date,CBRL_Open,CBRL_High,CBRL_Low,CBRL_Close,CBRL_Volume,CBRL_Dividends,CBRL_Stock Splits
1981-11-05 00:00:00+00:00,0.0,0.5999090075492859,0.5852770209312439,0.2841241359710693,1021739,0.0,
1981-11-06 00:00:00+00:00,0.0,0.6145399808883667,0.5852770209312439,0.2841241359710693,587756,0.0,
1981-11-09 00:00:00+00:00,0.0,0.5999090075492859,0.5852770209312439,0.2841241359710693,367348,0.0,
1981-11-10 00:00:00+00:00,0.0,0.5852770209312439,0.5706449747085571,0.2770210802555084,746655,0.0,
1981-11-11 00:00:00+00:00,0.0,0.5852770209312439,0.5706449747085571,0.2770210802555084,235786,0.0,
1981-11-12 00:00:00+00:00,0.0,0.5999090075492859,0.5706449747085571,0.2770210802555084,172568,0.0,
1981-11-13 00:00:00+00:00,0.0,0.5999090075492859,0.5706449747085571,0.2770210802555084,225534,0.0,
1981-11-16 00:00:00+00:00,0.0,0.5852770209312439,0.5560129880905151,0.2699179351329803,175985,0.0,
1981-11-17 00:00:00+00:00,0.0,0.5852770209312439,0.5560129880905151,0.2699179351329803,61509,0.0,
1981-11-18 00:00:00+00:00,0.0,0.5852770209312439,0.5560129880905151,0.2699179351329803,56384,0.0,
1981-11-19 00:00:00+00:00,0.0,0.5852770209312439,0.5560129880905151,0.2699179351329803,34172,0.0,
1981-11-20 00:00:00+00:00,0.0,0.5706449747085571,0.5560129880905151,0.2699179351329803,78595,0.0,
1981-11-23 00:00:00+00:00,0.0,0.5852770209312439,0.5560129880905151,0.2699179351329803,102516,0.0,
1981-11-24 00:00:00+00:00,0.0,0.5852770209312439,0.5560129880905151,0.2699179351329803,128145,0.0,
1981-11-25 00:00:00+00:00,0.0,0.5852770209312439,0.5560129880905151,0.2699179351329803,70052,0.0,
1981-11-27 00:00:00+00:00,0.0,0.5852770209312439,0.5560129880905151,0.2699179351329803,10252,0.0,
1981-11-30 00:00:00+00:00,0.0,0.5706449747085571,0.5413810014724731,0.2628147602081299,87138,0.0,
1981-12-01 00:00:00+00:00,0.0,0.5560129880905151,0.5267490148544312,0.2557116746902466,114476,0.0,
1981-12-02 00:00:00+00:00,0.0,0.5560129880905151,0.5267490148544312,0.2557116746902466,324633,0.0,
1981-12-03 00:00:00+00:00,0.0,0.5560129880905151,0.5267490148544312,0.2557116746902466,104224,0.0,
1981-12-04 00:00:00+00:00,0.0,0.5560129880905151,0.5121170282363892,0.2486084699630737,82013,0.0,
1981-12-07 00:00:00+00:00,0.0,0.5413810014724731,0.5121170282363892,0.2486084699630737,111059,0.0,
1981-12-08 00:00:00+00:00,0.0,0.5121170282363892,0.4974850118160248,0.241505354642868,201614,0.0,
1981-12-09 00:00:00+00:00,0.0,0.5121170282363892,0.4974850118160248,0.241505354642868,37589,0.0,
1981-12-10 00:00:00+00:00,0.0,0.5267490148544312,0.5121170282363892,0.2486084699630737,82013,0.0,
1981-12-11 00:00:00+00:00,0.0,0.5267490148544312,0.4974850118160248,0.241505354642868,129853,0.0,
1981-12-14 00:00:00+00:00,0.0,0.5121170282363892,0.4828529953956604,0.2344022691249847,63218,0.0,
1981-12-15 00:00:00+00:00,0.0,0.5267490148544312,0.4974850118160248,0.241505354642868,116184,0.0,
1981-12-16 00:00:00+00:00,0.0,0.5267490148544312,0.4974850118160248,0.241505354642868,46132,0.0,
1981-12-17 00:00:00+00:00,0.0,0.5267490148544312,0.4974850118160248,0.241505354642868,10252,0.0,
1981-12-18 00:00:00+00:00,0.0,0.5267490148544312,0.5121170282363892,0.2486084699630737,71761,0.0,
1981-12-21 00:00:00+00:00,0.0,0.5267490148544312,0.5121170282363892,0.2486084699630737,32463,0.0,
1981-12-22 00:00:00+00:00,0.0,0.5267490148544312,0.5121170282363892,0.2486084699630737,10252,0.0,
1981-12-23 00:00:00+00:00,0.0,0.5267490148544312,0.4974850118160248,0.241505354642868,27338,0.0,
1981-12-24 00:00:00+00:00,0.0,0.5267490148544312,0.4974850118160248,0.241505354642868,46132,0.0,
1981-12-28 00:00:00+00:00,0.0,0.5194330215454102,0.4828529953956604,0.2344022691249847,59801,0.0,
1981-12-29 00:00:00+00:00,0.0,0.5121170282363892,0.4828529953956604,0.2344022691249847,10252,0.0,
1981-12-30 00:00:00+00:00,0.0,0.5121170282363892,0.4828529953956604,0.2344022691249847,35880,0.0,
1981-12-31 00:00:00+00:00,0.0,0.5121170282363892,0.4828529953956604,0.2344022691249847,68344,0.0,
1982-01-04 00:00:00+00:00,0.0,0.5121170282363892,0.4828529953956604,0.2344022691249847,11960,0.0,
1982-01-05 00:00:00+00:00,0.0,0.5121170282363892,0.4828529953956604,0.2344022691249847,56384,0.0,
1982-01-06 00:00:00+00:00,0.0,0.5121170282363892,0.4828529953956604,0.2344022691249847,20503,0.0,
1982-01-07 00:00:00+00:00,0.0,0.5121170282363892,0.4828529953956604,0.2344022691249847,51258,0.0,
1982-01-08 00:00:00+00:00,0.0,0.5121170282363892,0.4974850118160248,0.241505354642868,13669,0.0,
1982-01-11 00:00:00+00:00,0.0,0.5048009753227234,0.4828529953956604,0.2344022691249847,85430,0.0,
1982-01-12 00:00:00+00:00,0.0,0.5048009753227234,0.4828529953956604,0.2344022691249847,59801,0.0,
1982-01-13 00:00:00+00:00,0.0,0.5048009753227234,0.4828529953956604,0.2344022691249847,13669,0.0,
1982-01-14 00:00:00+00:00,0.0,0.4974850118160248,0.4682210087776184,0.2272990942001342,59801,0.0,
1982-01-15 00:00:00+00:00,0.0,0.4974850118160248,0.4755370020866394,0.2308506369590759,18795,0.0,
1982-01-18 00:00:00+00:00,0.0,0.4974850118160248,0.4682210087776184,0.2272990942001342,51258,0.0,
1982-01-19 00:00:00+00:00,0.0,0.4828529953956604,0.453588992357254,0.2201957553625106,47841,0.0,
1982-01-20 00:00:00+00:00,0.0,0.4828529953956604,0.453588992357254,0.2201957553625106,3417,0.0,
