date,TILE_Open,TILE_High,TILE_Low,TILE_Close,TILE_Volume,TILE_Dividends,TILE_Stock Splits
1983-05-16 00:00:00+00:00,0.0,5.75,5.625,3.738391876220703,34800,0.0,
1983-05-17 00:00:00+00:00,0.0,5.8125,5.6875,3.779929161071777,145600,0.0,
1983-05-18 00:00:00+00:00,0.0,5.8125,5.75,3.821466684341431,38000,0.0,
1983-05-19 00:00:00+00:00,0.0,5.8125,5.6875,3.779929161071777,86400,0.0,
1983-05-20 00:00:00+00:00,0.0,5.8125,5.625,3.738391876220703,52000,0.0,
1983-05-23 00:00:00+00:00,0.0,6.0,5.8125,3.863003969192505,104800,0.0,
1983-05-24 00:00:00+00:00,0.0,6.3125,6.1875,4.112228393554688,110000,0.0,
1983-05-25 00:00:00+00:00,0.0,6.375,6.25,4.153768539428711,29600,0.0,
1983-05-26 00:00:00+00:00,0.0,6.5,6.3125,4.195304870605469,425600,0.0,
1983-05-27 00:00:00+00:00,0.0,6.6875,6.5,4.319918632507324,213600,0.0,
1983-05-31 00:00:00+00:00,0.0,6.6875,6.5625,4.361457824707031,140800,0.0,
1983-06-01 00:00:00+00:00,0.0,6.625,6.5,4.319918632507324,59200,0.0,
1983-06-02 00:00:00+00:00,0.0,6.4375,6.3125,4.195304870605469,16800,0.0,
1983-06-03 00:00:00+00:00,0.0,6.4375,6.25,4.153768539428711,64800,0.0,
1983-06-06 00:00:00+00:00,0.0,6.4375,6.3125,4.195304870605469,87600,0.0,
1983-06-07 00:00:00+00:00,0.0,6.5625,6.4375,4.278380393981934,78000,0.0,
1983-06-08 00:00:00+00:00,0.0,7.0625,6.875,4.569144248962402,96000,0.0,
1983-06-09 00:00:00+00:00,0.0,7.375,7.25,4.818371295928955,183200,0.0,
1983-06-10 00:00:00+00:00,0.0,7.375,7.25,4.818371295928955,76000,0.0,
1983-06-13 00:00:00+00:00,0.0,7.625,7.5,4.984522342681885,175200,0.0,
1983-06-14 00:00:00+00:00,0.0,8.125,8.0,5.316821098327637,536800,0.0,
1983-06-15 00:00:00+00:00,0.0,8.1875,8.0,5.316821098327637,94400,0.0,
1983-06-16 00:00:00+00:00,0.0,8.1875,8.125,5.399899482727051,42400,0.0,
1983-06-17 00:00:00+00:00,0.0,8.0625,8.0,5.316821098327637,240800,0.0,
1983-06-20 00:00:00+00:00,0.0,8.1875,8.0625,5.358362197875977,78000,0.0,
1983-06-21 00:00:00+00:00,0.0,7.875,7.6875,5.109134197235107,191600,0.0,
1983-06-22 00:00:00+00:00,0.0,7.9375,7.8125,5.1922101974487305,225600,0.0,
1983-06-23 00:00:00+00:00,0.0,7.75,7.6875,5.109134197235107,124000,0.0,
1983-06-24 00:00:00+00:00,0.0,7.6875,7.5,4.984522342681885,58800,0.0,
1983-06-27 00:00:00+00:00,0.0,7.5,7.375,4.901449203491211,99200,0.0,
1983-06-28 00:00:00+00:00,0.0,6.875,6.75,4.486069679260254,253600,0.0,
1983-06-29 00:00:00+00:00,0.0,7.125,6.9375,4.610682487487793,262000,0.0,
1983-06-30 00:00:00+00:00,0.0,7.4375,7.25,4.818371295928955,46400,0.0,
1983-07-01 00:00:00+00:00,0.0,7.4375,7.25,4.818371295928955,47600,0.0,
1983-07-05 00:00:00+00:00,0.0,7.1875,7.0,4.652220249176025,15600,0.0,
1983-07-06 00:00:00+00:00,0.0,7.0625,6.875,4.569144248962402,83600,0.0,
1983-07-07 00:00:00+00:00,0.0,6.9375,6.75,4.486069679260254,56000,0.0,
1983-07-08 00:00:00+00:00,0.0,6.875,6.75,4.486069679260254,16400,0.0,
1983-07-11 00:00:00+00:00,0.0,6.875,6.8125,4.527608871459961,210400,0.0,
1983-07-12 00:00:00+00:00,0.0,6.5625,6.375,4.236844539642334,44400,0.0,
1983-07-13 00:00:00+00:00,0.0,6.125,6.0,3.987616539001465,185200,0.0,
1983-07-14 00:00:00+00:00,0.0,6.125,6.0,3.987616539001465,43600,0.0,
1983-07-15 00:00:00+00:00,0.0,5.8125,5.6875,3.779929161071777,106400,0.0,
1983-07-18 00:00:00+00:00,0.0,5.625,5.5,3.655315637588501,116000,0.0,
1983-07-19 00:00:00+00:00,0.0,5.875,5.6875,3.779929161071777,315600,0.0,
1983-07-20 00:00:00+00:00,0.0,6.5625,6.5,4.319918632507324,291600,0.0,
1983-07-21 00:00:00+00:00,0.0,7.0625,6.875,4.569144248962402,187600,0.0,
1983-07-22 00:00:00+00:00,0.0,7.0625,6.875,4.569144248962402,50800,0.0,
1983-07-25 00:00:00+00:00,0.0,6.875,6.6875,4.4445343017578125,38800,0.0,
1983-07-26 00:00:00+00:00,0.0,6.75,6.625,4.402994632720947,52000,0.0,
1983-07-27 00:00:00+00:00,0.0,6.375,6.25,4.153768539428711,66000,0.0,
1983-07-28 00:00:00+00:00,6.25,6.25,6.25,4.153768539428711,0,0.0,
1983-07-29 00:00:00+00:00,0.0,5.875,5.75,3.821466684341431,37600,0.0,
1983-08-01 00:00:00+00:00,0.0,5.8125,5.625,3.738391876220703,48000,0.0,
1983-08-02 00:00:00+00:00,0.0,5.875,5.6875,3.779929161071777,96400,0.0,
1983-08-03 00:00:00+00:00,0.0,5.875,5.75,3.821466684341431,14400,0.0,
1983-08-04 00:00:00+00:00,0.0,5.875,5.6875,3.779929161071777,34800,0.0,
1983-08-05 00:00:00+00:00,0.0,5.875,5.6875,3.779929161071777,89200,0.0,
1983-08-08 00:00:00+00:00,0.0,5.875,5.6875,3.779929161071777,43600,0.0,
1983-08-09 00:00:00+00:00,0.0,5.8125,5.6875,3.779929161071777,60000,0.0,
1983-08-10 00:00:00+00:00,0.0,5.875,5.75,3.821466684341431,127200,0.0,
1983-08-11 00:00:00+00:00,0.0,5.8125,5.6875,3.779929161071777,24400,0.0,
1983-08-12 00:00:00+00:00,0.0,5.8125,5.75,3.821466684341431,38800,0.0,
1983-08-15 00:00:00+00:00,0.0,6.0,5.875,3.904541969299317,77200,0.0,
1983-08-16 00:00:00+00:00,0.0,6.0625,5.9375,3.946080923080444,4800,0.0,
1983-08-17 00:00:00+00:00,0.0,6.0625,5.9375,3.946080923080444,106800,0.0,
1983-08-18 00:00:00+00:00,0.0,6.0625,5.875,3.904541969299317,38400,0.0,
1983-08-19 00:00:00+00:00,0.0,6.0625,5.9375,3.946080923080444,17600,0.0,
1983-08-22 00:00:00+00:00,0.0,6.125,5.9375,3.946080923080444,800,0.0,
1983-08-23 00:00:00+00:00,0.0,6.125,5.9375,3.946080923080444,10800,0.0,
1983-08-24 00:00:00+00:00,0.0,6.125,5.9375,3.946080923080444,8400,0.0,
1983-08-25 00:00:00+00:00,0.0,6.125,5.9375,3.946080923080444,6400,0.0,
1983-08-26 00:00:00+00:00,0.0,6.75,6.5625,4.361457824707031,70800,0.0,
1983-08-29 00:00:00+00:00,0.0,6.3125,6.0625,4.029155731201172,101200,0.0,
1983-08-30 00:00:00+00:00,0.0,6.3125,6.125,4.070693016052246,11600,0.0,
1983-08-31 00:00:00+00:00,0.0,6.25,6.0625,4.029155731201172,9600,0.0,
1983-09-01 00:00:00+00:00,0.0,6.25,6.125,4.070693016052246,3200,0.0,
1983-09-02 00:00:00+00:00,0.0,6.1875,6.0,3.987616539001465,13600,0.0,
1983-09-06 00:00:00+00:00,0.0,6.0625,5.9375,3.946080923080444,97200,0.0,
1983-09-07 00:00:00+00:00,0.0,6.0625,5.875,3.904541969299317,16400,0.0,
1983-09-08 00:00:00+00:00,0.0,6.0,5.875,3.904541969299317,41200,0.0,
1983-09-09 00:00:00+00:00,0.0,5.9375,5.875,3.904541969299317,10000,0.0,
1983-09-12 00:00:00+00:00,0.0,5.9375,5.875,3.904541969299317,7200,0.0,
1983-09-13 00:00:00+00:00,0.0,5.9375,5.8125,3.863003969192505,9600,0.0,
1983-09-14 00:00:00+00:00,0.0,5.9375,5.8125,3.863003969192505,1200,0.0,
1983-09-15 00:00:00+00:00,0.0,5.875,5.8125,3.863003969192505,41200,0.0,
1983-09-16 00:00:00+00:00,0.0,5.9375,5.8125,3.863003969192505,59600,0.0,
1983-09-19 00:00:00+00:00,0.0,6.0,5.8125,3.863003969192505,54000,0.0,
1983-09-20 00:00:00+00:00,0.0,6.125,6.0,3.987616539001465,96800,0.0,
1983-09-21 00:00:00+00:00,0.0,6.3125,6.125,4.070693016052246,3600,0.0,
1983-09-22 00:00:00+00:00,0.0,6.375,6.1875,4.112228393554688,9600,0.0,
1983-09-23 00:00:00+00:00,0.0,6.375,6.1875,4.112228393554688,18400,0.0,
1983-09-26 00:00:00+00:00,0.0,6.375,6.25,4.153768539428711,245200,0.0,
1983-09-27 00:00:00+00:00,0.0,6.5,6.25,4.153768539428711,20800,0.0,
1983-09-28 00:00:00+00:00,0.0,6.5625,6.375,4.236844539642334,28800,0.0,
1983-09-29 00:00:00+00:00,0.0,6.5,6.375,4.236844539642334,30800,0.0,
1983-09-30 00:00:00+00:00,0.0,6.5,6.3125,4.195304870605469,32400,0.0,
1983-10-03 00:00:00+00:00,0.0,6.375,6.1875,4.112228393554688,10000,0.0,
1983-10-04 00:00:00+00:00,0.0,6.25,6.125,4.070693016052246,16400,0.0,
1983-10-05 00:00:00+00:00,0.0,6.25,6.0625,4.029155731201172,16000,0.0,
1983-10-06 00:00:00+00:00,0.0,6.25,6.0625,4.029155731201172,48000,0.0,
1983-10-07 00:00:00+00:00,0.0,6.25,6.0625,4.029155731201172,62800,0.0,
1983-10-10 00:00:00+00:00,0.0,6.25,6.0625,4.029155731201172,12400,0.0,
1983-10-11 00:00:00+00:00,0.0,6.25,6.0625,4.029155731201172,4400,0.0,
1983-10-12 00:00:00+00:00,0.0,6.25,6.0625,4.029155731201172,11600,0.0,
1983-10-13 00:00:00+00:00,0.0,6.1875,6.0625,4.029155731201172,64000,0.0,
1983-10-14 00:00:00+00:00,0.0,6.125,5.875,3.904541969299317,54400,0.0,
1983-10-17 00:00:00+00:00,0.0,5.9375,5.75,3.821466684341431,10400,0.0,
1983-10-18 00:00:00+00:00,0.0,5.875,5.6875,3.779929161071777,5600,0.0,
1983-10-19 00:00:00+00:00,0.0,5.75,5.625,3.738391876220703,19200,0.0,
1983-10-20 00:00:00+00:00,0.0,5.375,5.1875,3.447627544403076,54400,0.0,
1983-10-21 00:00:00+00:00,0.0,5.375,5.25,3.489165067672729,252400,0.0,
1983-10-24 00:00:00+00:00,0.0,5.375,5.1875,3.447627544403076,12000,0.0,
1983-10-25 00:00:00+00:00,0.0,5.25,5.0625,3.3645527362823486,156400,0.0,
1983-10-26 00:00:00+00:00,0.0,5.25,5.0625,3.3645527362823486,16000,0.0,
1983-10-27 00:00:00+00:00,0.0,5.25,5.0625,3.3645527362823486,61600,0.0,
1983-10-28 00:00:00+00:00,0.0,5.25,5.0625,3.3645527362823486,34800,0.0,
1983-10-31 00:00:00+00:00,0.0,5.1875,4.9375,3.2814781665802,60000,0.0,
1983-11-01 00:00:00+00:00,0.0,4.875,4.6875,3.115326166152954,37600,0.0,
1983-11-02 00:00:00+00:00,0.0,5.125,5.0,3.3230154514312744,116400,0.0,
1983-11-03 00:00:00+00:00,0.0,5.125,5.0,3.3230154514312744,44000,0.0,
1983-11-04 00:00:00+00:00,0.0,5.125,5.0,3.3230154514312744,22000,0.0,
1983-11-07 00:00:00+00:00,0.0,5.0625,4.875,3.2399392127990723,26000,0.0,
1983-11-08 00:00:00+00:00,0.0,5.0,4.75,3.1568639278411865,22800,0.0,
1983-11-09 00:00:00+00:00,0.0,4.9375,4.8125,3.198401689529419,95200,0.0,
1983-11-10 00:00:00+00:00,0.0,5.0,4.875,3.2399392127990723,60400,0.0,
1983-11-11 00:00:00+00:00,0.0,5.125,4.9375,3.2814781665802,4400,0.0,
1983-11-14 00:00:00+00:00,0.0,5.25,5.0,3.3230154514312744,33200,0.0,
1983-11-15 00:00:00+00:00,0.0,5.5,5.375,3.572239875793457,145600,0.0,
1983-11-16 00:00:00+00:00,0.0,5.6875,5.5,3.655315637588501,33200,0.0,
1983-11-17 00:00:00+00:00,0.0,5.8125,5.5625,3.696853876113892,17200,0.0,
1983-11-18 00:00:00+00:00,0.0,6.0,5.75,3.821466684341431,16400,0.0,
1983-11-21 00:00:00+00:00,0.0,6.125,5.875,3.904541969299317,38400,0.0,
1983-11-22 00:00:00+00:00,0.0,6.1875,6.0,3.987616539001465,22800,0.0,
1983-11-23 00:00:00+00:00,0.0,6.25,6.0625,4.029155731201172,26400,0.0,
1983-11-25 00:00:00+00:00,0.0,6.375,6.125,4.070693016052246,28000,0.0,
1983-11-28 00:00:00+00:00,0.0,6.5,6.3125,4.195304870605469,77600,0.0,
1983-11-29 00:00:00+00:00,0.0,6.625,6.375,4.236844539642334,103600,0.0,
1983-11-30 00:00:00+00:00,0.0,6.6875,6.4375,4.278380393981934,77200,0.0,
1983-12-01 00:00:00+00:00,0.0,6.6875,6.4375,4.278380393981934,156000,0.0,
1983-12-02 00:00:00+00:00,0.0,6.6875,6.4375,4.278380393981934,19200,0.0,
1983-12-05 00:00:00+00:00,0.0,6.6875,6.4375,4.278380393981934,17200,0.0,
1983-12-06 00:00:00+00:00,0.0,6.6875,6.4375,4.278380393981934,31200,0.0,
1983-12-07 00:00:00+00:00,0.0,6.6875,6.4375,4.278380393981934,125200,0.0,
1983-12-08 00:00:00+00:00,0.0,6.6875,6.4375,4.278380393981934,89200,0.0,
1983-12-09 00:00:00+00:00,0.0,6.6875,6.4375,4.278380393981934,20800,0.0,
1983-12-12 00:00:00+00:00,0.0,6.625,6.4375,4.278380393981934,39200,0.0,
1983-12-13 00:00:00+00:00,0.0,6.625,6.4375,4.278380393981934,94400,0.0,
1983-12-14 00:00:00+00:00,0.0,6.5625,6.375,4.236844539642334,108800,0.0,
1983-12-15 00:00:00+00:00,0.0,6.5,6.3125,4.195304870605469,110800,0.0,
1983-12-16 00:00:00+00:00,0.0,6.5,6.3125,4.195304870605469,25600,0.0,
1983-12-19 00:00:00+00:00,0.0,6.5,6.3125,4.195304870605469,8000,0.0,
1983-12-20 00:00:00+00:00,0.0,6.5,6.3125,4.195304870605469,8000,0.0,
1983-12-21 00:00:00+00:00,0.0,6.5,6.3125,4.195304870605469,9200,0.0,
1983-12-22 00:00:00+00:00,0.0,6.75,6.5625,4.361457824707031,39600,0.0,
1983-12-23 00:00:00+00:00,0.0,7.0625,6.875,4.569144248962402,80800,0.0,
1983-12-27 00:00:00+00:00,0.0,7.25,7.0,4.652220249176025,75200,0.0,
1983-12-28 00:00:00+00:00,0.0,7.5,7.375,4.901449203491211,123600,0.0,
1983-12-29 00:00:00+00:00,0.0,7.5,7.3125,4.859912395477295,113600,0.0,
1983-12-30 00:00:00+00:00,0.0,7.4375,7.25,4.818371295928955,21200,0.0,
1984-01-03 00:00:00+00:00,0.0,7.3125,7.0625,4.693759441375732,207600,0.0,
1984-01-04 00:00:00+00:00,0.0,7.0,6.8125,4.527608871459961,61200,0.0,
1984-01-05 00:00:00+00:00,0.0,6.875,6.6875,4.4445343017578125,21600,0.0,
1984-01-06 00:00:00+00:00,0.0,6.875,6.6875,4.4445343017578125,97600,0.0,
1984-01-09 00:00:00+00:00,0.0,6.875,6.6875,4.4445343017578125,38000,0.0,
1984-01-10 00:00:00+00:00,0.0,6.875,6.6875,4.4445343017578125,16000,0.0,
1984-01-11 00:00:00+00:00,0.0,6.875,6.6875,4.4445343017578125,55600,0.0,
1984-01-12 00:00:00+00:00,0.0,6.8125,6.5625,4.361457824707031,87200,0.0,
1984-01-13 00:00:00+00:00,0.0,6.8125,6.625,4.402994632720947,6000,0.0,
1984-01-16 00:00:00+00:00,0.0,6.8125,6.625,4.402994632720947,6400,0.0,
1984-01-17 00:00:00+00:00,0.0,6.875,6.625,4.402994632720947,104400,0.0,
1984-01-18 00:00:00+00:00,0.0,6.8125,6.625,4.402994632720947,24000,0.0,
1984-01-19 00:00:00+00:00,0.0,6.8125,6.625,4.402994632720947,121200,0.0,
1984-01-20 00:00:00+00:00,0.0,6.75,6.5,4.319918632507324,82400,0.0,
1984-01-23 00:00:00+00:00,0.0,6.5,6.3125,4.195304870605469,17200,0.0,
1984-01-24 00:00:00+00:00,0.0,6.4375,6.25,4.153768539428711,148800,0.0,
1984-01-25 00:00:00+00:00,0.0,6.5,6.3125,4.195304870605469,31200,0.0,
1984-01-26 00:00:00+00:00,0.0,6.5,6.3125,4.195304870605469,800,0.0,
1984-01-27 00:00:00+00:00,0.0,6.4375,6.25,4.153768539428711,77200,0.0,
1984-01-30 00:00:00+00:00,0.0,6.375,6.1875,4.112228393554688,195600,0.0,
1984-01-31 00:00:00+00:00,0.0,6.375,6.1875,4.112228393554688,60400,0.0,
1984-02-01 00:00:00+00:00,0.0,6.3125,6.1875,4.112228393554688,24800,0.0,
1984-02-02 00:00:00+00:00,0.0,6.25,6.0625,4.029155731201172,40400,0.0,
1984-02-03 00:00:00+00:00,0.0,6.125,5.875,3.904541969299317,28800,0.0,
1984-02-06 00:00:00+00:00,0.0,5.9375,5.75,3.821466684341431,26400,0.0,
1984-02-07 00:00:00+00:00,0.0,5.75,5.5,3.655315637588501,16000,0.0,
1984-02-08 00:00:00+00:00,0.0,5.75,5.5,3.655315637588501,6800,0.0,
1984-02-09 00:00:00+00:00,0.0,5.5625,5.375,3.572239875793457,109200,0.0,
1984-02-10 00:00:00+00:00,0.0,5.625,5.375,3.572239875793457,12400,0.0,
1984-02-13 00:00:00+00:00,0.0,5.4375,5.25,3.489165067672729,11600,0.0,
1984-02-14 00:00:00+00:00,0.0,5.3125,5.125,3.4060895442962646,19600,0.0,
1984-02-15 00:00:00+00:00,0.0,5.3125,5.125,3.4060895442962646,41600,0.0,
1984-02-16 00:00:00+00:00,0.0,5.25,5.0625,3.3645527362823486,17600,0.0,
1984-02-17 00:00:00+00:00,0.0,5.25,5.0,3.3230154514312744,3600,0.0,
1984-02-21 00:00:00+00:00,0.0,5.25,5.0,3.3230154514312744,5200,0.0,
1984-02-22 00:00:00+00:00,0.0,5.25,5.125,3.4060895442962646,12800,0.0,
1984-02-23 00:00:00+00:00,0.0,5.375,5.125,3.4060895442962646,8000,0.0,
1984-02-24 00:00:00+00:00,0.0,5.375,5.25,3.489165067672729,22800,0.0,
1984-02-27 00:00:00+00:00,0.0,5.375,5.125,3.4060895442962646,44400,0.0,
1984-02-28 00:00:00+00:00,0.0,5.3125,5.125,3.4060895442962646,70400,0.0,
1984-02-29 00:00:00+00:00,0.0,5.3125,5.125,3.4060895442962646,86400,0.0,
1984-03-01 00:00:00+00:00,0.0,5.25,5.125,3.4060895442962646,46400,0.0,
1984-03-02 00:00:00+00:00,0.0,5.25,5.0625,3.3645527362823486,15600,0.0,
1984-03-05 00:00:00+00:00,0.0,5.25,5.0,3.3230154514312744,13600,0.0,
1984-03-06 00:00:00+00:00,0.0,5.25,5.0,3.3230154514312744,1600,0.0,
1984-03-07 00:00:00+00:00,0.0,5.125,4.875,3.2399392127990723,264000,0.0,
1984-03-08 00:00:00+00:00,0.0,4.9375,4.8125,3.198401689529419,74400,0.0,
1984-03-09 00:00:00+00:00,0.0,4.9375,4.8125,3.198401689529419,2800,0.0,
1984-03-12 00:00:00+00:00,0.0,5.0,4.8125,3.198401689529419,18000,0.0,
1984-03-13 00:00:00+00:00,0.0,5.0,4.8125,3.198401689529419,72400,0.0,
1984-03-14 00:00:00+00:00,0.0,5.0,4.8125,3.198401689529419,1600,0.0,
1984-03-15 00:00:00+00:00,0.0,5.0,4.8125,3.198401689529419,5600,0.0,
1984-03-16 00:00:00+00:00,0.0,5.0,4.8125,3.198401689529419,2000,0.0,
1984-03-19 00:00:00+00:00,0.0,4.5625,4.375,2.9076383113861084,28400,0.0,
1984-03-20 00:00:00+00:00,0.0,4.375,4.25,2.8245620727539062,14400,0.0,
1984-03-21 00:00:00+00:00,0.0,4.375,4.25,2.8245620727539062,8400,0.0,
1984-03-22 00:00:00+00:00,0.0,4.375,4.25,2.8245620727539062,4400,0.0,
1984-03-23 00:00:00+00:00,0.0,4.375,4.25,2.8245620727539062,31600,0.0,
1984-03-26 00:00:00+00:00,0.0,4.3125,4.125,2.741487741470337,21200,0.0,
1984-03-27 00:00:00+00:00,0.0,4.25,4.125,2.741487741470337,13200,0.0,
1984-03-28 00:00:00+00:00,0.0,4.125,4.0,2.6584105491638184,8800,0.0,
1984-03-29 00:00:00+00:00,0.0,4.125,4.0,2.6584105491638184,16400,0.0,
1984-03-30 00:00:00+00:00,0.0,4.125,4.0,2.6584105491638184,6800,0.0,
1984-04-02 00:00:00+00:00,0.0,4.125,4.0,2.6584105491638184,13200,0.0,
1984-04-03 00:00:00+00:00,0.0,4.125,4.0,2.6584105491638184,13200,0.0,
1984-04-04 00:00:00+00:00,0.0,4.125,4.0,2.6584105491638184,2800,0.0,
1984-04-05 00:00:00+00:00,0.0,4.125,4.0,2.6584105491638184,10000,0.0,
1984-04-06 00:00:00+00:00,0.0,4.125,4.0,2.6584105491638184,1600,0.0,
1984-04-09 00:00:00+00:00,0.0,4.125,3.9375,2.616873979568481,14000,0.0,
1984-04-10 00:00:00+00:00,0.0,4.0625,3.875,2.57533597946167,5600,0.0,
1984-04-11 00:00:00+00:00,0.0,3.875,3.75,2.4922611713409424,16400,0.0,
1984-04-12 00:00:00+00:00,0.0,3.5625,3.5,2.3261101245880127,164400,0.0,
1984-04-13 00:00:00+00:00,0.0,3.6875,3.5,2.3261101245880127,36400,0.0,
1984-04-16 00:00:00+00:00,0.0,3.6875,3.5625,2.367648124694824,4400,0.0,
1984-04-17 00:00:00+00:00,0.0,3.6875,3.5625,2.367648124694824,4400,0.0,
1984-04-18 00:00:00+00:00,0.0,3.6875,3.5625,2.367648124694824,6000,0.0,
1984-04-19 00:00:00+00:00,0.0,3.75,3.625,2.409185647964477,8400,0.0,
1984-04-23 00:00:00+00:00,0.0,3.8125,3.625,2.409185647964477,11200,0.0,
1984-04-24 00:00:00+00:00,0.0,3.8125,3.625,2.409185647964477,6800,0.0,
1984-04-25 00:00:00+00:00,0.0,3.8125,3.625,2.409185647964477,14400,0.0,
1984-04-26 00:00:00+00:00,0.0,3.8125,3.625,2.409185647964477,5200,0.0,
1984-04-27 00:00:00+00:00,0.0,3.75,3.625,2.409185647964477,6400,0.0,
1984-04-30 00:00:00+00:00,0.0,3.8125,3.625,2.409185647964477,5200,0.0,
1984-05-01 00:00:00+00:00,0.0,3.8125,3.625,2.409185647964477,6400,0.0,
1984-05-02 00:00:00+00:00,0.0,3.8125,3.625,2.409185647964477,17200,0.0,
1984-05-03 00:00:00+00:00,0.0,3.875,3.6875,2.450724601745605,488800,0.0,
1984-05-04 00:00:00+00:00,0.0,3.8125,3.6875,2.450724601745605,13600,0.0,
1984-05-07 00:00:00+00:00,0.0,3.8125,3.6875,2.450724601745605,97600,0.0,
1984-05-08 00:00:00+00:00,0.0,3.8125,3.6875,2.450724601745605,2400,0.0,
1984-05-09 00:00:00+00:00,0.0,3.8125,3.6875,2.450724601745605,20000,0.0,
1984-05-10 00:00:00+00:00,0.0,3.8125,3.6875,2.450724601745605,8400,0.0,
1984-05-11 00:00:00+00:00,0.0,3.625,3.5,2.3261101245880127,62800,0.0,
1984-05-14 00:00:00+00:00,0.0,3.625,3.4375,2.284572124481201,3200,0.0,
1984-05-15 00:00:00+00:00,0.0,3.5,3.3125,2.2014973163604736,18800,0.0,
1984-05-16 00:00:00+00:00,0.0,3.4375,3.25,2.159959316253662,5600,0.0,
1984-05-17 00:00:00+00:00,0.0,3.4375,3.25,2.159959316253662,17200,0.0,
1984-05-18 00:00:00+00:00,0.0,3.4375,3.25,2.159959316253662,60400,0.0,
1984-05-21 00:00:00+00:00,0.0,3.3125,3.1875,2.118422269821167,268400,0.0,
1984-05-22 00:00:00+00:00,0.0,3.25,3.0625,2.035346508026123,148400,0.0,
1984-05-23 00:00:00+00:00,0.0,3.1875,3.0625,2.035346508026123,4000,0.0,
1984-05-24 00:00:00+00:00,0.0,3.1875,3.0,1.9938082695007324,2000,0.0,
1984-05-25 00:00:00+00:00,0.0,3.1875,3.0,1.9938082695007324,57200,0.0,
1984-05-29 00:00:00+00:00,0.0,3.125,2.9375,1.9522709846496584,400,0.0,
1984-05-30 00:00:00+00:00,0.0,3.125,2.9375,1.9522709846496584,7200,0.0,
1984-05-31 00:00:00+00:00,0.0,3.125,2.9375,1.9522709846496584,401600,0.0,
1984-06-01 00:00:00+00:00,0.0,3.125,2.9375,1.9522709846496584,462400,0.0,
1984-06-04 00:00:00+00:00,0.0,2.9375,2.8125,1.869195938110352,14000,0.0,
1984-06-05 00:00:00+00:00,0.0,2.9375,2.8125,1.869195938110352,10400,0.0,
1984-06-06 00:00:00+00:00,0.0,2.9375,2.8125,1.869195938110352,10800,0.0,
1984-06-07 00:00:00+00:00,0.0,2.9375,2.75,1.8276578187942505,99200,0.0,
1984-06-08 00:00:00+00:00,0.0,2.9375,2.75,1.8276578187942505,90400,0.0,
1984-06-11 00:00:00+00:00,0.0,2.6875,2.5,1.6615077257156372,31600,0.0,
1984-06-12 00:00:00+00:00,0.0,2.25,2.125,1.4122810363769531,63600,0.0,
1984-06-13 00:00:00+00:00,0.0,2.3125,2.125,1.4122810363769531,405600,0.0,
1984-06-14 00:00:00+00:00,0.0,2.4375,2.25,1.4953572750091553,403200,0.0,
1984-06-15 00:00:00+00:00,0.0,2.5625,2.375,1.5784319639205933,55600,0.0,
1984-06-18 00:00:00+00:00,0.0,2.75,2.625,1.7445825338363647,107200,0.0,
1984-06-19 00:00:00+00:00,0.0,2.8125,2.6875,1.7861199378967283,147600,0.0,
1984-06-20 00:00:00+00:00,0.0,2.875,2.625,1.7445825338363647,44400,0.0,
