date,SAFE_Open,SAFE_High,SAFE_Low,SAFE_Close,SAFE_Volume,SAFE_Dividends,SAFE_Stock Splits
1989-11-16 00:00:00+00:00,584.1121215820312,587.7628784179688,584.1121215820312,-32.156341552734375,284,0.0,
1989-11-17 00:00:00+00:00,584.1121215820312,584.1121215820312,584.1121215820312,-32.156341552734375,120,0.0,
1989-11-20 00:00:00+00:00,584.1121215820312,584.1121215820312,584.1121215820312,-32.156341552734375,75,0.0,
1989-11-21 00:00:00+00:00,584.1121215820312,587.7628784179688,580.46142578125,-31.95536231994629,34,0.0,
1989-11-22 00:00:00+00:00,580.46142578125,584.1121215820312,580.46142578125,-31.95536231994629,164,0.0,
1989-11-24 00:00:00+00:00,573.1600341796875,573.1600341796875,573.1600341796875,-31.55342102050781,17,0.0,
1989-11-27 00:00:00+00:00,573.1600341796875,573.1600341796875,573.1600341796875,-31.55342102050781,34,0.0,
1989-11-28 00:00:00+00:00,573.1600341796875,573.1600341796875,573.1600341796875,-31.55342102050781,17,0.0,
1989-11-29 00:00:00+00:00,573.1600341796875,580.46142578125,573.1600341796875,-31.75438499450684,264,0.0,
1989-11-30 00:00:00+00:00,576.8107299804688,576.8107299804688,573.1600341796875,-31.55342102050781,31,0.0,
1989-12-01 00:00:00+00:00,569.5093383789062,569.5093383789062,565.858642578125,-31.15144920349121,55,0.0,
1989-12-04 00:00:00+00:00,562.2079467773438,562.2079467773438,562.2079467773438,-30.950489044189453,38,0.0,
1989-12-05 00:00:00+00:00,558.5572509765625,558.5572509765625,554.9065551757812,-30.54852294921875,72,0.0,
1989-12-06 00:00:00+00:00,554.9065551757812,558.5572509765625,551.255859375,-30.54852294921875,99,0.0,
1989-12-07 00:00:00+00:00,547.6051635742188,547.6051635742188,540.3037109375,-29.74461936950684,130,0.0,
1989-12-08 00:00:00+00:00,536.6530151367188,536.6530151367188,533.0023193359375,-29.34266662597656,58,0.0,
1989-12-11 00:00:00+00:00,533.0023193359375,533.0023193359375,533.0023193359375,-29.34266662597656,0,0.0,
1989-12-12 00:00:00+00:00,536.6530151367188,536.6530151367188,536.6530151367188,-29.54363822937012,17,0.0,
1989-12-13 00:00:00+00:00,536.6530151367188,536.6530151367188,536.6530151367188,-29.54363822937012,0,0.0,
1989-12-14 00:00:00+00:00,533.0023193359375,533.0023193359375,529.3516235351562,-29.14168739318848,17,0.0,
1989-12-15 00:00:00+00:00,525.700927734375,525.700927734375,525.700927734375,-28.940710067749023,7,0.0,
1989-12-18 00:00:00+00:00,529.3516235351562,533.0023193359375,529.3516235351562,-29.14168739318848,51,0.0,
1989-12-19 00:00:00+00:00,529.3516235351562,529.3516235351562,529.3516235351562,-29.14168739318848,10,0.0,
1989-12-20 00:00:00+00:00,536.6530151367188,536.6530151367188,536.6530151367188,-29.54363822937012,34,0.0,
1989-12-21 00:00:00+00:00,536.6530151367188,536.6530151367188,536.6530151367188,-29.54363822937012,3,0.0,
1989-12-22 00:00:00+00:00,536.6530151367188,536.6530151367188,536.6530151367188,-29.54363822937012,0,0.0,
1989-12-26 00:00:00+00:00,529.3516235351562,529.3516235351562,529.3516235351562,-29.14168739318848,14,0.0,
1989-12-27 00:00:00+00:00,536.6530151367188,540.3037109375,536.6530151367188,-29.74461936950684,24,0.0,
1989-12-28 00:00:00+00:00,543.9544677734375,551.255859375,543.9544677734375,-30.347545623779297,34,0.0,
1989-12-29 00:00:00+00:00,558.5572509765625,562.2079467773438,558.5572509765625,-30.950489044189453,21,0.0,
1990-01-02 00:00:00+00:00,569.5093383789062,569.5093383789062,569.5093383789062,-31.352428436279297,58,0.0,
1990-01-03 00:00:00+00:00,569.5093383789062,569.5093383789062,569.5093383789062,-31.352428436279297,164,0.0,
1990-01-04 00:00:00+00:00,565.858642578125,565.858642578125,562.2079467773438,-30.950489044189453,48,0.0,
1990-01-05 00:00:00+00:00,562.2079467773438,565.858642578125,558.5572509765625,-30.749509811401367,17,0.0,
1990-01-08 00:00:00+00:00,554.9065551757812,554.9065551757812,551.255859375,-30.347545623779297,38,0.0,
1990-01-09 00:00:00+00:00,554.9065551757812,558.5572509765625,554.9065551757812,-30.54852294921875,17,0.0,
1990-01-10 00:00:00+00:00,554.9065551757812,554.9065551757812,554.9065551757812,-30.54852294921875,0,0.0,
1990-01-11 00:00:00+00:00,554.9065551757812,554.9065551757812,554.9065551757812,-30.54852294921875,0,0.0,
1990-01-12 00:00:00+00:00,558.5572509765625,558.5572509765625,558.5572509765625,-30.749509811401367,17,0.0,
1990-01-15 00:00:00+00:00,558.5572509765625,558.5572509765625,554.9065551757812,-30.749509811401367,17,0.0,
1990-01-16 00:00:00+00:00,554.9065551757812,554.9065551757812,554.9065551757812,-30.54852294921875,14,0.0,
1990-01-17 00:00:00+00:00,554.9065551757812,562.2079467773438,554.9065551757812,-30.950489044189453,27,0.0,
1990-01-18 00:00:00+00:00,562.2079467773438,562.2079467773438,562.2079467773438,-30.950489044189453,51,0.0,
1990-01-19 00:00:00+00:00,562.2079467773438,562.2079467773438,554.9065551757812,-30.54852294921875,82,0.0,
1990-01-22 00:00:00+00:00,558.5572509765625,562.2079467773438,558.5572509765625,-30.950489044189453,62,0.0,
1990-01-23 00:00:00+00:00,554.9065551757812,554.9065551757812,554.9065551757812,-30.54852294921875,55,0.0,
1990-01-24 00:00:00+00:00,551.255859375,551.255859375,551.255859375,-30.347545623779297,17,0.0,
1990-01-25 00:00:00+00:00,551.255859375,551.255859375,551.255859375,-30.347545623779297,0,0.0,
1990-01-26 00:00:00+00:00,540.3037109375,540.3037109375,533.0023193359375,-29.34266662597656,72,0.0,
1990-01-29 00:00:00+00:00,533.0023193359375,533.0023193359375,533.0023193359375,-29.34266662597656,0,0.0,
1990-01-30 00:00:00+00:00,525.700927734375,525.700927734375,525.700927734375,-28.940710067749023,14,0.0,
1990-01-31 00:00:00+00:00,525.700927734375,525.700927734375,525.700927734375,-28.940710067749023,17,0.0,
1990-02-01 00:00:00+00:00,525.700927734375,525.700927734375,525.700927734375,-28.940710067749023,0,0.0,
1990-02-02 00:00:00+00:00,533.0023193359375,536.6530151367188,533.0023193359375,-29.54363822937012,58,0.0,
1990-02-05 00:00:00+00:00,533.0023193359375,533.0023193359375,533.0023193359375,-29.34266662597656,10,0.0,
1990-02-06 00:00:00+00:00,533.0023193359375,533.0023193359375,533.0023193359375,-29.34266662597656,27,0.0,
1990-02-07 00:00:00+00:00,533.0023193359375,533.0023193359375,533.0023193359375,-29.34266662597656,24,0.0,
1990-02-08 00:00:00+00:00,533.0023193359375,533.0023193359375,533.0023193359375,-29.34266662597656,0,0.0,
1990-02-09 00:00:00+00:00,536.6530151367188,540.3037109375,536.6530151367188,-29.54363822937012,27,0.0,
1990-02-12 00:00:00+00:00,543.9544677734375,543.9544677734375,543.9544677734375,-29.945592880249023,10,0.0,
1990-02-13 00:00:00+00:00,543.9544677734375,551.255859375,540.3037109375,-30.347545623779297,41,0.0,
1990-02-14 00:00:00+00:00,551.255859375,551.255859375,536.6530151367188,-29.54363822937012,89,0.0,
1990-02-15 00:00:00+00:00,540.3037109375,547.6051635742188,540.3037109375,-30.14657211303711,17,0.0,
1990-02-16 00:00:00+00:00,547.6051635742188,551.255859375,547.6051635742188,-30.347545623779297,41,0.0,
1990-02-20 00:00:00+00:00,551.255859375,551.255859375,547.6051635742188,-30.347545623779297,48,0.0,
1990-02-21 00:00:00+00:00,547.6051635742188,547.6051635742188,543.9544677734375,-30.14657211303711,51,0.0,
1990-02-22 00:00:00+00:00,547.6051635742188,547.6051635742188,543.9544677734375,-29.945592880249023,24,0.0,
1990-02-23 00:00:00+00:00,543.9544677734375,543.9544677734375,543.9544677734375,-29.945592880249023,24,0.0,
1990-02-26 00:00:00+00:00,547.6051635742188,547.6051635742188,547.6051635742188,-30.14657211303711,10,0.0,
1990-02-27 00:00:00+00:00,543.9544677734375,543.9544677734375,543.9544677734375,-29.945592880249023,7,0.0,
