date,SB_Open,SB_High,SB_Low,SB_Close,SB_Volume,SB_Dividends,SB_Stock Splits
2008-05-30 00:00:00+00:00,19.0,19.100000381469727,18.76000022888184,10.024113655090332,847400,0.0,
2008-06-02 00:00:00+00:00,18.899999618530277,19.100000381469727,18.799999237060547,10.077154159545898,271400,0.0,
2008-06-03 00:00:00+00:00,19.0,19.09000015258789,18.799999237060547,9.997597694396973,332900,0.0,
2008-06-04 00:00:00+00:00,18.82999992370605,19.0,18.809999465942383,10.008204460144045,200100,0.0,
2008-06-05 00:00:00+00:00,18.950000762939453,19.049999237060547,18.8799991607666,10.024113655090332,291500,0.0,
2008-06-06 00:00:00+00:00,18.899999618530277,18.899999618530277,18.700000762939453,9.91804027557373,271400,0.0,
2008-06-09 00:00:00+00:00,18.61000061035156,18.88999938964844,18.61000061035156,9.891520500183104,326600,0.0,
2008-06-10 00:00:00+00:00,18.670000076293945,18.88999938964844,17.979999542236328,9.88621425628662,579500,0.0,
2008-06-11 00:00:00+00:00,18.65999984741211,18.799999237060547,18.600000381469727,9.864999771118164,314200,0.0,
2008-06-12 00:00:00+00:00,18.5,18.700000762939453,17.889999389648438,9.546775817871094,473100,0.0,
2008-06-13 00:00:00+00:00,18.07999992370605,18.299999237060547,17.459999084472656,9.530861854553224,139700,0.0,
2008-06-16 00:00:00+00:00,17.940000534057617,18.5,17.920000076293945,9.695282936096191,241200,0.0,
2008-06-17 00:00:00+00:00,18.700000762939453,19.0,18.5,10.04002571105957,330000,0.0,
2008-06-18 00:00:00+00:00,18.989999771118164,19.040000915527344,18.649999618530277,9.960469245910645,157400,0.0,
2008-06-19 00:00:00+00:00,18.93000030517578,18.989999771118164,18.34000015258789,9.997597694396973,130300,0.0,
2008-06-20 00:00:00+00:00,18.780000686645508,18.93000030517578,18.239999771118164,9.84378719329834,30200,0.0,
2008-06-23 00:00:00+00:00,18.5,18.84000015258789,17.8700008392334,9.933952331542969,54400,0.0,
2008-06-24 00:00:00+00:00,18.5,18.6299991607666,18.149999618530277,9.721802711486816,233400,0.0,
2008-06-25 00:00:00+00:00,18.350000381469727,18.979999542236328,18.290000915527344,9.976384162902832,139400,0.0,
2008-06-26 00:00:00+00:00,18.700000762939453,18.850000381469727,18.59000015258789,9.91804027557373,70400,0.0,
2008-06-27 00:00:00+00:00,18.5,18.950000762939453,18.479999542236328,9.80135440826416,127100,0.0,
2008-06-30 00:00:00+00:00,18.479999542236328,18.8700008392334,18.350000381469727,10.008204460144045,234800,0.0,
2008-07-01 00:00:00+00:00,18.459999084472656,18.88999938964844,18.299999237060547,9.838483810424805,97800,0.0,
2008-07-02 00:00:00+00:00,18.450000762939453,18.600000381469727,18.1299991607666,9.652851104736328,48100,0.0,
2008-07-03 00:00:00+00:00,18.049999237060547,18.299999237060547,17.309999465942383,9.45130729675293,73900,0.0,
2008-07-07 00:00:00+00:00,18.0,18.600000381469727,17.780000686645508,9.626330375671388,204600,0.0,
2008-07-08 00:00:00+00:00,18.75,19.01000022888184,18.26000022888184,9.743016242980955,307000,0.0,
2008-07-09 00:00:00+00:00,18.84000015258789,19.030000686645508,18.450000762939453,9.859695434570312,174700,0.0,
2008-07-10 00:00:00+00:00,18.549999237060547,18.850000381469727,18.239999771118164,9.939249992370604,102200,0.0,
2008-07-11 00:00:00+00:00,18.3700008392334,18.649999618530277,17.68000030517578,9.743016242980955,136800,0.0,
2008-07-14 00:00:00+00:00,19.07999992370605,19.229999542236328,18.299999237060547,9.790749549865724,93900,0.0,
2008-07-15 00:00:00+00:00,18.530000686645508,18.989999771118164,18.299999237060547,10.024113655090332,94700,0.0,
2008-07-16 00:00:00+00:00,18.799999237060547,19.020000457763672,18.71999931335449,10.077154159545898,66800,0.0,
2008-07-17 00:00:00+00:00,18.850000381469727,18.989999771118164,18.700000762939453,9.971076965332031,62000,0.0,
2008-07-18 00:00:00+00:00,18.76000022888184,18.850000381469727,18.649999618530277,9.94455909729004,24300,0.0,
2008-07-21 00:00:00+00:00,18.770000457763672,19.100000381469727,18.770000457763672,10.077154159545898,90300,0.0,
2008-07-22 00:00:00+00:00,19.0,19.07999992370605,18.700000762939453,9.928646087646484,59900,0.0,
2008-07-23 00:00:00+00:00,18.71999931335449,18.989999771118164,18.549999237060547,9.981683731079102,48800,0.0,
2008-07-24 00:00:00+00:00,18.81999969482422,19.030000686645508,18.36000061035156,9.96577262878418,125900,0.0,
2008-07-25 00:00:00+00:00,18.729999542236328,18.989999771118164,18.709999084472656,9.976384162902832,63400,0.0,
2008-07-28 00:00:00+00:00,18.809999465942383,18.920000076293945,17.959999084472656,9.780141830444336,62900,0.0,
2008-07-29 00:00:00+00:00,18.31999969482422,18.88999938964844,18.31999969482422,9.997597694396973,49600,0.0,
2008-07-30 00:00:00+00:00,19.06999969482422,19.06999969482422,18.75,10.061241149902344,34800,0.0,
2008-07-31 00:00:00+00:00,18.670000076293945,18.989999771118164,18.670000076293945,10.050636291503906,17300,0.0,
2008-08-01 00:00:00+00:00,18.88999938964844,18.93000030517578,18.700000762939453,9.939249992370604,43000,0.0,
2008-08-04 00:00:00+00:00,18.1299991607666,18.770000457763672,18.0,9.71119213104248,62500,0.0,
2008-08-05 00:00:00+00:00,18.34000015258789,18.489999771118164,18.059999465942383,9.59450912475586,52200,0.0,
2008-08-06 00:00:00+00:00,18.010000228881836,18.440000534057617,18.0,9.780141830444336,19200,0.0,
2008-08-07 00:00:00+00:00,18.209999084472656,18.440000534057617,17.989999771118164,9.689979553222656,109700,0.0,
2008-08-08 00:00:00+00:00,18.200000762939453,18.420000076293945,18.0,9.705887794494627,85900,0.0,
2008-08-11 00:00:00+00:00,18.25,18.57999992370605,17.510000228881836,9.546775817871094,185200,0.0,
2008-08-12 00:00:00+00:00,18.25,18.61000061035156,17.8799991607666,9.589203834533691,170200,0.0,
2008-08-13 00:00:00+00:00,18.09000015258789,18.61000061035156,17.770000457763672,9.52025318145752,268500,0.0,
2008-08-14 00:00:00+00:00,17.950000762939453,18.25,17.950000762939453,9.626330375671388,103800,0.0,
2008-08-15 00:00:00+00:00,18.200000762939453,18.299999237060547,17.450000762939453,9.377056121826172,150300,0.0,
2008-08-18 00:00:00+00:00,17.68000030517578,18.149999618530277,17.559999465942383,9.599814414978027,291500,0.0,
2008-08-19 00:00:00+00:00,18.0,18.43000030517578,17.760000228881836,9.737709999084473,266100,0.0,
