date,ASTC_Open,ASTC_High,ASTC_Low,ASTC_Close,ASTC_Volume,ASTC_Dividends,ASTC_Stock Splits
1996-02-29 00:00:00+00:00,21187.5,21937.5,21000.0,21937.5,37,,
1996-03-01 00:00:00+00:00,21000.0,21000.0,21000.0,21000.0,2,,
1996-03-04 00:00:00+00:00,21000.0,21937.5,21000.0,21000.0,10,,
1996-03-05 00:00:00+00:00,21000.0,21375.0,20250.0,20250.0,13,,
1996-03-06 00:00:00+00:00,20250.0,21000.0,20250.0,20437.5,16,,
1996-03-07 00:00:00+00:00,20437.5,20437.5,20437.5,20437.5,0,,
1996-03-08 00:00:00+00:00,20250.0,20437.5,20250.0,20437.5,2,,
1996-03-11 00:00:00+00:00,21375.0,21375.0,19875.0,19875.0,25,,
1996-03-12 00:00:00+00:00,19875.0,20062.5,19875.0,19875.0,9,,
1996-03-13 00:00:00+00:00,21000.0,21000.0,19875.0,20062.5,9,,
1996-03-14 00:00:00+00:00,19875.0,19875.0,19875.0,19875.0,1,,
1996-03-15 00:00:00+00:00,19875.0,19875.0,19875.0,19875.0,1,,
1996-03-18 00:00:00+00:00,20906.25,21000.0,19875.0,19875.0,3,,
1996-03-19 00:00:00+00:00,21000.0,21000.0,19875.0,20250.0,34,,
1996-03-20 00:00:00+00:00,20250.0,21000.0,19875.0,21000.0,13,,
1996-03-21 00:00:00+00:00,19875.0,21000.0,19875.0,21000.0,6,,
1996-03-22 00:00:00+00:00,21000.0,21000.0,20437.5,20437.5,38,,
1996-03-25 00:00:00+00:00,21375.0,21375.0,21375.0,21375.0,2,,
1996-03-26 00:00:00+00:00,21000.0,21375.0,19875.0,21375.0,17,,
1996-03-27 00:00:00+00:00,21375.0,21375.0,20250.0,20250.0,30,,
1996-03-28 00:00:00+00:00,21375.0,22125.0,20250.0,21750.0,25,,
1996-03-29 00:00:00+00:00,22875.0,22875.0,21375.0,21375.0,12,,
1996-04-01 00:00:00+00:00,21375.0,22875.0,21375.0,22500.0,49,,
1996-04-02 00:00:00+00:00,22125.0,23625.0,22125.0,23062.5,29,,
1996-04-03 00:00:00+00:00,22500.0,23250.0,22500.0,23062.5,16,,
1996-04-04 00:00:00+00:00,22687.5,23062.5,22500.0,23062.5,23,,
1996-04-08 00:00:00+00:00,22125.0,22875.0,22125.0,22312.5,7,,
1996-04-09 00:00:00+00:00,22875.0,24000.0,22500.0,22500.0,64,,
1996-04-10 00:00:00+00:00,22500.0,22500.0,21750.0,21750.0,8,,
1996-04-11 00:00:00+00:00,21375.0,21750.0,21000.0,21187.5,29,,
1996-04-12 00:00:00+00:00,20625.0,21375.0,20250.0,20250.0,9,,
1996-04-15 00:00:00+00:00,21000.0,21000.0,21000.0,21000.0,2,,
1996-04-16 00:00:00+00:00,20250.0,20250.0,20250.0,20250.0,3,,
1996-04-17 00:00:00+00:00,20250.0,20250.0,20250.0,20250.0,1,,
1996-04-18 00:00:00+00:00,20625.0,20625.0,20625.0,20625.0,1,,
1996-04-19 00:00:00+00:00,21281.25,21281.25,21187.5,21187.5,6,,
1996-04-22 00:00:00+00:00,21750.0,21750.0,20625.0,20625.0,10,,
1996-04-23 00:00:00+00:00,20625.0,20812.5,20625.0,20625.0,14,,
1996-04-24 00:00:00+00:00,20625.0,21000.0,20625.0,21000.0,1,,
1996-04-25 00:00:00+00:00,20625.0,21750.0,20625.0,21750.0,14,,
1996-04-26 00:00:00+00:00,21000.0,22125.0,21000.0,22125.0,2,,
1996-04-29 00:00:00+00:00,21562.5,22125.0,21562.5,21562.5,1,,
1996-04-30 00:00:00+00:00,21000.0,21937.5,21000.0,21468.75,21,,
1996-05-01 00:00:00+00:00,22500.0,22500.0,21375.0,21375.0,1,,
1996-05-02 00:00:00+00:00,21375.0,22500.0,21375.0,21375.0,4,,
1996-05-03 00:00:00+00:00,21375.0,22500.0,21375.0,22500.0,7,,
1996-05-06 00:00:00+00:00,22500.0,22500.0,21562.5,21562.5,1,,
1996-05-07 00:00:00+00:00,21375.0,21375.0,21375.0,21375.0,4,,
1996-05-08 00:00:00+00:00,21375.0,21750.0,21000.0,21750.0,23,,
1996-05-09 00:00:00+00:00,21000.0,21750.0,21000.0,21750.0,1,,
1996-05-10 00:00:00+00:00,21750.0,21750.0,21750.0,21750.0,0,,
1996-05-13 00:00:00+00:00,21000.0,21000.0,21000.0,21000.0,1,,
1996-05-14 00:00:00+00:00,21000.0,21000.0,21000.0,21000.0,2,,
1996-05-15 00:00:00+00:00,21000.0,21750.0,21000.0,21750.0,1,,
1996-05-16 00:00:00+00:00,21000.0,21750.0,21000.0,21750.0,2,,
1996-05-17 00:00:00+00:00,21000.0,21187.5,21000.0,21000.0,15,,
1996-05-20 00:00:00+00:00,21750.0,21750.0,21000.0,21000.0,0,,
1996-05-21 00:00:00+00:00,22125.0,22125.0,22125.0,22125.0,2,,
1996-05-22 00:00:00+00:00,22125.0,22125.0,22125.0,22125.0,2,,
1996-05-23 00:00:00+00:00,22125.0,22125.0,21000.0,21000.0,3,,
1996-05-24 00:00:00+00:00,21000.0,22125.0,21000.0,22125.0,18,,
1996-05-28 00:00:00+00:00,22125.0,22125.0,21000.0,21000.0,7,,
1996-05-29 00:00:00+00:00,21000.0,21000.0,21000.0,21000.0,2,,
1996-05-30 00:00:00+00:00,21750.0,21750.0,21000.0,21000.0,2,,
1996-05-31 00:00:00+00:00,21750.0,21750.0,21750.0,21750.0,1,,
1996-06-03 00:00:00+00:00,21750.0,21750.0,21375.0,21375.0,0,,
1996-06-04 00:00:00+00:00,21750.0,21750.0,21750.0,21750.0,0,,
1996-06-05 00:00:00+00:00,21000.0,21000.0,21000.0,21000.0,3,,
1996-06-06 00:00:00+00:00,21000.0,21750.0,21000.0,21750.0,29,,
1996-06-07 00:00:00+00:00,20625.0,21375.0,19875.0,21375.0,35,,
1996-06-10 00:00:00+00:00,21187.5,21375.0,20625.0,20625.0,32,,
1996-06-11 00:00:00+00:00,20625.0,21000.0,19500.0,19875.0,679,,
1996-06-12 00:00:00+00:00,20625.0,21375.0,19875.0,20250.0,20,,
1996-06-13 00:00:00+00:00,21000.0,21000.0,20250.0,20250.0,4,,
1996-06-14 00:00:00+00:00,20250.0,20625.0,18375.0,18750.0,53,,
1996-06-17 00:00:00+00:00,19500.0,19500.0,18375.0,18937.5,13,,
1996-06-18 00:00:00+00:00,18750.0,19125.0,17250.0,17437.5,44,,
1996-06-19 00:00:00+00:00,17250.0,18000.0,17250.0,17250.0,5,,
1996-06-20 00:00:00+00:00,17250.0,17437.5,16500.0,17250.0,19,,
1996-06-21 00:00:00+00:00,16500.0,17437.5,16125.0,16125.0,15,,
1996-06-24 00:00:00+00:00,16125.0,17437.5,16125.0,16125.0,20,,
1996-06-25 00:00:00+00:00,16125.0,17437.5,14625.0,15750.0,52,,
1996-06-26 00:00:00+00:00,14250.0,15000.0,13875.0,14250.0,10,,
1996-06-27 00:00:00+00:00,14250.0,14250.0,13125.0,13125.0,15,,
1996-06-28 00:00:00+00:00,16125.0,16500.0,15000.0,16500.0,84,,
1996-07-01 00:00:00+00:00,16875.0,16875.0,16125.0,16875.0,11,,
1996-07-02 00:00:00+00:00,16875.0,16875.0,15375.0,16500.0,19,,
1996-07-03 00:00:00+00:00,15750.0,16500.0,15375.0,16500.0,11,,
1996-07-05 00:00:00+00:00,16500.0,16500.0,16500.0,16500.0,0,,
1996-07-08 00:00:00+00:00,16500.0,16500.0,15562.5,15750.0,4,,
1996-07-09 00:00:00+00:00,16500.0,16687.5,15562.5,15937.5,2,,
1996-07-10 00:00:00+00:00,15562.5,16500.0,15562.5,15937.5,4,,
1996-07-11 00:00:00+00:00,15562.5,16125.0,15562.5,16125.0,1,,
1996-07-12 00:00:00+00:00,16687.5,16687.5,15375.0,15375.0,11,,
1996-07-15 00:00:00+00:00,16218.75,16218.75,12750.0,12750.0,11,,
1996-07-16 00:00:00+00:00,13125.0,13312.5,12375.0,12937.5,8,,
1996-07-17 00:00:00+00:00,13875.0,13875.0,12750.0,13875.0,250,,
1996-07-18 00:00:00+00:00,13875.0,13875.0,12937.5,12937.5,1,,
1996-07-19 00:00:00+00:00,13875.0,13875.0,11812.5,13125.0,72,,
1996-07-22 00:00:00+00:00,12375.0,13125.0,12375.0,13125.0,1,,
1996-07-23 00:00:00+00:00,13125.0,13125.0,12375.0,13125.0,4,,
1996-07-24 00:00:00+00:00,12375.0,14625.0,12375.0,14625.0,14,,
1996-07-25 00:00:00+00:00,13875.0,14625.0,13875.0,14625.0,61,,
1996-07-26 00:00:00+00:00,15000.0,15000.0,13875.0,13875.0,4,,
1996-07-29 00:00:00+00:00,14625.0,14625.0,13500.0,13875.0,7,,
1996-07-30 00:00:00+00:00,13500.0,14250.0,12750.0,12750.0,4,,
1996-07-31 00:00:00+00:00,13875.0,13875.0,12750.0,13875.0,4,,
1996-08-01 00:00:00+00:00,12750.0,13312.5,12750.0,13312.5,3,,
1996-08-02 00:00:00+00:00,12750.0,13875.0,12750.0,13875.0,35,,
1996-08-05 00:00:00+00:00,12750.0,12937.5,12750.0,12937.5,7,,
1996-08-06 00:00:00+00:00,12937.5,12937.5,12937.5,12937.5,0,,
1996-08-07 00:00:00+00:00,13875.0,13875.0,13312.5,13312.5,1,,
1996-08-08 00:00:00+00:00,13875.0,13875.0,12750.0,12750.0,4,,
1996-08-09 00:00:00+00:00,13125.0,13125.0,12750.0,12750.0,19,,
1996-08-12 00:00:00+00:00,12750.0,13125.0,12750.0,13125.0,1,,
1996-08-13 00:00:00+00:00,13125.0,13125.0,13125.0,13125.0,3,,
1996-08-14 00:00:00+00:00,13125.0,13125.0,13125.0,13125.0,0,,
1996-08-15 00:00:00+00:00,13125.0,13500.0,12000.0,13312.5,40,,
1996-08-16 00:00:00+00:00,12750.0,12750.0,12750.0,12750.0,1,,
1996-08-19 00:00:00+00:00,13500.0,13500.0,12375.0,13125.0,4,,
1996-08-20 00:00:00+00:00,12375.0,13148.4375,12375.0,13125.0,8,,
1996-08-21 00:00:00+00:00,13125.0,13125.0,13125.0,13125.0,0,,
1996-08-22 00:00:00+00:00,12375.0,12750.0,12375.0,12375.0,2,,
1996-08-23 00:00:00+00:00,12375.0,12375.0,12375.0,12375.0,0,,
1996-08-26 00:00:00+00:00,13500.0,13500.0,13312.5,13500.0,1,,
1996-08-27 00:00:00+00:00,13500.0,13500.0,12375.0,13312.5,3,,
1996-08-28 00:00:00+00:00,13500.0,13500.0,12750.0,12750.0,3,,
1996-08-29 00:00:00+00:00,13500.0,13500.0,12375.0,12750.0,0,,
1996-08-30 00:00:00+00:00,13125.0,13125.0,12375.0,12562.5,5,,
1996-09-03 00:00:00+00:00,12375.0,12937.5,12375.0,12937.5,4,,
1996-09-04 00:00:00+00:00,12750.0,12750.0,12000.0,12000.0,5,,
1996-09-05 00:00:00+00:00,12000.0,13125.0,11812.5,12187.5,119,,
1996-09-06 00:00:00+00:00,13125.0,13125.0,12000.0,12187.5,5,,
1996-09-09 00:00:00+00:00,13125.0,13500.0,12750.0,13312.5,12,,
1996-09-10 00:00:00+00:00,13500.0,13875.0,12375.0,13500.0,12,,
1996-09-11 00:00:00+00:00,13875.0,13875.0,13312.5,13312.5,1,,
1996-09-12 00:00:00+00:00,13875.0,13875.0,12375.0,12375.0,2,,
1996-09-13 00:00:00+00:00,12937.5,13875.0,12375.0,13312.5,75,,
1996-09-16 00:00:00+00:00,13875.0,13875.0,12375.0,13875.0,2,,
1996-09-17 00:00:00+00:00,12375.0,13875.0,12375.0,13875.0,11,,
1996-09-18 00:00:00+00:00,12750.0,13500.0,12375.0,12750.0,5,,
1996-09-19 00:00:00+00:00,12375.0,12750.0,12375.0,12375.0,2,,
1996-09-20 00:00:00+00:00,13875.0,13875.0,12375.0,13312.5,2,,
1996-09-23 00:00:00+00:00,13875.0,13875.0,12375.0,12375.0,1,,
1996-09-24 00:00:00+00:00,12375.0,13875.0,12000.0,12000.0,9,,
1996-09-25 00:00:00+00:00,12187.5,12750.0,12000.0,12750.0,3,,
1996-09-26 00:00:00+00:00,12000.0,13125.0,12000.0,13125.0,1,,
1996-09-27 00:00:00+00:00,13125.0,13125.0,12093.75,12093.75,12,,
1996-09-30 00:00:00+00:00,13125.0,13125.0,12000.0,12750.0,99,,
1996-10-01 00:00:00+00:00,13125.0,13125.0,12000.0,12000.0,21,,
1996-10-02 00:00:00+00:00,12375.0,13125.0,12000.0,12000.0,4,,
1996-10-03 00:00:00+00:00,12000.0,12750.0,11250.0,11250.0,10,,
1996-10-04 00:00:00+00:00,11437.5,12750.0,11437.5,12750.0,1,,
1996-10-07 00:00:00+00:00,12750.0,12750.0,12000.0,12000.0,5,,
1996-10-08 00:00:00+00:00,11625.0,11625.0,11625.0,11625.0,0,,
1996-10-09 00:00:00+00:00,12750.0,12750.0,11250.0,11250.0,1,,
1996-10-10 00:00:00+00:00,11250.0,11250.0,9937.5,11250.0,354,,
1996-10-11 00:00:00+00:00,11250.0,12000.0,11250.0,12000.0,1,,
1996-10-14 00:00:00+00:00,11906.25,12000.0,11906.25,12000.0,1,,
1996-10-15 00:00:00+00:00,11250.0,12750.0,11250.0,12375.0,6,,
1996-10-16 00:00:00+00:00,11812.5,12000.0,11250.0,12000.0,2,,
1996-10-17 00:00:00+00:00,12750.0,12750.0,11250.0,11625.0,1,,
1996-10-18 00:00:00+00:00,11250.0,11250.0,11250.0,11250.0,1,,
1996-10-21 00:00:00+00:00,12375.0,12375.0,10500.0,10687.5,17,,
1996-10-22 00:00:00+00:00,10500.0,11625.0,10125.0,10500.0,7,,
1996-10-23 00:00:00+00:00,10125.0,10125.0,10125.0,10125.0,2,,
1996-10-24 00:00:00+00:00,10125.0,11437.5,10125.0,10500.0,10,,
1996-10-25 00:00:00+00:00,10500.0,10500.0,10500.0,10500.0,0,,
1996-10-28 00:00:00+00:00,11437.5,11437.5,10125.0,10125.0,13,,
1996-10-29 00:00:00+00:00,10125.0,10500.0,7500.0,8250.0,60,,
1996-10-30 00:00:00+00:00,9375.0,9375.0,8250.0,8250.0,95,,
1996-10-31 00:00:00+00:00,9000.0,9000.0,8250.0,8625.0,10,,
1996-11-01 00:00:00+00:00,8812.5,9375.0,8250.0,8625.0,24,,
1996-11-04 00:00:00+00:00,8250.0,9000.0,8250.0,8625.0,10,,
1996-11-05 00:00:00+00:00,8250.0,9000.0,8250.0,8437.5,6,,
1996-11-06 00:00:00+00:00,9000.0,9000.0,8250.0,9000.0,31,,
1996-11-07 00:00:00+00:00,8437.5,9000.0,8250.0,8250.0,41,,
1996-11-08 00:00:00+00:00,8250.0,9000.0,8250.0,8812.5,12,,
1996-11-11 00:00:00+00:00,9000.0,9000.0,9000.0,9000.0,1,,
1996-11-12 00:00:00+00:00,9000.0,9000.0,8437.5,8437.5,20,,
1996-11-13 00:00:00+00:00,9000.0,9000.0,8250.0,8250.0,31,,
1996-11-14 00:00:00+00:00,8625.0,9000.0,8250.0,9000.0,76,,
1996-11-15 00:00:00+00:00,9750.0,10312.5,9375.0,9375.0,19,,
1996-11-18 00:00:00+00:00,10125.0,10125.0,9375.0,9750.0,8,,
1996-11-19 00:00:00+00:00,9375.0,10125.0,9375.0,9937.5,4,,
1996-11-20 00:00:00+00:00,10125.0,10125.0,9750.0,9750.0,5,,
1996-11-21 00:00:00+00:00,9750.0,9750.0,9750.0,9750.0,0,,
1996-11-22 00:00:00+00:00,9375.0,10125.0,9375.0,9375.0,36,,
1996-11-25 00:00:00+00:00,10125.0,10125.0,9375.0,9562.5,25,,
1996-11-26 00:00:00+00:00,9937.5,10125.0,9375.0,9375.0,48,,
1996-11-27 00:00:00+00:00,10500.0,10500.0,9375.0,9375.0,3,,
1996-11-29 00:00:00+00:00,10500.0,10500.0,9375.0,9375.0,1,,
1996-12-02 00:00:00+00:00,9750.0,10500.0,9375.0,9375.0,9,,
1996-12-03 00:00:00+00:00,10500.0,10500.0,9375.0,9375.0,6,,
1996-12-04 00:00:00+00:00,9375.0,9750.0,9375.0,9375.0,2,,
1996-12-05 00:00:00+00:00,9750.0,10500.0,9375.0,10500.0,3,,
1996-12-06 00:00:00+00:00,10125.0,10500.0,9375.0,10500.0,3,,
1996-12-09 00:00:00+00:00,9375.0,9375.0,9375.0,9375.0,0,,
1996-12-10 00:00:00+00:00,9375.0,10125.0,9375.0,10125.0,3,,
1996-12-11 00:00:00+00:00,9562.5,9750.0,9375.0,9750.0,22,,
1996-12-12 00:00:00+00:00,9375.0,10875.0,9375.0,9937.5,1,,
1996-12-13 00:00:00+00:00,9375.0,10875.0,9375.0,10125.0,5,,
1996-12-16 00:00:00+00:00,9375.0,10687.5,9187.5,9375.0,11,,
1996-12-17 00:00:00+00:00,8812.5,9023.4375,8812.5,9000.0,70,,
1996-12-18 00:00:00+00:00,9000.0,9750.0,9000.0,9187.5,52,,
1996-12-19 00:00:00+00:00,9750.0,9750.0,9000.0,9000.0,7,,
1996-12-20 00:00:00+00:00,9000.0,9000.0,8625.0,8812.5,173,,
1996-12-23 00:00:00+00:00,8812.5,9750.0,8625.0,8812.5,2,,
1996-12-24 00:00:00+00:00,8625.0,9750.0,8625.0,9750.0,10,,
1996-12-26 00:00:00+00:00,9000.0,9562.5,9000.0,9562.5,11,,
1996-12-27 00:00:00+00:00,9187.5,9562.5,9000.0,9562.5,15,,
1996-12-30 00:00:00+00:00,10125.0,10125.0,9000.0,9000.0,13,,
1996-12-31 00:00:00+00:00,9375.0,10125.0,9000.0,9000.0,10,,
1997-01-02 00:00:00+00:00,10125.0,10125.0,9000.0,10125.0,49,,
1997-01-03 00:00:00+00:00,10125.0,10500.0,10101.5625,10500.0,8,,
1997-01-06 00:00:00+00:00,10125.0,10125.0,10125.0,10125.0,2,,
1997-01-07 00:00:00+00:00,9750.0,9750.0,9375.0,9375.0,3,,
1997-01-08 00:00:00+00:00,9375.0,9375.0,9375.0,9375.0,0,,
1997-01-09 00:00:00+00:00,10500.0,10500.0,9375.0,9375.0,3,,
1997-01-10 00:00:00+00:00,10500.0,10500.0,9375.0,9375.0,6,,
1997-01-13 00:00:00+00:00,9375.0,9375.0,9375.0,9375.0,0,,
1997-01-14 00:00:00+00:00,9375.0,9375.0,9375.0,9375.0,0,,
1997-01-15 00:00:00+00:00,9375.0,9375.0,9187.5,9187.5,2,,
1997-01-16 00:00:00+00:00,9000.0,9750.0,8625.0,8625.0,10,,
1997-01-17 00:00:00+00:00,9000.0,9000.0,7875.0,8156.25,6,,
1997-01-20 00:00:00+00:00,8250.0,8625.0,8250.0,8625.0,2,,
1997-01-21 00:00:00+00:00,9000.0,9000.0,9000.0,9000.0,0,,
1997-01-22 00:00:00+00:00,9000.0,9000.0,7500.0,7875.0,28,,
1997-01-23 00:00:00+00:00,8250.0,8250.0,7500.0,7875.0,5,,
1997-01-24 00:00:00+00:00,7500.0,7687.5,7500.0,7500.0,18,,
1997-01-27 00:00:00+00:00,8250.0,8250.0,7500.0,7500.0,1,,
1997-01-28 00:00:00+00:00,8250.0,8250.0,7500.0,8250.0,75,,
1997-01-29 00:00:00+00:00,8250.0,8625.0,8250.0,8625.0,6,,
1997-01-30 00:00:00+00:00,8625.0,8625.0,8250.0,8625.0,1,,
1997-01-31 00:00:00+00:00,8625.0,9000.0,8625.0,9000.0,2,,
1997-02-03 00:00:00+00:00,9000.0,9000.0,7875.0,8625.0,9,,
1997-02-04 00:00:00+00:00,7875.0,8625.0,7875.0,8625.0,10,,
1997-02-05 00:00:00+00:00,9000.0,9000.0,9000.0,9000.0,14,,
1997-02-06 00:00:00+00:00,9000.0,10125.0,8812.5,9750.0,295,,
1997-02-07 00:00:00+00:00,10125.0,10500.0,9750.0,10500.0,13,,
1997-02-10 00:00:00+00:00,10500.0,10500.0,9562.5,10500.0,13,,
1997-02-11 00:00:00+00:00,10687.5,10687.5,9562.5,9562.5,104,,
1997-02-12 00:00:00+00:00,10687.5,10687.5,9937.5,10687.5,9,,
1997-02-13 00:00:00+00:00,9937.5,10687.5,9937.5,10687.5,5,,
1997-02-14 00:00:00+00:00,10687.5,10687.5,9773.4375,9773.4375,21,,
1997-02-18 00:00:00+00:00,10125.0,10125.0,9750.0,10125.0,9,,
1997-02-19 00:00:00+00:00,9750.0,9750.0,9375.0,9562.5,120,,
1997-02-20 00:00:00+00:00,9750.0,9750.0,9562.5,9750.0,12,,
1997-02-21 00:00:00+00:00,9937.5,10312.5,9562.5,10125.0,9,,
1997-02-24 00:00:00+00:00,10312.5,10312.5,9750.0,9937.5,12,,
1997-02-25 00:00:00+00:00,9750.0,10312.5,9750.0,10312.5,7,,
1997-02-26 00:00:00+00:00,10476.5625,10500.0,9937.5,9937.5,6,,
1997-02-27 00:00:00+00:00,10406.25,10406.25,9750.0,10312.5,14,,
1997-02-28 00:00:00+00:00,10312.5,10312.5,9562.5,9750.0,16,,
1997-03-03 00:00:00+00:00,10125.0,10125.0,10125.0,10125.0,0,,
1997-03-04 00:00:00+00:00,9562.5,10125.0,9562.5,9750.0,20,,
1997-03-05 00:00:00+00:00,10312.5,10312.5,10312.5,10312.5,6,,
1997-03-06 00:00:00+00:00,10312.5,10312.5,10312.5,10312.5,0,,
1997-03-07 00:00:00+00:00,9750.0,10125.0,9750.0,10125.0,3,,
1997-03-10 00:00:00+00:00,9750.0,9937.5,9750.0,9750.0,6,,
1997-03-11 00:00:00+00:00,9562.5,9937.5,9562.5,9562.5,3,,
1997-03-12 00:00:00+00:00,10312.5,10312.5,9562.5,9937.5,6,,
1997-03-13 00:00:00+00:00,9750.0,10500.0,9750.0,10500.0,22,,
1997-03-14 00:00:00+00:00,10687.5,10687.5,10500.0,10500.0,1,,
1997-03-17 00:00:00+00:00,10687.5,10687.5,10125.0,10500.0,14,,
1997-03-18 00:00:00+00:00,10500.0,10500.0,10125.0,10312.5,4,,
1997-03-19 00:00:00+00:00,10125.0,10312.5,10125.0,10125.0,2,,
1997-03-20 00:00:00+00:00,10125.0,10500.0,10125.0,10125.0,4,,
1997-03-21 00:00:00+00:00,10500.0,10500.0,10125.0,10125.0,0,,
1997-03-24 00:00:00+00:00,9937.5,10125.0,9937.5,10125.0,18,,
1997-03-25 00:00:00+00:00,9937.5,10125.0,9937.5,9937.5,10,,
1997-03-26 00:00:00+00:00,9937.5,9937.5,9937.5,9937.5,6,,
1997-03-27 00:00:00+00:00,10312.5,10312.5,10125.0,10312.5,8,,
1997-03-31 00:00:00+00:00,10312.5,10312.5,9937.5,10312.5,1,,
1997-04-01 00:00:00+00:00,10125.0,10125.0,9937.5,10101.5625,11,,
1997-04-02 00:00:00+00:00,9937.5,10125.0,9937.5,10125.0,17,,
1997-04-03 00:00:00+00:00,9937.5,10125.0,9937.5,9937.5,5,,
1997-04-04 00:00:00+00:00,9937.5,10125.0,9937.5,10125.0,3,,
1997-04-07 00:00:00+00:00,9937.5,10312.5,9937.5,10125.0,3,,
1997-04-08 00:00:00+00:00,9937.5,10312.5,9937.5,10312.5,7,,
1997-04-09 00:00:00+00:00,10101.5625,10125.0,9937.5,10125.0,13,,
1997-04-10 00:00:00+00:00,9750.0,9750.0,9750.0,9750.0,3,,
1997-04-11 00:00:00+00:00,9750.0,9937.5,9750.0,9750.0,20,,
1997-04-14 00:00:00+00:00,9750.0,9937.5,9562.5,9562.5,14,,
1997-04-15 00:00:00+00:00,9562.5,9937.5,9562.5,9937.5,14,,
1997-04-16 00:00:00+00:00,9937.5,9937.5,9562.5,9937.5,12,,
1997-04-17 00:00:00+00:00,9562.5,9562.5,9562.5,9562.5,0,,
1997-04-18 00:00:00+00:00,9562.5,9562.5,9562.5,9562.5,0,,
1997-04-21 00:00:00+00:00,9750.0,9937.5,9562.5,9656.25,4,,
1997-04-22 00:00:00+00:00,9562.5,9937.5,9375.0,9562.5,5,,
1997-04-23 00:00:00+00:00,9375.0,9937.5,9375.0,9562.5,13,,
