date,PCAR_Open,PCAR_High,PCAR_Low,PCAR_Close,PCAR_Volume,PCAR_Dividends,PCAR_Stock Splits
1980-03-17 00:00:00+00:00,0.0,0.8492329716682434,0.8342689871788025,0.2323167473077774,126968,0.0,
1980-03-18 00:00:00+00:00,0.0,0.8155630230903625,0.8005989789962769,0.2229407876729965,360855,0.0,
1980-03-19 00:00:00+00:00,0.0,0.8043400049209595,0.7893750071525574,0.2198152393102646,213840,0.0,
1980-03-20 00:00:00+00:00,0.0,0.7482230067253113,0.7332590222358704,0.2041887789964676,400950,0.0,
1980-03-21 00:00:00+00:00,0.0,0.7557049989700317,0.7407410144805908,0.2062722295522689,173745,0.0,
1980-03-24 00:00:00+00:00,0.0,0.7407410144805908,0.7257760167121887,0.2021050155162811,441045,0.0,
1980-03-25 00:00:00+00:00,0.0,0.7519639730453491,0.7369999885559082,0.2052303105592727,253935,0.0,
1980-03-26 00:00:00+00:00,0.0,0.7519639730453491,0.7369999885559082,0.2052303105592727,80190,0.0,
1980-03-27 00:00:00+00:00,0.0,0.7332590222358704,0.7182940244674683,0.200021430850029,1055835,0.0,
1980-03-28 00:00:00+00:00,0.0,0.7557049989700317,0.7407410144805908,0.2062722295522689,200475,0.0,
1980-03-31 00:00:00+00:00,0.0,0.7557049989700317,0.7407410144805908,0.2062722295522689,140333,0.0,
1980-04-01 00:00:00+00:00,0.0,0.7557049989700317,0.7407410144805908,0.2062722295522689,66825,0.0,
1980-04-02 00:00:00+00:00,0.0,0.7444819808006287,0.7295169830322266,0.2031468152999878,260618,0.0,
1980-04-03 00:00:00+00:00,0.0,0.7444819808006287,0.7295169830322266,0.2031468152999878,153698,0.0,
1980-04-07 00:00:00+00:00,0.0,0.7444819808006287,0.7295169830322266,0.2031468152999878,1262993,0.0,
1980-04-08 00:00:00+00:00,0.0,0.7407410144805908,0.7257760167121887,0.2021050155162811,1283040,0.0,
1980-04-09 00:00:00+00:00,0.0,0.7594460248947144,0.7444819808006287,0.2073140144348144,4069643,0.0,
1980-04-10 00:00:00+00:00,0.0,0.7557049989700317,0.7407410144805908,0.2062722295522689,53460,0.0,
