date,CBOE_Open,CBOE_High,CBOE_Low,CBOE_Close,CBOE_Volume,CBOE_Dividends,CBOE_Stock Splits
2010-06-15 00:00:00+00:00,28.77585792541504,29.60930633544922,28.337202072143555,23.000307083129883,17022500,0.0,
2010-06-16 00:00:00+00:00,28.39861488342285,28.7670841217041,28.04768943786621,22.702985763549805,2158800,0.0,
2010-06-17 00:00:00+00:00,28.381067276000977,28.4951171875,27.41602325439453,22.299468994140625,1467700,0.0,
2010-06-18 00:00:00+00:00,27.59148597717285,27.76694869995117,26.98613929748535,21.95258903503418,1132200,0.0,
2010-06-21 00:00:00+00:00,27.77572250366211,28.95132064819336,27.205469131469727,22.681745529174805,1066900,0.0,
2010-06-22 00:00:00+00:00,28.40738677978516,29.082918167114254,27.90731811523437,23.14189720153809,1008800,0.0,
2010-06-23 00:00:00+00:00,28.95132064819336,29.389976501464844,28.07400894165039,23.701154708862305,1029400,0.0,
2010-06-24 00:00:00+00:00,29.38120460510254,29.986549377441406,28.740766525268555,23.566650390625,1600800,0.0,
2010-06-25 00:00:00+00:00,29.21451568603516,29.258380889892575,28.13541984558105,22.702985763549805,640100,0.0,
2010-06-28 00:00:00+00:00,28.48634529113769,28.99518775939941,27.863452911376957,23.205604553222656,718200,0.0,
2010-06-29 00:00:00+00:00,28.293336868286133,28.337202072143555,27.433570861816406,22.48352432250977,622300,0.0,
2010-06-30 00:00:00+00:00,28.065235137939453,28.644262313842773,27.76694869995117,23.04278564453125,402400,0.0,
2010-07-01 00:00:00+00:00,28.293336868286133,28.512664794921875,26.31938362121582,21.457046508789062,1023200,0.0,
2010-07-02 00:00:00+00:00,26.53871154785156,27.19669532775879,26.336929321289062,21.846397399902344,483700,0.0,
2010-07-06 00:00:00+00:00,27.54762077331543,27.54762077331543,26.056188583374023,21.096010208129883,805200,0.0,
2010-07-07 00:00:00+00:00,26.1439208984375,26.696626663208008,25.59121322631836,20.6924991607666,583700,0.0,
2010-07-08 00:00:00+00:00,25.48593521118164,26.600122451782227,24.959548950195312,20.536752700805664,2176300,0.0,
2010-07-09 00:00:00+00:00,25.63507843017578,25.73158264160156,25.143783569335938,20.508432388305664,448600,0.0,
2010-07-12 00:00:00+00:00,25.22274208068848,25.301700592041016,23.397930145263672,18.972246170043945,1194500,0.0,
2010-07-13 00:00:00+00:00,24.02082252502441,24.53843879699707,23.61725807189941,19.71556854248047,877900,0.0,
2010-07-14 00:00:00+00:00,24.01205062866211,24.01205062866211,23.801494598388672,19.354528427124023,885100,0.0,
2010-07-15 00:00:00+00:00,23.86290740966797,23.90677261352539,22.897863388061523,18.759876251220703,642100,0.0,
2010-07-16 00:00:00+00:00,23.038232803344727,23.819040298461918,23.00314140319824,18.724475860595703,708700,0.0,
2010-07-19 00:00:00+00:00,23.626033782958984,23.626033782958984,22.862770080566406,18.75278854370117,306000,0.0,
2010-07-20 00:00:00+00:00,23.020687103271484,23.424251556396484,22.810131072998047,18.462547302246094,490100,0.0,
2010-07-21 00:00:00+00:00,22.906635284423828,23.75762939453125,22.906635284423828,18.837745666503903,854200,0.0,
2010-07-22 00:00:00+00:00,23.59971237182617,24.21383285522461,23.468116760253903,19.13508033752441,322600,0.0,
2010-07-23 00:00:00+00:00,23.590940475463867,23.85413360595703,23.362838745117188,19.22001838684082,233300,0.0,
2010-07-26 00:00:00+00:00,23.68744468688965,23.81026840209961,22.906635284423828,18.759876251220703,631200,0.0,
