date,SLYG_Open,SLYG_High,SLYG_Low,SLYG_Close,SLYG_Volume,SLYG_Dividends,SLYG_Stock Splits
2000-10-02 00:00:00+00:00,24.9375,24.9375,24.4296875,18.355016708374023,8400,0.0,
2000-10-03 00:00:00+00:00,24.203125,24.203125,24.203125,18.18478202819824,400,0.0,
2000-10-04 00:00:00+00:00,23.76953125,23.76953125,23.76953125,17.859012603759766,2000,0.0,
2000-10-05 00:00:00+00:00,23.7734375,23.7734375,23.7734375,17.861940383911133,1200,0.0,
2000-10-06 00:00:00+00:00,22.640625,22.6484375,22.578125,16.963855743408203,4800,0.0,
2000-10-09 00:00:00+00:00,22.578125,22.578125,22.578125,16.963855743408203,0,0.0,
2000-10-10 00:00:00+00:00,22.578125,22.578125,22.578125,16.963855743408203,0,0.0,
2000-10-11 00:00:00+00:00,21.8359375,21.84375,21.73828125,16.332849502563477,8000,0.0,
2000-10-12 00:00:00+00:00,21.73828125,21.73828125,21.73828125,16.332849502563477,0,0.0,
2000-10-13 00:00:00+00:00,21.484375,21.484375,21.484375,16.1420841217041,400,0.0,
2000-10-16 00:00:00+00:00,22.625,22.625,22.625,16.999074935913086,400,0.0,
2000-10-17 00:00:00+00:00,21.71875,21.71875,21.71875,16.318178176879883,400,0.0,
2000-10-18 00:00:00+00:00,21.71875,21.71875,21.71875,16.318178176879883,0,0.0,
2000-10-19 00:00:00+00:00,21.71875,21.71875,21.71875,16.318178176879883,0,0.0,
2000-10-20 00:00:00+00:00,21.71875,21.71875,21.71875,16.318178176879883,0,0.0,
2000-10-23 00:00:00+00:00,21.71875,21.71875,21.71875,16.318178176879883,0,0.0,
2000-10-24 00:00:00+00:00,21.71875,21.71875,21.71875,16.318178176879883,0,0.0,
2000-10-25 00:00:00+00:00,22.70703125,22.70703125,22.70703125,17.060714721679688,20000,0.0,
2000-10-26 00:00:00+00:00,21.9609375,21.96875,21.9609375,16.506006240844727,2400,0.0,
2000-10-27 00:00:00+00:00,21.96875,21.96875,21.96875,16.506006240844727,0,0.0,
2000-10-30 00:00:00+00:00,21.96875,21.96875,21.96875,16.506006240844727,0,0.0,
2000-10-31 00:00:00+00:00,21.96875,21.96875,21.96875,16.506006240844727,0,0.0,
2000-11-01 00:00:00+00:00,21.96875,21.96875,21.96875,16.506006240844727,0,0.0,
2000-11-02 00:00:00+00:00,21.96875,21.96875,21.96875,16.506006240844727,0,0.0,
2000-11-03 00:00:00+00:00,21.96875,21.96875,21.96875,16.506006240844727,0,0.0,
2000-11-06 00:00:00+00:00,21.96875,21.96875,21.96875,16.506006240844727,0,0.0,
2000-11-07 00:00:00+00:00,24.0390625,24.0390625,24.0390625,18.0615177154541,800,0.0,
2000-11-08 00:00:00+00:00,23.8203125,23.84375,23.8203125,17.914770126342773,6000,0.0,
2000-11-09 00:00:00+00:00,22.734375,23.03515625,22.6796875,17.28963279724121,5200,0.0,
2000-11-10 00:00:00+00:00,23.01171875,23.01171875,23.01171875,17.28963279724121,0,0.0,
2000-11-13 00:00:00+00:00,21.453125,21.453125,21.453125,16.11859703063965,2800,0.0,
2000-11-14 00:00:00+00:00,22.1484375,22.15625,22.1484375,16.646886825561523,8000,0.0,
2000-11-15 00:00:00+00:00,22.25,22.25,22.25,16.717321395874023,400,0.0,
2000-11-16 00:00:00+00:00,22.25,22.25,22.25,16.717321395874023,0,0.0,
2000-11-17 00:00:00+00:00,22.25,22.25,22.25,16.717321395874023,0,0.0,
2000-11-20 00:00:00+00:00,21.12109375,21.12109375,20.890625,15.695978164672852,800,0.0,
2000-11-21 00:00:00+00:00,20.890625,20.890625,20.890625,15.695978164672852,0,0.0,
2000-11-22 00:00:00+00:00,20.890625,20.890625,20.890625,15.695978164672852,0,0.0,
2000-11-24 00:00:00+00:00,20.890625,20.890625,20.890625,15.695978164672852,0,0.0,
2000-11-27 00:00:00+00:00,20.890625,20.890625,20.890625,15.695978164672852,0,0.0,
2000-11-28 00:00:00+00:00,20.37109375,20.37109375,20.0,15.02680492401123,5200,0.0,
2000-11-29 00:00:00+00:00,20.03125,20.03125,20.03125,15.050293922424316,400,0.0,
2000-11-30 00:00:00+00:00,19.078125,19.1640625,18.8125,14.39873218536377,6000,0.0,
2000-12-01 00:00:00+00:00,19.58203125,19.58203125,19.4375,14.604177474975586,1600,0.0,
2000-12-04 00:00:00+00:00,19.4375,19.4375,19.4375,14.604177474975586,0,0.0,
2000-12-05 00:00:00+00:00,20.1640625,20.1640625,20.1640625,15.150069236755373,1200,0.0,
2000-12-06 00:00:00+00:00,20.1640625,20.1640625,20.1640625,15.150069236755373,0,0.0,
2000-12-07 00:00:00+00:00,19.9140625,19.9140625,19.9140625,14.962239265441896,8400,0.0,
2000-12-08 00:00:00+00:00,20.7109375,20.7109375,20.7109375,15.560957908630373,800,0.0,
2000-12-11 00:00:00+00:00,20.984375,21.578125,20.984375,16.212509155273438,10800,0.0,
2000-12-12 00:00:00+00:00,21.1796875,21.1796875,21.1796875,15.91315460205078,400,0.0,
2000-12-13 00:00:00+00:00,21.1796875,21.1796875,21.1796875,15.91315460205078,0,0.0,
2000-12-14 00:00:00+00:00,20.34375,20.34375,19.9921875,15.02094268798828,800,0.0,
2000-12-15 00:00:00+00:00,19.421875,19.75,19.421875,14.83897304534912,1200,0.0,
2000-12-18 00:00:00+00:00,20.0,20.0,19.5625,14.827225685119627,4800,0.0,
2000-12-19 00:00:00+00:00,19.98828125,20.1015625,19.375,14.55721950531006,6400,0.0,
2000-12-20 00:00:00+00:00,18.515625,18.578125,18.515625,13.958495140075684,2000,0.0,
2000-12-21 00:00:00+00:00,17.859375,18.421875,17.78125,13.676746368408203,22000,0.0,
2000-12-22 00:00:00+00:00,18.609375,19.171875,18.609375,14.404606819152832,19600,0.0,
2000-12-26 00:00:00+00:00,19.171875,19.171875,19.171875,14.404606819152832,800,0.0,
2000-12-27 00:00:00+00:00,19.40625,19.6796875,19.40625,14.786144256591797,3600,0.0,
2000-12-28 00:00:00+00:00,20.3984375,20.3984375,20.3984375,15.326175689697266,2000,0.0,
2000-12-29 00:00:00+00:00,20.84375,20.84375,20.09375,15.097244262695312,18800,0.0,
2001-01-02 00:00:00+00:00,19.203125,19.328125,19.15625,14.392870903015137,4000,0.0,
2001-01-03 00:00:00+00:00,18.46875,19.703125,18.46875,14.803750991821287,13200,0.0,
2001-01-04 00:00:00+00:00,19.6640625,19.6640625,19.453125,14.615917205810549,3200,0.0,
2001-01-05 00:00:00+00:00,19.078125,19.078125,19.078125,14.334168434143066,400,0.0,
2001-01-08 00:00:00+00:00,18.609375,18.609375,18.484375,13.888065338134766,1600,0.0,
2001-01-09 00:00:00+00:00,18.71875,18.828125,18.4921875,13.893932342529297,8800,0.0,
2001-01-10 00:00:00+00:00,18.6875,18.921875,18.6875,14.216774940490724,3200,0.0,
2001-01-11 00:00:00+00:00,19.609375,19.828125,19.609375,14.86831760406494,3200,0.0,
2001-01-12 00:00:00+00:00,20.046875,20.3984375,20.046875,15.290958404541016,2400,0.0,
2001-01-16 00:00:00+00:00,20.4375,20.4375,20.359375,15.296818733215332,2400,0.0,
2001-01-17 00:00:00+00:00,21.0625,21.1171875,20.6171875,15.82511043548584,9200,0.0,
2001-01-18 00:00:00+00:00,20.671875,20.8125,20.671875,15.637272834777832,2800,0.0,
2001-01-19 00:00:00+00:00,21.0625,21.0625,20.65625,15.53161334991455,5200,0.0,
2001-01-22 00:00:00+00:00,20.671875,20.671875,20.671875,15.53161334991455,0,0.0,
2001-01-23 00:00:00+00:00,20.78125,21.078125,20.78125,15.836849212646484,3200,0.0,
2001-01-24 00:00:00+00:00,21.53125,21.53125,21.53125,16.177297592163086,800,0.0,
2001-01-25 00:00:00+00:00,21.234375,21.234375,21.140625,15.936640739440918,3200,0.0,
2001-01-26 00:00:00+00:00,20.84375,21.078125,20.84375,15.836849212646484,1600,0.0,
2001-01-29 00:00:00+00:00,21.1875,21.649999618530277,21.1875,16.26651954650879,4000,0.0,
2001-01-30 00:00:00+00:00,21.712499618530277,21.712499618530277,21.712499618530277,16.313488006591797,1200,0.0,
2001-01-31 00:00:00+00:00,21.862499237060547,21.862499237060547,21.625,16.247732162475586,3200,0.0,
2001-02-01 00:00:00+00:00,21.537500381469727,21.600000381469727,21.375,16.05990982055664,5200,0.0,
2001-02-02 00:00:00+00:00,21.375,21.375,21.375,16.05990982055664,0,0.0,
2001-02-05 00:00:00+00:00,20.799999237060547,20.799999237060547,20.799999237060547,15.627882957458496,400,0.0,
2001-02-06 00:00:00+00:00,20.799999237060547,20.799999237060547,20.799999237060547,15.627882957458496,0,0.0,
2001-02-07 00:00:00+00:00,20.787500381469727,20.787500381469727,20.712499618530277,15.562138557434082,4000,0.0,
2001-02-08 00:00:00+00:00,20.712499618530277,20.712499618530277,20.712499618530277,15.562138557434082,0,0.0,
