date,TOL_Open,TOL_High,TOL_Low,TOL_Close,TOL_Volume,TOL_Dividends,TOL_Stock Splits
1986-07-08 00:00:00+00:00,1.0,1.0208330154418943,1.0,0.91586834192276,11274000,0.0,
1986-07-09 00:00:00+00:00,1.0,1.0208330154418943,1.0,0.91586834192276,1141200,0.0,
1986-07-10 00:00:00+00:00,1.0208330154418943,1.0416669845581057,1.0208330154418943,0.934948742389679,1021200,0.0,
1986-07-11 00:00:00+00:00,1.03125,1.0416669845581057,1.03125,0.9444892406463624,644400,0.0,
1986-07-14 00:00:00+00:00,1.03125,1.03125,1.0104169845581057,0.9254090785980223,826800,0.0,
1986-07-15 00:00:00+00:00,0.9895830154418944,0.9895830154418944,0.9583330154418944,0.8777068257331848,811200,0.0,
1986-07-16 00:00:00+00:00,0.9583330154418944,1.0104169845581057,0.9479169845581056,0.906328022480011,498000,0.0,
1986-07-17 00:00:00+00:00,0.9895830154418944,1.0,0.9479169845581056,0.8681671023368835,303600,0.0,
1986-07-18 00:00:00+00:00,0.9479169845581056,0.9791669845581056,0.9270830154418944,0.8490859866142273,291600,0.0,
1986-07-21 00:00:00+00:00,0.9270830154418944,0.9479169845581056,0.8958330154418945,0.8395463824272156,238800,0.0,
1986-07-22 00:00:00+00:00,0.9166669845581056,0.9375,0.8854169845581055,0.8490859866142273,274800,0.0,
1986-07-23 00:00:00+00:00,0.9270830154418944,0.9270830154418944,0.875,0.8013848066329956,342000,0.0,
1986-07-24 00:00:00+00:00,0.875,0.8854169845581055,0.8229169845581055,0.7918441295623779,466800,0.0,
1986-07-25 00:00:00+00:00,0.8645830154418945,0.875,0.8229169845581055,0.7632233500480652,292800,0.0,
1986-07-28 00:00:00+00:00,0.8333330154418945,0.8541669845581055,0.8020830154418945,0.7536837458610535,320400,0.0,
1986-07-29 00:00:00+00:00,0.8229169845581055,0.8229169845581055,0.8020830154418945,0.7441431283950806,172800,0.0,
1986-07-30 00:00:00+00:00,0.8020830154418945,0.8020830154418945,0.7708330154418945,0.715522050857544,163200,0.0,
1986-07-31 00:00:00+00:00,0.78125,0.8125,0.78125,0.7346023917198181,130800,0.0,
1986-08-01 00:00:00+00:00,0.8229169845581055,0.875,0.8229169845581055,0.7823045253753662,314400,0.0,
1986-08-04 00:00:00+00:00,0.8541669845581055,0.875,0.84375,0.8013848066329956,216000,0.0,
1986-08-05 00:00:00+00:00,0.875,0.8854169845581055,0.75,0.7346023917198181,2068800,0.0,
1986-08-06 00:00:00+00:00,0.8125,0.84375,0.8125,0.7632233500480652,464400,0.0,
1986-08-07 00:00:00+00:00,0.8333330154418945,0.8333330154418945,0.8125,0.7536837458610535,222000,0.0,
1986-08-08 00:00:00+00:00,0.8229169845581055,0.8333330154418945,0.8125,0.7441431283950806,190800,0.0,
1986-08-11 00:00:00+00:00,0.8125,0.875,0.8020830154418945,0.7918441295623779,404400,0.0,
1986-08-12 00:00:00+00:00,0.8645830154418945,0.9166669845581056,0.8541669845581055,0.8300057053565979,956400,0.0,
1986-08-13 00:00:00+00:00,0.90625,0.9375,0.8958330154418945,0.8300057053565979,475200,0.0,
1986-08-14 00:00:00+00:00,0.9166669845581056,0.9479169845581056,0.9166669845581056,0.8681671023368835,230400,0.0,
1986-08-15 00:00:00+00:00,0.9479169845581056,0.9791669845581056,0.9479169845581056,0.8777068257331848,292800,0.0,
1986-08-18 00:00:00+00:00,0.9583330154418944,0.9791669845581056,0.9479169845581056,0.8777068257331848,88800,0.0,
1986-08-19 00:00:00+00:00,0.9583330154418944,0.96875,0.9375,0.858626663684845,156000,0.0,
1986-08-20 00:00:00+00:00,0.9375,0.9479169845581056,0.9270830154418944,0.858626663684845,140400,0.0,
1986-08-21 00:00:00+00:00,0.9375,0.9375,0.8645830154418945,0.8300057053565979,808800,0.0,
1986-08-22 00:00:00+00:00,0.8854169845581055,0.8854169845581055,0.8645830154418945,0.8109254240989685,106800,0.0,
1986-08-25 00:00:00+00:00,0.875,0.875,0.8333330154418945,0.7632233500480652,438000,0.0,
1986-08-26 00:00:00+00:00,0.8333330154418945,0.875,0.8020830154418945,0.8013848066329956,486000,0.0,
1986-08-27 00:00:00+00:00,0.8645830154418945,0.8645830154418945,0.8333330154418945,0.7727639079093933,427200,0.0,
1986-08-28 00:00:00+00:00,0.84375,0.8541669845581055,0.8333330154418945,0.7823045253753662,64800,0.0,
1986-08-29 00:00:00+00:00,0.8541669845581055,0.8645830154418945,0.84375,0.7823045253753662,105600,0.0,
