date,TGLS_Open,TGLS_High,TGLS_Low,TGLS_Close,TGLS_Volume,TGLS_Dividends,TGLS_Stock Splits
2012-05-10 00:00:00+00:00,9.970000267028809,10.0,9.5,7.691139698028564,6900,0.0,
2012-05-11 00:00:00+00:00,9.699999809265137,9.699999809265137,9.699999809265137,7.612658977508545,300,0.0,
2012-05-14 00:00:00+00:00,9.800000190734863,9.800000190734863,9.800000190734863,7.691139698028564,100,0.0,
2012-05-15 00:00:00+00:00,9.75,9.75,9.75,7.651899814605713,300,0.0,
2012-05-16 00:00:00+00:00,9.75,9.75,9.75,7.651899814605713,0,0.0,
2012-05-17 00:00:00+00:00,9.600000381469728,9.600000381469728,9.600000381469728,7.534177303314209,800,0.0,
2012-05-18 00:00:00+00:00,9.600000381469728,9.600000381469728,9.600000381469728,7.534177303314209,0,0.0,
2012-05-21 00:00:00+00:00,9.600000381469728,9.600000381469728,9.600000381469728,7.534177303314209,0,0.0,
2012-05-22 00:00:00+00:00,9.6899995803833,9.6899995803833,9.6899995803833,7.604811668395996,1500,0.0,
2012-05-23 00:00:00+00:00,9.770000457763672,9.770000457763672,9.600000381469728,7.534177303314209,153600,0.0,
2012-05-24 00:00:00+00:00,9.600000381469728,9.600000381469728,9.600000381469728,7.534177303314209,37000,0.0,
2012-05-25 00:00:00+00:00,9.600000381469728,9.600000381469728,9.600000381469728,7.534177303314209,61700,0.0,
2012-05-29 00:00:00+00:00,9.600000381469728,9.600000381469728,9.600000381469728,7.534177303314209,0,0.0,
2012-05-30 00:00:00+00:00,9.600000381469728,9.600000381469728,9.600000381469728,7.534177303314209,0,0.0,
2012-05-31 00:00:00+00:00,9.59000015258789,9.609999656677246,9.5600004196167,7.542027473449707,400,0.0,
2012-06-01 00:00:00+00:00,9.609999656677246,9.609999656677246,9.609999656677246,7.542027473449707,0,0.0,
2012-06-04 00:00:00+00:00,9.609999656677246,9.609999656677246,9.609999656677246,7.542027473449707,0,0.0,
2012-06-05 00:00:00+00:00,9.609999656677246,9.609999656677246,9.609999656677246,7.542027473449707,0,0.0,
2012-06-06 00:00:00+00:00,9.550000190734863,9.699999809265137,9.550000190734863,7.612658977508545,1000,0.0,
2012-06-07 00:00:00+00:00,9.699999809265137,9.699999809265137,9.699999809265137,7.612658977508545,0,0.0,
2012-06-08 00:00:00+00:00,9.550000190734863,9.550000190734863,9.550000190734863,7.494938373565674,500,0.0,
2012-06-11 00:00:00+00:00,9.550000190734863,9.550000190734863,9.550000190734863,7.494938373565674,0,0.0,
2012-06-12 00:00:00+00:00,9.550000190734863,9.550000190734863,9.550000190734863,7.494938373565674,0,0.0,
2012-06-13 00:00:00+00:00,9.600000381469728,9.600000381469728,9.600000381469728,7.534177303314209,1000,0.0,
2012-06-14 00:00:00+00:00,9.600000381469728,9.600000381469728,9.600000381469728,7.534177303314209,0,0.0,
2012-06-15 00:00:00+00:00,9.600000381469728,9.600000381469728,9.600000381469728,7.534177303314209,100,0.0,
2012-06-18 00:00:00+00:00,9.600000381469728,9.600000381469728,9.600000381469728,7.534177303314209,0,0.0,
2012-06-19 00:00:00+00:00,9.600000381469728,9.600000381469728,9.600000381469728,7.534177303314209,0,0.0,
2012-06-20 00:00:00+00:00,9.600000381469728,9.600000381469728,9.600000381469728,7.534177303314209,0,0.0,
2012-06-21 00:00:00+00:00,9.600000381469728,9.600000381469728,9.600000381469728,7.534177303314209,0,0.0,
2012-06-22 00:00:00+00:00,9.600000381469728,9.600000381469728,9.600000381469728,7.534177303314209,0,0.0,
2012-06-25 00:00:00+00:00,9.600000381469728,9.600000381469728,9.600000381469728,7.534177303314209,0,0.0,
2012-06-26 00:00:00+00:00,9.600000381469728,9.600000381469728,9.600000381469728,7.534177303314209,0,0.0,
2012-06-27 00:00:00+00:00,9.600000381469728,9.600000381469728,9.600000381469728,7.534177303314209,0,0.0,
2012-06-28 00:00:00+00:00,9.600000381469728,9.600000381469728,9.600000381469728,7.534177303314209,0,0.0,
