date,USAC_Open,USAC_High,USAC_Low,USAC_Close,USAC_Volume,USAC_Dividends,USAC_Stock Splits
2013-01-15 00:00:00+00:00,17.5,17.93000030517578,17.399999618530273,4.596628189086914,9229600,0.0,
2013-01-16 00:00:00+00:00,17.700000762939453,17.799999237060547,17.56999969482422,4.58879280090332,1699400,0.0,
2013-01-17 00:00:00+00:00,17.579999923706055,17.700000762939453,17.5,4.570511341094971,665900,0.0,
2013-01-18 00:00:00+00:00,17.5,17.579999923706055,17.25,4.544393062591553,565300,0.0,
2013-01-22 00:00:00+00:00,17.450000762939453,17.90999984741211,17.280000686645508,4.667143821716309,438700,0.0,
2013-01-23 00:00:00+00:00,17.940000534057617,17.940000534057617,17.690000534057617,4.656698226928711,435300,0.0,
2013-01-24 00:00:00+00:00,17.770000457763672,17.90999984741211,17.719999313354492,4.648861885070801,257600,0.0,
2013-01-25 00:00:00+00:00,17.889999389648438,17.979999542236328,17.75,4.648861885070801,264400,0.0,
2013-01-28 00:00:00+00:00,17.780000686645508,17.850000381469727,17.639999389648438,4.635804176330566,131500,0.0,
2013-01-29 00:00:00+00:00,17.799999237060547,17.84000015258789,17.65999984741211,4.635804176330566,156100,0.0,
2013-01-30 00:00:00+00:00,17.799999237060547,17.81999969482422,17.65999984741211,4.64363956451416,131800,0.0,
2013-01-31 00:00:00+00:00,17.850000381469727,17.850000381469727,17.649999618530273,4.627968788146973,103900,0.0,
2013-02-01 00:00:00+00:00,17.75,17.950000762939453,17.739999771118164,4.654085636138916,114200,0.0,
2013-02-04 00:00:00+00:00,17.889999389648438,17.889999389648438,17.549999237060547,4.635804176330566,88200,0.0,
2013-02-05 00:00:00+00:00,17.850000381469727,17.850000381469727,17.649999618530273,4.635804176330566,106400,0.0,
2013-02-06 00:00:00+00:00,17.75,17.899999618530273,17.649999618530273,4.646251678466797,140700,0.0,
2013-02-07 00:00:00+00:00,17.729999542236328,17.950000762939453,17.709999084472656,4.677591800689697,117200,0.0,
2013-02-08 00:00:00+00:00,17.84000015258789,17.950000762939453,17.719999313354492,4.6880388259887695,115100,0.0,
2013-02-11 00:00:00+00:00,18.11000061035156,18.440000534057617,18.049999237060547,4.782059669494629,989900,0.0,
2013-02-12 00:00:00+00:00,18.450000762939453,18.770000457763672,18.399999618530277,4.818624973297119,401700,0.0,
2013-02-13 00:00:00+00:00,18.56999969482422,18.850000381469727,18.43000030517578,4.834293365478516,231900,0.0,
2013-02-14 00:00:00+00:00,18.559999465942383,18.65999984741211,18.3799991607666,4.802952766418457,149000,0.0,
2013-02-15 00:00:00+00:00,18.32999992370605,18.450000762939453,18.1299991607666,4.805566787719727,218100,0.0,
2013-02-19 00:00:00+00:00,18.32999992370605,18.479999542236328,18.1299991607666,4.805566787719727,190200,0.0,
2013-02-20 00:00:00+00:00,18.32999992370605,18.549999237060547,18.229999542236328,4.769001483917236,182700,0.0,
2013-02-21 00:00:00+00:00,18.26000022888184,18.350000381469727,18.020000457763672,4.708932399749756,167300,0.0,
2013-02-22 00:00:00+00:00,18.170000076293945,18.450000762939453,18.170000076293945,4.789894104003906,178300,0.0,
2013-02-25 00:00:00+00:00,18.309999465942383,18.459999084472656,18.1200008392334,4.742885112762451,108000,0.0,
2013-02-26 00:00:00+00:00,18.299999237060547,18.489999771118164,18.059999465942383,4.818624973297119,166300,0.0,
2013-02-27 00:00:00+00:00,18.489999771118164,18.670000076293945,18.270000457763672,4.84996509552002,185900,0.0,
2013-02-28 00:00:00+00:00,18.46999931335449,18.690000534057617,18.38999938964844,4.870859622955322,207400,0.0,
2013-03-01 00:00:00+00:00,18.530000686645508,18.799999237060547,18.31999969482422,4.88391637802124,129500,0.0,
2013-03-04 00:00:00+00:00,18.770000457763672,19.0,18.600000381469727,4.954434394836426,131900,0.0,
2013-03-05 00:00:00+00:00,18.979999542236328,19.299999237060547,18.96999931335449,5.014503479003906,189300,0.0,
2013-03-06 00:00:00+00:00,19.15999984741211,19.25,18.6200008392334,4.975327491760254,180000,0.0,
2013-03-07 00:00:00+00:00,19.0,19.200000762939453,18.81999969482422,5.004055500030518,54800,0.0,
2013-03-08 00:00:00+00:00,18.82999992370605,19.38999938964844,18.82999992370605,5.043231964111328,214600,0.0,
2013-03-11 00:00:00+00:00,19.290000915527344,19.649999618530277,19.040000915527344,5.118971347808838,129500,0.0,
2013-03-12 00:00:00+00:00,19.51000022888184,19.75,19.299999237060547,5.098079681396484,110100,0.0,
2013-03-13 00:00:00+00:00,19.450000762939453,19.75,19.31999969482422,5.132030010223389,80000,0.0,
2013-03-14 00:00:00+00:00,19.649999618530277,19.850000381469727,19.450000762939453,5.121583938598633,114700,0.0,
2013-03-15 00:00:00+00:00,19.46999931335449,19.81999969482422,19.40999984741211,5.160760879516602,104100,0.0,
2013-03-18 00:00:00+00:00,19.700000762939453,19.700000762939453,19.25,5.098079681396484,143400,0.0,
2013-03-19 00:00:00+00:00,19.51000022888184,19.520000457763672,19.200000762939453,5.014503479003906,152000,0.0,
2013-03-20 00:00:00+00:00,19.18000030517578,19.26000022888184,18.670000076293945,5.009279727935791,176500,0.0,
2013-03-21 00:00:00+00:00,19.0,19.170000076293945,18.850000381469727,4.996221542358398,66500,0.0,
2013-03-22 00:00:00+00:00,19.229999542236328,19.350000381469727,18.93000030517578,5.014503479003906,44200,0.0,
2013-03-25 00:00:00+00:00,19.149999618530277,19.21999931335449,19.0,5.014503479003906,62900,0.0,
2013-03-26 00:00:00+00:00,19.149999618530277,19.5,19.100000381469727,5.085019588470459,66200,0.0,
2013-03-27 00:00:00+00:00,19.270000457763672,19.65999984741211,19.170000076293945,5.132030010223389,77400,0.0,
2013-03-28 00:00:00+00:00,19.559999465942383,20.0,19.479999542236328,5.223442554473877,136100,0.0,
2013-04-01 00:00:00+00:00,19.82999992370605,19.989999771118164,19.709999084472656,5.197322368621826,127600,0.0,
2013-04-02 00:00:00+00:00,19.950000762939453,20.07999992370605,19.850000381469727,5.223442554473877,144100,0.0,
2013-04-03 00:00:00+00:00,20.0,20.01000022888184,19.61000061035156,5.1241960525512695,175300,0.0,
2013-04-04 00:00:00+00:00,19.559999465942383,19.649999618530277,19.36000061035156,5.121583938598633,104700,0.0,
2013-04-05 00:00:00+00:00,19.36000061035156,19.88999938964844,18.770000457763672,5.15814733505249,68100,0.0,
2013-04-08 00:00:00+00:00,19.65999984741211,19.979999542236328,19.32999992370605,5.18687629699707,82700,0.0,
2013-04-09 00:00:00+00:00,19.76000022888184,20.01000022888184,19.75,5.215603351593018,101600,0.0,
2013-04-10 00:00:00+00:00,19.989999771118164,20.030000686645508,19.809999465942383,5.226052761077881,79100,0.0,
2013-04-11 00:00:00+00:00,20.020000457763672,20.25,19.850000381469727,5.223442554473877,180100,0.0,
2013-04-12 00:00:00+00:00,19.90999984741211,20.0,19.76000022888184,5.220829486846924,34500,0.0,
2013-04-15 00:00:00+00:00,19.809999465942383,19.979999542236328,19.270000457763672,5.113748550415039,130300,0.0,
2013-04-16 00:00:00+00:00,19.65999984741211,19.739999771118164,19.530000686645508,5.142477512359619,124300,0.0,
2013-04-17 00:00:00+00:00,19.530000686645508,19.649999618530277,19.170000076293945,5.038009166717529,138100,0.0,
2013-04-18 00:00:00+00:00,19.190000534057617,19.71999931335449,19.049999237060547,5.1241960525512695,191000,0.0,
2013-04-19 00:00:00+00:00,19.479999542236328,19.979999542236328,19.399999618530277,5.171205997467041,100700,0.0,
2013-04-22 00:00:00+00:00,19.75,20.030000686645508,19.709999084472656,5.215603351593018,62400,0.0,
2013-04-23 00:00:00+00:00,19.899999618530277,20.920000076293945,19.799999237060547,5.43237829208374,134500,0.0,
2013-04-24 00:00:00+00:00,20.8700008392334,21.18000030517578,20.6200008392334,5.455883026123047,145100,0.0,
2013-04-25 00:00:00+00:00,20.950000762939453,21.88999938964844,20.790000915527344,5.531623840332031,152200,0.0,
2013-04-26 00:00:00+00:00,21.479999542236328,21.57999992370605,20.75,5.434989929199219,92600,0.0,
2013-04-29 00:00:00+00:00,21.0,21.3799991607666,21.0,5.552516937255859,169900,0.0,
