date,PM_Open,PM_High,PM_Low,PM_Close,PM_Volume,PM_Dividends,PM_Stock Splits
2008-03-17 00:00:00+00:00,50.0,52.650001525878906,49.2400016784668,22.772823333740234,1988000,0.0,
2008-03-18 00:00:00+00:00,49.84999847412109,52.0,47.75,22.86964607238769,8067600,0.0,
2008-03-19 00:00:00+00:00,49.59999847412109,51.0,46.900001525878906,23.10019302368164,3007700,0.0,
2008-03-20 00:00:00+00:00,50.20000076293945,50.20000076293945,48.869998931884766,22.662168502807617,3007700,0.0,
2008-03-24 00:00:00+00:00,49.810001373291016,51.0,49.810001373291016,23.51516342163086,1437000,0.0,
2008-03-25 00:00:00+00:00,51.400001525878906,51.75,50.59999847412109,23.860979080200195,1100800,0.0,
2008-03-26 00:00:00+00:00,51.70000076293945,52.470001220703125,50.29999923706055,23.192407608032227,2023200,0.0,
2008-03-27 00:00:00+00:00,50.95000076293945,52.02999877929688,50.0,23.367624282836918,8653300,0.0,
2008-03-28 00:00:00+00:00,50.95000076293945,52.5,50.560001373291016,23.542835235595703,9961200,0.0,
2008-03-31 00:00:00+00:00,52.400001525878906,54.70000076293945,50.0,23.321521759033203,19408900,0.0,
2008-04-01 00:00:00+00:00,51.09999847412109,52.18999862670898,49.0099983215332,23.321521759033203,23322500,0.0,
2008-04-02 00:00:00+00:00,51.15999984741211,52.06999969482422,50.150001525878906,23.611995697021484,12944700,0.0,
2008-04-03 00:00:00+00:00,51.0,51.5,50.400001525878906,23.5382137298584,12439100,0.0,
2008-04-04 00:00:00+00:00,51.47999954223633,51.47999954223633,50.79999923706055,23.685766220092773,6651000,0.0,
2008-04-07 00:00:00+00:00,51.59999847412109,51.59999847412109,50.5,23.36301612854004,7099300,0.0,
2008-04-08 00:00:00+00:00,50.40999984741211,51.0099983215332,50.209999084472656,23.33072662353516,8283300,0.0,
2008-04-09 00:00:00+00:00,50.5,50.59000015258789,49.150001525878906,22.768220901489254,8916200,0.0,
2008-04-10 00:00:00+00:00,49.4900016784668,49.90999984741211,48.5,22.436229705810547,14321900,0.0,
2008-04-11 00:00:00+00:00,48.4900016784668,48.88999938964844,48.08000183105469,22.284082412719727,11400700,0.0,
2008-04-14 00:00:00+00:00,48.29999923706055,48.34999847412109,47.43000030517578,22.13191795349121,11532500,0.0,
2008-04-15 00:00:00+00:00,47.77999877929688,48.34999847412109,47.77999877929688,22.2241325378418,9603400,0.0,
2008-04-16 00:00:00+00:00,48.40999984741211,49.61000061035156,48.34999847412109,22.80511283874512,14837600,0.0,
2008-04-17 00:00:00+00:00,49.720001220703125,50.0,49.41999816894531,22.984922409057617,6660700,0.0,
2008-04-18 00:00:00+00:00,50.4900016784668,50.93999862670898,49.380001068115234,23.035646438598636,9630700,0.0,
2008-04-21 00:00:00+00:00,50.20000076293945,50.88999938964844,49.130001068115234,23.34457778930664,6528300,0.0,
2008-04-22 00:00:00+00:00,50.59999847412109,50.900001525878906,49.91999816894531,23.08635902404785,5504900,0.0,
2008-04-23 00:00:00+00:00,51.0,52.34000015258789,50.900001525878906,23.976253509521484,13532300,0.0,
2008-04-24 00:00:00+00:00,52.0,52.43000030517578,51.5,23.976253509521484,5847500,0.0,
2008-04-25 00:00:00+00:00,52.13999938964844,52.18000030517578,50.75,23.65348625183105,11399700,0.0,
2008-04-28 00:00:00+00:00,50.93999862670898,51.29999923706055,50.75,23.54743385314941,8382500,0.0,
2008-04-29 00:00:00+00:00,51.43999862670898,52.20000076293945,50.2599983215332,23.980865478515625,12325300,0.0,
2008-04-30 00:00:00+00:00,51.70000076293945,52.0099983215332,50.90999984741211,23.52899169921875,8733100,0.0,
2008-05-01 00:00:00+00:00,50.83000183105469,51.16999816894531,50.619998931884766,23.39989852905273,7120800,0.0,
2008-05-02 00:00:00+00:00,50.900001525878906,51.09999847412109,50.400001525878906,23.52439308166504,9291100,0.0,
2008-05-05 00:00:00+00:00,50.869998931884766,51.630001068115234,50.630001068115234,23.42755699157715,8398500,0.0,
2008-05-06 00:00:00+00:00,50.900001525878906,51.95000076293945,50.84999847412109,23.92091941833496,7588300,0.0,
2008-05-07 00:00:00+00:00,51.970001220703125,52.20000076293945,51.310001373291016,23.833314895629883,6391400,0.0,
2008-05-08 00:00:00+00:00,51.650001525878906,52.209999084472656,51.5,24.06846618652344,6669700,0.0,
2008-05-09 00:00:00+00:00,51.900001525878906,52.459999084472656,51.52999877929688,23.897872924804688,5491700,0.0,
2008-05-12 00:00:00+00:00,51.97999954223633,52.540000915527344,51.29999923706055,24.19295883178711,5851300,0.0,
2008-05-13 00:00:00+00:00,52.41999816894531,52.84000015258789,52.040000915527344,24.188343048095703,5986600,0.0,
2008-05-14 00:00:00+00:00,52.5099983215332,52.84999847412109,52.400001525878906,24.28517723083496,5381500,0.0,
2008-05-15 00:00:00+00:00,52.5099983215332,53.310001373291016,52.09999847412109,24.5526065826416,8376500,0.0,
2008-05-16 00:00:00+00:00,53.22999954223633,53.5,52.34999847412109,24.6125431060791,7172600,0.0,
2008-05-19 00:00:00+00:00,53.4900016784668,53.95000076293945,52.93000030517578,24.727806091308597,6580200,0.0,
