date,LHX_Open,LHX_High,LHX_Low,LHX_Close,LHX_Volume,LHX_Dividends,LHX_Stock Splits
1981-12-31 00:00:00+00:00,9.595624923706056,9.743249893188477,9.447999954223633,3.202789783477783,180779,0.0,
1982-01-04 00:00:00+00:00,9.595624923706056,9.713725090026855,9.447999954223633,3.13464617729187,80864,0.0,
1982-01-05 00:00:00+00:00,9.359424591064451,9.447999954223633,9.27085018157959,3.056765556335449,152413,0.0,
1982-01-06 00:00:00+00:00,9.152750015258787,9.329899787902832,8.975600242614746,2.998356342315674,364098,0.0,
1982-01-07 00:00:00+00:00,9.093700408935549,9.18227481842041,8.975600242614746,3.017827272415161,362405,0.0,
1982-01-08 00:00:00+00:00,8.975600242614746,9.034649848937988,8.916549682617188,2.9594175815582275,270533,0.0,
1982-01-11 00:00:00+00:00,8.739399909973145,8.975600242614746,8.473674774169922,2.7939233779907227,453853,0.0,
1982-01-12 00:00:00+00:00,8.591774940490723,8.709875106811523,8.4441499710083,2.8718035221099854,175699,0.0,
1982-01-13 00:00:00+00:00,8.621299743652344,8.739399909973145,8.503199577331543,2.8328638076782227,154953,0.0,
1982-01-14 00:00:00+00:00,8.53272533416748,8.562250137329102,8.473674774169922,2.8231301307678223,262913,0.0,
1982-01-15 00:00:00+00:00,8.503199577331543,8.562250137329102,8.41462516784668,2.8231301307678223,393734,0.0,
1982-01-18 00:00:00+00:00,8.503199577331543,8.562250137329102,8.4441499710083,2.8231301307678223,83827,0.0,
1982-01-19 00:00:00+00:00,8.53272533416748,8.650824546813965,8.385100364685059,2.784187078475952,574090,0.0,
1982-01-20 00:00:00+00:00,8.267000198364258,8.473674774169922,8.030799865722656,2.6673686504364014,791279,0.0,
1982-01-21 00:00:00+00:00,7.883174896240234,8.178424835205078,7.5584001541137695,2.501875400543213,296782,0.0,
1982-01-22 00:00:00+00:00,7.587924957275391,7.735549926757812,7.440299987792969,2.453200340270996,690940,0.0,
1982-01-25 00:00:00+00:00,7.233624935150146,7.351725101470947,7.085999965667725,2.3947911262512207,483489,0.0,
1982-01-26 00:00:00+00:00,7.381249904632568,7.499350070953369,7.263150215148926,2.4142627716064453,330652,0.0,
1982-01-27 00:00:00+00:00,7.52887487411499,7.676499843597412,7.351725101470947,2.5213451385498047,201948,0.0,
1982-01-28 00:00:00+00:00,8.030799865722656,8.3260498046875,7.706025123596191,2.745247602462769,270957,0.0,
1982-01-29 00:00:00+00:00,8.267000198364258,8.41462516784668,8.089850425720215,2.764719009399414,206181,0.0,
1982-02-01 00:00:00+00:00,8.030799865722656,8.2079496383667,7.853650093078613,2.608959913253784,266300,0.0,
1982-02-02 00:00:00+00:00,8.030799865722656,8.148900032043457,7.912700176239014,2.6673686504364014,202371,0.0,
1982-02-03 00:00:00+00:00,8.030799865722656,8.089850425720215,7.971749782562256,2.628427743911743,37680,0.0,
1982-02-04 00:00:00+00:00,7.912700176239014,7.971749782562256,7.853650093078613,2.618694543838501,347163,0.0,
1982-02-05 00:00:00+00:00,8.119375228881836,8.237475395202637,8.001275062561035,2.6771044731140137,174852,0.0,
1982-02-08 00:00:00+00:00,8.060324668884277,8.2079496383667,7.912700176239014,2.628427743911743,85521,0.0,
1982-02-09 00:00:00+00:00,7.942224979400635,8.001275062561035,7.853650093078613,2.608959913253784,120237,0.0,
1982-02-10 00:00:00+00:00,8.060324668884277,8.148900032043457,7.942224979400635,2.6381638050079346,80864,0.0,
1982-02-11 00:00:00+00:00,7.971749782562256,8.030799865722656,7.912700176239014,2.6478989124298096,76207,0.0,
1982-02-12 00:00:00+00:00,8.089850425720215,8.148900032043457,8.001275062561035,2.657634973526001,234547,0.0,
1982-02-16 00:00:00+00:00,7.942224979400635,8.001275062561035,7.853650093078613,2.618694543838501,246825,0.0,
1982-02-17 00:00:00+00:00,8.060324668884277,8.119375228881836,8.001275062561035,2.657634973526001,215919,0.0,
1982-02-18 00:00:00+00:00,8.089850425720215,8.148900032043457,8.030799865722656,2.657634973526001,185859,0.0,
1982-02-19 00:00:00+00:00,7.942224979400635,8.030799865722656,7.824124813079834,2.589489459991455,530483,0.0,
1982-02-22 00:00:00+00:00,7.912700176239014,8.030799865722656,7.794600009918213,2.570020914077759,106689,0.0,
1982-02-23 00:00:00+00:00,7.794600009918213,7.883174896240234,7.706025123596191,2.599224328994751,127434,0.0,
1982-02-24 00:00:00+00:00,7.706025123596191,7.794600009918213,7.587924957275391,2.570020914077759,372989,0.0,
1982-02-25 00:00:00+00:00,7.794600009918213,7.853650093078613,7.735549926757812,2.5602850914001465,265876,0.0,
1982-02-26 00:00:00+00:00,7.706025123596191,7.765075206756592,7.646975040435791,2.531079769134521,163844,0.0,
1982-03-01 00:00:00+00:00,7.292675018310547,7.61745023727417,6.938374996185303,2.404524803161621,578323,0.0,
1982-03-02 00:00:00+00:00,6.997425079345703,7.204100131988525,6.790750026702881,2.25850248336792,591025,0.0,
1982-03-03 00:00:00+00:00,6.61359977722168,6.7316999435424805,6.465974807739258,2.197291851043701,327688,0.051964,
1982-03-04 00:00:00+00:00,6.5545501708984375,6.67264986038208,6.436450004577637,2.2169103622436523,160034,0.0,
1982-03-05 00:00:00+00:00,6.7316999435424805,6.790750026702881,6.643125057220459,2.2561492919921875,295089,0.0,
1982-03-08 00:00:00+00:00,6.849800109863281,7.026949882507324,6.643125057220459,2.2169103622436523,144793,0.0,
1982-03-09 00:00:00+00:00,6.849800109863281,7.026949882507324,6.643125057220459,2.3150033950805664,116850,0.0,
1982-03-10 00:00:00+00:00,6.908850193023682,6.967899799346924,6.849800109863281,2.2855749130249023,108383,0.0,
1982-03-11 00:00:00+00:00,6.849800109863281,6.908850193023682,6.76122522354126,2.2659568786621094,72396,0.0,
1982-03-12 00:00:00+00:00,6.790750026702881,6.849800109863281,6.702175140380859,2.2463395595550537,213378,0.0,
1982-03-15 00:00:00+00:00,6.849800109863281,6.967899799346924,6.7316999435424805,2.295385360717773,127011,0.0,
1982-03-16 00:00:00+00:00,6.967899799346924,7.026949882507324,6.879324913024902,2.3150033950805664,168078,0.0,
1982-03-17 00:00:00+00:00,6.938374996185303,6.967899799346924,6.908850193023682,2.295385360717773,147756,0.0,
1982-03-18 00:00:00+00:00,6.967899799346924,7.026949882507324,6.908850193023682,2.3150033950805664,726503,0.0,
1982-03-19 00:00:00+00:00,6.967899799346924,7.056475162506104,6.849800109863281,2.334622859954834,487299,0.0,
1982-03-22 00:00:00+00:00,7.056475162506104,7.085999965667725,6.997425079345703,2.3444321155548096,499153,0.0,
1982-03-23 00:00:00+00:00,7.115524768829346,7.145050048828125,7.056475162506104,2.3542420864105225,374259,0.0,
1982-03-24 00:00:00+00:00,7.115524768829346,7.174574851989746,7.056475162506104,2.364051580429077,110500,0.0,
1982-03-25 00:00:00+00:00,7.056475162506104,7.145050048828125,6.967899799346924,2.3444321155548096,110500,0.0,
1982-03-26 00:00:00+00:00,7.085999965667725,7.115524768829346,7.026949882507324,2.334622859954834,27519,0.0,
1982-03-29 00:00:00+00:00,7.026949882507324,7.085999965667725,6.938374996185303,2.305195569992065,135902,0.0,
1982-03-30 00:00:00+00:00,6.938374996185303,6.997425079345703,6.879324913024902,2.305195569992065,115157,0.0,
1982-03-31 00:00:00+00:00,6.908850193023682,6.997425079345703,6.820274829864502,2.2659568786621094,83827,0.0,
1982-04-01 00:00:00+00:00,6.938374996185303,7.026949882507324,6.820274829864502,2.334622859954834,196867,0.0,
1982-04-02 00:00:00+00:00,7.056475162506104,7.085999965667725,6.997425079345703,2.3542420864105225,226926,0.0,
1982-04-05 00:00:00+00:00,6.997425079345703,7.026949882507324,6.967899799346924,2.3150033950805664,111346,0.0,
1982-04-06 00:00:00+00:00,6.879324913024902,6.967899799346924,6.790750026702881,2.305195569992065,142252,0.0,
1982-04-07 00:00:00+00:00,6.997425079345703,7.056475162506104,6.938374996185303,2.3444321155548096,422947,0.0,
1982-04-08 00:00:00+00:00,6.997425079345703,7.056475162506104,6.938374996185303,2.334622859954834,203218,0.0,
1982-04-12 00:00:00+00:00,7.085999965667725,7.204100131988525,6.967899799346924,2.383669376373291,119390,0.0,
1982-04-13 00:00:00+00:00,7.381249904632568,7.646975040435791,7.085999965667725,2.4915733337402344,444962,0.0,
1982-04-14 00:00:00+00:00,7.410775184631348,7.52887487411499,7.292675018310547,2.422905445098877,138019,0.0,
1982-04-15 00:00:00+00:00,7.46982479095459,7.5584001541137695,7.381249904632568,2.5013818740844727,248095,0.0,
1982-04-16 00:00:00+00:00,7.61745023727417,7.676499843597412,7.52887487411499,2.5504281520843506,134208,0.0,
1982-04-19 00:00:00+00:00,7.587924957275391,7.706025123596191,7.440299987792969,2.540618896484375,119814,0.0,
1982-04-20 00:00:00+00:00,7.61745023727417,7.646975040435791,7.5584001541137695,2.5209999084472656,123624,0.0,
1982-04-21 00:00:00+00:00,7.46982479095459,7.61745023727417,7.322199821472168,2.481762647628784,188823,0.0,
1982-04-22 00:00:00+00:00,7.52887487411499,7.5584001541137695,7.46982479095459,2.481762647628784,462743,0.0,
1982-04-23 00:00:00+00:00,7.499350070953369,7.52887487411499,7.46982479095459,2.4915733337402344,334462,0.0,
1982-04-26 00:00:00+00:00,7.587924957275391,7.646975040435791,7.499350070953369,2.5308101177215576,293819,0.0,
1982-04-27 00:00:00+00:00,7.587924957275391,7.676499843597412,7.499350070953369,2.4915733337402344,293819,0.0,
1982-04-28 00:00:00+00:00,7.499350070953369,7.5584001541137695,7.440299987792969,2.471953153610229,67316,0.0,
1982-04-29 00:00:00+00:00,7.292675018310547,7.46982479095459,7.115524768829346,2.373859405517578,121931,0.0,
1982-04-30 00:00:00+00:00,7.174574851989746,7.233624935150146,7.085999965667725,2.364051580429077,240898,0.0,
1982-05-03 00:00:00+00:00,7.174574851989746,7.204100131988525,7.115524768829346,2.3934783935546875,66469,0.0,
1982-05-04 00:00:00+00:00,7.145050048828125,7.204100131988525,7.085999965667725,2.3934783935546875,142676,0.0,
1982-05-05 00:00:00+00:00,7.145050048828125,7.204100131988525,7.085999965667725,2.364051580429077,200677,0.0,
1982-05-06 00:00:00+00:00,7.233624935150146,7.322199821472168,7.115524768829346,2.422905445098877,142676,0.0,
1982-05-07 00:00:00+00:00,7.381249904632568,7.440299987792969,7.292675018310547,2.462144136428833,97798,0.0,
1982-05-10 00:00:00+00:00,7.410775184631348,7.46982479095459,7.351725101470947,2.442525148391724,129128,0.0,
1982-05-11 00:00:00+00:00,7.322199821472168,7.410775184631348,7.233624935150146,2.442525148391724,209145,0.0,
1982-05-12 00:00:00+00:00,7.233624935150146,7.351725101470947,7.085999965667725,2.364051580429077,218882,0.0,
1982-05-13 00:00:00+00:00,6.997425079345703,7.056475162506104,6.938374996185303,2.3150033950805664,205758,0.0,
1982-05-14 00:00:00+00:00,6.967899799346924,6.997425079345703,6.908850193023682,2.295385360717773,195174,0.0,
1982-05-17 00:00:00+00:00,6.820274829864502,6.938374996185303,6.702175140380859,2.2267205715179443,155377,0.0,
1982-05-18 00:00:00+00:00,6.495500087738037,6.5545501708984375,6.436450004577637,2.15805459022522,489839,0.0,
1982-05-19 00:00:00+00:00,6.406925201416016,6.465974807739258,6.347875118255615,2.118818521499634,486029,0.0,
1982-05-20 00:00:00+00:00,6.318349838256836,6.436450004577637,6.200250148773193,2.079580068588257,221423,0.0,
1982-05-21 00:00:00+00:00,6.318349838256836,6.347875118255615,6.259300231933594,2.0991997718811035,132938,0.0,
1982-05-24 00:00:00+00:00,6.288825035095215,6.318349838256836,6.229774951934815,2.079580068588257,356901,0.0,
1982-05-25 00:00:00+00:00,6.347875118255615,6.377399921417236,6.288825035095215,2.109008312225342,186283,0.0,
1982-05-26 00:00:00+00:00,6.259300231933594,6.347875118255615,6.141200065612793,2.050152540206909,193480,0.0,
1982-05-27 00:00:00+00:00,6.141200065612793,6.259300231933594,5.993575096130371,2.0305330753326416,289162,0.0,
1982-05-28 00:00:00+00:00,6.082149982452393,6.141200065612793,6.023099899291992,2.020723819732666,51651,0.0,
1982-06-01 00:00:00+00:00,6.082149982452393,6.111674785614014,6.052625179290772,2.010915279388428,56732,0.0,
1982-06-02 00:00:00+00:00,6.082149982452393,6.170724868774414,5.993575096130371,2.028328418731689,116003,0.051964,
1982-06-03 00:00:00+00:00,6.023099899291992,6.111674785614014,5.90500020980835,1.988751769065857,361135,0.0,
1982-06-04 00:00:00+00:00,5.90500020980835,5.993575096130371,5.81642484664917,1.9590694904327397,179932,0.0,
1982-06-07 00:00:00+00:00,5.934525012969971,5.993575096130371,5.845950126647949,1.9788577556610107,234124,0.0,
1982-06-08 00:00:00+00:00,5.90500020980835,5.964049816131592,5.845950126647949,1.9788577556610107,187553,0.0,
1982-06-09 00:00:00+00:00,5.698325157165527,5.87547492980957,5.491650104522705,1.860124945640564,499577,0.0,
1982-06-10 00:00:00+00:00,5.580224990844727,5.639275074005127,5.521174907684326,1.8799148797988887,459356,0.0,
1982-06-11 00:00:00+00:00,5.668799877166748,5.786900043487549,5.5507001876831055,1.9095970392227173,317104,0.0,
