date,COO_Open,COO_High,COO_Low,COO_Close,COO_Volume,COO_Dividends,COO_Stock Splits
1983-03-18 00:00:00+00:00,0.0,8.109375,7.96875,7.238443374633789,105333,0.0,
1983-03-21 00:00:00+00:00,0.0,8.0625,7.96875,7.238443374633789,70933,0.0,
1983-03-22 00:00:00+00:00,0.0,7.96875,7.875,7.153285503387451,158667,0.0,
1983-03-23 00:00:00+00:00,0.0,8.0625,7.96875,7.238443374633789,49333,0.0,
1983-03-24 00:00:00+00:00,0.0,8.25,8.15625,7.408759117126465,80000,0.0,
1983-03-25 00:00:00+00:00,0.0,8.671875,8.53125,7.749392032623291,87200,0.0,
1983-03-28 00:00:00+00:00,0.0,8.625,8.53125,7.749392032623291,37867,0.0,
1983-03-29 00:00:00+00:00,0.0,8.53125,8.484375,7.706813812255859,40000,0.0,
1983-03-30 00:00:00+00:00,0.0,8.53125,8.484375,7.706813812255859,61067,0.0,
1983-03-31 00:00:00+00:00,0.0,8.484375,8.390625,7.621654510498047,28000,0.0,
1983-04-04 00:00:00+00:00,0.0,8.34375,8.25,7.493917942047119,19733,0.0,
1983-04-05 00:00:00+00:00,0.0,8.109375,8.0625,7.323601722717285,48800,0.0,
1983-04-06 00:00:00+00:00,0.0,8.109375,8.0625,7.323601722717285,34133,0.0,
1983-04-07 00:00:00+00:00,0.0,8.15625,8.0625,7.323601722717285,68000,0.0,
1983-04-08 00:00:00+00:00,0.0,8.15625,8.109375,7.366181373596191,45067,0.0,
1983-04-11 00:00:00+00:00,0.0,8.25,8.15625,7.408759117126465,50133,0.0,
1983-04-12 00:00:00+00:00,0.0,8.296875,8.203125,7.451338291168213,26400,0.0,
1983-04-13 00:00:00+00:00,0.0,8.390625,8.296875,7.536497592926025,65600,0.0,
1983-04-14 00:00:00+00:00,0.0,8.34375,8.25,7.493917942047119,49600,0.0,
1983-04-15 00:00:00+00:00,0.0,8.34375,8.25,7.493917942047119,68533,0.0,
1983-04-18 00:00:00+00:00,0.0,8.34375,8.25,7.493917942047119,39467,0.0,
1983-04-19 00:00:00+00:00,0.0,8.34375,8.25,7.493917942047119,55200,0.0,
1983-04-20 00:00:00+00:00,0.0,8.34375,8.25,7.493917942047119,197067,0.0,
1983-04-21 00:00:00+00:00,0.0,8.390625,8.25,7.493917942047119,139467,0.0,
1983-04-22 00:00:00+00:00,0.0,8.4375,8.296875,7.536497592926025,79467,0.0,
1983-04-25 00:00:00+00:00,0.0,8.53125,8.4375,7.6642327308654785,76000,0.0,
1983-04-26 00:00:00+00:00,0.0,8.4375,8.390625,7.621654510498047,56800,0.0,
1983-04-27 00:00:00+00:00,0.0,8.390625,8.296875,7.536497592926025,84000,0.0,
1983-04-28 00:00:00+00:00,0.0,8.34375,8.25,7.493917942047119,44533,0.0,
1983-04-29 00:00:00+00:00,0.0,8.296875,8.203125,7.451338291168213,49600,0.0,
1983-05-02 00:00:00+00:00,0.0,8.203125,8.15625,7.408759117126465,77067,0.0,
1983-05-03 00:00:00+00:00,0.0,8.53125,8.390625,7.621654510498047,183200,0.0,
1983-05-04 00:00:00+00:00,0.0,9.046875,8.953125,8.132606506347656,108800,0.0,
1983-05-05 00:00:00+00:00,0.0,9.234375,9.140625,8.3029203414917,103733,0.0,
1983-05-06 00:00:00+00:00,0.0,9.09375,9.0,8.175183296203613,98133,0.0,
1983-05-09 00:00:00+00:00,0.0,8.625,8.53125,7.749392032623291,131467,0.0,
1983-05-10 00:00:00+00:00,0.0,8.625,8.4375,7.706813812255859,93067,0.0,
1983-05-11 00:00:00+00:00,0.0,8.625,8.15625,7.536497592926025,119467,0.0,
1983-05-12 00:00:00+00:00,0.0,8.25,8.015625,7.366181373596191,101600,0.0,
1983-05-13 00:00:00+00:00,0.0,8.25,8.15625,7.493917942047119,45867,0.0,
1983-05-16 00:00:00+00:00,0.0,8.25,7.96875,7.451338291168213,53067,0.0,
1983-05-17 00:00:00+00:00,0.0,8.203125,8.0625,7.451338291168213,82933,0.0,
1983-05-18 00:00:00+00:00,0.0,8.34375,8.15625,7.493917942047119,334933,0.0,
1983-05-19 00:00:00+00:00,0.0,8.390625,8.203125,7.579075336456299,126400,0.0,
1983-05-20 00:00:00+00:00,0.0,8.34375,8.25,7.493917942047119,57867,0.0,
1983-05-23 00:00:00+00:00,0.0,8.34375,8.0625,7.493917942047119,199467,0.0,
1983-05-24 00:00:00+00:00,0.0,8.484375,8.296875,7.621654510498047,92800,0.0,
1983-05-25 00:00:00+00:00,0.0,8.953125,8.34375,8.132606506347656,95467,0.0,
1983-05-26 00:00:00+00:00,0.0,9.5625,8.953125,8.686131477355957,205333,0.0,
1983-05-27 00:00:00+00:00,0.0,9.9375,9.421875,8.77129077911377,111733,0.0,
1983-05-31 00:00:00+00:00,0.0,9.75,9.375,8.600974082946777,75733,0.0,
1983-06-01 00:00:00+00:00,0.0,9.421875,9.28125,8.558394432067871,113600,0.0,
1983-06-02 00:00:00+00:00,0.0,9.75,9.28125,8.77129077911377,73067,0.0,
1983-06-03 00:00:00+00:00,0.0,9.75,9.5625,8.77129077911377,93333,0.0,
1983-06-06 00:00:00+00:00,0.0,9.890625,9.65625,8.941608428955078,99733,0.0,
1983-06-07 00:00:00+00:00,0.0,9.9375,9.703125,8.899025917053223,169333,0.0,
1983-06-08 00:00:00+00:00,0.0,9.75,9.515625,8.728711128234863,46133,0.0,
1983-06-09 00:00:00+00:00,0.0,9.65625,9.5625,8.686131477355957,72533,0.0,
1983-06-10 00:00:00+00:00,0.0,9.609375,9.46875,8.728711128234863,119467,0.0,
1983-06-13 00:00:00+00:00,0.0,9.65625,9.515625,8.686131477355957,58667,0.0,
1983-06-14 00:00:00+00:00,0.0,9.65625,9.5625,8.77129077911377,79200,0.0,
1983-06-15 00:00:00+00:00,0.0,9.703125,9.5625,8.728711128234863,65600,0.0,
1983-06-16 00:00:00+00:00,0.0,10.640625,9.984375,9.62287425994873,511200,0.0,
1983-06-17 00:00:00+00:00,0.0,10.546875,10.265625,9.580293655395508,123200,0.0,
1983-06-20 00:00:00+00:00,0.0,10.6875,10.453125,9.62287425994873,103733,0.0,
1983-06-21 00:00:00+00:00,0.0,10.59375,10.5,9.62287425994873,140533,0.0,
1983-06-22 00:00:00+00:00,0.0,10.640625,10.5,9.665445327758787,111200,0.0,
1983-06-23 00:00:00+00:00,0.0,10.640625,10.5,9.580293655395508,50667,0.0,
1983-06-24 00:00:00+00:00,0.0,10.921875,10.546875,9.878342628479004,149067,0.0,
1983-06-27 00:00:00+00:00,0.0,11.15625,10.828125,10.048662185668944,122933,0.0,
1983-06-28 00:00:00+00:00,0.0,11.53125,10.875,10.133819580078123,150133,0.0,
1983-06-29 00:00:00+00:00,0.0,11.203125,10.875,9.96350383758545,76267,0.0,
1983-06-30 00:00:00+00:00,0.0,11.015625,10.640625,9.70802879333496,58133,0.0,
1983-07-01 00:00:00+00:00,0.0,10.78125,10.59375,9.62287425994873,51200,0.0,
1983-07-05 00:00:00+00:00,0.0,10.6875,10.40625,9.537712097167969,194133,0.0,
1983-07-06 00:00:00+00:00,0.0,10.640625,10.453125,9.62287425994873,38667,0.0,
1983-07-07 00:00:00+00:00,0.0,10.640625,10.5,9.537712097167969,231733,0.0,
1983-07-08 00:00:00+00:00,0.0,10.59375,10.40625,9.537712097167969,86400,0.0,
1983-07-11 00:00:00+00:00,0.0,10.59375,10.3125,9.409975051879885,27733,0.0,
1983-07-12 00:00:00+00:00,0.0,10.359375,9.75,8.8564453125,80267,0.0,
1983-07-13 00:00:00+00:00,0.0,9.84375,9.09375,8.473237037658691,120533,0.0,
1983-07-14 00:00:00+00:00,0.0,9.609375,9.328125,8.643552780151367,80000,0.0,
1983-07-15 00:00:00+00:00,0.0,9.5625,9.234375,8.430655479431152,54933,0.0,
1983-07-18 00:00:00+00:00,0.0,9.375,9.046875,8.260340690612793,41867,0.0,
1983-07-19 00:00:00+00:00,0.0,9.09375,8.953125,8.132606506347656,39467,0.0,
1983-07-20 00:00:00+00:00,0.0,9.0,8.859375,8.175183296203613,61867,0.0,
1983-07-21 00:00:00+00:00,0.0,9.1875,9.046875,8.345495223999023,146667,0.0,
1983-07-22 00:00:00+00:00,0.0,9.234375,9.09375,8.3029203414917,34667,0.0,
1983-07-25 00:00:00+00:00,0.0,9.234375,8.90625,8.345495223999023,72800,0.0,
1983-07-26 00:00:00+00:00,0.0,9.1875,9.046875,8.260340690612793,64533,0.0,
1983-07-27 00:00:00+00:00,0.0,9.28125,9.0,8.175183296203613,106133,0.0,
1983-07-28 00:00:00+00:00,0.0,9.046875,8.765625,7.962287902832031,26933,0.0,
1983-07-29 00:00:00+00:00,0.0,8.765625,8.25,7.579075336456299,56533,0.0,
1983-08-01 00:00:00+00:00,0.0,8.4375,8.25,7.579075336456299,81067,0.0,
1983-08-02 00:00:00+00:00,0.0,8.4375,8.34375,7.579075336456299,71733,0.0,
1983-08-03 00:00:00+00:00,0.0,9.09375,8.25,7.536497592926025,118667,0.0,
1983-08-04 00:00:00+00:00,0.0,8.4375,8.25,7.493917942047119,229333,0.0,
1983-08-05 00:00:00+00:00,0.0,8.34375,8.25,7.579075336456299,85867,0.0,
1983-08-08 00:00:00+00:00,0.0,8.4375,8.25,7.536497592926025,22133,0.0,
1983-08-09 00:00:00+00:00,0.0,9.0,8.25,8.175183296203613,67200,0.0,
1983-08-10 00:00:00+00:00,0.0,9.515625,9.046875,8.558394432067871,104533,0.0,
1983-08-11 00:00:00+00:00,0.0,9.984375,9.46875,8.941608428955078,75200,0.0,
1983-08-12 00:00:00+00:00,0.0,10.03125,9.75,9.026763916015623,65067,0.0,
1983-08-15 00:00:00+00:00,0.0,10.03125,9.75,8.984185218811035,95467,0.0,
1983-08-16 00:00:00+00:00,0.0,9.890625,9.5625,8.686131477355957,29867,0.0,
1983-08-17 00:00:00+00:00,0.0,9.65625,9.515625,8.728711128234863,73333,0.0,
1983-08-18 00:00:00+00:00,0.0,9.515625,8.8125,8.132606506347656,73067,0.0,
1983-08-19 00:00:00+00:00,0.0,8.90625,8.8125,8.047450065612793,28533,0.0,
1983-08-22 00:00:00+00:00,0.0,8.90625,8.859375,8.090023040771484,18667,0.0,
1983-08-23 00:00:00+00:00,0.0,8.90625,8.671875,7.962287902832031,31733,0.0,
1983-08-24 00:00:00+00:00,0.0,8.765625,8.625,7.877128124237059,15467,0.0,
1983-08-25 00:00:00+00:00,0.0,8.8125,8.625,7.834549903869629,24533,0.0,
1983-08-26 00:00:00+00:00,0.0,8.671875,8.53125,7.749392032623291,12000,0.0,
1983-08-29 00:00:00+00:00,0.0,8.578125,8.390625,7.791970729827881,25333,0.0,
1983-08-30 00:00:00+00:00,0.0,8.578125,8.4375,7.791970729827881,10133,0.0,
1983-08-31 00:00:00+00:00,0.0,8.71875,8.4375,7.791970729827881,12800,0.0,
1983-09-01 00:00:00+00:00,0.0,8.671875,8.578125,7.791970729827881,17600,0.0,
1983-09-02 00:00:00+00:00,0.0,8.90625,8.578125,8.090023040771484,54667,0.0,
1983-09-06 00:00:00+00:00,0.0,9.046875,8.8125,8.21776008605957,27733,0.0,
1983-09-07 00:00:00+00:00,0.0,9.1875,9.0,8.260340690612793,48800,0.0,
1983-09-08 00:00:00+00:00,0.0,9.1875,9.09375,8.260340690612793,14400,0.0,
1983-09-09 00:00:00+00:00,0.0,9.75,9.09375,8.728711128234863,86933,0.0,
1983-09-12 00:00:00+00:00,0.0,9.75,9.515625,8.728711128234863,85067,0.0,
1983-09-13 00:00:00+00:00,0.0,9.5625,9.375,8.51581859588623,24267,0.0,
1983-09-14 00:00:00+00:00,0.0,9.46875,9.140625,8.388079643249512,46933,0.0,
1983-09-15 00:00:00+00:00,0.0,9.28125,8.25,7.706813812255859,134133,0.0,
1983-09-16 00:00:00+00:00,0.0,8.484375,8.390625,7.706813812255859,88267,0.0,
1983-09-19 00:00:00+00:00,0.0,8.53125,8.296875,7.706813812255859,76000,0.0,
1983-09-20 00:00:00+00:00,0.0,8.625,8.484375,7.834549903869629,60800,0.0,
1983-09-21 00:00:00+00:00,0.0,8.71875,8.53125,7.834549903869629,132533,0.0,
1983-09-22 00:00:00+00:00,0.0,9.328125,8.625,8.345495223999023,141333,0.0,
1983-09-23 00:00:00+00:00,0.0,9.65625,9.140625,8.345495223999023,134133,0.0,
1983-09-26 00:00:00+00:00,0.0,8.484375,8.203125,7.621654510498047,254133,0.0,
1983-09-27 00:00:00+00:00,0.0,8.4375,8.109375,7.451338291168213,65067,0.0,
1983-09-28 00:00:00+00:00,0.0,8.203125,7.828125,7.195863723754883,74667,0.0,
1983-09-29 00:00:00+00:00,0.0,8.0625,7.828125,7.323601722717285,64533,0.0,
1983-09-30 00:00:00+00:00,0.0,8.15625,8.015625,7.323601722717285,50133,0.0,
1983-10-03 00:00:00+00:00,0.0,8.0625,7.828125,7.195863723754883,91467,0.0,
1983-10-04 00:00:00+00:00,0.0,7.921875,7.828125,7.153285503387451,60800,0.0,
1983-10-05 00:00:00+00:00,0.0,7.921875,7.78125,7.068127155303955,256533,0.0,
1983-10-06 00:00:00+00:00,0.0,7.828125,7.59375,6.9403886795043945,40533,0.0,
1983-10-07 00:00:00+00:00,0.0,8.015625,7.640625,7.153285503387451,136800,0.0,
1983-10-10 00:00:00+00:00,0.0,8.015625,7.875,7.153285503387451,7200,0.0,
1983-10-11 00:00:00+00:00,0.0,7.96875,7.78125,7.110707759857178,22667,0.0,
1983-10-12 00:00:00+00:00,0.0,7.734375,7.546875,6.85522985458374,23733,0.0,
1983-10-13 00:00:00+00:00,0.0,7.59375,6.890625,6.514598846435547,80800,0.0,
1983-10-14 00:00:00+00:00,0.0,7.265625,7.078125,6.429440021514893,35200,0.0,
1983-10-17 00:00:00+00:00,0.0,7.453125,7.171875,6.684916019439697,84000,0.0,
1983-10-18 00:00:00+00:00,0.0,7.453125,7.265625,6.684916019439697,48000,0.0,
1983-10-19 00:00:00+00:00,0.0,7.359375,7.03125,6.429440021514893,72533,0.0,
1983-10-20 00:00:00+00:00,0.0,7.125,6.9375,6.429440021514893,114667,0.0,
1983-10-21 00:00:00+00:00,0.0,7.125,7.03125,6.429440021514893,92267,0.0,
1983-10-24 00:00:00+00:00,0.0,7.078125,6.9375,6.301704406738281,50667,0.0,
1983-10-25 00:00:00+00:00,0.0,7.03125,6.9375,6.301704406738281,27467,0.0,
1983-10-26 00:00:00+00:00,0.0,6.984375,6.796875,6.259124279022217,37600,0.0,
1983-10-27 00:00:00+00:00,0.0,6.84375,6.5625,6.046229362487793,29600,0.0,
1983-10-28 00:00:00+00:00,0.0,6.65625,6.140625,5.705597400665283,61067,0.0,
1983-10-31 00:00:00+00:00,0.0,6.75,6.28125,6.046229362487793,134400,0.0,
1983-11-01 00:00:00+00:00,0.0,6.703125,6.140625,5.833334445953369,125067,0.0,
1983-11-02 00:00:00+00:00,0.0,6.609375,6.375,5.875912666320801,98400,0.0,
1983-11-03 00:00:00+00:00,0.0,6.609375,6.46875,5.918491363525391,35733,0.0,
1983-11-04 00:00:00+00:00,0.0,6.703125,6.421875,5.918491363525391,116000,0.0,
1983-11-07 00:00:00+00:00,0.0,6.421875,6.234375,5.663018226623535,38400,0.0,
1983-11-08 00:00:00+00:00,0.0,6.234375,5.71875,5.279806137084961,201600,0.0,
1983-11-09 00:00:00+00:00,0.0,5.859375,5.390625,5.279806137084961,136533,0.0,
1983-11-10 00:00:00+00:00,0.0,5.859375,5.765625,5.279806137084961,96800,0.0,
1983-11-11 00:00:00+00:00,0.0,6.1875,5.71875,5.577858924865723,134400,0.0,
1983-11-14 00:00:00+00:00,0.0,6.5625,6.09375,5.748174667358398,105867,0.0,
1983-11-15 00:00:00+00:00,0.0,6.5625,6.28125,5.875912666320801,66933,0.0,
1983-11-16 00:00:00+00:00,0.0,6.421875,6.28125,5.748174667358398,80800,0.0,
1983-11-17 00:00:00+00:00,0.0,6.5625,6.375,5.961071491241455,80533,0.0,
1983-11-18 00:00:00+00:00,0.0,6.65625,6.46875,5.961071491241455,36533,0.0,
1983-11-21 00:00:00+00:00,0.0,6.75,6.515625,6.003651142120361,22933,0.0,
1983-11-22 00:00:00+00:00,0.0,6.75,6.5625,6.046229362487793,36267,0.0,
1983-11-23 00:00:00+00:00,0.0,6.65625,6.375,5.790754318237305,221333,0.0,
1983-11-25 00:00:00+00:00,0.0,6.46875,6.140625,5.790754318237305,82933,0.0,
1983-11-28 00:00:00+00:00,0.0,6.75,6.28125,6.003651142120361,98400,0.0,
1983-11-29 00:00:00+00:00,0.0,6.984375,6.75,6.3442816734313965,54933,0.0,
1983-11-30 00:00:00+00:00,0.0,7.125,6.84375,6.429440021514893,130667,0.0,
1983-12-01 00:00:00+00:00,0.0,7.078125,6.75,6.301704406738281,184000,0.0,
1983-12-02 00:00:00+00:00,0.0,6.890625,6.84375,6.216543674468994,58133,0.0,
1983-12-05 00:00:00+00:00,0.0,6.9375,6.796875,6.301704406738281,85600,0.0,
1983-12-06 00:00:00+00:00,0.0,6.9375,6.75,6.216543674468994,12267,0.0,
1983-12-07 00:00:00+00:00,0.0,6.796875,6.515625,5.918491363525391,86400,0.0,
1983-12-08 00:00:00+00:00,0.0,6.421875,6.09375,5.705597400665283,29867,0.0,
1983-12-09 00:00:00+00:00,0.0,6.328125,6.234375,5.705597400665283,24000,0.0,
1983-12-12 00:00:00+00:00,0.0,6.28125,5.71875,5.407544136047363,59467,0.0,
1983-12-13 00:00:00+00:00,0.0,5.953125,5.625,5.152066230773926,86400,0.0,
1983-12-14 00:00:00+00:00,0.0,5.671875,5.4375,5.109489917755127,388267,0.0,
1983-12-15 00:00:00+00:00,0.0,5.953125,5.4375,5.407544136047363,206933,0.0,
1983-12-16 00:00:00+00:00,0.0,5.953125,5.859375,5.407544136047363,117600,0.0,
1983-12-19 00:00:00+00:00,0.0,5.953125,5.671875,5.237227439880371,36267,0.0,
1983-12-20 00:00:00+00:00,0.0,5.71875,5.578125,5.194648265838623,91733,0.0,
1983-12-21 00:00:00+00:00,0.0,5.71875,5.4375,5.152066230773926,150933,0.0,
1983-12-22 00:00:00+00:00,0.0,5.671875,5.4375,5.024331092834473,242133,0.0,
1983-12-23 00:00:00+00:00,0.0,5.578125,5.4375,5.066909790039063,69867,0.0,
1983-12-27 00:00:00+00:00,0.0,5.671875,5.4375,5.109489917755127,385067,0.0,
1983-12-28 00:00:00+00:00,0.0,5.8125,5.625,5.279806137084961,135467,0.0,
1983-12-29 00:00:00+00:00,0.0,5.8125,5.390625,5.279806137084961,243200,0.0,
1983-12-30 00:00:00+00:00,5.71875,5.71875,5.53125,5.194648265838623,207200,0.0,
1984-01-03 00:00:00+00:00,5.71875,5.765625,5.625,5.109489917755127,52000,0.0,
1984-01-04 00:00:00+00:00,5.71875,5.71875,5.71875,5.194648265838623,79200,0.0,
1984-01-05 00:00:00+00:00,5.578125,5.671875,5.4375,4.939171314239502,335200,0.0,
1984-01-06 00:00:00+00:00,5.4375,5.484375,5.296875,4.8965935707092285,497067,0.0,
1984-01-09 00:00:00+00:00,5.390625,5.578125,5.390625,5.024331092834473,138667,0.0,
1984-01-10 00:00:00+00:00,5.53125,5.578125,5.484375,4.981751918792725,96267,0.0,
1984-01-11 00:00:00+00:00,5.484375,5.578125,5.4375,4.939171314239502,177333,0.0,
1984-01-12 00:00:00+00:00,5.625,5.765625,5.484375,5.237227439880371,329867,0.0,
1984-01-13 00:00:00+00:00,5.765625,5.8125,5.625,5.279806137084961,84800,0.0,
1984-01-16 00:00:00+00:00,5.8125,6.0,5.71875,5.279806137084961,251733,0.0,
1984-01-17 00:00:00+00:00,5.8125,6.515625,5.8125,5.918491363525391,366400,0.0,
1984-01-18 00:00:00+00:00,6.515625,6.609375,6.421875,5.961071491241455,393067,0.0,
1984-01-19 00:00:00+00:00,6.328125,6.515625,6.1875,5.833334445953369,237333,0.0,
1984-01-20 00:00:00+00:00,6.421875,6.609375,6.375,5.961071491241455,214667,0.0,
1984-01-23 00:00:00+00:00,6.5625,6.5625,6.375,5.833334445953369,177867,0.0,
1984-01-24 00:00:00+00:00,6.421875,6.65625,6.328125,6.003651142120361,187200,0.0,
1984-01-25 00:00:00+00:00,6.609375,6.84375,6.5625,6.088808059692383,293600,0.0,
1984-01-26 00:00:00+00:00,6.703125,6.703125,6.46875,6.003651142120361,294400,0.0,
1984-01-27 00:00:00+00:00,6.609375,6.609375,6.375,5.790754318237305,66933,0.0,
1984-01-30 00:00:00+00:00,6.375,6.375,5.90625,5.407544136047363,127733,0.0,
1984-01-31 00:00:00+00:00,5.953125,6.046875,5.71875,5.407544136047363,483200,0.0,
1984-02-01 00:00:00+00:00,5.953125,6.0,5.859375,5.450122356414795,68800,0.0,
1984-02-02 00:00:00+00:00,6.0,6.0,5.8125,5.450122356414795,201067,0.0,
1984-02-03 00:00:00+00:00,6.0,6.0,5.859375,5.322386741638184,171467,0.0,
1984-02-06 00:00:00+00:00,5.859375,5.90625,5.765625,5.237227439880371,159467,0.0,
1984-02-07 00:00:00+00:00,5.765625,5.859375,5.71875,5.322386741638184,110133,0.0,
1984-02-08 00:00:00+00:00,5.859375,5.90625,5.8125,5.322386741638184,64267,0.0,
1984-02-09 00:00:00+00:00,5.859375,5.859375,5.34375,5.024331092834473,126667,0.0,
1984-02-10 00:00:00+00:00,5.53125,5.53125,5.4375,4.981751918792725,190667,0.0,
1984-02-13 00:00:00+00:00,5.390625,5.4375,5.296875,4.8965935707092285,99733,0.0,
1984-02-14 00:00:00+00:00,5.390625,5.578125,5.34375,5.066909790039063,98933,0.0,
1984-02-15 00:00:00+00:00,5.578125,5.71875,5.53125,5.109489917755127,27733,0.0,
1984-02-16 00:00:00+00:00,5.625,5.765625,5.484375,4.981751918792725,63467,0.0,
1984-02-17 00:00:00+00:00,5.484375,5.53125,5.390625,4.981751918792725,66133,0.0,
1984-02-21 00:00:00+00:00,5.484375,5.484375,5.25,4.768856048583984,191733,0.0,
1984-02-22 00:00:00+00:00,5.4375,5.53125,5.296875,4.981751918792725,36267,0.0,
1984-02-23 00:00:00+00:00,5.484375,5.53125,5.203125,4.981751918792725,94133,0.0,
1984-02-24 00:00:00+00:00,5.578125,5.625,5.53125,5.109489917755127,29600,0.0,
1984-02-27 00:00:00+00:00,5.625,5.765625,5.53125,5.109489917755127,87200,0.0,
1984-02-28 00:00:00+00:00,5.625,5.625,5.390625,4.8965935707092285,35733,0.0,
1984-02-29 00:00:00+00:00,5.390625,5.390625,5.34375,4.8540143966674805,20267,0.0,
1984-03-01 00:00:00+00:00,5.34375,5.4375,5.25,4.939171314239502,82133,0.0,
1984-03-02 00:00:00+00:00,5.578125,5.625,5.484375,5.109489917755127,152800,0.0,
1984-03-05 00:00:00+00:00,5.625,5.625,5.4375,4.939171314239502,31467,0.0,
1984-03-06 00:00:00+00:00,5.578125,5.671875,5.484375,5.066909790039063,128533,0.0,
1984-03-07 00:00:00+00:00,5.578125,5.625,5.4375,4.939171314239502,70400,0.0,
1984-03-08 00:00:00+00:00,5.4375,5.4375,5.296875,4.8540143966674805,28800,0.0,
1984-03-09 00:00:00+00:00,5.34375,5.34375,5.109375,4.7262773513793945,248533,0.0,
1984-03-12 00:00:00+00:00,5.203125,5.203125,5.109375,4.7074480056762695,60800,0.02625,
1984-03-13 00:00:00+00:00,5.15625,5.34375,5.15625,4.878628730773926,95733,0.0,
1984-03-14 00:00:00+00:00,5.34375,5.34375,5.25,4.793038368225098,97333,0.0,
1984-03-15 00:00:00+00:00,5.25,5.25,5.15625,4.750243186950684,168800,0.0,
1984-03-16 00:00:00+00:00,5.34375,5.4375,5.25,4.793038368225098,118400,0.0,
1984-03-19 00:00:00+00:00,5.25,5.296875,5.15625,4.7074480056762695,53600,0.0,
1984-03-20 00:00:00+00:00,5.15625,5.203125,5.0625,4.664653301239014,212533,0.0,
1984-03-21 00:00:00+00:00,5.015625,5.0625,4.96875,4.579065322875977,141067,0.0,
1984-03-22 00:00:00+00:00,5.015625,5.015625,4.453125,4.36508846282959,257867,0.0,
