date,AIG_Open,AIG_High,AIG_Low,AIG_Close,AIG_Volume,AIG_Dividends,AIG_Stock Splits
1973-01-02 00:00:00+00:00,24.704105377197266,24.704105377197266,24.704105377197266,14.051164627075195,0,0.0,
1973-01-03 00:00:00+00:00,24.811983108520508,24.811983108520508,24.811983108520508,14.11252212524414,0,0.0,
1973-01-04 00:00:00+00:00,24.52430725097656,24.52430725097656,24.52430725097656,13.948902130126951,0,0.0,
1973-01-05 00:00:00+00:00,24.66814613342285,24.66814613342285,24.66814613342285,14.030716896057127,0,0.0,
1973-01-08 00:00:00+00:00,24.596227645874023,24.596227645874023,24.596227645874023,13.989813804626465,0,0.0,
1973-01-09 00:00:00+00:00,24.74006462097168,24.74006462097168,24.74006462097168,14.07162094116211,0,0.0,
1973-01-10 00:00:00+00:00,24.74006462097168,24.74006462097168,24.74006462097168,14.07162094116211,0,0.0,
1973-01-11 00:00:00+00:00,24.919862747192383,24.919862747192383,24.919862747192383,14.173884391784668,0,0.0,
1973-01-12 00:00:00+00:00,24.955820083618164,24.955820083618164,24.955820083618164,14.194339752197266,0,0.0,
1973-01-15 00:00:00+00:00,25.027740478515625,25.027740478515625,25.027740478515625,14.235246658325195,0,0.0,
1973-01-16 00:00:00+00:00,24.63218688964844,24.63218688964844,24.63218688964844,14.010254859924316,0,0.0,
1973-01-17 00:00:00+00:00,24.23663330078125,24.23663330078125,24.23663330078125,13.785282135009766,0,0.0,
1973-01-18 00:00:00+00:00,24.092796325683597,24.092796325683597,24.092796325683597,13.703469276428224,0,0.0,
1973-01-19 00:00:00+00:00,23.769161224365234,23.769161224365234,23.769161224365234,13.519391059875488,0,0.0,
1973-01-22 00:00:00+00:00,23.80512046813965,23.80512046813965,23.80512046813965,13.539843559265137,0,0.0,
1973-01-23 00:00:00+00:00,23.948957443237305,23.948957443237305,23.948957443237305,13.621654510498049,0,0.0,
1973-01-24 00:00:00+00:00,23.80512046813965,23.80512046813965,23.80512046813965,13.539843559265137,0,0.0,
1973-01-26 00:00:00+00:00,23.15785026550293,23.15785026550293,23.15785026550293,13.171692848205566,0,0.0,
1973-01-29 00:00:00+00:00,22.438663482666016,22.438663482666016,22.438663482666016,12.762636184692385,0,0.0,
1973-01-30 00:00:00+00:00,22.438663482666016,22.438663482666016,22.438663482666016,12.762636184692385,0,0.0,
1973-01-31 00:00:00+00:00,22.510581970214844,22.510581970214844,22.510581970214844,12.803536415100098,0,0.0,
1973-02-01 00:00:00+00:00,22.438663482666016,22.438663482666016,22.438663482666016,12.762636184692385,0,0.0,
1973-02-02 00:00:00+00:00,22.4027042388916,22.4027042388916,22.4027042388916,12.742181777954102,0,0.0,
1973-02-05 00:00:00+00:00,22.4027042388916,22.4027042388916,22.4027042388916,12.742181777954102,0,0.0,
1973-02-06 00:00:00+00:00,22.510581970214844,22.510581970214844,22.510581970214844,12.803536415100098,0,0.0,
1973-02-07 00:00:00+00:00,22.438663482666016,22.438663482666016,22.438663482666016,12.762636184692385,0,0.0,
1973-02-08 00:00:00+00:00,22.18694877624512,22.18694877624512,22.18694877624512,12.61945629119873,0,0.0,
1973-02-09 00:00:00+00:00,22.29482650756836,22.29482650756836,22.29482650756836,12.68081760406494,0,0.0,
1973-02-12 00:00:00+00:00,22.582500457763672,22.582500457763672,22.582500457763672,12.844443321228027,0,0.0,
1973-02-13 00:00:00+00:00,22.870176315307617,22.870176315307617,22.870176315307617,13.00806999206543,0,0.0,
1973-02-14 00:00:00+00:00,22.47462272644043,22.47462272644043,22.47462272644043,12.783082962036133,0,0.0,
1973-02-15 00:00:00+00:00,21.935232162475582,21.935232162475582,21.935232162475582,12.476295471191406,0,0.0,
1973-02-16 00:00:00+00:00,21.97119140625,21.97119140625,21.97119140625,12.496749877929688,0,0.0,
1973-02-20 00:00:00+00:00,22.15098762512207,22.15098762512207,22.15098762512207,12.599010467529297,0,0.0,
1973-02-21 00:00:00+00:00,22.00715065002441,22.00715065002441,22.00715065002441,12.517199516296388,0,0.0,
1973-02-22 00:00:00+00:00,21.935232162475582,21.935232162475582,21.935232162475582,12.476295471191406,0,0.0,
1973-02-23 00:00:00+00:00,21.611597061157227,21.611597061157227,21.611597061157227,12.292210578918455,0,0.0,
1973-02-26 00:00:00+00:00,21.503719329833984,21.503719329833984,21.503719329833984,12.230853080749512,0,0.0,
1973-02-27 00:00:00+00:00,20.604734420776367,20.604734420776367,20.604734420776367,11.719533920288086,0,0.0,
1973-02-28 00:00:00+00:00,20.568775177001957,20.568775177001957,20.568775177001957,11.69908332824707,0,0.0,
1973-03-01 00:00:00+00:00,20.568775177001957,20.568775177001957,20.568775177001957,11.69908332824707,0,0.0,
