date,PMD_Open,PMD_High,PMD_Low,PMD_Close,PMD_Volume,PMD_Dividends,PMD_Stock Splits
1987-01-22 00:00:00+00:00,0.0,13.592232704162598,12.62135887145996,4.296611309051514,46994,0.0,
1987-01-23 00:00:00+00:00,0.0,14.563106536865234,13.592232704162598,4.627121448516846,76735,0.0,
1987-01-26 00:00:00+00:00,0.0,13.592232704162598,12.62135887145996,4.296611309051514,23201,0.0,
1987-01-27 00:00:00+00:00,0.0,14.077670097351074,13.592232704162598,4.627121448516846,39089,0.0,
1987-01-28 00:00:00+00:00,0.0,16.01941680908203,15.533981323242188,5.288137912750244,33681,0.0,
1987-01-29 00:00:00+00:00,0.0,15.533981323242188,15.048543930053713,5.1228861808776855,26574,0.0,
1987-01-30 00:00:00+00:00,0.0,14.563106536865234,13.592232704162598,4.627121448516846,27038,0.0,
1987-02-02 00:00:00+00:00,0.0,14.563106536865234,13.592232704162598,4.627121448516846,5433,0.0,
1987-02-03 00:00:00+00:00,0.0,13.592232704162598,12.62135887145996,4.296611309051514,13519,0.0,
1987-02-04 00:00:00+00:00,0.0,12.62135887145996,12.1359224319458,4.131357669830322,21682,0.0,
1987-02-05 00:00:00+00:00,0.0,12.62135887145996,11.650485038757324,3.9661028385162354,11356,0.0,
1987-02-06 00:00:00+00:00,0.0,11.650485038757324,10.679612159729004,3.6355950832366943,7416,0.0,
1987-02-09 00:00:00+00:00,0.0,11.650485038757324,10.679612159729004,3.6355950832366943,5742,0.0,
1987-02-10 00:00:00+00:00,0.0,11.165048599243164,10.679612159729004,3.6355950832366943,3579,0.0,
1987-02-11 00:00:00+00:00,0.0,11.165048599243164,10.679612159729004,3.6355950832366943,953,0.0,
1987-02-12 00:00:00+00:00,0.0,10.679612159729004,10.194174766540527,3.47034239768982,8652,0.0,
1987-02-13 00:00:00+00:00,0.0,11.165048599243164,10.679612159729004,3.6355950832366943,6206,0.0,
1987-02-17 00:00:00+00:00,0.0,11.650485038757324,11.165048599243164,3.8008487224578857,3502,0.0,
1987-02-18 00:00:00+00:00,0.0,11.650485038757324,11.165048599243164,3.8008487224578857,6077,0.0,
1987-02-19 00:00:00+00:00,0.0,11.650485038757324,11.165048599243164,3.8008487224578857,1983,0.0,
1987-02-20 00:00:00+00:00,0.0,11.650485038757324,10.679612159729004,3.6355950832366943,2318,0.0,
1987-02-23 00:00:00+00:00,0.0,11.165048599243164,10.194174766540527,3.47034239768982,1854,0.0,
1987-02-24 00:00:00+00:00,0.0,11.165048599243164,10.194174766540527,3.47034239768982,1004,0.0,
1987-02-25 00:00:00+00:00,0.0,11.650485038757324,11.165048599243164,3.8008487224578857,2575,0.0,
1987-02-26 00:00:00+00:00,0.0,11.650485038757324,11.165048599243164,3.8008487224578857,3013,0.0,
1987-02-27 00:00:00+00:00,0.0,11.650485038757324,10.679612159729004,3.6355950832366943,2189,0.0,
1987-03-02 00:00:00+00:00,0.0,11.165048599243164,10.679612159729004,3.6355950832366943,1288,0.0,
1987-03-03 00:00:00+00:00,0.0,11.165048599243164,10.679612159729004,3.6355950832366943,438,0.0,
1987-03-04 00:00:00+00:00,0.0,11.650485038757324,10.679612159729004,3.6355950832366943,3090,0.0,
1987-03-05 00:00:00+00:00,0.0,10.679612159729004,10.194174766540527,3.47034239768982,9991,0.0,
1987-03-06 00:00:00+00:00,0.0,10.194174766540527,9.708738327026367,3.305086851119995,6721,0.0,
1987-03-09 00:00:00+00:00,0.0,10.679612159729004,9.708738327026367,3.305086851119995,12540,0.0,
1987-03-10 00:00:00+00:00,0.0,10.679612159729004,9.708738327026367,3.305086851119995,773,0.0,
1987-03-11 00:00:00+00:00,0.0,9.708738327026367,9.22330093383789,3.139833450317383,6515,0.0,
1987-03-12 00:00:00+00:00,0.0,9.22330093383789,8.252427101135254,2.809323310852051,7802,0.0,
1987-03-13 00:00:00+00:00,0.0,9.22330093383789,8.737863540649414,2.974576950073242,4558,0.0,
1987-03-16 00:00:00+00:00,0.0,8.252427101135254,7.766990184783935,2.644068717956543,7262,0.0,
1987-03-17 00:00:00+00:00,0.0,8.252427101135254,7.766990184783935,2.644068717956543,5176,0.0,
