date,CRI_Open,CRI_High,CRI_Low,CRI_Close,CRI_Volume,CRI_Dividends,CRI_Stock Splits
2004-03-09 00:00:00+00:00,15.024999618530272,15.024999618530272,14.800000190734863,11.90036392211914,27000,0.0,
2004-03-10 00:00:00+00:00,14.80500030517578,14.81999969482422,14.800000190734863,11.90036392211914,40800,0.0,
2004-03-11 00:00:00+00:00,14.774999618530272,15.074999809265137,14.774999618530272,12.0410795211792,67400,0.0,
2004-03-12 00:00:00+00:00,15.024999618530272,15.029999732971191,14.899999618530272,12.033041000366213,45000,0.0,
2004-03-15 00:00:00+00:00,15.0,15.045000076293944,14.949999809265137,12.081284523010254,31600,0.0,
2004-03-16 00:00:00+00:00,15.024999618530272,15.225000381469728,15.024999618530272,12.217978477478027,37600,0.0,
2004-03-17 00:00:00+00:00,15.199999809265137,15.210000038146973,15.125,12.181796073913574,41000,0.0,
2004-03-18 00:00:00+00:00,15.149999618530272,15.149999618530272,15.125,12.16168975830078,220000,0.0,
2004-03-19 00:00:00+00:00,15.149999618530272,15.149999618530272,15.100000381469728,12.16168975830078,64000,0.0,
2004-03-22 00:00:00+00:00,15.100000381469728,15.104999542236328,14.800000190734863,11.90438461303711,49000,0.0,
2004-03-23 00:00:00+00:00,14.80500030517578,14.80500030517578,14.600000381469728,11.759649276733398,38400,0.0,
2004-03-24 00:00:00+00:00,14.675000190734863,14.6899995803833,14.524999618530272,11.71542739868164,28400,0.0,
2004-03-25 00:00:00+00:00,14.675000190734863,14.675000190734863,14.149999618530272,11.397817611694336,137800,0.0,
2004-03-26 00:00:00+00:00,14.199999809265137,14.199999809265137,14.039999961853027,11.325448036193848,67800,0.0,
2004-03-29 00:00:00+00:00,14.085000038146973,14.109999656677246,14.050000190734863,11.29730987548828,81200,0.0,
2004-03-30 00:00:00+00:00,14.074999809265137,14.109999656677246,14.039999961853027,11.29730987548828,63200,0.0,
2004-03-31 00:00:00+00:00,14.074999809265137,14.295000076293944,14.050000190734863,11.494305610656738,120600,0.0,
2004-04-01 00:00:00+00:00,14.345000267028809,14.345000267028809,14.25,11.506366729736328,57400,0.0,
2004-04-02 00:00:00+00:00,14.350000381469728,14.449999809265137,14.350000381469728,11.558633804321287,133800,0.0,
2004-04-05 00:00:00+00:00,14.350000381469728,14.399999618530272,14.324999809265137,11.53450870513916,70200,0.0,
2004-04-06 00:00:00+00:00,14.34000015258789,14.494999885559082,14.34000015258789,11.651100158691406,49600,0.0,
2004-04-07 00:00:00+00:00,14.475000381469728,14.5,14.425000190734863,11.659141540527344,54400,0.0,
2004-04-08 00:00:00+00:00,14.5,14.5,14.300000190734863,11.53450870513916,83600,0.0,
2004-04-12 00:00:00+00:00,14.324999809265137,14.34000015258789,14.300000190734863,11.518428802490234,59800,0.0,
2004-04-13 00:00:00+00:00,14.300000190734863,14.31999969482422,14.199999809265137,11.44606113433838,188000,0.0,
2004-04-14 00:00:00+00:00,14.225000381469728,14.234999656677246,14.024999618530272,11.321429252624512,103200,0.0,
2004-04-15 00:00:00+00:00,14.100000381469728,14.199999809265137,14.0,11.27720069885254,116600,0.0,
2004-04-16 00:00:00+00:00,14.045000076293944,14.329999923706056,14.024999618530272,11.52244758605957,60400,0.0,
2004-04-19 00:00:00+00:00,14.300000190734863,14.369999885559082,14.25,11.538529396057127,12200,0.0,
2004-04-20 00:00:00+00:00,14.324999809265137,14.75,14.324999809265137,11.719447135925291,48000,0.0,
2004-04-21 00:00:00+00:00,14.579999923706056,14.579999923706056,14.225000381469728,11.478221893310549,62200,0.0,
2004-04-22 00:00:00+00:00,14.274999618530272,14.5,14.274999618530272,11.659141540527344,84000,0.0,
2004-04-23 00:00:00+00:00,14.475000381469728,14.5,14.425000190734863,11.659141540527344,48600,0.0,
2004-04-26 00:00:00+00:00,14.5,14.5,14.449999809265137,11.659141540527344,39200,0.0,
2004-04-27 00:00:00+00:00,14.494999885559082,14.5,14.475000381469728,11.659141540527344,37600,0.0,
2004-04-28 00:00:00+00:00,14.5,14.725000381469728,14.494999885559082,11.840059280395508,80400,0.0,
2004-04-29 00:00:00+00:00,14.725000381469728,14.850000381469728,14.675000190734863,11.920466423034668,81000,0.0,
2004-04-30 00:00:00+00:00,14.800000190734863,15.149999618530272,14.800000190734863,12.121487617492676,132800,0.0,
2004-05-03 00:00:00+00:00,15.125,15.225000381469728,15.0,12.101384162902832,137200,0.0,
2004-05-04 00:00:00+00:00,15.050000190734863,15.100000381469728,14.9399995803833,12.09334659576416,116400,0.0,
2004-05-05 00:00:00+00:00,14.975000381469728,15.100000381469728,14.949999809265137,12.101384162902832,83400,0.0,
2004-05-06 00:00:00+00:00,15.024999618530272,15.024999618530272,14.949999809265137,12.037059783935549,126800,0.0,
2004-05-07 00:00:00+00:00,15.0,15.149999618530272,15.0,12.097365379333496,40200,0.0,
2004-05-10 00:00:00+00:00,15.0,15.024999618530272,14.800000190734863,12.016955375671388,78800,0.0,
2004-05-11 00:00:00+00:00,14.925000190734863,15.024999618530272,14.899999618530272,12.069222450256348,26600,0.0,
2004-05-12 00:00:00+00:00,15.029999732971191,15.045000076293944,14.925000190734863,12.081284523010254,54000,0.0,
2004-05-13 00:00:00+00:00,15.0,15.024999618530272,14.949999809265137,12.057161331176758,42000,0.0,
2004-05-14 00:00:00+00:00,14.975000381469728,15.0,14.84000015258789,12.06118392944336,41800,0.0,
2004-05-17 00:00:00+00:00,14.949999809265137,15.449999809265137,14.899999618530272,12.27425765991211,108200,0.0,
2004-05-18 00:00:00+00:00,15.25,15.425000190734863,15.175000190734863,12.394874572753906,309800,0.0,
2004-05-19 00:00:00+00:00,15.40999984741211,15.5,15.300000190734863,12.46322250366211,52600,0.0,
2004-05-20 00:00:00+00:00,15.524999618530272,15.75,15.5,12.543628692626951,350400,0.0,
2004-05-21 00:00:00+00:00,15.625,15.649999618530272,15.574999809265137,12.535589218139648,116400,0.0,
2004-05-24 00:00:00+00:00,15.600000381469728,15.774999618530272,15.600000381469728,12.60393524169922,184600,0.0,
2004-05-25 00:00:00+00:00,15.68000030517578,15.859999656677246,15.649999618530272,12.611976623535156,248200,0.0,
2004-05-26 00:00:00+00:00,15.649999618530272,15.675000190734863,15.604999542236328,12.547650337219238,57400,0.0,
2004-05-27 00:00:00+00:00,15.625,15.649999618530272,15.5,12.55568790435791,68000,0.0,
2004-05-28 00:00:00+00:00,15.614999771118164,15.635000228881836,15.524999618530272,12.55970859527588,77400,0.0,
2004-06-01 00:00:00+00:00,15.56999969482422,15.600000381469728,15.40999984741211,12.46322250366211,60200,0.0,
2004-06-02 00:00:00+00:00,15.550000190734863,15.550000190734863,14.800000190734863,12.073241233825684,242000,0.0,
2004-06-03 00:00:00+00:00,15.0,15.024999618530272,14.649999618530272,11.81995677947998,88800,0.0,
2004-06-04 00:00:00+00:00,14.5,14.550000190734863,14.28499984741211,11.699346542358398,296200,0.0,
2004-06-07 00:00:00+00:00,14.625,14.699999809265137,14.479999542236328,11.739547729492188,119600,0.0,
2004-06-08 00:00:00+00:00,14.574999809265137,14.585000038146973,14.425000190734863,11.647083282470703,170200,0.0,
2004-06-09 00:00:00+00:00,14.475000381469728,14.475000381469728,14.19499969482422,11.450081825256348,362200,0.0,
2004-06-10 00:00:00+00:00,14.25,14.274999618530272,14.175000190734863,11.450081825256348,105000,0.0,
2004-06-14 00:00:00+00:00,14.149999618530272,14.154999732971191,13.875,11.27720069885254,129000,0.0,
2004-06-15 00:00:00+00:00,14.050000190734863,14.109999656677246,13.975000381469728,11.29730987548828,495400,0.0,
2004-06-16 00:00:00+00:00,14.074999809265137,14.095000267028809,13.93000030517578,11.329468727111816,240200,0.0,
2004-06-17 00:00:00+00:00,14.114999771118164,14.470000267028809,14.079999923706056,11.618938446044922,132200,0.0,
2004-06-18 00:00:00+00:00,14.475000381469728,14.725000381469728,14.470000267028809,11.840059280395508,226400,0.0,
2004-06-21 00:00:00+00:00,14.725000381469728,14.774999618530272,14.649999618530272,11.856139183044434,68400,0.0,
2004-06-22 00:00:00+00:00,14.75,14.81999969482422,14.600000381469728,11.90036392211914,81000,0.0,
2004-06-23 00:00:00+00:00,14.850000381469728,14.925000190734863,14.84000015258789,11.996853828430176,81000,0.0,
2004-06-24 00:00:00+00:00,14.949999809265137,15.015000343322754,14.824999809265137,12.012934684753418,86200,0.0,
2004-06-25 00:00:00+00:00,14.925000190734863,14.925000190734863,14.520000457763672,11.743570327758787,825400,0.0,
2004-06-28 00:00:00+00:00,14.625,14.645000457763672,14.600000381469728,11.759649276733398,126200,0.0,
2004-06-29 00:00:00+00:00,14.625,14.649999618530272,14.524999618530272,11.695324897766112,393200,0.0,
2004-06-30 00:00:00+00:00,14.550000190734863,14.720000267028809,14.5,11.703367233276367,243000,0.0,
2004-07-01 00:00:00+00:00,14.574999809265137,14.619999885559082,14.550000190734863,11.74759006500244,178600,0.0,
2004-07-02 00:00:00+00:00,14.625,14.645000457763672,14.574999809265137,11.727490425109863,110200,0.0,
2004-07-06 00:00:00+00:00,14.600000381469728,14.800000190734863,14.585000038146973,11.739547729492188,101200,0.0,
2004-07-07 00:00:00+00:00,14.619999885559082,14.81999969482422,14.600000381469728,11.77975082397461,476000,0.0,
2004-07-08 00:00:00+00:00,14.625,14.699999809265137,14.625,11.78377628326416,136200,0.0,
2004-07-09 00:00:00+00:00,14.649999618530272,14.779999732971191,14.614999771118164,11.763669967651367,80400,0.0,
2004-07-12 00:00:00+00:00,14.600000381469728,14.614999771118164,14.375,11.558633804321287,111200,0.0,
2004-07-13 00:00:00+00:00,14.3149995803833,14.494999885559082,14.220000267028809,11.598835945129396,142400,0.0,
2004-07-14 00:00:00+00:00,14.399999618530272,14.414999961853027,14.350000381469728,11.558633804321287,33400,0.0,
2004-07-15 00:00:00+00:00,14.375,14.390000343322754,14.324999809265137,11.518428802490234,32000,0.0,
2004-07-16 00:00:00+00:00,14.295000076293944,14.295000076293944,14.225000381469728,11.44606113433838,120400,0.0,
2004-07-19 00:00:00+00:00,14.225000381469728,14.3149995803833,14.024999618530272,11.510388374328612,536600,0.0,
2004-07-20 00:00:00+00:00,14.274999618530272,14.279999732971191,14.050000190734863,11.34153175354004,248000,0.0,
2004-07-21 00:00:00+00:00,14.100000381469728,14.104999542236328,13.649999618530272,10.97567367553711,133000,0.0,
2004-07-22 00:00:00+00:00,13.649999618530272,13.649999618530272,12.949999809265137,10.432923316955566,171800,0.0,
2004-07-23 00:00:00+00:00,12.975000381469728,13.164999961853027,12.975000381469728,10.573634147644045,95000,0.0,
2004-07-26 00:00:00+00:00,13.199999809265137,13.199999809265137,12.829999923706056,10.332412719726562,51800,0.0,
2004-07-27 00:00:00+00:00,12.899999618530272,12.975000381469728,12.835000038146973,10.428902626037598,42200,0.0,
2004-07-28 00:00:00+00:00,13.024999618530272,13.295000076293944,12.920000076293944,10.690227508544922,121400,0.0,
2004-07-29 00:00:00+00:00,13.449999809265137,13.65999984741211,13.225000381469728,10.955574989318848,151800,0.0,
2004-07-30 00:00:00+00:00,13.574999809265137,13.654999732971191,13.494999885559082,10.971653938293455,55400,0.0,
2004-08-02 00:00:00+00:00,13.65999984741211,13.71500015258789,13.574999809265137,11.015878677368164,64200,0.0,
2004-08-03 00:00:00+00:00,13.699999809265137,13.78499984741211,13.574999809265137,10.97567367553711,112600,0.0,
2004-08-04 00:00:00+00:00,13.654999732971191,13.850000381469728,13.5600004196167,11.015878677368164,40800,0.0,
2004-08-05 00:00:00+00:00,13.699999809265137,13.779999732971191,13.619999885559082,11.05206298828125,47800,0.0,
2004-08-06 00:00:00+00:00,13.675000190734863,13.68000030517578,13.31999969482422,10.859081268310549,140600,0.0,
2004-08-09 00:00:00+00:00,13.505000114440918,13.515000343322754,13.024999618530272,10.497248649597168,405000,0.0,
2004-08-10 00:00:00+00:00,13.100000381469728,13.100000381469728,12.880000114440918,10.412819862365724,90400,0.0,
2004-08-11 00:00:00+00:00,12.949999809265137,13.56999969482422,12.8149995803833,10.91135025024414,46800,0.0,
2004-08-12 00:00:00+00:00,13.550000190734863,14.0,13.520000457763672,10.999796867370604,115400,0.0,
2004-08-13 00:00:00+00:00,13.68000030517578,13.975000381469728,13.625,11.104329109191896,82000,0.0,
2004-08-16 00:00:00+00:00,13.8100004196167,14.270000457763672,13.8100004196167,11.421937942504885,65000,0.0,
2004-08-17 00:00:00+00:00,14.25,14.664999961853027,14.199999809265137,11.562652587890623,202600,0.0,
2004-08-18 00:00:00+00:00,14.354999542236328,14.354999542236328,13.529999732971191,10.97567367553711,373200,0.0,
2004-08-19 00:00:00+00:00,13.625,14.0,13.550000190734863,11.156594276428224,90600,0.0,
2004-08-20 00:00:00+00:00,13.824999809265137,14.125,13.68000030517578,11.25710105895996,49200,0.0,
2004-08-23 00:00:00+00:00,14.0,14.0,13.649999618530272,10.97567367553711,15800,0.0,
2004-08-24 00:00:00+00:00,13.699999809265137,14.095000267028809,13.649999618530272,11.096285820007324,98800,0.0,
2004-08-25 00:00:00+00:00,13.800000190734863,13.895000457763672,13.649999618530272,11.056082725524902,72800,0.0,
2004-08-26 00:00:00+00:00,13.75,13.789999961853027,13.649999618530272,10.979693412780762,13800,0.0,
2004-08-27 00:00:00+00:00,13.640000343322754,14.175000190734863,13.640000343322754,11.361632347106934,38800,0.0,
2004-08-30 00:00:00+00:00,14.100000381469728,14.30500030517578,13.829999923706056,11.357616424560549,236200,0.0,
2004-08-31 00:00:00+00:00,14.095000267028809,14.100000381469728,13.75,11.241022109985352,71400,0.0,
2004-09-01 00:00:00+00:00,13.954999923706056,14.119999885559082,13.795000076293944,11.096285820007324,96800,0.0,
2004-09-02 00:00:00+00:00,13.800000190734863,13.80500030517578,13.630000114440918,10.9595947265625,76800,0.0,
2004-09-03 00:00:00+00:00,13.600000381469728,13.649999618530272,13.524999618530272,10.887228965759276,63400,0.0,
2004-09-07 00:00:00+00:00,13.539999961853027,13.550000190734863,13.295000076293944,10.690227508544922,66000,0.0,
2004-09-08 00:00:00+00:00,13.300000190734863,13.324999809265137,13.029999732971191,10.650025367736816,175600,0.0,
2004-09-09 00:00:00+00:00,13.199999809265137,13.420000076293944,13.199999809265137,10.69424819946289,55800,0.0,
2004-09-10 00:00:00+00:00,13.274999618530272,13.375,13.175000190734863,10.654045104980469,46800,0.0,
2004-09-13 00:00:00+00:00,13.25,13.300000190734863,13.225000381469728,10.658061981201172,147200,0.0,
2004-09-14 00:00:00+00:00,13.175000190734863,13.19499969482422,13.149999618530272,10.585698127746582,19200,0.0,
2004-09-15 00:00:00+00:00,13.164999961853027,13.175000190734863,13.074999809265137,10.59373950958252,60000,0.0,
2004-09-16 00:00:00+00:00,13.175000190734863,13.225000381469728,13.149999618530272,10.629920959472656,26200,0.0,
2004-09-17 00:00:00+00:00,13.199999809265137,13.199999809265137,12.774999618530272,10.272106170654297,127800,0.0,
2004-09-20 00:00:00+00:00,12.774999618530272,12.80500030517578,12.524999618530272,10.099230766296388,62000,0.0,
2004-09-21 00:00:00+00:00,12.574999809265137,12.614999771118164,12.515000343322754,10.075105667114258,35000,0.0,
2004-09-22 00:00:00+00:00,12.529999732971191,12.625,12.335000038146973,10.095207214355469,110600,0.0,
2004-09-23 00:00:00+00:00,12.5,13.175000190734863,12.449999809265137,10.573634147644045,459200,0.0,
2004-09-24 00:00:00+00:00,13.300000190734863,13.789999961853027,13.25,10.955574989318848,6065200,0.0,
2004-09-27 00:00:00+00:00,13.574999809265137,13.579999923706056,13.425000190734863,10.863103866577148,639200,0.0,
2004-09-28 00:00:00+00:00,13.550000190734863,13.640000343322754,13.524999618530272,10.951549530029297,278800,0.0,
2004-09-29 00:00:00+00:00,13.625,13.649999618530272,13.545000076293944,10.951549530029297,242000,0.0,
2004-09-30 00:00:00+00:00,13.600000381469728,13.845000267028809,13.574999809265137,11.132471084594728,443400,0.0,
2004-10-01 00:00:00+00:00,13.845000267028809,14.050000190734863,13.75,11.29730987548828,228600,0.0,
2004-10-04 00:00:00+00:00,14.050000190734863,14.100000381469728,13.94499969482422,11.337512016296388,187000,0.0,
2004-10-05 00:00:00+00:00,14.050000190734863,14.3149995803833,14.024999618530272,11.510388374328612,141800,0.0,
2004-10-06 00:00:00+00:00,14.25,14.5,14.25,11.635019302368164,144200,0.0,
2004-10-07 00:00:00+00:00,14.449999809265137,14.744999885559082,14.40999984741211,11.643061637878418,184800,0.0,
2004-10-08 00:00:00+00:00,14.449999809265137,14.675000190734863,14.1850004196167,11.40585708618164,108400,0.0,
2004-10-11 00:00:00+00:00,14.100000381469728,14.229999542236328,14.100000381469728,11.393795013427734,57600,0.0,
2004-10-12 00:00:00+00:00,14.125,14.149999618530272,13.984999656677246,11.349573135375977,139400,0.0,
2004-10-13 00:00:00+00:00,14.175000190734863,14.475000381469728,14.175000190734863,11.466163635253906,99600,0.0,
2004-10-14 00:00:00+00:00,14.260000228881836,14.420000076293944,14.255000114440918,11.566673278808594,198800,0.0,
2004-10-15 00:00:00+00:00,14.385000228881836,14.845000267028809,14.385000228881836,11.77975082397461,215000,0.0,
2004-10-18 00:00:00+00:00,14.670000076293944,14.670000076293944,14.324999809265137,11.578736305236816,162200,0.0,
2004-10-19 00:00:00+00:00,14.399999618530272,14.53499984741211,14.324999809265137,11.610894203186035,273000,0.0,
2004-10-20 00:00:00+00:00,14.524999618530272,14.600000381469728,14.505000114440918,11.739547729492188,273200,0.0,
2004-10-21 00:00:00+00:00,14.56999969482422,14.579999923706056,14.454999923706056,11.719447135925291,433400,0.0,
2004-10-22 00:00:00+00:00,14.550000190734863,14.574999809265137,14.350000381469728,11.699346542358398,186200,0.0,
2004-10-25 00:00:00+00:00,14.5,14.720000267028809,14.460000038146973,11.83603858947754,115000,0.0,
2004-10-26 00:00:00+00:00,14.699999809265137,15.225000381469728,14.574999809265137,12.24209976196289,181200,0.0,
2004-10-27 00:00:00+00:00,15.25,16.225000381469727,15.25,12.865259170532228,1141000,0.0,
