date,PSCT_Open,PSCT_High,PSCT_Low,PSCT_Close,PSCT_Volume,PSCT_Dividends,PSCT_Stock Splits
2010-05-20 00:00:00+00:00,7.983333110809326,7.983333110809326,7.8333330154418945,7.614354133605957,36000,0.0,
2010-05-21 00:00:00+00:00,7.936666965484619,7.936666965484619,7.896667003631592,7.662874698638916,900,0.0,
2010-05-24 00:00:00+00:00,7.8333330154418945,7.843332767486572,7.809999942779541,7.611119270324707,2100,0.0,
2010-05-25 00:00:00+00:00,7.52666711807251,7.686666965484619,7.480000019073486,7.459090709686279,3300,0.0,
2010-05-26 00:00:00+00:00,7.9166669845581055,7.9166669845581055,7.730000019073486,7.501140594482422,4200,0.0,
2010-05-27 00:00:00+00:00,7.953332901000977,8.036666870117188,7.949999809265137,7.798728466033935,2400,0.0,
2010-05-28 00:00:00+00:00,8.036666870117188,8.036666870117188,8.036666870117188,7.798728466033935,0,0.0,
2010-06-01 00:00:00+00:00,7.906667232513428,7.906667232513428,7.7266669273376465,7.49790620803833,7800,0.0,
2010-06-02 00:00:00+00:00,7.736667156219482,7.913332939147949,7.736667156219482,7.679047107696533,5400,0.0,
2010-06-03 00:00:00+00:00,8.0600004196167,8.0600004196167,8.0600004196167,7.821372032165527,600,0.0,
2010-06-04 00:00:00+00:00,8.0600004196167,8.0600004196167,8.0600004196167,7.821372032165527,0,0.0,
2010-06-07 00:00:00+00:00,7.733333110809326,7.733333110809326,7.596666812896728,7.371755599975586,6600,0.0,
2010-06-08 00:00:00+00:00,7.596666812896728,7.596666812896728,7.596666812896728,7.371755599975586,0,0.0,
2010-06-09 00:00:00+00:00,7.4633331298828125,7.5,7.406667232513428,7.277950763702393,1800,0.0,
2010-06-10 00:00:00+00:00,7.516666889190674,7.570000171661377,7.516666889190674,7.345878124237059,600,0.0,
2010-06-11 00:00:00+00:00,7.699999809265137,7.710000038146973,7.699999809265137,7.481733322143555,1200,0.0,
2010-06-14 00:00:00+00:00,7.809999942779541,7.840000152587891,7.809999942779541,7.607884407043457,3600,0.0,
2010-06-15 00:00:00+00:00,7.993332862854004,7.993332862854004,7.993332862854004,7.756677627563477,600,0.0,
2010-06-16 00:00:00+00:00,8.0,8.0,7.97333288192749,7.743738651275635,1800,0.0,
2010-06-17 00:00:00+00:00,7.980000019073486,7.980000019073486,7.980000019073486,7.743738651275635,0,0.0,
2010-06-18 00:00:00+00:00,8.063332557678223,8.063332557678223,8.026666641235352,7.7890238761901855,3000,0.0,
2010-06-21 00:00:00+00:00,7.953332901000977,7.953332901000977,7.953332901000977,7.717862606048584,300,0.0,
2010-06-22 00:00:00+00:00,8.026666641235352,8.026666641235352,7.920000076293945,7.685516834259033,2400,0.0,
2010-06-23 00:00:00+00:00,7.849999904632568,7.849999904632568,7.766666889190674,7.536721706390381,1800,0.0,
2010-06-24 00:00:00+00:00,7.766666889190674,7.766666889190674,7.766666889190674,7.536721706390381,0,0.0,
2010-06-25 00:00:00+00:00,7.623332977294922,7.623332977294922,7.623332977294922,7.397633075714111,1800,0.0,
2010-06-28 00:00:00+00:00,7.623332977294922,7.623332977294922,7.623332977294922,7.397633075714111,0,0.0,
2010-06-29 00:00:00+00:00,7.506667137145996,7.53000020980835,7.429999828338623,7.210022926330566,16200,0.0,
2010-06-30 00:00:00+00:00,7.513332843780518,7.513332843780518,7.50333309173584,7.281184673309326,1200,0.0,
2010-07-01 00:00:00+00:00,7.50333309173584,7.50333309173584,7.50333309173584,7.281184673309326,0,0.0,
2010-07-02 00:00:00+00:00,7.269999980926514,7.269999980926514,7.269999980926514,7.054760456085205,600,0.0,
2010-07-06 00:00:00+00:00,7.400000095367432,7.420000076293945,7.356667041778564,7.138862133026123,37200,0.0,
2010-07-07 00:00:00+00:00,7.343332767486572,7.343332767486572,7.343332767486572,7.125922203063965,3000,0.0,
2010-07-08 00:00:00+00:00,7.510000228881836,7.510000228881836,7.510000228881836,7.287656307220459,12300,0.0,
2010-07-09 00:00:00+00:00,7.566667079925537,7.636666774749756,7.546667098999023,7.410572052001953,19200,0.0,
2010-07-12 00:00:00+00:00,7.616666793823242,7.616666793823242,7.576666831970215,7.352348804473877,1500,0.0,
2010-07-13 00:00:00+00:00,7.650000095367432,7.869999885559082,7.650000095367432,7.636996746063232,40800,0.0,
2010-07-14 00:00:00+00:00,7.883333206176758,7.883333206176758,7.840000152587891,7.607884407043457,16800,0.0,
2010-07-15 00:00:00+00:00,7.829999923706055,7.829999923706055,7.693333148956299,7.510844707489014,20100,0.0,
2010-07-16 00:00:00+00:00,7.663332939147949,7.663332939147949,7.5366668701171875,7.313532829284668,1800,0.0,
2010-07-19 00:00:00+00:00,7.566667079925537,7.566667079925537,7.563333034515381,7.339407920837402,600,0.0,
2010-07-20 00:00:00+00:00,7.516666889190674,7.659999847412109,7.513332843780518,7.433215618133545,22500,0.0,
2010-07-21 00:00:00+00:00,7.543333053588867,7.543333053588867,7.543333053588867,7.320000171661377,15300,0.0,
2010-07-22 00:00:00+00:00,7.843332767486572,7.843332767486572,7.843332767486572,7.611119270324707,900,0.0,
2010-07-23 00:00:00+00:00,7.843332767486572,7.843332767486572,7.843332767486572,7.611119270324707,0,0.0,
2010-07-26 00:00:00+00:00,8.166666984558105,8.203332901000977,8.166666984558105,7.950758457183838,7800,0.0,
2010-07-27 00:00:00+00:00,8.270000457763672,8.270000457763672,8.176667213439941,7.934584617614746,6000,0.0,
2010-07-28 00:00:00+00:00,8.073332786560059,8.073332786560059,7.9633331298828125,7.727566242218018,2700,0.0,
2010-07-29 00:00:00+00:00,7.9766669273376465,7.9766669273376465,7.9166669845581055,7.682282447814941,3000,0.0,
2010-07-30 00:00:00+00:00,7.926667213439941,7.926667213439941,7.900000095367432,7.68874979019165,6000,0.0,
2010-08-02 00:00:00+00:00,7.96999979019165,8.0,7.949999809265137,7.763148784637451,5700,0.0,
2010-08-03 00:00:00+00:00,8.0,8.0,8.0,7.763148784637451,300,0.0,
2010-08-04 00:00:00+00:00,8.0,8.0,8.0,7.763148784637451,0,0.0,
2010-08-05 00:00:00+00:00,8.0,8.0,8.0,7.763148784637451,0,0.0,
2010-08-06 00:00:00+00:00,7.836667060852051,7.836667060852051,7.836667060852051,7.604650974273682,300,0.0,
2010-08-09 00:00:00+00:00,7.936666965484619,8.006667137145996,7.906667232513428,7.769617080688477,17400,0.0,
2010-08-10 00:00:00+00:00,7.889999866485596,7.889999866485596,7.756667137145996,7.575538635253906,9000,0.0,
2010-08-11 00:00:00+00:00,7.563333034515381,7.563333034515381,7.453332901000977,7.248838901519775,3035700,0.0,
2010-08-12 00:00:00+00:00,7.336667060852051,7.366666793823242,7.329999923706055,7.116217136383057,13800,0.0,
2010-08-13 00:00:00+00:00,7.303332805633545,7.303332805633545,7.2733330726623535,7.061230659484863,12600,0.0,
2010-08-16 00:00:00+00:00,7.293333053588867,7.323332786560059,7.25333309173584,7.0709333419799805,42900,0.0,
2010-08-17 00:00:00+00:00,7.456666946411133,7.4633331298828125,7.420000076293945,7.200320243835449,6600,0.0,
2010-08-18 00:00:00+00:00,7.420000076293945,7.46999979019165,7.420000076293945,7.248838901519775,3600,0.0,
2010-08-19 00:00:00+00:00,7.429999828338623,7.429999828338623,7.3333330154418945,7.116217136383057,2400,0.0,
2010-08-20 00:00:00+00:00,7.269999980926514,7.316667079925537,7.230000019073486,7.096809387207031,8700,0.0,
2010-08-23 00:00:00+00:00,7.303332805633545,7.303332805633545,7.22333288192749,7.012709617614746,6600,0.0,
2010-08-24 00:00:00+00:00,7.173333168029785,7.173333168029785,7.139999866485596,6.928607940673828,2400,0.0,
2010-08-25 00:00:00+00:00,7.083333015441895,7.236667156219482,7.070000171661377,7.0224151611328125,6000,0.0,
2010-08-26 00:00:00+00:00,7.25333309173584,7.25333309173584,7.156667232513428,6.986832618713379,15600,0.0,
2010-08-27 00:00:00+00:00,7.210000038146973,7.386666774749756,7.126667022705078,7.15826940536499,16200,0.0,
2010-08-30 00:00:00+00:00,7.360000133514404,7.389999866485596,7.236667156219482,7.0224151611328125,6600,0.0,
2010-08-31 00:00:00+00:00,7.196667194366455,7.206666946411133,7.103332996368408,6.93184232711792,9600,0.0,
2010-09-01 00:00:00+00:00,7.386666774749756,7.389999866485596,7.373332977294922,7.15503454208374,6000,0.0,
2010-09-02 00:00:00+00:00,7.460000038146973,7.519999980926514,7.446667194366455,7.297359943389893,14700,0.0,
2010-09-03 00:00:00+00:00,7.586667060852051,7.673333168029785,7.573332786560059,7.446151733398437,39300,0.0,
2010-09-07 00:00:00+00:00,7.659999847412109,7.659999847412109,7.483333110809326,7.261778354644775,10200,0.0,
2010-09-08 00:00:00+00:00,7.506667137145996,7.506667137145996,7.466667175292969,7.252074241638184,7200,0.0,
2010-09-09 00:00:00+00:00,7.559999942779541,7.559999942779541,7.443333148956299,7.248838901519775,18300,0.0,
2010-09-10 00:00:00+00:00,7.480000019073486,7.486667156219482,7.443333148956299,7.248838901519775,7200,0.0,
2010-09-13 00:00:00+00:00,7.563333034515381,7.710000038146973,7.563333034515381,7.478497982025146,7800,0.0,
2010-09-14 00:00:00+00:00,7.676667213439941,7.769999980926514,7.670000076293945,7.536721706390381,15300,0.0,
2010-09-15 00:00:00+00:00,7.676667213439941,7.783332824707031,7.676667213439941,7.552895545959473,2700,0.0,
2010-09-16 00:00:00+00:00,7.78000020980835,7.78000020980835,7.679999828338623,7.539956569671631,2400,0.0,
2010-09-17 00:00:00+00:00,7.763332843780518,7.820000171661377,7.716667175292969,7.588476657867432,2700,0.0,
2010-09-20 00:00:00+00:00,7.920000076293945,8.033332824707031,7.9166669845581055,7.795492649078369,7800,0.0,
2010-09-21 00:00:00+00:00,8.0,8.036666870117188,8.0,7.772851467132568,22200,0.0,
2010-09-22 00:00:00+00:00,7.96999979019165,7.993332862854004,7.863333225250244,7.656403541564941,2400,0.0,
2010-09-23 00:00:00+00:00,7.900000095367432,8.036666870117188,7.889999866485596,7.666109085083008,12000,0.0,
2010-09-24 00:00:00+00:00,7.9766669273376465,8.180000305175781,7.9766669273376465,7.937819004058838,10500,0.0,
2010-09-27 00:00:00+00:00,8.180000305175781,8.19333267211914,8.126667022705078,7.895768642425537,5400,0.0,
2010-09-28 00:00:00+00:00,8.146666526794434,8.239999771118164,8.029999732971191,7.996041774749756,30600,0.0,
2010-09-29 00:00:00+00:00,8.263333320617676,8.303333282470703,8.243332862854004,8.041329383850098,14700,0.0,
2010-09-30 00:00:00+00:00,8.34000015258789,8.366666793823242,8.166666984558105,7.999279499053955,18900,0.0,
2010-10-01 00:00:00+00:00,8.289999961853027,8.289999961853027,8.233332633972168,8.031623840332031,5400,0.0,
2010-10-04 00:00:00+00:00,8.1899995803833,8.1899995803833,8.119999885559082,7.9216461181640625,3300,0.0,
2010-10-05 00:00:00+00:00,8.220000267028809,8.393333435058594,8.220000267028809,8.144831657409668,12300,0.0,
2010-10-06 00:00:00+00:00,8.423333168029785,8.423333168029785,8.270000457763672,8.025154113769531,5700,0.0,
2010-10-07 00:00:00+00:00,8.353333473205566,8.353333473205566,8.276666641235352,8.051033020019531,3000,0.0,
2010-10-08 00:00:00+00:00,8.276666641235352,8.363332748413086,8.236666679382324,8.115721702575684,19500,0.0,
2010-10-11 00:00:00+00:00,8.420000076293945,8.44333267211914,8.393333435058594,8.144831657409668,4200,0.0,
2010-10-12 00:00:00+00:00,8.313332557678223,8.423333168029785,8.313332557678223,8.17394733428955,3000,0.0,
2010-10-13 00:00:00+00:00,8.489999771118164,8.630000114440918,8.489999771118164,8.34861946105957,6900,0.0,
2010-10-14 00:00:00+00:00,8.566666603088379,8.633333206176758,8.566666603088379,8.338915824890137,3600,0.0,
2010-10-15 00:00:00+00:00,8.649999618530273,8.649999618530273,8.59000015258789,8.358320236206055,24600,0.0,
2010-10-18 00:00:00+00:00,8.616666793823242,8.646666526794434,8.616666793823242,8.390670776367188,10800,0.0,
2010-10-19 00:00:00+00:00,8.533332824707031,8.606666564941406,8.399999618530273,8.151305198669434,610500,0.0,
2010-10-20 00:00:00+00:00,8.506667137145996,8.563332557678223,8.470000267028809,8.261283874511719,27000,0.0,
2010-10-21 00:00:00+00:00,8.573332786560059,8.59333324432373,8.373332977294922,8.238640785217285,93000,0.0,
2010-10-22 00:00:00+00:00,8.533332824707031,8.619999885559082,8.533332824707031,8.364790916442871,35700,0.0,
2010-10-25 00:00:00+00:00,8.733332633972168,8.743332862854004,8.69333267211914,8.455360412597656,8700,0.0,
2010-10-26 00:00:00+00:00,8.65999984741211,8.736666679382324,8.65999984741211,8.435951232910156,38400,0.0,
2010-10-27 00:00:00+00:00,8.673333168029785,8.779999732971191,8.649999618530273,8.52005386352539,13200,0.0,
2010-10-28 00:00:00+00:00,8.800000190734863,8.800000190734863,8.673333168029785,8.478006362915039,13800,0.0,
2010-10-29 00:00:00+00:00,8.766667366027832,8.8100004196167,8.766667366027832,8.536224365234375,15600,0.0,
2010-11-01 00:00:00+00:00,8.823332786560059,8.863332748413086,8.683333396911621,8.426252365112305,17400,0.0,
2010-11-02 00:00:00+00:00,8.783332824707031,8.903332710266113,8.783332824707031,8.639735221862793,19200,0.0,
2010-11-03 00:00:00+00:00,8.880000114440918,8.946666717529297,8.856666564941406,8.65591049194336,8400,0.0,
2010-11-04 00:00:00+00:00,9.079999923706056,9.19333267211914,9.07333278656006,8.921151161193848,29700,0.0,
2010-11-05 00:00:00+00:00,9.196666717529297,9.216667175292969,9.173333168029783,8.91144847869873,12000,0.0,
2010-11-08 00:00:00+00:00,9.186667442321776,9.239999771118164,9.170000076293944,8.959966659545898,16800,0.0,
2010-11-09 00:00:00+00:00,9.270000457763672,9.270000457763672,9.09333324432373,8.824109077453613,13200,0.0,
2010-11-10 00:00:00+00:00,9.133333206176758,9.170000076293944,9.05666732788086,8.89850902557373,6300,0.0,
2010-11-11 00:00:00+00:00,9.119999885559082,9.123332977294922,8.976667404174805,8.814406394958496,8100,0.0,
2010-11-12 00:00:00+00:00,9.09000015258789,9.09000015258789,8.956666946411133,8.733543395996094,14100,0.0,
2010-11-15 00:00:00+00:00,9.033332824707031,9.053333282470703,8.970000267028809,8.733543395996094,25800,0.0,
2010-11-16 00:00:00+00:00,8.926667213439941,8.926667213439941,8.770000457763672,8.52005386352539,386700,0.0,
2010-11-17 00:00:00+00:00,8.819999694824219,8.853333473205566,8.796667098999023,8.565340995788574,59400,0.0,
2010-11-18 00:00:00+00:00,8.91333293914795,9.039999961853027,8.91333293914795,8.756182670593262,189600,0.0,
2010-11-19 00:00:00+00:00,8.970000267028809,9.043333053588867,8.970000267028809,8.775589942932129,14400,0.0,
2010-11-22 00:00:00+00:00,8.989999771118164,9.109999656677246,8.976667404174805,8.840283393859863,24600,0.0,
2010-11-23 00:00:00+00:00,8.956666946411133,9.020000457763672,8.926667213439941,8.740011215209961,302100,0.0,
2010-11-24 00:00:00+00:00,9.143333435058594,9.236666679382324,9.143333435058594,8.9631986618042,10500,0.0,
2010-11-26 00:00:00+00:00,9.16333293914795,9.239999771118164,9.16333293914795,8.953495979309082,13500,0.0,
2010-11-29 00:00:00+00:00,9.196666717529297,9.196666717529297,9.063332557678224,8.895271301269531,28200,0.0,
2010-11-30 00:00:00+00:00,9.116666793823242,9.116666793823242,9.0,8.759417533874512,32100,0.0,
2010-12-01 00:00:00+00:00,9.17666721343994,9.333333015441896,9.17666721343994,9.021422386169434,24300,0.0,
2010-12-02 00:00:00+00:00,9.313332557678224,9.40666675567627,9.289999961853027,9.118465423583984,84600,0.0,
2010-12-03 00:00:00+00:00,9.40999984741211,9.526666641235352,9.40999984741211,9.244616508483888,27300,0.0,
2010-12-06 00:00:00+00:00,9.493332862854004,9.579999923706056,9.493332862854004,9.296368598937988,34200,0.0,
2010-12-07 00:00:00+00:00,9.640000343322754,9.699999809265137,9.626667022705078,9.341655731201172,26400,0.0,
2010-12-08 00:00:00+00:00,9.666666984558104,9.6899995803833,9.636667251586914,9.351357460021973,18000,0.0,
2010-12-09 00:00:00+00:00,9.673333168029783,9.673333168029783,9.613332748413086,9.37723445892334,12600,0.0,
2010-12-10 00:00:00+00:00,9.69333267211914,9.789999961853027,9.640000343322754,9.467808723449709,35700,0.0,
2010-12-13 00:00:00+00:00,9.846667289733888,9.846667289733888,9.729999542236328,9.441925048828123,42900,0.0,
2010-12-14 00:00:00+00:00,9.733332633972168,9.733332633972168,9.633333206176758,9.364296913146973,104100,0.0,
2010-12-15 00:00:00+00:00,9.619999885559082,9.723333358764648,9.603333473205566,9.351357460021973,33000,0.0,
2010-12-16 00:00:00+00:00,9.606666564941406,9.710000038146973,9.59000015258789,9.412816047668455,60900,0.0,
2010-12-17 00:00:00+00:00,9.713333129882812,9.743332862854004,9.633333206176758,9.464675903320312,45000,0.02,
2010-12-20 00:00:00+00:00,9.776666641235352,9.8100004196167,9.713333129882812,9.47439956665039,400500,0.0,
2010-12-21 00:00:00+00:00,9.773332595825195,9.82333278656006,9.773332595825195,9.539229393005373,59100,0.0,
2010-12-22 00:00:00+00:00,9.850000381469728,9.850000381469728,9.783332824707031,9.526264190673828,58500,0.0,
2010-12-23 00:00:00+00:00,9.783332824707031,9.826666831970217,9.783332824707031,9.535985946655272,39900,0.0,
2010-12-27 00:00:00+00:00,9.83666706085205,9.853333473205566,9.739999771118164,9.581364631652832,24600,0.0,
2010-12-28 00:00:00+00:00,9.833333015441896,9.833333015441896,9.779999732971191,9.54895305633545,28200,0.0,
2010-12-29 00:00:00+00:00,9.8100004196167,9.83666706085205,9.793333053588867,9.561917304992676,13200,0.0,
2010-12-30 00:00:00+00:00,9.826666831970217,9.853333473205566,9.81666660308838,9.54895305633545,27300,0.0,
2010-12-31 00:00:00+00:00,9.783332824707031,9.80666732788086,9.773332595825195,9.529502868652344,6900,0.0,
2011-01-03 00:00:00+00:00,9.800000190734863,9.979999542236328,9.786666870117188,9.668882369995115,123000,0.0,
2011-01-04 00:00:00+00:00,9.916666984558104,9.9399995803833,9.686667442321776,9.516539573669434,328800,0.0,
2011-01-05 00:00:00+00:00,9.800000190734863,9.90999984741211,9.729999542236328,9.636469841003418,361800,0.0,
2011-01-06 00:00:00+00:00,9.936667442321776,9.989999771118164,9.883333206176758,9.668882369995115,66300,0.0,
2011-01-07 00:00:00+00:00,10.006667137145996,10.006667137145996,9.743332862854004,9.629985809326172,63600,0.0,
2011-01-10 00:00:00+00:00,9.873332977294922,9.986666679382324,9.789999961853027,9.67536449432373,52500,0.0,
2011-01-11 00:00:00+00:00,10.0,10.063332557678224,9.986666679382324,9.733707427978516,77100,0.0,
2011-01-12 00:00:00+00:00,10.08666706085205,10.146666526794434,10.06999969482422,9.856879234313965,60300,0.0,
2011-01-13 00:00:00+00:00,10.170000076293944,10.223333358764648,10.116666793823242,9.886051177978516,79200,0.0,
2011-01-14 00:00:00+00:00,10.203332901000977,10.34000015258789,10.17666721343994,10.048118591308594,314100,0.0,
2011-01-18 00:00:00+00:00,10.3100004196167,10.32333278656006,10.220000267028809,10.002737045288086,76200,0.0,
2011-01-19 00:00:00+00:00,10.300000190734863,10.300000190734863,10.016667366027832,9.759638786315918,63000,0.0,
2011-01-20 00:00:00+00:00,9.99666690826416,9.99666690826416,9.773332595825195,9.60081386566162,76500,0.0,
2011-01-21 00:00:00+00:00,9.92666721343994,9.92666721343994,9.75333309173584,9.490608215332031,79800,0.0,
2011-01-24 00:00:00+00:00,9.756667137145996,9.893333435058594,9.733332633972168,9.607297897338867,30000,0.0,
2011-01-25 00:00:00+00:00,9.896666526794434,9.896666526794434,9.74666690826416,9.571640968322754,145200,0.0,
2011-01-26 00:00:00+00:00,9.846667289733888,10.356666564941406,9.846667289733888,9.77908706665039,50100,0.0,
2011-01-27 00:00:00+00:00,10.06666660308838,10.170000076293944,10.036666870117188,9.886051177978516,113700,0.0,
2011-01-28 00:00:00+00:00,10.1899995803833,10.1899995803833,9.856666564941406,9.649432182312012,69600,0.0,
2011-01-31 00:00:00+00:00,9.866666793823242,10.046667098999023,9.866666793823242,9.720745086669922,46800,0.0,
2011-02-01 00:00:00+00:00,10.09333324432373,10.260000228881836,10.09333324432373,9.954118728637695,51900,0.0,
2011-02-02 00:00:00+00:00,10.243332862854004,10.31999969482422,10.216667175292969,9.976807594299316,72900,0.0,
2011-02-03 00:00:00+00:00,10.239999771118164,10.32333278656006,10.170000076293944,9.99949550628662,251100,0.0,
2011-02-04 00:00:00+00:00,10.350000381469728,10.390000343322754,10.296667098999023,10.099974632263184,198900,0.0,
2011-02-07 00:00:00+00:00,10.446666717529297,10.543333053588867,10.42666721343994,10.187493324279783,352500,0.0,
2011-02-08 00:00:00+00:00,10.43333339691162,10.50333309173584,10.390000343322754,10.213422775268556,114600,0.0,
2011-02-09 00:00:00+00:00,10.536666870117188,10.536666870117188,10.383333206176758,10.138872146606444,158700,0.0,
2011-02-10 00:00:00+00:00,10.423333168029783,10.546667098999023,10.376667022705078,10.236113548278809,106200,0.0,
2011-02-11 00:00:00+00:00,10.463333129882812,10.646666526794434,10.446666717529297,10.343077659606934,116700,0.0,
2011-02-14 00:00:00+00:00,10.6899995803833,10.713333129882812,10.633333206176758,10.407903671264648,110100,0.0,
2011-02-15 00:00:00+00:00,10.68333339691162,10.699999809265137,10.550000190734863,10.271770477294922,90900,0.0,
2011-02-16 00:00:00+00:00,10.619999885559082,10.673333168029783,10.583333015441896,10.372248649597168,150600,0.0,
2011-02-17 00:00:00+00:00,10.743332862854004,10.776666641235352,10.633333206176758,10.450040817260742,74400,0.0,
2011-02-18 00:00:00+00:00,10.789999961853027,10.789999961853027,10.673333168029783,10.411144256591797,115200,0.0,
2011-02-22 00:00:00+00:00,10.65666675567627,10.65666675567627,10.313332557678224,10.06756591796875,228000,0.0,
2011-02-23 00:00:00+00:00,10.34000015258789,10.34333324432373,10.036666870117188,9.81149959564209,181800,0.0,
2011-02-24 00:00:00+00:00,10.06999969482422,10.276666641235352,10.06999969482422,9.954118728637695,105300,0.0,
2011-02-25 00:00:00+00:00,10.329999923706056,10.49666690826416,10.31666660308838,10.20694351196289,104700,0.0,
2011-02-28 00:00:00+00:00,10.596667289733888,10.596667289733888,10.380000114440918,10.187493324279783,111900,0.0,
2011-03-01 00:00:00+00:00,10.479999542236328,10.516667366027832,10.263333320617676,10.012462615966797,83400,0.0,
2011-03-02 00:00:00+00:00,10.270000457763672,10.423333168029783,10.270000457763672,10.064322471618652,56700,0.0,
2011-03-03 00:00:00+00:00,10.483332633972168,10.65666675567627,10.483332633972168,10.33335304260254,46500,0.0,
2011-03-04 00:00:00+00:00,10.626667022705078,10.626667022705078,10.506667137145996,10.313905715942385,40200,0.0,
2011-03-07 00:00:00+00:00,10.68333339691162,10.68333339691162,10.25333309173584,10.093496322631836,93000,0.0,
2011-03-08 00:00:00+00:00,10.353333473205566,10.600000381469728,10.313332557678224,10.252320289611816,24000,0.0,
2011-03-09 00:00:00+00:00,10.520000457763672,10.520000457763672,10.390000343322754,10.116185188293455,283200,0.0,
2011-03-10 00:00:00+00:00,10.399999618530272,10.399999618530272,10.076666831970217,9.843913078308104,82500,0.0,
2011-03-11 00:00:00+00:00,10.063332557678224,10.16333293914795,10.016667366027832,9.814739227294922,46800,0.0,
2011-03-14 00:00:00+00:00,9.956666946411133,10.149999618530272,9.949999809265137,9.798534393310549,145500,0.0,
2011-03-15 00:00:00+00:00,9.93333339691162,10.046667098999023,9.696666717529297,9.704534530639648,211200,0.0,
2011-03-16 00:00:00+00:00,9.93000030517578,10.043333053588867,9.82333278656006,9.607297897338867,72300,0.0,
2011-03-17 00:00:00+00:00,9.963333129882812,9.963333129882812,9.83666706085205,9.574883460998535,484500,0.0,
2011-03-18 00:00:00+00:00,9.9399995803833,10.010000228881836,9.896666526794434,9.733707427978516,72000,0.0,
2011-03-21 00:00:00+00:00,10.123332977294922,10.263333320617676,10.123332977294922,9.954118728637695,107700,0.0,
2011-03-22 00:00:00+00:00,10.239999771118164,10.239999771118164,10.15666675567627,9.92170238494873,37500,0.0,
2011-03-23 00:00:00+00:00,10.170000076293944,10.279999732971191,10.079999923706056,9.996253967285156,19500,0.0,
