date,EMN_Open,EMN_High,EMN_Low,EMN_Close,EMN_Volume,EMN_Dividends,EMN_Stock Splits
1994-01-14 00:00:00+00:00,20.9375,21.0625,20.8125,7.765772342681885,1366000,0.0,
1994-01-17 00:00:00+00:00,20.875,21.0,20.75,7.765772342681885,1157400,0.0,
1994-01-18 00:00:00+00:00,20.9375,20.9375,20.75,7.719410419464111,1118400,0.0,
1994-01-19 00:00:00+00:00,20.75,21.25,20.75,7.835315227508545,1327800,0.0,
1994-01-20 00:00:00+00:00,21.125,21.1875,20.8125,7.788952350616455,1121400,0.0,
1994-01-21 00:00:00+00:00,21.0625,21.0625,20.875,7.788952350616455,1460800,0.0,
1994-01-24 00:00:00+00:00,21.0,21.0,20.75,7.719410419464111,2101400,0.0,
1994-01-25 00:00:00+00:00,20.75,20.9375,20.625,7.719410419464111,1470400,0.0,
1994-01-26 00:00:00+00:00,20.75,20.875,20.75,7.719410419464111,723600,0.0,
1994-01-27 00:00:00+00:00,20.8125,20.9375,20.75,7.719410419464111,1610600,0.0,
1994-01-28 00:00:00+00:00,20.9375,21.5625,20.875,7.974406242370605,1285200,0.0,
1994-01-31 00:00:00+00:00,21.5,22.1875,21.5,8.113494873046875,1316000,0.0,
1994-02-01 00:00:00+00:00,21.125,21.25,21.0,7.835315227508545,3041400,0.0,
1994-02-02 00:00:00+00:00,21.0625,21.0625,20.8125,7.788952350616455,3352000,0.0,
1994-02-03 00:00:00+00:00,21.0625,21.4375,21.0,7.928040027618408,2135600,0.0,
1994-02-04 00:00:00+00:00,21.3125,21.625,21.25,7.904862880706787,1256600,0.0,
1994-02-07 00:00:00+00:00,21.3125,21.8125,21.3125,8.067129135131836,799400,0.0,
1994-02-08 00:00:00+00:00,21.5,21.625,21.375,7.951221942901611,916600,0.0,
1994-02-09 00:00:00+00:00,21.3125,21.5625,21.3125,7.997587203979492,769800,0.0,
1994-02-10 00:00:00+00:00,21.5,21.6875,21.375,7.928040027618408,977600,0.0,
1994-02-11 00:00:00+00:00,21.375,21.4375,21.25,7.928040027618408,690800,0.0,
1994-02-14 00:00:00+00:00,21.4375,21.5625,21.375,7.974406242370605,616800,0.0,
1994-02-15 00:00:00+00:00,21.4375,21.75,21.4375,7.997587203979492,701200,0.0,
1994-02-16 00:00:00+00:00,21.5625,21.8125,21.5,8.043947219848633,668800,0.0,
1994-02-17 00:00:00+00:00,21.8125,22.0,21.6875,8.043947219848633,995000,0.0,
1994-02-18 00:00:00+00:00,21.6875,21.75,21.5,7.997587203979492,434000,0.0,
1994-02-22 00:00:00+00:00,21.25,21.4375,21.0625,7.881679534912109,1151800,0.0,
1994-02-23 00:00:00+00:00,21.25,21.4375,21.25,7.951221942901611,1016000,0.0,
1994-02-24 00:00:00+00:00,21.375,21.375,21.125,7.858498096466064,537800,0.0,
1994-02-25 00:00:00+00:00,21.0625,21.125,20.9375,7.765772342681885,651200,0.0,
1994-02-28 00:00:00+00:00,21.0625,21.0625,20.8125,7.742595672607422,520400,0.0,
1994-03-01 00:00:00+00:00,20.8125,20.875,20.75,7.742595672607422,751800,0.0,
1994-03-02 00:00:00+00:00,20.75,20.8125,20.5625,7.626685619354248,1084800,0.0,
1994-03-03 00:00:00+00:00,20.5625,20.5625,20.25,7.510774612426758,731600,0.0,
1994-03-04 00:00:00+00:00,20.25,20.3125,20.0,7.464413642883301,1008400,0.0,
1994-03-07 00:00:00+00:00,20.125,20.125,20.0625,7.441230773925781,600000,0.0,
1994-03-08 00:00:00+00:00,20.0625,20.125,20.0,7.441230773925781,1083600,0.0,
1994-03-09 00:00:00+00:00,19.8125,20.0625,19.8125,7.516160488128662,268400,0.2,
1994-03-10 00:00:00+00:00,20.0,20.125,19.8125,7.445914268493652,1073200,0.0,
1994-03-11 00:00:00+00:00,19.875,20.375,19.875,7.6098175048828125,297400,0.0,
1994-03-14 00:00:00+00:00,20.4375,20.4375,20.25,7.633238792419434,343400,0.0,
1994-03-15 00:00:00+00:00,20.375,20.5625,20.3125,7.680063724517822,630600,0.0,
1994-03-16 00:00:00+00:00,20.5,20.5625,20.1875,7.586402416229248,474000,0.0,
1994-03-17 00:00:00+00:00,20.1875,20.5,20.1875,7.633238792419434,672600,0.0,
1994-03-18 00:00:00+00:00,20.375,20.375,20.0,7.516160488128662,991400,0.0,
1994-03-21 00:00:00+00:00,20.0625,20.1875,20.0,7.516160488128662,422000,0.0,
1994-03-22 00:00:00+00:00,20.0625,20.125,19.875,7.539575099945068,550200,0.0,
1994-03-23 00:00:00+00:00,20.1875,20.4375,20.125,7.656646728515625,512000,0.0,
1994-03-24 00:00:00+00:00,20.3125,20.625,20.3125,7.680063724517822,419600,0.0,
1994-03-25 00:00:00+00:00,20.625,20.625,20.5,7.680063724517822,231600,0.0,
1994-03-28 00:00:00+00:00,20.5625,20.6875,20.3125,7.750307083129883,484600,0.0,
1994-03-29 00:00:00+00:00,20.625,20.8125,20.625,7.750307083129883,313200,0.0,
1994-03-30 00:00:00+00:00,20.5625,20.6875,20.3125,7.633238792419434,595000,0.0,
1994-03-31 00:00:00+00:00,20.3125,20.375,20.0625,7.539575099945068,674200,0.0,
1994-04-04 00:00:00+00:00,19.8125,20.0,19.75,7.445914268493652,944200,0.0,
1994-04-05 00:00:00+00:00,20.0,20.25,20.0,7.562990188598633,1030000,0.0,
1994-04-06 00:00:00+00:00,20.75,21.0,20.625,7.820555686950684,834000,0.0,
1994-04-07 00:00:00+00:00,20.875,20.9375,20.6875,7.843967437744141,1355400,0.0,
1994-04-08 00:00:00+00:00,20.875,21.5625,20.875,8.03128433227539,897400,0.0,
1994-04-11 00:00:00+00:00,21.375,21.4375,21.125,7.984458446502685,469200,0.0,
1994-04-12 00:00:00+00:00,21.375,21.375,20.8125,7.797139644622803,437600,0.0,
1994-04-13 00:00:00+00:00,21.0,21.3125,20.9375,7.984458446502685,1111000,0.0,
1994-04-14 00:00:00+00:00,21.1875,21.25,21.125,7.937625408172607,703000,0.0,
1994-04-15 00:00:00+00:00,21.375,21.625,21.25,7.984458446502685,590600,0.0,
1994-04-18 00:00:00+00:00,21.3125,21.4375,21.125,7.937625408172607,499200,0.0,
1994-04-19 00:00:00+00:00,21.3125,21.3125,21.0,7.937625408172607,628400,0.0,
1994-04-20 00:00:00+00:00,21.1875,21.25,20.5,7.726895332336426,755000,0.0,
1994-04-21 00:00:00+00:00,20.6875,21.25,20.625,7.867380619049072,671400,0.0,
1994-04-22 00:00:00+00:00,21.0625,21.1875,21.0,7.890799045562744,280200,0.0,
1994-04-25 00:00:00+00:00,21.1875,21.5625,21.125,8.078117370605469,862200,0.0,
1994-04-26 00:00:00+00:00,22.5,22.625,22.3125,8.3825101852417,1685800,0.0,
1994-04-28 00:00:00+00:00,22.375,22.375,21.875,8.31226634979248,1094800,0.0,
1994-04-29 00:00:00+00:00,22.125,22.375,22.0625,8.335678100585938,974200,0.0,
1994-05-02 00:00:00+00:00,22.25,22.5,22.125,8.40592098236084,494600,0.0,
1994-05-03 00:00:00+00:00,22.5,22.5625,22.25,8.429335594177246,713000,0.0,
1994-05-04 00:00:00+00:00,22.4375,22.625,22.4375,8.452753067016602,592600,0.0,
1994-05-05 00:00:00+00:00,22.625,22.625,22.4375,8.40592098236084,343200,0.0,
1994-05-06 00:00:00+00:00,22.375,22.4375,22.0,8.265437126159668,368000,0.0,
1994-05-09 00:00:00+00:00,22.0625,22.0625,21.9375,8.242027282714844,241800,0.0,
1994-05-10 00:00:00+00:00,22.0625,22.875,22.0625,8.429335594177246,817000,0.0,
1994-05-11 00:00:00+00:00,22.875,23.0,22.5625,8.452753067016602,828200,0.0,
1994-05-12 00:00:00+00:00,22.625,22.75,22.5625,8.452753067016602,358400,0.0,
1994-05-13 00:00:00+00:00,22.8125,23.0625,22.8125,8.593241691589355,891000,0.0,
1994-05-16 00:00:00+00:00,22.8125,23.0,22.75,8.616655349731445,605200,0.0,
1994-05-17 00:00:00+00:00,22.875,23.125,22.8125,8.616655349731445,381200,0.0,
1994-05-18 00:00:00+00:00,22.9375,22.9375,22.8125,8.569823265075684,343600,0.0,
1994-05-19 00:00:00+00:00,22.8125,23.125,22.8125,8.616655349731445,929800,0.0,
1994-05-20 00:00:00+00:00,22.9375,22.9375,22.5,8.429335594177246,397800,0.0,
1994-05-23 00:00:00+00:00,22.75,23.0,22.75,8.522997856140137,502000,0.0,
1994-05-24 00:00:00+00:00,23.25,23.625,23.25,8.757145881652832,929600,0.0,
1994-05-25 00:00:00+00:00,23.25,23.875,23.25,8.92105484008789,675600,0.0,
1994-05-26 00:00:00+00:00,23.875,24.1875,23.875,9.038125991821287,1315800,0.0,
1994-05-27 00:00:00+00:00,24.0,24.4375,24.0,9.131783485412598,634400,0.0,
1994-05-31 00:00:00+00:00,24.25,24.4375,24.0625,9.01470947265625,536000,0.0,
1994-06-01 00:00:00+00:00,24.0,24.125,23.5625,8.874223709106445,349800,0.0,
1994-06-02 00:00:00+00:00,23.5625,23.9375,23.4375,8.944463729858398,542400,0.0,
1994-06-03 00:00:00+00:00,23.8125,24.0,23.8125,8.944463729858398,507800,0.0,
1994-06-06 00:00:00+00:00,23.9375,24.0625,23.875,9.01470947265625,299800,0.0,
1994-06-07 00:00:00+00:00,24.0,24.0,23.6875,8.897637367248535,537200,0.0,
1994-06-08 00:00:00+00:00,23.75,23.8125,23.375,8.827391624450684,248400,0.0,
1994-06-09 00:00:00+00:00,23.4375,23.5,23.3125,8.85572624206543,271000,0.2,
1994-06-10 00:00:00+00:00,23.5625,23.5625,23.375,8.83211612701416,142400,0.0,
1994-06-13 00:00:00+00:00,23.375,23.8125,23.25,8.950193405151367,703200,0.0,
1994-06-14 00:00:00+00:00,23.6875,23.75,23.4375,8.85572624206543,505600,0.0,
1994-06-15 00:00:00+00:00,23.5,23.5625,23.375,8.83211612701416,473400,0.0,
1994-06-16 00:00:00+00:00,23.375,23.75,23.375,8.902960777282715,547200,0.0,
1994-06-17 00:00:00+00:00,23.5625,23.625,23.375,8.83211612701416,1240400,0.0,
1994-06-20 00:00:00+00:00,23.25,23.3125,23.0,8.714037895202637,402400,0.0,
1994-06-21 00:00:00+00:00,23.125,23.1875,22.75,8.666807174682617,335400,0.0,
1994-06-22 00:00:00+00:00,23.0625,23.625,23.0625,8.83211612701416,942800,0.0,
1994-06-23 00:00:00+00:00,23.4375,23.875,23.375,8.950193405151367,336600,0.0,
1994-06-24 00:00:00+00:00,23.8125,23.8125,23.4375,8.85572624206543,463800,0.0,
1994-06-27 00:00:00+00:00,23.4375,23.625,23.375,8.879347801208496,200200,0.0,
1994-06-28 00:00:00+00:00,23.5,23.5625,23.375,8.85572624206543,151000,0.0,
1994-06-29 00:00:00+00:00,23.375,23.875,23.375,8.997422218322754,204800,0.0,
1994-06-30 00:00:00+00:00,23.8125,23.9375,23.5625,9.02103328704834,241400,0.0,
1994-07-01 00:00:00+00:00,23.6875,23.8125,23.25,8.879347801208496,503600,0.0,
1994-07-05 00:00:00+00:00,23.625,23.75,23.5,8.879347801208496,334000,0.0,
1994-07-06 00:00:00+00:00,23.5625,23.6875,23.5625,8.9265775680542,560200,0.0,
1994-07-07 00:00:00+00:00,23.6875,24.0,23.625,9.02103328704834,340800,0.0,
1994-07-08 00:00:00+00:00,23.9375,23.9375,23.75,9.044651985168455,499400,0.0,
1994-07-11 00:00:00+00:00,24.0,24.0,23.75,8.973809242248535,250800,0.0,
1994-07-12 00:00:00+00:00,23.625,23.625,23.1875,8.808501243591309,812000,0.0,
1994-07-13 00:00:00+00:00,23.375,23.6875,23.3125,8.9265775680542,232800,0.0,
1994-07-14 00:00:00+00:00,23.6875,24.1875,23.6875,9.115496635437012,790400,0.0,
1994-07-15 00:00:00+00:00,24.125,24.6875,24.125,9.304418563842772,1158600,0.0,
1994-07-18 00:00:00+00:00,24.0,24.8125,24.0,9.375267028808594,842200,0.0,
1994-07-19 00:00:00+00:00,24.875,25.6875,24.875,9.658651351928713,2240200,0.0,
1994-07-20 00:00:00+00:00,25.5625,25.75,25.5,9.658651351928713,1207600,0.0,
1994-07-21 00:00:00+00:00,25.5625,25.6875,25.5,9.658651351928713,517000,0.0,
1994-07-22 00:00:00+00:00,25.625,25.6875,25.5625,9.658651351928713,407000,0.0,
1994-07-25 00:00:00+00:00,25.5625,25.6875,25.4375,9.70588493347168,815000,0.0,
1994-07-26 00:00:00+00:00,25.75,25.9375,25.5,9.753108978271484,640400,0.0,
1994-07-27 00:00:00+00:00,25.6875,25.75,25.25,9.682263374328612,611800,0.0,
1994-07-28 00:00:00+00:00,25.5625,26.0,25.5,9.800341606140137,395400,0.0,
1994-07-29 00:00:00+00:00,25.875,26.0,25.6875,9.753108978271484,333800,0.0,
1994-08-01 00:00:00+00:00,25.75,25.875,25.6875,9.729493141174316,616200,0.0,
1994-08-02 00:00:00+00:00,25.9375,26.0,25.75,9.729493141174316,586800,0.0,
1994-08-03 00:00:00+00:00,25.625,25.9375,25.625,9.753108978271484,589400,0.0,
1994-08-04 00:00:00+00:00,25.875,26.1875,25.8125,9.871185302734377,468800,0.0,
1994-08-05 00:00:00+00:00,26.0,26.25,25.9375,9.871185302734377,467400,0.0,
1994-08-08 00:00:00+00:00,26.0625,26.625,26.0625,9.84757137298584,575200,0.0,
1994-08-09 00:00:00+00:00,25.75,26.25,25.75,9.918420791625977,601200,0.0,
1994-08-10 00:00:00+00:00,26.375,26.75,26.375,10.0128812789917,721000,0.0,
1994-08-11 00:00:00+00:00,26.375,26.625,26.125,9.89480209350586,386400,0.0,
1994-08-12 00:00:00+00:00,26.0625,26.125,25.9375,9.823954582214355,402600,0.0,
1994-08-15 00:00:00+00:00,25.875,26.25,25.875,9.84757137298584,439800,0.0,
1994-08-16 00:00:00+00:00,26.125,26.125,26.0,9.871185302734377,682400,0.0,
1994-08-17 00:00:00+00:00,26.0625,26.0625,25.9375,9.823954582214355,546000,0.0,
1994-08-18 00:00:00+00:00,25.9375,26.0,25.1875,9.516955375671388,625000,0.0,
1994-08-19 00:00:00+00:00,25.1875,25.25,24.875,9.469727516174316,806800,0.0,
1994-08-22 00:00:00+00:00,25.0625,25.125,24.9375,9.44610595703125,434600,0.0,
1994-08-23 00:00:00+00:00,25.125,25.75,25.125,9.635034561157228,652200,0.0,
1994-08-24 00:00:00+00:00,25.6875,26.0,25.5625,9.823954582214355,619000,0.0,
1994-08-25 00:00:00+00:00,26.125,26.1875,25.9375,9.84757137298584,866000,0.0,
1994-08-26 00:00:00+00:00,26.0625,26.1875,26.0,9.871185302734377,933000,0.0,
1994-08-29 00:00:00+00:00,26.125,26.375,25.875,9.96564769744873,612600,0.0,
1994-08-30 00:00:00+00:00,26.25,26.375,26.0625,9.96564769744873,350600,0.0,
1994-08-31 00:00:00+00:00,26.3125,26.4375,26.25,9.96564769744873,505000,0.0,
1994-09-01 00:00:00+00:00,26.375,26.4375,26.1875,9.942031860351562,343600,0.0,
1994-09-02 00:00:00+00:00,26.3125,26.375,26.125,9.89480209350586,200200,0.0,
1994-09-06 00:00:00+00:00,26.1875,26.375,26.0625,9.942031860351562,424400,0.0,
1994-09-07 00:00:00+00:00,26.3125,26.4375,26.25,9.989261627197266,450400,0.0,
1994-09-08 00:00:00+00:00,26.375,26.9375,26.375,10.154570579528809,589000,0.0,
1994-09-09 00:00:00+00:00,26.5625,26.5625,26.3125,10.0128812789917,437400,0.0,
1994-09-12 00:00:00+00:00,25.875,26.125,25.8125,9.874870300292969,343200,0.2,
1994-09-13 00:00:00+00:00,25.9375,26.375,25.9375,10.017638206481934,368800,0.0,
1994-09-14 00:00:00+00:00,26.3125,26.625,26.3125,10.11281394958496,233600,0.0,
1994-09-15 00:00:00+00:00,26.4375,27.125,26.3125,10.279377937316896,227600,0.0,
1994-09-16 00:00:00+00:00,26.875,27.0625,26.8125,10.279377937316896,608400,0.0,
1994-09-19 00:00:00+00:00,26.9375,27.1875,26.875,10.255584716796877,508200,0.0,
1994-09-20 00:00:00+00:00,26.75,26.8125,26.375,10.065230369567873,354600,0.0,
1994-09-21 00:00:00+00:00,26.4375,26.4375,25.75,9.946252822875977,287800,0.0,
1994-09-22 00:00:00+00:00,26.25,26.375,26.1875,9.99384307861328,352400,0.0,
1994-09-23 00:00:00+00:00,26.3125,26.625,26.25,10.08901596069336,325800,0.0,
1994-09-26 00:00:00+00:00,26.5625,26.8125,26.5,10.184198379516602,469000,0.0,
1994-09-27 00:00:00+00:00,26.6875,27.375,26.625,10.398354530334473,330000,0.0,
1994-09-28 00:00:00+00:00,27.75,28.0,27.625,10.660096168518066,681600,0.0,
1994-09-29 00:00:00+00:00,27.875,27.9375,27.375,10.517330169677734,354400,0.0,
1994-09-30 00:00:00+00:00,27.75,27.8125,27.1875,10.350768089294434,410800,0.0,
1994-10-03 00:00:00+00:00,27.3125,27.3125,26.78125,10.207993507385254,404400,0.0,
1994-10-04 00:00:00+00:00,26.6875,26.75,25.875,9.89866542816162,1236800,0.0,
1994-10-05 00:00:00+00:00,25.9375,26.0,25.125,9.56552791595459,573800,0.0,
1994-10-06 00:00:00+00:00,25.3125,25.5625,25.3125,9.660714149475098,672400,0.0,
1994-10-07 00:00:00+00:00,25.375,25.9375,25.25,9.827277183532717,489600,0.0,
1994-10-10 00:00:00+00:00,26.0,26.125,25.75,9.851073265075684,171000,0.0,
1994-10-11 00:00:00+00:00,25.875,26.25,25.75,9.99384307861328,562800,0.0,
1994-10-12 00:00:00+00:00,26.125,26.125,25.8125,9.874870300292969,345000,0.0,
1994-10-13 00:00:00+00:00,26.25,26.625,26.25,10.11281394958496,296000,0.0,
1994-10-14 00:00:00+00:00,26.5625,26.5625,26.3125,10.08901596069336,275000,0.0,
1994-10-17 00:00:00+00:00,26.5,27.1875,26.4375,10.279377937316896,456400,0.0,
1994-10-18 00:00:00+00:00,27.0,27.125,26.9375,10.326969146728516,649400,0.0,
1994-10-19 00:00:00+00:00,27.125,27.125,26.875,10.255584716796877,645200,0.0,
1994-10-20 00:00:00+00:00,26.875,26.9375,26.625,10.207993507385254,262600,0.0,
1994-10-21 00:00:00+00:00,26.75,26.8125,26.625,10.207993507385254,217000,0.0,
1994-10-24 00:00:00+00:00,26.75,27.125,26.6875,10.303173065185549,398600,0.0,
1994-10-25 00:00:00+00:00,26.875,26.875,26.25,9.99384307861328,1018600,0.0,
1994-10-26 00:00:00+00:00,26.25,27.1875,26.1875,10.279377937316896,896800,0.0,
1994-10-27 00:00:00+00:00,27.375,27.375,26.3125,10.08901596069336,477200,0.0,
1994-10-28 00:00:00+00:00,26.5,26.875,26.3125,10.231788635253906,540800,0.0,
1994-10-31 00:00:00+00:00,26.8125,27.25,26.75,10.279377937316896,301000,0.0,
1994-11-01 00:00:00+00:00,26.9375,27.125,26.5,10.08901596069336,629800,0.0,
1994-11-02 00:00:00+00:00,26.4375,26.4375,26.0625,9.922456741333008,657200,0.0,
1994-11-03 00:00:00+00:00,26.0625,26.125,24.875,9.589335441589355,1377000,0.0,
1994-11-04 00:00:00+00:00,25.25,25.625,25.0625,9.541740417480469,838000,0.0,
1994-11-07 00:00:00+00:00,25.0625,25.1875,24.875,9.494148254394531,255800,0.0,
1994-11-08 00:00:00+00:00,25.0,25.125,24.9375,9.517943382263184,623400,0.0,
1994-11-09 00:00:00+00:00,25.0625,25.625,25.0625,9.708301544189451,552400,0.0,
1994-11-10 00:00:00+00:00,25.625,25.625,25.0,9.541740417480469,763000,0.0,
1994-11-11 00:00:00+00:00,25.125,25.375,25.0625,9.613121032714844,357600,0.0,
1994-11-14 00:00:00+00:00,25.3125,25.9375,25.3125,9.827277183532717,417600,0.0,
1994-11-15 00:00:00+00:00,25.8125,26.5625,25.8125,10.065230369567873,608000,0.0,
1994-11-16 00:00:00+00:00,26.5,26.625,26.125,10.065230369567873,448400,0.0,
1994-11-17 00:00:00+00:00,26.375,26.5,25.9375,9.922456741333008,581200,0.0,
1994-11-18 00:00:00+00:00,25.75,25.9375,25.1875,9.636918067932127,452000,0.0,
1994-11-21 00:00:00+00:00,25.25,25.375,24.5,9.327585220336914,542000,0.0,
1994-11-22 00:00:00+00:00,24.5625,24.5625,23.3125,8.923072814941406,1329000,0.0,
1994-11-23 00:00:00+00:00,23.3125,23.3125,22.625,8.756508827209473,1578600,0.0,
1994-11-25 00:00:00+00:00,22.9375,23.0,22.875,8.732711791992188,352400,0.0,
1994-11-28 00:00:00+00:00,22.875,22.9375,22.75,8.708919525146484,619400,0.0,
1994-11-29 00:00:00+00:00,22.75,23.3125,22.75,8.85168743133545,673200,0.0,
1994-11-30 00:00:00+00:00,23.1875,23.5625,23.1875,8.97066593170166,712600,0.0,
1994-12-01 00:00:00+00:00,23.625,24.125,23.625,9.137229919433594,564400,0.0,
1994-12-02 00:00:00+00:00,24.0,24.4375,24.0,9.303790092468262,294000,0.0,
1994-12-05 00:00:00+00:00,24.5,24.875,24.3125,9.375174522399902,334200,0.0,
1994-12-06 00:00:00+00:00,24.625,25.0,24.5625,9.494148254394531,418400,0.0,
1994-12-07 00:00:00+00:00,24.8125,24.875,24.5,9.327585220336914,233000,0.0,
1994-12-08 00:00:00+00:00,24.5,24.625,24.0625,9.232407569885254,144000,0.0,
1994-12-09 00:00:00+00:00,24.25,24.25,23.5625,8.97066593170166,642800,0.0,
1994-12-12 00:00:00+00:00,23.3125,23.5,23.1875,8.95146369934082,419400,0.2,
1994-12-13 00:00:00+00:00,23.375,23.875,23.25,9.071457862854004,287000,0.0,
1994-12-14 00:00:00+00:00,23.6875,24.75,23.6875,9.40743637084961,533200,0.0,
1994-12-15 00:00:00+00:00,24.5625,25.0625,24.5625,9.59942626953125,941600,0.0,
1994-12-16 00:00:00+00:00,25.25,25.75,25.1875,9.815414428710938,893200,0.0,
1994-12-19 00:00:00+00:00,25.375,25.5,25.125,9.67142391204834,240800,0.0,
1994-12-20 00:00:00+00:00,25.375,25.5,25.3125,9.743416786193848,336000,0.0,
1994-12-21 00:00:00+00:00,25.875,26.125,25.6875,9.959404945373535,543200,0.0,
1994-12-22 00:00:00+00:00,25.9375,25.9375,25.625,9.839409828186035,335800,0.0,
1994-12-23 00:00:00+00:00,25.875,26.0,25.8125,9.935404777526855,359000,0.0,
1994-12-27 00:00:00+00:00,25.9375,26.0,25.6875,9.863407135009766,185400,0.0,
1994-12-28 00:00:00+00:00,25.6875,25.875,25.4375,9.839409828186035,184800,0.0,
1994-12-29 00:00:00+00:00,25.625,25.6875,25.4375,9.839409828186035,147200,0.0,
1994-12-30 00:00:00+00:00,25.6875,25.8125,25.25,9.69541835784912,259000,0.0,
1995-01-03 00:00:00+00:00,25.1875,25.375,25.0625,9.67142391204834,369000,0.0,
1995-01-04 00:00:00+00:00,25.4375,25.4375,25.1875,9.743416786193848,167200,0.0,
1995-01-05 00:00:00+00:00,25.375,25.4375,25.125,9.719419479370115,139600,0.0,
1995-01-06 00:00:00+00:00,25.25,26.25,25.25,10.007400512695312,584600,0.0,
1995-01-09 00:00:00+00:00,25.6875,26.1875,25.6875,10.031399726867676,209600,0.0,
1995-01-10 00:00:00+00:00,26.25,26.625,26.1875,10.151391983032228,706600,0.0,
1995-01-11 00:00:00+00:00,26.4375,26.4375,26.0625,10.07939624786377,330000,0.0,
1995-01-12 00:00:00+00:00,26.3125,26.3125,26.0,9.983403205871582,363800,0.0,
1995-01-13 00:00:00+00:00,26.125,26.1875,25.75,9.959404945373535,521000,0.0,
1995-01-16 00:00:00+00:00,26.0,26.4375,26.0,10.12739372253418,432200,0.0,
1995-01-17 00:00:00+00:00,26.375,26.75,26.3125,10.271385192871094,578400,0.0,
1995-01-18 00:00:00+00:00,26.75,26.9375,26.625,10.29538345336914,315600,0.0,
1995-01-19 00:00:00+00:00,26.6875,26.8125,26.5625,10.223384857177734,491000,0.0,
1995-01-20 00:00:00+00:00,26.5625,26.625,26.1875,10.07939624786377,481800,0.0,
1995-01-23 00:00:00+00:00,26.125,26.375,26.0,10.031399726867676,558200,0.0,
1995-01-24 00:00:00+00:00,26.125,26.1875,26.0,10.007400512695312,319400,0.0,
1995-01-25 00:00:00+00:00,26.125,26.3125,25.875,10.055401802062988,278000,0.0,
1995-01-26 00:00:00+00:00,26.25,26.25,25.75,9.887404441833496,307200,0.0,
1995-01-27 00:00:00+00:00,25.6875,25.75,25.3125,9.815414428710938,436000,0.0,
1995-01-30 00:00:00+00:00,25.625,25.625,24.25,9.40743637084961,521800,0.0,
1995-01-31 00:00:00+00:00,24.5,25.1875,24.5,9.55142879486084,512400,0.0,
1995-02-01 00:00:00+00:00,24.875,25.3125,24.875,9.67142391204834,475400,0.0,
1995-02-02 00:00:00+00:00,25.125,25.25,24.6875,9.69541835784912,289000,0.0,
1995-02-03 00:00:00+00:00,25.5,25.875,25.4375,9.887404441833496,294200,0.0,
1995-02-06 00:00:00+00:00,25.625,25.625,25.25,9.743416786193848,324000,0.0,
1995-02-07 00:00:00+00:00,25.5,25.5,25.25,9.791412353515623,471600,0.0,
1995-02-08 00:00:00+00:00,25.5,25.5,25.125,9.67142391204834,252800,0.0,
1995-02-09 00:00:00+00:00,25.1875,25.8125,25.1875,9.791412353515623,411800,0.0,
1995-02-10 00:00:00+00:00,25.4375,25.8125,25.4375,9.887404441833496,388400,0.0,
1995-02-13 00:00:00+00:00,25.625,26.0,25.625,9.959404945373535,428200,0.0,
1995-02-14 00:00:00+00:00,25.9375,26.25,25.75,10.055401802062988,414800,0.0,
1995-02-15 00:00:00+00:00,26.25,26.375,26.0625,10.103397369384766,400200,0.0,
1995-02-16 00:00:00+00:00,26.375,26.4375,25.8125,9.935404777526855,512000,0.0,
