date,GNT_Open,GNT_High,GNT_Low,GNT_Close,GNT_Volume,GNT_Dividends,GNT_Stock Splits
2011-01-27 00:00:00+00:00,20.0,20.01000022888184,19.940000534057617,5.494716167449951,661400,0.0,
2011-01-28 00:00:00+00:00,20.01000022888184,24.600000381469727,20.0,5.766570091247559,102100,0.0,
2011-01-31 00:00:00+00:00,21.75,21.75,20.030000686645508,5.574349880218506,77000,0.0,
2011-02-01 00:00:00+00:00,20.739999771118164,20.739999771118164,20.15999984741211,5.629271984100342,54800,0.0,
2011-02-02 00:00:00+00:00,20.690000534057617,20.88999938964844,20.350000381469727,5.681445121765137,57700,0.0,
2011-02-03 00:00:00+00:00,20.600000381469727,20.690000534057617,20.309999465942383,5.67045783996582,49900,0.0,
2011-02-04 00:00:00+00:00,20.61000061035156,20.700000762939453,20.40999984741211,5.648492336273193,48600,0.0,
2011-02-07 00:00:00+00:00,20.700000762939453,20.700000762939453,20.32999992370605,5.656728267669678,39900,0.0,
2011-02-08 00:00:00+00:00,20.600000381469727,20.700000762939453,20.440000534057617,5.656728267669678,35700,0.0,
2011-02-09 00:00:00+00:00,20.559999465942383,20.739999771118164,20.399999618530277,5.629271984100342,32800,0.0,
2011-02-10 00:00:00+00:00,20.5,20.700000762939453,20.40999984741211,5.643003463745117,33400,0.0,
2011-02-11 00:00:00+00:00,20.709999084472656,20.96999931335449,20.549999237060547,5.695175647735596,75300,0.0,
2011-02-14 00:00:00+00:00,20.96999931335449,21.0,20.700000762939453,5.766570091247559,38700,0.0,
2011-02-15 00:00:00+00:00,20.96999931335449,21.3700008392334,20.850000381469727,5.725383281707764,49700,0.0,
2011-02-16 00:00:00+00:00,21.020000457763672,21.020000457763672,20.709999084472656,5.73911190032959,46400,0.0,
2011-02-17 00:00:00+00:00,20.940000534057617,21.0,20.8799991607666,5.752844333648682,52900,0.0,
2011-02-18 00:00:00+00:00,20.90999984741211,20.940000534057617,20.770000457763672,5.741857528686523,28300,0.0,
2011-02-22 00:00:00+00:00,20.700000762939453,20.940000534057617,20.6200008392334,5.675952434539795,46500,0.0,
2011-02-23 00:00:00+00:00,20.799999237060547,20.950000762939453,20.5,5.6841912269592285,56600,0.0,
2011-02-24 00:00:00+00:00,20.770000457763672,21.030000686645508,20.75,5.736363410949707,130200,0.0,
2011-02-25 00:00:00+00:00,20.899999618530277,21.030000686645508,20.799999237060547,5.766570091247559,33200,0.0,
2011-02-28 00:00:00+00:00,21.0,21.0,20.700000762939453,5.730872631072998,76200,0.0,
2011-03-01 00:00:00+00:00,20.950000762939453,20.950000762939453,20.100000381469727,5.560621738433838,115700,0.0,
2011-03-02 00:00:00+00:00,20.13999938964844,20.59000015258789,20.13999938964844,5.629271984100342,57800,0.0,
2011-03-03 00:00:00+00:00,20.799999237060547,20.799999237060547,20.190000534057617,5.60455322265625,49600,0.0,
2011-03-04 00:00:00+00:00,20.479999542236328,20.59000015258789,20.31999969482422,5.60455322265625,31800,0.0,
2011-03-07 00:00:00+00:00,20.56999969482422,20.56999969482422,20.18000030517578,5.544144630432129,36400,0.0,
2011-03-08 00:00:00+00:00,20.32999992370605,20.450000762939453,20.1299991607666,5.55238151550293,63600,0.0,
2011-03-09 00:00:00+00:00,20.1200008392334,20.200000762939453,20.0,5.491973876953125,358100,0.0,
2011-03-10 00:00:00+00:00,20.09000015258789,20.350000381469727,19.8700008392334,5.500211715698242,182800,0.0,
2011-03-11 00:00:00+00:00,20.0,20.09000015258789,20.0,5.508445262908936,64700,0.0,
2011-03-14 00:00:00+00:00,20.059999465942383,20.059999465942383,19.5,5.368401050567627,106100,0.0,
2011-03-15 00:00:00+00:00,19.420000076293945,19.420000076293945,18.520000457763672,5.250326633453369,149500,0.0,
2011-03-16 00:00:00+00:00,19.200000762939453,19.290000915527344,18.940000534057617,5.217372417449951,44000,0.0,
2011-03-17 00:00:00+00:00,19.100000381469727,19.43000030517578,18.899999618530277,5.214625358581543,104100,0.0,
2011-03-18 00:00:00+00:00,19.1200008392334,19.280000686645508,18.979999542236328,5.250326633453369,75100,0.0,
2011-03-21 00:00:00+00:00,19.200000762939453,19.399999618530277,19.200000762939453,5.272293567657471,51600,0.0,
2011-03-22 00:00:00+00:00,19.200000762939453,19.5,19.0,5.321719169616699,68500,0.0,
2011-03-23 00:00:00+00:00,19.31999969482422,19.989999771118164,19.309999465942383,5.404098033905029,77100,0.0,
2011-03-24 00:00:00+00:00,19.61000061035156,19.8700008392334,19.43000030517578,5.404098033905029,132800,0.0,
2011-03-25 00:00:00+00:00,19.799999237060547,19.850000381469727,19.65999984741211,5.406845569610596,57600,0.0,
2011-03-28 00:00:00+00:00,19.690000534057617,19.739999771118164,19.399999618530277,5.349177837371826,78000,0.0,
2011-03-29 00:00:00+00:00,19.40999984741211,19.5,19.31999969482422,5.332704544067383,56600,0.0,
2011-03-30 00:00:00+00:00,19.489999771118164,19.65999984741211,19.46999931335449,5.398605823516846,60800,0.0,
2011-03-31 00:00:00+00:00,19.65999984741211,19.690000534057617,19.489999771118164,5.390368938446045,32000,0.0,
2011-04-01 00:00:00+00:00,19.68000030517578,19.739999771118164,19.540000915527344,5.4205756187438965,40100,0.0,
2011-04-04 00:00:00+00:00,19.780000686645508,19.979999542236328,19.75,5.475496292114258,60500,0.0,
2011-04-05 00:00:00+00:00,19.950000762939453,19.950000762939453,19.809999465942383,5.467256546020508,59500,0.0,
2011-04-06 00:00:00+00:00,19.959999084472656,20.26000022888184,19.86000061035156,5.546891689300537,92000,0.0,
2011-04-07 00:00:00+00:00,20.3700008392334,20.46999931335449,20.01000022888184,5.560621738433838,77800,0.0,
2011-04-08 00:00:00+00:00,20.149999618530277,20.149999618530277,19.899999618530277,5.497461795806885,62600,0.0,
2011-04-11 00:00:00+00:00,20.040000915527344,20.399999618530277,20.0,5.491973876953125,96300,0.0,
2011-04-12 00:00:00+00:00,19.770000457763672,19.8700008392334,19.170000076293945,5.378595352172852,61800,0.14,
2011-04-13 00:00:00+00:00,19.549999237060547,19.790000915527344,19.549999237060547,5.439431667327881,41000,0.0,
