date,AGEN_Open,AGEN_High,AGEN_Low,AGEN_Close,AGEN_Volume,AGEN_Dividends,AGEN_Stock Splits
2000-05-10 00:00:00+00:00,2208.047119140625,2208.047119140625,2046.1236572265625,2082.92431640625,705,,
2000-05-11 00:00:00+00:00,2112.364990234375,2296.368896484375,2031.4033203125,2046.1236572265625,3054,,
2000-05-12 00:00:00+00:00,2060.843994140625,2252.2080078125,2060.843994140625,2237.48779296875,522,,
2000-05-15 00:00:00+00:00,2178.6064453125,2296.368896484375,2075.564208984375,2289.0087890625,519,,
2000-05-16 00:00:00+00:00,2322.129638671875,2325.8095703125,2237.48779296875,2325.8095703125,554,,
2000-05-17 00:00:00+00:00,2325.8095703125,2590.775390625,2318.449462890625,2531.89404296875,915,,
2000-05-18 00:00:00+00:00,2576.054931640625,2576.054931640625,2171.246337890625,2318.449462890625,889,,
2000-05-19 00:00:00+00:00,2347.89013671875,2473.0126953125,2296.368896484375,2399.4111328125,751,,
2000-05-22 00:00:00+00:00,2384.69091796875,2414.131591796875,1714.9166259765625,1928.361083984375,3544,,
2000-05-23 00:00:00+00:00,1987.242431640625,1987.242431640625,1707.556396484375,1707.556396484375,522,,
2000-05-24 00:00:00+00:00,1663.3955078125,1707.556396484375,1236.50634765625,1707.556396484375,3007,,
2000-05-25 00:00:00+00:00,1736.9970703125,1751.7174072265625,1560.353271484375,1633.954833984375,898,,
2000-05-26 00:00:00+00:00,1648.6751708984375,1648.6751708984375,1457.31103515625,1575.0736083984375,290,,
2000-05-30 00:00:00+00:00,1457.31103515625,1722.2767333984375,1457.31103515625,1700.1962890625,393,,
2000-05-31 00:00:00+00:00,1700.1962890625,1736.9970703125,1604.5142822265625,1633.954833984375,314,,
2000-06-01 00:00:00+00:00,1707.556396484375,1707.556396484375,1611.8743896484375,1692.8360595703125,892,,
2000-06-02 00:00:00+00:00,1736.9970703125,1825.3189697265625,1707.556396484375,1781.157958984375,595,,
2000-06-05 00:00:00+00:00,1810.5986328125,1884.2001953125,1736.9970703125,1884.2001953125,799,,
2000-06-06 00:00:00+00:00,1898.9205322265625,2178.6064453125,1898.9205322265625,2001.9627685546875,1737,,
2000-06-07 00:00:00+00:00,1972.5220947265625,2119.725341796875,1884.2001953125,2001.9627685546875,262,,
2000-06-08 00:00:00+00:00,1913.640869140625,2024.043212890625,1913.640869140625,1957.8017578125,207,,
2000-06-09 00:00:00+00:00,2009.3228759765625,2237.48779296875,1943.0814208984373,2134.445556640625,679,,
2000-06-12 00:00:00+00:00,2244.847900390625,2270.6083984375,1840.039306640625,1869.4798583984373,433,,
2000-06-13 00:00:00+00:00,1843.7193603515625,2000.1226806640625,1840.039306640625,1891.560302734375,409,,
2000-06-14 00:00:00+00:00,1921.0009765625,2046.1236572265625,1766.437744140625,1766.437744140625,386,,
2000-06-15 00:00:00+00:00,1707.556396484375,1825.3189697265625,1648.6751708984375,1751.7174072265625,253,,
2000-06-16 00:00:00+00:00,1810.5986328125,1840.039306640625,1751.7174072265625,1795.8782958984375,583,,
2000-06-19 00:00:00+00:00,1854.759521484375,1869.4798583984373,1781.157958984375,1847.3994140625,535,,
2000-06-20 00:00:00+00:00,1913.640869140625,1921.0009765625,1832.6790771484373,1886.040283203125,541,,
2000-06-21 00:00:00+00:00,1884.2001953125,1987.242431640625,1869.4798583984373,1928.361083984375,725,,
2000-06-22 00:00:00+00:00,1968.842041015625,2001.9627685546875,1709.396484375,1709.396484375,371,,
2000-06-23 00:00:00+00:00,1714.9166259765625,1928.361083984375,1714.9166259765625,1840.039306640625,532,,
2000-06-26 00:00:00+00:00,1939.4013671875,1943.0814208984373,1753.557373046875,1854.759521484375,841,,
2000-06-27 00:00:00+00:00,1825.3189697265625,1898.9205322265625,1788.5181884765625,1898.9205322265625,501,,
2000-06-28 00:00:00+00:00,1898.9205322265625,2016.6829833984373,1898.9205322265625,1972.5220947265625,810,,
2000-06-29 00:00:00+00:00,2060.843994140625,2060.843994140625,1854.759521484375,1943.0814208984373,827,,
2000-06-30 00:00:00+00:00,2016.6829833984373,2112.364990234375,1913.640869140625,1957.8017578125,1440,,
2000-07-03 00:00:00+00:00,1884.2001953125,2060.843994140625,1869.4798583984373,1921.0009765625,787,,
2000-07-05 00:00:00+00:00,1935.7213134765625,2355.250244140625,1884.2001953125,2193.326904296875,1027,,
2000-07-06 00:00:00+00:00,2296.368896484375,2296.368896484375,2075.564208984375,2231.967529296875,1725,,
2000-07-07 00:00:00+00:00,2266.928466796875,2296.368896484375,2163.88623046875,2237.48779296875,2333,,
2000-07-10 00:00:00+00:00,2252.2080078125,2311.08935546875,2149.165771484375,2215.4072265625,645,,
2000-07-11 00:00:00+00:00,2237.48779296875,2546.6142578125,2193.326904296875,2473.0126953125,2071,,
2000-07-12 00:00:00+00:00,2561.334716796875,2561.334716796875,2178.6064453125,2340.530029296875,1243,,
2000-07-13 00:00:00+00:00,2362.6103515625,2458.29248046875,2068.2041015625,2163.88623046875,972,,
2000-07-14 00:00:00+00:00,2178.6064453125,2355.250244140625,2163.88623046875,2222.767333984375,500,,
2000-07-17 00:00:00+00:00,2311.08935546875,2355.250244140625,2082.92431640625,2134.445556640625,740,,
2000-07-18 00:00:00+00:00,2178.6064453125,2281.648681640625,2163.88623046875,2266.928466796875,377,,
2000-07-19 00:00:00+00:00,2266.928466796875,2266.928466796875,2031.4033203125,2046.1236572265625,411,,
2000-07-20 00:00:00+00:00,2119.725341796875,2134.445556640625,2001.9627685546875,2119.725341796875,2773,,
2000-07-21 00:00:00+00:00,2163.88623046875,2237.48779296875,1972.5220947265625,2009.3228759765625,991,,
2000-07-24 00:00:00+00:00,2031.4033203125,2053.48388671875,1987.242431640625,2046.1236572265625,907,,
2000-07-25 00:00:00+00:00,2016.6829833984373,2119.725341796875,2001.9627685546875,2082.92431640625,347,,
2000-07-26 00:00:00+00:00,2119.725341796875,2119.725341796875,2001.9627685546875,2119.725341796875,264,,
2000-07-27 00:00:00+00:00,2075.564208984375,2178.6064453125,2009.3228759765625,2016.6829833984373,1010,,
2000-07-28 00:00:00+00:00,2016.6829833984373,2024.043212890625,1957.8017578125,1957.8017578125,770,,
2000-07-31 00:00:00+00:00,2090.28466796875,2105.0048828125,1957.8017578125,2060.843994140625,525,,
2000-08-01 00:00:00+00:00,2009.3228759765625,2119.725341796875,1972.5220947265625,1987.242431640625,202,,
2000-08-02 00:00:00+00:00,2031.4033203125,2031.4033203125,1854.759521484375,1869.4798583984373,616,,
2000-08-03 00:00:00+00:00,1869.4798583984373,1869.4798583984373,1641.3150634765625,1854.759521484375,824,,
2000-08-04 00:00:00+00:00,1854.759521484375,1943.0814208984373,1766.437744140625,1943.0814208984373,245,,
2000-08-07 00:00:00+00:00,1979.8822021484373,2001.9627685546875,1943.0814208984373,1965.161865234375,328,,
2000-08-08 00:00:00+00:00,1840.039306640625,1906.2806396484373,1781.157958984375,1876.840087890625,1286,,
2000-08-09 00:00:00+00:00,1858.439697265625,1898.9205322265625,1766.437744140625,1825.3189697265625,478,,
2000-08-10 00:00:00+00:00,1825.3189697265625,1913.640869140625,1825.3189697265625,1913.640869140625,425,,
2000-08-11 00:00:00+00:00,1913.640869140625,2001.9627685546875,1825.3189697265625,1935.7213134765625,853,,
2000-08-14 00:00:00+00:00,1965.161865234375,1972.5220947265625,1825.3189697265625,1913.640869140625,256,,
2000-08-15 00:00:00+00:00,1906.2806396484373,1935.7213134765625,1825.3189697265625,1913.640869140625,885,,
2000-08-16 00:00:00+00:00,1913.640869140625,1913.640869140625,1810.5986328125,1840.039306640625,140,,
2000-08-17 00:00:00+00:00,1840.039306640625,1884.2001953125,1781.157958984375,1832.6790771484373,797,,
2000-08-18 00:00:00+00:00,1828.9990234375,1876.840087890625,1810.5986328125,1869.4798583984373,217,,
2000-08-21 00:00:00+00:00,1840.039306640625,1906.2806396484373,1729.6368408203125,1906.2806396484373,901,,
2000-08-22 00:00:00+00:00,1884.2001953125,1906.2806396484373,1825.3189697265625,1884.2001953125,589,,
2000-08-23 00:00:00+00:00,1847.3994140625,1891.560302734375,1803.238525390625,1840.039306640625,414,,
2000-08-24 00:00:00+00:00,1854.759521484375,1943.0814208984373,1819.798828125,1898.9205322265625,550,,
2000-08-25 00:00:00+00:00,1891.560302734375,2031.4033203125,1891.560302734375,1928.361083984375,1072,,
2000-08-28 00:00:00+00:00,1994.6025390625,1994.6025390625,1898.9205322265625,1921.0009765625,795,,
2000-08-29 00:00:00+00:00,1884.2001953125,1979.8822021484373,1781.157958984375,1840.039306640625,526,,
2000-08-30 00:00:00+00:00,1884.2001953125,1884.2001953125,1825.3189697265625,1832.6790771484373,127,,
2000-08-31 00:00:00+00:00,1825.3189697265625,2001.9627685546875,1825.3189697265625,1987.242431640625,631,,
2000-09-01 00:00:00+00:00,2053.48388671875,2149.165771484375,1921.0009765625,2141.8056640625,730,,
2000-09-05 00:00:00+00:00,2071.88427734375,2171.246337890625,2060.843994140625,2156.526123046875,1202,,
2000-09-06 00:00:00+00:00,2138.125732421875,2141.8056640625,2001.9627685546875,2031.4033203125,562,,
2000-09-07 00:00:00+00:00,2046.1236572265625,2119.725341796875,1957.8017578125,1994.6025390625,576,,
2000-09-08 00:00:00+00:00,1987.242431640625,2001.9627685546875,1943.0814208984373,1957.8017578125,300,,
2000-09-11 00:00:00+00:00,1943.0814208984373,1957.8017578125,1854.759521484375,1876.840087890625,213,,
2000-09-12 00:00:00+00:00,1943.0814208984373,1972.5220947265625,1825.3189697265625,1884.2001953125,286,,
2000-09-13 00:00:00+00:00,1935.7213134765625,1935.7213134765625,1832.6790771484373,1876.840087890625,232,,
2000-09-14 00:00:00+00:00,1898.9205322265625,1928.361083984375,1847.3994140625,1847.3994140625,333,,
2000-09-15 00:00:00+00:00,1847.3994140625,1898.9205322265625,1840.039306640625,1840.039306640625,276,,
2000-09-18 00:00:00+00:00,1825.3189697265625,1884.2001953125,1781.157958984375,1884.2001953125,554,,
2000-09-19 00:00:00+00:00,1854.759521484375,1854.759521484375,1788.5181884765625,1840.039306640625,400,,
2000-09-20 00:00:00+00:00,1840.039306640625,1884.2001953125,1795.8782958984375,1854.759521484375,295,,
2000-09-21 00:00:00+00:00,1832.6790771484373,1854.759521484375,1766.437744140625,1825.3189697265625,208,,
2000-09-22 00:00:00+00:00,1766.437744140625,1884.2001953125,1736.9970703125,1862.1197509765625,543,,
2000-09-25 00:00:00+00:00,1884.2001953125,1884.2001953125,1803.238525390625,1810.5986328125,252,,
2000-09-26 00:00:00+00:00,1795.8782958984375,1810.5986328125,1736.9970703125,1744.357177734375,296,,
2000-09-27 00:00:00+00:00,1759.0775146484375,1766.437744140625,1479.3916015625,1589.7939453125,1127,,
2000-09-28 00:00:00+00:00,1501.4720458984375,1847.3994140625,1501.4720458984375,1803.238525390625,1156,,
2000-09-29 00:00:00+00:00,1788.5181884765625,1869.4798583984373,1619.2344970703125,1736.9970703125,878,,
2000-10-02 00:00:00+00:00,1700.1962890625,1707.556396484375,1530.9127197265625,1678.1158447265625,290,,
2000-10-03 00:00:00+00:00,1648.6751708984375,1722.2767333984375,1648.6751708984375,1707.556396484375,565,,
2000-10-04 00:00:00+00:00,1703.8763427734375,1707.556396484375,1604.5142822265625,1692.8360595703125,305,,
2000-10-05 00:00:00+00:00,1705.7164306640625,1766.437744140625,1656.0352783203125,1678.1158447265625,254,,
2000-10-06 00:00:00+00:00,1648.6751708984375,1678.1158447265625,1545.6329345703125,1560.353271484375,222,,
2000-10-09 00:00:00+00:00,1545.6329345703125,1575.0736083984375,1383.70947265625,1538.2728271484375,278,,
2000-10-10 00:00:00+00:00,1464.6712646484375,1560.353271484375,1457.31103515625,1457.31103515625,190,,
2000-10-11 00:00:00+00:00,1486.751708984375,1486.751708984375,1295.3876953125,1383.70947265625,1167,,
2000-10-12 00:00:00+00:00,1413.150146484375,1413.150146484375,1236.50634765625,1251.2266845703125,523,,
2000-10-13 00:00:00+00:00,1236.50634765625,1368.9892578125,1223.6260986328125,1354.2689208984375,1011,,
2000-10-16 00:00:00+00:00,1398.4298095703125,1398.4298095703125,1251.2266845703125,1258.5867919921875,441,,
2000-10-17 00:00:00+00:00,1310.10791015625,1413.150146484375,1310.10791015625,1413.150146484375,1016,,
2000-10-18 00:00:00+00:00,1391.0697021484375,1420.51025390625,1339.548583984375,1376.349365234375,419,,
2000-10-19 00:00:00+00:00,1402.10986328125,1736.9970703125,1368.9892578125,1714.9166259765625,660,,
2000-10-20 00:00:00+00:00,1597.154052734375,1825.3189697265625,1532.752685546875,1766.437744140625,568,,
2000-10-23 00:00:00+00:00,1766.437744140625,1766.437744140625,1633.954833984375,1670.755615234375,381,,
2000-10-24 00:00:00+00:00,1678.1158447265625,1707.556396484375,1619.2344970703125,1619.2344970703125,419,,
2000-10-25 00:00:00+00:00,1678.1158447265625,1759.0775146484375,1648.6751708984375,1700.1962890625,616,,
2000-10-26 00:00:00+00:00,1589.7939453125,1832.6790771484373,1560.353271484375,1773.7978515625,442,,
2000-10-27 00:00:00+00:00,1759.0775146484375,1825.3189697265625,1648.6751708984375,1678.1158447265625,440,,
2000-10-30 00:00:00+00:00,1744.357177734375,1773.7978515625,1685.4759521484375,1759.0775146484375,537,,
2000-10-31 00:00:00+00:00,1781.157958984375,1781.157958984375,1714.9166259765625,1759.0775146484375,959,,
2000-11-01 00:00:00+00:00,1736.9970703125,1766.437744140625,1707.556396484375,1766.437744140625,276,,
2000-11-02 00:00:00+00:00,1736.9970703125,1773.7978515625,1656.0352783203125,1766.437744140625,338,,
2000-11-03 00:00:00+00:00,1781.157958984375,1943.0814208984373,1759.0775146484375,1891.560302734375,1474,,
2000-11-06 00:00:00+00:00,1898.9205322265625,1913.640869140625,1803.238525390625,1803.238525390625,431,,
2000-11-07 00:00:00+00:00,1773.7978515625,1795.8782958984375,1722.2767333984375,1759.0775146484375,831,,
2000-11-08 00:00:00+00:00,1768.2777099609375,1777.4779052734375,1707.556396484375,1707.556396484375,1283,,
2000-11-09 00:00:00+00:00,1766.437744140625,1766.437744140625,1648.6751708984375,1663.3955078125,406,,
2000-11-10 00:00:00+00:00,1648.6751708984375,1678.1158447265625,1545.6329345703125,1589.7939453125,488,,
2000-11-13 00:00:00+00:00,1538.2728271484375,1560.353271484375,1368.9892578125,1442.5908203125,1226,,
2000-11-14 00:00:00+00:00,1575.0736083984375,1707.556396484375,1472.0313720703125,1641.3150634765625,794,,
2000-11-15 00:00:00+00:00,1589.7939453125,1670.755615234375,1560.353271484375,1604.5142822265625,326,,
2000-11-16 00:00:00+00:00,1633.954833984375,1751.7174072265625,1530.9127197265625,1589.7939453125,546,,
2000-11-17 00:00:00+00:00,1648.6751708984375,1707.556396484375,1604.5142822265625,1678.1158447265625,284,,
2000-11-20 00:00:00+00:00,1619.2344970703125,1663.3955078125,1545.6329345703125,1545.6329345703125,271,,
2000-11-21 00:00:00+00:00,1545.6329345703125,1626.5947265625,1516.1923828125,1575.0736083984375,469,,
2000-11-22 00:00:00+00:00,1556.6732177734375,1558.5133056640625,1427.8704833984375,1479.3916015625,1199,,
2000-11-24 00:00:00+00:00,1475.71142578125,1516.1923828125,1442.5908203125,1472.0313720703125,380,,
2000-11-27 00:00:00+00:00,1508.8321533203125,1589.7939453125,1501.4720458984375,1567.7135009765625,1278,,
2000-11-28 00:00:00+00:00,1575.0736083984375,1575.0736083984375,1398.4298095703125,1398.4298095703125,864,,
2000-11-29 00:00:00+00:00,1427.8704833984375,1486.751708984375,1405.7900390625,1457.31103515625,1161,,
2000-11-30 00:00:00+00:00,1420.51025390625,1457.31103515625,1354.2689208984375,1420.51025390625,1063,,
2000-12-01 00:00:00+00:00,1427.8704833984375,1479.3916015625,1427.8704833984375,1472.0313720703125,1071,,
2000-12-04 00:00:00+00:00,1472.0313720703125,1501.4720458984375,1339.548583984375,1368.9892578125,610,,
2000-12-05 00:00:00+00:00,1354.2689208984375,1913.640869140625,1324.8282470703125,1884.2001953125,830,,
2000-12-06 00:00:00+00:00,1876.840087890625,1876.840087890625,1530.9127197265625,1552.9931640625,516,,
2000-12-07 00:00:00+00:00,1619.2344970703125,1825.3189697265625,1501.4720458984375,1589.7939453125,407,,
2000-12-08 00:00:00+00:00,1589.7939453125,1648.6751708984375,1530.9127197265625,1648.6751708984375,433,,
2000-12-11 00:00:00+00:00,1648.6751708984375,1656.0352783203125,1560.353271484375,1589.7939453125,460,,
2000-12-12 00:00:00+00:00,1600.8341064453125,1736.9970703125,1598.994140625,1707.556396484375,290,,
2000-12-13 00:00:00+00:00,1678.1158447265625,1759.0775146484375,1633.954833984375,1707.556396484375,316,,
2000-12-14 00:00:00+00:00,1759.0775146484375,1759.0775146484375,1604.5142822265625,1619.2344970703125,274,,
2000-12-15 00:00:00+00:00,1560.353271484375,1648.6751708984375,1530.9127197265625,1552.9931640625,521,,
2000-12-18 00:00:00+00:00,1560.353271484375,1707.556396484375,1560.353271484375,1648.6751708984375,2379,,
2000-12-19 00:00:00+00:00,1663.3955078125,1781.157958984375,1619.2344970703125,1766.437744140625,476,,
2000-12-20 00:00:00+00:00,1604.5142822265625,1648.6751708984375,1545.6329345703125,1575.0736083984375,740,,
2000-12-21 00:00:00+00:00,1545.6329345703125,1589.7939453125,1442.5908203125,1457.31103515625,442,,
2000-12-22 00:00:00+00:00,1413.150146484375,1530.9127197265625,1413.150146484375,1479.3916015625,620,,
2000-12-26 00:00:00+00:00,1472.0313720703125,1545.6329345703125,1449.950927734375,1449.950927734375,231,,
2000-12-27 00:00:00+00:00,1464.6712646484375,1512.51220703125,1413.150146484375,1494.11181640625,385,,
2000-12-28 00:00:00+00:00,1413.150146484375,1494.11181640625,1302.747802734375,1398.4298095703125,1343,,
2000-12-29 00:00:00+00:00,1380.0294189453125,1405.7900390625,1207.0657958984375,1302.747802734375,2885,,
2001-01-02 00:00:00+00:00,1317.4681396484375,1324.8282470703125,1236.50634765625,1302.747802734375,329,,
2001-01-03 00:00:00+00:00,1302.747802734375,1457.31103515625,1265.947021484375,1457.31103515625,395,,
2001-01-04 00:00:00+00:00,1413.150146484375,1545.6329345703125,1280.6673583984375,1494.11181640625,503,,
2001-01-05 00:00:00+00:00,1391.0697021484375,1420.51025390625,1243.8665771484375,1265.947021484375,1487,,
2001-01-08 00:00:00+00:00,1295.3876953125,1295.3876953125,1236.50634765625,1265.947021484375,550,,
2001-01-09 00:00:00+00:00,1280.6673583984375,1317.4681396484375,1236.50634765625,1302.747802734375,468,,
2001-01-10 00:00:00+00:00,1297.2276611328125,1413.150146484375,1243.8665771484375,1332.1884765625,699,,
2001-01-11 00:00:00+00:00,1368.9892578125,1413.150146484375,1273.30712890625,1413.150146484375,651,,
2001-01-12 00:00:00+00:00,1398.4298095703125,1413.150146484375,1310.10791015625,1354.2689208984375,590,,
2001-01-16 00:00:00+00:00,1354.2689208984375,1457.31103515625,1332.1884765625,1405.7900390625,735,,
2001-01-17 00:00:00+00:00,1405.7900390625,1648.6751708984375,1398.4298095703125,1611.8743896484375,1320,,
2001-01-18 00:00:00+00:00,1624.754638671875,1626.5947265625,1589.7939453125,1604.5142822265625,407,,
2001-01-19 00:00:00+00:00,1626.5947265625,1648.6751708984375,1560.353271484375,1597.154052734375,417,,
2001-01-22 00:00:00+00:00,1575.0736083984375,1766.437744140625,1567.7135009765625,1751.7174072265625,586,,
2001-01-23 00:00:00+00:00,1678.1158447265625,1891.560302734375,1650.5152587890625,1825.3189697265625,1311,,
2001-01-24 00:00:00+00:00,1840.039306640625,2031.4033203125,1825.3189697265625,1972.5220947265625,1590,,
2001-01-25 00:00:00+00:00,1972.5220947265625,1994.6025390625,1825.3189697265625,1884.2001953125,557,,
2001-01-26 00:00:00+00:00,1810.5986328125,1884.2001953125,1810.5986328125,1869.4798583984373,720,,
2001-01-29 00:00:00+00:00,1972.5220947265625,1972.5220947265625,1825.3189697265625,1884.2001953125,740,,
2001-01-30 00:00:00+00:00,1876.840087890625,1898.9205322265625,1790.358154296875,1790.358154296875,331,,
2001-01-31 00:00:00+00:00,1795.8782958984375,1884.2001953125,1795.8782958984375,1854.759521484375,615,,
2001-02-01 00:00:00+00:00,1884.2001953125,1884.2001953125,1810.5986328125,1854.759521484375,451,,
2001-02-02 00:00:00+00:00,1810.5986328125,2001.9627685546875,1782.998046875,1898.9205322265625,867,,
2001-02-05 00:00:00+00:00,1913.640869140625,1957.8017578125,1825.3189697265625,1935.7213134765625,1089,,
2001-02-06 00:00:00+00:00,1972.5220947265625,2119.725341796875,1935.7213134765625,2060.843994140625,3098,,
2001-02-07 00:00:00+00:00,2127.08544921875,2141.8056640625,1950.441650390625,2001.9627685546875,740,,
2001-02-08 00:00:00+00:00,2103.164794921875,2105.0048828125,1979.8822021484373,1994.6025390625,489,,
