date,ABIO_Open,ABIO_High,ABIO_Low,ABIO_Close,ABIO_Volume,ABIO_Dividends,ABIO_Stock Splits
1997-09-12 00:00:00+00:00,822150.0,833490.0,810810.0,827820.0,4,,
1997-09-15 00:00:00+00:00,827820.0,833490.0,810810.0,810810.0,3,,
1997-09-16 00:00:00+00:00,810810.0,827820.0,782460.0,805140.0,2,,
1997-09-17 00:00:00+00:00,827820.0,839160.0,805140.0,816480.0,7,,
1997-09-18 00:00:00+00:00,827820.0,861840.0,816480.0,856170.0,1,,
1997-09-19 00:00:00+00:00,839160.0,861840.0,839160.0,861840.0,0,,
1997-09-22 00:00:00+00:00,861840.0,878850.0,856170.0,856170.0,1,,
1997-09-23 00:00:00+00:00,856170.0,884520.0,856170.0,873180.0,1,,
1997-09-24 00:00:00+00:00,873180.0,912870.0,861840.0,895860.0,2,,
1997-09-25 00:00:00+00:00,912870.0,980910.0,907200.0,924210.0,4,,
1997-09-26 00:00:00+00:00,946890.0,946890.0,924210.0,929880.0,1,,
1997-09-29 00:00:00+00:00,935550.0,935550.0,924210.0,924210.0,0,,
1997-09-30 00:00:00+00:00,935550.0,935550.0,901530.0,901530.0,1,,
1997-10-01 00:00:00+00:00,912870.0,912870.0,884520.0,901530.0,1,,
1997-10-02 00:00:00+00:00,901530.0,901530.0,873180.0,873180.0,0,,
1997-10-03 00:00:00+00:00,873180.0,895860.0,827820.0,827820.0,1,,
1997-10-06 00:00:00+00:00,861840.0,861840.0,827820.0,839160.0,0,,
1997-10-07 00:00:00+00:00,827820.0,839160.0,822150.0,839160.0,1,,
1997-10-08 00:00:00+00:00,827820.0,839160.0,822150.0,833490.0,0,,
1997-10-09 00:00:00+00:00,827820.0,833490.0,776790.0,810810.0,2,,
1997-10-10 00:00:00+00:00,805140.0,816480.0,793800.0,799470.0,1,,
1997-10-13 00:00:00+00:00,805140.0,827820.0,782460.0,788130.0,1,,
1997-10-14 00:00:00+00:00,793800.0,816480.0,759780.0,782460.0,2,,
1997-10-15 00:00:00+00:00,737100.0,771120.0,714420.0,722925.0,2,,
1997-10-16 00:00:00+00:00,714420.0,725760.0,714420.0,714420.0,0,,
1997-10-17 00:00:00+00:00,714420.0,725760.0,697410.0,703080.0,1,,
1997-10-20 00:00:00+00:00,714420.0,725760.0,697410.0,725760.0,1,,
1997-10-21 00:00:00+00:00,714420.0,759780.0,714420.0,731430.0,2,,
1997-10-22 00:00:00+00:00,748440.0,748440.0,725760.0,731430.0,0,,
1997-10-23 00:00:00+00:00,691740.0,720090.0,674730.0,708750.0,1,,
1997-10-24 00:00:00+00:00,683235.0,720090.0,683235.0,720090.0,1,,
1997-10-27 00:00:00+00:00,720090.0,720090.0,683235.0,703080.0,1,,
1997-10-28 00:00:00+00:00,669060.0,691740.0,657720.0,657720.0,1,,
1997-10-29 00:00:00+00:00,601020.0,637875.0,601020.0,635040.0,1,,
1997-10-30 00:00:00+00:00,612360.0,646380.0,612360.0,635040.0,0,,
1997-10-31 00:00:00+00:00,646380.0,646380.0,635040.0,646380.0,0,,
1997-11-03 00:00:00+00:00,646380.0,669060.0,640710.0,652050.0,0,,
1997-11-04 00:00:00+00:00,657720.0,657720.0,646380.0,646380.0,0,,
1997-11-05 00:00:00+00:00,652050.0,652050.0,646380.0,646380.0,0,,
1997-11-06 00:00:00+00:00,652050.0,669060.0,646380.0,652050.0,0,,
1997-11-07 00:00:00+00:00,646380.0,657720.0,635040.0,652050.0,1,,
1997-11-10 00:00:00+00:00,635040.0,646380.0,635040.0,646380.0,1,,
1997-11-11 00:00:00+00:00,635040.0,646380.0,635040.0,635040.0,0,,
1997-11-12 00:00:00+00:00,635040.0,635040.0,606690.0,606690.0,0,,
1997-11-13 00:00:00+00:00,606690.0,612360.0,606690.0,612360.0,0,,
1997-11-14 00:00:00+00:00,640710.0,640710.0,612360.0,612360.0,0,,
1997-11-17 00:00:00+00:00,646380.0,646380.0,612360.0,640710.0,0,,
1997-11-18 00:00:00+00:00,635040.0,640710.0,612360.0,623700.0,1,,
1997-11-19 00:00:00+00:00,612360.0,623700.0,584010.0,589680.0,0,,
1997-11-20 00:00:00+00:00,612360.0,612360.0,589680.0,589680.0,0,,
1997-11-21 00:00:00+00:00,612360.0,612360.0,589680.0,612360.0,0,,
1997-11-24 00:00:00+00:00,595350.0,612360.0,589680.0,589680.0,1,,
1997-11-25 00:00:00+00:00,612360.0,612360.0,567000.0,567000.0,0,,
1997-11-26 00:00:00+00:00,589680.0,589680.0,578340.0,578340.0,0,,
1997-11-28 00:00:00+00:00,578340.0,589680.0,578340.0,578340.0,1,,
1997-12-01 00:00:00+00:00,567000.0,589680.0,567000.0,567000.0,0,,
1997-12-02 00:00:00+00:00,572670.0,572670.0,555660.0,555660.0,0,,
1997-12-03 00:00:00+00:00,555660.0,561330.0,555660.0,561330.0,0,,
1997-12-04 00:00:00+00:00,558495.0,561330.0,521640.0,544320.0,1,,
1997-12-05 00:00:00+00:00,544320.0,555660.0,544320.0,544320.0,0,,
1997-12-08 00:00:00+00:00,555660.0,555660.0,544320.0,544320.0,0,,
1997-12-09 00:00:00+00:00,555660.0,567000.0,549990.0,567000.0,0,,
1997-12-10 00:00:00+00:00,567000.0,567000.0,555660.0,555660.0,0,,
1997-12-11 00:00:00+00:00,567000.0,567000.0,555660.0,555660.0,0,,
1997-12-12 00:00:00+00:00,555660.0,567000.0,527310.0,527310.0,0,,
1997-12-15 00:00:00+00:00,527310.0,538650.0,527310.0,538650.0,0,,
1997-12-16 00:00:00+00:00,532980.0,532980.0,521640.0,521640.0,1,,
1997-12-17 00:00:00+00:00,521640.0,532980.0,521640.0,521640.0,0,,
1997-12-18 00:00:00+00:00,521640.0,527310.0,521640.0,521640.0,0,,
1997-12-19 00:00:00+00:00,521640.0,521640.0,442260.0,504630.0,1,,
1997-12-22 00:00:00+00:00,481950.0,504630.0,428085.0,433755.0,0,,
1997-12-23 00:00:00+00:00,433755.0,453600.0,430920.0,445095.0,1,,
1997-12-24 00:00:00+00:00,447930.0,447930.0,430920.0,430920.0,1,,
1997-12-26 00:00:00+00:00,436590.0,436590.0,408240.0,413910.0,1,,
1997-12-29 00:00:00+00:00,413910.0,442260.0,374220.0,408240.0,2,,
1997-12-30 00:00:00+00:00,374220.0,396900.0,357210.0,388395.0,7,,
1997-12-31 00:00:00+00:00,385560.0,447930.0,385560.0,436590.0,10,,
1998-01-02 00:00:00+00:00,436590.0,436590.0,425250.0,430920.0,0,,
1998-01-05 00:00:00+00:00,436590.0,436590.0,433755.0,436590.0,1,,
1998-01-06 00:00:00+00:00,430920.0,436590.0,419580.0,425250.0,1,,
1998-01-07 00:00:00+00:00,425250.0,425250.0,419580.0,419580.0,0,,
1998-01-08 00:00:00+00:00,470610.0,470610.0,413910.0,419580.0,3,,
1998-01-09 00:00:00+00:00,436590.0,436590.0,413910.0,419580.0,1,,
1998-01-12 00:00:00+00:00,436590.0,436590.0,413910.0,428085.0,0,,
1998-01-13 00:00:00+00:00,436590.0,436590.0,413910.0,430920.0,1,,
1998-01-14 00:00:00+00:00,430920.0,442260.0,425250.0,430920.0,1,,
1998-01-15 00:00:00+00:00,436590.0,436590.0,408240.0,419580.0,3,,
1998-01-16 00:00:00+00:00,413910.0,419580.0,413910.0,413910.0,0,,
1998-01-20 00:00:00+00:00,413910.0,425250.0,408240.0,408240.0,0,,
1998-01-21 00:00:00+00:00,419580.0,419580.0,385560.0,402570.0,1,,
1998-01-22 00:00:00+00:00,391230.0,396900.0,357210.0,374220.0,1,,
1998-01-23 00:00:00+00:00,362880.0,374220.0,360045.0,362880.0,2,,
1998-01-26 00:00:00+00:00,385560.0,385560.0,362880.0,374220.0,3,,
1998-01-27 00:00:00+00:00,374220.0,379890.0,362880.0,368550.0,2,,
1998-01-28 00:00:00+00:00,362880.0,368550.0,362880.0,362880.0,0,,
1998-01-29 00:00:00+00:00,374220.0,374220.0,362880.0,368550.0,1,,
1998-01-30 00:00:00+00:00,362880.0,374220.0,362880.0,368550.0,1,,
1998-02-02 00:00:00+00:00,374220.0,476280.0,368550.0,453600.0,4,,
1998-02-03 00:00:00+00:00,453600.0,470610.0,430920.0,442260.0,2,,
1998-02-04 00:00:00+00:00,447930.0,453600.0,436590.0,447930.0,1,,
1998-02-05 00:00:00+00:00,453600.0,544320.0,453600.0,527310.0,3,,
1998-02-06 00:00:00+00:00,527310.0,612360.0,521640.0,584010.0,3,,
1998-02-09 00:00:00+00:00,589680.0,612360.0,578340.0,589680.0,1,,
1998-02-10 00:00:00+00:00,589680.0,612360.0,584010.0,606690.0,1,,
1998-02-11 00:00:00+00:00,606690.0,618030.0,578340.0,578340.0,1,,
1998-02-12 00:00:00+00:00,572670.0,584010.0,555660.0,555660.0,1,,
1998-02-13 00:00:00+00:00,561330.0,601020.0,521640.0,601020.0,1,,
1998-02-17 00:00:00+00:00,572670.0,601020.0,572670.0,572670.0,0,,
1998-02-18 00:00:00+00:00,561330.0,567000.0,544320.0,561330.0,0,,
1998-02-19 00:00:00+00:00,584010.0,606690.0,561330.0,578340.0,0,,
1998-02-20 00:00:00+00:00,584010.0,601020.0,572670.0,578340.0,1,,
1998-02-23 00:00:00+00:00,578340.0,601020.0,572670.0,589680.0,1,,
1998-02-24 00:00:00+00:00,589680.0,589680.0,584010.0,589680.0,1,,
1998-02-25 00:00:00+00:00,589680.0,589680.0,584010.0,584010.0,1,,
1998-02-26 00:00:00+00:00,589680.0,589680.0,584010.0,584010.0,0,,
1998-02-27 00:00:00+00:00,589680.0,612360.0,584010.0,601020.0,1,,
1998-03-02 00:00:00+00:00,612360.0,635040.0,601020.0,623700.0,0,,
1998-03-03 00:00:00+00:00,618030.0,623700.0,606690.0,623700.0,1,,
1998-03-04 00:00:00+00:00,612360.0,623700.0,589680.0,618030.0,1,,
1998-03-05 00:00:00+00:00,612360.0,618030.0,612360.0,612360.0,0,,
1998-03-06 00:00:00+00:00,612360.0,623700.0,612360.0,623700.0,0,,
1998-03-09 00:00:00+00:00,618030.0,674730.0,618030.0,674730.0,1,,
1998-03-10 00:00:00+00:00,669060.0,691740.0,640710.0,640710.0,1,,
1998-03-11 00:00:00+00:00,674730.0,674730.0,640710.0,663390.0,0,,
1998-03-12 00:00:00+00:00,657720.0,657720.0,640710.0,657720.0,0,,
1998-03-13 00:00:00+00:00,640710.0,657720.0,640710.0,643545.0,0,,
1998-03-16 00:00:00+00:00,657720.0,657720.0,629370.0,629370.0,0,,
1998-03-17 00:00:00+00:00,640710.0,640710.0,623700.0,629370.0,1,,
1998-03-18 00:00:00+00:00,629370.0,629370.0,612360.0,623700.0,7,,
1998-03-19 00:00:00+00:00,623700.0,623700.0,612360.0,612360.0,4,,
1998-03-20 00:00:00+00:00,612360.0,618030.0,586845.0,586845.0,0,,
1998-03-23 00:00:00+00:00,567000.0,589680.0,555660.0,555660.0,0,,
1998-03-24 00:00:00+00:00,558495.0,567000.0,521640.0,521640.0,1,,
1998-03-25 00:00:00+00:00,521640.0,549990.0,510300.0,510300.0,0,,
1998-03-26 00:00:00+00:00,498960.0,532980.0,498960.0,504630.0,0,,
1998-03-27 00:00:00+00:00,532980.0,532980.0,515970.0,515970.0,0,,
1998-03-30 00:00:00+00:00,498960.0,521640.0,498960.0,521640.0,0,,
1998-03-31 00:00:00+00:00,544320.0,567000.0,544320.0,567000.0,4,,
1998-04-01 00:00:00+00:00,567000.0,589680.0,561330.0,572670.0,2,,
1998-04-02 00:00:00+00:00,572670.0,623700.0,567000.0,612360.0,2,,
1998-04-03 00:00:00+00:00,612360.0,612360.0,555660.0,567000.0,1,,
1998-04-06 00:00:00+00:00,584010.0,584010.0,555660.0,572670.0,0,,
1998-04-07 00:00:00+00:00,584010.0,584010.0,544320.0,561330.0,0,,
1998-04-08 00:00:00+00:00,544320.0,567000.0,544320.0,549990.0,0,,
1998-04-09 00:00:00+00:00,544320.0,567000.0,544320.0,544320.0,1,,
1998-04-13 00:00:00+00:00,555660.0,555660.0,532980.0,535815.0,1,,
1998-04-14 00:00:00+00:00,544320.0,544320.0,476280.0,487620.0,1,,
1998-04-15 00:00:00+00:00,476280.0,532980.0,470610.0,470610.0,1,,
1998-04-16 00:00:00+00:00,464940.0,510300.0,464940.0,476280.0,1,,
1998-04-17 00:00:00+00:00,476280.0,498960.0,453600.0,476280.0,0,,
1998-04-20 00:00:00+00:00,487620.0,493290.0,476280.0,479115.0,1,,
1998-04-21 00:00:00+00:00,481950.0,481950.0,442260.0,463522.5,1,,
1998-04-22 00:00:00+00:00,453600.0,464940.0,447930.0,459270.0,1,,
1998-04-23 00:00:00+00:00,464940.0,487620.0,447930.0,481950.0,1,,
1998-04-24 00:00:00+00:00,476280.0,476280.0,447930.0,447930.0,1,,
1998-04-27 00:00:00+00:00,453600.0,476280.0,430920.0,436590.0,2,,
1998-04-28 00:00:00+00:00,453600.0,453600.0,442260.0,447930.0,2,,
1998-04-29 00:00:00+00:00,453600.0,464940.0,447930.0,453600.0,3,,
1998-04-30 00:00:00+00:00,459270.0,567000.0,447930.0,567000.0,4,,
1998-05-01 00:00:00+00:00,532980.0,561330.0,498960.0,544320.0,1,,
1998-05-04 00:00:00+00:00,544320.0,549990.0,521640.0,544320.0,1,,
1998-05-05 00:00:00+00:00,544320.0,544320.0,476280.0,521640.0,1,,
1998-05-06 00:00:00+00:00,544320.0,544320.0,521640.0,532980.0,1,,
1998-05-07 00:00:00+00:00,504630.0,538650.0,504630.0,521640.0,0,,
1998-05-08 00:00:00+00:00,555660.0,635040.0,545737.5,635040.0,9,,
1998-05-11 00:00:00+00:00,635040.0,691740.0,629370.0,663390.0,4,,
1998-05-12 00:00:00+00:00,657720.0,669060.0,612360.0,646380.0,2,,
1998-05-13 00:00:00+00:00,652050.0,652050.0,601020.0,606690.0,3,,
1998-05-14 00:00:00+00:00,601020.0,640710.0,601020.0,612360.0,0,,
1998-05-15 00:00:00+00:00,623700.0,623700.0,589680.0,595350.0,1,,
1998-05-18 00:00:00+00:00,595350.0,601020.0,589680.0,589680.0,0,,
1998-05-19 00:00:00+00:00,589680.0,606690.0,578340.0,589680.0,1,,
1998-05-20 00:00:00+00:00,589680.0,601020.0,578340.0,578340.0,0,,
1998-05-21 00:00:00+00:00,589680.0,601020.0,584010.0,589680.0,0,,
1998-05-22 00:00:00+00:00,584010.0,589680.0,572670.0,581175.0,1,,
1998-05-26 00:00:00+00:00,589680.0,589680.0,498960.0,498960.0,1,,
1998-05-27 00:00:00+00:00,498960.0,498960.0,459270.0,481950.0,1,,
1998-05-28 00:00:00+00:00,481950.0,567000.0,481950.0,549990.0,1,,
1998-05-29 00:00:00+00:00,538650.0,538650.0,498960.0,527310.0,0,,
1998-06-01 00:00:00+00:00,527310.0,527310.0,504630.0,504630.0,0,,
1998-06-02 00:00:00+00:00,504630.0,521640.0,504630.0,521640.0,0,,
1998-06-03 00:00:00+00:00,521640.0,521640.0,498960.0,498960.0,0,,
1998-06-04 00:00:00+00:00,515970.0,515970.0,487620.0,496125.0,0,,
1998-06-05 00:00:00+00:00,504630.0,504630.0,487620.0,498960.0,0,,
1998-06-08 00:00:00+00:00,487620.0,487620.0,487620.0,487620.0,0,,
1998-06-09 00:00:00+00:00,498960.0,498960.0,481950.0,490455.0,0,,
1998-06-10 00:00:00+00:00,487620.0,501795.0,459270.0,496125.0,10,,
1998-06-11 00:00:00+00:00,501795.0,501795.0,481950.0,487620.0,0,,
1998-06-12 00:00:00+00:00,481950.0,481950.0,464940.0,473445.0,0,,
1998-06-15 00:00:00+00:00,484785.0,484785.0,464940.0,470610.0,0,,
1998-06-16 00:00:00+00:00,484785.0,484785.0,459270.0,464940.0,0,,
1998-06-17 00:00:00+00:00,464940.0,481950.0,464940.0,481950.0,0,,
1998-06-18 00:00:00+00:00,481950.0,481950.0,470610.0,470610.0,0,,
1998-06-19 00:00:00+00:00,476280.0,476280.0,447930.0,447930.0,1,,
1998-06-22 00:00:00+00:00,456435.0,456435.0,447930.0,456435.0,0,,
1998-06-23 00:00:00+00:00,459270.0,459270.0,447930.0,447930.0,0,,
1998-06-24 00:00:00+00:00,453600.0,459270.0,442260.0,453600.0,0,,
1998-06-25 00:00:00+00:00,453600.0,459270.0,453600.0,453600.0,0,,
1998-06-26 00:00:00+00:00,459270.0,459270.0,447930.0,459270.0,0,,
1998-06-29 00:00:00+00:00,487620.0,510300.0,476280.0,493290.0,1,,
1998-06-30 00:00:00+00:00,498960.0,498960.0,481950.0,490455.0,0,,
1998-07-01 00:00:00+00:00,493290.0,532980.0,487620.0,504630.0,1,,
1998-07-02 00:00:00+00:00,515970.0,538650.0,510300.0,521640.0,1,,
1998-07-06 00:00:00+00:00,538650.0,538650.0,498960.0,510300.0,1,,
1998-07-07 00:00:00+00:00,532980.0,532980.0,515970.0,521640.0,0,,
1998-07-08 00:00:00+00:00,515970.0,532980.0,515970.0,515970.0,0,,
1998-07-09 00:00:00+00:00,532980.0,532980.0,459270.0,467775.0,1,,
1998-07-10 00:00:00+00:00,467775.0,467775.0,456435.0,462105.0,0,,
1998-07-13 00:00:00+00:00,481950.0,487620.0,459270.0,459270.0,0,,
1998-07-14 00:00:00+00:00,464940.0,476280.0,459270.0,459270.0,0,,
1998-07-15 00:00:00+00:00,476280.0,476280.0,442260.0,453600.0,1,,
1998-07-16 00:00:00+00:00,453600.0,470610.0,445095.0,447930.0,0,,
1998-07-17 00:00:00+00:00,442260.0,487620.0,442260.0,476280.0,1,,
1998-07-20 00:00:00+00:00,470610.0,481950.0,470610.0,476280.0,0,,
1998-07-21 00:00:00+00:00,476280.0,487620.0,470610.0,476280.0,1,,
1998-07-22 00:00:00+00:00,476280.0,476280.0,470610.0,470610.0,0,,
1998-07-23 00:00:00+00:00,487620.0,487620.0,453600.0,459270.0,0,,
1998-07-24 00:00:00+00:00,459270.0,459270.0,408240.0,411075.0,1,,
1998-07-27 00:00:00+00:00,411075.0,425250.0,385560.0,425250.0,0,,
1998-07-28 00:00:00+00:00,430920.0,476280.0,430920.0,447930.0,1,,
1998-07-29 00:00:00+00:00,476280.0,476280.0,408240.0,464940.0,1,,
1998-07-30 00:00:00+00:00,464940.0,464940.0,430920.0,459270.0,0,,
1998-07-31 00:00:00+00:00,430920.0,436590.0,408240.0,413910.0,0,,
1998-08-03 00:00:00+00:00,396900.0,442260.0,396900.0,408240.0,0,,
1998-08-04 00:00:00+00:00,413910.0,413910.0,396900.0,396900.0,0,,
1998-08-05 00:00:00+00:00,396900.0,413910.0,394065.0,402570.0,0,,
1998-08-06 00:00:00+00:00,402570.0,413910.0,351540.0,402570.0,1,,
1998-08-07 00:00:00+00:00,379890.0,379890.0,362880.0,379890.0,0,,
1998-08-10 00:00:00+00:00,379890.0,402570.0,379890.0,396900.0,0,,
1998-08-11 00:00:00+00:00,396900.0,396900.0,379890.0,391230.0,0,,
1998-08-12 00:00:00+00:00,385560.0,402570.0,385560.0,396900.0,0,,
1998-08-13 00:00:00+00:00,391230.0,391230.0,362880.0,374220.0,0,,
1998-08-14 00:00:00+00:00,371385.0,379890.0,368550.0,368550.0,1,,
1998-08-17 00:00:00+00:00,368550.0,374220.0,368550.0,371385.0,0,,
1998-08-18 00:00:00+00:00,368550.0,371385.0,368550.0,368550.0,2,,
1998-08-19 00:00:00+00:00,303345.0,362880.0,303345.0,357210.0,6,,
1998-08-20 00:00:00+00:00,362880.0,362880.0,348705.0,348705.0,2,,
1998-08-21 00:00:00+00:00,345870.0,345870.0,323190.0,340200.0,0,,
1998-08-24 00:00:00+00:00,340200.0,345870.0,334530.0,334530.0,1,,
1998-08-25 00:00:00+00:00,340200.0,357210.0,328860.0,328860.0,1,,
1998-08-26 00:00:00+00:00,317520.0,317520.0,255150.0,277830.0,1,,
1998-08-27 00:00:00+00:00,277830.0,277830.0,238140.0,255150.0,1,,
1998-08-28 00:00:00+00:00,272160.0,277830.0,243810.0,249480.0,1,,
1998-08-31 00:00:00+00:00,249480.0,249480.0,229635.0,238140.0,1,,
1998-09-01 00:00:00+00:00,238140.0,260820.0,232470.0,249480.0,1,,
1998-09-02 00:00:00+00:00,249480.0,272160.0,249480.0,266490.0,0,,
1998-09-03 00:00:00+00:00,272160.0,272160.0,255150.0,266490.0,0,,
1998-09-04 00:00:00+00:00,255150.0,272160.0,255150.0,255150.0,0,,
1998-09-08 00:00:00+00:00,255150.0,266490.0,240975.0,240975.0,0,,
1998-09-09 00:00:00+00:00,240975.0,240975.0,195615.0,201285.0,2,,
1998-09-10 00:00:00+00:00,204120.0,209790.0,192780.0,198450.0,0,,
1998-09-11 00:00:00+00:00,204120.0,215460.0,204120.0,215460.0,1,,
1998-09-14 00:00:00+00:00,215460.0,215460.0,198450.0,215460.0,0,,
1998-09-15 00:00:00+00:00,215460.0,215460.0,209790.0,209790.0,0,,
1998-09-16 00:00:00+00:00,212625.0,221130.0,204120.0,215460.0,1,,
1998-09-17 00:00:00+00:00,221130.0,221130.0,215460.0,218295.0,0,,
1998-09-18 00:00:00+00:00,221130.0,226800.0,209790.0,226800.0,7,,
1998-09-21 00:00:00+00:00,226800.0,226800.0,209790.0,221130.0,1,,
1998-09-22 00:00:00+00:00,215460.0,221130.0,215460.0,221130.0,1,,
1998-09-23 00:00:00+00:00,221130.0,226800.0,215460.0,223965.0,1,,
1998-09-24 00:00:00+00:00,223965.0,226800.0,221130.0,226800.0,0,,
1998-09-25 00:00:00+00:00,232470.0,232470.0,221130.0,221130.0,0,,
1998-09-28 00:00:00+00:00,221130.0,226800.0,215460.0,226800.0,1,,
1998-09-29 00:00:00+00:00,221130.0,226800.0,221130.0,225382.5,1,,
1998-09-30 00:00:00+00:00,223965.0,255150.0,215460.0,246645.0,1,,
1998-10-01 00:00:00+00:00,255150.0,266490.0,255150.0,260820.0,0,,
1998-10-02 00:00:00+00:00,266490.0,266490.0,260820.0,260820.0,0,,
1998-10-05 00:00:00+00:00,266490.0,266490.0,246645.0,246645.0,0,,
1998-10-06 00:00:00+00:00,246645.0,246645.0,238140.0,238140.0,0,,
1998-10-07 00:00:00+00:00,246645.0,249480.0,243810.0,243810.0,0,,
1998-10-08 00:00:00+00:00,243810.0,243810.0,221130.0,226800.0,0,,
1998-10-09 00:00:00+00:00,238140.0,238140.0,226800.0,232470.0,0,,
1998-10-12 00:00:00+00:00,243810.0,243810.0,238140.0,238140.0,0,,
1998-10-13 00:00:00+00:00,238140.0,238140.0,221130.0,221130.0,0,,
1998-10-14 00:00:00+00:00,221130.0,226800.0,221130.0,226800.0,0,,
1998-10-15 00:00:00+00:00,238140.0,238140.0,232470.0,238140.0,0,,
1998-10-16 00:00:00+00:00,238140.0,238140.0,232470.0,238140.0,0,,
1998-10-19 00:00:00+00:00,232470.0,238140.0,232470.0,232470.0,0,,
1998-10-20 00:00:00+00:00,232470.0,235305.0,232470.0,232470.0,0,,
1998-10-21 00:00:00+00:00,232470.0,235305.0,226800.0,232470.0,1,,
1998-10-22 00:00:00+00:00,229635.0,229635.0,226800.0,226800.0,0,,
1998-10-23 00:00:00+00:00,223965.0,226800.0,221130.0,221130.0,0,,
1998-10-26 00:00:00+00:00,223965.0,226800.0,223965.0,226800.0,0,,
1998-10-27 00:00:00+00:00,226800.0,226800.0,223965.0,223965.0,0,,
1998-10-28 00:00:00+00:00,223965.0,229635.0,223965.0,229635.0,1,,
1998-10-29 00:00:00+00:00,226800.0,226800.0,223965.0,223965.0,1,,
1998-10-30 00:00:00+00:00,226800.0,226800.0,215460.0,215460.0,1,,
1998-11-02 00:00:00+00:00,226800.0,226800.0,223965.0,226800.0,1,,
1998-11-03 00:00:00+00:00,226800.0,226800.0,215460.0,221130.0,0,,
1998-11-04 00:00:00+00:00,215460.0,226800.0,204120.0,204120.0,1,,
1998-11-05 00:00:00+00:00,215460.0,218295.0,204120.0,206955.0,3,,
1998-11-06 00:00:00+00:00,218295.0,218295.0,212625.0,212625.0,1,,
1998-11-09 00:00:00+00:00,218295.0,218295.0,212625.0,215460.0,2,,
1998-11-10 00:00:00+00:00,218295.0,218295.0,204120.0,215460.0,0,,
1998-11-11 00:00:00+00:00,218295.0,218295.0,201285.0,215460.0,4,,
1998-11-12 00:00:00+00:00,215460.0,218295.0,212625.0,215460.0,1,,
1998-11-13 00:00:00+00:00,209790.0,218295.0,209790.0,215460.0,1,,
1998-11-16 00:00:00+00:00,218295.0,221130.0,212625.0,221130.0,2,,
1998-11-17 00:00:00+00:00,226800.0,226800.0,209790.0,218295.0,1,,
1998-11-18 00:00:00+00:00,223965.0,223965.0,215460.0,218295.0,1,,
1998-11-19 00:00:00+00:00,221130.0,221130.0,189945.0,215460.0,1,,
1998-11-20 00:00:00+00:00,209790.0,226800.0,204120.0,221130.0,0,,
1998-11-23 00:00:00+00:00,209790.0,223965.0,209790.0,221130.0,2,,
1998-11-24 00:00:00+00:00,221130.0,221130.0,215460.0,221130.0,0,,
1998-11-25 00:00:00+00:00,215460.0,226800.0,215460.0,221130.0,0,,
1998-11-27 00:00:00+00:00,218295.0,221130.0,215460.0,221130.0,0,,
1998-11-30 00:00:00+00:00,221130.0,221130.0,212625.0,221130.0,1,,
1998-12-01 00:00:00+00:00,221130.0,221130.0,212625.0,215460.0,0,,
1998-12-02 00:00:00+00:00,181440.0,212625.0,181440.0,205537.5,0,,
1998-12-03 00:00:00+00:00,215460.0,215460.0,205537.5,209790.0,0,,
1998-12-04 00:00:00+00:00,205537.5,205537.5,204120.0,204120.0,0,,
1998-12-07 00:00:00+00:00,204120.0,206955.0,204120.0,206955.0,0,,
1998-12-08 00:00:00+00:00,215460.0,215460.0,198450.0,209790.0,1,,
1998-12-09 00:00:00+00:00,198450.0,215460.0,198450.0,215460.0,1,,
