date,O_Open,O_High,O_Low,O_Close,O_Volume,O_Dividends,O_Stock Splits
1994-10-18 00:00:00+00:00,7.7519378662109375,7.8125,7.630814075469971,1.2557181119918823,418166,0.0,
1994-10-19 00:00:00+00:00,7.8125,8.478681564331055,7.8125,1.3636306524276731,249950,0.0,
1994-10-20 00:00:00+00:00,8.539243698120117,8.781492233276367,8.478681564331055,1.3734419345855713,141590,0.0,
1994-10-21 00:00:00+00:00,8.478681564331055,8.539243698120117,8.296996116638184,1.353820562362671,68731,0.0,
1994-10-24 00:00:00+00:00,8.357558250427246,8.539243698120117,8.175871849060059,1.3243896961212158,75749,0.0,
1994-10-25 00:00:00+00:00,8.115309715270996,8.357558250427246,7.994185924530029,1.344011664390564,65222,0.0,
1994-10-26 00:00:00+00:00,8.175871849060059,8.296996116638184,8.175871849060059,1.336092233657837,47678,0.072674,
1994-10-27 00:00:00+00:00,8.175871849060059,8.296996116638184,8.175871849060059,1.336092233657837,34882,0.0,
1994-10-28 00:00:00+00:00,8.175871849060059,8.236433982849121,8.054747581481934,1.3162996768951416,41280,0.0,
1994-10-31 00:00:00+00:00,8.115309715270996,8.175871849060059,8.054747581481934,1.3162996768951416,33850,0.0,
1994-11-01 00:00:00+00:00,8.054747581481934,8.115309715270996,7.994185924530029,1.3162996768951416,34056,0.0,
1994-11-02 00:00:00+00:00,8.054747581481934,8.115309715270996,7.8125,1.3064011335372925,75542,0.0,
1994-11-03 00:00:00+00:00,8.054747581481934,8.115309715270996,7.933623790740967,1.2965041399002075,56554,0.0,
1994-11-04 00:00:00+00:00,7.933623790740967,7.994185924530029,7.7519378662109375,1.2668145895004272,67699,0.0,
1994-11-07 00:00:00+00:00,7.7519378662109375,7.8730621337890625,7.7519378662109375,1.2668145895004272,73478,0.0,
1994-11-08 00:00:00+00:00,7.7519378662109375,7.8730621337890625,7.7519378662109375,1.2866086959838867,106296,0.0,
1994-11-09 00:00:00+00:00,7.8125,7.933623790740967,7.8125,1.2767112255096436,61920,0.0,
1994-11-10 00:00:00+00:00,7.7519378662109375,7.933623790740967,7.570251941680908,1.2470204830169678,76574,0.0,
1994-11-11 00:00:00+00:00,7.691376209259033,7.691376209259033,7.388566017150879,1.2371224164962769,80909,0.0,
1994-11-14 00:00:00+00:00,7.509689807891846,7.691376209259033,7.388566017150879,1.2470204830169678,65842,0.0,
1994-11-15 00:00:00+00:00,7.449128150939941,7.630814075469971,7.388566017150879,1.217329502105713,70382,0.0,
1994-11-16 00:00:00+00:00,7.449128150939941,7.570251941680908,7.388566017150879,1.2272257804870603,85862,0.0,
1994-11-17 00:00:00+00:00,7.388566017150879,7.570251941680908,7.388566017150879,1.2371224164962769,99485,0.0,
1994-11-18 00:00:00+00:00,7.509689807891846,7.509689807891846,7.388566017150879,1.2074319124221802,113933,0.0,
1994-11-21 00:00:00+00:00,7.509689807891846,7.630814075469971,7.388566017150879,1.2272257804870603,136843,0.0,
1994-11-22 00:00:00+00:00,7.449128150939941,7.570251941680908,7.449128150939941,1.2272257804870603,93086,0.0,
1994-11-23 00:00:00+00:00,7.449128150939941,7.570251941680908,7.449128150939941,1.2371224164962769,48504,0.0,
1994-11-25 00:00:00+00:00,7.388566017150879,7.570251941680908,7.388566017150879,1.2491145133972168,33850,0.072674,
1994-11-28 00:00:00+00:00,7.570251941680908,7.691376209259033,7.509689807891846,1.2690997123718262,68525,0.0,
1994-11-29 00:00:00+00:00,7.691376209259033,7.7519378662109375,7.630814075469971,1.259108304977417,48091,0.0,
1994-11-30 00:00:00+00:00,7.691376209259033,7.8125,7.630814075469971,1.2790939807891846,72653,0.0,
1994-12-01 00:00:00+00:00,7.7519378662109375,7.8125,7.691376209259033,1.2890862226486206,68731,0.0,
1994-12-02 00:00:00+00:00,7.7519378662109375,7.8125,7.691376209259033,1.2690997123718262,31579,0.0,
1994-12-05 00:00:00+00:00,7.630814075469971,7.7519378662109375,7.630814075469971,1.2690997123718262,45614,0.0,
1994-12-06 00:00:00+00:00,7.630814075469971,7.691376209259033,7.570251941680908,1.2690997123718262,43344,0.0,
1994-12-07 00:00:00+00:00,7.570251941680908,7.691376209259033,7.570251941680908,1.2690997123718262,34056,0.0,
1994-12-08 00:00:00+00:00,7.630814075469971,7.7519378662109375,7.630814075469971,1.259108304977417,38597,0.0,
1994-12-09 00:00:00+00:00,7.570251941680908,7.691376209259033,7.570251941680908,1.259108304977417,72653,0.0,
1994-12-12 00:00:00+00:00,7.691376209259033,7.7519378662109375,7.630814075469971,1.259108304977417,31992,0.0,
1994-12-13 00:00:00+00:00,7.691376209259033,7.691376209259033,7.630814075469971,1.259108304977417,69350,0.0,
1994-12-14 00:00:00+00:00,7.691376209259033,7.7519378662109375,7.570251941680908,1.2790939807891846,112901,0.0,
1994-12-15 00:00:00+00:00,7.7519378662109375,7.8730621337890625,7.691376209259033,1.2790939807891846,44170,0.0,
1994-12-16 00:00:00+00:00,7.8730621337890625,8.175871849060059,7.8125,1.3190644979476929,83386,0.0,
1994-12-19 00:00:00+00:00,8.054747581481934,8.236433982849121,7.994185924530029,1.339050054550171,79051,0.0,
1994-12-20 00:00:00+00:00,7.994185924530029,8.115309715270996,7.8730621337890625,1.339050054550171,57586,0.0,
1994-12-21 00:00:00+00:00,8.054747581481934,8.175871849060059,8.054747581481934,1.339050054550171,55109,0.0,
1994-12-22 00:00:00+00:00,8.115309715270996,8.175871849060059,8.054747581481934,1.339050054550171,59443,0.0,
1994-12-23 00:00:00+00:00,8.115309715270996,8.175871849060059,8.054747581481934,1.3290581703186035,45408,0.0,
1994-12-27 00:00:00+00:00,7.994185924530029,8.175871849060059,7.8730621337890625,1.3209903240203855,47059,0.072674,
1994-12-28 00:00:00+00:00,7.994185924530029,8.054747581481934,7.933623790740967,1.341159105300903,42106,0.0,
1994-12-29 00:00:00+00:00,7.994185924530029,7.994185924530029,7.933623790740967,1.3310744762420654,65222,0.0,
1994-12-30 00:00:00+00:00,7.994185924530029,8.296996116638184,7.933623790740967,1.3814938068389893,106296,0.0,
1995-01-03 00:00:00+00:00,8.175871849060059,8.236433982849121,8.115309715270996,1.361325979232788,47266,0.0,
1995-01-04 00:00:00+00:00,8.115309715270996,8.175871849060059,7.994185924530029,1.3310744762420654,21878,0.0,
1995-01-05 00:00:00+00:00,7.994185924530029,8.115309715270996,7.933623790740967,1.341159105300903,16099,0.0,
1995-01-06 00:00:00+00:00,7.994185924530029,8.054747581481934,7.933623790740967,1.341159105300903,16512,0.0,
1995-01-09 00:00:00+00:00,8.054747581481934,8.296996116638184,8.054747581481934,1.371410250663757,49536,0.0,
1995-01-10 00:00:00+00:00,8.357558250427246,8.357558250427246,8.175871849060059,1.371410250663757,20640,0.0,
1995-01-11 00:00:00+00:00,8.175871849060059,8.357558250427246,8.175871849060059,1.371410250663757,16718,0.0,
1995-01-12 00:00:00+00:00,8.236433982849121,8.357558250427246,8.236433982849121,1.3915787935256958,27038,0.0,
1995-01-13 00:00:00+00:00,8.357558250427246,8.478681564331055,8.357558250427246,1.4016615152359009,23736,0.0,
1995-01-16 00:00:00+00:00,8.478681564331055,8.478681564331055,8.357558250427246,1.4016615152359009,21053,0.0,
1995-01-17 00:00:00+00:00,8.418120384216309,8.478681564331055,8.357558250427246,1.4016615152359009,17338,0.0,
1995-01-18 00:00:00+00:00,8.478681564331055,8.539243698120117,8.478681564331055,1.4117474555969238,31579,0.0,
1995-01-19 00:00:00+00:00,8.478681564331055,8.59980583190918,8.418120384216309,1.4117474555969238,21878,0.0,
1995-01-20 00:00:00+00:00,8.539243698120117,8.539243698120117,8.418120384216309,1.4016615152359009,20227,0.0,
1995-01-23 00:00:00+00:00,8.478681564331055,8.720930099487305,8.418120384216309,1.4319134950637815,43757,0.0,
1995-01-24 00:00:00+00:00,8.660367965698242,8.660367965698242,8.539243698120117,1.4218297004699707,35088,0.0,
1995-01-25 00:00:00+00:00,8.59980583190918,8.59980583190918,8.478681564331055,1.4218297004699707,22704,0.0,
1995-01-26 00:00:00+00:00,8.418120384216309,8.59980583190918,8.418120384216309,1.434033989906311,14448,0.072674,
1995-01-27 00:00:00+00:00,8.539243698120117,8.720930099487305,8.539243698120117,1.46454656124115,39010,0.0,
1995-01-30 00:00:00+00:00,8.720930099487305,8.781492233276367,8.59980583190918,1.46454656124115,52838,0.0,
1995-01-31 00:00:00+00:00,8.660367965698242,8.660367965698242,8.478681564331055,1.4442046880722046,37978,0.0,
1995-02-01 00:00:00+00:00,8.539243698120117,8.660367965698242,8.539243698120117,1.4442046880722046,43757,0.0,
1995-02-02 00:00:00+00:00,8.478681564331055,8.660367965698242,8.418120384216309,1.434033989906311,48504,0.0,
1995-02-03 00:00:00+00:00,8.478681564331055,8.660367965698242,8.418120384216309,1.434033989906311,94531,0.0,
1995-02-06 00:00:00+00:00,8.660367965698242,8.781492233276367,8.539243698120117,1.4442046880722046,52838,0.0,
1995-02-07 00:00:00+00:00,8.59980583190918,8.781492233276367,8.59980583190918,1.46454656124115,50362,0.0,
1995-02-08 00:00:00+00:00,8.59980583190918,8.720930099487305,8.478681564331055,1.423864722251892,55315,0.0,
1995-02-09 00:00:00+00:00,8.59980583190918,8.781492233276367,8.59980583190918,1.46454656124115,56966,0.0,
1995-02-10 00:00:00+00:00,8.720930099487305,8.720930099487305,8.59980583190918,1.46454656124115,21259,0.0,
1995-02-13 00:00:00+00:00,8.660367965698242,8.781492233276367,8.660367965698242,1.46454656124115,34469,0.0,
1995-02-14 00:00:00+00:00,8.720930099487305,8.84205436706543,8.660367965698242,1.484885573387146,29515,0.0,
1995-02-15 00:00:00+00:00,8.902615547180176,9.084301948547363,8.902615547180176,1.515398383140564,79877,0.0,
1995-02-16 00:00:00+00:00,9.084301948547363,9.205426216125488,9.0237398147583,1.5459098815917969,73685,0.0,
1995-02-17 00:00:00+00:00,9.205426216125488,9.326549530029297,9.084301948547363,1.5459098815917969,132096,0.0,
1995-02-21 00:00:00+00:00,9.144864082336426,9.205426216125488,9.0237398147583,1.515398383140564,33437,0.0,
1995-02-22 00:00:00+00:00,9.144864082336426,9.205426216125488,8.963177680969238,1.535739183425903,21878,0.0,
1995-02-23 00:00:00+00:00,9.0237398147583,9.0237398147583,8.720930099487305,1.4967803955078125,43138,0.072674,
1995-02-24 00:00:00+00:00,8.902615547180176,9.084301948547363,8.902615547180176,1.5377888679504397,46234,0.0,
1995-02-27 00:00:00+00:00,9.0237398147583,9.144864082336426,8.963177680969238,1.5172864198684692,38597,0.0,
1995-02-28 00:00:00+00:00,9.0237398147583,9.26598834991455,9.0237398147583,1.558293104171753,24768,0.0,
1995-03-01 00:00:00+00:00,9.205426216125488,9.205426216125488,9.0237398147583,1.548040747642517,14861,0.0,
1995-03-02 00:00:00+00:00,9.084301948547363,9.144864082336426,9.0237398147583,1.5377888679504397,14861,0.0,
1995-03-03 00:00:00+00:00,9.084301948547363,9.144864082336426,9.0237398147583,1.5377888679504397,16099,0.0,
1995-03-06 00:00:00+00:00,9.0237398147583,9.0237398147583,8.84205436706543,1.5172864198684692,15686,0.0,
1995-03-07 00:00:00+00:00,8.902615547180176,9.0237398147583,8.84205436706543,1.5172864198684692,33024,0.0,
1995-03-08 00:00:00+00:00,8.963177680969238,8.963177680969238,8.84205436706543,1.5172864198684692,43344,0.0,
1995-03-09 00:00:00+00:00,9.0237398147583,9.084301948547363,9.0237398147583,1.5275368690490725,13003,0.0,
1995-03-10 00:00:00+00:00,9.0237398147583,9.0237398147583,8.963177680969238,1.5275368690490725,19402,0.0,
1995-03-13 00:00:00+00:00,8.963177680969238,9.084301948547363,8.963177680969238,1.5275368690490725,40661,0.0,
1995-03-14 00:00:00+00:00,9.144864082336426,9.144864082336426,8.84205436706543,1.5172864198684692,45821,0.0,
1995-03-15 00:00:00+00:00,9.0237398147583,9.084301948547363,8.720930099487305,1.4865295886993408,37152,0.0,
1995-03-16 00:00:00+00:00,8.720930099487305,8.902615547180176,8.539243698120117,1.5070326328277588,70589,0.0,
1995-03-17 00:00:00+00:00,8.84205436706543,9.0237398147583,8.781492233276367,1.5070326328277588,28277,0.0,
1995-03-20 00:00:00+00:00,8.84205436706543,8.963177680969238,8.781492233276367,1.4967803955078125,47678,0.0,
1995-03-21 00:00:00+00:00,8.84205436706543,8.963177680969238,8.781492233276367,1.4865295886993408,19195,0.0,
1995-03-22 00:00:00+00:00,8.720930099487305,8.781492233276367,8.660367965698242,1.4865295886993408,29722,0.0,
1995-03-23 00:00:00+00:00,8.720930099487305,8.84205436706543,8.720930099487305,1.4967803955078125,19402,0.0,
1995-03-24 00:00:00+00:00,8.84205436706543,8.963177680969238,8.720930099487305,1.4762784242630005,37565,0.0,
1995-03-27 00:00:00+00:00,8.660367965698242,8.84205436706543,8.660367965698242,1.4762784242630005,44995,0.0,
1995-03-28 00:00:00+00:00,8.720930099487305,8.781492233276367,8.660367965698242,1.4886834621429443,48091,0.072674,
1995-03-29 00:00:00+00:00,8.720930099487305,8.902615547180176,8.720930099487305,1.5093581676483154,27038,0.0,
1995-03-30 00:00:00+00:00,8.84205436706543,8.902615547180176,8.720930099487305,1.4886834621429443,22498,0.0,
1995-03-31 00:00:00+00:00,8.720930099487305,8.84205436706543,8.720930099487305,1.499021053314209,31579,0.0,
1995-04-03 00:00:00+00:00,8.660367965698242,8.781492233276367,8.660367965698242,1.4886834621429443,28896,0.0,
1995-04-04 00:00:00+00:00,8.720930099487305,8.84205436706543,8.720930099487305,1.499021053314209,12384,0.0,
1995-04-05 00:00:00+00:00,8.720930099487305,8.902615547180176,8.720930099487305,1.499021053314209,31373,0.0,
1995-04-06 00:00:00+00:00,8.84205436706543,8.84205436706543,8.720930099487305,1.4886834621429443,30341,0.0,
1995-04-07 00:00:00+00:00,8.660367965698242,8.84205436706543,8.660367965698242,1.499021053314209,34262,0.0,
1995-04-10 00:00:00+00:00,8.84205436706543,8.902615547180176,8.84205436706543,1.5093581676483154,22498,0.0,
1995-04-11 00:00:00+00:00,8.781492233276367,8.84205436706543,8.720930099487305,1.499021053314209,41899,0.0,
1995-04-12 00:00:00+00:00,8.84205436706543,8.902615547180176,8.720930099487305,1.5093581676483154,42106,0.0,
1995-04-13 00:00:00+00:00,8.902615547180176,8.902615547180176,8.781492233276367,1.5196962356567385,27658,0.0,
1995-04-17 00:00:00+00:00,8.781492233276367,8.902615547180176,8.660367965698242,1.5196962356567385,56554,0.0,
1995-04-18 00:00:00+00:00,8.902615547180176,8.963177680969238,8.781492233276367,1.5196962356567385,24562,0.0,
1995-04-19 00:00:00+00:00,8.902615547180176,8.902615547180176,8.84205436706543,1.5093581676483154,16925,0.0,
1995-04-20 00:00:00+00:00,8.902615547180176,8.902615547180176,8.781492233276367,1.5196962356567385,16925,0.0,
