date,WPC_Open,WPC_High,WPC_Low,WPC_Close,WPC_Volume,WPC_Dividends,WPC_Stock Splits
1998-01-21 00:00:00+00:00,21.05778694152832,22.404504776000977,21.05778694152832,3.7497284412384033,370623,0.0,
1998-01-22 00:00:00+00:00,21.669931411743164,21.669931411743164,20.69050025939941,3.6861746311187744,198789,0.0,
1998-01-23 00:00:00+00:00,21.48628807067871,21.48628807067871,20.568071365356445,3.664989709854126,158868,0.0,
1998-01-26 00:00:00+00:00,21.425073623657227,21.425073623657227,20.568071365356445,3.590841770172119,122009,0.0,
1998-01-27 00:00:00+00:00,20.50685691833496,20.568071365356445,20.017139434814453,3.5590641498565674,178981,0.0,
1998-01-28 00:00:00+00:00,20.568071365356445,21.547502517700195,20.139568328857425,3.7285444736480713,163156,0.0,
1998-01-29 00:00:00+00:00,21.425073623657227,21.9147891998291,21.18021583557129,3.7497284412384033,74125,0.0,
1998-01-30 00:00:00+00:00,21.669931411743164,21.669931411743164,21.05778694152832,3.6861746311187744,58503,0.0,
1998-02-02 00:00:00+00:00,21.48628807067871,21.48628807067871,20.44564247131348,3.6861746311187744,76269,0.0,
1998-02-03 00:00:00+00:00,21.302644729614254,21.302644729614254,20.568071365356445,3.622619152069092,96791,0.0,
1998-02-04 00:00:00+00:00,20.62928581237793,21.241430282592773,20.44564247131348,3.6014349460601807,78209,0.0,
1998-02-05 00:00:00+00:00,20.99657249450684,21.48628807067871,20.812929153442383,3.675580739974976,78821,0.0,
1998-02-06 00:00:00+00:00,21.48628807067871,21.48628807067871,20.93535614013672,3.622619152069092,62791,0.0,
1998-02-09 00:00:00+00:00,20.69050025939941,21.18021583557129,20.568071365356445,3.5590641498565674,73716,0.0,
1998-02-10 00:00:00+00:00,20.812929153442383,21.18021583557129,20.812929153442383,3.643803119659424,79434,0.0,
1998-02-11 00:00:00+00:00,21.05778694152832,21.18021583557129,20.62928581237793,3.612028121948242,67182,0.0,
1998-02-12 00:00:00+00:00,20.99657249450684,21.05778694152832,20.812929153442383,3.633212089538574,26954,0.0,
1998-02-13 00:00:00+00:00,21.05778694152832,21.18021583557129,20.874143600463867,3.633212089538574,52275,0.0,
