date,SPY_Open,SPY_High,SPY_Low,SPY_Close,SPY_Volume,SPY_Dividends,SPY_Stock Splits
1993-05-17 00:00:00+00:00,44.125,44.15625,43.9375,24.92415809631348,34000,0.0,
1993-05-18 00:00:00+00:00,44.1875,44.21875,43.96875,24.90652275085449,105200,0.0,
1993-05-19 00:00:00+00:00,44.125,45.03125,43.84375,25.41805076599121,50200,0.0,
1993-05-20 00:00:00+00:00,45.03125,45.15625,44.9375,25.48858642578125,98200,0.0,
1993-05-21 00:00:00+00:00,45.1875,45.25,44.71875,25.259313583374023,221400,0.0,
1993-05-24 00:00:00+00:00,44.84375,45.09375,44.84375,25.36514663696289,30500,0.0,
1993-05-25 00:00:00+00:00,45.125,45.125,45.03125,25.41805076599121,191800,0.0,
1993-05-26 00:00:00+00:00,45.15625,45.625,45.125,25.735559463500977,102400,0.0,
1993-05-27 00:00:00+00:00,45.65625,45.65625,45.375,25.647367477416992,53800,0.0,
1993-05-28 00:00:00+00:00,45.40625,45.40625,45.0,25.523895263671875,79100,0.0,
1993-06-01 00:00:00+00:00,45.375,45.8125,45.3125,25.770832061767575,28300,0.0,
1993-06-02 00:00:00+00:00,45.53125,45.75,45.34375,25.735559463500977,20300,0.0,
1993-06-03 00:00:00+00:00,45.5,45.5,45.34375,25.647367477416992,21600,0.0,
1993-06-04 00:00:00+00:00,45.3125,45.3125,45.09375,25.55917358398437,32000,0.0,
1993-06-07 00:00:00+00:00,45.375,45.375,45.125,25.470962524414062,121400,0.0,
1993-06-08 00:00:00+00:00,45.0,45.0,44.71875,25.241661071777344,104500,0.0,
1993-06-09 00:00:00+00:00,44.875,45.0625,44.8125,25.32986068725586,43300,0.0,
1993-06-10 00:00:00+00:00,44.84375,44.9375,44.75,25.347492218017575,17900,0.0,
1993-06-11 00:00:00+00:00,45.0625,45.15625,44.90625,25.453330993652344,647400,0.0,
1993-06-14 00:00:00+00:00,45.15625,45.1875,45.03125,25.41805076599121,64200,0.0,
1993-06-15 00:00:00+00:00,45.09375,45.125,44.9375,25.36514663696289,142400,0.0,
1993-06-16 00:00:00+00:00,44.9375,45.03125,44.8125,25.41805076599121,330900,0.0,
1993-06-17 00:00:00+00:00,45.125,45.1875,45.03125,25.506248474121094,37400,0.0,
1993-06-18 00:00:00+00:00,44.84375,44.84375,44.5,25.29621124267578,58500,0.318,
1993-06-21 00:00:00+00:00,44.625,44.625,44.53125,25.349496841430664,29300,0.0,
1993-06-22 00:00:00+00:00,44.65625,44.65625,44.5625,25.367263793945312,137500,0.0,
1993-06-23 00:00:00+00:00,44.625,44.625,44.21875,25.13633155822754,227600,0.0,
1993-06-24 00:00:00+00:00,44.34375,44.8125,44.34375,25.473848342895508,243700,0.0,
1993-06-25 00:00:00+00:00,44.78125,44.90625,44.75,25.45608901977539,44800,0.0,
1993-06-28 00:00:00+00:00,45.0,45.28125,44.9375,25.740324020385746,439900,0.0,
1993-06-29 00:00:00+00:00,45.21875,45.21875,45.0,25.61595726013184,207500,0.0,
1993-06-30 00:00:00+00:00,45.125,45.21875,45.0,25.61595726013184,437600,0.0,
1993-07-01 00:00:00+00:00,45.125,45.125,44.875,25.54491806030273,605700,0.0,
1993-07-02 00:00:00+00:00,44.78125,44.8125,44.53125,25.40278625488281,285400,0.0,
1993-07-06 00:00:00+00:00,44.625,44.75,44.15625,25.13633155822754,246400,0.0,
1993-07-07 00:00:00+00:00,44.1875,44.40625,44.1875,25.2074031829834,343700,0.0,
1993-07-08 00:00:00+00:00,44.375,44.9375,44.3125,25.491613388061523,248200,0.0,
1993-07-09 00:00:00+00:00,44.84375,44.96875,44.75,25.562667846679688,378200,0.0,
1993-07-12 00:00:00+00:00,44.90625,44.96875,44.84375,25.54491806030273,373700,0.0,
1993-07-13 00:00:00+00:00,44.96875,45.09375,44.65625,25.52715301513672,389600,0.0,
1993-07-14 00:00:00+00:00,44.9375,45.1875,44.90625,25.61595726013184,617300,0.0,
1993-07-15 00:00:00+00:00,45.03125,45.03125,44.78125,25.50937843322754,443800,0.0,
1993-07-16 00:00:00+00:00,44.90625,44.9375,44.6875,25.438331604003903,216400,0.0,
1993-07-19 00:00:00+00:00,44.75,44.75,44.59375,25.42054748535156,188200,0.0,
1993-07-20 00:00:00+00:00,44.6875,44.84375,44.46875,25.491613388061523,68500,0.0,
1993-07-21 00:00:00+00:00,44.78125,44.8125,44.65625,25.473848342895508,142700,0.0,
1993-07-22 00:00:00+00:00,44.75,44.8125,44.5,25.29621124267578,632400,0.0,
1993-07-23 00:00:00+00:00,44.59375,44.71875,44.5625,25.42054748535156,286200,0.0,
1993-07-26 00:00:00+00:00,44.84375,45.0625,44.84375,25.562667846679688,121300,0.0,
1993-07-27 00:00:00+00:00,45.0,45.03125,44.78125,25.54491806030273,92800,0.0,
1993-07-28 00:00:00+00:00,44.84375,44.9375,44.78125,25.491613388061523,30800,0.0,
1993-07-29 00:00:00+00:00,44.9375,45.21875,44.875,25.63372802734375,331000,0.0,
1993-07-30 00:00:00+00:00,45.09375,45.09375,44.78125,25.491613388061523,75300,0.0,
1993-08-02 00:00:00+00:00,44.90625,45.125,44.90625,25.562667846679688,41300,0.0,
1993-08-03 00:00:00+00:00,45.0625,45.1875,44.84375,25.5804386138916,81600,0.0,
1993-08-04 00:00:00+00:00,45.0,45.09375,44.875,25.5804386138916,434000,0.0,
1993-08-05 00:00:00+00:00,45.0,45.0,44.84375,25.52715301513672,36800,0.0,
1993-08-06 00:00:00+00:00,45.03125,45.0625,44.90625,25.562667846679688,402300,0.0,
1993-08-09 00:00:00+00:00,45.09375,45.34375,45.0,25.704776763916016,828200,0.0,
1993-08-10 00:00:00+00:00,45.1875,45.21875,45.125,25.687021255493164,604900,0.0,
1993-08-11 00:00:00+00:00,45.15625,45.3125,45.15625,25.687021255493164,542200,0.0,
1993-08-12 00:00:00+00:00,45.3125,45.3125,44.90625,25.61595726013184,303700,0.0,
1993-08-13 00:00:00+00:00,45.09375,45.15625,45.09375,25.651491165161133,103500,0.0,
1993-08-16 00:00:00+00:00,45.15625,45.5,45.15625,25.79360008239746,241800,0.0,
1993-08-17 00:00:00+00:00,45.34375,45.53125,45.34375,25.88241958618164,369300,0.0,
1993-08-18 00:00:00+00:00,45.6875,45.875,45.65625,26.0245418548584,414300,0.0,
1993-08-19 00:00:00+00:00,45.8125,45.8125,45.71875,26.0245418548584,28500,0.0,
1993-08-20 00:00:00+00:00,45.6875,45.8125,45.65625,26.04229164123535,80700,0.0,
1993-08-23 00:00:00+00:00,45.625,45.75,45.625,25.9890193939209,15600,0.0,
1993-08-24 00:00:00+00:00,45.71875,46.21875,45.71875,26.27324867248535,273400,0.0,
1993-08-25 00:00:00+00:00,46.21875,46.4375,46.15625,26.291000366210938,242300,0.0,
1993-08-26 00:00:00+00:00,46.28125,46.53125,46.09375,26.30876350402832,120000,0.0,
1993-08-27 00:00:00+00:00,46.15625,46.25,46.15625,26.291000366210938,25700,0.0,
1993-08-30 00:00:00+00:00,46.28125,46.5,46.28125,26.39759063720703,183500,0.0,
1993-08-31 00:00:00+00:00,46.40625,46.5625,46.34375,26.46864318847656,66500,0.0,
1993-09-01 00:00:00+00:00,46.40625,46.59375,46.40625,26.4331169128418,136500,0.0,
1993-09-02 00:00:00+00:00,46.53125,46.59375,46.3125,26.34428977966309,472400,0.0,
1993-09-03 00:00:00+00:00,46.3125,46.4375,46.25,26.36204719543457,630500,0.0,
1993-09-07 00:00:00+00:00,46.375,46.4375,46.0,26.18442726135254,196400,0.0,
1993-09-08 00:00:00+00:00,46.0625,46.0625,45.59375,26.09559440612793,269900,0.0,
1993-09-09 00:00:00+00:00,45.71875,46.03125,45.71875,26.148889541625977,239200,0.0,
1993-09-10 00:00:00+00:00,46.125,46.4375,46.0625,26.37982749938965,106500,0.0,
1993-09-13 00:00:00+00:00,46.5625,46.5625,46.4375,26.39759063720703,66900,0.0,
1993-09-14 00:00:00+00:00,46.3125,46.3125,46.09375,26.291000366210938,184500,0.0,
1993-09-15 00:00:00+00:00,46.0625,46.40625,45.90625,26.36204719543457,101000,0.0,
1993-09-16 00:00:00+00:00,46.3125,46.34375,46.15625,26.25547790527344,54300,0.0,
1993-09-17 00:00:00+00:00,45.875,45.90625,45.75,26.20456314086914,200900,0.286,
1993-09-20 00:00:00+00:00,45.875,45.96875,45.4375,25.99007225036621,57800,0.0,
1993-09-21 00:00:00+00:00,45.5,45.5625,44.8125,25.90068817138672,318200,0.0,
1993-09-22 00:00:00+00:00,45.4375,45.71875,45.375,26.11519241333008,439700,0.0,
1993-09-23 00:00:00+00:00,45.78125,45.9375,45.71875,26.25819206237793,88500,0.0,
1993-09-24 00:00:00+00:00,45.84375,45.875,45.71875,26.18668937683105,53500,0.0,
1993-09-27 00:00:00+00:00,46.125,46.28125,46.125,26.47267723083496,274600,0.0,
1993-09-28 00:00:00+00:00,46.3125,46.3125,46.15625,26.419063568115234,158300,0.0,
1993-09-29 00:00:00+00:00,46.1875,46.3125,45.96875,26.329702377319336,221000,0.0,
1993-09-30 00:00:00+00:00,46.03125,46.125,45.84375,26.276050567626957,99300,0.0,
1993-10-01 00:00:00+00:00,45.875,46.21875,45.8125,26.40118980407715,22700,0.0,
1993-10-04 00:00:00+00:00,46.21875,46.21875,46.09375,26.43694305419922,1038500,0.0,
1993-10-05 00:00:00+00:00,46.3125,46.3125,46.0,26.40118980407715,436500,0.0,
1993-10-06 00:00:00+00:00,46.1875,46.375,46.125,26.3832950592041,209200,0.0,
1993-10-07 00:00:00+00:00,46.1875,46.1875,45.96875,26.31181526184082,59400,0.0,
1993-10-08 00:00:00+00:00,46.125,46.15625,45.71875,26.347576141357425,54400,0.0,
1993-10-11 00:00:00+00:00,46.15625,46.25,46.15625,26.40118980407715,467100,0.0,
1993-10-12 00:00:00+00:00,46.21875,46.25,46.1875,26.43694305419922,26200,0.0,
1993-10-13 00:00:00+00:00,46.25,46.25,46.15625,26.43694305419922,139100,0.0,
1993-10-14 00:00:00+00:00,46.40625,46.8125,46.28125,26.77655792236328,108100,0.0,
1993-10-15 00:00:00+00:00,47.03125,47.15625,46.90625,26.91955947875977,1502500,0.0,
1993-10-18 00:00:00+00:00,47.03125,47.03125,46.875,26.848054885864254,722400,0.0,
1993-10-19 00:00:00+00:00,46.875,46.96875,46.59375,26.651424407958984,880100,0.0,
1993-10-20 00:00:00+00:00,46.75,46.75,46.5625,26.687185287475582,230400,0.0,
1993-10-21 00:00:00+00:00,46.6875,46.6875,46.53125,26.651424407958984,56200,0.0,
1993-10-22 00:00:00+00:00,46.65625,46.84375,46.375,26.52631378173828,390700,0.0,
1993-10-25 00:00:00+00:00,46.40625,46.5625,46.28125,26.597808837890625,114500,0.0,
1993-10-26 00:00:00+00:00,46.46875,46.5,46.3125,26.57993698120117,186200,0.0,
1993-10-27 00:00:00+00:00,46.40625,46.53125,46.40625,26.597808837890625,118400,0.0,
1993-10-28 00:00:00+00:00,46.5625,46.96875,46.5625,26.7944393157959,129600,0.0,
1993-10-29 00:00:00+00:00,46.8125,46.875,46.78125,26.7944393157959,80700,0.0,
1993-11-01 00:00:00+00:00,46.78125,47.0,46.78125,26.86593437194824,36400,0.0,
1993-11-02 00:00:00+00:00,46.90625,47.0,46.65625,26.848054885864254,262100,0.0,
1993-11-03 00:00:00+00:00,46.90625,46.90625,46.125,26.508445739746094,479100,0.0,
1993-11-04 00:00:00+00:00,46.34375,46.34375,45.8125,26.222448348999023,130400,0.0,
1993-11-05 00:00:00+00:00,45.71875,46.0625,45.53125,26.347576141357425,363200,0.0,
1993-11-08 00:00:00+00:00,46.09375,46.25,45.96875,26.3832950592041,367600,0.0,
1993-11-09 00:00:00+00:00,46.4375,46.46875,46.125,26.40118980407715,246900,0.0,
1993-11-10 00:00:00+00:00,46.15625,46.5,46.03125,26.597808837890625,46500,0.0,
1993-11-11 00:00:00+00:00,46.5,46.625,46.34375,26.52631378173828,88900,0.0,
1993-11-12 00:00:00+00:00,46.46875,46.75,46.4375,26.651424407958984,108200,0.0,
1993-11-15 00:00:00+00:00,46.6875,46.6875,46.4375,26.63355827331543,243300,0.0,
1993-11-16 00:00:00+00:00,46.65625,46.8125,46.46875,26.75867462158203,492600,0.0,
1993-11-17 00:00:00+00:00,46.8125,46.8125,46.40625,26.615692138671875,39600,0.0,
1993-11-18 00:00:00+00:00,46.46875,46.5625,46.28125,26.54418563842773,240800,0.0,
1993-11-19 00:00:00+00:00,46.25,46.375,46.21875,26.490558624267575,106000,0.0,
1993-11-22 00:00:00+00:00,46.1875,46.21875,45.875,26.329702377319336,165300,0.0,
1993-11-23 00:00:00+00:00,46.28125,46.3125,46.03125,26.47267723083496,89700,0.0,
1993-11-24 00:00:00+00:00,46.40625,46.5,46.34375,26.57993698120117,77200,0.0,
1993-11-26 00:00:00+00:00,46.59375,46.59375,46.46875,26.597808837890625,1019800,0.0,
1993-11-29 00:00:00+00:00,46.625,46.71875,46.3125,26.490558624267575,517500,0.0,
1993-11-30 00:00:00+00:00,46.28125,46.5625,46.25,26.508445739746094,230000,0.0,
1993-12-01 00:00:00+00:00,46.59375,46.625,46.40625,26.54418563842773,379200,0.0,
1993-12-02 00:00:00+00:00,46.5,46.5625,46.40625,26.615692138671875,352000,0.0,
1993-12-03 00:00:00+00:00,46.5,46.71875,46.5,26.722938537597656,306000,0.0,
1993-12-06 00:00:00+00:00,46.78125,46.9375,46.78125,26.81230354309082,99500,0.0,
1993-12-07 00:00:00+00:00,46.875,46.90625,46.78125,26.7944393157959,88800,0.0,
1993-12-08 00:00:00+00:00,46.84375,46.84375,46.78125,26.7944393157959,146700,0.0,
1993-12-09 00:00:00+00:00,46.84375,46.90625,46.625,26.70507049560547,416500,0.0,
1993-12-10 00:00:00+00:00,46.71875,46.71875,46.5,26.651424407958984,412900,0.0,
1993-12-13 00:00:00+00:00,46.59375,46.875,46.53125,26.81230354309082,273200,0.0,
1993-12-14 00:00:00+00:00,46.90625,46.90625,46.53125,26.615692138671875,41900,0.0,
1993-12-15 00:00:00+00:00,46.59375,46.625,46.46875,26.57993698120117,82600,0.0,
1993-12-16 00:00:00+00:00,46.65625,46.65625,46.5625,26.669322967529297,78200,0.0,
1993-12-17 00:00:00+00:00,46.40625,46.59375,46.375,26.815879821777344,104700,0.317,
1993-12-20 00:00:00+00:00,46.53125,46.65625,46.5,26.85187339782715,68800,0.0,
1993-12-21 00:00:00+00:00,46.5625,46.5625,46.40625,26.76189613342285,205700,0.0,
1993-12-22 00:00:00+00:00,46.59375,46.8125,46.5,26.94186019897461,410300,0.0,
1993-12-23 00:00:00+00:00,46.75,46.84375,46.6875,26.92386817932129,533800,0.0,
1993-12-27 00:00:00+00:00,46.75,47.0,46.75,27.06782531738281,447100,0.0,
1993-12-28 00:00:00+00:00,46.96875,47.125,46.9375,27.1218318939209,880600,0.0,
1993-12-29 00:00:00+00:00,47.125,47.15625,47.0,27.08584213256836,266700,0.0,
1993-12-30 00:00:00+00:00,47.0,47.0,46.75,26.97785377502441,219900,0.0,
1993-12-31 00:00:00+00:00,46.9375,47.0,46.5625,26.833881378173828,312900,0.0,
1994-01-03 00:00:00+00:00,46.59375,46.65625,46.40625,26.76189613342285,960900,0.0,
1994-01-04 00:00:00+00:00,46.53125,46.65625,46.46875,26.869873046875,164300,0.0,
1994-01-05 00:00:00+00:00,46.71875,46.78125,46.53125,26.92386817932129,710900,0.0,
1994-01-06 00:00:00+00:00,46.8125,46.84375,46.6875,26.92386817932129,201000,0.0,
1994-01-07 00:00:00+00:00,46.84375,47.0625,46.71875,27.08584213256836,775500,0.0,
1994-01-10 00:00:00+00:00,47.09375,47.59375,46.96875,27.4097957611084,593700,0.0,
1994-01-11 00:00:00+00:00,47.5625,47.5625,47.34375,27.35578727722168,295200,0.0,
1994-01-12 00:00:00+00:00,47.53125,47.53125,47.1875,27.265811920166016,158400,0.0,
1994-01-13 00:00:00+00:00,47.21875,47.3125,47.15625,27.193824768066406,244300,0.0,
1994-01-14 00:00:00+00:00,47.375,47.5,47.375,27.30179786682129,137200,0.0,
1994-01-17 00:00:00+00:00,47.40625,47.46875,47.3125,27.30179786682129,17700,0.0,
1994-01-18 00:00:00+00:00,47.46875,47.53125,47.375,27.33780288696289,166400,0.0,
1994-01-19 00:00:00+00:00,47.40625,47.46875,47.25,27.265811920166016,200800,0.0,
1994-01-20 00:00:00+00:00,47.40625,47.5,47.375,27.33780288696289,281100,0.0,
1994-01-21 00:00:00+00:00,47.53125,47.53125,47.34375,27.28380584716797,85600,0.0,
1994-01-24 00:00:00+00:00,47.34375,47.5625,47.1875,27.17582130432129,373800,0.0,
1994-01-25 00:00:00+00:00,47.21875,47.25,47.09375,27.17582130432129,310400,0.0,
1994-01-26 00:00:00+00:00,47.1875,47.34375,47.125,27.24781990051269,145100,0.0,
1994-01-27 00:00:00+00:00,47.40625,47.8125,47.34375,27.49978446960449,344500,0.0,
1994-01-28 00:00:00+00:00,47.9375,48.03125,47.875,27.57177352905273,356500,0.0,
1994-01-31 00:00:00+00:00,48.0625,48.3125,48.0,27.76972770690918,313800,0.0,
1994-02-01 00:00:00+00:00,48.15625,48.15625,47.90625,27.62575340270996,303600,0.0,
1994-02-02 00:00:00+00:00,48.125,48.28125,48.09375,27.80572509765625,307600,0.0,
1994-02-03 00:00:00+00:00,48.1875,48.1875,47.90625,27.679750442504883,466100,0.0,
1994-02-04 00:00:00+00:00,48.0625,48.125,46.96875,27.04984664916992,1403200,0.0,
1994-02-07 00:00:00+00:00,46.84375,47.3125,46.84375,27.17582130432129,516400,0.0,
1994-02-08 00:00:00+00:00,47.28125,47.28125,47.03125,27.193824768066406,188200,0.0,
1994-02-09 00:00:00+00:00,47.25,47.4375,47.1875,27.30179786682129,144600,0.0,
1994-02-10 00:00:00+00:00,47.375,47.40625,47.0,27.06782531738281,883900,0.0,
1994-02-11 00:00:00+00:00,47.03125,47.28125,46.8125,27.157833099365234,519400,0.0,
1994-02-14 00:00:00+00:00,47.0625,47.375,47.0,27.193824768066406,2742100,0.0,
1994-02-15 00:00:00+00:00,47.3125,47.5,47.25,27.33780288696289,374700,0.0,
1994-02-16 00:00:00+00:00,47.53125,47.53125,47.34375,27.319822311401367,287600,0.0,
1994-02-17 00:00:00+00:00,47.65625,47.6875,47.03125,27.157833099365234,342400,0.0,
1994-02-18 00:00:00+00:00,47.1875,47.21875,46.75,26.9958553314209,313300,0.0,
1994-02-22 00:00:00+00:00,47.0,47.34375,47.0,27.265811920166016,154500,0.0,
1994-02-23 00:00:00+00:00,47.40625,47.4375,47.0625,27.193824768066406,391700,0.0,
1994-02-24 00:00:00+00:00,47.0625,47.0625,46.5625,26.833881378173828,770800,0.0,
1994-02-25 00:00:00+00:00,46.65625,46.8125,46.5625,26.95985221862793,531300,0.0,
1994-02-28 00:00:00+00:00,46.9375,47.0625,46.8125,26.95985221862793,333000,0.0,
1994-03-01 00:00:00+00:00,46.8125,46.90625,46.375,26.85187339782715,423600,0.0,
1994-03-02 00:00:00+00:00,46.03125,46.6875,45.90625,26.887868881225582,581500,0.0,
1994-03-03 00:00:00+00:00,46.625,46.625,46.4375,26.815879821777344,223200,0.0,
1994-03-04 00:00:00+00:00,46.5625,46.8125,46.40625,26.887868881225582,595800,0.0,
1994-03-07 00:00:00+00:00,46.84375,47.0,46.84375,27.031848907470703,539800,0.0,
1994-03-08 00:00:00+00:00,46.96875,46.96875,46.6875,26.92386817932129,880300,0.0,
1994-03-09 00:00:00+00:00,46.8125,47.0,46.59375,27.04984664916992,2500100,0.0,
1994-03-10 00:00:00+00:00,46.9375,46.9375,46.4375,26.833881378173828,207400,0.0,
1994-03-11 00:00:00+00:00,46.65625,46.90625,46.40625,26.97785377502441,576600,0.0,
1994-03-14 00:00:00+00:00,47.03125,47.03125,46.84375,27.01384735107422,345900,0.0,
1994-03-15 00:00:00+00:00,47.0,47.09375,46.84375,26.9958553314209,748600,0.0,
1994-03-16 00:00:00+00:00,46.9375,47.25,46.78125,27.211809158325195,455500,0.0,
1994-03-17 00:00:00+00:00,47.09375,47.3125,47.09375,27.211809158325195,133000,0.0,
1994-03-18 00:00:00+00:00,46.75,47.03125,46.71875,27.20588493347168,365500,0.271,
1994-03-21 00:00:00+00:00,46.8125,46.9375,46.71875,27.13347053527832,324800,0.0,
1994-03-22 00:00:00+00:00,46.84375,47.0625,46.75,27.20588493347168,435700,0.0,
1994-03-23 00:00:00+00:00,46.9375,47.0625,46.90625,27.18778610229492,698500,0.0,
1994-03-24 00:00:00+00:00,46.75,46.84375,46.15625,26.861970901489254,1200500,0.0,
1994-03-25 00:00:00+00:00,46.40625,46.53125,45.9375,26.608549118041992,100900,0.0,
