date,COKE_Open,COKE_High,COKE_Low,COKE_Close,COKE_Volume,COKE_Dividends,COKE_Stock Splits
1973-04-06 00:00:00+00:00,0.0,9.625,9.625,4.45889139175415,1200,0.0,
1973-04-09 00:00:00+00:00,0.0,9.75,9.75,4.516801357269287,1000,0.0,
1973-04-10 00:00:00+00:00,0.0,10.0,10.0,4.632614135742188,1200,0.0,
1973-04-11 00:00:00+00:00,0.0,10.0,10.0,4.632614135742188,400,0.0,
1973-04-12 00:00:00+00:00,0.0,9.875,9.875,4.574707984924316,1000,0.0,
1973-04-13 00:00:00+00:00,0.0,9.875,9.875,4.574707984924316,400,0.0,
1973-04-16 00:00:00+00:00,0.0,9.875,9.875,4.574707984924316,600,0.0,
1973-04-17 00:00:00+00:00,0.0,9.75,9.75,4.516801357269287,3200,0.0,
1973-04-18 00:00:00+00:00,9.75,9.75,9.75,4.516801357269287,0,0.0,
1973-04-19 00:00:00+00:00,9.75,9.75,9.75,4.516801357269287,0,0.0,
1973-04-23 00:00:00+00:00,0.0,9.875,9.875,4.574707984924316,200,0.0,
1973-04-24 00:00:00+00:00,0.0,9.625,9.625,4.45889139175415,2200,0.0,
1973-04-25 00:00:00+00:00,0.0,9.625,9.625,4.45889139175415,1200,0.0,
1973-04-26 00:00:00+00:00,0.0,9.625,9.625,4.45889139175415,800,0.0,
1973-04-27 00:00:00+00:00,0.0,9.375,9.375,4.343077182769775,400,0.0,
1973-04-30 00:00:00+00:00,0.0,9.375,9.375,4.343077182769775,1800,0.0,
1973-05-01 00:00:00+00:00,0.0,9.5,9.5,4.400983333587647,1400,0.0,
1973-05-02 00:00:00+00:00,0.0,9.5,9.5,4.400983333587647,400,0.0,
1973-05-03 00:00:00+00:00,0.0,9.875,9.5,4.400983333587647,600,0.0,
1973-05-04 00:00:00+00:00,0.0,9.5,9.125,4.227259159088135,4000,0.0,
1973-05-07 00:00:00+00:00,0.0,9.5,9.125,4.227259159088135,200,0.0,
1973-05-08 00:00:00+00:00,0.0,9.375,9.0,4.169353008270264,2800,0.0,
1973-05-09 00:00:00+00:00,0.0,9.25,8.875,4.11144495010376,2400,0.0,
1973-05-10 00:00:00+00:00,0.0,9.25,8.875,4.11144495010376,2200,0.0,
1973-05-11 00:00:00+00:00,0.0,8.875,8.375,3.879814386367798,1600,0.0,
1973-05-14 00:00:00+00:00,0.0,8.875,8.375,3.879814386367798,2600,0.0,
1973-05-15 00:00:00+00:00,0.0,8.5,8.0,3.706092596054077,3800,0.0,
1973-05-16 00:00:00+00:00,0.0,8.25,7.875,3.648186922073364,2800,0.0,
1973-05-17 00:00:00+00:00,0.0,8.375,8.0,3.706092596054077,4000,0.0,
1973-05-18 00:00:00+00:00,0.0,8.25,7.875,3.648186922073364,2800,0.0,
1973-05-21 00:00:00+00:00,0.0,7.875,7.5,3.4744606018066406,4000,0.0,
1973-05-22 00:00:00+00:00,0.0,7.375,7.0,3.2428317070007324,5600,0.0,
1973-05-23 00:00:00+00:00,0.0,6.875,6.375,2.9532923698425293,3000,0.0,
1973-05-24 00:00:00+00:00,0.0,7.125,6.625,3.0691072940826416,4800,0.0,
1973-05-25 00:00:00+00:00,0.0,7.25,6.875,3.184923887252808,4400,0.0,
1973-05-29 00:00:00+00:00,0.0,7.375,7.0,3.2428317070007324,2000,0.0,
1973-05-30 00:00:00+00:00,0.0,7.375,7.0,3.2428317070007324,2600,0.0,
1973-05-31 00:00:00+00:00,0.0,7.25,6.875,3.184923887252808,1200,0.0,
1973-06-01 00:00:00+00:00,0.0,7.25,6.875,3.184923887252808,200,0.0,
1973-06-04 00:00:00+00:00,0.0,7.0,6.625,3.0691072940826416,1800,0.0,
1973-06-05 00:00:00+00:00,0.0,7.0,6.625,3.0691072940826416,1000,0.0,
1973-06-06 00:00:00+00:00,0.0,7.0,6.625,3.0691072940826416,600,0.0,
1973-06-07 00:00:00+00:00,0.0,7.0,6.625,3.0691072940826416,600,0.0,
1973-06-08 00:00:00+00:00,0.0,7.625,7.25,3.3586437702178955,1800,0.0,
1973-06-11 00:00:00+00:00,0.0,7.625,7.25,3.3586437702178955,600,0.0,
1973-06-12 00:00:00+00:00,0.0,7.875,7.5,3.4744606018066406,3400,0.0,
1973-06-13 00:00:00+00:00,0.0,7.875,7.5,3.4744606018066406,400,0.0,
1973-06-14 00:00:00+00:00,0.0,7.875,7.5,3.4744606018066406,8400,0.0,
1973-06-15 00:00:00+00:00,0.0,8.0,7.625,3.5323665142059326,2200,0.0,
1973-06-18 00:00:00+00:00,0.0,8.125,7.75,3.590276002883911,1200,0.0,
1973-06-19 00:00:00+00:00,0.0,8.125,7.75,3.590276002883911,2600,0.0,
1973-06-20 00:00:00+00:00,0.0,8.375,8.0,3.706092596054077,1400,0.0,
1973-06-21 00:00:00+00:00,0.0,8.25,7.875,3.648186922073364,1000,0.0,
1973-06-22 00:00:00+00:00,0.0,8.375,8.0,3.706092596054077,1000,0.0,
1973-06-25 00:00:00+00:00,0.0,8.375,8.0,3.706092596054077,400,0.0,
1973-06-26 00:00:00+00:00,8.0,8.0,8.0,3.706092596054077,0,0.0,
1973-06-27 00:00:00+00:00,8.0,8.0,8.0,3.706092596054077,0,0.0,
1973-06-28 00:00:00+00:00,0.0,8.375,8.0,3.706092596054077,600,0.0,
1973-06-29 00:00:00+00:00,0.0,8.375,8.0,3.706092596054077,600,0.0,
1973-07-02 00:00:00+00:00,0.0,8.375,8.0,3.706092596054077,600,0.0,
1973-07-03 00:00:00+00:00,0.0,8.375,8.0,3.706092596054077,800,0.0,
1973-07-05 00:00:00+00:00,0.0,8.25,7.875,3.648186922073364,2400,0.0,
1973-07-06 00:00:00+00:00,0.0,8.25,7.875,3.648186922073364,400,0.0,
1973-07-09 00:00:00+00:00,0.0,8.375,8.0,3.706092596054077,800,0.0,
1973-07-10 00:00:00+00:00,0.0,8.375,8.0,3.706092596054077,600,0.0,
1973-07-11 00:00:00+00:00,0.0,8.375,8.0,3.706092596054077,2600,0.0,
1973-07-12 00:00:00+00:00,0.0,8.375,8.0,3.706092596054077,2000,0.0,
1973-07-13 00:00:00+00:00,0.0,8.375,8.0,3.706092596054077,2000,0.0,
1973-07-16 00:00:00+00:00,0.0,8.375,8.0,3.706092596054077,200,0.0,
1973-07-17 00:00:00+00:00,0.0,8.625,8.25,3.821908950805664,1400,0.0,
1973-07-18 00:00:00+00:00,0.0,8.875,8.5,3.937725782394409,8400,0.0,
1973-07-19 00:00:00+00:00,0.0,8.875,8.5,3.937725782394409,200,0.0,
1973-07-20 00:00:00+00:00,0.0,8.75,8.375,3.879814386367798,200,0.0,
1973-07-23 00:00:00+00:00,0.0,8.75,8.375,3.879814386367798,600,0.0,
1973-07-24 00:00:00+00:00,0.0,8.75,8.375,3.879814386367798,4400,0.0,
1973-07-25 00:00:00+00:00,0.0,8.75,8.375,3.879814386367798,600,0.0,
1973-07-26 00:00:00+00:00,0.0,8.75,8.375,3.879814386367798,800,0.0,
1973-07-27 00:00:00+00:00,0.0,8.75,8.375,3.879814386367798,1000,0.0,
1973-07-30 00:00:00+00:00,0.0,8.625,8.25,3.821908950805664,600,0.0,
1973-07-31 00:00:00+00:00,0.0,8.625,8.25,3.821908950805664,2000,0.0,
1973-08-01 00:00:00+00:00,0.0,7.875,7.5,3.4744606018066406,1600,0.0,
1973-08-02 00:00:00+00:00,0.0,7.875,7.5,3.4744606018066406,1200,0.0,
1973-08-03 00:00:00+00:00,0.0,7.875,7.375,3.4165542125701904,800,0.0,
1973-08-06 00:00:00+00:00,0.0,8.0,7.5,3.4744606018066406,400,0.0,
1973-08-07 00:00:00+00:00,0.0,7.5,7.125,3.3007383346557617,2200,0.0,
1973-08-08 00:00:00+00:00,0.0,7.125,6.75,3.127013921737671,800,0.0,
1973-08-09 00:00:00+00:00,0.0,7.5,7.125,3.3007383346557617,1200,0.0,
1973-08-10 00:00:00+00:00,0.0,7.5,7.125,3.3007383346557617,400,0.0,
1973-08-13 00:00:00+00:00,0.0,7.375,7.0,3.2428317070007324,200,0.0,
1973-08-14 00:00:00+00:00,0.0,6.875,6.5,3.011199474334717,800,0.0,
1973-08-15 00:00:00+00:00,0.0,6.625,6.25,2.895382642745972,2400,0.0,
1973-08-16 00:00:00+00:00,0.0,6.875,6.5,3.011199474334717,4800,0.0,
1973-08-17 00:00:00+00:00,0.0,7.125,6.75,3.127013921737671,600,0.0,
1973-08-20 00:00:00+00:00,0.0,7.0,6.625,3.0691072940826416,1200,0.0,
1973-08-21 00:00:00+00:00,0.0,6.875,6.5,3.011199474334717,400,0.0,
1973-08-22 00:00:00+00:00,0.0,6.875,6.5,3.011199474334717,2200,0.0,
1973-08-23 00:00:00+00:00,0.0,6.875,6.5,3.011199474334717,200,0.0,
1973-08-24 00:00:00+00:00,0.0,6.875,6.5,3.011199474334717,200,0.0,
1973-08-27 00:00:00+00:00,0.0,6.875,6.5,3.011199474334717,600,0.0,
1973-08-28 00:00:00+00:00,0.0,6.875,6.5,3.011199474334717,400,0.0,
1973-08-29 00:00:00+00:00,0.0,6.75,6.375,2.9532923698425293,1400,0.0,
1973-08-30 00:00:00+00:00,0.0,6.875,6.5,3.011199474334717,4400,0.0,
1973-08-31 00:00:00+00:00,0.0,6.875,6.5,3.011199474334717,800,0.0,
1973-09-04 00:00:00+00:00,6.5,6.5,6.5,3.011199474334717,0,0.0,
1973-09-05 00:00:00+00:00,0.0,6.875,6.5,3.011199474334717,1200,0.0,
1973-09-06 00:00:00+00:00,0.0,6.875,6.5,3.011199474334717,400,0.0,
1973-09-07 00:00:00+00:00,0.0,7.0,6.625,3.0691072940826416,800,0.0,
1973-09-10 00:00:00+00:00,6.625,6.625,6.625,3.0691072940826416,0,0.0,
1973-09-11 00:00:00+00:00,0.0,6.875,6.5,3.011199474334717,1200,0.0,
1973-09-12 00:00:00+00:00,0.0,6.75,6.375,2.9532923698425293,1000,0.0,
1973-09-13 00:00:00+00:00,0.0,6.75,6.375,2.9532923698425293,600,0.0,
1973-09-14 00:00:00+00:00,0.0,6.75,6.375,2.9532923698425293,1000,0.0,
1973-09-17 00:00:00+00:00,0.0,6.75,6.375,2.9532923698425293,600,0.0,
1973-09-18 00:00:00+00:00,0.0,6.5,6.125,2.837475061416626,1800,0.0,
1973-09-19 00:00:00+00:00,0.0,6.375,6.0,2.7795681953430176,1600,0.0,
1973-09-20 00:00:00+00:00,0.0,6.625,6.25,2.895382642745972,2200,0.0,
1973-09-21 00:00:00+00:00,0.0,6.625,6.25,2.895382642745972,1000,0.0,
1973-09-24 00:00:00+00:00,0.0,6.5,6.125,2.837475061416626,2600,0.0,
1973-09-25 00:00:00+00:00,0.0,6.125,5.75,2.6637535095214844,3600,0.0,
1973-09-26 00:00:00+00:00,0.0,6.125,5.75,2.6637535095214844,2800,0.0,
1973-09-27 00:00:00+00:00,0.0,6.625,6.25,2.895382642745972,3400,0.0,
1973-09-28 00:00:00+00:00,0.0,6.625,6.25,2.895382642745972,1400,0.0,
1973-10-01 00:00:00+00:00,0.0,6.625,6.25,2.895382642745972,800,0.0,
1973-10-02 00:00:00+00:00,0.0,6.625,6.25,2.895382642745972,200,0.0,
1973-10-03 00:00:00+00:00,0.0,6.5,6.125,2.837475061416626,3400,0.0,
1973-10-04 00:00:00+00:00,0.0,6.25,5.875,2.7216615676879883,4400,0.0,
1973-10-05 00:00:00+00:00,0.0,6.25,5.875,2.7216615676879883,600,0.0,
1973-10-08 00:00:00+00:00,0.0,6.125,5.75,2.6637535095214844,1200,0.0,
1973-10-09 00:00:00+00:00,0.0,6.125,5.75,2.6637535095214844,3200,0.0,
1973-10-10 00:00:00+00:00,0.0,6.125,5.75,2.6637535095214844,600,0.0,
1973-10-11 00:00:00+00:00,0.0,6.25,5.875,2.7216615676879883,1400,0.0,
1973-10-12 00:00:00+00:00,0.0,6.5,6.125,2.837475061416626,2800,0.0,
1973-10-15 00:00:00+00:00,0.0,6.5,6.125,2.837475061416626,600,0.0,
1973-10-16 00:00:00+00:00,0.0,6.5,6.125,2.837475061416626,1000,0.0,
1973-10-17 00:00:00+00:00,0.0,6.625,6.25,2.895382642745972,1200,0.0,
1973-10-18 00:00:00+00:00,0.0,6.5,6.125,2.837475061416626,2600,0.0,
1973-10-19 00:00:00+00:00,0.0,6.625,6.25,2.895382642745972,600,0.0,
1973-10-22 00:00:00+00:00,0.0,6.5,6.125,2.837475061416626,2800,0.0,
1973-10-23 00:00:00+00:00,0.0,6.125,5.75,2.6637535095214844,4600,0.0,
1973-10-24 00:00:00+00:00,0.0,5.875,5.5,2.547938823699951,4800,0.0,
1973-10-25 00:00:00+00:00,0.0,5.375,5.0,2.3163070678710938,5000,0.0,
1973-10-26 00:00:00+00:00,0.0,5.875,5.5,2.547938823699951,1400,0.0,
1973-10-29 00:00:00+00:00,0.0,5.75,5.375,2.490030288696289,2800,0.0,
1973-10-30 00:00:00+00:00,0.0,5.5,5.125,2.3742153644561768,2800,0.0,
1973-10-31 00:00:00+00:00,0.0,6.0,5.625,2.6058478355407715,1600,0.0,
1973-11-01 00:00:00+00:00,0.0,6.0,5.625,2.6058478355407715,400,0.0,
1973-11-02 00:00:00+00:00,0.0,6.0,5.625,2.6058478355407715,1000,0.0,
1973-11-05 00:00:00+00:00,0.0,5.875,5.5,2.547938823699951,1200,0.0,
1973-11-06 00:00:00+00:00,0.0,5.75,5.375,2.490030288696289,1000,0.0,
1973-11-07 00:00:00+00:00,0.0,5.75,5.375,2.490030288696289,600,0.0,
1973-11-08 00:00:00+00:00,0.0,5.875,5.5,2.547938823699951,2400,0.0,
1973-11-09 00:00:00+00:00,0.0,6.0,5.625,2.6058478355407715,2200,0.0,
1973-11-12 00:00:00+00:00,0.0,6.0,5.625,2.6058478355407715,1200,0.0,
1973-11-13 00:00:00+00:00,0.0,6.0,5.625,2.6058478355407715,2400,0.0,
1973-11-14 00:00:00+00:00,0.0,5.875,5.5,2.547938823699951,2000,0.0,
1973-11-15 00:00:00+00:00,0.0,5.75,5.375,2.490030288696289,4200,0.0,
1973-11-16 00:00:00+00:00,0.0,5.875,5.5,2.547938823699951,1200,0.0,
1973-11-19 00:00:00+00:00,0.0,5.625,5.25,2.4321234226226807,1600,0.0,
1973-11-20 00:00:00+00:00,0.0,5.5,5.125,2.3742153644561768,1400,0.0,
1973-11-21 00:00:00+00:00,0.0,5.125,4.75,2.2004916667938232,3200,0.0,
1973-11-23 00:00:00+00:00,0.0,5.0,4.625,2.1425838470458984,600,0.0,
1973-11-26 00:00:00+00:00,0.0,4.75,4.375,2.0267679691314697,4800,0.0,
1973-11-27 00:00:00+00:00,0.0,4.75,4.375,2.0267679691314697,1000,0.0,
1973-11-28 00:00:00+00:00,0.0,4.75,4.375,2.0267679691314697,2200,0.0,
1973-11-29 00:00:00+00:00,0.0,4.75,4.375,2.0267679691314697,200,0.0,
1973-11-30 00:00:00+00:00,0.0,4.625,4.25,1.9688628911972048,3400,0.0,
1973-12-03 00:00:00+00:00,0.0,4.625,4.25,1.9688628911972048,400,0.0,
1973-12-04 00:00:00+00:00,0.0,4.875,4.5,2.084676504135132,1200,0.0,
1973-12-05 00:00:00+00:00,0.0,4.625,4.25,1.9688628911972048,800,0.0,
1973-12-06 00:00:00+00:00,0.0,4.625,4.25,1.9688628911972048,600,0.0,
1973-12-07 00:00:00+00:00,0.0,4.625,4.25,1.9688628911972048,1000,0.0,
1973-12-10 00:00:00+00:00,0.0,4.625,4.25,1.9688628911972048,1200,0.0,
1973-12-11 00:00:00+00:00,0.0,4.5,4.125,1.910954475402832,1400,0.0,
1973-12-12 00:00:00+00:00,0.0,4.375,4.0,1.8530462980270384,2200,0.0,
1973-12-13 00:00:00+00:00,0.0,4.25,3.875,1.7951380014419556,800,0.0,
1973-12-14 00:00:00+00:00,0.0,4.25,3.875,1.7951380014419556,3400,0.0,
1973-12-17 00:00:00+00:00,0.0,4.25,3.875,1.7951380014419556,2200,0.0,
1973-12-18 00:00:00+00:00,0.0,4.25,3.875,1.7951380014419556,1000,0.0,
1973-12-19 00:00:00+00:00,0.0,4.375,4.0,1.8530462980270384,3000,0.0,
1973-12-20 00:00:00+00:00,0.0,4.375,4.0,1.8530462980270384,1000,0.0,
1973-12-21 00:00:00+00:00,0.0,4.25,3.875,1.7951380014419556,5600,0.0,
1973-12-24 00:00:00+00:00,0.0,4.125,3.75,1.7372303009033203,2600,0.0,
1973-12-26 00:00:00+00:00,0.0,4.0,3.625,1.6793218851089478,3400,0.0,
1973-12-27 00:00:00+00:00,0.0,4.125,3.75,1.7372303009033203,4600,0.0,
1973-12-28 00:00:00+00:00,0.0,4.0,3.625,1.6793218851089478,3800,0.0,
1973-12-31 00:00:00+00:00,0.0,4.0,3.625,1.6793218851089478,14600,0.0,
1974-01-02 00:00:00+00:00,0.0,4.0,3.625,1.6793218851089478,2800,0.0,
1974-01-03 00:00:00+00:00,0.0,4.25,3.875,1.7951380014419556,5000,0.0,
1974-01-04 00:00:00+00:00,0.0,4.375,4.0,1.8530462980270384,1600,0.0,
1974-01-07 00:00:00+00:00,0.0,4.25,3.875,1.7951380014419556,2600,0.0,
1974-01-08 00:00:00+00:00,0.0,4.875,4.5,2.084676504135132,2600,0.0,
1974-01-09 00:00:00+00:00,0.0,4.375,4.0,1.8530462980270384,5600,0.0,
1974-01-10 00:00:00+00:00,0.0,4.375,4.0,1.8530462980270384,200,0.0,
1974-01-11 00:00:00+00:00,0.0,4.5,4.125,1.910954475402832,400,0.0,
1974-01-14 00:00:00+00:00,0.0,4.5,4.125,1.910954475402832,1400,0.0,
1974-01-15 00:00:00+00:00,0.0,4.625,4.25,1.9688628911972048,400,0.0,
1974-01-16 00:00:00+00:00,0.0,4.75,4.375,2.0267679691314697,1000,0.0,
1974-01-17 00:00:00+00:00,0.0,4.75,4.375,2.0267679691314697,600,0.0,
1974-01-18 00:00:00+00:00,0.0,4.75,4.375,2.0267679691314697,400,0.0,
1974-01-21 00:00:00+00:00,0.0,4.625,4.25,1.9688628911972048,2000,0.0,
1974-01-22 00:00:00+00:00,0.0,4.625,4.25,1.9688628911972048,800,0.0,
1974-01-23 00:00:00+00:00,0.0,4.5,4.125,1.910954475402832,2000,0.0,
1974-01-24 00:00:00+00:00,0.0,4.5,4.125,1.910954475402832,1800,0.0,
1974-01-25 00:00:00+00:00,0.0,5.125,4.75,2.2004916667938232,1400,0.0,
1974-01-28 00:00:00+00:00,0.0,5.375,5.0,2.3163070678710938,2600,0.0,
1974-01-29 00:00:00+00:00,0.0,5.25,4.875,2.258400678634644,800,0.0,
1974-01-30 00:00:00+00:00,0.0,5.125,4.75,2.2004916667938232,800,0.0,
1974-01-31 00:00:00+00:00,0.0,5.125,4.75,2.2004916667938232,1200,0.0,
1974-02-01 00:00:00+00:00,0.0,5.0,4.625,2.1425838470458984,400,0.0,
1974-02-04 00:00:00+00:00,0.0,4.875,4.5,2.084676504135132,6200,0.0,
1974-02-05 00:00:00+00:00,0.0,4.75,4.375,2.0267679691314697,4000,0.0,
1974-02-06 00:00:00+00:00,0.0,4.75,4.375,2.0267679691314697,200,0.0,
1974-02-07 00:00:00+00:00,0.0,4.875,4.5,2.084676504135132,200,0.0,
1974-02-08 00:00:00+00:00,4.5,4.5,4.5,2.084676504135132,0,0.0,
1974-02-11 00:00:00+00:00,0.0,4.5,4.125,1.910954475402832,2000,0.0,
1974-02-12 00:00:00+00:00,0.0,4.375,4.0,1.8530462980270384,400,0.0,
1974-02-13 00:00:00+00:00,0.0,4.375,4.0,1.8530462980270384,800,0.0,
1974-02-14 00:00:00+00:00,0.0,4.25,3.875,1.7951380014419556,2000,0.0,
1974-02-15 00:00:00+00:00,0.0,4.25,3.875,1.7951380014419556,600,0.0,
1974-02-19 00:00:00+00:00,0.0,4.25,3.875,1.7951380014419556,1600,0.0,
1974-02-20 00:00:00+00:00,0.0,4.25,3.875,1.7951380014419556,200,0.0,
1974-02-21 00:00:00+00:00,0.0,4.125,3.75,1.7372303009033203,1200,0.0,
1974-02-22 00:00:00+00:00,0.0,4.125,3.75,1.7372303009033203,400,0.0,
1974-02-25 00:00:00+00:00,0.0,4.125,3.75,1.7372303009033203,800,0.0,
1974-02-26 00:00:00+00:00,0.0,4.125,3.75,1.7372303009033203,600,0.0,
1974-02-27 00:00:00+00:00,0.0,4.125,3.75,1.7372303009033203,400,0.0,
1974-02-28 00:00:00+00:00,3.75,3.75,3.75,1.7372303009033203,0,0.0,
1974-03-01 00:00:00+00:00,0.0,4.125,3.75,1.7372303009033203,5200,0.0,
1974-03-04 00:00:00+00:00,0.0,4.125,3.75,1.7372303009033203,200,0.0,
1974-03-05 00:00:00+00:00,0.0,4.25,3.875,1.7951380014419556,600,0.0,
1974-03-06 00:00:00+00:00,0.0,4.375,4.0,1.8530462980270384,200,0.0,
1974-03-07 00:00:00+00:00,0.0,4.25,3.875,1.7951380014419556,600,0.0,
1974-03-08 00:00:00+00:00,0.0,4.5,4.125,1.910954475402832,1000,0.0,
1974-03-11 00:00:00+00:00,0.0,4.625,4.25,1.9688628911972048,600,0.0,
1974-03-12 00:00:00+00:00,0.0,4.625,4.25,1.9688628911972048,200,0.0,
1974-03-13 00:00:00+00:00,0.0,4.625,4.25,1.9688628911972048,600,0.0,
1974-03-14 00:00:00+00:00,0.0,4.625,4.25,1.9688628911972048,1000,0.0,
1974-03-15 00:00:00+00:00,0.0,4.75,4.375,2.0267679691314697,400,0.0,
1974-03-18 00:00:00+00:00,0.0,4.625,4.25,1.9688628911972048,400,0.0,
1974-03-19 00:00:00+00:00,0.0,4.5,4.125,1.910954475402832,600,0.0,
1974-03-20 00:00:00+00:00,0.0,4.375,4.0,1.8530462980270384,1200,0.0,
1974-03-21 00:00:00+00:00,0.0,4.375,4.0,1.8530462980270384,200,0.0,
1974-03-22 00:00:00+00:00,0.0,4.375,4.0,1.8530462980270384,1000,0.0,
1974-03-25 00:00:00+00:00,0.0,4.5,4.125,1.910954475402832,400,0.0,
1974-03-26 00:00:00+00:00,4.125,4.125,4.125,1.910954475402832,0,0.0,
1974-03-27 00:00:00+00:00,0.0,4.5,4.125,1.910954475402832,2000,0.0,
1974-03-28 00:00:00+00:00,0.0,4.375,4.0,1.8530462980270384,1600,0.0,
1974-03-29 00:00:00+00:00,0.0,4.25,3.875,1.7951380014419556,2600,0.0,
1974-04-01 00:00:00+00:00,0.0,4.375,4.0,1.8530462980270384,400,0.0,
1974-04-02 00:00:00+00:00,4.0,4.0,4.0,1.8530462980270384,0,0.0,
1974-04-03 00:00:00+00:00,0.0,4.25,3.875,1.7951380014419556,1600,0.0,
1974-04-04 00:00:00+00:00,0.0,4.25,3.875,1.7951380014419556,1600,0.0,
1974-04-05 00:00:00+00:00,0.0,4.375,4.0,1.8530462980270384,1200,0.0,
1974-04-08 00:00:00+00:00,0.0,4.5,4.125,1.910954475402832,200,0.0,
1974-04-09 00:00:00+00:00,0.0,4.375,4.0,1.8530462980270384,400,0.0,
1974-04-10 00:00:00+00:00,0.0,4.375,4.0,1.8530462980270384,1000,0.0,
1974-04-11 00:00:00+00:00,4.0,4.0,4.0,1.8530462980270384,0,0.0,
1974-04-15 00:00:00+00:00,4.0,4.0,4.0,1.8530462980270384,0,0.0,
1974-04-16 00:00:00+00:00,4.0,4.0,4.0,1.8530462980270384,0,0.0,
1974-04-17 00:00:00+00:00,0.0,4.375,4.0,1.8530462980270384,400,0.0,
1974-04-18 00:00:00+00:00,4.0,4.0,4.0,1.8530462980270384,0,0.0,
1974-04-19 00:00:00+00:00,4.0,4.0,4.0,1.8530462980270384,0,0.0,
1974-04-22 00:00:00+00:00,0.0,4.375,4.0,1.8530462980270384,1200,0.0,
1974-04-23 00:00:00+00:00,0.0,4.5,4.125,1.910954475402832,400,0.0,
1974-04-24 00:00:00+00:00,0.0,4.375,4.0,1.8530462980270384,1000,0.0,
1974-04-25 00:00:00+00:00,0.0,4.375,4.0,1.8530462980270384,400,0.0,
1974-04-26 00:00:00+00:00,0.0,4.375,4.0,1.8530462980270384,600,0.0,
1974-04-29 00:00:00+00:00,0.0,4.375,4.0,1.8530462980270384,2200,0.0,
1974-04-30 00:00:00+00:00,0.0,4.375,4.0,1.8530462980270384,2200,0.0,
1974-05-01 00:00:00+00:00,0.0,4.5,4.125,1.910954475402832,600,0.0,
1974-05-02 00:00:00+00:00,4.125,4.125,4.125,1.910954475402832,0,0.0,
1974-05-03 00:00:00+00:00,4.125,4.125,4.125,1.910954475402832,0,0.0,
1974-05-06 00:00:00+00:00,0.0,4.375,4.0,1.8530462980270384,400,0.0,
1974-05-07 00:00:00+00:00,0.0,4.375,4.0,1.8530462980270384,600,0.0,
1974-05-08 00:00:00+00:00,0.0,4.375,4.0,1.8530462980270384,400,0.0,
1974-05-09 00:00:00+00:00,0.0,4.375,4.0,1.8530462980270384,600,0.0,
