date,MSM_Open,MSM_High,MSM_Low,MSM_Close,MSM_Volume,MSM_Dividends,MSM_Stock Splits
1996-05-13 00:00:00+00:00,17.125,17.1875,16.9375,8.916365623474121,118400,0.0,
1996-05-14 00:00:00+00:00,17.1875,17.5,17.1875,9.046530723571776,40200,0.0,
1996-05-15 00:00:00+00:00,17.5,17.5,17.5,9.111617088317873,41200,0.0,
1996-05-16 00:00:00+00:00,17.375,17.5,17.375,9.111617088317873,71200,0.0,
1996-05-17 00:00:00+00:00,17.625,17.6875,17.5625,9.209237098693848,22000,0.0,
1996-05-20 00:00:00+00:00,17.75,17.75,17.6875,9.209237098693848,600,0.0,
1996-05-21 00:00:00+00:00,17.75,17.75,17.75,9.241785049438477,4600,0.0,
1996-05-22 00:00:00+00:00,17.625,17.75,17.625,9.241785049438477,32000,0.0,
1996-05-23 00:00:00+00:00,17.625,17.75,17.625,9.241785049438477,20600,0.0,
1996-05-24 00:00:00+00:00,17.625,17.75,17.625,9.241785049438477,52600,0.0,
1996-05-28 00:00:00+00:00,17.75,17.75,17.5,9.111617088317873,6000,0.0,
1996-05-29 00:00:00+00:00,17.5625,17.75,17.5625,9.209237098693848,93200,0.0,
1996-05-30 00:00:00+00:00,17.5625,17.5625,17.3125,9.079073905944824,12000,0.0,
1996-05-31 00:00:00+00:00,17.4375,17.4375,17.25,9.079073905944824,64200,0.0,
1996-06-03 00:00:00+00:00,17.4375,17.4375,17.125,8.916365623474121,24200,0.0,
1996-06-04 00:00:00+00:00,17.0625,17.1875,17.0625,8.883825302124023,22400,0.0,
1996-06-05 00:00:00+00:00,17.0,17.0,16.8125,8.753662109375,12000,0.0,
1996-06-06 00:00:00+00:00,16.75,16.75,16.75,8.721117973327637,2400,0.0,
1996-06-07 00:00:00+00:00,16.625,16.625,16.375,8.525869369506836,9400,0.0,
1996-06-10 00:00:00+00:00,16.375,16.8125,16.375,8.721117973327637,82200,0.0,
1996-06-11 00:00:00+00:00,16.75,16.875,16.75,8.786199569702148,13000,0.0,
1996-06-12 00:00:00+00:00,16.875,17.3125,16.875,9.01399040222168,18600,0.0,
1996-06-13 00:00:00+00:00,17.3125,18.5625,17.3125,9.437029838562012,134000,0.0,
1996-06-14 00:00:00+00:00,18.25,18.4375,18.25,9.502116203308104,101000,0.0,
1996-06-17 00:00:00+00:00,18.1875,18.1875,17.625,9.241785049438477,17800,0.0,
1996-06-18 00:00:00+00:00,17.6875,17.6875,17.5,9.176698684692385,4400,0.0,
1996-06-19 00:00:00+00:00,17.5,17.6875,17.25,9.01399040222168,24400,0.0,
1996-06-20 00:00:00+00:00,17.3125,17.3125,16.875,8.818740844726562,12400,0.0,
1996-06-21 00:00:00+00:00,17.0,17.0625,16.75,8.721117973327637,273000,0.0,
1996-06-24 00:00:00+00:00,16.8125,16.8125,16.25,8.55841064453125,208400,0.0,
1996-06-25 00:00:00+00:00,16.375,16.375,16.25,8.493325233459473,10600,0.0,
1996-06-26 00:00:00+00:00,16.3125,16.3125,15.875,8.36316204071045,160400,0.0,
1996-06-27 00:00:00+00:00,16.0,16.0,16.0,8.330622673034668,5000,0.0,
1996-06-28 00:00:00+00:00,16.0,16.125,16.0,8.39570140838623,130200,0.0,
1996-07-01 00:00:00+00:00,16.125,16.125,15.75,8.298078536987305,48800,0.0,
1996-07-02 00:00:00+00:00,15.9375,16.0,15.1875,8.005208015441895,280200,0.0,
1996-07-03 00:00:00+00:00,15.375,15.375,15.125,7.875038146972656,13600,0.0,
1996-07-05 00:00:00+00:00,15.1875,15.1875,14.875,7.744876861572266,12400,0.0,
1996-07-08 00:00:00+00:00,14.5,14.5625,14.5,7.582168579101562,767800,0.0,
1996-07-09 00:00:00+00:00,14.5,15.8125,14.5,8.232992172241211,339000,0.0,
1996-07-10 00:00:00+00:00,15.75,16.1875,15.5,8.42824649810791,17600,0.0,
1996-07-11 00:00:00+00:00,16.1875,16.1875,15.5,8.07028579711914,53400,0.0,
1996-07-12 00:00:00+00:00,15.375,15.375,14.875,7.8099541664123535,285400,0.0,
1996-07-15 00:00:00+00:00,15.0,15.0625,14.5,7.614704132080078,34200,0.0,
1996-07-16 00:00:00+00:00,14.625,14.625,13.9375,7.321833610534668,44000,0.0,
1996-07-17 00:00:00+00:00,14.125,14.8125,14.125,7.7123332023620605,394200,0.0,
1996-07-18 00:00:00+00:00,14.9375,15.375,14.75,7.8099541664123535,209600,0.0,
1996-07-19 00:00:00+00:00,15.125,15.125,14.75,7.679788112640381,46400,0.0,
1996-07-22 00:00:00+00:00,14.875,14.875,14.625,7.647247314453125,21000,0.0,
1996-07-23 00:00:00+00:00,14.75,14.8125,14.6875,7.679788112640381,34600,0.0,
1996-07-24 00:00:00+00:00,14.5,14.75,14.5,7.679788112640381,339200,0.0,
1996-07-25 00:00:00+00:00,14.75,15.25,14.75,7.875038146972656,54000,0.0,
1996-07-26 00:00:00+00:00,15.0,15.25,15.0,7.940120220184326,53800,0.0,
1996-07-29 00:00:00+00:00,15.25,15.375,15.25,7.972660541534424,4000,0.0,
1996-07-30 00:00:00+00:00,15.375,15.375,15.0625,7.875038146972656,47400,0.0,
1996-07-31 00:00:00+00:00,15.0625,15.25,15.0,7.8099541664123535,130200,0.0,
1996-08-01 00:00:00+00:00,15.0625,15.0625,14.9375,7.777414321899414,5200,0.0,
1996-08-02 00:00:00+00:00,15.0,15.125,15.0,7.875038146972656,61400,0.0,
1996-08-05 00:00:00+00:00,15.125,15.5,15.0625,8.07028579711914,259000,0.0,
1996-08-06 00:00:00+00:00,15.375,16.4375,15.375,8.55841064453125,30200,0.0,
1996-08-07 00:00:00+00:00,16.4375,17.125,16.4375,8.883825302124023,47600,0.0,
1996-08-08 00:00:00+00:00,17.0,17.5,16.875,9.111617088317873,15600,0.0,
1996-08-09 00:00:00+00:00,17.5,17.5,17.4375,9.111617088317873,84600,0.0,
1996-08-12 00:00:00+00:00,17.375,17.4375,17.375,9.079073905944824,113200,0.0,
1996-08-13 00:00:00+00:00,17.375,17.375,17.1875,9.046530723571776,69400,0.0,
1996-08-14 00:00:00+00:00,17.25,17.3125,17.25,9.01399040222168,3400,0.0,
1996-08-15 00:00:00+00:00,17.1875,17.1875,17.0625,8.948908805847168,34400,0.0,
1996-08-16 00:00:00+00:00,17.1875,17.1875,17.0625,8.916365623474121,19800,0.0,
1996-08-19 00:00:00+00:00,17.125,17.125,16.875,8.786199569702148,3200,0.0,
1996-08-20 00:00:00+00:00,16.875,16.875,16.5625,8.623492240905762,5800,0.0,
1996-08-21 00:00:00+00:00,16.5625,16.5625,16.5,8.590951919555664,10800,0.0,
1996-08-22 00:00:00+00:00,16.4375,16.4375,16.4375,8.55841064453125,38200,0.0,
1996-08-23 00:00:00+00:00,16.4375,16.5,16.4375,8.590951919555664,34000,0.0,
1996-08-26 00:00:00+00:00,16.5,16.5,16.375,8.55841064453125,9600,0.0,
1996-08-27 00:00:00+00:00,16.4375,16.4375,16.4375,8.55841064453125,1800,0.0,
1996-08-28 00:00:00+00:00,16.4375,16.4375,16.25,8.460786819458008,20400,0.0,
1996-08-29 00:00:00+00:00,16.25,16.25,16.25,8.460786819458008,2000,0.0,
1996-08-30 00:00:00+00:00,16.125,16.125,15.6875,8.265536308288574,17400,0.0,
1996-09-03 00:00:00+00:00,15.875,15.875,15.875,8.265536308288574,25400,0.0,
1996-09-04 00:00:00+00:00,15.875,15.875,15.75,8.232992172241211,5600,0.0,
1996-09-05 00:00:00+00:00,15.875,15.9375,15.8125,8.298078536987305,160600,0.0,
1996-09-06 00:00:00+00:00,16.0,16.0,15.625,8.200454711914062,16800,0.0,
1996-09-09 00:00:00+00:00,15.8125,15.8125,15.375,8.07028579711914,13800,0.0,
1996-09-10 00:00:00+00:00,15.5625,15.625,15.0625,7.842496395111084,17800,0.0,
1996-09-11 00:00:00+00:00,15.125,15.125,15.125,7.875038146972656,2000,0.0,
1996-09-12 00:00:00+00:00,15.1875,15.5625,15.1875,8.037749290466309,16600,0.0,
1996-09-13 00:00:00+00:00,15.4375,15.625,15.4375,8.135372161865234,60200,0.0,
1996-09-16 00:00:00+00:00,15.5625,16.4375,15.5625,8.460786819458008,32400,0.0,
1996-09-17 00:00:00+00:00,16.25,16.25,15.875,8.265536308288574,41000,0.0,
1996-09-18 00:00:00+00:00,15.875,17.25,15.875,8.981449127197266,82800,0.0,
1996-09-19 00:00:00+00:00,17.625,17.875,16.875,8.818740844726562,217000,0.0,
1996-09-20 00:00:00+00:00,17.25,17.8125,17.25,9.144157409667969,3921800,0.0,
1996-09-23 00:00:00+00:00,17.5,17.5625,17.375,9.111617088317873,488800,0.0,
1996-09-24 00:00:00+00:00,17.625,17.625,17.5,9.144157409667969,316000,0.0,
1996-09-25 00:00:00+00:00,17.5625,17.5625,17.375,9.079073905944824,188400,0.0,
1996-09-26 00:00:00+00:00,17.375,17.625,17.375,9.176698684692385,214600,0.0,
1996-09-27 00:00:00+00:00,17.625,17.875,17.5625,9.241785049438477,224800,0.0,
1996-09-30 00:00:00+00:00,17.875,17.875,17.625,9.27432632446289,117600,0.0,
1996-10-01 00:00:00+00:00,17.75,17.8125,16.75,9.01399040222168,270600,0.0,
1996-10-02 00:00:00+00:00,17.4375,17.5,17.1875,9.111617088317873,217600,0.0,
1996-10-03 00:00:00+00:00,17.625,17.625,17.375,9.079073905944824,149200,0.0,
1996-10-04 00:00:00+00:00,17.5,17.6875,17.4375,9.111617088317873,65000,0.0,
1996-10-07 00:00:00+00:00,17.5,17.6875,17.4375,9.209237098693848,87600,0.0,
1996-10-08 00:00:00+00:00,17.6875,18.75,17.5,9.534659385681152,149800,0.0,
1996-10-09 00:00:00+00:00,18.25,18.3125,18.0625,9.534659385681152,84600,0.0,
1996-10-10 00:00:00+00:00,18.25,18.3125,18.1875,9.534659385681152,188200,0.0,
1996-10-11 00:00:00+00:00,18.25,18.375,18.25,9.534659385681152,30800,0.0,
1996-10-14 00:00:00+00:00,18.375,18.5,18.3125,9.632281303405762,115600,0.0,
1996-10-15 00:00:00+00:00,18.5,19.3125,18.5,9.729899406433104,218200,0.0,
1996-10-16 00:00:00+00:00,18.75,18.8125,18.5625,9.66482162475586,305600,0.0,
1996-10-17 00:00:00+00:00,18.625,18.8125,18.5625,9.794983863830566,193000,0.0,
1996-10-18 00:00:00+00:00,18.9375,19.1875,18.875,9.95769500732422,90200,0.0,
1996-10-21 00:00:00+00:00,19.25,19.25,18.875,9.827528953552246,71600,0.0,
1996-10-22 00:00:00+00:00,18.9375,18.9375,18.75,9.827528953552246,23200,0.0,
1996-10-23 00:00:00+00:00,19.0,19.0,18.6875,9.762442588806152,59200,0.0,
1996-10-24 00:00:00+00:00,18.875,18.875,18.625,9.69736385345459,45000,0.0,
1996-10-25 00:00:00+00:00,18.75,18.75,18.3125,9.534659385681152,168200,0.0,
1996-10-28 00:00:00+00:00,18.4375,18.4375,17.9375,9.437029838562012,28200,0.0,
1996-10-29 00:00:00+00:00,18.125,18.125,17.9375,9.339406967163086,14600,0.0,
1996-10-30 00:00:00+00:00,17.9375,18.1875,17.9375,9.371946334838867,140600,0.0,
1996-10-31 00:00:00+00:00,18.0,18.5,17.8125,9.632281303405762,63200,0.0,
1996-11-01 00:00:00+00:00,18.5,19.0625,18.5,9.92515468597412,110400,0.0,
1996-11-04 00:00:00+00:00,19.0625,19.0625,18.75,9.860066413879396,34800,0.0,
1996-11-05 00:00:00+00:00,18.875,19.125,18.875,9.92515468597412,87800,0.0,
1996-11-06 00:00:00+00:00,19.125,19.5,19.125,10.152941703796388,44000,0.0,
1996-11-07 00:00:00+00:00,19.375,19.625,19.375,10.087858200073242,184400,0.0,
1996-11-08 00:00:00+00:00,19.4375,19.5625,19.3125,10.1854829788208,40800,0.0,
1996-11-11 00:00:00+00:00,19.5625,19.5625,19.25,10.022780418395996,133200,0.0,
1996-11-12 00:00:00+00:00,19.25,19.375,19.25,10.087858200073242,27800,0.0,
1996-11-13 00:00:00+00:00,19.375,19.375,19.125,10.022780418395996,8800,0.0,
1996-11-14 00:00:00+00:00,19.25,19.4375,19.25,10.087858200073242,33000,0.0,
1996-11-15 00:00:00+00:00,19.375,19.375,19.25,10.022780418395996,42800,0.0,
1996-11-18 00:00:00+00:00,19.125,19.4375,19.0625,10.022780418395996,47000,0.0,
1996-11-19 00:00:00+00:00,19.125,19.1875,19.0,9.92515468597412,36800,0.0,
1996-11-20 00:00:00+00:00,19.0,19.3125,19.0,9.92515468597412,39000,0.0,
1996-11-21 00:00:00+00:00,19.0625,19.0625,17.9375,9.437029838562012,75200,0.0,
1996-11-22 00:00:00+00:00,18.125,18.6875,18.125,9.66482162475586,41600,0.0,
1996-11-25 00:00:00+00:00,18.625,18.9375,18.625,9.827528953552246,17800,0.0,
1996-11-26 00:00:00+00:00,18.875,18.875,18.625,9.69736385345459,80200,0.0,
1996-11-27 00:00:00+00:00,18.625,18.875,18.5625,9.827528953552246,40600,0.0,
1996-11-29 00:00:00+00:00,18.75,18.75,18.5625,9.729899406433104,29600,0.0,
1996-12-02 00:00:00+00:00,18.5625,18.625,18.5,9.66482162475586,77800,0.0,
1996-12-03 00:00:00+00:00,18.5625,18.8125,18.5625,9.762442588806152,11400,0.0,
1996-12-04 00:00:00+00:00,18.625,18.625,18.4375,9.69736385345459,79200,0.0,
1996-12-05 00:00:00+00:00,18.5625,18.75,18.5,9.632281303405762,14200,0.0,
1996-12-06 00:00:00+00:00,18.375,18.4375,18.0625,9.567197799682615,19600,0.0,
1996-12-09 00:00:00+00:00,18.375,19.4375,18.375,10.087858200073242,84800,0.0,
1996-12-10 00:00:00+00:00,19.375,19.5,19.25,10.087858200073242,49000,0.0,
1996-12-11 00:00:00+00:00,19.25,19.25,19.1875,10.022780418395996,5400,0.0,
1996-12-12 00:00:00+00:00,19.125,19.125,18.6875,9.729899406433104,12400,0.0,
1996-12-13 00:00:00+00:00,18.6875,18.6875,17.9375,9.339406967163086,23800,0.0,
1996-12-16 00:00:00+00:00,17.9375,17.9375,17.5625,9.144157409667969,202600,0.0,
1996-12-17 00:00:00+00:00,17.4375,17.4375,17.1875,8.948908805847168,120600,0.0,
1996-12-18 00:00:00+00:00,17.25,17.25,16.875,8.851285934448242,78600,0.0,
1996-12-19 00:00:00+00:00,17.125,17.125,16.8125,8.916365623474121,55400,0.0,
1996-12-20 00:00:00+00:00,17.25,18.1875,17.25,9.437029838562012,56000,0.0,
1996-12-23 00:00:00+00:00,17.9375,18.1875,17.9375,9.437029838562012,32000,0.0,
1996-12-24 00:00:00+00:00,18.0625,18.125,18.0,9.437029838562012,2000,0.0,
1996-12-26 00:00:00+00:00,18.0,18.125,18.0,9.404486656188965,5200,0.0,
1996-12-27 00:00:00+00:00,18.0625,18.125,18.0,9.437029838562012,17600,0.0,
1996-12-30 00:00:00+00:00,18.25,18.25,18.125,9.437029838562012,29800,0.0,
1996-12-31 00:00:00+00:00,18.125,18.5,18.0,9.632281303405762,108000,0.0,
1997-01-02 00:00:00+00:00,18.375,18.625,18.125,9.46957302093506,52600,0.0,
1997-01-03 00:00:00+00:00,18.3125,18.3125,18.1875,9.502116203308104,82200,0.0,
1997-01-06 00:00:00+00:00,18.25,18.25,18.25,9.502116203308104,9400,0.0,
1997-01-07 00:00:00+00:00,18.25,18.25,18.1875,9.502116203308104,31600,0.0,
1997-01-08 00:00:00+00:00,18.1875,18.1875,17.5,9.111617088317873,159600,0.0,
1997-01-09 00:00:00+00:00,17.5,18.125,17.4375,9.339406967163086,88600,0.0,
1997-01-10 00:00:00+00:00,17.8125,18.0625,17.8125,9.404486656188965,18600,0.0,
1997-01-13 00:00:00+00:00,18.0625,18.0625,17.5625,9.176698684692385,68600,0.0,
1997-01-14 00:00:00+00:00,17.75,17.875,17.6875,9.27432632446289,621600,0.0,
1997-01-15 00:00:00+00:00,17.6875,18.3125,17.6875,9.502116203308104,71800,0.0,
1997-01-16 00:00:00+00:00,18.3125,18.4375,18.1875,9.502116203308104,63600,0.0,
1997-01-17 00:00:00+00:00,18.125,18.3125,18.0625,9.534659385681152,15200,0.0,
1997-01-20 00:00:00+00:00,18.25,18.75,18.25,9.762442588806152,136200,0.0,
1997-01-21 00:00:00+00:00,18.875,18.875,18.75,9.794983863830566,28200,0.0,
1997-01-22 00:00:00+00:00,18.8125,19.125,18.8125,9.827528953552246,100600,0.0,
1997-01-23 00:00:00+00:00,18.875,19.25,18.875,9.99023723602295,83800,0.0,
1997-01-24 00:00:00+00:00,19.1875,19.3125,19.125,9.99023723602295,57800,0.0,
1997-01-27 00:00:00+00:00,19.125,19.375,19.0625,10.087858200073242,114800,0.0,
1997-01-28 00:00:00+00:00,19.375,19.4375,19.1875,10.055320739746094,49600,0.0,
1997-01-29 00:00:00+00:00,19.25,19.25,19.0,9.95769500732422,43600,0.0,
1997-01-30 00:00:00+00:00,19.125,19.3125,19.125,10.055320739746094,5200,0.0,
1997-01-31 00:00:00+00:00,19.4375,19.4375,19.3125,10.087858200073242,65800,0.0,
1997-02-03 00:00:00+00:00,19.3125,19.5,19.3125,10.152941703796388,23000,0.0,
1997-02-04 00:00:00+00:00,19.625,19.625,19.5,10.1854829788208,49000,0.0,
1997-02-05 00:00:00+00:00,19.5625,19.5625,19.25,10.087858200073242,21400,0.0,
1997-02-06 00:00:00+00:00,19.375,19.5,19.375,10.152941703796388,9400,0.0,
1997-02-07 00:00:00+00:00,19.5,19.5,19.375,10.152941703796388,19200,0.0,
1997-02-10 00:00:00+00:00,19.4375,19.625,19.375,10.120402336120604,48800,0.0,
1997-02-11 00:00:00+00:00,19.375,19.375,19.25,10.022780418395996,20000,0.0,
1997-02-12 00:00:00+00:00,19.3125,19.3125,19.25,10.022780418395996,20600,0.0,
1997-02-13 00:00:00+00:00,19.125,19.375,19.125,10.087858200073242,9600,0.0,
1997-02-14 00:00:00+00:00,19.4375,19.4375,19.3125,10.055320739746094,2200,0.0,
1997-02-18 00:00:00+00:00,19.25,19.3125,19.125,9.99023723602295,10400,0.0,
1997-02-19 00:00:00+00:00,19.1875,19.25,19.125,10.022780418395996,51000,0.0,
1997-02-20 00:00:00+00:00,19.1875,19.25,18.375,9.632281303405762,185400,0.0,
1997-02-21 00:00:00+00:00,18.4375,18.625,18.0625,9.534659385681152,30600,0.0,
