date,CHRD_Open,CHRD_High,CHRD_Low,CHRD_Close,CHRD_Volume,CHRD_Dividends,CHRD_Stock Splits
2010-06-17 00:00:00+00:00,14.850000381469728,15.0,14.449999809265137,10.093422889709473,16024400,0.0,
2010-06-18 00:00:00+00:00,14.920000076293944,15.979999542236328,14.760000228881836,10.826009750366213,3485800,0.0,
2010-06-21 00:00:00+00:00,17.030000686645508,17.030000686645508,15.25,10.669995307922363,2130900,0.0,
2010-06-22 00:00:00+00:00,15.75,15.979999542236328,15.460000038146973,10.554683685302734,1416900,0.0,
2010-06-23 00:00:00+00:00,15.550000190734863,15.619999885559082,15.010000228881836,10.290136337280272,826700,0.0,
2010-06-24 00:00:00+00:00,15.15999984741211,15.15999984741211,14.5,9.971324920654297,930100,0.0,
2010-06-25 00:00:00+00:00,14.779999732971191,15.170000076293944,14.600000381469728,10.005242347717283,140600,0.0,
2010-06-28 00:00:00+00:00,14.920000076293944,15.460000038146973,14.800000190734863,10.208738327026367,97800,0.0,
2010-06-29 00:00:00+00:00,14.800000190734863,14.859999656677246,14.5,9.903493881225586,790600,0.0,
2010-06-30 00:00:00+00:00,14.56999969482422,14.75,14.270000457763672,9.835660934448242,177400,0.0,
2010-07-01 00:00:00+00:00,14.5,14.640000343322754,13.880000114440918,9.78139591217041,1433700,0.0,
2010-07-02 00:00:00+00:00,14.420000076293944,15.0,14.0600004196167,9.733912467956545,283300,0.0,
2010-07-06 00:00:00+00:00,14.75,14.800000190734863,14.149999618530272,9.74069595336914,517600,0.0,
2010-07-07 00:00:00+00:00,14.399999618530272,14.90999984741211,14.399999618530272,10.025591850280762,362100,0.0,
2010-07-08 00:00:00+00:00,14.829999923706056,15.399999618530272,14.800000190734863,10.303703308105469,395100,0.0,
2010-07-09 00:00:00+00:00,15.3100004196167,15.789999961853027,14.90999984741211,10.683563232421877,252900,0.0,
2010-07-12 00:00:00+00:00,15.850000381469728,15.850000381469728,15.4399995803833,10.588597297668455,603800,0.0,
2010-07-13 00:00:00+00:00,15.649999618530272,16.190000534057617,15.630000114440918,10.859928131103516,587100,0.0,
2010-07-14 00:00:00+00:00,16.0,16.739999771118164,16.0,11.117690086364746,121400,0.0,
2010-07-15 00:00:00+00:00,16.399999618530273,16.450000762939453,16.059999465942383,10.968459129333496,257400,0.0,
2010-07-16 00:00:00+00:00,16.079999923706055,16.329999923706055,15.40999984741211,11.056639671325684,920100,0.0,
2010-07-19 00:00:00+00:00,16.200000762939453,16.399999618530273,15.890000343322754,11.043072700500488,298600,0.0,
2010-07-20 00:00:00+00:00,16.059999465942383,17.110000610351562,16.010000228881836,11.531465530395508,547400,0.0,
2010-07-21 00:00:00+00:00,17.0,17.0,16.5,11.205870628356934,172000,0.0,
2010-07-22 00:00:00+00:00,16.610000610351562,17.530000686645508,16.610000610351562,11.558598518371582,949400,0.0,
2010-07-23 00:00:00+00:00,17.1200008392334,17.18000030517578,16.440000534057617,11.34831714630127,705000,0.0,
2010-07-26 00:00:00+00:00,16.670000076293945,16.93000030517578,16.209999084472656,11.314400672912598,737400,0.0,
2010-07-27 00:00:00+00:00,16.84000015258789,17.299999237060547,16.200000762939453,11.06342315673828,886100,0.0,
2010-07-28 00:00:00+00:00,16.56999969482422,17.440000534057617,16.5,11.660344123840332,831000,0.0,
2010-07-29 00:00:00+00:00,17.170000076293945,17.65999984741211,17.110000610351562,11.789225578308104,690000,0.0,
2010-07-30 00:00:00+00:00,17.25,17.549999237060547,17.0,11.66713047027588,620800,0.0,
2010-08-02 00:00:00+00:00,17.299999237060547,17.850000381469727,17.299999237060547,12.040205955505373,369900,0.0,
2010-08-03 00:00:00+00:00,17.649999618530273,18.290000915527344,17.649999618530273,12.196221351623535,242600,0.0,
2010-08-04 00:00:00+00:00,18.229999542236328,18.739999771118164,18.149999618530277,12.521811485290527,768500,0.0,
2010-08-05 00:00:00+00:00,18.739999771118164,18.739999771118164,18.010000228881836,12.297967910766602,744600,0.0,
2010-08-06 00:00:00+00:00,18.21999931335449,18.299999237060547,17.34000015258789,12.28440284729004,436600,0.0,
2010-08-09 00:00:00+00:00,18.200000762939453,18.280000686645508,17.600000381469727,12.108039855957031,201200,0.0,
2010-08-10 00:00:00+00:00,17.59000015258789,17.850000381469727,17.25,11.992724418640137,478300,0.0,
2010-08-11 00:00:00+00:00,17.5,17.5,16.899999618530273,11.517895698547363,374300,0.0,
2010-08-12 00:00:00+00:00,16.899999618530273,17.520000457763672,16.84000015258789,11.809576034545898,521500,0.0,
2010-08-13 00:00:00+00:00,17.440000534057617,18.09000015258789,17.440000534057617,12.033422470092772,311500,0.0,
2010-08-16 00:00:00+00:00,17.739999771118164,17.739999771118164,17.200000762939453,11.782443046569824,204900,0.0,
2010-08-17 00:00:00+00:00,17.450000762939453,17.75,17.360000610351562,11.870625495910645,285800,0.0,
2010-08-18 00:00:00+00:00,17.34000015258789,17.389999389648438,17.059999465942383,11.626429557800291,287600,0.0,
2010-08-19 00:00:00+00:00,17.059999465942383,17.170000076293945,16.950000762939453,11.545031547546388,247800,0.0,
2010-08-20 00:00:00+00:00,16.950000762939453,17.190000534057617,16.899999618530273,11.531465530395508,284100,0.0,
2010-08-23 00:00:00+00:00,16.959999084472656,17.3700008392334,16.959999084472656,11.734962463378906,176800,0.0,
2010-08-24 00:00:00+00:00,17.010000228881836,17.329999923706055,16.989999771118164,11.701045036315918,275600,0.0,
2010-08-25 00:00:00+00:00,17.1200008392334,17.149999618530273,16.049999237060547,11.375452041625977,631800,0.0,
2010-08-26 00:00:00+00:00,16.770000457763672,17.0,16.200000762939453,11.151605606079102,281300,0.0,
2010-08-27 00:00:00+00:00,16.610000610351562,16.610000610351562,16.1200008392334,11.192305564880373,227400,0.0,
2010-08-30 00:00:00+00:00,16.389999389648438,16.81999969482422,16.389999389648438,11.233003616333008,156900,0.0,
2010-08-31 00:00:00+00:00,16.649999618530273,16.649999618530273,16.40999984741211,11.171953201293944,324200,0.0,
2010-09-01 00:00:00+00:00,16.579999923706055,17.950000762939453,16.510000228881836,11.850276947021484,436400,0.0,
2010-09-02 00:00:00+00:00,17.43000030517578,18.170000076293945,17.270000457763672,12.121603965759276,264100,0.0,
2010-09-03 00:00:00+00:00,18.0,18.149999618530277,17.8700008392334,12.2030029296875,243300,0.0,
2010-09-07 00:00:00+00:00,17.899999618530273,17.989999771118164,17.520000457763672,12.0062894821167,157000,0.0,
2010-09-08 00:00:00+00:00,17.719999313354492,17.959999084472656,17.719999313354492,12.080903053283691,193200,0.0,
2010-09-09 00:00:00+00:00,17.979999542236328,18.25,17.8799991607666,12.24370002746582,651600,0.0,
2010-09-10 00:00:00+00:00,18.21999931335449,18.21999931335449,17.68000030517578,12.01307201385498,220900,0.0,
2010-09-13 00:00:00+00:00,17.729999542236328,17.899999618530273,17.329999923706055,11.85705852508545,246600,0.0,
2010-09-14 00:00:00+00:00,17.399999618530273,17.639999389648438,17.100000381469727,11.897759437561035,335100,0.0,
