date,JBHT_Open,JBHT_High,JBHT_Low,JBHT_Close,JBHT_Volume,JBHT_Dividends,JBHT_Stock Splits
1983-11-22 00:00:00+00:00,0.0,1.5833330154418943,1.5416669845581057,1.0842790603637695,5736000,0.0,
1983-11-23 00:00:00+00:00,0.0,1.6041669845581057,1.5625,1.0989311933517456,2424000,0.0,
1983-11-25 00:00:00+00:00,0.0,1.6458330154418943,1.625,1.142888426780701,741600,0.0,
1983-11-28 00:00:00+00:00,0.0,1.5625,1.5208330154418943,1.0696264505386353,1251600,0.0,
1983-11-29 00:00:00+00:00,0.0,1.5833330154418943,1.5625,1.0989311933517456,1209600,0.0,
1983-11-30 00:00:00+00:00,0.0,1.6041669845581057,1.5625,1.0989311933517456,632400,0.0,
1983-12-01 00:00:00+00:00,0.0,1.6041669845581057,1.5625,1.0989311933517456,422400,0.0,
1983-12-02 00:00:00+00:00,0.0,1.6041669845581057,1.5416669845581057,1.0842790603637695,985200,0.0,
1983-12-05 00:00:00+00:00,0.0,1.5833330154418943,1.5208330154418943,1.0696264505386353,229200,0.0,
1983-12-06 00:00:00+00:00,0.0,1.5416669845581057,1.5,1.0549745559692385,220800,0.0,
1983-12-07 00:00:00+00:00,0.0,1.5625,1.5,1.0549745559692385,85200,0.0,
1983-12-08 00:00:00+00:00,0.0,1.5625,1.5208330154418943,1.0696264505386353,264000,0.0,
1983-12-09 00:00:00+00:00,0.0,1.5625,1.5208330154418943,1.0696264505386353,246000,0.0,
1983-12-12 00:00:00+00:00,0.0,1.5625,1.5208330154418943,1.0696264505386353,164400,0.0,
1983-12-13 00:00:00+00:00,0.0,1.5833330154418943,1.5416669845581057,1.0842790603637695,687600,0.0,
1983-12-14 00:00:00+00:00,0.0,1.5833330154418943,1.5416669845581057,1.0842790603637695,164400,0.0,
1983-12-15 00:00:00+00:00,0.0,1.5833330154418943,1.5416669845581057,1.0842790603637695,81600,0.0,
1983-12-16 00:00:00+00:00,0.0,1.5833330154418943,1.5416669845581057,1.0842790603637695,135600,0.0,
1983-12-19 00:00:00+00:00,0.0,1.5833330154418943,1.5416669845581057,1.0842790603637695,150000,0.0,
1983-12-20 00:00:00+00:00,0.0,1.6041669845581057,1.5625,1.0989311933517456,126000,0.0,
1983-12-21 00:00:00+00:00,0.0,1.6041669845581057,1.5625,1.0989311933517456,362400,0.0,
1983-12-22 00:00:00+00:00,0.0,1.5833330154418943,1.5625,1.0989311933517456,24000,0.0,
1983-12-23 00:00:00+00:00,0.0,1.6041669845581057,1.5833330154418943,1.1135830879211426,130800,0.0,
1983-12-27 00:00:00+00:00,0.0,1.6458330154418943,1.6041669845581057,1.1282362937927246,338400,0.0,
1983-12-28 00:00:00+00:00,0.0,1.6458330154418943,1.6041669845581057,1.1282362937927246,54000,0.0,
1983-12-29 00:00:00+00:00,0.0,1.6458330154418943,1.5625,1.0989311933517456,58800,0.0,
1983-12-30 00:00:00+00:00,0.0,1.6458330154418943,1.5833330154418943,1.1135830879211426,205200,0.0,
1984-01-03 00:00:00+00:00,0.0,1.6458330154418943,1.6041669845581057,1.1282362937927246,18000,0.0,
1984-01-04 00:00:00+00:00,0.0,1.625,1.5833330154418943,1.1135830879211426,352800,0.0,
1984-01-05 00:00:00+00:00,0.0,1.6458330154418943,1.6041669845581057,1.1282362937927246,499200,0.0,
1984-01-06 00:00:00+00:00,0.0,1.7083330154418943,1.6666669845581057,1.1721938848495483,218400,0.0,
1984-01-09 00:00:00+00:00,0.0,1.7083330154418943,1.6458330154418943,1.1575411558151243,22800,0.0,
1984-01-10 00:00:00+00:00,0.0,1.7291669845581057,1.6666669845581057,1.1721938848495483,26400,0.0,
1984-01-11 00:00:00+00:00,0.0,1.7291669845581057,1.6666669845581057,1.1721938848495483,99600,0.0,
1984-01-12 00:00:00+00:00,0.0,1.7291669845581057,1.6666669845581057,1.1721938848495483,67200,0.0,
1984-01-13 00:00:00+00:00,0.0,1.75,1.6666669845581057,1.1721938848495483,446400,0.0,
1984-01-16 00:00:00+00:00,0.0,1.75,1.6875,1.1868462562561035,328800,0.0,
1984-01-17 00:00:00+00:00,0.0,1.8125,1.75,1.23080313205719,637200,0.0,
1984-01-18 00:00:00+00:00,0.0,1.8125,1.7708330154418943,1.2454555034637451,73200,0.0,
1984-01-19 00:00:00+00:00,0.0,1.8333330154418943,1.7708330154418943,1.2454555034637451,397200,0.0,
1984-01-20 00:00:00+00:00,0.0,1.8333330154418943,1.7708330154418943,1.2454555034637451,356400,0.0,
1984-01-23 00:00:00+00:00,0.0,1.8333330154418943,1.7708330154418943,1.2454555034637451,318000,0.0,
1984-01-24 00:00:00+00:00,0.0,1.7916669845581057,1.7083330154418943,1.2014985084533691,615600,0.0,
1984-01-25 00:00:00+00:00,0.0,1.7916669845581057,1.7083330154418943,1.2014985084533691,176400,0.0,
1984-01-26 00:00:00+00:00,0.0,1.7916669845581057,1.7083330154418943,1.2014985084533691,183600,0.0,
1984-01-27 00:00:00+00:00,0.0,1.7291669845581057,1.6666669845581057,1.1721938848495483,352800,0.0,
1984-01-30 00:00:00+00:00,0.0,1.6041669845581057,1.5625,1.0989311933517456,79200,0.0,
1984-01-31 00:00:00+00:00,0.0,1.6041669845581057,1.5416669845581057,1.0842790603637695,92400,0.0,
1984-02-01 00:00:00+00:00,0.0,1.5833330154418943,1.5416669845581057,1.0842790603637695,434400,0.0,
1984-02-02 00:00:00+00:00,0.0,1.5833330154418943,1.5416669845581057,1.0842790603637695,9600,0.0,
1984-02-03 00:00:00+00:00,0.0,1.5833330154418943,1.5416669845581057,1.0842790603637695,46800,0.0,
1984-02-06 00:00:00+00:00,0.0,1.5833330154418943,1.5416669845581057,1.0842790603637695,140400,0.0,
1984-02-07 00:00:00+00:00,0.0,1.5625,1.4791669845581057,1.0403220653533936,166800,0.0,
1984-02-08 00:00:00+00:00,0.0,1.5416669845581057,1.4791669845581057,1.0403220653533936,4800,0.0,
1984-02-09 00:00:00+00:00,0.0,1.5416669845581057,1.4791669845581057,1.0403220653533936,584400,0.0,
1984-02-10 00:00:00+00:00,0.0,1.5416669845581057,1.5,1.0549745559692385,386400,0.0,
1984-02-13 00:00:00+00:00,0.0,1.5208330154418943,1.4791669845581057,1.0403220653533936,62400,0.0,
1984-02-14 00:00:00+00:00,0.0,1.5208330154418943,1.4791669845581057,1.0403220653533936,45600,0.0,
1984-02-15 00:00:00+00:00,0.0,1.5208330154418943,1.4791669845581057,1.0403220653533936,54000,0.0,
1984-02-16 00:00:00+00:00,0.0,1.5416669845581057,1.5,1.0549745559692385,200400,0.0,
1984-02-17 00:00:00+00:00,0.0,1.5416669845581057,1.5208330154418943,1.0696264505386353,7200,0.0,
1984-02-21 00:00:00+00:00,0.0,1.5416669845581057,1.5,1.0549745559692385,2400,0.0,
1984-02-22 00:00:00+00:00,0.0,1.5833330154418943,1.5,1.0549745559692385,128400,0.0,
1984-02-23 00:00:00+00:00,0.0,1.5833330154418943,1.5,1.0549745559692385,2400,0.0,
1984-02-24 00:00:00+00:00,0.0,1.5833330154418943,1.5,1.0549745559692385,140400,0.0,
1984-02-27 00:00:00+00:00,0.0,1.5625,1.5,1.0549745559692385,79200,0.0,
1984-02-28 00:00:00+00:00,0.0,1.5625,1.5,1.0549745559692385,130800,0.0,
1984-02-29 00:00:00+00:00,0.0,1.5625,1.5,1.0549745559692385,8400,0.0,
1984-03-01 00:00:00+00:00,0.0,1.5625,1.5,1.0549745559692385,2400,0.0,
