date,USAU_Open,USAU_High,USAU_Low,USAU_Close,USAU_Volume,USAU_Dividends,USAU_Stock Splits
1980-05-07 00:00:00+00:00,0.0,350.0,340.0,291.423828125,10,0.0,
1980-05-08 00:00:00+00:00,0.0,340.0,330.0,282.8525390625,100,0.0,
1980-05-09 00:00:00+00:00,0.0,340.0,330.0,282.8525390625,40,0.0,
1980-05-12 00:00:00+00:00,0.0,370.0,350.0,299.99517822265625,145,0.0,
1980-05-13 00:00:00+00:00,0.0,410.0,390.0,334.2802734375,463,0.0,
1980-05-14 00:00:00+00:00,0.0,420.0,400.0,342.8515319824219,293,0.0,
1980-05-15 00:00:00+00:00,0.0,415.0,395.0,338.56591796875,125,0.0,
1980-05-16 00:00:00+00:00,0.0,410.0,390.0,334.2802734375,225,0.0,
1980-05-19 00:00:00+00:00,0.0,410.0,390.0,334.2802734375,283,0.0,
1980-05-20 00:00:00+00:00,0.0,400.0,380.0,325.7090148925781,68,0.0,
1980-05-21 00:00:00+00:00,0.0,400.0,380.0,325.7090148925781,105,0.0,
1980-05-22 00:00:00+00:00,0.0,395.0,375.0,321.4233093261719,80,0.0,
1980-05-23 00:00:00+00:00,0.0,390.0,370.0,317.1376647949219,98,0.0,
1980-05-27 00:00:00+00:00,0.0,385.0,365.0,312.8519897460937,33,0.0,
1980-05-28 00:00:00+00:00,0.0,390.0,370.0,317.1376647949219,118,0.0,
1980-05-29 00:00:00+00:00,0.0,385.0,365.0,312.8519897460937,5,0.0,
1980-05-30 00:00:00+00:00,0.0,395.0,375.0,321.4233093261719,263,0.0,
1980-06-02 00:00:00+00:00,0.0,400.0,380.0,325.7090148925781,208,0.0,
1980-06-03 00:00:00+00:00,0.0,395.0,375.0,321.4233093261719,28,0.0,
1980-06-04 00:00:00+00:00,0.0,400.0,380.0,325.7090148925781,128,0.0,
1980-06-05 00:00:00+00:00,0.0,400.0,380.0,325.7090148925781,80,0.0,
1980-06-06 00:00:00+00:00,0.0,395.0,375.0,321.4233093261719,245,0.0,
1980-06-09 00:00:00+00:00,0.0,400.0,380.0,325.7090148925781,133,0.0,
1980-06-10 00:00:00+00:00,0.0,395.0,375.0,321.4233093261719,58,0.0,
1980-06-11 00:00:00+00:00,0.0,400.0,380.0,325.7090148925781,78,0.0,
1980-06-12 00:00:00+00:00,0.0,400.0,380.0,325.7090148925781,95,0.0,
1980-06-13 00:00:00+00:00,0.0,395.0,375.0,321.4233093261719,140,0.0,
1980-06-16 00:00:00+00:00,0.0,400.0,380.0,325.7090148925781,125,0.0,
1980-06-17 00:00:00+00:00,0.0,390.0,370.0,317.1376647949219,63,0.0,
1980-06-18 00:00:00+00:00,0.0,390.0,370.0,317.1376647949219,58,0.0,
1980-06-19 00:00:00+00:00,0.0,370.0,350.0,299.99517822265625,155,0.0,
1980-06-20 00:00:00+00:00,0.0,375.0,355.0,304.2807312011719,125,0.0,
1980-06-23 00:00:00+00:00,0.0,390.0,370.0,317.1376647949219,83,0.0,
1980-06-24 00:00:00+00:00,0.0,395.0,375.0,321.4233093261719,95,0.0,
1980-06-25 00:00:00+00:00,0.0,395.0,375.0,321.4233093261719,120,0.0,
1980-06-26 00:00:00+00:00,0.0,395.0,375.0,321.4233093261719,70,0.0,
1980-06-27 00:00:00+00:00,0.0,400.0,380.0,325.7090148925781,185,0.0,
1980-06-30 00:00:00+00:00,0.0,405.0,385.0,329.99462890625,115,0.0,
1980-07-01 00:00:00+00:00,0.0,405.0,385.0,329.99462890625,73,0.0,
1980-07-02 00:00:00+00:00,0.0,425.0,405.0,347.13720703125,268,0.0,
1980-07-03 00:00:00+00:00,0.0,460.0,440.0,377.1366882324219,538,0.0,
1980-07-07 00:00:00+00:00,0.0,395.0,385.0,329.99462890625,260,0.0,
1980-07-08 00:00:00+00:00,0.0,385.0,370.0,317.1376647949219,333,0.0,
1980-07-09 00:00:00+00:00,0.0,375.0,365.0,312.8519897460937,213,0.0,
1980-07-10 00:00:00+00:00,0.0,380.0,365.0,312.8519897460937,158,0.0,
1980-07-11 00:00:00+00:00,0.0,385.0,380.0,325.7090148925781,185,0.0,
1980-07-14 00:00:00+00:00,0.0,390.0,380.0,325.7090148925781,43,0.0,
1980-07-15 00:00:00+00:00,0.0,380.0,370.0,317.1376647949219,78,0.0,
1980-07-16 00:00:00+00:00,0.0,390.0,385.0,329.99462890625,153,0.0,
1980-07-17 00:00:00+00:00,0.0,395.0,390.0,334.2802734375,98,0.0,
1980-07-18 00:00:00+00:00,0.0,410.0,400.0,342.8515319824219,185,0.0,
1980-07-21 00:00:00+00:00,0.0,415.0,405.0,347.13720703125,148,0.0,
1980-07-22 00:00:00+00:00,0.0,395.0,390.0,334.2802734375,235,0.0,
1980-07-23 00:00:00+00:00,0.0,395.0,385.0,329.99462890625,140,0.0,
1980-07-24 00:00:00+00:00,0.0,390.0,380.0,325.7090148925781,153,0.0,
1980-07-25 00:00:00+00:00,0.0,385.0,370.0,317.1376647949219,143,0.0,
1980-07-28 00:00:00+00:00,0.0,385.0,375.0,321.4233093261719,28,0.0,
1980-07-29 00:00:00+00:00,0.0,400.0,390.0,334.2802734375,448,0.0,
1980-07-30 00:00:00+00:00,0.0,435.0,425.0,364.27972412109375,768,0.0,
1980-07-31 00:00:00+00:00,0.0,455.0,445.0,381.42236328125,283,0.0,
1980-08-01 00:00:00+00:00,0.0,445.0,435.0,372.85107421875,338,0.0,
1980-08-04 00:00:00+00:00,0.0,455.0,440.0,377.1366882324219,128,0.0,
1980-08-05 00:00:00+00:00,0.0,450.0,440.0,377.1366882324219,103,0.0,
1980-08-06 00:00:00+00:00,0.0,430.0,415.0,355.70855712890625,273,0.0,
1980-08-07 00:00:00+00:00,0.0,435.0,425.0,364.27972412109375,365,0.0,
1980-08-08 00:00:00+00:00,0.0,440.0,435.0,372.85107421875,268,0.0,
1980-08-11 00:00:00+00:00,0.0,460.0,455.0,389.99365234375,355,0.0,
1980-08-12 00:00:00+00:00,0.0,460.0,450.0,385.7080078125,483,0.0,
1980-08-13 00:00:00+00:00,0.0,460.0,450.0,385.7080078125,168,0.0,
1980-08-14 00:00:00+00:00,0.0,510.0,500.0,428.5644226074219,558,0.0,
1980-08-15 00:00:00+00:00,0.0,520.0,510.0,437.1357116699219,468,0.0,
1980-08-18 00:00:00+00:00,0.0,495.0,480.0,411.421875,423,0.0,
1980-08-19 00:00:00+00:00,0.0,520.0,510.0,437.1357116699219,538,0.0,
1980-08-20 00:00:00+00:00,0.0,560.0,545.0,467.1353454589844,448,0.0,
1980-08-21 00:00:00+00:00,0.0,565.0,560.0,479.99212646484375,313,0.0,
1980-08-22 00:00:00+00:00,0.0,585.0,575.0,492.8490905761719,698,0.0,
1980-08-25 00:00:00+00:00,0.0,550.0,540.0,462.8495788574219,338,0.0,
1980-08-26 00:00:00+00:00,0.0,570.0,555.0,475.70654296875,353,0.0,
1980-08-27 00:00:00+00:00,0.0,555.0,550.0,471.4208984375,388,0.0,
1980-08-28 00:00:00+00:00,0.0,550.0,540.0,462.8495788574219,80,0.0,
1980-08-29 00:00:00+00:00,0.0,575.0,570.0,488.56353759765625,183,0.0,
1980-09-02 00:00:00+00:00,0.0,585.0,575.0,492.8490905761719,308,0.0,
1980-09-03 00:00:00+00:00,0.0,515.0,500.0,428.5644226074219,1180,0.0,
1980-09-04 00:00:00+00:00,0.0,500.0,490.0,419.9931640625,503,0.0,
1980-09-05 00:00:00+00:00,0.0,525.0,520.0,445.70703125,383,0.0,
1980-09-08 00:00:00+00:00,0.0,475.0,465.0,398.5649108886719,383,0.0,
1980-09-09 00:00:00+00:00,0.0,495.0,490.0,419.9931640625,445,0.0,
1980-09-10 00:00:00+00:00,0.0,505.0,495.0,424.27880859375,128,0.0,
1980-09-11 00:00:00+00:00,0.0,500.0,490.0,419.9931640625,78,0.0,
1980-09-12 00:00:00+00:00,0.0,510.0,495.0,424.27880859375,123,0.0,
1980-09-15 00:00:00+00:00,0.0,495.0,485.0,415.7074890136719,105,0.0,
1980-09-16 00:00:00+00:00,0.0,495.0,480.0,411.421875,110,0.0,
1980-09-17 00:00:00+00:00,0.0,500.0,495.0,424.27880859375,433,0.0,
1980-09-18 00:00:00+00:00,0.0,480.0,470.0,402.8505859375,633,0.0,
1980-09-19 00:00:00+00:00,0.0,480.0,470.0,402.8505859375,433,0.0,
1980-09-22 00:00:00+00:00,0.0,475.0,470.0,402.8505859375,165,0.0,
1980-09-23 00:00:00+00:00,0.0,450.0,440.0,377.1366882324219,283,0.0,
1980-09-24 00:00:00+00:00,0.0,450.0,445.0,381.42236328125,120,0.0,
1980-09-25 00:00:00+00:00,0.0,440.0,430.0,368.56536865234375,215,0.0,
1980-09-26 00:00:00+00:00,0.0,430.0,420.0,359.99420166015625,260,0.0,
1980-09-29 00:00:00+00:00,0.0,400.0,395.0,338.56591796875,188,0.0,
1980-09-30 00:00:00+00:00,0.0,440.0,435.0,372.85107421875,355,0.0,
1980-10-01 00:00:00+00:00,0.0,430.0,425.0,364.27972412109375,178,0.0,
1980-10-02 00:00:00+00:00,0.0,420.0,410.0,351.4228515625,108,0.0,
1980-10-03 00:00:00+00:00,0.0,420.0,410.0,351.4228515625,355,0.0,
1980-10-06 00:00:00+00:00,0.0,430.0,420.0,359.99420166015625,260,0.0,
1980-10-07 00:00:00+00:00,0.0,410.0,400.0,342.8515319824219,138,0.0,
1980-10-08 00:00:00+00:00,0.0,425.0,415.0,355.70855712890625,153,0.0,
1980-10-09 00:00:00+00:00,0.0,425.0,415.0,355.70855712890625,50,0.0,
1980-10-10 00:00:00+00:00,0.0,410.0,400.0,342.8515319824219,220,0.0,
1980-10-13 00:00:00+00:00,0.0,450.0,435.0,372.85107421875,278,0.0,
1980-10-14 00:00:00+00:00,0.0,425.0,420.0,359.99420166015625,165,0.0,
1980-10-15 00:00:00+00:00,0.0,440.0,430.0,368.56536865234375,180,0.0,
1980-10-16 00:00:00+00:00,0.0,430.0,420.0,359.99420166015625,293,0.0,
1980-10-17 00:00:00+00:00,0.0,430.0,420.0,359.99420166015625,65,0.0,
1980-10-20 00:00:00+00:00,0.0,420.0,410.0,351.4228515625,73,0.0,
1980-10-21 00:00:00+00:00,0.0,415.0,405.0,347.13720703125,143,0.0,
1980-10-22 00:00:00+00:00,0.0,415.0,405.0,347.13720703125,183,0.0,
1980-10-23 00:00:00+00:00,0.0,405.0,400.0,342.8515319824219,198,0.0,
1980-10-24 00:00:00+00:00,0.0,410.0,400.0,342.8515319824219,365,0.0,
1980-10-27 00:00:00+00:00,0.0,415.0,410.0,351.4228515625,153,0.0,
1980-10-28 00:00:00+00:00,0.0,400.0,395.0,338.56591796875,245,0.0,
1980-10-29 00:00:00+00:00,0.0,400.0,395.0,338.56591796875,113,0.0,
1980-10-30 00:00:00+00:00,0.0,395.0,390.0,334.2802734375,115,0.0,
1980-10-31 00:00:00+00:00,0.0,400.0,395.0,338.56591796875,170,0.0,
1980-11-03 00:00:00+00:00,0.0,410.0,405.0,347.13720703125,193,0.0,
1980-11-05 00:00:00+00:00,0.0,425.0,420.0,359.99420166015625,320,0.0,
1980-11-06 00:00:00+00:00,0.0,440.0,435.0,372.85107421875,275,0.0,
1980-11-07 00:00:00+00:00,0.0,475.0,465.0,398.5649108886719,433,0.0,
1980-11-10 00:00:00+00:00,0.0,485.0,475.0,407.1362915039063,405,0.0,
1980-11-11 00:00:00+00:00,0.0,500.0,490.0,419.9931640625,293,0.0,
1980-11-12 00:00:00+00:00,0.0,500.0,495.0,424.27880859375,228,0.0,
1980-11-13 00:00:00+00:00,0.0,485.0,475.0,407.1362915039063,383,0.0,
1980-11-14 00:00:00+00:00,0.0,485.0,475.0,407.1362915039063,325,0.0,
1980-11-17 00:00:00+00:00,0.0,475.0,465.0,398.5649108886719,95,0.0,
1980-11-18 00:00:00+00:00,0.0,490.0,480.0,411.421875,260,0.0,
1980-11-19 00:00:00+00:00,0.0,490.0,475.0,407.1362915039063,213,0.0,
1980-11-20 00:00:00+00:00,0.0,490.0,480.0,411.421875,110,0.0,
1980-11-21 00:00:00+00:00,0.0,495.0,485.0,415.7074890136719,170,0.0,
1980-11-24 00:00:00+00:00,0.0,485.0,480.0,411.421875,80,0.0,
1980-11-25 00:00:00+00:00,0.0,490.0,480.0,411.421875,260,0.0,
1980-11-26 00:00:00+00:00,0.0,480.0,470.0,402.8505859375,235,0.0,
1980-11-28 00:00:00+00:00,0.0,475.0,460.0,394.279296875,85,0.0,
1980-12-01 00:00:00+00:00,0.0,460.0,445.0,381.42236328125,233,0.0,
1980-12-02 00:00:00+00:00,0.0,470.0,460.0,394.279296875,205,0.0,
1980-12-03 00:00:00+00:00,0.0,480.0,475.0,407.1362915039063,190,0.0,
1980-12-04 00:00:00+00:00,0.0,485.0,480.0,411.421875,75,0.0,
1980-12-05 00:00:00+00:00,0.0,465.0,455.0,389.99365234375,123,0.0,
1980-12-08 00:00:00+00:00,0.0,465.0,455.0,389.99365234375,323,0.0,
1980-12-09 00:00:00+00:00,0.0,460.0,455.0,389.99365234375,75,0.0,
1980-12-10 00:00:00+00:00,0.0,440.0,430.0,368.56536865234375,98,0.0,
1980-12-11 00:00:00+00:00,0.0,420.0,410.0,351.4228515625,185,0.0,
1980-12-12 00:00:00+00:00,0.0,430.0,420.0,359.99420166015625,30,0.0,
1980-12-15 00:00:00+00:00,0.0,415.0,405.0,347.13720703125,185,0.0,
1980-12-16 00:00:00+00:00,0.0,470.0,460.0,394.279296875,280,0.0,
1980-12-17 00:00:00+00:00,0.0,490.0,480.0,411.421875,283,0.0,
1980-12-18 00:00:00+00:00,0.0,475.0,465.0,398.5649108886719,123,0.0,
1980-12-19 00:00:00+00:00,0.0,480.0,470.0,402.8505859375,110,0.0,
1980-12-22 00:00:00+00:00,0.0,480.0,470.0,402.8505859375,185,0.0,
1980-12-23 00:00:00+00:00,0.0,465.0,460.0,394.279296875,205,0.0,
1980-12-24 00:00:00+00:00,0.0,460.0,450.0,385.7080078125,25,0.0,
1980-12-26 00:00:00+00:00,0.0,455.0,450.0,385.7080078125,43,0.0,
1980-12-29 00:00:00+00:00,0.0,450.0,440.0,377.1366882324219,178,0.0,
1980-12-30 00:00:00+00:00,0.0,430.0,425.0,364.27972412109375,85,0.0,
1980-12-31 00:00:00+00:00,0.0,430.0,420.0,359.99420166015625,120,0.0,
1981-01-02 00:00:00+00:00,0.0,435.0,425.0,364.27972412109375,195,0.0,
1981-01-05 00:00:00+00:00,0.0,435.0,430.0,368.56536865234375,78,0.0,
1981-01-06 00:00:00+00:00,0.0,435.0,425.0,364.27972412109375,68,0.0,
1981-01-07 00:00:00+00:00,0.0,425.0,420.0,359.99420166015625,75,0.0,
1981-01-08 00:00:00+00:00,0.0,425.0,410.0,351.4228515625,85,0.0,
1981-01-09 00:00:00+00:00,0.0,425.0,415.0,355.70855712890625,30,0.0,
1981-01-12 00:00:00+00:00,0.0,430.0,420.0,359.99420166015625,108,0.0,
1981-01-13 00:00:00+00:00,0.0,440.0,435.0,372.85107421875,290,0.0,
1981-01-14 00:00:00+00:00,0.0,440.0,435.0,372.85107421875,203,0.0,
1981-01-15 00:00:00+00:00,0.0,440.0,430.0,368.56536865234375,93,0.0,
1981-01-16 00:00:00+00:00,0.0,440.0,430.0,368.56536865234375,93,0.0,
1981-01-19 00:00:00+00:00,0.0,435.0,425.0,364.27972412109375,68,0.0,
1981-01-20 00:00:00+00:00,0.0,430.0,415.0,355.70855712890625,68,0.0,
1981-01-21 00:00:00+00:00,0.0,420.0,410.0,351.4228515625,155,0.0,
1981-01-22 00:00:00+00:00,0.0,415.0,400.0,342.8515319824219,103,0.0,
1981-01-23 00:00:00+00:00,0.0,405.0,400.0,342.8515319824219,215,0.0,
1981-01-26 00:00:00+00:00,0.0,405.0,395.0,338.56591796875,108,0.0,
1981-01-27 00:00:00+00:00,0.0,405.0,395.0,338.56591796875,23,0.0,
1981-01-28 00:00:00+00:00,0.0,405.0,395.0,338.56591796875,25,0.0,
1981-01-29 00:00:00+00:00,0.0,420.0,415.0,355.70855712890625,273,0.0,
1981-01-30 00:00:00+00:00,0.0,430.0,420.0,359.99420166015625,88,0.0,
1981-02-02 00:00:00+00:00,0.0,410.0,400.0,342.8515319824219,135,0.0,
1981-02-03 00:00:00+00:00,0.0,420.0,410.0,351.4228515625,123,0.0,
1981-02-04 00:00:00+00:00,0.0,415.0,410.0,351.4228515625,20,0.0,
1981-02-05 00:00:00+00:00,0.0,420.0,410.0,351.4228515625,375,0.0,
1981-02-06 00:00:00+00:00,0.0,425.0,415.0,355.70855712890625,215,0.0,
1981-02-09 00:00:00+00:00,0.0,425.0,415.0,355.70855712890625,30,0.0,
1981-02-10 00:00:00+00:00,0.0,420.0,410.0,351.4228515625,63,0.0,
1981-02-11 00:00:00+00:00,0.0,415.0,405.0,347.13720703125,58,0.0,
1981-02-12 00:00:00+00:00,0.0,410.0,400.0,342.8515319824219,160,0.0,
1981-02-13 00:00:00+00:00,0.0,405.0,395.0,338.56591796875,8,0.0,
1981-02-17 00:00:00+00:00,0.0,405.0,395.0,338.56591796875,25,0.0,
1981-02-18 00:00:00+00:00,0.0,395.0,385.0,329.99462890625,105,0.0,
1981-02-19 00:00:00+00:00,0.0,395.0,385.0,329.99462890625,28,0.0,
1981-02-20 00:00:00+00:00,0.0,390.0,385.0,329.99462890625,63,0.0,
1981-02-23 00:00:00+00:00,0.0,390.0,380.0,325.7090148925781,53,0.0,
1981-02-24 00:00:00+00:00,0.0,375.0,365.0,312.8519897460937,213,0.0,
1981-02-25 00:00:00+00:00,0.0,380.0,375.0,321.4233093261719,230,0.0,
1981-02-26 00:00:00+00:00,0.0,375.0,365.0,312.8519897460937,65,0.0,
1981-02-27 00:00:00+00:00,0.0,380.0,375.0,321.4233093261719,158,0.0,
1981-03-02 00:00:00+00:00,0.0,395.0,385.0,329.99462890625,143,0.0,
1981-03-03 00:00:00+00:00,0.0,395.0,385.0,329.99462890625,133,0.0,
1981-03-04 00:00:00+00:00,0.0,395.0,385.0,329.99462890625,63,0.0,
1981-03-05 00:00:00+00:00,0.0,395.0,385.0,329.99462890625,48,0.0,
1981-03-06 00:00:00+00:00,0.0,395.0,385.0,329.99462890625,100,0.0,
1981-03-09 00:00:00+00:00,0.0,400.0,395.0,338.56591796875,238,0.0,
1981-03-10 00:00:00+00:00,0.0,395.0,390.0,334.2802734375,193,0.0,
1981-03-11 00:00:00+00:00,0.0,370.0,365.0,312.8519897460937,248,0.0,
1981-03-12 00:00:00+00:00,0.0,350.0,345.0,295.70947265625,488,0.0,
1981-03-13 00:00:00+00:00,0.0,375.0,365.0,312.8519897460937,268,0.0,
1981-03-16 00:00:00+00:00,0.0,380.0,370.0,317.1376647949219,160,0.0,
1981-03-17 00:00:00+00:00,0.0,370.0,365.0,312.8519897460937,465,0.0,
1981-03-18 00:00:00+00:00,0.0,370.0,365.0,312.8519897460937,53,0.0,
1981-03-19 00:00:00+00:00,0.0,370.0,365.0,312.8519897460937,180,0.0,
1981-03-20 00:00:00+00:00,0.0,365.0,360.0,308.56640625,153,0.0,
1981-03-23 00:00:00+00:00,0.0,365.0,360.0,308.56640625,55,0.0,
1981-03-24 00:00:00+00:00,0.0,370.0,360.0,308.56640625,40,0.0,
1981-03-25 00:00:00+00:00,0.0,385.0,375.0,321.4233093261719,370,0.0,
1981-03-26 00:00:00+00:00,0.0,390.0,385.0,329.99462890625,235,0.0,
1981-03-27 00:00:00+00:00,0.0,395.0,385.0,329.99462890625,133,0.0,
1981-03-30 00:00:00+00:00,0.0,395.0,390.0,334.2802734375,53,0.0,
1981-03-31 00:00:00+00:00,0.0,395.0,390.0,334.2802734375,113,0.0,
1981-04-01 00:00:00+00:00,0.0,400.0,395.0,338.56591796875,393,0.0,
1981-04-02 00:00:00+00:00,0.0,390.0,380.0,325.7090148925781,188,0.0,
1981-04-03 00:00:00+00:00,0.0,395.0,385.0,329.99462890625,88,0.0,
1981-04-06 00:00:00+00:00,0.0,395.0,385.0,329.99462890625,80,0.0,
1981-04-07 00:00:00+00:00,0.0,405.0,395.0,338.56591796875,420,0.0,
1981-04-08 00:00:00+00:00,0.0,400.0,390.0,334.2802734375,198,0.0,
1981-04-09 00:00:00+00:00,0.0,390.0,385.0,329.99462890625,213,0.0,
1981-04-10 00:00:00+00:00,0.0,390.0,385.0,329.99462890625,113,0.0,
1981-04-13 00:00:00+00:00,0.0,390.0,385.0,329.99462890625,668,0.0,
1981-04-14 00:00:00+00:00,0.0,390.0,385.0,329.99462890625,220,0.0,
1981-04-15 00:00:00+00:00,0.0,410.0,405.0,347.13720703125,368,0.0,
1981-04-16 00:00:00+00:00,0.0,420.0,415.0,355.70855712890625,745,0.0,
1981-04-20 00:00:00+00:00,0.0,435.0,430.0,368.56536865234375,548,0.0,
1981-04-21 00:00:00+00:00,0.0,445.0,435.0,372.85107421875,325,0.0,
1981-04-22 00:00:00+00:00,0.0,450.0,445.0,381.42236328125,165,0.0,
1981-04-23 00:00:00+00:00,0.0,470.0,460.0,394.279296875,580,0.0,
1981-04-24 00:00:00+00:00,0.0,460.0,455.0,389.99365234375,458,0.0,
1981-04-27 00:00:00+00:00,0.0,460.0,455.0,389.99365234375,205,0.0,
1981-04-28 00:00:00+00:00,0.0,445.0,435.0,372.85107421875,275,0.0,
1981-04-29 00:00:00+00:00,0.0,430.0,420.0,359.99420166015625,125,0.0,
1981-04-30 00:00:00+00:00,0.0,430.0,415.0,355.70855712890625,40,0.0,
1981-05-01 00:00:00+00:00,0.0,420.0,410.0,351.4228515625,90,0.0,
1981-05-04 00:00:00+00:00,0.0,420.0,405.0,347.13720703125,138,0.0,
1981-05-05 00:00:00+00:00,0.0,410.0,395.0,338.56591796875,93,0.0,
1981-05-06 00:00:00+00:00,0.0,395.0,380.0,325.7090148925781,153,0.0,
1981-05-07 00:00:00+00:00,0.0,400.0,390.0,334.2802734375,48,0.0,
1981-05-08 00:00:00+00:00,0.0,395.0,385.0,329.99462890625,85,0.0,
1981-05-11 00:00:00+00:00,0.0,385.0,370.0,317.1376647949219,73,0.0,
1981-05-12 00:00:00+00:00,0.0,380.0,370.0,317.1376647949219,93,0.0,
1981-05-13 00:00:00+00:00,0.0,380.0,370.0,317.1376647949219,83,0.0,
1981-05-14 00:00:00+00:00,0.0,390.0,380.0,325.7090148925781,83,0.0,
1981-05-15 00:00:00+00:00,0.0,420.0,410.0,351.4228515625,220,0.0,
1981-05-18 00:00:00+00:00,0.0,415.0,405.0,347.13720703125,350,0.0,
1981-05-19 00:00:00+00:00,0.0,410.0,400.0,342.8515319824219,178,0.0,
1981-05-20 00:00:00+00:00,0.0,405.0,395.0,338.56591796875,200,0.0,
1981-05-21 00:00:00+00:00,0.0,400.0,385.0,329.99462890625,120,0.0,
1981-05-22 00:00:00+00:00,0.0,385.0,375.0,321.4233093261719,100,0.0,
1981-05-26 00:00:00+00:00,0.0,380.0,365.0,312.8519897460937,40,0.0,
1981-05-27 00:00:00+00:00,0.0,380.0,365.0,312.8519897460937,43,0.0,
1981-05-28 00:00:00+00:00,0.0,395.0,385.0,329.99462890625,325,0.0,
1981-05-29 00:00:00+00:00,0.0,395.0,385.0,329.99462890625,88,0.0,
1981-06-01 00:00:00+00:00,0.0,395.0,385.0,329.99462890625,105,0.0,
1981-06-02 00:00:00+00:00,0.0,385.0,370.0,317.1376647949219,95,0.0,
1981-06-03 00:00:00+00:00,0.0,375.0,365.0,312.8519897460937,33,0.0,
1981-06-04 00:00:00+00:00,0.0,370.0,360.0,308.56640625,98,0.0,
1981-06-05 00:00:00+00:00,0.0,410.0,400.0,342.8515319824219,498,0.0,
1981-06-08 00:00:00+00:00,0.0,405.0,390.0,334.2802734375,160,0.0,
1981-06-09 00:00:00+00:00,0.0,400.0,390.0,334.2802734375,48,0.0,
1981-06-10 00:00:00+00:00,0.0,400.0,395.0,338.56591796875,120,0.0,
1981-06-11 00:00:00+00:00,0.0,395.0,390.0,334.2802734375,148,0.0,
1981-06-12 00:00:00+00:00,0.0,390.0,375.0,321.4233093261719,33,0.0,
1981-06-15 00:00:00+00:00,0.0,405.0,400.0,342.8515319824219,473,0.0,
1981-06-16 00:00:00+00:00,0.0,395.0,380.0,325.7090148925781,135,0.0,
1981-06-17 00:00:00+00:00,0.0,385.0,375.0,321.4233093261719,88,0.0,
1981-06-18 00:00:00+00:00,0.0,380.0,370.0,317.1376647949219,53,0.0,
1981-06-19 00:00:00+00:00,0.0,395.0,390.0,334.2802734375,193,0.0,
