date,ASX_Open,ASX_High,ASX_Low,ASX_Close,ASX_Volume,ASX_Dividends,ASX_Stock Splits
2000-10-02 00:00:00+00:00,3.464616060256958,3.6060290336608887,3.429263114929199,1.5679407119750977,1768,0.0,
2000-10-03 00:00:00+00:00,3.429263114929199,3.641381978988648,3.429263114929199,1.664926052093506,11491,0.0,
2000-10-04 00:00:00+00:00,3.499969005584717,3.499969005584717,3.358556032180786,1.535610914230347,2475,0.0,
2000-10-05 00:00:00+00:00,3.393908977508545,3.393908977508545,3.358556032180786,1.551775574684143,2475,0.0,
2000-10-06 00:00:00+00:00,3.464616060256958,3.6060290336608887,3.429263114929199,1.6487616300582886,8132,0.0,
2000-10-09 00:00:00+00:00,3.6767349243164062,3.6767349243164062,3.6060290336608887,1.6810901165008545,25104,0.0,
2000-10-10 00:00:00+00:00,3.6767349243164062,3.818147897720337,3.6060290336608887,1.6810901165008545,105719,0.0,
2000-10-11 00:00:00+00:00,3.7474420070648193,3.818147897720337,3.6060290336608887,1.6487616300582886,21038,0.0,
2000-10-12 00:00:00+00:00,3.7474420070648193,3.7474420070648193,3.287849903106689,1.519446849822998,59401,0.0,
2000-10-13 00:00:00+00:00,3.393908977508545,3.464616060256958,3.393908977508545,1.551775574684143,4066,0.0,
2000-10-16 00:00:00+00:00,3.535321950912476,3.535321950912476,3.2171430587768555,1.535610914230347,19093,0.0,
2000-10-17 00:00:00+00:00,3.287849903106689,3.287849903106689,3.040376901626587,1.4709537029266355,113497,0.0,
2000-10-18 00:00:00+00:00,3.2171430587768555,3.287849903106689,3.005023956298828,1.50328266620636,11491,0.0,
2000-10-19 00:00:00+00:00,3.287849903106689,3.358556032180786,3.2524969577789307,1.519446849822998,56218,0.0,
2000-10-20 00:00:00+00:00,3.323203086853028,3.323203086853028,3.323203086853028,1.519446849822998,884,0.0,
2000-10-23 00:00:00+00:00,3.2524969577789307,3.6060290336608887,3.2524969577789307,1.6487616300582886,43313,0.0,
2000-10-24 00:00:00+00:00,3.6767349243164062,3.818147897720337,3.6767349243164062,1.7457475662231443,5834,0.0,
2000-10-25 00:00:00+00:00,3.818147897720337,3.88885498046875,3.7474420070648193,1.7134188413619995,13789,0.0,
2000-10-26 00:00:00+00:00,3.818147897720337,3.853501081466675,3.7474420070648193,1.7134188413619995,7602,0.0,
2000-10-27 00:00:00+00:00,3.782794952392578,3.782794952392578,3.782794952392578,1.7295831441879272,354,0.0,
2000-10-30 00:00:00+00:00,3.782794952392578,3.782794952392578,3.6060290336608887,1.6487616300582886,5834,0.0,
2000-10-31 00:00:00+00:00,3.535321950912476,3.535321950912476,3.393908977508545,1.5679407119750977,8486,0.0,
2000-11-01 00:00:00+00:00,3.499969005584717,3.499969005584717,3.499969005584717,1.6002684831619265,1945,0.0,
2000-11-02 00:00:00+00:00,3.429263114929199,3.499969005584717,3.2524969577789307,1.519446849822998,8486,0.0,
2000-11-03 00:00:00+00:00,3.393908977508545,3.464616060256958,3.323203086853028,1.551775574684143,201714,0.0,
2000-11-06 00:00:00+00:00,3.323203086853028,3.358556032180786,3.323203086853028,1.535610914230347,3359,0.0,
2000-11-07 00:00:00+00:00,3.358556032180786,3.57067608833313,3.358556032180786,1.5841041803359983,256518,0.0,
2000-11-08 00:00:00+00:00,3.535321950912476,3.712088108062744,3.535321950912476,1.6810901165008545,149916,0.0,
2000-11-09 00:00:00+00:00,3.535321950912476,3.6767349243164062,3.535321950912476,1.63259756565094,31998,0.0,
2000-11-10 00:00:00+00:00,3.535321950912476,3.535321950912476,3.535321950912476,1.616432547569275,2475,0.0,
2000-11-13 00:00:00+00:00,3.464616060256958,3.464616060256958,3.323203086853028,1.551775574684143,2829,0.0,
2000-11-14 00:00:00+00:00,3.393908977508545,3.393908977508545,3.323203086853028,1.551775574684143,27225,0.0,
2000-11-15 00:00:00+00:00,3.323203086853028,3.323203086853028,3.2524969577789307,1.4871184825897217,2829,0.0,
2000-11-16 00:00:00+00:00,3.323203086853028,3.323203086853028,3.2524969577789307,1.4871184825897217,2121,0.0,
2000-11-17 00:00:00+00:00,3.1817901134490967,3.1817901134490967,3.1817901134490967,1.4547899961471558,1768,0.0,
2000-11-20 00:00:00+00:00,2.9696710109710693,2.9696710109710693,2.79290509223938,1.276982069015503,18209,0.0,
2000-11-21 00:00:00+00:00,2.8282580375671387,2.8282580375671387,2.79290509223938,1.2931463718414309,15027,0.0,
2000-11-22 00:00:00+00:00,2.8282580375671387,2.898963928222656,2.8282580375671387,1.2931463718414309,476442,0.0,
2000-11-24 00:00:00+00:00,2.7575509548187256,2.7575509548187256,2.7575509548187256,1.2608174085617063,884,0.0,
2000-11-27 00:00:00+00:00,2.8282580375671387,2.8282580375671387,2.722198009490967,1.276982069015503,3005,0.0,
2000-11-28 00:00:00+00:00,2.863610982894897,2.863610982894897,2.79290509223938,1.2931463718414309,22452,0.0,
2000-11-29 00:00:00+00:00,3.111083984375,3.111083984375,2.8282580375671387,1.2931463718414309,97940,0.0,
2000-11-30 00:00:00+00:00,2.7575509548187256,2.8282580375671387,2.686845064163208,1.2608174085617063,15557,0.0,
2000-12-01 00:00:00+00:00,2.722198009490967,2.7575509548187256,2.722198009490967,1.2608174085617063,37125,0.0,
2000-12-04 00:00:00+00:00,2.7575509548187256,2.7575509548187256,2.651492118835449,1.244653344154358,36949,0.0,
2000-12-05 00:00:00+00:00,2.7575509548187256,2.863610982894897,2.7575509548187256,1.3093106746673584,42075,0.0,
2000-12-06 00:00:00+00:00,2.8282580375671387,2.8282580375671387,2.686845064163208,1.2284890413284302,10077,0.0,
2000-12-07 00:00:00+00:00,2.722198009490967,2.722198009490967,2.722198009490967,1.244653344154358,177,0.0,
2000-12-08 00:00:00+00:00,2.8282580375671387,2.863610982894897,2.8282580375671387,1.2931463718414309,101299,0.0,
