date,PTMN_Open,PTMN_High,PTMN_Low,PTMN_Close,PTMN_Volume,PTMN_Dividends,PTMN_Stock Splits
2006-12-12 00:00:00+00:00,150.0,160.0,145.39999389648438,13.675540924072266,784920,0.0,
2006-12-13 00:00:00+00:00,160.0,163.10000610351562,155.0,13.71002960205078,101500,0.0,
2006-12-14 00:00:00+00:00,157.0,159.0,155.39999389648438,13.615185737609863,32120,0.0,
2006-12-15 00:00:00+00:00,156.0,162.10000610351562,155.8000030517578,13.78763484954834,33760,0.0,
2006-12-18 00:00:00+00:00,158.5,163.0,158.5,13.7358980178833,24410,0.0,
2006-12-19 00:00:00+00:00,160.0,163.0,158.5,13.71002960205078,25670,0.0,
2006-12-20 00:00:00+00:00,159.0,167.5,158.5,14.382597923278809,27700,0.0,
2006-12-21 00:00:00+00:00,167.5,167.5,159.0,14.054937362670898,20400,0.0,
2006-12-22 00:00:00+00:00,165.5,166.3000030517578,160.0,14.132545471191406,12500,0.0,
2006-12-26 00:00:00+00:00,164.5,164.5,160.0,14.08942699432373,6220,0.0,
2006-12-27 00:00:00+00:00,165.0,173.0,162.6999969482422,14.813737869262695,16990,0.0,
2006-12-28 00:00:00+00:00,171.89999389648438,176.89999389648438,168.60000610351562,15.046551704406738,18770,0.0,
2006-12-29 00:00:00+00:00,176.1999969482422,177.0,172.0,14.917206764221191,13640,0.0,
2007-01-03 00:00:00+00:00,173.0,173.0,165.5,14.572299003601074,26110,0.0,
2007-01-04 00:00:00+00:00,168.10000610351562,169.89999389648438,165.89999389648438,14.494694709777832,9100,0.0,
2007-01-05 00:00:00+00:00,168.0,168.0,166.5,14.40846824645996,4570,0.0,
2007-01-08 00:00:00+00:00,168.5,168.5,164.5,14.41709041595459,6280,0.0,
2007-01-09 00:00:00+00:00,167.1999969482422,167.5,165.6999969482422,14.365349769592283,5690,0.0,
2007-01-10 00:00:00+00:00,165.6999969482422,167.5,159.5,14.020445823669434,12470,0.0,
2007-01-11 00:00:00+00:00,162.3000030517578,165.39999389648438,162.3000030517578,14.080804824829102,11780,0.0,
2007-01-12 00:00:00+00:00,163.60000610351562,164.0,161.6999969482422,14.029075622558594,11740,0.0,
2007-01-16 00:00:00+00:00,168.1999969482422,168.1999969482422,161.60000610351562,14.270505905151367,10450,0.0,
2007-01-17 00:00:00+00:00,166.8000030517578,167.8000030517578,163.5,14.313617706298828,6830,0.0,
2007-01-18 00:00:00+00:00,164.6999969482422,168.1999969482422,164.5,14.227389335632324,9560,0.0,
2007-01-19 00:00:00+00:00,163.5,166.0,161.0,14.106680870056152,13340,0.0,
2007-01-22 00:00:00+00:00,165.0,171.5,165.0,14.58092212677002,16650,0.0,
2007-01-23 00:00:00+00:00,172.60000610351562,174.5,169.0,14.796490669250488,26110,0.0,
2007-01-24 00:00:00+00:00,175.0,176.5,171.0,14.88271713256836,13080,0.0,
2007-01-25 00:00:00+00:00,176.10000610351562,176.5,170.0,14.83098030090332,21490,0.0,
2007-01-26 00:00:00+00:00,177.39999389648438,177.89999389648438,171.8000030517578,15.1845064163208,17030,0.0,
2007-01-29 00:00:00+00:00,177.5,178.89999389648438,175.3000030517578,15.33971881866455,10630,0.0,
2007-01-30 00:00:00+00:00,178.89999389648438,180.0,177.10000610351562,15.520790100097656,10750,0.0,
2007-01-31 00:00:00+00:00,179.6999969482422,179.6999969482422,177.10000610351562,15.417315483093262,9340,0.0,
2007-02-01 00:00:00+00:00,178.60000610351562,178.60000610351562,174.39999389648438,15.046551704406738,13710,0.0,
2007-02-02 00:00:00+00:00,175.5,176.0,174.0,15.089659690856934,7480,0.0,
2007-02-05 00:00:00+00:00,176.0,176.0,172.6999969482422,14.977566719055176,5900,0.0,
2007-02-06 00:00:00+00:00,178.10000610351562,178.10000610351562,173.89999389648438,15.063794136047363,7890,0.0,
2007-02-07 00:00:00+00:00,176.0,176.1999969482422,172.39999389648438,14.908580780029297,12720,0.0,
2007-02-08 00:00:00+00:00,176.5,176.5,172.10000610351562,14.986188888549805,7760,0.0,
2007-02-09 00:00:00+00:00,177.5,177.5,172.0,14.83098030090332,9070,0.0,
2007-02-12 00:00:00+00:00,171.89999389648438,173.0,169.5,14.615408897399902,12730,0.0,
2007-02-13 00:00:00+00:00,176.1999969482422,176.1999969482422,169.60000610351562,14.917206764221191,7230,0.0,
2007-02-14 00:00:00+00:00,174.0,175.5,172.5,15.046551704406738,6430,0.0,
2007-02-15 00:00:00+00:00,176.10000610351562,176.10000610351562,171.60000610351562,14.977566719055176,5690,0.0,
2007-02-16 00:00:00+00:00,174.5,176.1999969482422,171.5,14.796490669250488,9570,0.0,
2007-02-20 00:00:00+00:00,173.89999389648438,175.6999969482422,171.60000610351562,14.934453010559082,5910,0.0,
2007-02-21 00:00:00+00:00,173.89999389648438,176.39999389648438,171.8000030517578,14.943076133728027,6940,0.0,
2007-02-22 00:00:00+00:00,174.5,177.39999389648438,172.10000610351562,14.917206764221191,20020,0.0,
2007-02-23 00:00:00+00:00,176.8000030517578,177.1999969482422,171.1999969482422,14.917206764221191,5370,0.0,
2007-02-26 00:00:00+00:00,173.1999969482422,173.1999969482422,166.5,14.477447509765623,11940,0.0,
2007-02-27 00:00:00+00:00,168.5,168.5,159.0,13.925599098205566,14680,0.0,
2007-02-28 00:00:00+00:00,161.6999969482422,162.8000030517578,155.39999389648438,13.74452304840088,20250,0.0,
2007-03-01 00:00:00+00:00,156.89999389648438,164.89999389648438,156.5,13.62380027770996,17860,0.0,
2007-03-02 00:00:00+00:00,158.10000610351562,160.10000610351562,156.0,13.494464874267578,11620,0.0,
2007-03-05 00:00:00+00:00,156.5,156.5,149.10000610351562,12.977106094360352,30920,0.0,
2007-03-06 00:00:00+00:00,151.5,156.5,151.5,13.26165008544922,12950,0.0,
2007-03-07 00:00:00+00:00,155.10000610351562,157.5,154.6999969482422,13.408236503601074,6290,0.0,
2007-03-08 00:00:00+00:00,155.0,156.0,151.5,13.089198112487791,7860,0.0,
2007-03-09 00:00:00+00:00,151.10000610351562,155.1999969482422,150.6999969482422,13.270273208618164,5600,0.0,
2007-03-12 00:00:00+00:00,153.60000610351562,157.60000610351562,152.39999389648438,13.528961181640623,4840,0.0,
2007-03-13 00:00:00+00:00,157.89999389648438,157.89999389648438,152.1999969482422,13.365124702453612,6920,0.0,
2007-03-14 00:00:00+00:00,153.6999969482422,156.60000610351562,150.6999969482422,13.037463188171388,15420,0.0,
2007-03-15 00:00:00+00:00,152.1999969482422,157.5,151.1999969482422,13.253031730651855,12720,0.0,
2007-03-16 00:00:00+00:00,157.6999969482422,157.6999969482422,154.0,13.313387870788574,12920,0.0,
2007-03-19 00:00:00+00:00,153.39999389648438,154.0,149.60000610351562,12.985727310180664,14750,0.0,
2007-03-20 00:00:00+00:00,152.0,152.0,148.5,13.01159381866455,31360,0.0,
2007-03-21 00:00:00+00:00,151.5,155.3000030517578,150.8000030517578,13.270273208618164,45650,0.0,
2007-03-22 00:00:00+00:00,153.0,162.89999389648438,153.0,13.882481575012209,22330,0.0,
2007-03-23 00:00:00+00:00,161.10000610351562,164.0,158.6999969482422,14.029075622558594,5300,0.0,
2007-03-26 00:00:00+00:00,161.8000030517578,166.0,161.8000030517578,14.227389335632324,8290,0.0,
2007-03-27 00:00:00+00:00,164.89999389648438,165.10000610351562,163.10000610351562,14.08942699432373,4710,0.0,
2007-03-28 00:00:00+00:00,164.0,164.6999969482422,158.89999389648438,14.08942699432373,8490,0.0,
2007-03-29 00:00:00+00:00,164.0,170.0,164.0,14.486071586608888,14010,0.0,
2007-03-30 00:00:00+00:00,169.8000030517578,171.60000610351562,160.0,13.796260833740234,126640,0.0,
2007-04-02 00:00:00+00:00,161.0,161.0,153.0,13.580690383911133,25640,0.0,
2007-04-03 00:00:00+00:00,172.39999389648438,172.39999389648438,164.60000610351562,14.845647811889648,39100,2.9,
2007-04-04 00:00:00+00:00,170.0,170.60000610351562,166.89999389648438,14.766590118408203,8570,0.0,
2007-04-05 00:00:00+00:00,167.10000610351562,169.39999389648438,165.3000030517578,14.828079223632812,9310,0.0,
2007-04-09 00:00:00+00:00,169.5,171.3000030517578,166.60000610351562,14.915921211242676,11010,0.0,
2007-04-10 00:00:00+00:00,168.8000030517578,174.5,168.8000030517578,15.10039520263672,9350,0.0,
2007-04-11 00:00:00+00:00,173.0,173.0,167.3000030517578,14.880786895751951,9990,0.0,
2007-04-12 00:00:00+00:00,170.0,174.10000610351562,170.0,15.188236236572266,67240,0.0,
2007-04-13 00:00:00+00:00,174.60000610351562,178.3000030517578,170.10000610351562,15.416640281677246,18160,0.0,
2007-04-16 00:00:00+00:00,176.89999389648438,180.0,173.8000030517578,15.57475471496582,7510,0.0,
2007-04-17 00:00:00+00:00,178.60000610351562,179.0,175.89999389648438,15.653812408447266,39170,0.0,
2007-04-18 00:00:00+00:00,179.5,182.1999969482422,178.0,15.90855884552002,12520,0.0,
2007-04-19 00:00:00+00:00,181.0,184.1000061035156,175.3000030517578,16.172090530395508,9180,0.0,
2007-04-20 00:00:00+00:00,184.3000030517578,189.0,182.8999938964844,16.497112274169922,15900,0.0,
2007-04-23 00:00:00+00:00,180.0,183.6000061035156,179.1999969482422,15.811928749084473,14980,0.0,
2007-04-24 00:00:00+00:00,180.5,181.3000030517578,179.5,15.917341232299805,8280,0.0,
2007-04-25 00:00:00+00:00,182.0,183.1000061035156,177.60000610351562,15.820717811584473,9000,0.0,
2007-04-26 00:00:00+00:00,180.6000061035156,182.0,177.8000030517578,15.899771690368652,11110,0.0,
2007-04-27 00:00:00+00:00,180.0,181.0,178.3000030517578,15.794365882873535,5930,0.0,
2007-04-30 00:00:00+00:00,180.0,181.3999938964844,179.39999389648438,15.759224891662598,11700,0.0,
2007-05-01 00:00:00+00:00,180.0,181.3000030517578,177.0,15.92613124847412,8960,0.0,
2007-05-02 00:00:00+00:00,182.5,184.5,179.6999969482422,15.85585594177246,6240,0.0,
2007-05-03 00:00:00+00:00,180.5,184.8000030517578,177.10000610351562,15.934910774230955,6690,0.0,
2007-05-04 00:00:00+00:00,182.1999969482422,185.0,180.0,16.216014862060547,8000,0.0,
2007-05-07 00:00:00+00:00,184.1000061035156,184.1000061035156,179.8000030517578,16.10181427001953,5140,0.0,
2007-05-08 00:00:00+00:00,185.3999938964844,185.3999938964844,180.0,16.15452003479004,4390,0.0,
2007-05-09 00:00:00+00:00,182.5,185.0,181.8000030517578,16.18966293334961,3850,0.0,
2007-05-10 00:00:00+00:00,182.6999969482422,185.0,181.0,16.14573860168457,9350,0.0,
2007-05-11 00:00:00+00:00,184.3999938964844,186.8000030517578,181.8999938964844,16.29507064819336,3900,0.0,
