date,SIF_Open,SIF_High,SIF_Low,SIF_Close,SIF_Volume,SIF_Dividends,SIF_Stock Splits
1973-02-21 00:00:00+00:00,0.0,2.305556058883667,2.305556058883667,1.816430687904358,900,0.0,
1973-02-22 00:00:00+00:00,2.305556058883667,2.305556058883667,2.305556058883667,1.816430687904358,0,0.0,
1973-02-23 00:00:00+00:00,0.0,2.305556058883667,2.305556058883667,1.816430687904358,450,0.0,
1973-02-26 00:00:00+00:00,0.0,2.305556058883667,2.305556058883667,1.816430687904358,4050,0.0,
1973-02-27 00:00:00+00:00,0.0,2.277777910232544,2.277777910232544,1.7945454120635986,450,0.0,
1973-02-28 00:00:00+00:00,0.0,2.305556058883667,2.305556058883667,1.816430687904358,900,0.0,
1973-03-01 00:00:00+00:00,0.0,2.277777910232544,2.277777910232544,1.7945454120635986,2250,0.0,
1973-03-02 00:00:00+00:00,0.0,2.222222089767456,2.222222089767456,1.7507761716842651,450,0.0,
1973-03-05 00:00:00+00:00,2.222222089767456,2.222222089767456,2.222222089767456,1.7507761716842651,0,0.0,
1973-03-06 00:00:00+00:00,0.0,2.277777910232544,2.277777910232544,1.7945454120635986,1800,0.0,
1973-03-07 00:00:00+00:00,0.0,2.3611109256744385,2.3611109256744385,1.8601995706558228,5400,0.0,
1973-03-08 00:00:00+00:00,2.3611109256744385,2.3611109256744385,2.3611109256744385,1.8601995706558228,0,0.0,
1973-03-09 00:00:00+00:00,0.0,2.305556058883667,2.305556058883667,1.816430687904358,1350,0.0,
1973-03-12 00:00:00+00:00,0.0,2.305556058883667,2.305556058883667,1.816430687904358,900,0.0,
1973-03-13 00:00:00+00:00,0.0,2.305556058883667,2.305556058883667,1.816430687904358,2250,0.0,
1973-03-14 00:00:00+00:00,0.0,2.305556058883667,2.305556058883667,1.816430687904358,450,0.0,
1973-03-15 00:00:00+00:00,0.0,2.416666984558105,2.416666984558105,1.903969407081604,900,0.0,
1973-03-16 00:00:00+00:00,0.0,2.3611109256744385,2.3611109256744385,1.8601995706558228,1800,0.0,
1973-03-19 00:00:00+00:00,0.0,2.305556058883667,2.305556058883667,1.816430687904358,2700,0.0,
1973-03-20 00:00:00+00:00,0.0,2.305556058883667,2.305556058883667,1.816430687904358,450,0.0,
1973-03-21 00:00:00+00:00,2.305556058883667,2.305556058883667,2.305556058883667,1.816430687904358,0,0.0,
