date,CMP_Open,CMP_High,CMP_Low,CMP_Close,CMP_Volume,CMP_Dividends,CMP_Stock Splits
2003-12-12 00:00:00+00:00,13.0,14.18000030517578,13.0,6.9073357582092285,5871100,0.0,
2003-12-15 00:00:00+00:00,13.75,14.25,13.75,7.133395671844482,458500,0.0,
2003-12-16 00:00:00+00:00,14.100000381469728,14.18000030517578,14.0,7.063064098358154,290500,0.0,
2003-12-17 00:00:00+00:00,14.0600004196167,14.1899995803833,13.90999984741211,7.108276844024658,301700,0.0,
2003-12-18 00:00:00+00:00,14.100000381469728,14.25,14.0,7.042971611022949,366900,0.0,
2003-12-19 00:00:00+00:00,14.020000457763672,14.149999618530272,14.0,7.032922267913818,85300,0.0,
2003-12-22 00:00:00+00:00,14.079999923706056,14.079999923706056,13.920000076293944,7.058042526245117,169000,0.0,
2003-12-23 00:00:00+00:00,14.100000381469728,14.149999618530272,14.010000228881836,7.083159923553467,48700,0.0,
2003-12-24 00:00:00+00:00,14.100000381469728,14.399999618530272,14.050000190734863,7.183631420135498,37800,0.0,
2003-12-26 00:00:00+00:00,14.270000457763672,14.449999809265137,14.15999984741211,7.133395671844482,117500,0.0,
2003-12-29 00:00:00+00:00,14.300000190734863,14.399999618530272,13.90999984741211,7.133395671844482,216100,0.0,
2003-12-30 00:00:00+00:00,14.399999618530272,14.399999618530272,14.020000457763672,7.047991752624512,94300,0.0,
2003-12-31 00:00:00+00:00,14.100000381469728,14.350000381469728,14.0,7.173583030700684,86400,0.0,
2004-01-02 00:00:00+00:00,14.300000190734863,14.550000190734863,14.300000190734863,7.233863830566406,147000,0.0,
2004-01-05 00:00:00+00:00,14.449999809265137,14.449999809265137,14.350000381469728,7.233863830566406,15600,0.0,
2004-01-06 00:00:00+00:00,14.359999656677246,14.550000190734863,14.359999656677246,7.304193496704102,184700,0.0,
2004-01-07 00:00:00+00:00,14.600000381469728,14.649999618530272,14.34000015258789,7.213770389556885,184800,0.0,
2004-01-08 00:00:00+00:00,14.350000381469728,14.489999771118164,14.149999618530272,7.158511638641357,190200,0.0,
2004-01-09 00:00:00+00:00,14.350000381469728,14.56999969482422,14.25,7.284101009368896,652700,0.0,
2004-01-12 00:00:00+00:00,14.300000190734863,14.350000381469728,14.149999618530272,7.1886515617370605,464400,0.0,
2004-01-13 00:00:00+00:00,14.300000190734863,14.300000190734863,14.0,7.1133012771606445,97800,0.0,
2004-01-14 00:00:00+00:00,14.199999809265137,14.5,14.18000030517578,7.258980751037598,91600,0.0,
2004-01-15 00:00:00+00:00,14.449999809265137,14.470000267028809,14.3100004196167,7.228839874267578,142900,0.0,
2004-01-16 00:00:00+00:00,14.399999618530272,14.449999809265137,14.239999771118164,7.153485298156738,70800,0.0,
2004-01-20 00:00:00+00:00,14.300000190734863,14.449999809265137,14.300000190734863,7.203723430633545,54500,0.0,
2004-01-21 00:00:00+00:00,14.300000190734863,14.380000114440918,14.039999961853027,7.223820686340332,358900,0.0,
2004-01-22 00:00:00+00:00,14.399999618530272,14.670000076293944,14.3100004196167,7.309218406677246,355400,0.0,
2004-01-23 00:00:00+00:00,14.550000190734863,14.960000038146973,14.510000228881836,7.474994659423828,237100,0.0,
2004-01-26 00:00:00+00:00,14.850000381469728,15.399999618530272,14.56999969482422,7.711099624633789,142900,0.0,
2004-01-27 00:00:00+00:00,15.31999969482422,15.899999618530272,15.300000190734863,7.816592216491699,105100,0.0,
2004-01-28 00:00:00+00:00,15.579999923706056,15.75,15.40999984741211,7.891944885253906,35200,0.0,
2004-01-29 00:00:00+00:00,15.710000038146973,16.200000762939453,15.550000190734863,7.83165979385376,72800,0.0,
2004-01-30 00:00:00+00:00,15.649999618530272,15.649999618530272,15.25,7.786449432373047,74500,0.0,
2004-02-02 00:00:00+00:00,15.5,15.550000190734863,15.449999809265137,7.801517009735107,24100,0.0,
2004-02-03 00:00:00+00:00,15.600000381469728,15.649999618530272,15.350000381469728,7.736215114593506,22500,0.0,
2004-02-04 00:00:00+00:00,15.449999809265137,15.649999618530272,15.149999618530272,7.685983180999756,47600,0.0,
2004-02-05 00:00:00+00:00,15.350000381469728,15.369999885559082,15.220000267028809,7.701048374176025,23000,0.0,
2004-02-06 00:00:00+00:00,15.369999885559082,15.4399995803833,15.350000381469728,7.731194019317627,40900,0.0,
2004-02-09 00:00:00+00:00,15.449999809265137,15.449999809265137,15.050000190734863,7.58551025390625,226400,0.0,
2004-02-10 00:00:00+00:00,15.199999809265137,15.350000381469728,15.149999618530272,7.711099624633789,152200,0.0,
2004-02-11 00:00:00+00:00,15.399999618530272,15.640000343322754,15.25,7.85678243637085,118400,0.0,
2004-02-12 00:00:00+00:00,15.949999809265137,16.280000686645508,15.699999809265137,8.037628173828125,269700,0.0,
2004-02-13 00:00:00+00:00,16.25,16.25,16.030000686645508,8.112981796264648,117500,0.0,
2004-02-17 00:00:00+00:00,16.399999618530273,16.399999618530273,16.0,8.107952117919922,51300,0.0,
2004-02-18 00:00:00+00:00,16.200000762939453,16.479999542236328,16.100000381469727,8.27875804901123,107800,0.0,
2004-02-19 00:00:00+00:00,16.530000686645508,16.940000534057617,16.3700008392334,8.464625358581543,250800,0.0,
2004-02-20 00:00:00+00:00,16.799999237060547,16.989999771118164,16.75,8.439506530761719,147700,0.0,
2004-02-23 00:00:00+00:00,16.700000762939453,16.850000381469727,16.649999618530273,8.424440383911133,107400,0.0,
2004-02-24 00:00:00+00:00,16.850000381469727,16.850000381469727,16.700000762939453,8.414389610290527,140500,0.0,
2004-02-25 00:00:00+00:00,16.25,16.459999084472656,16.25,8.163215637207031,253100,0.0,
2004-02-26 00:00:00+00:00,16.0,16.649999618530273,16.0,8.462055206298828,121000,0.188,
2004-02-27 00:00:00+00:00,16.75,16.829999923706055,16.600000381469727,8.462055206298828,79600,0.0,
2004-03-01 00:00:00+00:00,16.600000381469727,16.75,16.440000534057617,8.431563377380371,121800,0.0,
2004-03-02 00:00:00+00:00,16.59000015258789,16.6299991607666,16.459999084472656,8.441726684570312,19500,0.0,
2004-03-03 00:00:00+00:00,16.700000762939453,16.75,16.5,8.426478385925293,109700,0.0,
2004-03-04 00:00:00+00:00,16.59000015258789,16.600000381469727,16.3799991607666,8.334997177124023,29500,0.0,
2004-03-05 00:00:00+00:00,16.299999237060547,16.59000015258789,16.219999313354492,8.421398162841797,31300,0.0,
2004-03-08 00:00:00+00:00,16.56999969482422,16.639999389648438,16.489999771118164,8.385817527770996,18500,0.0,
2004-03-09 00:00:00+00:00,16.549999237060547,16.700000762939453,16.549999237060547,8.462055206298828,39500,0.0,
2004-03-10 00:00:00+00:00,16.670000076293945,16.799999237060547,16.559999465942383,8.416311264038086,32400,0.0,
2004-03-11 00:00:00+00:00,16.450000762939453,16.5,16.200000762939453,8.233351707458496,25100,0.0,
2004-03-12 00:00:00+00:00,16.100000381469727,16.149999618530273,16.049999237060547,8.15711498260498,38500,0.0,
2004-03-15 00:00:00+00:00,16.100000381469727,16.170000076293945,15.489999771118164,8.111376762390137,290600,0.0,
2004-03-16 00:00:00+00:00,16.0,16.030000686645508,15.380000114440918,7.882670402526855,89100,0.0,
2004-03-17 00:00:00+00:00,15.449999809265137,15.699999809265137,15.449999809265137,7.877587795257568,25200,0.0,
2004-03-18 00:00:00+00:00,15.649999618530272,16.280000686645508,15.649999618530272,8.207938194274902,24300,0.0,
2004-03-19 00:00:00+00:00,16.0,16.0,15.59000015258789,7.969072341918945,67800,0.0,
2004-03-22 00:00:00+00:00,15.699999809265137,15.699999809265137,15.1899995803833,7.765778064727783,59300,0.0,
2004-03-23 00:00:00+00:00,15.449999809265137,15.880000114440918,15.4399995803833,8.030059814453125,87200,0.0,
2004-03-24 00:00:00+00:00,15.75,15.920000076293944,15.699999809265137,8.004644393920898,310900,0.0,
2004-03-25 00:00:00+00:00,15.75,15.75,15.5,7.933495044708252,54800,0.0,
2004-03-26 00:00:00+00:00,15.699999809265137,15.949999809265137,15.699999809265137,8.091045379638672,78100,0.0,
2004-03-29 00:00:00+00:00,15.949999809265137,16.149999618530273,15.9399995803833,8.136786460876465,43300,0.0,
2004-03-30 00:00:00+00:00,16.010000228881836,16.450000762939453,15.949999809265137,8.223187446594238,139700,0.0,
2004-03-31 00:00:00+00:00,16.18000030517578,16.549999237060547,16.15999984741211,8.329913139343262,249000,0.0,
2004-04-01 00:00:00+00:00,16.450000762939453,17.0,16.450000762939453,8.594194412231445,78400,0.0,
2004-04-02 00:00:00+00:00,16.920000076293945,17.0,16.920000076293945,8.614521980285645,66000,0.0,
2004-04-05 00:00:00+00:00,17.049999237060547,17.049999237060547,16.950000762939453,8.614521980285645,39600,0.0,
2004-04-06 00:00:00+00:00,16.950000762939453,16.950000762939453,16.399999618530273,8.334997177124023,168600,0.0,
2004-04-07 00:00:00+00:00,16.40999984741211,16.520000457763672,16.40999984741211,8.370573043823242,29400,0.0,
2004-04-08 00:00:00+00:00,16.549999237060547,16.790000915527344,16.549999237060547,8.467138290405273,20000,0.0,
2004-04-12 00:00:00+00:00,16.700000762939453,16.950000762939453,16.700000762939453,8.594194412231445,42700,0.0,
2004-04-13 00:00:00+00:00,16.950000762939453,16.950000762939453,16.799999237060547,8.543371200561523,35500,0.0,
2004-04-14 00:00:00+00:00,16.799999237060547,16.809999465942383,16.700000762939453,8.517958641052246,24700,0.0,
2004-04-15 00:00:00+00:00,16.799999237060547,17.049999237060547,16.790000915527344,8.538284301757812,60000,0.0,
2004-04-16 00:00:00+00:00,16.799999237060547,16.860000610351562,16.75,8.517958641052246,71600,0.0,
2004-04-19 00:00:00+00:00,16.860000610351562,16.860000610351562,16.649999618530273,8.487471580505371,121300,0.0,
2004-04-20 00:00:00+00:00,16.649999618530273,16.809999465942383,16.510000228881836,8.426478385925293,99400,0.0,
