date,RRC_Open,RRC_High,RRC_Low,RRC_Close,RRC_Volume,RRC_Dividends,RRC_Stock Splits
1980-08-27 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,12070,0.0,
1980-08-28 00:00:00+00:00,0.0,17.5,17.5,15.350172996520996,24680,0.0,
1980-08-29 00:00:00+00:00,0.0,17.5,16.25,14.253727912902832,12340,0.0,
1980-09-02 00:00:00+00:00,0.0,17.5,16.25,14.253727912902832,2900,0.0,
1980-09-03 00:00:00+00:00,0.0,16.25,15.0,13.157296180725098,2360,0.0,
1980-09-04 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,4700,0.0,
1980-09-05 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,870,0.0,
1980-09-08 00:00:00+00:00,0.0,13.75,12.5,10.964411735534668,3630,0.0,
1980-09-09 00:00:00+00:00,0.0,16.25,15.0,13.157296180725098,4460,0.0,
1980-09-10 00:00:00+00:00,0.0,17.5,16.25,14.253727912902832,8250,0.0,
1980-09-11 00:00:00+00:00,0.0,16.25,15.0,13.157296180725098,3080,0.0,
1980-09-12 00:00:00+00:00,0.0,16.25,15.0,13.157296180725098,1340,0.0,
1980-09-15 00:00:00+00:00,0.0,16.25,15.0,13.157296180725098,2600,0.0,
1980-09-16 00:00:00+00:00,0.0,17.5,16.25,14.253727912902832,7430,0.0,
1980-09-17 00:00:00+00:00,0.0,17.5,16.25,14.253727912902832,5910,0.0,
1980-09-18 00:00:00+00:00,0.0,17.5,16.25,14.253727912902832,7910,0.0,
1980-09-19 00:00:00+00:00,0.0,17.5,16.25,14.253727912902832,4160,0.0,
1980-09-22 00:00:00+00:00,0.0,17.5,16.25,14.253727912902832,2410,0.0,
1980-09-23 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,4270,0.0,
1980-09-24 00:00:00+00:00,0.0,16.25,15.0,13.157296180725098,2570,0.0,
1980-09-25 00:00:00+00:00,0.0,16.25,16.25,14.253727912902832,3840,0.0,
1980-09-26 00:00:00+00:00,0.0,15.0,15.0,13.157296180725098,5780,0.0,
1980-09-29 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,2690,0.0,
1980-09-30 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,1170,0.0,
1980-10-01 00:00:00+00:00,0.0,16.25,15.0,13.157296180725098,5600,0.0,
1980-10-02 00:00:00+00:00,0.0,17.5,16.25,14.253727912902832,7110,0.0,
1980-10-03 00:00:00+00:00,0.0,17.5,16.25,14.253727912902832,2530,0.0,
1980-10-06 00:00:00+00:00,0.0,17.5,16.25,14.253727912902832,2090,0.0,
1980-10-07 00:00:00+00:00,0.0,18.75,17.5,15.350172996520996,3620,0.0,
1980-10-08 00:00:00+00:00,0.0,18.75,17.5,15.350172996520996,7580,0.0,
1980-10-09 00:00:00+00:00,0.0,18.75,17.5,15.350172996520996,4300,0.0,
1980-10-10 00:00:00+00:00,0.0,20.0,18.75,16.446617126464844,16660,0.0,
1980-10-13 00:00:00+00:00,0.0,20.0,18.75,16.446617126464844,2490,0.0,
1980-10-14 00:00:00+00:00,0.0,21.25,20.0,17.543052673339844,7030,0.0,
1980-10-15 00:00:00+00:00,0.0,20.0,20.0,17.543052673339844,4170,0.0,
1980-10-16 00:00:00+00:00,0.0,20.0,18.75,16.446617126464844,6970,0.0,
1980-10-17 00:00:00+00:00,0.0,18.75,17.5,15.350172996520996,7600,0.0,
1980-10-20 00:00:00+00:00,0.0,17.5,17.5,15.350172996520996,2710,0.0,
1980-10-21 00:00:00+00:00,0.0,17.5,17.5,15.350172996520996,3630,0.0,
1980-10-22 00:00:00+00:00,0.0,18.75,17.5,15.350172996520996,2320,0.0,
1980-10-23 00:00:00+00:00,0.0,20.0,18.75,16.446617126464844,11350,0.0,
1980-10-24 00:00:00+00:00,0.0,21.25,20.0,17.543052673339844,5030,0.0,
1980-10-27 00:00:00+00:00,0.0,20.0,18.75,16.446617126464844,3220,0.0,
1980-10-28 00:00:00+00:00,0.0,20.0,18.75,16.446617126464844,2310,0.0,
1980-10-29 00:00:00+00:00,0.0,20.0,18.75,16.446617126464844,1520,0.0,
1980-10-30 00:00:00+00:00,0.0,20.0,18.75,16.446617126464844,420,0.0,
1980-10-31 00:00:00+00:00,0.0,20.0,18.75,16.446617126464844,750,0.0,
1980-11-03 00:00:00+00:00,0.0,21.25,20.0,17.543052673339844,2320,0.0,
1980-11-05 00:00:00+00:00,0.0,20.0,18.75,16.446617126464844,4240,0.0,
1980-11-06 00:00:00+00:00,0.0,17.5,17.5,15.350172996520996,5490,0.0,
1980-11-07 00:00:00+00:00,0.0,18.75,17.5,15.350172996520996,6660,0.0,
1980-11-10 00:00:00+00:00,0.0,18.75,17.5,15.350172996520996,1610,0.0,
1980-11-11 00:00:00+00:00,0.0,20.0,18.75,16.446617126464844,2730,0.0,
1980-11-12 00:00:00+00:00,0.0,20.0,18.75,16.446617126464844,1840,0.0,
1980-11-13 00:00:00+00:00,0.0,21.25,20.0,17.543052673339844,4180,0.0,
1980-11-14 00:00:00+00:00,0.0,21.25,20.0,17.543052673339844,5390,0.0,
1980-11-17 00:00:00+00:00,0.0,21.25,20.0,17.543052673339844,3680,0.0,
1980-11-18 00:00:00+00:00,0.0,21.25,21.25,18.63949584960937,3530,0.0,
1980-11-19 00:00:00+00:00,0.0,22.5,21.25,18.63949584960937,4880,0.0,
1980-11-20 00:00:00+00:00,0.0,22.5,21.25,18.63949584960937,4180,0.0,
1980-11-21 00:00:00+00:00,0.0,22.5,21.25,18.63949584960937,2440,0.0,
1980-11-24 00:00:00+00:00,0.0,21.25,20.0,17.543052673339844,2480,0.0,
1980-11-25 00:00:00+00:00,0.0,21.25,21.25,18.63949584960937,1690,0.0,
1980-11-26 00:00:00+00:00,0.0,21.25,21.25,18.63949584960937,1830,0.0,
1980-11-28 00:00:00+00:00,0.0,22.5,21.25,18.63949584960937,4530,0.0,
1980-12-01 00:00:00+00:00,0.0,25.0,23.75,20.83237648010254,8790,0.0,
1980-12-02 00:00:00+00:00,0.0,26.25,25.0,21.928823471069336,7060,0.0,
1980-12-03 00:00:00+00:00,0.0,26.25,25.0,21.928823471069336,4090,0.0,
1980-12-04 00:00:00+00:00,0.0,25.0,25.0,21.928823471069336,5050,0.0,
1980-12-05 00:00:00+00:00,0.0,23.75,22.5,19.73593521118164,2140,0.0,
1980-12-08 00:00:00+00:00,0.0,22.5,21.25,18.63949584960937,2850,0.0,
1980-12-09 00:00:00+00:00,0.0,22.5,21.25,18.63949584960937,780,0.0,
1980-12-10 00:00:00+00:00,0.0,21.25,20.0,17.543052673339844,1470,0.0,
1980-12-11 00:00:00+00:00,0.0,18.75,18.75,16.446617126464844,2730,0.0,
1980-12-12 00:00:00+00:00,0.0,20.0,18.75,16.446617126464844,1970,0.0,
1980-12-15 00:00:00+00:00,0.0,18.75,17.5,15.350172996520996,4130,0.0,
1980-12-16 00:00:00+00:00,0.0,18.75,17.5,15.350172996520996,2100,0.0,
1980-12-17 00:00:00+00:00,0.0,17.5,17.5,15.350172996520996,1010,0.0,
1980-12-18 00:00:00+00:00,0.0,18.75,18.75,16.446617126464844,2400,0.0,
1980-12-19 00:00:00+00:00,0.0,18.75,18.75,16.446617126464844,990,0.0,
1980-12-22 00:00:00+00:00,0.0,18.75,18.75,16.446617126464844,360,0.0,
1980-12-23 00:00:00+00:00,0.0,18.75,18.75,16.446617126464844,400,0.0,
1980-12-24 00:00:00+00:00,0.0,18.75,18.75,16.446617126464844,600,0.0,
1980-12-26 00:00:00+00:00,0.0,18.75,18.75,16.446617126464844,20,0.0,
1980-12-29 00:00:00+00:00,0.0,20.0,18.75,16.446617126464844,1390,0.0,
1980-12-30 00:00:00+00:00,0.0,20.0,18.75,16.446617126464844,2490,0.0,
1980-12-31 00:00:00+00:00,0.0,20.0,18.75,16.446617126464844,2350,0.0,
1981-01-02 00:00:00+00:00,0.0,20.0,18.75,16.446617126464844,750,0.0,
1981-01-05 00:00:00+00:00,0.0,20.0,20.0,17.543052673339844,1700,0.0,
1981-01-06 00:00:00+00:00,0.0,20.0,20.0,17.543052673339844,3160,0.0,
1981-01-07 00:00:00+00:00,0.0,18.75,17.5,15.350172996520996,1820,0.0,
1981-01-08 00:00:00+00:00,0.0,18.75,17.5,15.350172996520996,900,0.0,
1981-01-09 00:00:00+00:00,0.0,17.5,16.25,14.253727912902832,1360,0.0,
1981-01-12 00:00:00+00:00,0.0,18.75,17.5,15.350172996520996,1220,0.0,
1981-01-13 00:00:00+00:00,0.0,17.5,17.5,15.350172996520996,810,0.0,
1981-01-14 00:00:00+00:00,0.0,18.75,17.5,15.350172996520996,1880,0.0,
1981-01-15 00:00:00+00:00,0.0,18.75,17.5,15.350172996520996,350,0.0,
1981-01-16 00:00:00+00:00,0.0,17.5,17.5,15.350172996520996,540,0.0,
1981-01-19 00:00:00+00:00,0.0,17.5,16.25,14.253727912902832,680,0.0,
1981-01-20 00:00:00+00:00,0.0,17.5,15.0,13.157296180725098,1720,0.0,
1981-01-21 00:00:00+00:00,0.0,17.5,16.25,14.253727912902832,1680,0.0,
1981-01-22 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,2770,0.0,
1981-01-23 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,570,0.0,
1981-01-26 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,410,0.0,
1981-01-27 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,780,0.0,
1981-01-28 00:00:00+00:00,0.0,15.0,15.0,13.157296180725098,3530,0.0,
1981-01-29 00:00:00+00:00,0.0,16.25,15.0,13.157296180725098,3930,0.0,
1981-01-30 00:00:00+00:00,0.0,17.5,16.25,14.253727912902832,9160,0.0,
1981-02-02 00:00:00+00:00,0.0,16.25,15.0,13.157296180725098,5180,0.0,
1981-02-03 00:00:00+00:00,0.0,16.25,15.0,13.157296180725098,510,0.0,
1981-02-04 00:00:00+00:00,0.0,16.25,15.0,13.157296180725098,400,0.0,
1981-02-05 00:00:00+00:00,0.0,16.25,15.0,13.157296180725098,440,0.0,
1981-02-06 00:00:00+00:00,0.0,17.5,16.25,14.253727912902832,2890,0.0,
1981-02-09 00:00:00+00:00,0.0,17.5,16.25,14.253727912902832,810,0.0,
1981-02-10 00:00:00+00:00,0.0,17.5,16.25,14.253727912902832,580,0.0,
1981-02-11 00:00:00+00:00,0.0,17.5,16.25,14.253727912902832,560,0.0,
1981-02-12 00:00:00+00:00,0.0,16.25,16.25,14.253727912902832,1440,0.0,
1981-02-13 00:00:00+00:00,0.0,16.25,15.0,13.157296180725098,140,0.0,
1981-02-17 00:00:00+00:00,0.0,16.25,15.0,13.157296180725098,1000,0.0,
1981-02-18 00:00:00+00:00,0.0,16.25,15.0,13.157296180725098,510,0.0,
1981-02-19 00:00:00+00:00,0.0,16.25,15.0,13.157296180725098,1140,0.0,
1981-02-20 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,760,0.0,
1981-02-23 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,560,0.0,
1981-02-24 00:00:00+00:00,0.0,16.25,15.0,13.157296180725098,2110,0.0,
1981-02-25 00:00:00+00:00,0.0,16.25,15.0,13.157296180725098,2030,0.0,
1981-02-26 00:00:00+00:00,0.0,16.25,15.0,13.157296180725098,430,0.0,
1981-02-27 00:00:00+00:00,0.0,16.25,15.0,13.157296180725098,580,0.0,
1981-03-02 00:00:00+00:00,0.0,17.5,16.25,14.253727912902832,5170,0.0,
1981-03-03 00:00:00+00:00,0.0,17.5,16.25,14.253727912902832,250,0.0,
1981-03-04 00:00:00+00:00,0.0,16.25,15.0,13.157296180725098,1150,0.0,
1981-03-05 00:00:00+00:00,0.0,16.25,15.0,13.157296180725098,1040,0.0,
1981-03-06 00:00:00+00:00,0.0,16.25,15.0,13.157296180725098,720,0.0,
1981-03-09 00:00:00+00:00,0.0,16.25,15.0,13.157296180725098,120,0.0,
1981-03-10 00:00:00+00:00,0.0,15.0,12.5,10.964411735534668,1690,0.0,
1981-03-11 00:00:00+00:00,0.0,13.75,12.5,10.964411735534668,1420,0.0,
1981-03-12 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,1800,0.0,
1981-03-13 00:00:00+00:00,0.0,15.0,15.0,13.157296180725098,960,0.0,
1981-03-16 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,740,0.0,
1981-03-17 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,1460,0.0,
1981-03-18 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,270,0.0,
1981-03-19 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,310,0.0,
1981-03-20 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,1210,0.0,
1981-03-23 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,600,0.0,
1981-03-24 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,630,0.0,
1981-03-25 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,100,0.0,
1981-03-26 00:00:00+00:00,0.0,15.0,15.0,13.157296180725098,450,0.0,
1981-03-27 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,1040,0.0,
1981-03-30 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,250,0.0,
1981-03-31 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,130,0.0,
1981-04-01 00:00:00+00:00,0.0,17.5,16.25,14.253727912902832,3390,0.0,
1981-04-02 00:00:00+00:00,0.0,17.5,16.25,14.253727912902832,2990,0.0,
1981-04-03 00:00:00+00:00,0.0,18.75,17.5,15.350172996520996,2960,0.0,
1981-04-06 00:00:00+00:00,0.0,18.75,17.5,15.350172996520996,4560,0.0,
1981-04-07 00:00:00+00:00,0.0,17.5,17.5,15.350172996520996,1700,0.0,
1981-04-08 00:00:00+00:00,0.0,18.75,17.5,15.350172996520996,1840,0.0,
1981-04-09 00:00:00+00:00,0.0,18.75,17.5,15.350172996520996,3800,0.0,
1981-04-10 00:00:00+00:00,0.0,18.75,17.5,15.350172996520996,4090,0.0,
1981-04-13 00:00:00+00:00,0.0,18.75,17.5,15.350172996520996,1560,0.0,
1981-04-14 00:00:00+00:00,0.0,17.5,16.25,14.253727912902832,880,0.0,
1981-04-15 00:00:00+00:00,0.0,17.5,16.25,14.253727912902832,1650,0.0,
1981-04-16 00:00:00+00:00,0.0,17.5,16.25,14.253727912902832,1240,0.0,
1981-04-20 00:00:00+00:00,0.0,17.5,16.25,14.253727912902832,250,0.0,
1981-04-21 00:00:00+00:00,0.0,16.25,15.0,13.157296180725098,1480,0.0,
1981-04-22 00:00:00+00:00,0.0,16.25,15.0,13.157296180725098,2400,0.0,
1981-04-23 00:00:00+00:00,0.0,17.5,16.25,14.253727912902832,4570,0.0,
1981-04-24 00:00:00+00:00,0.0,18.75,17.5,15.350172996520996,2200,0.0,
1981-04-27 00:00:00+00:00,0.0,18.75,18.75,16.446617126464844,4160,0.0,
1981-04-28 00:00:00+00:00,0.0,20.0,18.75,16.446617126464844,2030,0.0,
1981-04-29 00:00:00+00:00,0.0,20.0,20.0,17.543052673339844,5520,0.0,
1981-04-30 00:00:00+00:00,0.0,20.0,18.75,16.446617126464844,2290,0.0,
1981-05-01 00:00:00+00:00,0.0,23.75,22.5,19.73593521118164,4900,0.0,
1981-05-04 00:00:00+00:00,0.0,22.5,21.25,18.63949584960937,6950,0.0,
1981-05-05 00:00:00+00:00,0.0,22.5,21.25,18.63949584960937,3900,0.0,
1981-05-06 00:00:00+00:00,0.0,21.25,20.0,17.543052673339844,1580,0.0,
1981-05-07 00:00:00+00:00,0.0,21.25,20.0,17.543052673339844,1510,0.0,
1981-05-08 00:00:00+00:00,0.0,21.25,20.0,17.543052673339844,2340,0.0,
1981-05-11 00:00:00+00:00,0.0,21.25,21.25,18.63949584960937,1400,0.0,
1981-05-12 00:00:00+00:00,0.0,21.25,21.25,18.63949584960937,2150,0.0,
1981-05-13 00:00:00+00:00,0.0,21.25,20.0,17.543052673339844,1280,0.0,
1981-05-14 00:00:00+00:00,0.0,21.25,18.75,16.446617126464844,590,0.0,
1981-05-15 00:00:00+00:00,0.0,22.5,21.25,18.63949584960937,3420,0.0,
1981-05-18 00:00:00+00:00,0.0,22.5,21.25,18.63949584960937,1240,0.0,
1981-05-19 00:00:00+00:00,0.0,22.5,21.25,18.63949584960937,1230,0.0,
1981-05-20 00:00:00+00:00,0.0,21.25,21.25,18.63949584960937,1040,0.0,
1981-05-21 00:00:00+00:00,0.0,21.25,20.0,17.543052673339844,980,0.0,
1981-05-22 00:00:00+00:00,0.0,21.25,20.0,17.543052673339844,1180,0.0,
1981-05-26 00:00:00+00:00,0.0,21.25,20.0,17.543052673339844,680,0.0,
1981-05-27 00:00:00+00:00,0.0,21.25,20.0,17.543052673339844,660,0.0,
1981-05-28 00:00:00+00:00,0.0,21.25,20.0,17.543052673339844,2680,0.0,
1981-05-29 00:00:00+00:00,0.0,20.0,18.75,16.446617126464844,1000,0.0,
1981-06-01 00:00:00+00:00,0.0,18.75,17.5,15.350172996520996,1100,0.0,
1981-06-02 00:00:00+00:00,0.0,17.5,16.25,14.253727912902832,740,0.0,
1981-06-03 00:00:00+00:00,0.0,16.25,15.0,13.157296180725098,1180,0.0,
1981-06-04 00:00:00+00:00,0.0,17.5,16.25,14.253727912902832,950,0.0,
1981-06-05 00:00:00+00:00,0.0,17.5,16.25,14.253727912902832,2120,0.0,
1981-06-08 00:00:00+00:00,0.0,17.5,17.5,15.350172996520996,430,0.0,
1981-06-09 00:00:00+00:00,0.0,17.5,17.5,15.350172996520996,50,0.0,
1981-06-10 00:00:00+00:00,0.0,17.5,17.5,15.350172996520996,230,0.0,
1981-06-11 00:00:00+00:00,0.0,17.5,17.5,15.350172996520996,650,0.0,
1981-06-12 00:00:00+00:00,0.0,17.5,16.25,14.253727912902832,250,0.0,
1981-06-15 00:00:00+00:00,0.0,16.25,15.0,13.157296180725098,1250,0.0,
1981-06-16 00:00:00+00:00,0.0,16.25,15.0,13.157296180725098,660,0.0,
1981-06-17 00:00:00+00:00,0.0,16.25,15.0,13.157296180725098,290,0.0,
1981-06-18 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,690,0.0,
1981-06-19 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,1060,0.0,
1981-06-22 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,930,0.0,
1981-06-23 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,3070,0.0,
1981-06-24 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,1370,0.0,
1981-06-25 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,1440,0.0,
1981-06-26 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,1430,0.0,
1981-06-29 00:00:00+00:00,0.0,16.25,15.0,13.157296180725098,350,0.0,
1981-06-30 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,2450,0.0,
1981-07-01 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,570,0.0,
1981-07-02 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,200,0.0,
1981-07-06 00:00:00+00:00,0.0,13.75,12.5,10.964411735534668,2100,0.0,
1981-07-07 00:00:00+00:00,0.0,13.75,12.5,10.964411735534668,440,0.0,
1981-07-08 00:00:00+00:00,0.0,13.75,12.5,10.964411735534668,880,0.0,
1981-07-09 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,1290,0.0,
1981-07-10 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,400,0.0,
1981-07-13 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,640,0.0,
1981-07-14 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,950,0.0,
1981-07-15 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,500,0.0,
1981-07-16 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,550,0.0,
1981-07-17 00:00:00+00:00,0.0,13.75,12.5,10.964411735534668,2750,0.0,
1981-07-20 00:00:00+00:00,0.0,13.75,12.5,10.964411735534668,2950,0.0,
1981-07-21 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,1850,0.0,
1981-07-22 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,1580,0.0,
1981-07-23 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,590,0.0,
1981-07-24 00:00:00+00:00,0.0,16.25,15.0,13.157296180725098,1470,0.0,
1981-07-27 00:00:00+00:00,0.0,16.25,13.75,12.060847282409668,1230,0.0,
1981-07-28 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,80,0.0,
1981-07-29 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,280,0.0,
1981-07-30 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,970,0.0,
1981-07-31 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,520,0.0,
1981-08-03 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,420,0.0,
1981-08-04 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,1010,0.0,
1981-08-05 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,110,0.0,
1981-08-06 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,1000,0.0,
1981-08-07 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,1040,0.0,
1981-08-10 00:00:00+00:00,13.75,13.75,13.75,12.060847282409668,0,0.0,
1981-08-11 00:00:00+00:00,0.0,13.75,13.75,12.060847282409668,480,0.0,
1981-08-12 00:00:00+00:00,0.0,13.75,13.75,12.060847282409668,1160,0.0,
1981-08-13 00:00:00+00:00,0.0,13.75,13.75,12.060847282409668,620,0.0,
1981-08-14 00:00:00+00:00,0.0,13.75,13.75,12.060847282409668,1080,0.0,
1981-08-17 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,700,0.0,
1981-08-18 00:00:00+00:00,0.0,16.25,15.0,13.157296180725098,1870,0.0,
1981-08-19 00:00:00+00:00,0.0,16.25,15.0,13.157296180725098,600,0.0,
1981-08-20 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,2110,0.0,
1981-08-21 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,1010,0.0,
1981-08-24 00:00:00+00:00,0.0,15.0,13.75,12.060847282409668,680,0.0,
1981-08-25 00:00:00+00:00,0.0,13.75,13.75,12.060847282409668,1950,0.0,
1981-08-26 00:00:00+00:00,0.0,13.75,13.75,12.060847282409668,680,0.0,
1981-08-27 00:00:00+00:00,0.0,13.75,12.5,10.964411735534668,580,0.0,
1981-08-28 00:00:00+00:00,0.0,13.75,12.5,10.964411735534668,2100,0.0,
1981-08-31 00:00:00+00:00,0.0,13.75,12.5,10.964411735534668,450,0.0,
1981-09-01 00:00:00+00:00,0.0,13.75,12.5,10.964411735534668,170,0.0,
1981-09-02 00:00:00+00:00,0.0,13.75,12.5,10.964411735534668,710,0.0,
1981-09-03 00:00:00+00:00,0.0,13.75,12.5,10.964411735534668,2970,0.0,
1981-09-04 00:00:00+00:00,0.0,12.5,12.5,10.964411735534668,270,0.0,
1981-09-08 00:00:00+00:00,0.0,12.5,11.25,9.86796760559082,1200,0.0,
1981-09-09 00:00:00+00:00,0.0,12.5,11.25,9.86796760559082,240,0.0,
1981-09-10 00:00:00+00:00,0.0,12.5,11.25,9.86796760559082,280,0.0,
