date,TG_Open,TG_High,TG_Low,TG_Close,TG_Volume,TG_Dividends,TG_Stock Splits
1989-07-05 00:00:00+00:00,0.0,3.416666984558105,3.222222089767456,1.2817853689193726,359100,0.0,
1989-07-06 00:00:00+00:00,0.0,3.305556058883667,3.138889074325561,1.2279303073883057,445950,0.0,
1989-07-07 00:00:00+00:00,0.0,3.138889074325561,3.0,1.1633012294769287,402750,0.0,
1989-07-10 00:00:00+00:00,0.0,3.027777910232544,3.0,1.1740727424621582,16650,0.0,
1989-07-11 00:00:00+00:00,0.0,3.1111109256744385,3.027777910232544,1.2063862085342407,25200,0.0,
1989-07-12 00:00:00+00:00,0.0,3.1111109256744385,3.055556058883667,1.1956149339675903,50400,0.0,
1989-07-13 00:00:00+00:00,0.0,3.0833330154418945,3.0,1.1633012294769287,641250,0.0,
1989-07-14 00:00:00+00:00,0.0,3.055556058883667,3.027777910232544,1.184843897819519,51300,0.0,
1989-07-17 00:00:00+00:00,0.0,3.1111109256744385,3.027777910232544,1.1740727424621582,167850,0.0,
1989-07-18 00:00:00+00:00,0.0,3.055556058883667,3.027777910232544,1.1740727424621582,122400,0.0,
1989-07-19 00:00:00+00:00,0.0,3.0833330154418945,3.027777910232544,1.1956149339675903,240750,0.0,
1989-07-20 00:00:00+00:00,0.0,3.027777910232544,3.0,1.1740727424621582,198450,0.0,
1989-07-21 00:00:00+00:00,0.0,3.027777910232544,2.972222089767456,1.1633012294769287,49500,0.0,
1989-07-24 00:00:00+00:00,0.0,3.027777910232544,2.972222089767456,1.1633012294769287,740700,0.0,
1989-07-25 00:00:00+00:00,0.0,3.0,2.8611109256744385,1.1202162504196167,451800,0.0,
1989-07-26 00:00:00+00:00,0.0,3.055556058883667,2.888889074325561,1.184843897819519,809100,0.0,
1989-07-27 00:00:00+00:00,0.0,3.0833330154418945,3.0,1.1740727424621582,499050,0.0,
1989-07-28 00:00:00+00:00,0.0,3.0833330154418945,2.972222089767456,1.184843897819519,783000,0.0,
1989-07-31 00:00:00+00:00,0.0,3.388889074325561,3.0833330154418945,1.3141000270843506,811350,0.0,
1989-08-01 00:00:00+00:00,0.0,3.555556058883667,3.444443941116333,1.3464138507843018,729000,0.0,
1989-08-02 00:00:00+00:00,0.0,3.472222089767456,3.416666984558105,1.335642695426941,500400,0.0,
1989-08-03 00:00:00+00:00,0.0,3.444443941116333,3.277777910232544,1.2817853689193726,547650,0.0,
1989-08-04 00:00:00+00:00,0.0,3.388889074325561,3.277777910232544,1.2710150480270386,469800,0.0,
1989-08-07 00:00:00+00:00,0.0,3.444443941116333,3.25,1.3248711824417114,711900,0.0,
1989-08-08 00:00:00+00:00,0.0,3.527777910232544,3.444443941116333,1.3571857213974,763650,0.0,
1989-08-09 00:00:00+00:00,0.0,3.8888890743255615,3.527777910232544,1.486440658569336,995400,0.0,
1989-08-10 00:00:00+00:00,0.0,3.8611109256744394,3.75,1.4756697416305542,403200,0.0,
1989-08-11 00:00:00+00:00,0.0,3.8611109256744394,3.777777910232544,1.4648990631103516,319950,0.0,
1989-08-14 00:00:00+00:00,0.0,3.8333330154418954,3.75,1.4756697416305542,175950,0.0,
1989-08-15 00:00:00+00:00,0.0,3.805556058883667,3.777777910232544,1.4756697416305542,394200,0.0,
1989-08-16 00:00:00+00:00,0.0,3.777777910232544,3.694443941116333,1.4433563947677612,473400,0.0,
1989-08-17 00:00:00+00:00,0.0,3.722222089767456,3.6666669845581055,1.432584524154663,357750,0.0,
1989-08-18 00:00:00+00:00,0.0,3.805556058883667,3.6666669845581055,1.4756697416305542,835200,0.0,
1989-08-21 00:00:00+00:00,0.0,3.8333330154418954,3.6666669845581055,1.421813726425171,239400,0.0,
1989-08-22 00:00:00+00:00,0.0,3.694443941116333,3.6111109256744394,1.432584524154663,236700,0.0,
1989-08-23 00:00:00+00:00,0.0,3.8611109256744394,3.694443941116333,1.486440658569336,492750,0.0,
1989-08-24 00:00:00+00:00,0.0,3.8333330154418954,3.777777910232544,1.4648990631103516,632250,0.0,
1989-08-25 00:00:00+00:00,0.0,3.805556058883667,3.75,1.4648990631103516,149850,0.0,
1989-08-28 00:00:00+00:00,0.0,3.777777910232544,3.694443941116333,1.4433563947677612,274500,0.0,
1989-08-29 00:00:00+00:00,0.0,3.805556058883667,3.722222089767456,1.4648990631103516,320850,0.0,
1989-08-30 00:00:00+00:00,0.0,3.805556058883667,3.75,1.4756697416305542,148050,0.0,
1989-08-31 00:00:00+00:00,0.0,3.805556058883667,3.777777910232544,1.4648990631103516,438300,0.0,
1989-09-01 00:00:00+00:00,0.0,3.8888890743255615,3.805556058883667,1.486440658569336,50850,0.0,
1989-09-05 00:00:00+00:00,0.0,3.8888890743255615,3.805556058883667,1.4756697416305542,117900,0.0,
1989-09-06 00:00:00+00:00,0.0,3.8888890743255615,3.805556058883667,1.486440658569336,390150,0.0,
1989-09-07 00:00:00+00:00,0.0,3.8333330154418954,3.805556058883667,1.4756697416305542,46350,0.0,
1989-09-08 00:00:00+00:00,0.0,3.8333330154418954,3.805556058883667,1.486440658569336,100350,0.0,
1989-09-11 00:00:00+00:00,0.0,3.8333330154418954,3.805556058883667,1.4916287660598757,166050,0.013333,
1989-09-12 00:00:00+00:00,0.0,3.805556058883667,3.777777910232544,1.4808204174041748,247050,0.0,
1989-09-13 00:00:00+00:00,0.0,3.805556058883667,3.777777910232544,1.470011830329895,159750,0.0,
1989-09-14 00:00:00+00:00,0.0,3.777777910232544,3.555556058883667,1.4159668684005735,343800,0.0,
1989-09-15 00:00:00+00:00,0.0,3.694443941116333,3.527777910232544,1.383540391921997,333900,0.0,
1989-09-18 00:00:00+00:00,0.0,3.6388890743255615,3.5833330154418945,1.4051578044891355,148950,0.0,
