date,SEIC_Open,SEIC_High,SEIC_Low,SEIC_Close,SEIC_Volume,SEIC_Dividends,SEIC_Stock Splits
1981-03-25 00:00:00+00:00,0.0,0.1927080005407333,0.190103992819786,0.142613798379898,14880000,0.0,
1981-03-26 00:00:00+00:00,0.0,0.1927080005407333,0.190103992819786,0.142613798379898,13795200,0.0,
1981-03-27 00:00:00+00:00,0.0,0.1927080005407333,0.190103992819786,0.142613798379898,5260800,0.0,
1981-03-30 00:00:00+00:00,0.0,0.1953130066394806,0.190103992819786,0.142613798379898,2361600,0.0,
1981-03-31 00:00:00+00:00,0.0,0.1979169994592666,0.1927080005407333,0.1445672661066055,3916800,0.0,
1981-04-01 00:00:00+00:00,0.0,0.205728992819786,0.203125,0.1523820012807846,3734400,0.0,
1981-04-02 00:00:00+00:00,0.0,0.2109380066394806,0.205728992819786,0.154335469007492,2515200,0.0,
1981-04-03 00:00:00+00:00,0.0,0.2135419994592666,0.2083330005407333,0.1562889814376831,2265600,0.0,
1981-04-06 00:00:00+00:00,0.0,0.2083330005407333,0.203125,0.1523820012807846,1526400,0.0,
1981-04-07 00:00:00+00:00,0.0,0.2083330005407333,0.203125,0.1523820012807846,787200,0.0,
1981-04-08 00:00:00+00:00,0.0,0.2083330005407333,0.203125,0.1523820012807846,2688000,0.0,
1981-04-09 00:00:00+00:00,0.0,0.2083330005407333,0.2005210071802139,0.1504285335540771,1420800,0.0,
1981-04-10 00:00:00+00:00,0.0,0.2083330005407333,0.205728992819786,0.154335469007492,614400,0.0,
1981-04-13 00:00:00+00:00,0.0,0.2083330005407333,0.205728992819786,0.154335469007492,1382400,0.0,
1981-04-14 00:00:00+00:00,0.0,0.2135419994592666,0.2083330005407333,0.1562889814376831,1670400,0.0,
1981-04-15 00:00:00+00:00,0.0,0.234375,0.2291669994592666,0.17191843688488,2620800,0.0,
1981-04-16 00:00:00+00:00,0.0,0.236978992819786,0.2291669994592666,0.17191843688488,931200,0.0,
1981-04-20 00:00:00+00:00,0.0,0.2447919994592666,0.236978992819786,0.1777788698673248,1152000,0.0,
1981-04-21 00:00:00+00:00,0.0,0.236978992819786,0.2291669994592666,0.17191843688488,1526400,0.0,
1981-04-22 00:00:00+00:00,0.0,0.234375,0.2291669994592666,0.17191843688488,1632000,0.0,
1981-04-23 00:00:00+00:00,0.0,0.2317710071802139,0.2265630066394806,0.1699649542570114,1200000,0.0,
1981-04-24 00:00:00+00:00,0.0,0.234375,0.2265630066394806,0.1699649542570114,2102400,0.0,
1981-04-27 00:00:00+00:00,0.0,0.2526040077209472,0.2473960071802139,0.1855935752391815,4809600,0.0,
1981-04-28 00:00:00+00:00,0.0,0.2578130066394806,0.2552079856395721,0.1914540231227874,3792000,0.0,
1981-04-29 00:00:00+00:00,0.0,0.2526040077209472,0.2473960071802139,0.1855935752391815,4483200,0.0,
1981-04-30 00:00:00+00:00,0.0,0.2552079856395721,0.25,0.1875471025705337,1872000,0.0,
1981-05-01 00:00:00+00:00,0.0,0.2552079856395721,0.2526040077209472,0.1895005851984024,1363200,0.0,
1981-05-04 00:00:00+00:00,0.0,0.2578130066394806,0.25,0.1875471025705337,614400,0.0,
1981-05-05 00:00:00+00:00,0.0,0.2526040077209472,0.2473960071802139,0.1855935752391815,1017600,0.0,
1981-05-06 00:00:00+00:00,0.0,0.2552079856395721,0.2473960071802139,0.1855935752391815,777600,0.0,
