date,VIPS_Open,VIPS_High,VIPS_Low,VIPS_Close,VIPS_Volume,VIPS_Dividends,VIPS_Stock Splits
2012-03-23 00:00:00+00:00,0.6000000238418579,0.6230000257492065,0.5419999957084656,0.5365011096000671,51687000,0.0,
2012-03-26 00:00:00+00:00,0.5609999895095825,0.5740000009536743,0.4699999988079071,0.4584645926952362,10418000,0.0,
2012-03-27 00:00:00+00:00,0.4650000035762787,0.4990000128746032,0.4580000042915344,0.4487100541591644,3148000,0.0,
2012-03-28 00:00:00+00:00,0.453000009059906,0.4679999947547912,0.4449999928474426,0.4389554560184479,2096000,0.0,
2012-03-29 00:00:00+00:00,0.4460000097751617,0.449999988079071,0.4250000119209289,0.4243236184120178,1816000,0.0,
2012-03-30 00:00:00+00:00,0.4469999969005584,0.4539999961853027,0.4250000119209289,0.4282254576683044,1272000,0.0,
2012-04-02 00:00:00+00:00,0.4350000023841858,0.4639999866485595,0.4350000023841858,0.4272499680519104,1972000,0.0,
2012-04-03 00:00:00+00:00,0.4560000002384186,0.4679999947547912,0.4230000078678131,0.4155445098876953,1866000,0.0,
2012-04-04 00:00:00+00:00,0.4230000078678131,0.4300000071525574,0.4120000004768371,0.4194463491439819,1367000,0.0,
2012-04-05 00:00:00+00:00,0.4250000119209289,0.449999988079071,0.4250000119209289,0.4243236184120178,515000,0.0,
2012-04-09 00:00:00+00:00,0.4480000138282776,0.4600000083446502,0.4300000071525574,0.4272499680519104,840000,0.0,
2012-04-10 00:00:00+00:00,0.4359999895095825,0.4650000035762787,0.4359999895095825,0.4409063756465912,1594000,0.0,
2012-04-11 00:00:00+00:00,0.4550000131130218,0.4749999940395355,0.4449999928474426,0.4535873234272003,1019000,0.0,
2012-04-12 00:00:00+00:00,0.460999995470047,0.4799999892711639,0.460999995470047,0.4535873234272003,1328000,0.0,
2012-04-13 00:00:00+00:00,0.4620000123977661,0.4839999973773956,0.460999995470047,0.4701700806617737,2417000,0.0,
2012-04-16 00:00:00+00:00,0.4850000143051147,0.5120000243186951,0.4819999933242798,0.4887037277221679,2003000,0.0,
2012-04-17 00:00:00+00:00,0.5040000081062317,0.5649999976158142,0.5040000081062317,0.530648410320282,2819000,0.0,
2012-04-18 00:00:00+00:00,0.5410000085830688,0.5899999737739563,0.5410000085830688,0.5755193829536438,3352000,0.0,
2012-04-19 00:00:00+00:00,0.5899999737739563,0.5979999899864197,0.5770000219345093,0.5803967118263245,1856000,0.0,
2012-04-20 00:00:00+00:00,0.5929999947547913,0.5979999899864197,0.5809999704360962,0.5813721418380737,1071000,0.0,
2012-04-23 00:00:00+00:00,0.5899999737739563,0.6000000238418579,0.5669999718666077,0.5852739810943604,1282000,0.0,
2012-04-24 00:00:00+00:00,0.6100000143051147,0.6100000143051147,0.5899999737739563,0.5872248411178589,1569000,0.0,
2012-04-25 00:00:00+00:00,0.6050000190734863,0.6050000190734863,0.5230000019073486,0.5121147036552429,3282000,0.0,
2012-04-26 00:00:00+00:00,0.5249999761581421,0.5630000233650208,0.5109999775886536,0.5179674625396729,1346000,0.0,
2012-04-27 00:00:00+00:00,0.5320000052452087,0.5529999732971191,0.5249999761581421,0.5169919729232788,601000,0.0,
2012-04-30 00:00:00+00:00,0.5270000100135803,0.5609999895095825,0.5270000100135803,0.5267465710639954,930000,0.0,
2012-05-01 00:00:00+00:00,0.5450000166893005,0.5590000152587891,0.5339999794960022,0.5325993299484253,731000,0.0,
2012-05-02 00:00:00+00:00,0.5709999799728394,0.5759999752044678,0.5580000281333923,0.5550348162651062,830000,0.0,
2012-05-03 00:00:00+00:00,0.5709999799728394,0.574999988079071,0.550000011920929,0.5423538684844971,510000,0.0,
2012-05-04 00:00:00+00:00,0.5260000228881836,0.5730000138282776,0.5260000228881836,0.5355256795883179,236000,0.0,
2012-05-07 00:00:00+00:00,0.546999990940094,0.5600000023841858,0.531000018119812,0.524795651435852,460000,0.0,
2012-05-08 00:00:00+00:00,0.5339999794960022,0.550000011920929,0.5220000147819519,0.5169919729232788,833000,0.0,
2012-05-09 00:00:00+00:00,0.5220000147819519,0.5490000247955322,0.5199999809265137,0.5238202214241028,311000,0.0,
2012-05-10 00:00:00+00:00,0.5370000004768372,0.5580000281333923,0.5090000033378601,0.5043110847473145,1598000,0.0,
2012-05-11 00:00:00+00:00,0.515999972820282,0.5479999780654907,0.5099999904632568,0.5267465710639954,480000,0.0,
2012-05-14 00:00:00+00:00,0.5460000038146973,0.574999988079071,0.5460000038146973,0.5511329770088196,1716000,0.0,
2012-05-15 00:00:00+00:00,0.5699999928474426,0.5820000171661377,0.5170000195503235,0.5160165429115295,830000,0.0,
2012-05-16 00:00:00+00:00,0.5329999923706055,0.5400000214576721,0.5009999871253967,0.4926055669784546,648000,0.0,
2012-05-17 00:00:00+00:00,0.5049999952316284,0.5170000195503235,0.5,0.4984582960605621,645000,0.0,
2012-05-18 00:00:00+00:00,0.515999972820282,0.5299999713897705,0.5149999856948853,0.5023601055145264,1082000,0.0,
2012-05-21 00:00:00+00:00,0.5239999890327454,0.5389999747276306,0.5,0.4906546771526336,278000,0.0,
2012-05-22 00:00:00+00:00,0.503000020980835,0.5180000066757202,0.4620000123977661,0.4740719199180603,517000,0.0,
2012-05-23 00:00:00+00:00,0.4790000021457672,0.4860000014305115,0.4309999942779541,0.4574891626834869,680000,0.0,
2012-05-24 00:00:00+00:00,0.4740000069141388,0.4860000014305115,0.4740000069141388,0.4682191610336303,201000,0.0,
2012-05-25 00:00:00+00:00,0.481000006198883,0.5099999904632568,0.481000006198883,0.4877282977104187,292000,0.0,
