date,DUK_Open,DUK_High,DUK_Low,DUK_Close,DUK_Volume,DUK_Dividends,DUK_Stock Splits
1980-03-17 00:00:00+00:00,0.0,6.646330833435059,6.42841911315918,0.7951192259788513,133540,0.0,
1980-03-18 00:00:00+00:00,0.0,6.918722152709961,6.42841911315918,0.8557637333869934,224861,0.0,
1980-03-19 00:00:00+00:00,0.0,6.973199844360352,6.700809001922607,0.8288100361824036,319394,0.0,
1980-03-20 00:00:00+00:00,0.0,6.755288124084473,6.646330833435059,0.8355491161346436,118855,0.0,
1980-03-21 00:00:00+00:00,0.0,6.755288124084473,6.646330833435059,0.8288100361824036,100270,0.0,
1980-03-24 00:00:00+00:00,0.0,6.646330833435059,6.48289680480957,0.8085954785346985,123903,0.0,
1980-03-25 00:00:00+00:00,0.0,6.646330833435059,6.42841911315918,0.815334141254425,353353,0.0,
1980-03-26 00:00:00+00:00,0.0,6.809765815734863,6.646330833435059,0.8288100361824036,83979,0.0,
1980-03-27 00:00:00+00:00,0.0,6.700809001922607,6.591853141784668,0.815334141254425,100040,0.0,
1980-03-28 00:00:00+00:00,0.0,6.700809001922607,6.646330833435059,0.8288100361824036,34647,0.0,
1980-03-31 00:00:00+00:00,0.0,6.918722152709961,6.646330833435059,0.8557637333869934,75718,0.0,
1980-04-01 00:00:00+00:00,0.0,7.245591163635254,6.918722152709961,0.8894556164741516,142718,0.0,
1980-04-02 00:00:00+00:00,0.0,7.3000688552856445,7.13663387298584,0.8894556164741516,138817,0.0,
1980-04-03 00:00:00+00:00,0.0,7.354547023773193,7.191112995147705,0.8961941003799438,394424,0.0,
1980-04-07 00:00:00+00:00,0.0,7.245591163635254,6.973199844360352,0.8692400455474854,710836,0.0,
1980-04-08 00:00:00+00:00,0.0,7.13663387298584,6.973199844360352,0.8827165365219116,274422,0.0,
1980-04-09 00:00:00+00:00,0.0,7.354547023773193,7.13663387298584,0.9029319882392884,293466,0.0,
1980-04-10 00:00:00+00:00,0.0,7.517981052398682,7.354547023773193,0.9298846125602722,185166,0.0,
1980-04-11 00:00:00+00:00,0.0,7.735894203186035,7.517981052398682,0.9366229772567748,169334,0.0,
1980-04-14 00:00:00+00:00,0.0,7.6269378662109375,7.463502883911133,0.9298846125602722,237940,0.0,
1980-04-15 00:00:00+00:00,0.0,7.463502883911133,7.3000688552856445,0.916408121585846,99352,0.0,
1980-04-16 00:00:00+00:00,0.0,7.790371894836426,7.463502883911133,0.9500999450683594,331785,0.0,
1980-04-17 00:00:00+00:00,0.0,7.953805923461914,7.681416034698486,0.9770525097846984,157632,0.0,
1980-04-18 00:00:00+00:00,0.0,7.953805923461914,7.844850063323975,0.9837909936904908,125739,0.0,
1980-04-21 00:00:00+00:00,0.0,8.008283615112305,7.899328231811523,0.9905295968055724,99581,0.0,
1980-04-22 00:00:00+00:00,0.0,8.062763214111328,7.844850063323975,0.997267723083496,129180,0.0,
1980-04-23 00:00:00+00:00,0.0,8.117240905761719,8.008283615112305,0.9905295968055724,198474,0.0,
1980-04-24 00:00:00+00:00,0.0,8.17171859741211,7.953805923461914,1.0040069818496704,351976,0.0,
1980-04-25 00:00:00+00:00,0.0,8.117240905761719,8.008283615112305,1.0040069818496704,59886,0.0,
1980-04-28 00:00:00+00:00,0.0,8.117240905761719,8.008283615112305,0.997267723083496,53232,0.0,
1980-04-29 00:00:00+00:00,0.0,8.117240905761719,8.062763214111328,1.0040069818496704,57821,0.0,
1980-04-30 00:00:00+00:00,0.0,8.17171859741211,8.062763214111328,1.0040069818496704,353582,0.0,
1980-05-01 00:00:00+00:00,0.0,8.226197242736816,8.117240905761719,1.0040069818496704,281306,0.0,
1980-05-02 00:00:00+00:00,0.0,8.17171859741211,8.062763214111328,1.0040069818496704,240693,0.0,
1980-05-05 00:00:00+00:00,0.0,8.226197242736816,8.008283615112305,1.0107442140579224,225779,0.0,
1980-05-06 00:00:00+00:00,0.0,8.226197242736816,8.117240905761719,1.0174825191497805,384787,0.0,
1980-05-07 00:00:00+00:00,0.0,8.389631271362305,8.17171859741211,1.0242207050323486,295761,0.0,
1980-05-08 00:00:00+00:00,0.0,8.280674934387207,8.117240905761719,1.0107442140579224,67917,0.0,
1980-05-09 00:00:00+00:00,0.0,8.117240905761719,7.899328231811523,0.9837909936904908,200998,0.0,
1980-05-12 00:00:00+00:00,0.0,7.735894203186035,7.517981052398682,0.9500999450683594,146389,0.0,
1980-05-13 00:00:00+00:00,0.0,7.844850063323975,7.681416034698486,0.9635769128799438,93616,0.0,
1980-05-14 00:00:00+00:00,0.0,7.899328231811523,7.735894203186035,0.9770525097846984,50708,0.0,
1980-05-15 00:00:00+00:00,0.0,7.899328231811523,7.6269378662109375,0.9500999450683594,192738,0.0,
1980-05-16 00:00:00+00:00,0.0,7.681416034698486,7.5724592208862305,0.9366229772567748,50250,0.0,
1980-05-19 00:00:00+00:00,0.0,7.6269378662109375,7.517981052398682,0.9366229772567748,321000,0.0,
