date,SAND_Open,SAND_High,SAND_Low,SAND_Close,SAND_Volume,SAND_Dividends,SAND_Stock Splits
2010-02-22 00:00:00+00:00,3.0,3.0999999046325684,3.0,3.0091164112091064,4200,0.0,
2010-02-23 00:00:00+00:00,2.950000047683716,3.0,2.950000047683716,2.912048101425171,6300,0.0,
2010-02-24 00:00:00+00:00,3.0,3.0,3.0,2.912048101425171,0,0.0,
2010-02-25 00:00:00+00:00,3.0,3.0,3.0,2.912048101425171,0,0.0,
2010-02-26 00:00:00+00:00,2.8499999046325684,2.8499999046325684,2.8499999046325684,2.766445636749268,600,0.0,
2010-03-01 00:00:00+00:00,3.049999952316284,3.049999952316284,3.049999952316284,2.9605822563171387,400,0.0,
2010-03-02 00:00:00+00:00,3.049999952316284,3.0999999046325684,3.049999952316284,2.9605822563171387,3640,0.0,
2010-03-03 00:00:00+00:00,3.0999999046325684,3.150000095367432,3.049999952316284,2.9605822563171387,4600,0.0,
2010-03-04 00:00:00+00:00,3.0,3.0,3.0,2.912048101425171,16500,0.0,
2010-03-05 00:00:00+00:00,3.150000095367432,3.150000095367432,3.049999952316284,3.0091164112091064,21500,0.0,
2010-03-08 00:00:00+00:00,3.0999999046325684,3.200000047683716,3.049999952316284,3.106184482574463,25900,0.0,
2010-03-09 00:00:00+00:00,3.150000095367432,3.150000095367432,3.150000095367432,3.0576508045196533,4200,0.0,
2010-03-10 00:00:00+00:00,3.200000047683716,3.200000047683716,3.150000095367432,3.0576508045196533,7400,0.0,
2010-03-11 00:00:00+00:00,3.0999999046325684,3.150000095367432,3.0999999046325684,3.0091164112091064,4140,0.0,
2010-03-12 00:00:00+00:00,3.0999999046325684,3.0999999046325684,3.0999999046325684,3.0091164112091064,3600,0.0,
2010-03-15 00:00:00+00:00,3.150000095367432,3.400000095367432,3.150000095367432,3.300320863723755,78460,0.0,
2010-03-16 00:00:00+00:00,3.3499999046325684,3.5999999046325684,3.3499999046325684,3.4459235668182373,38700,0.0,
2010-03-17 00:00:00+00:00,3.650000095367432,3.849999904632568,3.650000095367432,3.737128257751465,8400,0.0,
2010-03-18 00:00:00+00:00,3.849999904632568,4.0,3.799999952316284,3.737128257751465,6300,0.0,
2010-03-19 00:00:00+00:00,3.75,3.799999952316284,3.75,3.688594102859497,1200,0.0,
2010-03-22 00:00:00+00:00,3.700000047683716,3.700000047683716,3.549999952316284,3.4459235668182373,15420,0.0,
2010-03-23 00:00:00+00:00,3.700000047683716,3.700000047683716,3.5999999046325684,3.494457244873047,700,0.0,
2010-03-24 00:00:00+00:00,3.650000095367432,3.700000047683716,3.5999999046325684,3.5915260314941406,7440,0.0,
2010-03-25 00:00:00+00:00,3.799999952316284,3.950000047683716,3.799999952316284,3.737128257751465,14220,0.0,
2010-03-26 00:00:00+00:00,3.900000095367432,4.75,3.799999952316284,3.7856624126434326,13660,0.0,
2010-03-29 00:00:00+00:00,4.150000095367432,4.150000095367432,3.950000047683716,3.83419680595398,17160,0.0,
2010-03-30 00:00:00+00:00,4.050000190734863,4.099999904632568,3.900000095367432,3.83419680595398,18100,0.0,
2010-03-31 00:00:00+00:00,3.900000095367432,4.099999904632568,3.900000095367432,3.931264877319336,14460,0.0,
2010-04-01 00:00:00+00:00,4.150000095367432,4.400000095367432,4.150000095367432,4.2710041999816895,19880,0.0,
2010-04-05 00:00:00+00:00,4.449999809265137,4.5,4.449999809265137,4.319537162780762,45740,0.0,
2010-04-06 00:00:00+00:00,4.5,4.599999904632568,4.449999809265137,4.368072032928467,24720,0.0,
2010-04-07 00:00:00+00:00,4.5,4.650000095367432,4.449999809265137,4.319537162780762,25320,0.0,
2010-04-08 00:00:00+00:00,4.449999809265137,4.5,4.349999904632568,4.368072032928467,16660,0.0,
2010-04-09 00:00:00+00:00,4.5,4.75,4.5,4.513674259185791,10500,0.0,
2010-04-12 00:00:00+00:00,4.75,4.75,4.5,4.368072032928467,15160,0.0,
2010-04-13 00:00:00+00:00,4.5,4.550000190734863,4.199999809265137,4.2710041999816895,11100,0.0,
2010-04-14 00:00:00+00:00,4.400000095367432,4.550000190734863,4.400000095367432,4.2710041999816895,7380,0.0,
2010-04-15 00:00:00+00:00,4.5,4.5,4.400000095367432,4.2710041999816895,3300,0.0,
2010-04-16 00:00:00+00:00,4.400000095367432,4.5,4.25,4.173935413360596,9640,0.0,
2010-04-19 00:00:00+00:00,4.25,4.400000095367432,4.199999809265137,4.076866626739502,15300,0.0,
2010-04-20 00:00:00+00:00,4.349999904632568,4.5,4.349999904632568,4.368072032928467,21900,0.0,
2010-04-21 00:00:00+00:00,4.449999809265137,4.5,4.300000190734863,4.222469329833984,12440,0.0,
2010-04-22 00:00:00+00:00,4.199999809265137,4.349999904632568,4.199999809265137,4.222469329833984,2200,0.0,
2010-04-23 00:00:00+00:00,4.300000190734863,4.300000190734863,4.199999809265137,4.173935413360596,5420,0.0,
2010-04-26 00:00:00+00:00,4.199999809265137,4.199999809265137,3.900000095367432,3.931264877319336,17640,0.0,
2010-04-27 00:00:00+00:00,4.0,4.050000190734863,3.799999952316284,3.688594102859497,9220,0.0,
2010-04-28 00:00:00+00:00,3.75,3.950000047683716,3.650000095367432,3.737128257751465,18820,0.0,
2010-04-29 00:00:00+00:00,3.849999904632568,3.950000047683716,3.849999904632568,3.83419680595398,3200,0.0,
2010-04-30 00:00:00+00:00,3.950000047683716,3.950000047683716,3.799999952316284,3.7856624126434326,4560,0.0,
2010-05-03 00:00:00+00:00,3.900000095367432,4.0,3.799999952316284,3.688594102859497,12140,0.0,
2010-05-04 00:00:00+00:00,3.900000095367432,3.900000095367432,3.799999952316284,3.688594102859497,10360,0.0,
2010-05-05 00:00:00+00:00,3.75,3.75,3.5999999046325684,3.5915260314941406,6880,0.0,
2010-05-06 00:00:00+00:00,3.75,3.75,3.25,3.3488550186157227,18840,0.0,
2010-05-07 00:00:00+00:00,3.400000095367432,3.549999952316284,3.400000095367432,3.300320863723755,5500,0.0,
2010-05-10 00:00:00+00:00,3.549999952316284,3.75,3.5,3.640059947967529,6200,0.0,
2010-05-11 00:00:00+00:00,3.849999904632568,3.849999904632568,3.799999952316284,3.688594102859497,7660,0.0,
2010-05-12 00:00:00+00:00,4.050000190734863,4.099999904632568,3.950000047683716,3.931264877319336,3120,0.0,
2010-05-13 00:00:00+00:00,3.950000047683716,3.950000047683716,3.75,3.7856624126434326,4220,0.0,
2010-05-14 00:00:00+00:00,3.799999952316284,3.849999904632568,3.700000047683716,3.737128257751465,14380,0.0,
2010-05-17 00:00:00+00:00,3.849999904632568,3.900000095367432,3.5999999046325684,3.5915260314941406,7160,0.0,
2010-05-18 00:00:00+00:00,3.75,3.799999952316284,3.75,3.640059947967529,1360,0.0,
2010-05-19 00:00:00+00:00,3.700000047683716,3.700000047683716,3.0999999046325684,3.203253030776977,10700,0.0,
2010-05-20 00:00:00+00:00,3.150000095367432,3.150000095367432,2.75,2.912048101425171,20560,0.0,
2010-05-21 00:00:00+00:00,2.900000095367432,3.3499999046325684,2.900000095367432,2.912048101425171,9780,0.0,
2010-05-24 00:00:00+00:00,3.0,3.0,3.0,2.912048101425171,0,0.0,
2010-05-25 00:00:00+00:00,2.950000047683716,3.299999952316284,2.950000047683716,3.203253030776977,6260,0.0,
2010-05-26 00:00:00+00:00,3.450000047683716,3.5999999046325684,3.450000047683716,3.4459235668182373,25800,0.0,
2010-05-27 00:00:00+00:00,3.650000095367432,3.650000095367432,3.650000095367432,3.5429916381835938,680,0.0,
2010-05-28 00:00:00+00:00,3.450000047683716,3.450000047683716,3.450000047683716,3.3488550186157227,400,0.0,
2010-06-01 00:00:00+00:00,3.299999952316284,3.3499999046325684,3.299999952316284,3.251786708831787,960,0.0,
2010-06-02 00:00:00+00:00,3.25,3.299999952316284,3.25,3.203253030776977,2100,0.0,
2010-06-03 00:00:00+00:00,3.299999952316284,3.299999952316284,3.0999999046325684,3.0091164112091064,2400,0.0,
2010-06-04 00:00:00+00:00,3.150000095367432,3.200000047683716,3.150000095367432,3.106184482574463,3360,0.0,
2010-06-07 00:00:00+00:00,3.0999999046325684,3.25,3.049999952316284,3.1547188758850098,7500,0.0,
2010-06-08 00:00:00+00:00,3.25,3.25,3.150000095367432,3.0576508045196533,3940,0.0,
2010-06-09 00:00:00+00:00,3.150000095367432,3.150000095367432,3.150000095367432,3.0576508045196533,0,0.0,
2010-06-10 00:00:00+00:00,3.299999952316284,3.3499999046325684,3.299999952316284,3.251786708831787,1200,0.0,
2010-06-11 00:00:00+00:00,3.400000095367432,3.400000095367432,3.400000095367432,3.300320863723755,1600,0.0,
2010-06-14 00:00:00+00:00,3.450000047683716,3.450000047683716,3.400000095367432,3.300320863723755,3200,0.0,
2010-06-15 00:00:00+00:00,3.450000047683716,3.5999999046325684,3.299999952316284,3.494457244873047,6440,0.0,
2010-06-16 00:00:00+00:00,3.400000095367432,3.400000095367432,3.3499999046325684,3.300320863723755,1900,0.0,
2010-06-17 00:00:00+00:00,3.400000095367432,3.450000047683716,3.299999952316284,3.3488550186157227,6400,0.0,
2010-06-18 00:00:00+00:00,3.450000047683716,3.450000047683716,3.450000047683716,3.3488550186157227,400,0.0,
