date,SLMBP_Open,SLMBP_High,SLMBP_Low,SLMBP_Close,SLMBP_Volume,SLMBP_Dividends,SLMBP_Stock Splits
2005-07-11 00:00:00+00:00,99.8000030517578,99.8000030517578,99.8000030517578,33.808570861816406,1000,0.0,
2005-07-12 00:00:00+00:00,99.8000030517578,99.8000030517578,99.8000030517578,33.808570861816406,0,0.0,
2005-07-13 00:00:00+00:00,99.8000030517578,99.8000030517578,99.8000030517578,33.808570861816406,0,0.0,
2005-07-14 00:00:00+00:00,99.8000030517578,99.8000030517578,99.8000030517578,33.808570861816406,0,0.0,
2005-07-15 00:00:00+00:00,99.8000030517578,99.8000030517578,99.8000030517578,33.808570861816406,0,0.0,
2005-07-18 00:00:00+00:00,99.8000030517578,99.8000030517578,99.8000030517578,33.808570861816406,39000,0.0,
2005-07-19 00:00:00+00:00,99.8000030517578,99.8000030517578,99.8000030517578,33.808570861816406,0,0.0,
2005-07-20 00:00:00+00:00,99.8000030517578,99.8000030517578,99.8000030517578,33.808570861816406,0,0.0,
2005-07-21 00:00:00+00:00,100.0500030517578,100.0500030517578,100.0500030517578,33.893253326416016,1000,0.0,
2005-07-22 00:00:00+00:00,100.0500030517578,100.0500030517578,100.0500030517578,33.893253326416016,0,0.0,
2005-07-25 00:00:00+00:00,100.75,100.75,100.0999984741211,33.96100997924805,51000,0.0,
2005-07-26 00:00:00+00:00,100.25,100.25,100.25,33.96100997924805,0,0.0,
2005-07-27 00:00:00+00:00,100.25,100.25,100.25,33.96100997924805,0,0.0,
2005-07-28 00:00:00+00:00,100.25,100.25,100.25,33.96100997924805,0,0.0,
2005-07-29 00:00:00+00:00,100.25,100.25,100.25,33.96100997924805,0,0.0,
2005-08-01 00:00:00+00:00,100.0,100.0,100.0,33.87632369995117,50000,0.0,
2005-08-02 00:00:00+00:00,100.0,100.0,100.0,33.87632369995117,0,0.0,
2005-08-03 00:00:00+00:00,100.16000366210938,100.1999969482422,100.16000366210938,33.944061279296875,60400,0.0,
2005-08-04 00:00:00+00:00,100.1999969482422,100.1999969482422,100.1999969482422,33.944061279296875,0,0.0,
2005-08-05 00:00:00+00:00,100.4000015258789,100.4000015258789,100.4000015258789,34.0118293762207,300,0.0,
2005-08-08 00:00:00+00:00,100.4000015258789,100.4000015258789,100.4000015258789,34.0118293762207,0,0.0,
2005-08-09 00:00:00+00:00,100.3000030517578,100.3000030517578,100.3000030517578,33.97794342041016,50000,0.0,
2005-08-10 00:00:00+00:00,100.3000030517578,100.3000030517578,100.3000030517578,33.97794342041016,0,0.0,
2005-08-11 00:00:00+00:00,100.3000030517578,100.3000030517578,100.3000030517578,33.97794342041016,0,0.0,
2005-08-12 00:00:00+00:00,100.3000030517578,100.3000030517578,100.3000030517578,33.97794342041016,0,0.0,
2005-08-15 00:00:00+00:00,100.8499984741211,101.0,100.8000030517578,34.21508026123047,700200,0.0,
2005-08-16 00:00:00+00:00,101.0,101.0,101.0,34.21508026123047,0,0.0,
2005-08-17 00:00:00+00:00,101.0,101.0,101.0,34.21508026123047,50000,0.0,
2005-08-18 00:00:00+00:00,101.0,101.0,101.0,34.21508026123047,50000,0.0,
2005-08-19 00:00:00+00:00,101.0,101.0,101.0,34.21508026123047,50000,0.0,
2005-08-22 00:00:00+00:00,101.0,101.0,101.0,34.21508026123047,150000,0.0,
2005-08-23 00:00:00+00:00,101.0,101.0,101.0,34.21508026123047,100000,0.0,
2005-08-24 00:00:00+00:00,101.12999725341795,101.12999725341795,101.12999725341795,34.25911331176758,100000,0.0,
2005-08-25 00:00:00+00:00,101.12999725341795,101.12999725341795,101.12999725341795,34.25911331176758,0,0.0,
2005-08-26 00:00:00+00:00,101.02999877929688,101.25,101.02999877929688,34.299781799316406,1100,0.0,
2005-08-29 00:00:00+00:00,101.25,101.25,101.25,34.299781799316406,0,0.0,
2005-08-30 00:00:00+00:00,101.25,101.25,101.25,34.299781799316406,0,0.0,
2005-08-31 00:00:00+00:00,100.75,101.0,100.5,34.51523208618164,100000,1.119,
2005-09-01 00:00:00+00:00,100.86000061035156,100.94000244140624,100.86000061035156,34.57689666748047,60000,0.0,
2005-09-02 00:00:00+00:00,100.94000244140624,100.94000244140624,100.94000244140624,34.57689666748047,0,0.0,
2005-09-06 00:00:00+00:00,100.94000244140624,100.94000244140624,100.94000244140624,34.57689666748047,0,0.0,
2005-09-07 00:00:00+00:00,101.26000213623048,101.26000213623048,101.26000213623048,34.68651580810547,300,0.0,
2005-09-08 00:00:00+00:00,101.26000213623048,101.26000213623048,101.26000213623048,34.68651580810547,0,0.0,
2005-09-09 00:00:00+00:00,101.26000213623048,101.26000213623048,101.26000213623048,34.68651580810547,0,0.0,
2005-09-12 00:00:00+00:00,101.26000213623048,101.26000213623048,101.26000213623048,34.68651580810547,0,0.0,
2005-09-13 00:00:00+00:00,101.0,101.0,101.0,34.59744644165039,300,0.0,
2005-09-14 00:00:00+00:00,101.0,101.0,100.9499969482422,34.58031463623047,1300,0.0,
2005-09-15 00:00:00+00:00,100.9499969482422,100.9499969482422,100.9499969482422,34.58031463623047,0,0.0,
