date,HIW_Open,HIW_High,HIW_Low,HIW_Close,HIW_Volume,HIW_Dividends,HIW_Stock Splits
1994-06-08 00:00:00+00:00,21.125,21.5,21.125,3.3898684978485107,1851500,0.0,
1994-06-09 00:00:00+00:00,21.375,21.375,21.125,3.3898684978485107,340200,0.0,
1994-06-10 00:00:00+00:00,21.375,21.375,21.25,3.3898684978485107,151800,0.0,
1994-06-13 00:00:00+00:00,21.25,21.5,21.25,3.429746627807617,148300,0.0,
1994-06-14 00:00:00+00:00,21.5,21.625,21.375,3.429746627807617,216700,0.0,
1994-06-15 00:00:00+00:00,21.5,21.625,21.5,3.429746627807617,75300,0.0,
1994-06-16 00:00:00+00:00,21.5,21.625,21.375,3.429746627807617,76700,0.0,
1994-06-17 00:00:00+00:00,21.375,21.5,21.375,3.409806251525879,54400,0.0,
1994-06-20 00:00:00+00:00,21.5,21.5,20.625,3.330045461654663,72300,0.0,
1994-06-21 00:00:00+00:00,20.75,20.875,20.625,3.3101046085357666,90200,0.0,
1994-06-22 00:00:00+00:00,20.625,20.75,20.5,3.2901642322540283,36300,0.0,
1994-06-23 00:00:00+00:00,20.625,20.625,20.5,3.270223617553711,28400,0.0,
1994-06-24 00:00:00+00:00,20.375,20.375,20.0,3.1904618740081787,70000,0.0,
1994-06-27 00:00:00+00:00,20.0,20.0,19.625,3.1904618740081787,46000,0.0,
1994-06-28 00:00:00+00:00,20.125,20.375,20.0,3.2203714847564697,54700,0.0,
1994-06-29 00:00:00+00:00,20.125,20.25,19.75,3.170520544052124,41100,0.0,
1994-06-30 00:00:00+00:00,20.0,20.0,19.875,3.170520544052124,53700,0.0,
1994-07-01 00:00:00+00:00,20.0,20.5,20.0,3.270223617553711,34000,0.0,
1994-07-05 00:00:00+00:00,20.625,20.75,20.5,3.2901642322540283,10000,0.0,
1994-07-06 00:00:00+00:00,20.75,20.875,20.625,3.2901642322540283,15200,0.0,
1994-07-07 00:00:00+00:00,20.625,20.75,20.625,3.3101046085357666,13300,0.0,
1994-07-08 00:00:00+00:00,20.625,20.625,20.5,3.270223617553711,6200,0.0,
1994-07-11 00:00:00+00:00,20.5,20.75,20.5,3.270223617553711,5300,0.0,
1994-07-12 00:00:00+00:00,20.625,20.625,20.0,3.230344295501709,76000,0.0,
1994-07-13 00:00:00+00:00,20.5,20.5,20.125,3.230344295501709,29400,0.0,
1994-07-14 00:00:00+00:00,20.0,20.125,19.75,3.1904618740081787,14700,0.0,
1994-07-15 00:00:00+00:00,20.0,20.375,20.0,3.230344295501709,24500,0.0,
1994-07-18 00:00:00+00:00,20.25,20.25,20.0,3.1904618740081787,9000,0.0,
1994-07-19 00:00:00+00:00,20.125,20.5,20.0,3.270223617553711,75100,0.0,
1994-07-20 00:00:00+00:00,20.625,20.625,20.375,3.250283479690552,22500,0.0,
1994-07-21 00:00:00+00:00,20.375,20.625,20.375,3.2901642322540283,8900,0.0,
1994-07-22 00:00:00+00:00,20.5,20.75,20.5,3.2901642322540283,24800,0.0,
1994-07-25 00:00:00+00:00,20.75,20.75,20.5,3.3101046085357666,13200,0.0,
1994-07-26 00:00:00+00:00,20.5,20.875,20.5,3.2901642322540283,25800,0.0,
1994-07-27 00:00:00+00:00,20.75,20.75,20.375,3.2901642322540283,10800,0.0,
1994-07-28 00:00:00+00:00,20.75,20.75,20.375,3.270223617553711,43100,0.0,
1994-07-29 00:00:00+00:00,20.625,20.625,20.375,3.250283479690552,26800,0.0,
1994-08-01 00:00:00+00:00,20.5,20.625,20.375,3.270223617553711,9700,0.0,
1994-08-02 00:00:00+00:00,20.5,20.625,20.5,3.270223617553711,11400,0.0,
1994-08-03 00:00:00+00:00,20.625,20.75,20.5,3.3101046085357666,5500,0.0,
1994-08-04 00:00:00+00:00,20.75,20.75,20.5,3.3101046085357666,9900,0.0,
1994-08-05 00:00:00+00:00,20.5,20.75,20.5,3.2901642322540283,8300,0.0,
1994-08-08 00:00:00+00:00,20.75,20.75,20.625,3.3101046085357666,10400,0.0,
1994-08-09 00:00:00+00:00,20.625,20.75,20.375,3.2901642322540283,12900,0.0,
1994-08-10 00:00:00+00:00,20.5,20.625,20.5,3.2901642322540283,17800,0.0,
1994-08-11 00:00:00+00:00,20.5,20.5,20.25,3.250283479690552,10800,0.0,
1994-08-12 00:00:00+00:00,20.375,20.5,20.25,3.250283479690552,13500,0.0,
1994-08-15 00:00:00+00:00,20.375,20.625,20.375,3.2901642322540283,15500,0.0,
1994-08-16 00:00:00+00:00,20.625,20.75,20.625,3.2901642322540283,18500,0.0,
1994-08-17 00:00:00+00:00,20.75,20.875,20.625,3.3101046085357666,18500,0.0,
1994-08-18 00:00:00+00:00,20.875,21.0,20.625,3.3101046085357666,24700,0.0,
1994-08-19 00:00:00+00:00,20.75,20.75,20.625,3.2901642322540283,5300,0.0,
1994-08-22 00:00:00+00:00,20.875,21.0,20.75,3.330045461654663,17600,0.0,
1994-08-23 00:00:00+00:00,20.875,21.0,20.75,3.349985361099243,19700,0.0,
1994-08-24 00:00:00+00:00,21.0,21.0,20.75,3.330045461654663,4800,0.0,
1994-08-25 00:00:00+00:00,20.875,21.0,20.75,3.330045461654663,5100,0.0,
1994-08-26 00:00:00+00:00,20.875,20.875,20.75,3.330045461654663,10000,0.0,
1994-08-29 00:00:00+00:00,20.875,21.0,20.75,3.330045461654663,10000,0.0,
1994-08-30 00:00:00+00:00,20.75,20.875,20.75,3.330045461654663,3000,0.0,
1994-08-31 00:00:00+00:00,20.875,21.0,20.625,3.330045461654663,12900,0.0,
1994-09-01 00:00:00+00:00,20.625,21.125,20.625,3.349985361099243,28000,0.0,
1994-09-02 00:00:00+00:00,21.0,21.0,20.75,3.349985361099243,10300,0.0,
1994-09-06 00:00:00+00:00,20.875,21.0,20.875,3.349985361099243,16500,0.0,
1994-09-07 00:00:00+00:00,21.0,21.0,20.875,3.330045461654663,104000,0.0,
1994-09-08 00:00:00+00:00,20.875,21.125,20.75,3.330045461654663,88500,0.0,
1994-09-09 00:00:00+00:00,20.75,21.0,20.75,3.330045461654663,39600,0.0,
1994-09-12 00:00:00+00:00,21.0,21.0,20.75,3.330045461654663,8900,0.0,
1994-09-13 00:00:00+00:00,20.875,21.0,20.75,3.330045461654663,18100,0.0,
1994-09-14 00:00:00+00:00,20.875,21.0,20.875,3.330045461654663,28700,0.0,
1994-09-15 00:00:00+00:00,20.875,21.0,20.75,3.349985361099243,8700,0.0,
1994-09-16 00:00:00+00:00,20.875,21.0,20.875,3.349985361099243,6000,0.0,
1994-09-19 00:00:00+00:00,20.75,20.875,20.75,3.330045461654663,23600,0.0,
1994-09-20 00:00:00+00:00,20.75,20.75,20.625,3.3101046085357666,30400,0.0,
1994-09-21 00:00:00+00:00,21.0,21.0,20.625,3.3101046085357666,28800,0.0,
1994-09-22 00:00:00+00:00,20.75,20.875,20.625,3.3101046085357666,6000,0.0,
1994-09-23 00:00:00+00:00,20.75,20.75,20.5,3.270223617553711,16500,0.0,
1994-09-26 00:00:00+00:00,20.625,20.75,20.5,3.3101046085357666,23600,0.0,
1994-09-27 00:00:00+00:00,20.625,21.0,20.625,3.349985361099243,14500,0.0,
1994-09-28 00:00:00+00:00,20.875,21.0,20.75,3.330045461654663,6800,0.0,
1994-09-29 00:00:00+00:00,20.875,21.0,20.75,3.349985361099243,5800,0.0,
1994-09-30 00:00:00+00:00,21.0,21.0,20.875,3.349985361099243,22400,0.0,
1994-10-03 00:00:00+00:00,21.0,21.125,20.875,3.369925737380981,9200,0.0,
1994-10-04 00:00:00+00:00,21.125,21.125,20.75,3.330045461654663,14800,0.0,
1994-10-05 00:00:00+00:00,20.75,20.875,20.625,3.330045461654663,20200,0.0,
1994-10-06 00:00:00+00:00,20.625,20.75,20.625,3.3101046085357666,8000,0.0,
1994-10-07 00:00:00+00:00,20.5,20.75,20.5,3.3101046085357666,5600,0.0,
1994-10-10 00:00:00+00:00,20.625,20.875,20.625,3.330045461654663,3100,0.0,
1994-10-11 00:00:00+00:00,20.75,20.875,20.75,3.330045461654663,4400,0.0,
1994-10-12 00:00:00+00:00,20.875,20.875,20.625,3.3101046085357666,11200,0.0,
1994-10-13 00:00:00+00:00,20.875,20.875,20.75,3.3101046085357666,12700,0.0,
1994-10-14 00:00:00+00:00,20.875,20.875,20.75,3.330045461654663,9900,0.0,
1994-10-17 00:00:00+00:00,20.75,21.0,20.75,3.349985361099243,6600,0.0,
1994-10-18 00:00:00+00:00,20.875,21.0,20.875,3.330045461654663,8500,0.0,
1994-10-19 00:00:00+00:00,20.875,21.0,20.875,3.349985361099243,26400,0.0,
1994-10-20 00:00:00+00:00,20.875,21.0,20.875,3.330045461654663,4700,0.0,
1994-10-21 00:00:00+00:00,20.875,21.0,20.875,3.330045461654663,17300,0.0,
1994-10-24 00:00:00+00:00,21.0,21.0,20.75,3.330045461654663,44200,0.0,
1994-10-25 00:00:00+00:00,20.875,20.875,20.75,3.330045461654663,3900,0.0,
1994-10-26 00:00:00+00:00,21.0,21.125,20.875,3.369925737380981,25700,0.0,
1994-10-27 00:00:00+00:00,21.125,21.125,21.0,3.349985361099243,8700,0.0,
1994-10-28 00:00:00+00:00,21.125,21.125,20.875,3.349985361099243,18100,0.0,
1994-10-31 00:00:00+00:00,20.75,20.875,20.5,3.3581268787384038,36300,0.425,
1994-11-01 00:00:00+00:00,20.75,20.75,20.625,3.3581268787384038,7200,0.0,
1994-11-02 00:00:00+00:00,20.625,20.75,20.5,3.3581268787384038,10100,0.0,
1994-11-03 00:00:00+00:00,20.625,20.75,20.5,3.3581268787384038,33500,0.0,
1994-11-04 00:00:00+00:00,20.625,20.625,20.5,3.337773561477661,8600,0.0,
1994-11-07 00:00:00+00:00,20.5,20.5,19.875,3.2563650608062744,22400,0.0,
1994-11-08 00:00:00+00:00,19.875,20.125,19.75,3.236011266708374,4000,0.0,
1994-11-09 00:00:00+00:00,19.75,20.0,19.75,3.215660333633423,6400,0.0,
1994-11-10 00:00:00+00:00,19.75,20.125,19.75,3.236011266708374,5600,0.0,
1994-11-11 00:00:00+00:00,20.0,20.125,19.875,3.236011266708374,2500,0.0,
1994-11-14 00:00:00+00:00,20.0,20.0,19.75,3.215660333633423,19100,0.0,
1994-11-15 00:00:00+00:00,19.75,20.0,19.75,3.2563650608062744,5300,0.0,
1994-11-16 00:00:00+00:00,19.875,19.875,19.375,3.174957036972046,22200,0.0,
1994-11-17 00:00:00+00:00,19.625,19.875,19.5,3.215660333633423,8900,0.0,
1994-11-18 00:00:00+00:00,19.625,19.875,19.625,3.195307731628418,4500,0.0,
1994-11-21 00:00:00+00:00,19.625,19.625,19.5,3.195307731628418,21900,0.0,
1994-11-22 00:00:00+00:00,19.5,19.625,19.375,3.174957036972046,7100,0.0,
1994-11-23 00:00:00+00:00,19.375,19.5,19.125,3.154603242874145,11200,0.0,
1994-11-25 00:00:00+00:00,19.25,19.375,19.25,3.154603242874145,5900,0.0,
1994-11-28 00:00:00+00:00,19.25,19.25,19.125,3.113898515701294,4800,0.0,
1994-11-29 00:00:00+00:00,19.0,19.0,18.625,3.052842378616333,11300,0.0,
1994-11-30 00:00:00+00:00,18.75,18.875,18.5,3.073194980621338,24900,0.0,
1994-12-01 00:00:00+00:00,18.875,19.0,18.875,3.09354829788208,52500,0.0,
1994-12-02 00:00:00+00:00,18.875,20.375,18.875,3.3174214363098145,25800,0.0,
1994-12-05 00:00:00+00:00,20.5,20.5,20.125,3.3174214363098145,2400,0.0,
1994-12-06 00:00:00+00:00,20.25,20.375,19.875,3.3174214363098145,23100,0.0,
1994-12-07 00:00:00+00:00,20.5,20.5,20.125,3.2970705032348637,3900,0.0,
1994-12-08 00:00:00+00:00,20.0,20.5,20.0,3.276718616485596,11700,0.0,
1994-12-09 00:00:00+00:00,20.0,20.125,19.5,3.174957036972046,22000,0.0,
1994-12-12 00:00:00+00:00,19.375,19.5,19.375,3.174957036972046,13300,0.0,
1994-12-13 00:00:00+00:00,19.375,19.375,18.875,3.09354829788208,59000,0.0,
1994-12-14 00:00:00+00:00,18.75,19.125,18.75,3.09354829788208,196200,0.0,
1994-12-15 00:00:00+00:00,19.375,20.25,19.25,3.2970705032348637,113900,0.0,
1994-12-16 00:00:00+00:00,20.5,20.5,20.0,3.2970705032348637,19700,0.0,
1994-12-19 00:00:00+00:00,20.375,20.625,20.25,3.3581268787384038,26400,0.0,
1994-12-20 00:00:00+00:00,20.75,21.125,20.625,3.4395344257354736,22000,0.0,
1994-12-21 00:00:00+00:00,21.125,21.125,20.875,3.3988306522369385,21200,0.0,
1994-12-22 00:00:00+00:00,21.125,21.625,21.0,3.4802396297454834,36000,0.0,
1994-12-23 00:00:00+00:00,21.125,21.125,20.875,3.4191839694976807,5900,0.0,
1994-12-27 00:00:00+00:00,20.875,21.125,20.875,3.4395344257354736,4500,0.0,
1994-12-28 00:00:00+00:00,21.25,21.375,21.0,3.4802396297454834,4100,0.0,
1994-12-29 00:00:00+00:00,21.5,21.5,21.125,3.459888696670532,6700,0.0,
1994-12-30 00:00:00+00:00,21.125,21.625,21.125,3.520944118499756,13800,0.0,
1995-01-03 00:00:00+00:00,21.375,21.5,21.25,3.4802396297454834,22800,0.0,
1995-01-04 00:00:00+00:00,21.5,21.625,21.25,3.520944118499756,14600,0.0,
1995-01-05 00:00:00+00:00,21.625,21.75,21.25,3.500591516494751,19200,0.0,
1995-01-06 00:00:00+00:00,21.375,21.5,21.0,3.500591516494751,45600,0.0,
1995-01-09 00:00:00+00:00,21.5,21.625,21.5,3.500591516494751,8500,0.0,
1995-01-10 00:00:00+00:00,21.375,21.375,21.125,3.459888696670532,15400,0.0,
1995-01-11 00:00:00+00:00,20.875,20.875,20.75,3.3988306522369385,20900,0.0,
1995-01-12 00:00:00+00:00,21.0,21.0,20.5,3.3784778118133545,10600,0.0,
1995-01-13 00:00:00+00:00,20.375,20.625,20.375,3.337773561477661,8300,0.0,
1995-01-16 00:00:00+00:00,20.5,20.875,20.5,3.3988306522369385,5000,0.0,
1995-01-17 00:00:00+00:00,20.625,21.0,20.625,3.4191839694976807,10500,0.0,
1995-01-18 00:00:00+00:00,21.0,21.0,20.875,3.4191839694976807,3200,0.0,
1995-01-19 00:00:00+00:00,20.875,21.0,20.75,3.4191839694976807,5800,0.0,
1995-01-20 00:00:00+00:00,20.875,21.0,20.75,3.3988306522369385,7700,0.0,
1995-01-23 00:00:00+00:00,20.625,20.625,20.25,3.3174214363098145,38300,0.0,
1995-01-24 00:00:00+00:00,20.25,20.5,20.25,3.337773561477661,16200,0.0,
1995-01-25 00:00:00+00:00,20.375,20.375,20.25,3.2970705032348637,1600,0.0,
1995-01-26 00:00:00+00:00,20.125,20.25,19.875,3.2563650608062744,12900,0.0,
1995-01-27 00:00:00+00:00,20.125,20.75,20.125,3.3784778118133545,6700,0.0,
1995-01-30 00:00:00+00:00,20.875,21.0,20.875,3.4191839694976807,24300,0.0,
1995-01-31 00:00:00+00:00,20.625,21.0,20.5,3.489811658859253,35400,0.425,
1995-02-01 00:00:00+00:00,21.0,21.0,20.75,3.489811658859253,16900,0.0,
1995-02-02 00:00:00+00:00,20.875,20.875,20.625,3.4274919033050537,4200,0.0,
1995-02-03 00:00:00+00:00,20.625,21.0,20.625,3.4690375328063965,20600,0.0,
1995-02-06 00:00:00+00:00,21.0,21.0,20.75,3.4482650756835938,7300,0.0,
