date,OMEX_Open,OMEX_High,OMEX_Low,OMEX_Close,OMEX_Volume,OMEX_Dividends,OMEX_Stock Splits
1999-10-26 00:00:00+00:00,3.119999885559082,3.119999885559082,3.0,3.0,1667,,
1999-10-27 00:00:00+00:00,2.640000104904175,3.0,2.640000104904175,2.640000104904175,892,,
1999-10-28 00:00:00+00:00,2.640000104904175,2.640000104904175,2.640000104904175,2.640000104904175,8,,
1999-10-29 00:00:00+00:00,2.640000104904175,2.640000104904175,2.640000104904175,2.640000104904175,0,,
1999-11-01 00:00:00+00:00,2.640000104904175,2.640000104904175,2.640000104904175,2.640000104904175,192,,
1999-11-02 00:00:00+00:00,2.640000104904175,2.640000104904175,2.640000104904175,2.640000104904175,0,,
1999-11-03 00:00:00+00:00,2.640000104904175,2.640000104904175,2.640000104904175,2.640000104904175,0,,
1999-11-04 00:00:00+00:00,2.640000104904175,2.640000104904175,2.640000104904175,2.640000104904175,0,,
1999-11-05 00:00:00+00:00,2.640000104904175,2.640000104904175,2.640000104904175,2.640000104904175,0,,
1999-11-08 00:00:00+00:00,3.240000009536743,3.240000009536743,3.0,3.240000009536743,2075,,
1999-11-09 00:00:00+00:00,3.74399995803833,3.74399995803833,3.74399995803833,3.74399995803833,858,,
1999-11-10 00:00:00+00:00,4.199999809265137,4.199999809265137,4.199999809265137,4.199999809265137,358,,
1999-11-11 00:00:00+00:00,4.199999809265137,4.199999809265137,4.199999809265137,4.199999809265137,0,,
1999-11-12 00:00:00+00:00,4.199999809265137,4.199999809265137,4.199999809265137,4.199999809265137,0,,
1999-11-15 00:00:00+00:00,3.119999885559082,3.119999885559082,3.119999885559082,3.119999885559082,517,,
1999-11-16 00:00:00+00:00,3.119999885559082,3.74399995803833,3.119999885559082,3.119999885559082,325,,
1999-11-17 00:00:00+00:00,3.119999885559082,3.119999885559082,3.119999885559082,3.119999885559082,0,,
1999-11-18 00:00:00+00:00,3.119999885559082,3.119999885559082,3.119999885559082,3.119999885559082,0,,
1999-11-19 00:00:00+00:00,3.119999885559082,3.119999885559082,3.119999885559082,3.119999885559082,0,,
1999-11-22 00:00:00+00:00,4.320000171661377,4.320000171661377,4.320000171661377,4.320000171661377,417,,
1999-11-23 00:00:00+00:00,3.74399995803833,4.320000171661377,3.74399995803833,4.320000171661377,1042,,
1999-11-24 00:00:00+00:00,3.74399995803833,3.74399995803833,3.74399995803833,3.74399995803833,500,,
1999-11-26 00:00:00+00:00,3.74399995803833,3.74399995803833,3.74399995803833,3.74399995803833,0,,
1999-11-29 00:00:00+00:00,3.74399995803833,3.74399995803833,3.74399995803833,3.74399995803833,0,,
1999-11-30 00:00:00+00:00,3.74399995803833,3.74399995803833,3.74399995803833,3.74399995803833,0,,
1999-12-01 00:00:00+00:00,3.74399995803833,3.74399995803833,3.74399995803833,3.74399995803833,0,,
1999-12-02 00:00:00+00:00,3.74399995803833,3.74399995803833,3.74399995803833,3.74399995803833,0,,
1999-12-03 00:00:00+00:00,3.74399995803833,3.74399995803833,3.74399995803833,3.74399995803833,0,,
1999-12-06 00:00:00+00:00,3.74399995803833,3.74399995803833,3.74399995803833,3.74399995803833,0,,
1999-12-07 00:00:00+00:00,3.74399995803833,3.74399995803833,3.0,3.74399995803833,950,,
1999-12-08 00:00:00+00:00,3.74399995803833,3.74399995803833,3.74399995803833,3.74399995803833,0,,
1999-12-09 00:00:00+00:00,3.0,3.0,3.0,3.0,8,,
1999-12-10 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
1999-12-13 00:00:00+00:00,3.0,3.0,3.0,3.0,458,,
1999-12-14 00:00:00+00:00,3.0,3.0,3.0,3.0,833,,
1999-12-15 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
1999-12-16 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
1999-12-17 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
1999-12-20 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
1999-12-21 00:00:00+00:00,3.0,3.0,3.0,3.0,383,,
1999-12-22 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
1999-12-23 00:00:00+00:00,4.5,6.0,3.0,3.0,1750,,
1999-12-27 00:00:00+00:00,3.0,3.0,3.0,3.0,417,,
1999-12-28 00:00:00+00:00,3.0,3.0,3.0,3.0,500,,
1999-12-29 00:00:00+00:00,3.0,3.0,3.0,3.0,583,,
1999-12-30 00:00:00+00:00,3.74399995803833,3.74399995803833,3.74399995803833,3.74399995803833,17,,
1999-12-31 00:00:00+00:00,3.74399995803833,3.74399995803833,3.74399995803833,3.74399995803833,0,,
2000-01-03 00:00:00+00:00,3.0,3.0,3.0,3.0,425,,
2000-01-04 00:00:00+00:00,3.0,3.0,3.0,3.0,417,,
2000-01-05 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2000-01-06 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2000-01-07 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2000-01-10 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2000-01-11 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2000-01-12 00:00:00+00:00,2.2799999713897705,2.2799999713897705,2.2799999713897705,2.2799999713897705,833,,
2000-01-13 00:00:00+00:00,2.2799999713897705,2.2799999713897705,2.2799999713897705,2.2799999713897705,0,,
2000-01-14 00:00:00+00:00,2.2799999713897705,2.2799999713897705,2.2799999713897705,2.2799999713897705,0,,
2000-01-18 00:00:00+00:00,2.2799999713897705,2.2799999713897705,2.2799999713897705,2.2799999713897705,0,,
2000-01-19 00:00:00+00:00,2.2799999713897705,2.2799999713897705,2.2799999713897705,2.2799999713897705,0,,
2000-01-20 00:00:00+00:00,2.2799999713897705,2.2799999713897705,2.2799999713897705,2.2799999713897705,0,,
2000-01-21 00:00:00+00:00,2.2799999713897705,2.2799999713897705,2.2799999713897705,2.2799999713897705,0,,
2000-01-24 00:00:00+00:00,2.2799999713897705,2.2799999713897705,2.2799999713897705,2.2799999713897705,0,,
2000-01-25 00:00:00+00:00,1.559999942779541,1.559999942779541,1.559999942779541,1.559999942779541,417,,
2000-01-26 00:00:00+00:00,1.559999942779541,1.559999942779541,1.559999942779541,1.559999942779541,0,,
2000-01-27 00:00:00+00:00,1.559999942779541,1.559999942779541,1.559999942779541,1.559999942779541,0,,
2000-01-28 00:00:00+00:00,1.559999942779541,1.559999942779541,1.559999942779541,1.559999942779541,0,,
2000-01-31 00:00:00+00:00,3.0,3.0,2.24399995803833,2.24399995803833,1250,,
2000-02-01 00:00:00+00:00,2.24399995803833,3.0,2.24399995803833,3.0,1417,,
2000-02-02 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2000-02-03 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2000-02-04 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2000-02-07 00:00:00+00:00,1.559999942779541,3.0,1.559999942779541,1.559999942779541,1667,,
2000-02-08 00:00:00+00:00,1.559999942779541,1.559999942779541,1.559999942779541,1.559999942779541,0,,
2000-02-09 00:00:00+00:00,1.559999942779541,1.559999942779541,1.559999942779541,1.559999942779541,0,,
2000-02-10 00:00:00+00:00,1.559999942779541,2.24399995803833,1.559999942779541,2.24399995803833,433,,
2000-02-11 00:00:00+00:00,1.6200000047683716,1.6200000047683716,1.6200000047683716,1.6200000047683716,467,,
2000-02-14 00:00:00+00:00,2.24399995803833,2.24399995803833,2.24399995803833,2.24399995803833,333,,
2000-02-15 00:00:00+00:00,1.559999942779541,1.559999942779541,1.559999942779541,1.559999942779541,167,,
2000-02-16 00:00:00+00:00,1.871999979019165,2.24399995803833,1.871999979019165,1.871999979019165,475,,
2000-02-17 00:00:00+00:00,1.871999979019165,1.871999979019165,1.871999979019165,1.871999979019165,0,,
2000-02-18 00:00:00+00:00,1.871999979019165,1.871999979019165,1.871999979019165,1.871999979019165,0,,
2000-02-22 00:00:00+00:00,2.24399995803833,2.24399995803833,1.871999979019165,2.24399995803833,1958,,
2000-02-23 00:00:00+00:00,2.24399995803833,2.24399995803833,2.24399995803833,2.24399995803833,0,,
2000-02-24 00:00:00+00:00,2.24399995803833,2.24399995803833,2.24399995803833,2.24399995803833,0,,
