date,BOIL_Open,BOIL_High,BOIL_Low,BOIL_Close,BOIL_Volume,BOIL_Dividends,BOIL_Stock Splits
2011-11-28 00:00:00+00:00,603800.0,604800.0,579200.0,583200.0,1,,
2011-11-29 00:00:00+00:00,603000.0,615600.0,601400.0,615200.0,2,,
2011-11-30 00:00:00+00:00,597200.0,620000.0,584400.0,594000.0,3,,
2011-12-01 00:00:00+00:00,590400.0,630800.0,588200.0,620200.0,2,,
2011-12-02 00:00:00+00:00,606000.0,608600.0,598200.0,599600.0,2,,
2011-12-05 00:00:00+00:00,568400.0,574200.0,552600.0,556400.0,3,,
2011-12-06 00:00:00+00:00,555000.0,570400.0,549600.0,566400.0,1,,
2011-12-07 00:00:00+00:00,553800.0,554200.0,542200.0,546800.0,1,,
2011-12-08 00:00:00+00:00,550600.0,578800.0,550600.0,552600.0,2,,
2011-12-09 00:00:00+00:00,530800.0,533000.0,510600.0,517800.0,3,,
2011-12-12 00:00:00+00:00,492800.0,497000.0,488800.0,495200.0,2,,
2011-12-13 00:00:00+00:00,494000.0,508000.0,491200.0,503800.0,1,,
2011-12-14 00:00:00+00:00,479800.0,490000.0,459400.0,468600.0,2,,
2011-12-15 00:00:00+00:00,473000.0,479000.0,462000.0,463400.0,1,,
2011-12-16 00:00:00+00:00,463000.0,471600.0,458000.0,464200.0,0,,
2011-12-19 00:00:00+00:00,444600.0,456800.0,443800.0,456800.0,0,,
2011-12-20 00:00:00+00:00,463000.0,466400.0,453600.0,466400.0,1,,
2011-12-21 00:00:00+00:00,455400.0,479400.0,452200.0,475000.0,1,,
2011-12-22 00:00:00+00:00,479600.0,482200.0,455200.0,473400.0,1,,
2011-12-23 00:00:00+00:00,465400.0,471000.0,452200.0,454200.0,0,,
2011-12-27 00:00:00+00:00,467400.0,470000.0,443800.0,457000.0,1,,
2011-12-28 00:00:00+00:00,448200.0,461200.0,442600.0,447400.0,1,,
2011-12-29 00:00:00+00:00,445800.0,445800.0,412800.0,420000.0,1,,
2011-12-30 00:00:00+00:00,416400.0,416600.0,403600.0,405400.0,1,,
2012-01-03 00:00:00+00:00,411000.0,414600.0,396000.0,408200.0,2,,
2012-01-04 00:00:00+00:00,420800.0,442000.0,418000.0,440000.0,2,,
2012-01-05 00:00:00+00:00,419000.0,423600.0,398000.0,404600.0,2,,
2012-01-06 00:00:00+00:00,414800.0,432200.0,409200.0,431200.0,1,,
2012-01-09 00:00:00+00:00,416000.0,417600.0,409200.0,416000.0,0,,
2012-01-10 00:00:00+00:00,409600.0,413200.0,384400.0,389400.0,3,,
2012-01-11 00:00:00+00:00,363200.0,366400.0,342000.0,351400.0,6,,
2012-01-12 00:00:00+00:00,336000.0,340000.0,325000.0,339000.0,7,,
2012-01-13 00:00:00+00:00,332400.0,335000.0,316000.0,316600.0,9,,
2012-01-17 00:00:00+00:00,296000.0,297400.0,274000.0,281200.0,14,,
2012-01-18 00:00:00+00:00,289400.0,292800.0,274400.0,281600.0,8,,
2012-01-19 00:00:00+00:00,267600.0,270200.0,242400.0,246600.0,18,,
2012-01-20 00:00:00+00:00,250200.0,257000.0,243000.0,252800.0,16,,
2012-01-23 00:00:00+00:00,270200.0,300000.0,266200.0,299400.0,30,,
2012-01-24 00:00:00+00:00,305800.0,316600.0,285600.0,297400.0,27,,
2012-01-25 00:00:00+00:00,306200.0,344000.0,305800.0,338800.0,28,,
2012-01-26 00:00:00+00:00,320800.0,333400.0,291200.0,302800.0,34,,
2012-01-27 00:00:00+00:00,296200.0,334000.0,294600.0,332000.0,20,,
2012-01-30 00:00:00+00:00,334200.0,342600.0,305800.0,306200.0,15,,
2012-01-31 00:00:00+00:00,281200.0,289600.0,261000.0,262200.0,38,,
2012-02-01 00:00:00+00:00,251800.0,258800.0,240000.0,243600.0,34,,
2012-02-02 00:00:00+00:00,246800.0,282000.0,242000.0,275600.0,39,,
2012-02-03 00:00:00+00:00,264000.0,278600.0,256600.0,267600.0,34,,
2012-02-06 00:00:00+00:00,275200.0,283600.0,261000.0,281400.0,21,,
2012-02-07 00:00:00+00:00,287200.0,288000.0,257000.0,263800.0,34,,
2012-02-08 00:00:00+00:00,259000.0,267400.0,254400.0,255000.0,30,,
2012-02-09 00:00:00+00:00,260000.0,282800.0,249000.0,261200.0,45,,
2012-02-10 00:00:00+00:00,266000.0,268600.0,259800.0,266200.0,15,,
2012-02-13 00:00:00+00:00,256000.0,264000.0,255200.0,259200.0,27,,
2012-02-14 00:00:00+00:00,270400.0,275000.0,266600.0,272000.0,21,,
2012-02-15 00:00:00+00:00,262400.0,264000.0,250000.0,257200.0,34,,
2012-02-16 00:00:00+00:00,258200.0,273600.0,256000.0,270000.0,38,,
2012-02-17 00:00:00+00:00,283000.0,297000.0,278600.0,291800.0,38,,
2012-02-21 00:00:00+00:00,278800.0,283200.0,268200.0,283200.0,25,,
2012-02-22 00:00:00+00:00,276400.0,286800.0,264000.0,286200.0,25,,
2012-02-23 00:00:00+00:00,290000.0,290000.0,268600.0,277800.0,31,,
2012-02-24 00:00:00+00:00,271000.0,271000.0,263000.0,266000.0,23,,
2012-02-27 00:00:00+00:00,271800.0,271800.0,249400.0,251000.0,56,,
2012-02-28 00:00:00+00:00,238000.0,239000.0,232200.0,236400.0,54,,
2012-02-29 00:00:00+00:00,235000.0,250000.0,231600.0,243600.0,37,,
2012-03-01 00:00:00+00:00,235800.0,238000.0,221200.0,224200.0,63,,
2012-03-02 00:00:00+00:00,227600.0,231400.0,225000.0,225600.0,12,,
2012-03-05 00:00:00+00:00,210400.0,212200.0,205200.0,205800.0,38,,
2012-03-06 00:00:00+00:00,209000.0,210800.0,202400.0,203200.0,23,,
2012-03-07 00:00:00+00:00,192200.0,198600.0,191000.0,193600.0,37,,
2012-03-08 00:00:00+00:00,192000.0,196200.0,183000.0,193600.0,64,,
2012-03-09 00:00:00+00:00,191600.0,198200.0,187400.0,195800.0,24,,
2012-03-12 00:00:00+00:00,188000.0,189800.0,183200.0,187000.0,38,,
2012-03-13 00:00:00+00:00,183800.0,204800.0,180400.0,199600.0,58,,
2012-03-14 00:00:00+00:00,196800.0,203400.0,192200.0,194600.0,29,,
2012-03-15 00:00:00+00:00,192400.0,203400.0,191000.0,192800.0,20,,
2012-03-16 00:00:00+00:00,200000.0,204600.0,195600.0,200600.0,35,,
2012-03-19 00:00:00+00:00,196600.0,209600.0,195000.0,202400.0,24,,
2012-03-20 00:00:00+00:00,201000.0,203600.0,197600.0,198000.0,16,,
2012-03-21 00:00:00+00:00,196400.0,202400.0,193600.0,199800.0,21,,
2012-03-22 00:00:00+00:00,197800.0,198600.0,187400.0,187800.0,34,,
2012-03-23 00:00:00+00:00,193800.0,196200.0,187800.0,188000.0,23,,
2012-03-26 00:00:00+00:00,181200.0,184600.0,178200.0,178400.0,34,,
2012-03-27 00:00:00+00:00,176000.0,177200.0,172200.0,175000.0,22,,
2012-03-28 00:00:00+00:00,173600.0,178000.0,170800.0,173000.0,27,,
2012-03-29 00:00:00+00:00,168800.0,169600.0,151400.0,154800.0,83,,
2012-03-30 00:00:00+00:00,155400.0,156600.0,149400.0,149600.0,23,,
2012-04-02 00:00:00+00:00,146200.0,156000.0,145600.0,154600.0,29,,
2012-04-03 00:00:00+00:00,155000.0,161800.0,153400.0,157200.0,28,,
2012-04-04 00:00:00+00:00,157600.0,161000.0,151400.0,151800.0,30,,
2012-04-05 00:00:00+00:00,151600.0,156000.0,144800.0,145400.0,26,,
2012-04-09 00:00:00+00:00,146800.0,149200.0,144200.0,148800.0,23,,
2012-04-10 00:00:00+00:00,142800.0,143600.0,137000.0,137400.0,38,,
2012-04-11 00:00:00+00:00,138600.0,139400.0,130800.0,131400.0,66,,
2012-04-12 00:00:00+00:00,130800.0,142600.0,129000.0,130200.0,74,,
2012-04-13 00:00:00+00:00,130200.0,130600.0,126600.0,128600.0,32,,
2012-04-16 00:00:00+00:00,131200.0,132000.0,127600.0,130800.0,22,,
2012-04-17 00:00:00+00:00,127600.0,128000.0,123800.0,124600.0,29,,
2012-04-18 00:00:00+00:00,124400.0,126400.0,122400.0,122600.0,22,,
2012-04-19 00:00:00+00:00,120800.0,123800.0,117200.0,118000.0,36,,
2012-04-20 00:00:00+00:00,118600.0,120600.0,117600.0,120000.0,19,,
2012-04-23 00:00:00+00:00,122200.0,129600.0,121000.0,129600.0,47,,
2012-04-24 00:00:00+00:00,127800.0,128800.0,124400.0,124800.0,26,,
2012-04-25 00:00:00+00:00,129200.0,139400.0,127400.0,138200.0,66,,
2012-04-26 00:00:00+00:00,143000.0,151800.0,131400.0,132400.0,98,,
2012-04-27 00:00:00+00:00,134400.0,140000.0,133600.0,139600.0,62,,
2012-04-30 00:00:00+00:00,135400.0,151400.0,134600.0,151400.0,60,,
2012-05-01 00:00:00+00:00,154600.0,160400.0,150800.0,158000.0,62,,
2012-05-02 00:00:00+00:00,155200.0,156400.0,142400.0,145800.0,59,,
2012-05-03 00:00:00+00:00,151800.0,158800.0,149200.0,154000.0,65,,
2012-05-04 00:00:00+00:00,148400.0,149800.0,144400.0,148200.0,43,,
2012-05-07 00:00:00+00:00,152400.0,154200.0,149200.0,152600.0,24,,
2012-05-08 00:00:00+00:00,146600.0,168000.0,145200.0,166000.0,98,,
2012-05-09 00:00:00+00:00,164400.0,174400.0,163600.0,168000.0,80,,
2012-05-10 00:00:00+00:00,169000.0,176200.0,162000.0,169600.0,11,,
2012-05-11 00:00:00+00:00,171680.0,175000.0,166360.0,172960.0,47,,
2012-05-14 00:00:00+00:00,169240.0,169720.0,161200.0,161720.0,60,,
2012-05-15 00:00:00+00:00,170000.0,172040.0,165600.0,171480.0,43,,
2012-05-16 00:00:00+00:00,176520.0,189440.0,176520.0,189400.0,61,,
2012-05-17 00:00:00+00:00,185040.0,192400.0,172640.0,191080.0,118,,
2012-05-18 00:00:00+00:00,193320.0,208000.0,192960.0,201560.0,82,,
2012-05-21 00:00:00+00:00,193520.0,197840.0,183160.0,187600.0,74,,
2012-05-22 00:00:00+00:00,193200.0,201120.0,192640.0,195960.0,58,,
2012-05-23 00:00:00+00:00,192320.0,201960.0,190200.0,199960.0,54,,
2012-05-24 00:00:00+00:00,200040.0,201320.0,186280.0,188320.0,56,,
2012-05-25 00:00:00+00:00,182120.0,182880.0,170880.0,175480.0,73,,
2012-05-29 00:00:00+00:00,171800.0,174280.0,156440.0,159720.0,52,,
2012-05-30 00:00:00+00:00,153400.0,155080.0,146880.0,151320.0,46,,
2012-05-31 00:00:00+00:00,147440.0,159080.0,146200.0,149240.0,43,,
2012-06-01 00:00:00+00:00,143240.0,143560.0,136440.0,138120.0,34,,
2012-06-04 00:00:00+00:00,146040.0,150480.0,143080.0,150440.0,27,,
2012-06-05 00:00:00+00:00,155280.0,155840.0,149640.0,150600.0,30,,
2012-06-06 00:00:00+00:00,151560.0,156200.0,146800.0,149400.0,28,,
2012-06-07 00:00:00+00:00,146760.0,148200.0,130000.0,131520.0,87,,
2012-06-08 00:00:00+00:00,132360.0,136040.0,131640.0,133480.0,43,,
2012-06-11 00:00:00+00:00,128520.0,131480.0,122640.0,123080.0,49,,
2012-06-12 00:00:00+00:00,127640.0,130720.0,124600.0,124800.0,26,,
2012-06-13 00:00:00+00:00,124000.0,126000.0,121000.0,122320.0,44,,
2012-06-14 00:00:00+00:00,123800.0,155960.0,123040.0,155440.0,113,,
2012-06-15 00:00:00+00:00,148440.0,152840.0,147480.0,149600.0,65,,
2012-06-18 00:00:00+00:00,154440.0,168720.0,152400.0,168080.0,78,,
2012-06-19 00:00:00+00:00,158640.0,162360.0,149840.0,155960.0,55,,
2012-06-20 00:00:00+00:00,161040.0,161040.0,150480.0,153600.0,44,,
2012-06-21 00:00:00+00:00,153480.0,166200.0,153480.0,160000.0,108,,
2012-06-22 00:00:00+00:00,159480.0,169360.0,159080.0,165720.0,64,,
2012-06-25 00:00:00+00:00,173280.0,175800.0,169560.0,169920.0,42,,
2012-06-26 00:00:00+00:00,173280.0,182880.0,169840.0,182400.0,55,,
2012-06-27 00:00:00+00:00,194920.0,197000.0,178200.0,178440.0,130,,
2012-06-28 00:00:00+00:00,180800.0,183360.0,162360.0,176040.0,94,,
2012-06-29 00:00:00+00:00,172680.0,184000.0,169680.0,183000.0,72,,
2012-07-02 00:00:00+00:00,175360.0,186280.0,173720.0,183320.0,47,,
2012-07-03 00:00:00+00:00,185120.0,189600.0,184840.0,188920.0,26,,
2012-07-05 00:00:00+00:00,196600.0,198480.0,191160.0,196800.0,70,,
2012-07-06 00:00:00+00:00,197240.0,208000.0,172920.0,176400.0,126,,
2012-07-09 00:00:00+00:00,183480.0,189360.0,182880.0,187680.0,45,,
2012-07-10 00:00:00+00:00,178920.0,179880.0,168000.0,169040.0,139,,
2012-07-11 00:00:00+00:00,173080.0,181760.0,171120.0,180800.0,40,,
2012-07-12 00:00:00+00:00,178000.0,190200.0,165200.0,185040.0,82,,
2012-07-13 00:00:00+00:00,180760.0,189800.0,180240.0,185200.0,37,,
2012-07-16 00:00:00+00:00,184040.0,185120.0,173480.0,176040.0,45,,
2012-07-17 00:00:00+00:00,174800.0,180360.0,174080.0,175160.0,28,,
2012-07-18 00:00:00+00:00,182240.0,195960.0,180920.0,193840.0,68,,
2012-07-19 00:00:00+00:00,193320.0,203360.0,188600.0,201920.0,71,,
2012-07-20 00:00:00+00:00,207360.0,213000.0,201040.0,212160.0,51,,
2012-07-23 00:00:00+00:00,207360.0,218360.0,206520.0,214720.0,52,,
2012-07-24 00:00:00+00:00,220240.0,227200.0,215800.0,222880.0,55,,
2012-07-25 00:00:00+00:00,219880.0,221720.0,206240.0,208960.0,44,,
2012-07-26 00:00:00+00:00,212320.0,216560.0,202000.0,213400.0,41,,
2012-07-27 00:00:00+00:00,204800.0,208800.0,198560.0,205200.0,41,,
2012-07-30 00:00:00+00:00,222320.0,232000.0,221880.0,227920.0,70,,
2012-07-31 00:00:00+00:00,228000.0,238880.0,221600.0,231040.0,60,,
2012-08-01 00:00:00+00:00,220640.0,233320.0,217120.0,222760.0,53,,
2012-08-02 00:00:00+00:00,213800.0,214000.0,187280.0,189160.0,121,,
2012-08-03 00:00:00+00:00,187560.0,192760.0,182080.0,184240.0,48,,
2012-08-06 00:00:00+00:00,181640.0,188960.0,176080.0,187800.0,53,,
2012-08-07 00:00:00+00:00,188240.0,197760.0,188240.0,193840.0,55,,
2012-08-08 00:00:00+00:00,189840.0,194000.0,186240.0,191320.0,28,,
2012-08-09 00:00:00+00:00,188160.0,212400.0,185400.0,187800.0,120,,
2012-08-10 00:00:00+00:00,180320.0,180680.0,172280.0,174840.0,74,,
2012-08-13 00:00:00+00:00,173280.0,174600.0,168800.0,169960.0,38,,
2012-08-14 00:00:00+00:00,170160.0,179000.0,169640.0,176520.0,46,,
2012-08-15 00:00:00+00:00,172040.0,172760.0,166880.0,169360.0,67,,
2012-08-16 00:00:00+00:00,169440.0,177200.0,161720.0,163560.0,101,,
2012-08-17 00:00:00+00:00,164320.0,167120.0,162000.0,165640.0,19,,
2012-08-20 00:00:00+00:00,165720.0,170000.0,162360.0,169880.0,40,,
2012-08-21 00:00:00+00:00,171440.0,174160.0,160000.0,171520.0,78,,
2012-08-22 00:00:00+00:00,171600.0,175960.0,168000.0,175640.0,59,,
2012-08-23 00:00:00+00:00,173520.0,174840.0,158560.0,173680.0,90,,
2012-08-24 00:00:00+00:00,171480.0,173320.0,161120.0,161600.0,60,,
2012-08-27 00:00:00+00:00,162240.0,163240.0,153320.0,154360.0,80,,
2012-08-28 00:00:00+00:00,153960.0,155240.0,148200.0,148560.0,72,,
2012-08-29 00:00:00+00:00,149280.0,156000.0,148840.0,154760.0,51,,
2012-08-30 00:00:00+00:00,156040.0,162040.0,149640.0,160800.0,69,,
2012-08-31 00:00:00+00:00,159080.0,166000.0,158880.0,164440.0,47,,
2012-09-04 00:00:00+00:00,168840.0,172800.0,167200.0,168040.0,70,,
2012-09-05 00:00:00+00:00,163840.0,166520.0,160400.0,162480.0,36,,
2012-09-06 00:00:00+00:00,159120.0,168800.0,158120.0,158600.0,78,,
2012-09-07 00:00:00+00:00,150600.0,155960.0,149640.0,151400.0,79,,
2012-09-10 00:00:00+00:00,153240.0,164000.0,151080.0,163560.0,92,,
2012-09-11 00:00:00+00:00,174400.0,181000.0,171240.0,180360.0,183,,
2012-09-12 00:00:00+00:00,178080.0,190440.0,176600.0,189400.0,82,,
2012-09-13 00:00:00+00:00,185760.0,188720.0,178040.0,185160.0,94,,
2012-09-14 00:00:00+00:00,177200.0,182200.0,173760.0,178720.0,60,,
2012-09-17 00:00:00+00:00,169240.0,172680.0,168960.0,170480.0,57,,
2012-09-18 00:00:00+00:00,173680.0,175200.0,161000.0,163480.0,91,,
2012-09-19 00:00:00+00:00,168120.0,169920.0,160440.0,164120.0,67,,
2012-09-20 00:00:00+00:00,164200.0,166040.0,160840.0,164960.0,89,,
2012-09-21 00:00:00+00:00,167520.0,176480.0,167520.0,174560.0,91,,
2012-09-24 00:00:00+00:00,170480.0,174840.0,167480.0,172600.0,59,,
2012-09-25 00:00:00+00:00,173680.0,180400.0,172880.0,180000.0,50,,
2012-09-26 00:00:00+00:00,183000.0,192400.0,182160.0,188960.0,99,,
2012-09-27 00:00:00+00:00,197160.0,203960.0,191000.0,199480.0,173,,
2012-09-28 00:00:00+00:00,197400.0,205600.0,196280.0,204360.0,57,,
2012-10-01 00:00:00+00:00,216480.0,224880.0,215640.0,223040.0,116,,
2012-10-02 00:00:00+00:00,218840.0,231400.0,215680.0,228760.0,79,,
2012-10-03 00:00:00+00:00,214320.0,219360.0,207200.0,216000.0,89,,
2012-10-04 00:00:00+00:00,216760.0,221400.0,208240.0,215240.0,102,,
2012-10-05 00:00:00+00:00,212880.0,215840.0,205840.0,212080.0,60,,
2012-10-08 00:00:00+00:00,207680.0,217200.0,207680.0,214440.0,37,,
2012-10-09 00:00:00+00:00,210000.0,226320.0,208120.0,222840.0,58,,
2012-10-10 00:00:00+00:00,221800.0,226720.0,217640.0,222240.0,42,,
2012-10-11 00:00:00+00:00,226560.0,237760.0,224000.0,237600.0,88,,
2012-10-12 00:00:00+00:00,229400.0,231960.0,227000.0,230000.0,68,,
2012-10-15 00:00:00+00:00,219520.0,222720.0,215240.0,219960.0,86,,
2012-10-16 00:00:00+00:00,219920.0,220760.0,215960.0,220360.0,32,,
2012-10-17 00:00:00+00:00,223080.0,228280.0,222680.0,225920.0,43,,
2012-10-18 00:00:00+00:00,223600.0,236000.0,218480.0,234600.0,75,,
2012-10-19 00:00:00+00:00,236960.0,242000.0,235680.0,237000.0,73,,
2012-10-22 00:00:00+00:00,237800.0,239320.0,219120.0,219880.0,124,,
2012-10-23 00:00:00+00:00,223400.0,231040.0,223400.0,228080.0,47,,
2012-10-24 00:00:00+00:00,227360.0,227600.0,217240.0,219480.0,50,,
2012-10-25 00:00:00+00:00,218680.0,224280.0,212440.0,219400.0,45,,
2012-10-26 00:00:00+00:00,217600.0,217880.0,211440.0,214000.0,29,,
2012-10-31 00:00:00+00:00,218080.0,218520.0,210040.0,210840.0,29,,
2012-11-01 00:00:00+00:00,211480.0,214400.0,206000.0,208200.0,22,,
2012-11-02 00:00:00+00:00,201880.0,204680.0,193200.0,194280.0,61,,
2012-11-05 00:00:00+00:00,195920.0,198360.0,194040.0,195720.0,26,,
2012-11-06 00:00:00+00:00,196000.0,203080.0,195360.0,201120.0,28,,
2012-11-07 00:00:00+00:00,198360.0,200320.0,196000.0,198320.0,27,,
2012-11-08 00:00:00+00:00,194280.0,202000.0,194000.0,200240.0,33,,
2012-11-09 00:00:00+00:00,195000.0,195520.0,188080.0,190120.0,52,,
2012-11-12 00:00:00+00:00,192480.0,198800.0,189400.0,196800.0,20,,
2012-11-13 00:00:00+00:00,208400.0,214840.0,207480.0,214160.0,55,,
2012-11-14 00:00:00+00:00,215840.0,223440.0,212680.0,215280.0,41,,
2012-11-15 00:00:00+00:00,216800.0,223320.0,208480.0,208600.0,86,,
2012-11-16 00:00:00+00:00,213080.0,220120.0,211920.0,218960.0,34,,
2012-11-19 00:00:00+00:00,215160.0,220000.0,210280.0,212440.0,30,,
2012-11-20 00:00:00+00:00,215040.0,224000.0,214200.0,222960.0,30,,
2012-11-21 00:00:00+00:00,221200.0,232560.0,220760.0,232400.0,64,,
2012-11-23 00:00:00+00:00,226760.0,234000.0,226040.0,233120.0,22,,
2012-11-26 00:00:00+00:00,215480.0,217760.0,210760.0,216120.0,41,,
2012-11-27 00:00:00+00:00,212600.0,217040.0,212000.0,215440.0,19,,
2012-11-28 00:00:00+00:00,206280.0,207520.0,199640.0,207480.0,60,,
2012-11-29 00:00:00+00:00,199600.0,200680.0,189200.0,190280.0,119,,
2012-11-30 00:00:00+00:00,191960.0,192880.0,179560.0,182680.0,99,,
2012-12-03 00:00:00+00:00,183040.0,188080.0,181200.0,184040.0,54,,
2012-12-04 00:00:00+00:00,180200.0,183720.0,178400.0,179280.0,50,,
2012-12-05 00:00:00+00:00,185160.0,196800.0,184000.0,193000.0,89,,
2012-12-06 00:00:00+00:00,191880.0,199800.0,185840.0,189200.0,97,,
2012-12-07 00:00:00+00:00,189200.0,192880.0,178560.0,179600.0,46,,
2012-12-10 00:00:00+00:00,169920.0,171480.0,166000.0,169440.0,86,,
2012-12-11 00:00:00+00:00,169680.0,171040.0,163680.0,165720.0,62,,
2012-12-12 00:00:00+00:00,164880.0,168360.0,161640.0,164800.0,42,,
2012-12-13 00:00:00+00:00,159880.0,163640.0,155800.0,160280.0,93,,
2012-12-14 00:00:00+00:00,156600.0,162840.0,154400.0,158320.0,57,,
2012-12-17 00:00:00+00:00,161320.0,163800.0,157720.0,160560.0,38,,
2012-12-18 00:00:00+00:00,165320.0,169560.0,162720.0,164240.0,45,,
2012-12-19 00:00:00+00:00,156160.0,161200.0,154600.0,159640.0,44,,
2012-12-20 00:00:00+00:00,164640.0,171400.0,162920.0,169800.0,59,,
2012-12-21 00:00:00+00:00,171520.0,174400.0,166440.0,168720.0,49,,
2012-12-24 00:00:00+00:00,161920.0,163320.0,160080.0,161000.0,32,,
2012-12-26 00:00:00+00:00,162000.0,164640.0,161200.0,161200.0,27,,
2012-12-27 00:00:00+00:00,158640.0,163920.0,157440.0,161160.0,46,,
2012-12-28 00:00:00+00:00,168880.0,169120.0,162400.0,166520.0,36,,
2012-12-31 00:00:00+00:00,160400.0,160960.0,155400.0,156960.0,76,,
2013-01-02 00:00:00+00:00,145840.0,146880.0,141040.0,146600.0,145,,
2013-01-03 00:00:00+00:00,141000.0,145480.0,140040.0,141720.0,71,,
2013-01-04 00:00:00+00:00,146760.0,151400.0,145200.0,149080.0,82,,
2013-01-07 00:00:00+00:00,154720.0,155560.0,146000.0,148280.0,44,,
2013-01-08 00:00:00+00:00,145080.0,148520.0,142480.0,144800.0,30,,
2013-01-09 00:00:00+00:00,138000.0,139600.0,132560.0,135600.0,112,,
2013-01-10 00:00:00+00:00,136360.0,142680.0,136120.0,140840.0,75,,
2013-01-11 00:00:00+00:00,147760.0,153600.0,146320.0,152560.0,108,,
2013-01-14 00:00:00+00:00,157720.0,159720.0,154640.0,156120.0,57,,
2013-01-15 00:00:00+00:00,156120.0,163800.0,152040.0,161600.0,95,,
2013-01-16 00:00:00+00:00,161280.0,163000.0,155000.0,161360.0,59,,
2013-01-17 00:00:00+00:00,159800.0,170400.0,158280.0,166640.0,113,,
2013-01-18 00:00:00+00:00,168760.0,175000.0,166680.0,174400.0,96,,
2013-01-22 00:00:00+00:00,174400.0,176400.0,167800.0,172800.0,102,,
2013-01-23 00:00:00+00:00,170960.0,175600.0,169360.0,172760.0,45,,
2013-01-24 00:00:00+00:00,173600.0,176800.0,162640.0,165080.0,77,,
2013-01-25 00:00:00+00:00,165000.0,166960.0,161440.0,164320.0,29,,
2013-01-28 00:00:00+00:00,150880.0,152480.0,148240.0,148520.0,101,,
2013-01-29 00:00:00+00:00,144840.0,148480.0,143680.0,145360.0,103,,
2013-01-30 00:00:00+00:00,147760.0,152360.0,146360.0,151320.0,91,,
2013-01-31 00:00:00+00:00,149640.0,157000.0,143320.0,151640.0,128,,
2013-02-01 00:00:00+00:00,153240.0,156280.0,146760.0,148080.0,56,,
2013-02-04 00:00:00+00:00,147640.0,153080.0,147480.0,150120.0,38,,
2013-02-05 00:00:00+00:00,152040.0,159760.0,150280.0,158480.0,62,,
2013-02-06 00:00:00+00:00,160320.0,162840.0,158800.0,161200.0,53,,
2013-02-07 00:00:00+00:00,157680.0,160000.0,146560.0,147840.0,114,,
2013-02-08 00:00:00+00:00,148880.0,150440.0,144560.0,145080.0,79,,
2013-02-11 00:00:00+00:00,141760.0,147680.0,141280.0,146720.0,64,,
