date,SBGI_Open,SBGI_High,SBGI_Low,SBGI_Close,SBGI_Volume,SBGI_Dividends,SBGI_Stock Splits
1995-09-29 00:00:00+00:00,13.875,14.375,13.875,5.866980075836182,11600,0.0,
1995-10-02 00:00:00+00:00,13.875,14.0,13.625,5.662909507751465,19600,0.0,
1995-10-03 00:00:00+00:00,13.375,13.875,12.625,5.152737617492676,213000,0.0,
1995-10-04 00:00:00+00:00,12.625,12.875,12.625,5.152737617492676,9200,0.0,
1995-10-05 00:00:00+00:00,13.125,13.125,12.625,5.152737617492676,5000,0.0,
1995-10-06 00:00:00+00:00,12.75,12.75,12.625,5.152737617492676,600,0.0,
1995-10-09 00:00:00+00:00,12.65625,13.125,12.625,5.152737617492676,155000,0.0,
1995-10-10 00:00:00+00:00,13.125,13.125,12.625,5.152737617492676,10400,0.0,
1995-10-11 00:00:00+00:00,12.375,12.625,12.375,5.050703048706055,3000,0.0,
1995-10-12 00:00:00+00:00,12.75,12.875,12.375,5.254772186279297,8600,0.0,
1995-10-13 00:00:00+00:00,12.875,12.875,12.75,5.203754901885986,3400,0.0,
1995-10-16 00:00:00+00:00,12.375,12.8125,12.375,5.050703048706055,7000,0.0,
1995-10-17 00:00:00+00:00,12.375,12.875,12.375,5.254772186279297,1000,0.0,
1995-10-18 00:00:00+00:00,12.875,12.875,12.375,5.152737617492676,30200,0.0,
1995-10-19 00:00:00+00:00,12.875,12.875,12.875,5.254772186279297,600,0.0,
1995-10-20 00:00:00+00:00,12.75,12.875,12.4375,5.101720333099365,49200,0.0,
1995-10-23 00:00:00+00:00,12.875,12.875,12.375,5.178246974945068,160200,0.0,
1995-10-24 00:00:00+00:00,12.375,12.875,12.125,4.948668956756592,549600,0.0,
1995-10-25 00:00:00+00:00,12.5,12.5,12.125,4.948668956756592,91200,0.0,
1995-10-26 00:00:00+00:00,12.125,12.125,11.625,4.744600296020508,22200,0.0,
1995-10-27 00:00:00+00:00,11.625,11.875,11.375,4.642564296722412,16400,0.0,
1995-10-30 00:00:00+00:00,11.375,11.625,11.0,4.591548442840576,555400,0.0,
1995-10-31 00:00:00+00:00,11.25,11.25,10.375,4.234427452087402,26600,0.0,
1995-11-01 00:00:00+00:00,10.875,10.875,10.4375,4.438497066497803,280400,0.0,
1995-11-02 00:00:00+00:00,10.4375,10.875,10.375,4.336462020874023,28600,0.0,
1995-11-03 00:00:00+00:00,10.5,10.875,10.375,4.3619704246521,34400,0.0,
1995-11-06 00:00:00+00:00,10.875,10.875,10.0,4.094131946563721,205800,0.0,
1995-11-07 00:00:00+00:00,9.75,10.125,9.625,3.9283268451690674,66200,0.0,
1995-11-08 00:00:00+00:00,10.125,10.125,9.625,4.132394313812256,14800,0.0,
1995-11-09 00:00:00+00:00,10.125,10.125,9.625,4.081376552581787,15800,0.0,
1995-11-10 00:00:00+00:00,10.0,10.0,9.625,4.081376552581787,7800,0.0,
1995-11-13 00:00:00+00:00,9.625,10.0,9.625,3.9283268451690674,19000,0.0,
1995-11-14 00:00:00+00:00,9.625,9.75,8.75,3.5712060928344727,60800,0.0,
1995-11-15 00:00:00+00:00,9.125,9.125,8.625,3.54569673538208,202600,0.0,
1995-11-16 00:00:00+00:00,8.875,8.875,8.125,3.316117763519287,966400,0.0,
1995-11-17 00:00:00+00:00,8.5,8.5,8.0,3.4181528091430664,660400,0.0,
1995-11-20 00:00:00+00:00,8.5,8.625,8.125,3.520186185836792,1975600,0.0,
1995-11-21 00:00:00+00:00,8.625,8.875,8.5,3.622222423553467,202800,0.0,
1995-11-22 00:00:00+00:00,9.0,9.0,8.75,3.622222423553467,40000,0.0,
1995-11-24 00:00:00+00:00,9.125,9.125,9.125,3.724257469177246,16600,0.0,
1995-11-27 00:00:00+00:00,9.5,9.5,9.0,3.775271892547608,32400,0.0,
1995-11-28 00:00:00+00:00,9.5,9.5,9.0,3.877308130264282,47800,0.0,
1995-11-29 00:00:00+00:00,9.5,9.75,9.125,3.9283268451690674,71200,0.0,
1995-11-30 00:00:00+00:00,9.875,10.25,9.875,4.030360698699951,44800,0.0,
1995-12-01 00:00:00+00:00,10.375,11.25,9.875,4.055869102478027,219800,0.0,
1995-12-04 00:00:00+00:00,10.125,10.125,9.875,4.132394313812256,37000,0.0,
1995-12-05 00:00:00+00:00,9.875,10.125,9.875,4.132394313812256,733200,0.0,
1995-12-06 00:00:00+00:00,10.125,10.375,9.875,4.234427452087402,17800,0.0,
1995-12-07 00:00:00+00:00,10.375,10.375,9.8125,4.081376552581787,774600,0.0,
1995-12-08 00:00:00+00:00,10.375,10.375,10.0,4.234427452087402,49400,0.0,
1995-12-11 00:00:00+00:00,10.375,10.375,9.9375,4.132394313812256,16000,0.0,
1995-12-12 00:00:00+00:00,10.125,10.125,9.875,4.132394313812256,12800,0.0,
1995-12-13 00:00:00+00:00,10.125,10.125,9.875,4.030360698699951,97400,0.0,
1995-12-14 00:00:00+00:00,10.125,10.125,10.0,4.081376552581787,4200,0.0,
1995-12-15 00:00:00+00:00,10.0,10.0,9.625,4.055869102478027,5000,0.0,
1995-12-18 00:00:00+00:00,9.625,9.875,9.5,4.030360698699951,25600,0.0,
1995-12-19 00:00:00+00:00,9.5,9.875,9.5,4.030360698699951,400,0.0,
1995-12-20 00:00:00+00:00,9.5,9.875,9.5,4.030360698699951,19400,0.0,
1995-12-21 00:00:00+00:00,9.875,10.0,9.625,4.081376552581787,158800,0.0,
1995-12-22 00:00:00+00:00,9.625,10.0,9.625,3.9283268451690674,11800,0.0,
1995-12-26 00:00:00+00:00,9.625,9.75,9.375,3.8262906074523926,48800,0.0,
1995-12-27 00:00:00+00:00,9.75,9.75,8.125,3.520186185836792,722600,0.0,
1995-12-28 00:00:00+00:00,8.625,8.625,8.25,3.367135524749756,210600,0.0,
1995-12-29 00:00:00+00:00,8.625,8.75,8.25,3.520186185836792,51800,0.0,
1996-01-02 00:00:00+00:00,8.625,8.625,8.375,3.443662166595459,69400,0.0,
1996-01-03 00:00:00+00:00,8.5,8.875,8.4375,3.622222423553467,279600,0.0,
1996-01-04 00:00:00+00:00,8.875,9.125,8.375,3.724257469177246,441200,0.0,
1996-01-05 00:00:00+00:00,9.25,9.75,9.125,3.9283268451690674,418400,0.0,
1996-01-08 00:00:00+00:00,9.625,9.625,9.25,3.9283268451690674,9600,0.0,
1996-01-09 00:00:00+00:00,9.25,9.625,9.25,3.800781726837158,516400,0.0,
1996-01-10 00:00:00+00:00,9.5,9.625,9.25,3.851798295974731,701000,0.0,
1996-01-11 00:00:00+00:00,9.5,9.5,9.25,3.8262906074523926,94800,0.0,
1996-01-12 00:00:00+00:00,9.5,9.5,9.25,3.775271892547608,20000,0.0,
1996-01-15 00:00:00+00:00,9.5,9.5,9.5,3.877308130264282,2000,0.0,
1996-01-16 00:00:00+00:00,9.5,9.5,9.25,3.877308130264282,75200,0.0,
1996-01-17 00:00:00+00:00,9.5,9.5,9.5,3.877308130264282,16000,0.0,
1996-01-18 00:00:00+00:00,9.125,9.5,9.125,3.877308130264282,21600,0.0,
1996-01-19 00:00:00+00:00,9.5,9.5,9.125,3.724257469177246,52800,0.0,
1996-01-22 00:00:00+00:00,9.125,9.5,9.125,3.724257469177246,8400,0.0,
1996-01-23 00:00:00+00:00,9.5,9.5,9.125,3.8262906074523926,5600,0.0,
1996-01-24 00:00:00+00:00,9.5,9.625,9.375,3.8262906074523926,60800,0.0,
1996-01-25 00:00:00+00:00,9.75,9.75,9.375,3.851798295974731,67800,0.0,
1996-01-26 00:00:00+00:00,9.75,9.75,9.375,3.851798295974731,9800,0.0,
1996-01-29 00:00:00+00:00,9.375,9.5625,9.375,3.8262906074523926,6400,0.0,
1996-01-30 00:00:00+00:00,9.375,9.4375,8.375,3.494678735733032,186400,0.0,
1996-01-31 00:00:00+00:00,8.5,9.0,8.5,3.673238754272461,23000,0.0,
1996-02-01 00:00:00+00:00,9.0,9.0,8.625,3.673238754272461,148000,0.0,
1996-02-02 00:00:00+00:00,9.0,9.375,8.625,3.622222423553467,308600,0.0,
1996-02-05 00:00:00+00:00,8.5,8.875,8.5,3.520186185836792,6400,0.0,
1996-02-06 00:00:00+00:00,8.625,8.875,8.625,3.622222423553467,61600,0.0,
1996-02-07 00:00:00+00:00,8.875,8.875,8.5,3.5712060928344727,87600,0.0,
1996-02-08 00:00:00+00:00,8.6875,8.875,8.5,3.469170570373535,48200,0.0,
1996-02-09 00:00:00+00:00,8.875,8.875,8.5,3.622222423553467,69200,0.0,
1996-02-12 00:00:00+00:00,8.5,8.875,8.5,3.54569673538208,169600,0.0,
1996-02-13 00:00:00+00:00,8.875,9.0,8.5,3.673238754272461,869000,0.0,
1996-02-14 00:00:00+00:00,8.625,10.125,8.625,4.132394313812256,948400,0.0,
1996-02-15 00:00:00+00:00,10.25,10.75,10.125,4.387478351593018,519200,0.0,
1996-02-16 00:00:00+00:00,10.75,10.75,10.1875,4.336462020874023,308400,0.0,
1996-02-20 00:00:00+00:00,10.625,10.75,10.375,4.336462020874023,50200,0.0,
1996-02-21 00:00:00+00:00,10.625,10.75,10.375,4.387478351593018,104000,0.0,
1996-02-22 00:00:00+00:00,10.75,10.75,10.375,4.387478351593018,155000,0.0,
1996-02-23 00:00:00+00:00,10.5625,10.75,10.375,4.387478351593018,451000,0.0,
1996-02-26 00:00:00+00:00,10.5,10.75,10.40625,4.336462020874023,176000,0.0,
1996-02-27 00:00:00+00:00,10.6875,10.75,10.375,4.387478351593018,65200,0.0,
1996-02-28 00:00:00+00:00,10.5,10.75,10.375,4.3109540939331055,468800,0.0,
1996-02-29 00:00:00+00:00,10.75,11.75,10.375,4.795618057250977,343600,0.0,
1996-03-01 00:00:00+00:00,11.75,11.75,11.1875,4.693582534790039,185800,0.0,
1996-03-04 00:00:00+00:00,11.25,11.625,11.25,4.744600296020508,67600,0.0,
1996-03-05 00:00:00+00:00,11.875,12.875,11.75,4.897651195526123,328600,0.0,
1996-03-06 00:00:00+00:00,12.375,12.625,12.0,5.101720333099365,295400,0.0,
1996-03-07 00:00:00+00:00,12.75,13.125,12.375,5.203754901885986,306200,0.0,
1996-03-08 00:00:00+00:00,13.0,13.0,12.5,5.152737617492676,121200,0.0,
1996-03-11 00:00:00+00:00,13.0,13.0,12.5,5.101720333099365,72000,0.0,
1996-03-12 00:00:00+00:00,12.5,12.75,12.5,5.152737617492676,35400,0.0,
1996-03-13 00:00:00+00:00,12.5,12.875,12.5,5.254772186279297,53600,0.0,
1996-03-14 00:00:00+00:00,12.6875,12.6875,12.5,5.101720333099365,65000,0.0,
1996-03-15 00:00:00+00:00,12.5,12.875,12.5,5.254772186279297,15000,0.0,
1996-03-18 00:00:00+00:00,12.8125,13.0,12.5,5.305788993835449,57400,0.0,
1996-03-19 00:00:00+00:00,12.5,13.25,12.5,5.407823085784912,152600,0.0,
1996-03-20 00:00:00+00:00,13.25,13.25,12.75,5.305788993835449,69600,0.0,
1996-03-21 00:00:00+00:00,12.75,13.25,12.75,5.203754901885986,12800,0.0,
1996-03-22 00:00:00+00:00,13.25,13.25,12.75,5.203754901885986,29600,0.0,
1996-03-25 00:00:00+00:00,13.25,13.25,12.75,5.203754901885986,9000,0.0,
1996-03-26 00:00:00+00:00,12.75,13.25,12.75,5.407823085784912,58000,0.0,
1996-03-27 00:00:00+00:00,13.25,13.25,12.75,5.305788993835449,30600,0.0,
1996-03-28 00:00:00+00:00,12.75,13.25,12.75,5.203754901885986,101200,0.0,
1996-03-29 00:00:00+00:00,12.75,13.25,12.75,5.407823085784912,116600,0.0,
1996-04-01 00:00:00+00:00,13.25,13.25,12.75,5.203754901885986,4800,0.0,
1996-04-02 00:00:00+00:00,13.25,13.25,12.75,5.305788993835449,35600,0.0,
1996-04-03 00:00:00+00:00,13.25,13.625,12.75,5.560873508453369,328600,0.0,
1996-04-04 00:00:00+00:00,13.625,13.625,13.25,5.509858131408691,234800,0.0,
1996-04-08 00:00:00+00:00,13.25,13.625,13.25,5.407823085784912,102800,0.0,
1996-04-09 00:00:00+00:00,13.625,13.625,13.25,5.407823085784912,105400,0.0,
1996-04-10 00:00:00+00:00,13.625,13.625,13.25,5.560873508453369,199200,0.0,
1996-04-11 00:00:00+00:00,14.0,16.375,13.5,6.581216812133789,532600,0.0,
1996-04-12 00:00:00+00:00,16.125,17.25,15.375,6.9893574714660645,378200,0.0,
1996-04-15 00:00:00+00:00,16.5,17.125,15.75,6.428169250488281,138200,0.0,
1996-04-16 00:00:00+00:00,16.25,16.75,16.25,6.683254241943359,170000,0.0,
1996-04-17 00:00:00+00:00,16.375,17.5,16.25,6.887324333190918,168000,0.0,
1996-04-18 00:00:00+00:00,16.875,16.875,16.25,6.632235527038574,9200,0.0,
1996-04-19 00:00:00+00:00,16.5,17.125,16.25,6.93834114074707,93200,0.0,
1996-04-22 00:00:00+00:00,17.375,18.375,17.125,7.39749813079834,762400,0.0,
1996-04-23 00:00:00+00:00,18.375,18.625,17.75,7.601563453674316,67600,0.0,
1996-04-24 00:00:00+00:00,18.625,18.625,18.0,7.601563453674316,69200,0.0,
1996-04-25 00:00:00+00:00,18.25,18.625,18.0,7.346477508544922,54600,0.0,
1996-04-26 00:00:00+00:00,18.0,18.75,18.0,7.499527931213379,703400,0.0,
1996-04-29 00:00:00+00:00,18.375,19.125,18.375,7.614321708679199,168800,0.0,
1996-04-30 00:00:00+00:00,19.125,19.125,18.5,7.780125141143799,47800,0.0,
1996-05-01 00:00:00+00:00,19.125,19.5,18.5,7.958682060241699,68200,0.0,
1996-05-02 00:00:00+00:00,19.75,20.875,19.125,8.417840003967285,391200,0.0,
1996-05-03 00:00:00+00:00,20.125,21.625,20.125,8.443347930908203,383800,0.0,
1996-05-06 00:00:00+00:00,20.625,21.125,20.625,8.570889472961426,107200,0.0,
1996-05-07 00:00:00+00:00,20.625,21.125,20.625,8.621908187866211,153200,0.0,
1996-05-08 00:00:00+00:00,21.125,21.125,20.625,8.468854904174805,40400,0.0,
1996-05-09 00:00:00+00:00,21.125,21.125,20.625,8.443347930908203,106800,0.0,
1996-05-10 00:00:00+00:00,21.125,21.125,20.625,8.494364738464355,94800,0.0,
1996-05-13 00:00:00+00:00,20.625,21.125,20.125,8.315804481506348,226000,0.0,
1996-05-14 00:00:00+00:00,20.125,20.875,20.125,8.264788627624512,72800,0.0,
1996-05-15 00:00:00+00:00,20.125,20.875,20.125,8.51987361907959,23000,0.0,
1996-05-16 00:00:00+00:00,20.875,20.875,20.1875,8.366823196411133,42800,0.0,
1996-05-17 00:00:00+00:00,20.375,20.875,20.125,8.315804481506348,46200,0.0,
1996-05-20 00:00:00+00:00,20.125,20.875,20.125,8.341314315795898,42600,0.0,
1996-05-21 00:00:00+00:00,20.125,20.875,20.125,8.51987361907959,14200,0.0,
1996-05-22 00:00:00+00:00,20.875,20.875,19.625,8.009698867797852,101200,0.0,
1996-05-23 00:00:00+00:00,19.625,20.25,19.625,8.162753105163574,30600,0.0,
1996-05-24 00:00:00+00:00,19.625,20.25,19.625,8.162753105163574,6400,0.0,
1996-05-28 00:00:00+00:00,19.625,19.65625,18.75,7.652581214904785,96200,0.0,
1996-05-29 00:00:00+00:00,18.625,19.125,17.125,7.601563453674316,729800,0.0,
1996-05-30 00:00:00+00:00,18.75,19.25,18.5,7.576056957244873,81000,0.0,
1996-05-31 00:00:00+00:00,19.25,19.25,18.5,7.754616260528564,248600,0.0,
1996-06-03 00:00:00+00:00,18.5,19.125,18.5,7.805634021759033,499200,0.0,
1996-06-04 00:00:00+00:00,19.125,19.125,18.5,7.805634021759033,42400,0.0,
1996-06-05 00:00:00+00:00,18.5,19.25,18.5,7.652581214904785,50200,0.0,
1996-06-06 00:00:00+00:00,18.75,19.25,18.75,7.856653690338135,103200,0.0,
1996-06-07 00:00:00+00:00,18.5,19.0,18.25,7.754616260528564,115200,0.0,
1996-06-10 00:00:00+00:00,19.0,19.0,18.875,7.754616260528564,25800,0.0,
1996-06-11 00:00:00+00:00,19.0,19.0,18.625,7.601563453674316,5600,0.0,
1996-06-12 00:00:00+00:00,18.90625,19.25,18.625,7.754616260528564,163600,0.0,
1996-06-13 00:00:00+00:00,19.625,19.625,18.875,7.958682060241699,61600,0.0,
1996-06-14 00:00:00+00:00,19.625,19.625,18.9375,7.958682060241699,202800,0.0,
1996-06-17 00:00:00+00:00,19.0,19.375,19.0,7.907667636871338,121000,0.0,
1996-06-18 00:00:00+00:00,19.1875,19.1875,19.0,7.754616260528564,144600,0.0,
1996-06-19 00:00:00+00:00,19.0,19.625,19.0,8.009698867797852,324000,0.0,
1996-06-20 00:00:00+00:00,19.625,19.625,19.0,7.754616260528564,76200,0.0,
1996-06-21 00:00:00+00:00,19.0,19.625,19.0,7.754616260528564,16200,0.0,
1996-06-24 00:00:00+00:00,19.125,19.625,19.125,7.958682060241699,13400,0.0,
1996-06-25 00:00:00+00:00,19.1875,19.3125,19.1875,7.882157325744629,13400,0.0,
1996-06-26 00:00:00+00:00,19.5,20.25,19.5,8.111738204956055,292400,0.0,
1996-06-27 00:00:00+00:00,20.375,21.25,20.125,8.621908187866211,721600,0.0,
1996-06-28 00:00:00+00:00,21.25,21.75,20.875,8.876994132995605,173400,0.0,
1996-07-01 00:00:00+00:00,21.75,23.5,21.5,9.489200592041016,541600,0.0,
1996-07-02 00:00:00+00:00,23.375,23.375,22.25,9.081062316894531,530000,0.0,
1996-07-03 00:00:00+00:00,22.125,22.375,21.375,8.7239408493042,241200,0.0,
1996-07-05 00:00:00+00:00,21.0,21.5,21.0,8.774956703186035,27200,0.0,
1996-07-08 00:00:00+00:00,21.0,21.5,21.0,8.698431015014648,114400,0.0,
1996-07-09 00:00:00+00:00,21.5,22.75,21.0,9.081062316894531,476000,0.0,
1996-07-10 00:00:00+00:00,22.5,22.875,22.0,9.208605766296388,195200,0.0,
1996-07-11 00:00:00+00:00,22.375,22.75,22.375,9.132080078125,149200,0.0,
1996-07-12 00:00:00+00:00,22.375,22.75,22.375,9.285128593444824,19000,0.0,
1996-07-15 00:00:00+00:00,22.75,24.125,22.75,9.489200592041016,333400,0.0,
1996-07-16 00:00:00+00:00,22.875,23.25,21.125,8.825977325439453,416600,0.0,
1996-07-17 00:00:00+00:00,21.625,21.875,21.0,8.672924041748047,220600,0.0,
1996-07-18 00:00:00+00:00,21.5,21.5,21.125,8.698431015014648,146800,0.0,
1996-07-19 00:00:00+00:00,21.5,21.5,21.125,8.672924041748047,44800,0.0,
1996-07-22 00:00:00+00:00,21.5,21.5,21.125,8.647416114807129,44000,0.0,
1996-07-23 00:00:00+00:00,21.125,21.125,19.125,7.856653690338135,105200,0.0,
1996-07-24 00:00:00+00:00,18.875,19.375,18.75,7.703596591949463,73800,0.0,
1996-07-25 00:00:00+00:00,18.875,19.375,18.875,7.907667636871338,91000,0.0,
1996-07-26 00:00:00+00:00,19.375,19.875,18.9375,7.907667636871338,170600,0.0,
1996-07-29 00:00:00+00:00,19.875,20.375,19.625,8.315804481506348,232000,0.0,
1996-07-30 00:00:00+00:00,20.3125,20.375,20.0,8.264788627624512,577400,0.0,
1996-07-31 00:00:00+00:00,20.125,20.375,20.125,8.264788627624512,69000,0.0,
1996-08-01 00:00:00+00:00,20.375,20.375,20.125,8.239280700683594,115800,0.0,
1996-08-02 00:00:00+00:00,20.375,20.375,19.75,8.060721397399902,96800,0.0,
1996-08-05 00:00:00+00:00,20.25,20.25,19.625,8.162753105163574,55600,0.0,
1996-08-06 00:00:00+00:00,19.75,20.25,19.625,8.162753105163574,41600,0.0,
1996-08-07 00:00:00+00:00,19.625,20.25,19.625,8.264788627624512,4200,0.0,
1996-08-08 00:00:00+00:00,19.625,20.25,19.625,8.264788627624512,3000,0.0,
1996-08-09 00:00:00+00:00,19.75,20.25,19.75,8.264788627624512,3000,0.0,
1996-08-12 00:00:00+00:00,20.25,20.25,19.75,8.060721397399902,104800,0.0,
1996-08-13 00:00:00+00:00,19.75,20.25,19.625,8.009698867797852,374000,0.0,
1996-08-14 00:00:00+00:00,19.8125,20.0,19.625,8.009698867797852,67800,0.0,
1996-08-15 00:00:00+00:00,19.6875,19.6875,18.875,7.856653690338135,271600,0.0,
1996-08-16 00:00:00+00:00,18.875,19.375,18.0,7.3719892501831055,225000,0.0,
1996-08-19 00:00:00+00:00,18.375,19.125,18.125,7.805634021759033,114800,0.0,
1996-08-20 00:00:00+00:00,19.25,19.5,18.875,7.805634021759033,81800,0.0,
