date,ICL_Open,ICL_High,ICL_Low,ICL_Close,ICL_Volume,ICL_Dividends,ICL_Stock Splits
2005-03-22 00:00:00+00:00,2.799999952316284,2.799999952316284,2.799999952316284,1.695456862449646,1000,0.0,
2005-03-23 00:00:00+00:00,2.799999952316284,2.799999952316284,2.799999952316284,1.695456862449646,0,0.0,
2005-03-24 00:00:00+00:00,2.799999952316284,2.799999952316284,2.799999952316284,1.695456862449646,0,0.0,
2005-03-28 00:00:00+00:00,2.799999952316284,2.799999952316284,2.799999952316284,1.695456862449646,0,0.0,
2005-03-29 00:00:00+00:00,2.799999952316284,2.799999952316284,2.799999952316284,1.695456862449646,0,0.0,
2005-03-30 00:00:00+00:00,2.799999952316284,2.799999952316284,2.799999952316284,1.695456862449646,0,0.0,
2005-03-31 00:00:00+00:00,2.799999952316284,2.799999952316284,2.799999952316284,1.695456862449646,0,0.0,
2005-04-01 00:00:00+00:00,2.799999952316284,2.799999952316284,2.799999952316284,1.695456862449646,0,0.0,
2005-04-04 00:00:00+00:00,2.700000047683716,2.700000047683716,2.700000047683716,1.6349046230316162,6200,0.0,
2005-04-05 00:00:00+00:00,2.75,2.799999952316284,2.75,1.695456862449646,3500,0.0,
2005-04-06 00:00:00+00:00,2.75,2.75,2.75,1.6651805639266968,3000,0.0,
2005-04-07 00:00:00+00:00,2.75,2.75,2.75,1.6651805639266968,0,0.0,
2005-04-08 00:00:00+00:00,2.75,2.75,2.75,1.6651805639266968,0,0.0,
2005-04-11 00:00:00+00:00,2.75,2.75,2.75,1.6651805639266968,0,0.0,
2005-04-12 00:00:00+00:00,2.8499999046325684,2.8499999046325684,2.8499999046325684,1.725732684135437,700,0.0,
2005-04-13 00:00:00+00:00,2.8499999046325684,2.8499999046325684,2.8499999046325684,1.725732684135437,800,0.0,
2005-04-14 00:00:00+00:00,2.8499999046325684,2.8499999046325684,2.8499999046325684,1.725732684135437,0,0.0,
2005-04-15 00:00:00+00:00,2.8499999046325684,2.8499999046325684,2.8499999046325684,1.725732684135437,2200,0.0,
2005-04-18 00:00:00+00:00,2.8499999046325684,2.8499999046325684,2.8499999046325684,1.725732684135437,0,0.0,
2005-04-19 00:00:00+00:00,2.8499999046325684,2.8499999046325684,2.8499999046325684,1.725732684135437,0,0.0,
2005-04-20 00:00:00+00:00,2.8499999046325684,2.8499999046325684,2.8499999046325684,1.725732684135437,0,0.0,
2005-04-21 00:00:00+00:00,2.8499999046325684,2.8499999046325684,2.8499999046325684,1.725732684135437,0,0.0,
2005-04-22 00:00:00+00:00,2.8499999046325684,2.8499999046325684,2.8499999046325684,1.725732684135437,0,0.0,
2005-04-25 00:00:00+00:00,2.8499999046325684,2.8499999046325684,2.8499999046325684,1.725732684135437,0,0.0,
2005-04-26 00:00:00+00:00,2.900000095367432,2.900000095367432,2.900000095367432,1.7560093402862549,2100,0.0,
2005-04-27 00:00:00+00:00,2.900000095367432,2.900000095367432,2.900000095367432,1.7560093402862549,0,0.0,
2005-04-28 00:00:00+00:00,2.9600000381469727,2.9600000381469727,2.9600000381469727,1.792340636253357,700,0.0,
2005-04-29 00:00:00+00:00,2.9600000381469727,2.9600000381469727,2.9600000381469727,1.792340636253357,1000,0.0,
2005-05-02 00:00:00+00:00,2.9600000381469727,2.9600000381469727,2.9600000381469727,1.792340636253357,0,0.0,
2005-05-03 00:00:00+00:00,2.9600000381469727,2.9600000381469727,2.9600000381469727,1.792340636253357,0,0.0,
2005-05-04 00:00:00+00:00,3.0,3.0,3.0,1.816560983657837,0,0.0,
2005-05-05 00:00:00+00:00,3.0,3.0,3.0,1.816560983657837,0,0.0,
2005-05-06 00:00:00+00:00,3.0299999713897705,3.0299999713897705,3.0299999713897705,1.8347262144088743,800,0.0,
2005-05-09 00:00:00+00:00,3.0299999713897705,3.0299999713897705,3.0299999713897705,1.8347262144088743,0,0.0,
2005-05-10 00:00:00+00:00,3.0299999713897705,3.0299999713897705,3.0299999713897705,1.8347262144088743,0,0.0,
2005-05-11 00:00:00+00:00,3.0299999713897705,3.0299999713897705,3.0299999713897705,1.8347262144088743,0,0.0,
2005-05-12 00:00:00+00:00,3.0299999713897705,3.0299999713897705,3.0299999713897705,1.8347262144088743,0,0.0,
2005-05-13 00:00:00+00:00,3.0299999713897705,3.0299999713897705,3.0299999713897705,1.8347262144088743,0,0.0,
2005-05-16 00:00:00+00:00,2.950000047683716,2.950000047683716,2.950000047683716,1.7862846851348877,1500,0.0,
2005-05-17 00:00:00+00:00,2.950000047683716,2.950000047683716,2.950000047683716,1.7862846851348877,300,0.0,
2005-05-18 00:00:00+00:00,2.950000047683716,2.950000047683716,2.950000047683716,1.7862846851348877,0,0.0,
2005-05-19 00:00:00+00:00,2.950000047683716,2.950000047683716,2.950000047683716,1.7862846851348877,0,0.0,
2005-05-20 00:00:00+00:00,2.950000047683716,2.950000047683716,2.950000047683716,1.7862846851348877,0,0.0,
2005-05-23 00:00:00+00:00,2.950000047683716,2.950000047683716,2.950000047683716,1.7862846851348877,0,0.0,
2005-05-24 00:00:00+00:00,2.950000047683716,2.950000047683716,2.950000047683716,1.7862846851348877,0,0.0,
2005-05-25 00:00:00+00:00,2.950000047683716,2.950000047683716,2.950000047683716,1.7862846851348877,0,0.0,
2005-05-26 00:00:00+00:00,2.950000047683716,2.950000047683716,2.950000047683716,1.7862846851348877,0,0.0,
2005-05-27 00:00:00+00:00,2.950000047683716,2.950000047683716,2.950000047683716,1.7862846851348877,0,0.0,
2005-05-31 00:00:00+00:00,2.950000047683716,2.950000047683716,2.950000047683716,1.7862846851348877,0,0.0,
2005-06-01 00:00:00+00:00,3.3499999046325684,3.3499999046325684,3.3499999046325684,2.028492927551269,800,0.0,
2005-06-02 00:00:00+00:00,3.3499999046325684,3.3499999046325684,3.3499999046325684,2.028492927551269,3400,0.0,
2005-06-03 00:00:00+00:00,3.200000047683716,3.200000047683716,3.200000047683716,1.9376643896102903,5000,0.0,
2005-06-06 00:00:00+00:00,3.5,3.5,3.5,2.1193206310272217,800,0.0,
2005-06-07 00:00:00+00:00,3.450000047683716,3.450000047683716,3.450000047683716,2.089045524597168,1700,0.0,
2005-06-08 00:00:00+00:00,3.450000047683716,3.450000047683716,3.450000047683716,2.089045524597168,0,0.0,
