date,MHO_Open,MHO_High,MHO_Low,MHO_Close,MHO_Volume,MHO_Dividends,MHO_Stock Splits
1993-12-28 00:00:00+00:00,8.9375,8.9375,8.9375,8.413803100585938,1400,0.0,
1993-12-29 00:00:00+00:00,8.875,9.0,8.875,8.413803100585938,43000,0.0,
1993-12-30 00:00:00+00:00,9.0,9.0625,8.9375,8.472639083862305,28400,0.0,
1993-12-31 00:00:00+00:00,9.0625,9.125,9.0625,8.59031867980957,10000,0.0,
1994-01-03 00:00:00+00:00,9.0,9.125,8.9375,8.531476974487305,48000,0.0,
1994-01-04 00:00:00+00:00,9.0,9.0625,8.75,8.237290382385254,40200,0.0,
1994-01-05 00:00:00+00:00,8.6875,8.6875,8.4375,8.060772895812988,19000,0.0,
1994-01-06 00:00:00+00:00,8.5,8.75,8.5,8.237290382385254,6400,0.0,
1994-01-07 00:00:00+00:00,8.625,8.75,8.625,8.17845344543457,18200,0.0,
1994-01-10 00:00:00+00:00,8.75,8.75,8.6875,8.237290382385254,18600,0.0,
1994-01-11 00:00:00+00:00,8.625,8.625,8.5,8.060772895812988,8000,0.0,
1994-01-12 00:00:00+00:00,8.5,8.75,8.5,8.17845344543457,20200,0.0,
1994-01-13 00:00:00+00:00,8.6875,8.6875,8.5,8.119613647460938,19800,0.0,
1994-01-14 00:00:00+00:00,8.4375,8.5,8.4375,8.001936912536621,38400,0.0,
1994-01-17 00:00:00+00:00,8.5,8.5625,8.4375,8.001936912536621,54800,0.0,
1994-01-18 00:00:00+00:00,8.5625,8.75,8.5,8.17845344543457,46800,0.0,
1994-01-19 00:00:00+00:00,8.75,8.75,8.5,8.001936912536621,47000,0.0,
1994-01-20 00:00:00+00:00,8.625,8.8125,8.625,8.296128273010254,120200,0.0,
1994-01-21 00:00:00+00:00,8.8125,8.8125,8.625,8.119613647460938,90600,0.0,
1994-01-24 00:00:00+00:00,8.6875,8.6875,8.5,8.001936912536621,16200,0.0,
1994-01-25 00:00:00+00:00,8.5,8.5625,8.5,8.001936912536621,15200,0.0,
1994-01-26 00:00:00+00:00,8.4375,8.4375,8.375,7.943102836608887,11200,0.0,
1994-01-27 00:00:00+00:00,8.4375,8.5,8.4375,8.001936912536621,25200,0.0,
1994-01-28 00:00:00+00:00,8.4375,8.5625,8.3125,8.060772895812988,58600,0.0,
1994-01-31 00:00:00+00:00,8.5625,8.5625,8.5,8.060772895812988,31800,0.0,
1994-02-01 00:00:00+00:00,8.4375,8.5,8.375,8.001936912536621,16800,0.0,
1994-02-02 00:00:00+00:00,8.375,8.5625,8.375,8.001936912536621,43800,0.0,
1994-02-03 00:00:00+00:00,8.375,8.375,8.25,7.825426578521728,25400,0.0,
1994-02-04 00:00:00+00:00,8.1875,8.3125,8.0625,7.648911476135254,38200,0.0,
1994-02-07 00:00:00+00:00,8.0,8.0,7.75,7.295885562896728,41400,0.0,
1994-02-08 00:00:00+00:00,7.75,8.0625,7.75,7.590073585510254,76000,0.0,
1994-02-09 00:00:00+00:00,8.0,8.1875,8.0,7.707749366760254,62400,0.0,
1994-02-10 00:00:00+00:00,8.1875,8.1875,8.125,7.648911476135254,30400,0.0,
1994-02-11 00:00:00+00:00,8.0625,8.1875,8.0625,7.590073585510254,22400,0.0,
1994-02-14 00:00:00+00:00,8.0625,8.125,8.0,7.648911476135254,6400,0.0,
1994-02-15 00:00:00+00:00,8.125,8.125,8.0,7.590073585510254,39200,0.0,
1994-02-16 00:00:00+00:00,8.0625,8.125,8.0625,7.590073585510254,50600,0.0,
1994-02-17 00:00:00+00:00,8.125,8.125,8.0625,7.590073585510254,19400,0.0,
1994-02-18 00:00:00+00:00,8.0625,8.125,8.0625,7.590073585510254,26600,0.0,
1994-02-22 00:00:00+00:00,8.0,8.0625,8.0,7.531236171722412,15400,0.0,
1994-02-23 00:00:00+00:00,8.0,8.0,8.0,7.531236171722412,112600,0.0,
1994-02-24 00:00:00+00:00,7.9375,7.9375,7.8125,7.413559913635254,40000,0.0,
1994-02-25 00:00:00+00:00,7.8125,7.875,7.75,7.35472297668457,18000,0.0,
1994-02-28 00:00:00+00:00,7.75,7.8125,7.75,7.35472297668457,33200,0.0,
1994-03-01 00:00:00+00:00,7.875,8.3125,7.8125,7.531236171722412,279600,0.0,
1994-03-02 00:00:00+00:00,8.0625,8.0625,7.875,7.590073585510254,184800,0.0,
1994-03-03 00:00:00+00:00,8.125,8.25,8.0625,7.590073585510254,223400,0.0,
1994-03-04 00:00:00+00:00,8.0,8.1875,8.0,7.648911476135254,35800,0.0,
1994-03-07 00:00:00+00:00,8.1875,8.1875,8.0,7.531236171722412,4200,0.0,
1994-03-08 00:00:00+00:00,8.0,8.0,7.9375,7.472397327423096,14000,0.0,
1994-03-09 00:00:00+00:00,7.875,8.0,7.875,7.413559913635254,22200,0.0,
1994-03-10 00:00:00+00:00,7.8125,7.875,7.6875,7.237045764923096,10800,0.0,
1994-03-11 00:00:00+00:00,7.6875,7.75,7.625,7.295885562896728,45400,0.0,
1994-03-14 00:00:00+00:00,7.6875,7.75,7.625,7.1782073974609375,18600,0.0,
1994-03-15 00:00:00+00:00,7.625,7.75,7.625,7.295885562896728,7200,0.0,
1994-03-16 00:00:00+00:00,7.625,7.75,7.625,7.295885562896728,50800,0.0,
1994-03-17 00:00:00+00:00,7.875,8.3125,7.875,7.648911476135254,145400,0.0,
1994-03-18 00:00:00+00:00,8.0,8.125,8.0,7.531236171722412,17400,0.0,
1994-03-21 00:00:00+00:00,8.0625,8.0625,7.875,7.413559913635254,4200,0.0,
1994-03-22 00:00:00+00:00,7.8125,7.8125,7.8125,7.35472297668457,1200,0.0,
1994-03-23 00:00:00+00:00,7.9375,8.125,7.9375,7.531236171722412,36600,0.0,
1994-03-24 00:00:00+00:00,8.0,8.0625,7.9375,7.590073585510254,23600,0.0,
1994-03-25 00:00:00+00:00,8.0,8.125,7.9375,7.531236171722412,133400,0.0,
1994-03-28 00:00:00+00:00,7.875,7.875,7.8125,7.413559913635254,20400,0.0,
1994-03-29 00:00:00+00:00,7.8125,7.8125,7.6875,7.237045764923096,6800,0.0,
1994-03-30 00:00:00+00:00,7.5625,7.5625,7.375,7.001696586608887,160000,0.0,
1994-03-31 00:00:00+00:00,7.5,7.5,7.375,6.9428582191467285,43800,0.0,
1994-04-04 00:00:00+00:00,7.25,7.3125,7.0625,6.70750617980957,76400,0.0,
1994-04-05 00:00:00+00:00,7.3125,7.5,7.1875,6.9428582191467285,55000,0.0,
1994-04-06 00:00:00+00:00,7.375,7.625,7.25,7.001696586608887,83000,0.0,
1994-04-07 00:00:00+00:00,7.5,7.5625,7.5,7.119370937347412,24400,0.0,
1994-04-08 00:00:00+00:00,7.5,7.5,7.5,7.060533046722412,16000,0.0,
1994-04-11 00:00:00+00:00,7.5625,7.5625,7.5,7.060533046722412,3800,0.0,
1994-04-12 00:00:00+00:00,7.5625,7.5625,7.375,6.9428582191467285,142600,0.0,
1994-04-13 00:00:00+00:00,7.375,7.375,7.3125,6.884020805358887,35600,0.0,
1994-04-14 00:00:00+00:00,7.1875,7.3125,7.1875,6.884020805358887,25800,0.0,
1994-04-15 00:00:00+00:00,7.3125,7.3125,7.1875,6.766343593597412,110200,0.0,
1994-04-18 00:00:00+00:00,7.125,7.125,7.0625,6.64866828918457,1000,0.0,
1994-04-19 00:00:00+00:00,7.0,7.0,6.875,6.472156524658203,27800,0.0,
1994-04-20 00:00:00+00:00,6.875,6.875,6.75,6.354480743408203,25600,0.0,
1994-04-21 00:00:00+00:00,6.6875,6.6875,6.5625,6.2368035316467285,8200,0.0,
1994-04-22 00:00:00+00:00,6.5,6.625,6.5,6.177966594696045,21400,0.0,
1994-04-25 00:00:00+00:00,6.5625,6.5625,6.4375,6.060288429260254,11400,0.0,
1994-04-26 00:00:00+00:00,6.25,6.5625,6.25,6.060288429260254,332600,0.0,
1994-04-28 00:00:00+00:00,6.5,6.625,6.5,6.177966594696045,47600,0.0,
1994-04-29 00:00:00+00:00,6.625,6.8125,6.625,6.413320541381836,53600,0.0,
1994-05-02 00:00:00+00:00,6.75,6.8125,6.375,6.413320541381836,45400,0.0,
1994-05-03 00:00:00+00:00,6.8125,6.9375,6.75,6.472156524658203,50000,0.0,
1994-05-04 00:00:00+00:00,6.75,6.875,6.75,6.413320541381836,7400,0.0,
1994-05-05 00:00:00+00:00,6.8125,6.8125,6.6875,6.354480743408203,8600,0.0,
1994-05-06 00:00:00+00:00,6.6875,6.6875,6.5,6.1191277503967285,20400,0.0,
1994-05-09 00:00:00+00:00,6.5,6.5,6.25,5.883777618408203,85400,0.0,
1994-05-10 00:00:00+00:00,6.25,6.25,6.125,5.883777618408203,328000,0.0,
1994-05-11 00:00:00+00:00,6.375,6.4375,6.375,6.060288429260254,91600,0.0,
1994-05-12 00:00:00+00:00,6.375,6.4375,6.375,6.060288429260254,2800,0.0,
1994-05-13 00:00:00+00:00,6.4375,6.4375,6.1875,6.00145435333252,9000,0.0,
1994-05-16 00:00:00+00:00,6.3125,6.375,6.125,6.00145435333252,24000,0.0,
1994-05-17 00:00:00+00:00,6.3125,6.3125,6.0,5.766103267669678,49200,0.0,
1994-05-18 00:00:00+00:00,6.125,6.25,6.125,5.883777618408203,48200,0.0,
1994-05-19 00:00:00+00:00,6.25,6.25,6.125,5.766103267669678,78800,0.0,
1994-05-20 00:00:00+00:00,6.1875,6.1875,6.125,5.766103267669678,8600,0.0,
1994-05-23 00:00:00+00:00,6.1875,6.1875,6.125,5.824939250946045,7800,0.0,
1994-05-24 00:00:00+00:00,6.1875,6.3125,6.0,5.766103267669678,19600,0.0,
1994-05-25 00:00:00+00:00,6.1875,6.1875,6.0,5.648425579071045,75800,0.0,
1994-05-26 00:00:00+00:00,6.0625,6.125,5.9375,5.648425579071045,109400,0.0,
1994-05-27 00:00:00+00:00,6.0625,6.0625,5.9375,5.648425579071045,144800,0.0,
1994-05-31 00:00:00+00:00,6.0625,6.0625,5.9375,5.589588642120361,54600,0.0,
1994-06-01 00:00:00+00:00,5.9375,6.0,5.875,5.648425579071045,24800,0.0,
1994-06-02 00:00:00+00:00,6.0,6.0,5.875,5.648425579071045,22000,0.0,
1994-06-03 00:00:00+00:00,6.0,6.1875,6.0,5.824939250946045,35400,0.0,
1994-06-06 00:00:00+00:00,6.1875,6.25,6.0,5.824939250946045,17000,0.0,
1994-06-07 00:00:00+00:00,6.1875,6.1875,6.1875,5.824939250946045,1000,0.0,
1994-06-08 00:00:00+00:00,6.125,6.21875,6.125,5.824939250946045,205400,0.0,
1994-06-09 00:00:00+00:00,6.21875,6.21875,6.125,5.766103267669678,1800,0.0,
1994-06-10 00:00:00+00:00,6.125,6.125,6.0625,5.766103267669678,20000,0.0,
1994-06-13 00:00:00+00:00,6.125,6.1875,6.125,5.824939250946045,20000,0.0,
1994-06-14 00:00:00+00:00,6.125,6.25,6.125,5.883777618408203,10200,0.0,
1994-06-15 00:00:00+00:00,6.25,6.25,6.1875,5.824939250946045,14000,0.0,
1994-06-16 00:00:00+00:00,6.25,6.25,6.0625,5.766103267669678,112800,0.0,
1994-06-17 00:00:00+00:00,6.25,6.25,6.25,5.883777618408203,11600,0.0,
1994-06-20 00:00:00+00:00,6.1875,6.3125,6.125,5.766103267669678,11400,0.0,
1994-06-21 00:00:00+00:00,6.0625,6.0625,5.875,5.530751705169678,54200,0.0,
1994-06-22 00:00:00+00:00,5.9375,5.9375,5.9375,5.589588642120361,1000,0.0,
1994-06-23 00:00:00+00:00,5.8125,5.8125,5.6875,5.413074970245361,15600,0.0,
1994-06-24 00:00:00+00:00,5.625,5.625,5.4375,5.177723407745361,25400,0.0,
1994-06-27 00:00:00+00:00,5.5,5.6875,5.5,5.35423755645752,17600,0.0,
1994-06-28 00:00:00+00:00,5.625,5.6875,5.5625,5.35423755645752,15000,0.0,
1994-06-29 00:00:00+00:00,5.625,5.875,5.625,5.530751705169678,6400,0.0,
1994-06-30 00:00:00+00:00,5.8125,6.625,5.75,6.2368035316467285,63200,0.0,
1994-07-01 00:00:00+00:00,6.375,6.375,6.25,5.883777618408203,29800,0.0,
1994-07-05 00:00:00+00:00,6.25,6.25,6.125,5.766103267669678,61000,0.0,
1994-07-06 00:00:00+00:00,6.125,6.125,6.0,5.648425579071045,12000,0.0,
1994-07-07 00:00:00+00:00,6.0,6.0,6.0,5.648425579071045,4400,0.0,
1994-07-08 00:00:00+00:00,6.0,6.0,5.9375,5.648425579071045,61600,0.0,
1994-07-11 00:00:00+00:00,5.9375,6.0,5.875,5.530751705169678,14800,0.0,
1994-07-12 00:00:00+00:00,5.875,6.0,5.875,5.648425579071045,33000,0.0,
1994-07-13 00:00:00+00:00,5.875,5.875,5.875,5.530751705169678,4000,0.0,
1994-07-14 00:00:00+00:00,5.8125,5.875,5.75,5.471913814544678,34800,0.0,
1994-07-15 00:00:00+00:00,5.75,5.9375,5.75,5.530751705169678,12000,0.0,
1994-07-18 00:00:00+00:00,5.875,5.9375,5.875,5.530751705169678,20000,0.0,
1994-07-19 00:00:00+00:00,5.9375,5.9375,5.875,5.530751705169678,10800,0.0,
1994-07-20 00:00:00+00:00,5.875,5.875,5.8125,5.471913814544678,4800,0.0,
1994-07-21 00:00:00+00:00,5.875,5.875,5.75,5.413074970245361,14600,0.0,
1994-07-22 00:00:00+00:00,5.625,5.6875,5.625,5.29539966583252,3200,0.0,
1994-07-25 00:00:00+00:00,5.75,5.8125,5.6875,5.413074970245361,21000,0.0,
1994-07-26 00:00:00+00:00,5.6875,5.6875,5.625,5.29539966583252,3000,0.0,
1994-07-27 00:00:00+00:00,5.625,5.625,5.5625,5.23656177520752,14000,0.0,
1994-07-28 00:00:00+00:00,5.5,5.5,5.3125,5.001211643218994,20200,0.0,
1994-07-29 00:00:00+00:00,5.25,5.3125,5.1875,5.001211643218994,23600,0.0,
1994-08-01 00:00:00+00:00,5.3125,5.5625,5.3125,5.177723407745361,38800,0.0,
1994-08-02 00:00:00+00:00,5.5,5.625,5.4375,5.23656177520752,22200,0.0,
1994-08-03 00:00:00+00:00,5.375,5.5625,5.375,5.118886470794678,80600,0.0,
1994-08-04 00:00:00+00:00,5.5625,5.5625,5.5,5.177723407745361,5400,0.0,
1994-08-05 00:00:00+00:00,5.4375,5.4375,5.4375,5.118886470794678,200,0.0,
1994-08-08 00:00:00+00:00,5.375,5.375,5.375,5.060048580169678,7400,0.0,
1994-08-09 00:00:00+00:00,5.375,5.4375,5.375,5.118886470794678,3000,0.0,
1994-08-10 00:00:00+00:00,5.4375,5.4375,5.4375,5.118886470794678,0,0.0,
1994-08-11 00:00:00+00:00,5.4375,5.4375,5.4375,5.118886470794678,0,0.0,
1994-08-12 00:00:00+00:00,5.375,5.375,5.375,5.060048580169678,24400,0.0,
1994-08-15 00:00:00+00:00,5.375,5.4375,5.375,5.060048580169678,35600,0.0,
1994-08-16 00:00:00+00:00,5.4375,5.4375,5.3125,5.001211643218994,3400,0.0,
1994-08-17 00:00:00+00:00,5.25,5.375,5.25,5.001211643218994,12400,0.0,
1994-08-18 00:00:00+00:00,5.3125,5.3125,5.3125,5.001211643218994,4000,0.0,
1994-08-19 00:00:00+00:00,5.3125,5.3125,5.3125,5.001211643218994,5200,0.0,
1994-08-22 00:00:00+00:00,5.25,5.25,5.25,4.942372798919678,1600,0.0,
1994-08-23 00:00:00+00:00,5.25,5.3125,5.25,5.001211643218994,4000,0.0,
1994-08-24 00:00:00+00:00,5.25,5.3125,5.25,5.001211643218994,8800,0.0,
1994-08-25 00:00:00+00:00,5.3125,5.375,5.3125,5.001211643218994,16800,0.0,
1994-08-26 00:00:00+00:00,5.375,5.625,5.375,5.23656177520752,15800,0.0,
1994-08-29 00:00:00+00:00,5.625,5.8125,5.625,5.471913814544678,39000,0.0,
1994-08-30 00:00:00+00:00,5.8125,5.8125,5.75,5.413074970245361,4400,0.0,
1994-08-31 00:00:00+00:00,5.75,5.875,5.75,5.530751705169678,5800,0.0,
1994-09-01 00:00:00+00:00,5.8125,5.8125,5.6875,5.35423755645752,10600,0.0,
1994-09-02 00:00:00+00:00,5.625,5.75,5.625,5.413074970245361,2200,0.0,
1994-09-06 00:00:00+00:00,5.875,5.875,5.75,5.471913814544678,3000,0.0,
1994-09-07 00:00:00+00:00,5.75,5.75,5.75,5.413074970245361,3600,0.0,
1994-09-08 00:00:00+00:00,5.8125,5.9375,5.8125,5.471913814544678,2400,0.0,
1994-09-09 00:00:00+00:00,5.75,5.75,5.6875,5.35423755645752,6800,0.0,
1994-09-12 00:00:00+00:00,5.625,5.625,5.5625,5.23656177520752,5000,0.0,
1994-09-13 00:00:00+00:00,5.5,5.5,5.25,5.001211643218994,51000,0.0,
1994-09-14 00:00:00+00:00,5.1875,5.25,5.1875,4.942372798919678,38600,0.0,
1994-09-15 00:00:00+00:00,5.3125,5.375,5.3125,5.060048580169678,14600,0.0,
1994-09-16 00:00:00+00:00,5.4375,5.5,5.3125,5.177723407745361,36400,0.0,
1994-09-19 00:00:00+00:00,5.5625,5.5625,5.5625,5.23656177520752,2200,0.0,
1994-09-20 00:00:00+00:00,5.4375,5.4375,5.4375,5.118886470794678,19600,0.0,
1994-09-21 00:00:00+00:00,5.5,5.5,5.375,5.118886470794678,1800,0.0,
1994-09-22 00:00:00+00:00,5.375,5.5625,5.375,5.23656177520752,20400,0.0,
1994-09-23 00:00:00+00:00,5.5625,5.5625,5.5,5.177723407745361,1000,0.0,
1994-09-26 00:00:00+00:00,5.375,5.5,5.1875,4.883535385131836,23200,0.0,
1994-09-27 00:00:00+00:00,5.1875,5.1875,5.1875,4.883535385131836,400,0.0,
1994-09-28 00:00:00+00:00,5.1875,5.1875,5.0,4.824697494506836,41000,0.0,
1994-09-29 00:00:00+00:00,5.125,5.125,5.0625,4.765860557556152,2000,0.0,
1994-09-30 00:00:00+00:00,5.0,5.125,5.0,4.824697494506836,15800,0.0,
1994-10-03 00:00:00+00:00,5.125,5.125,4.875,4.648184776306152,21400,0.0,
1994-10-04 00:00:00+00:00,5.0,5.0,4.875,4.648184776306152,8000,0.0,
1994-10-05 00:00:00+00:00,4.8125,4.8125,4.625,4.471671581268311,29400,0.0,
1994-10-06 00:00:00+00:00,4.75,4.875,4.75,4.589347362518311,2600,0.0,
1994-10-07 00:00:00+00:00,4.8125,4.8125,4.625,4.353996276855469,34400,0.0,
1994-10-10 00:00:00+00:00,4.6875,4.6875,4.625,4.353996276855469,4400,0.0,
1994-10-11 00:00:00+00:00,4.625,4.625,4.5,4.236319541931152,13000,0.0,
1994-10-12 00:00:00+00:00,4.5,4.5625,4.5,4.236319541931152,14000,0.0,
1994-10-13 00:00:00+00:00,4.5625,4.5625,4.1875,4.118645191192627,46200,0.0,
1994-10-14 00:00:00+00:00,4.375,4.375,4.25,4.000968456268311,19200,0.0,
1994-10-17 00:00:00+00:00,4.3125,4.3125,4.3125,4.059806823730469,2000,0.0,
1994-10-18 00:00:00+00:00,4.3125,4.3125,4.25,4.059806823730469,10400,0.0,
1994-10-19 00:00:00+00:00,4.1875,4.25,4.0625,3.8832929134368896,14600,0.0,
1994-10-20 00:00:00+00:00,4.1875,4.25,4.1875,3.9421310424804688,10600,0.0,
1994-10-21 00:00:00+00:00,4.1875,4.25,4.1875,4.000968456268311,7000,0.0,
1994-10-24 00:00:00+00:00,4.3125,4.375,4.3125,4.059806823730469,13200,0.0,
1994-10-25 00:00:00+00:00,4.3125,4.3125,4.3125,4.059806823730469,0,0.0,
1994-10-26 00:00:00+00:00,4.3125,4.3125,4.3125,4.059806823730469,17600,0.0,
1994-10-27 00:00:00+00:00,4.3125,4.3125,4.25,4.059806823730469,10000,0.0,
1994-10-28 00:00:00+00:00,4.25,4.3125,4.25,4.000968456268311,3200,0.0,
1994-10-31 00:00:00+00:00,4.3125,4.3125,4.1875,4.000968456268311,15600,0.0,
1994-11-01 00:00:00+00:00,4.125,4.125,3.9375,3.706779956817627,32800,0.0,
1994-11-02 00:00:00+00:00,4.0,4.1875,4.0,3.765618085861206,53600,0.0,
1994-11-03 00:00:00+00:00,4.0625,4.125,4.0625,3.824455738067627,39600,0.0,
1994-11-04 00:00:00+00:00,4.0625,4.125,4.0625,3.824455738067627,2400,0.0,
1994-11-07 00:00:00+00:00,4.0625,4.1875,4.0625,3.8832929134368896,19600,0.0,
1994-11-08 00:00:00+00:00,4.125,4.125,4.125,3.8832929134368896,3400,0.0,
1994-11-09 00:00:00+00:00,4.0625,4.1875,4.0625,3.8832929134368896,6800,0.0,
1994-11-10 00:00:00+00:00,4.125,4.125,4.0,3.824455738067627,40600,0.0,
1994-11-11 00:00:00+00:00,4.0625,4.0625,4.0,3.765618085861206,7400,0.0,
1994-11-14 00:00:00+00:00,4.0,4.125,4.0,3.824455738067627,15600,0.0,
1994-11-15 00:00:00+00:00,4.0625,4.0625,4.0,3.765618085861206,8800,0.0,
1994-11-16 00:00:00+00:00,4.0,4.0625,4.0,3.765618085861206,7800,0.0,
1994-11-17 00:00:00+00:00,4.0,4.0,3.875,3.706779956817627,26200,0.0,
1994-11-18 00:00:00+00:00,3.875,4.0,3.875,3.647942781448364,19600,0.0,
1994-11-21 00:00:00+00:00,3.75,3.75,3.5625,3.41259241104126,62200,0.0,
1994-11-22 00:00:00+00:00,3.5625,3.625,3.4375,3.2360782623291016,40600,0.0,
1994-11-23 00:00:00+00:00,3.375,3.5625,3.375,3.2949154376983643,26400,0.0,
1994-11-25 00:00:00+00:00,3.4375,3.5,3.4375,3.2360782623291016,28200,0.0,
1994-11-28 00:00:00+00:00,3.5,3.5625,3.5,3.353753089904785,29800,0.0,
1994-11-29 00:00:00+00:00,3.5625,3.6875,3.5625,3.4714291095733643,39200,0.0,
1994-11-30 00:00:00+00:00,3.6875,3.875,3.5625,3.647942781448364,80800,0.0,
1994-12-01 00:00:00+00:00,3.875,3.9375,3.75,3.530266523361206,26600,0.0,
1994-12-02 00:00:00+00:00,3.6875,3.6875,3.5,3.2949154376983643,10200,0.0,
1994-12-05 00:00:00+00:00,3.5,3.5625,3.4375,3.2949154376983643,9400,0.0,
1994-12-06 00:00:00+00:00,3.4375,3.5,3.4375,3.2949154376983643,5600,0.0,
1994-12-07 00:00:00+00:00,3.5,3.5625,3.4375,3.2949154376983643,8600,0.0,
1994-12-08 00:00:00+00:00,3.5,3.5,3.4375,3.2949154376983643,27600,0.0,
1994-12-09 00:00:00+00:00,3.4375,3.4375,3.375,3.2360782623291016,14400,0.0,
1994-12-12 00:00:00+00:00,3.375,3.375,3.375,3.1772403717041016,2400,0.0,
1994-12-13 00:00:00+00:00,3.375,3.5,3.375,3.2360782623291016,18000,0.0,
1994-12-14 00:00:00+00:00,3.5,3.5625,3.5,3.353753089904785,19400,0.0,
1994-12-15 00:00:00+00:00,3.5,3.875,3.4375,3.5891036987304688,37800,0.0,
1994-12-16 00:00:00+00:00,3.875,3.875,3.5625,3.41259241104126,20400,0.0,
1994-12-19 00:00:00+00:00,3.6875,3.75,3.6875,3.4714291095733643,5600,0.0,
1994-12-20 00:00:00+00:00,3.6875,3.75,3.5625,3.4714291095733643,41800,0.0,
1994-12-21 00:00:00+00:00,3.6875,3.8125,3.625,3.530266523361206,22400,0.0,
1994-12-22 00:00:00+00:00,3.8125,3.875,3.75,3.530266523361206,20000,0.0,
1994-12-23 00:00:00+00:00,3.6875,3.75,3.6875,3.530266523361206,7600,0.0,
1994-12-27 00:00:00+00:00,3.75,3.75,3.625,3.41259241104126,47600,0.0,
1994-12-28 00:00:00+00:00,3.5625,3.5625,3.4375,3.2360782623291016,41200,0.0,
1994-12-29 00:00:00+00:00,3.5,3.5,3.375,3.2360782623291016,34600,0.0,
1994-12-30 00:00:00+00:00,3.4375,3.5,3.375,3.2949154376983643,145600,0.0,
1995-01-03 00:00:00+00:00,3.5,3.5,3.5,3.2949154376983643,3800,0.0,
1995-01-04 00:00:00+00:00,3.5,3.5625,3.4375,3.353753089904785,23200,0.0,
1995-01-05 00:00:00+00:00,3.5625,3.5625,3.5625,3.353753089904785,3600,0.0,
1995-01-06 00:00:00+00:00,3.5625,3.5625,3.5625,3.353753089904785,0,0.0,
1995-01-09 00:00:00+00:00,3.5,3.5,3.5,3.2949154376983643,8800,0.0,
1995-01-10 00:00:00+00:00,3.5,3.5,3.375,3.1772403717041016,29400,0.0,
