date,RCL_Open,RCL_High,RCL_Low,RCL_Close,RCL_Volume,RCL_Dividends,RCL_Stock Splits
1993-06-23 00:00:00+00:00,8.875,9.0,8.75,5.6241455078125,23600,0.0,
1993-06-24 00:00:00+00:00,8.75,9.0,8.75,5.664322376251221,58200,0.0,
1993-06-25 00:00:00+00:00,8.8125,9.25,8.8125,5.905351638793945,370000,0.0,
1993-06-28 00:00:00+00:00,9.1875,9.625,9.0625,6.146389961242676,135200,0.0,
1993-06-29 00:00:00+00:00,9.75,9.75,9.4375,6.106217384338379,575600,0.0,
1993-06-30 00:00:00+00:00,9.5,9.5,9.375,6.106217384338379,132000,0.0,
1993-07-01 00:00:00+00:00,9.5,9.625,9.4375,6.186562061309815,120800,0.0,
1993-07-02 00:00:00+00:00,9.625,9.75,9.5,6.106217384338379,239400,0.0,
1993-07-06 00:00:00+00:00,9.5,9.625,9.3125,5.985696792602539,87200,0.0,
1993-07-07 00:00:00+00:00,9.375,9.375,9.1875,5.945526599884033,74400,0.0,
1993-07-08 00:00:00+00:00,9.3125,9.5625,9.25,6.106217384338379,104000,0.0,
1993-07-09 00:00:00+00:00,9.5,9.5625,9.4375,6.106217384338379,302600,0.0,
1993-07-12 00:00:00+00:00,9.5625,9.5625,9.4375,6.106217384338379,98200,0.0,
1993-07-13 00:00:00+00:00,9.5,9.5625,9.4375,6.106217384338379,212400,0.0,
1993-07-14 00:00:00+00:00,9.5,9.75,9.5,6.266910076141357,153200,0.0,
1993-07-15 00:00:00+00:00,9.75,9.75,9.6875,6.266910076141357,133800,0.0,
1993-07-16 00:00:00+00:00,9.75,9.75,9.625,6.266910076141357,126000,0.0,
1993-07-19 00:00:00+00:00,9.6875,9.8125,9.6875,6.266910076141357,244800,0.0,
1993-07-20 00:00:00+00:00,9.75,9.75,9.6875,6.266910076141357,111000,0.0,
1993-07-21 00:00:00+00:00,9.8125,9.9375,9.75,6.387423992156982,117400,0.0,
1993-07-22 00:00:00+00:00,9.9375,10.125,9.9375,6.467769622802734,240600,0.0,
1993-07-23 00:00:00+00:00,10.0625,10.125,9.875,6.347249984741211,138200,0.0,
1993-07-26 00:00:00+00:00,9.875,10.0625,9.75,6.467769622802734,236200,0.0,
1993-07-27 00:00:00+00:00,10.125,10.3125,10.125,6.588289260864258,259200,0.0,
1993-07-28 00:00:00+00:00,10.75,11.1875,10.6875,7.110529899597168,583200,0.0,
1993-07-29 00:00:00+00:00,11.1875,11.6875,11.125,7.351565361022949,344800,0.0,
1993-07-30 00:00:00+00:00,11.5,11.6875,11.4375,7.512253284454346,217800,0.0,
1993-08-02 00:00:00+00:00,11.6875,11.875,11.625,7.472075939178467,511400,0.0,
1993-08-03 00:00:00+00:00,11.625,11.625,11.125,7.391732692718506,161000,0.0,
1993-08-04 00:00:00+00:00,11.375,11.875,11.375,7.592598915100098,129200,0.0,
1993-08-05 00:00:00+00:00,11.875,12.3125,11.875,7.833629608154297,270200,0.0,
1993-08-06 00:00:00+00:00,12.0625,12.125,11.875,7.672946453094482,397600,0.0,
1993-08-09 00:00:00+00:00,11.9375,12.0625,11.875,7.713112831115723,148200,0.0,
1993-08-10 00:00:00+00:00,12.0,12.0,11.625,7.512253284454346,104000,0.0,
1993-08-11 00:00:00+00:00,11.6875,11.875,11.6875,7.552428722381592,77400,0.0,
1993-08-12 00:00:00+00:00,11.75,11.75,11.4375,7.552428722381592,64000,0.0,
1993-08-13 00:00:00+00:00,11.75,11.75,11.5625,7.512253284454346,17600,0.0,
1993-08-16 00:00:00+00:00,11.6875,11.75,11.5,7.552428722381592,119600,0.0,
1993-08-17 00:00:00+00:00,11.625,11.9375,11.625,7.672946453094482,82800,0.0,
1993-08-18 00:00:00+00:00,12.0,12.25,12.0,7.713112831115723,98800,0.0,
1993-08-19 00:00:00+00:00,12.0,12.125,11.8125,7.793459415435791,96600,0.0,
1993-08-20 00:00:00+00:00,12.0,12.0625,11.8125,7.713112831115723,43600,0.0,
1993-08-23 00:00:00+00:00,11.9375,12.0,11.875,7.713112831115723,280200,0.0,
1993-08-24 00:00:00+00:00,12.0,12.1875,12.0,7.753290176391602,279000,0.0,
1993-08-25 00:00:00+00:00,12.0625,12.3125,12.0625,7.913975715637207,97600,0.0,
1993-08-26 00:00:00+00:00,12.1875,12.1875,11.9375,7.76990795135498,258600,0.09,
1993-08-27 00:00:00+00:00,12.0625,12.0625,11.4375,7.486629962921143,315800,0.0,
1993-08-30 00:00:00+00:00,11.5,11.8125,11.5,7.648507118225098,31600,0.0,
1993-08-31 00:00:00+00:00,11.875,11.9375,11.8125,7.688974857330322,58600,0.0,
1993-09-01 00:00:00+00:00,11.875,12.125,11.75,7.810379981994629,104000,0.0,
1993-09-02 00:00:00+00:00,12.0625,12.4375,12.0625,8.053190231323242,174600,0.0,
1993-09-03 00:00:00+00:00,12.4375,12.5,12.1875,7.931782245635986,349000,0.0,
1993-09-07 00:00:00+00:00,12.0625,12.25,12.0625,7.8913140296936035,86200,0.0,
1993-09-08 00:00:00+00:00,12.1875,12.1875,12.0,7.810379981994629,123000,0.0,
1993-09-09 00:00:00+00:00,11.9375,12.0625,11.875,7.72944450378418,41200,0.0,
1993-09-10 00:00:00+00:00,11.8125,11.875,11.6875,7.608040332794189,126000,0.0,
1993-09-13 00:00:00+00:00,11.875,11.875,11.75,7.648507118225098,143600,0.0,
1993-09-14 00:00:00+00:00,11.75,11.75,11.3125,7.405699729919434,412400,0.0,
1993-09-15 00:00:00+00:00,11.3125,11.4375,11.25,7.405699729919434,195200,0.0,
1993-09-16 00:00:00+00:00,11.4375,11.625,11.375,7.486629962921143,125400,0.0,
1993-09-17 00:00:00+00:00,11.5,11.625,11.5,7.486629962921143,227600,0.0,
1993-09-20 00:00:00+00:00,11.6875,11.875,11.6875,7.688974857330322,48200,0.0,
1993-09-21 00:00:00+00:00,11.8125,11.9375,11.5625,7.486629962921143,17600,0.0,
1993-09-22 00:00:00+00:00,11.5625,11.6875,11.5,7.567567825317383,47800,0.0,
1993-09-23 00:00:00+00:00,11.75,12.125,11.75,7.76990795135498,218600,0.0,
1993-09-24 00:00:00+00:00,12.0625,12.125,11.9375,7.76990795135498,43600,0.0,
1993-09-27 00:00:00+00:00,12.0625,12.125,11.875,7.72944450378418,44600,0.0,
1993-09-28 00:00:00+00:00,11.9375,12.0,11.8125,7.76990795135498,24200,0.0,
1993-09-29 00:00:00+00:00,12.125,12.125,12.0,7.850844860076904,16800,0.0,
1993-09-30 00:00:00+00:00,12.0625,12.375,12.0625,7.931782245635986,36000,0.0,
1993-10-01 00:00:00+00:00,12.25,12.4375,12.0,7.76990795135498,87200,0.0,
1993-10-04 00:00:00+00:00,12.0,12.0625,11.9375,7.72944450378418,87600,0.0,
1993-10-05 00:00:00+00:00,11.9375,12.0,11.875,7.72944450378418,20400,0.0,
1993-10-06 00:00:00+00:00,12.0,12.25,12.0,7.931782245635986,29400,0.0,
1993-10-07 00:00:00+00:00,12.25,12.375,12.125,7.8913140296936035,50400,0.0,
1993-10-08 00:00:00+00:00,12.1875,12.1875,11.75,7.648507118225098,287000,0.0,
1993-10-11 00:00:00+00:00,11.875,12.0625,11.875,7.76990795135498,9000,0.0,
1993-10-12 00:00:00+00:00,12.0,12.1875,12.0,7.810379981994629,11000,0.0,
1993-10-13 00:00:00+00:00,12.1875,12.1875,12.0,7.76990795135498,26200,0.0,
1993-10-14 00:00:00+00:00,12.0,12.0,11.6875,7.648507118225098,50600,0.0,
1993-10-15 00:00:00+00:00,11.8125,11.8125,11.5625,7.608040332794189,146000,0.0,
1993-10-18 00:00:00+00:00,12.0,12.8125,12.0,8.25552749633789,500800,0.0,
1993-10-19 00:00:00+00:00,12.6875,12.6875,12.375,8.134123802185059,179400,0.0,
1993-10-20 00:00:00+00:00,12.5,12.5,12.1875,7.931782245635986,159800,0.0,
1993-10-21 00:00:00+00:00,12.25,12.625,12.25,8.134123802185059,84200,0.0,
1993-10-22 00:00:00+00:00,12.5625,12.75,12.5,8.25552749633789,157400,0.0,
1993-10-25 00:00:00+00:00,12.75,13.5,12.75,8.498342514038086,230200,0.0,
1993-10-26 00:00:00+00:00,13.1875,13.625,13.0,8.579276084899902,145400,0.0,
1993-10-27 00:00:00+00:00,13.375,13.75,13.375,8.74114990234375,426600,0.0,
1993-10-28 00:00:00+00:00,13.5,13.75,13.4375,8.74114990234375,369800,0.0,
1993-10-29 00:00:00+00:00,13.5,13.5,13.25,8.579276084899902,81600,0.0,
1993-11-01 00:00:00+00:00,13.1875,13.625,13.1875,8.74114990234375,121600,0.0,
1993-11-02 00:00:00+00:00,13.375,13.4375,13.0,8.538809776306152,98200,0.0,
1993-11-03 00:00:00+00:00,13.1875,13.1875,13.0,8.457870483398438,16200,0.0,
1993-11-04 00:00:00+00:00,13.0,13.0,12.75,8.25552749633789,21200,0.0,
1993-11-05 00:00:00+00:00,12.625,12.625,11.75,8.01271915435791,102000,0.0,
1993-11-08 00:00:00+00:00,12.375,12.5625,12.375,8.053190231323242,35000,0.0,
1993-11-09 00:00:00+00:00,12.4375,12.625,12.4375,8.093658447265625,161200,0.0,
1993-11-10 00:00:00+00:00,12.5,12.8125,12.4375,8.25552749633789,175000,0.0,
1993-11-11 00:00:00+00:00,12.8125,12.875,12.75,8.295997619628906,116400,0.0,
1993-11-12 00:00:00+00:00,12.8125,12.875,12.75,8.295997619628906,21000,0.0,
1993-11-15 00:00:00+00:00,12.8125,13.0625,12.6875,8.457870483398438,17800,0.0,
1993-11-16 00:00:00+00:00,13.375,13.375,13.1875,8.579276084899902,115600,0.0,
1993-11-17 00:00:00+00:00,13.3125,13.375,13.125,8.579276084899902,53200,0.0,
1993-11-18 00:00:00+00:00,13.25,13.25,12.8125,8.295997619628906,69200,0.0,
1993-11-19 00:00:00+00:00,12.875,12.875,12.6875,8.295997619628906,16400,0.0,
1993-11-22 00:00:00+00:00,12.8125,12.8125,12.3125,8.093658447265625,29600,0.0,
1993-11-23 00:00:00+00:00,12.5,12.5,12.375,8.01271915435791,7600,0.0,
1993-11-24 00:00:00+00:00,12.4375,12.9375,12.4375,8.407506942749023,24600,0.045,
1993-11-26 00:00:00+00:00,12.9375,12.9375,12.9375,8.407506942749023,2000,0.0,
1993-11-29 00:00:00+00:00,13.0,13.0,12.75,8.407506942749023,19600,0.0,
1993-11-30 00:00:00+00:00,12.8125,12.9375,12.8125,8.366891860961914,7400,0.0,
1993-12-01 00:00:00+00:00,12.875,13.0,12.875,8.407506942749023,36400,0.0,
1993-12-02 00:00:00+00:00,12.9375,12.9375,12.8125,8.366891860961914,30800,0.0,
1993-12-03 00:00:00+00:00,12.8125,13.0,12.8125,8.407506942749023,30600,0.0,
1993-12-06 00:00:00+00:00,13.0,13.0,12.5625,8.245043754577637,27000,0.0,
1993-12-07 00:00:00+00:00,12.5625,12.6875,12.4375,8.123196601867676,11000,0.0,
1993-12-08 00:00:00+00:00,12.5,12.6875,12.4375,8.245043754577637,10200,0.0,
1993-12-09 00:00:00+00:00,12.6875,12.75,12.625,8.285663604736328,62400,0.0,
1993-12-10 00:00:00+00:00,12.75,12.75,12.5625,8.285663604736328,20000,0.0,
1993-12-13 00:00:00+00:00,12.625,12.75,12.625,8.285663604736328,8000,0.0,
1993-12-14 00:00:00+00:00,12.625,12.625,12.4375,8.163809776306152,13800,0.0,
1993-12-15 00:00:00+00:00,12.5,12.5625,12.3125,8.001348495483398,6000,0.0,
1993-12-16 00:00:00+00:00,12.25,12.25,11.75,7.879496574401855,126000,0.0,
1993-12-17 00:00:00+00:00,12.25,12.375,12.125,7.96073055267334,56800,0.0,
1993-12-20 00:00:00+00:00,12.125,12.5,12.125,8.041962623596191,46200,0.0,
1993-12-21 00:00:00+00:00,12.375,12.5625,12.375,8.163809776306152,15200,0.0,
1993-12-22 00:00:00+00:00,12.5,12.5,12.375,8.08258056640625,199400,0.0,
1993-12-23 00:00:00+00:00,12.5,12.8125,12.5,8.285663604736328,67400,0.0,
1993-12-27 00:00:00+00:00,12.75,12.9375,12.75,8.407506942749023,18200,0.0,
1993-12-28 00:00:00+00:00,13.0,13.375,13.0,8.691821098327637,55800,0.0,
1993-12-29 00:00:00+00:00,13.1875,13.375,13.125,8.52935791015625,41800,0.0,
1993-12-30 00:00:00+00:00,13.1875,13.25,13.125,8.610589981079102,10600,0.0,
1993-12-31 00:00:00+00:00,13.375,13.5,13.375,8.691821098327637,33800,0.0,
1994-01-03 00:00:00+00:00,13.4375,13.5,13.25,8.610589981079102,43800,0.0,
1994-01-04 00:00:00+00:00,13.3125,13.5625,13.3125,8.813667297363281,38200,0.0,
1994-01-05 00:00:00+00:00,13.4375,13.5625,13.1875,8.610589981079102,19600,0.0,
1994-01-06 00:00:00+00:00,13.25,13.3125,13.1875,8.569972038269043,25400,0.0,
1994-01-07 00:00:00+00:00,13.25,13.375,13.125,8.569972038269043,92800,0.0,
1994-01-10 00:00:00+00:00,13.25,13.5625,13.1875,8.813667297363281,80200,0.0,
1994-01-11 00:00:00+00:00,13.5625,13.5625,13.3125,8.691821098327637,44600,0.0,
1994-01-12 00:00:00+00:00,13.3125,13.5,13.3125,8.732438087463379,11200,0.0,
1994-01-13 00:00:00+00:00,13.4375,13.4375,13.25,8.691821098327637,52200,0.0,
1994-01-14 00:00:00+00:00,13.4375,13.4375,13.3125,8.732438087463379,10600,0.0,
1994-01-17 00:00:00+00:00,13.5,14.1875,13.4375,9.179214477539062,64400,0.0,
1994-01-18 00:00:00+00:00,14.125,14.1875,14.0,9.097978591918944,66000,0.0,
1994-01-19 00:00:00+00:00,14.0625,14.0625,13.75,8.935519218444824,15200,0.0,
1994-01-20 00:00:00+00:00,13.625,13.9375,13.625,9.057365417480469,14400,0.0,
1994-01-21 00:00:00+00:00,13.9375,14.0,13.75,9.097978591918944,70200,0.0,
1994-01-24 00:00:00+00:00,14.0,14.0625,14.0,9.13859748840332,14000,0.0,
1994-01-25 00:00:00+00:00,14.0625,14.0625,14.0,9.13859748840332,44600,0.0,
1994-01-26 00:00:00+00:00,14.0625,14.0625,13.875,9.016743659973145,13800,0.0,
1994-01-27 00:00:00+00:00,13.75,13.8125,13.5625,8.85428237915039,62000,0.0,
1994-01-28 00:00:00+00:00,13.75,13.75,13.5625,8.813667297363281,22400,0.0,
1994-01-31 00:00:00+00:00,13.5625,13.625,13.5625,8.813667297363281,139800,0.0,
1994-02-01 00:00:00+00:00,13.5625,13.625,13.4375,8.813667297363281,120800,0.0,
1994-02-02 00:00:00+00:00,13.5625,13.5625,13.4375,8.813667297363281,31600,0.0,
1994-02-03 00:00:00+00:00,13.5625,13.5625,13.4375,8.732438087463379,41000,0.0,
1994-02-04 00:00:00+00:00,13.4375,13.5625,13.375,8.691821098327637,165400,0.0,
1994-02-07 00:00:00+00:00,13.375,13.4375,13.3125,8.651202201843262,27400,0.0,
1994-02-08 00:00:00+00:00,13.4375,14.3125,13.375,9.179214477539062,221000,0.0,
1994-02-09 00:00:00+00:00,14.25,14.5,14.0,9.13859748840332,170000,0.0,
1994-02-10 00:00:00+00:00,14.0,14.1875,14.0,9.097978591918944,97600,0.0,
1994-02-11 00:00:00+00:00,13.6875,13.8125,13.625,8.976130485534668,83400,0.0,
1994-02-14 00:00:00+00:00,13.8125,13.9375,13.8125,9.016743659973145,28600,0.0,
1994-02-15 00:00:00+00:00,13.8125,13.8125,13.625,8.85428237915039,29400,0.0,
1994-02-16 00:00:00+00:00,13.5,13.6875,13.375,8.691821098327637,42600,0.0,
1994-02-17 00:00:00+00:00,13.4375,13.6875,13.375,8.773051261901855,71800,0.0,
1994-02-18 00:00:00+00:00,13.5625,13.5625,13.375,8.773051261901855,34800,0.0,
1994-02-22 00:00:00+00:00,13.375,13.4375,13.25,8.610589981079102,44400,0.0,
1994-02-23 00:00:00+00:00,13.25,13.3125,13.0625,8.680682182312012,77800,0.045,
1994-02-24 00:00:00+00:00,13.3125,13.4375,13.25,8.762190818786621,54600,0.0,
1994-02-25 00:00:00+00:00,13.375,13.5,13.3125,8.762190818786621,10600,0.0,
1994-02-28 00:00:00+00:00,13.5,13.6875,13.375,8.925213813781738,73800,0.0,
1994-03-01 00:00:00+00:00,13.6875,13.6875,13.5,8.884459495544434,11800,0.0,
1994-03-02 00:00:00+00:00,13.4375,13.5,13.25,8.639927864074707,106600,0.0,
1994-03-03 00:00:00+00:00,13.25,13.4375,13.125,8.639927864074707,52400,0.0,
1994-03-04 00:00:00+00:00,13.3125,13.4375,13.25,8.762190818786621,74800,0.0,
1994-03-07 00:00:00+00:00,13.4375,13.4375,13.25,8.762190818786621,143000,0.0,
1994-03-08 00:00:00+00:00,13.4375,13.5,13.375,8.802949905395508,31600,0.0,
1994-03-09 00:00:00+00:00,13.5,13.5,13.4375,8.802949905395508,24400,0.0,
1994-03-10 00:00:00+00:00,13.5,13.5,13.3125,8.762190818786621,9800,0.0,
1994-03-11 00:00:00+00:00,13.3125,13.3125,13.125,8.55842113494873,21000,0.0,
1994-03-14 00:00:00+00:00,13.0625,13.3125,13.0625,8.680682182312012,12400,0.0,
1994-03-15 00:00:00+00:00,13.3125,13.375,13.25,8.721444129943848,3800,0.0,
1994-03-16 00:00:00+00:00,13.375,13.4375,13.3125,8.721444129943848,58800,0.0,
1994-03-17 00:00:00+00:00,13.3125,13.375,13.1875,8.680682182312012,65200,0.0,
1994-03-18 00:00:00+00:00,13.375,13.5625,13.3125,8.802949905395508,62600,0.0,
1994-03-21 00:00:00+00:00,13.4375,13.625,13.375,8.884459495544434,43400,0.0,
1994-03-22 00:00:00+00:00,13.625,13.625,13.5,8.802949905395508,28800,0.0,
1994-03-23 00:00:00+00:00,13.625,13.75,13.5,8.925213813781738,103800,0.0,
1994-03-24 00:00:00+00:00,13.6875,13.6875,13.5,8.84370231628418,67600,0.0,
1994-03-25 00:00:00+00:00,13.5625,13.5625,13.5,8.84370231628418,99200,0.0,
1994-03-28 00:00:00+00:00,13.625,13.625,13.5,8.802949905395508,58400,0.0,
1994-03-29 00:00:00+00:00,13.5625,13.625,13.3125,8.680682182312012,63000,0.0,
1994-03-30 00:00:00+00:00,13.3125,13.375,12.9375,8.436161994934082,76200,0.0,
1994-03-31 00:00:00+00:00,12.9375,13.0,12.375,8.110126495361328,36200,0.0,
1994-04-04 00:00:00+00:00,12.1875,12.1875,11.8125,7.824843406677246,274800,0.0,
1994-04-05 00:00:00+00:00,12.125,12.5,12.125,8.06937026977539,97600,0.0,
1994-04-06 00:00:00+00:00,12.3125,12.4375,12.25,8.028614044189453,56400,0.0,
1994-04-07 00:00:00+00:00,12.3125,12.4375,12.3125,8.110126495361328,37400,0.0,
1994-04-08 00:00:00+00:00,12.4375,12.4375,12.375,8.06937026977539,21200,0.0,
1994-04-11 00:00:00+00:00,12.5,12.5,12.3125,8.110126495361328,146000,0.0,
1994-04-12 00:00:00+00:00,12.625,12.9375,12.5625,8.273143768310547,99200,0.0,
1994-04-13 00:00:00+00:00,12.75,12.75,12.5625,8.273143768310547,15800,0.0,
1994-04-14 00:00:00+00:00,12.8125,12.8125,12.625,8.273143768310547,9200,0.0,
1994-04-15 00:00:00+00:00,12.6875,12.875,12.625,8.313898086547852,19200,0.0,
1994-04-18 00:00:00+00:00,12.8125,12.8125,12.75,8.354649543762207,6000,0.0,
1994-04-19 00:00:00+00:00,12.75,12.8125,12.5,8.273143768310547,68600,0.0,
1994-04-20 00:00:00+00:00,12.625,12.625,12.5,8.191630363464355,33400,0.0,
1994-04-21 00:00:00+00:00,12.625,12.625,12.4375,8.15087604522705,40200,0.0,
1994-04-22 00:00:00+00:00,12.5,12.75,12.5,8.232388496398926,19200,0.0,
1994-04-25 00:00:00+00:00,12.6875,12.875,12.6875,8.354649543762207,95200,0.0,
1994-04-26 00:00:00+00:00,12.875,12.875,12.75,8.395406723022461,100000,0.0,
1994-04-28 00:00:00+00:00,13.3125,13.4375,13.1875,8.721444129943848,218200,0.0,
1994-04-29 00:00:00+00:00,13.4375,13.875,13.3125,9.047472953796388,199200,0.0,
1994-05-02 00:00:00+00:00,13.875,14.0,13.875,9.08823013305664,44800,0.0,
1994-05-03 00:00:00+00:00,14.0,14.0,13.75,9.047472953796388,66600,0.0,
1994-05-04 00:00:00+00:00,13.8125,13.8125,13.5625,8.884459495544434,31200,0.0,
1994-05-05 00:00:00+00:00,13.625,13.8125,13.625,8.96596622467041,60400,0.0,
1994-05-06 00:00:00+00:00,13.6875,13.6875,13.5,8.925213813781738,21000,0.0,
1994-05-09 00:00:00+00:00,13.5625,13.5625,13.25,8.721444129943848,70200,0.0,
1994-05-10 00:00:00+00:00,13.5,13.5,13.25,8.680682182312012,10400,0.0,
1994-05-11 00:00:00+00:00,13.3125,13.4375,13.1875,8.680682182312012,8200,0.0,
1994-05-12 00:00:00+00:00,13.25,13.625,13.25,8.884459495544434,33800,0.0,
1994-05-13 00:00:00+00:00,13.625,13.625,13.3125,8.802949905395508,14200,0.0,
1994-05-16 00:00:00+00:00,13.5,13.875,13.375,9.006718635559082,76000,0.0,
1994-05-17 00:00:00+00:00,13.6875,13.8125,13.625,8.96596622467041,44400,0.0,
1994-05-18 00:00:00+00:00,13.9375,13.9375,13.75,9.006718635559082,19000,0.0,
1994-05-19 00:00:00+00:00,13.9375,14.125,13.9375,9.210492134094238,30200,0.0,
1994-05-20 00:00:00+00:00,14.0,14.3125,14.0,9.332758903503418,77200,0.0,
1994-05-23 00:00:00+00:00,14.25,14.375,14.125,9.332758903503418,56000,0.0,
1994-05-24 00:00:00+00:00,14.375,14.5,13.9375,9.128982543945312,19800,0.0,
1994-05-25 00:00:00+00:00,14.0,14.25,14.0,9.321964263916016,74600,0.045,
1994-05-26 00:00:00+00:00,14.3125,14.5,14.125,9.321964263916016,46000,0.0,
1994-05-27 00:00:00+00:00,14.25,14.375,14.25,9.40373420715332,5400,0.0,
1994-05-31 00:00:00+00:00,14.5,14.5625,14.4375,9.526392936706545,53400,0.0,
1994-06-01 00:00:00+00:00,14.5625,14.6875,14.4375,9.567282676696776,27600,0.0,
1994-06-02 00:00:00+00:00,14.5,14.625,14.1875,9.321964263916016,37400,0.0,
1994-06-03 00:00:00+00:00,14.375,14.4375,14.25,9.40373420715332,30400,0.0,
1994-06-06 00:00:00+00:00,14.375,14.5,14.1875,9.485508918762209,28800,0.0,
1994-06-07 00:00:00+00:00,14.375,14.4375,13.75,9.158422470092772,92400,0.0,
1994-06-08 00:00:00+00:00,14.0625,14.125,14.0,9.199310302734377,16000,0.0,
1994-06-09 00:00:00+00:00,14.0625,14.1875,14.0625,9.199310302734377,5000,0.0,
1994-06-10 00:00:00+00:00,14.0,14.125,14.0,9.199310302734377,72600,0.0,
1994-06-13 00:00:00+00:00,14.0,14.125,13.9375,9.240193367004396,53000,0.0,
1994-06-14 00:00:00+00:00,14.1875,14.3125,14.125,9.321964263916016,9800,0.0,
1994-06-15 00:00:00+00:00,14.375,14.375,14.0,9.281082153320312,17200,0.0,
1994-06-16 00:00:00+00:00,14.1875,14.3125,14.125,9.36285400390625,11400,0.0,
1994-06-17 00:00:00+00:00,14.375,14.4375,14.1875,9.321964263916016,20800,0.0,
1994-06-20 00:00:00+00:00,14.125,14.125,13.8125,9.03576374053955,59800,0.0,
1994-06-21 00:00:00+00:00,13.875,13.875,13.375,8.790452003479004,96800,0.0,
1994-06-22 00:00:00+00:00,13.5,13.75,13.5,8.994881629943848,48800,0.0,
1994-06-23 00:00:00+00:00,13.75,13.75,13.625,8.994881629943848,58600,0.0,
1994-06-24 00:00:00+00:00,13.6875,13.875,13.5,8.831336975097656,107400,0.0,
1994-06-27 00:00:00+00:00,13.5625,13.625,13.5,8.872221946716309,68600,0.0,
1994-06-28 00:00:00+00:00,14.0,14.125,13.875,9.117536544799805,61400,0.0,
1994-06-29 00:00:00+00:00,14.0,14.0,13.9375,9.117536544799805,3600,0.0,
1994-06-30 00:00:00+00:00,13.8125,13.875,13.75,9.076647758483888,16800,0.0,
1994-07-01 00:00:00+00:00,13.875,13.875,13.75,9.076647758483888,2400,0.0,
