date,XPL_Open,XPL_High,XPL_Low,XPL_Close,XPL_Volume,XPL_Dividends,XPL_Stock Splits
2006-09-06 00:00:00+00:00,3.3499999046325684,3.440000057220459,3.190000057220459,3.190000057220459,7700,,
2006-09-07 00:00:00+00:00,3.299999952316284,3.299999952316284,3.049999952316284,3.150000095367432,9700,,
2006-09-08 00:00:00+00:00,3.150000095367432,3.150000095367432,3.049999952316284,3.0999999046325684,5700,,
2006-09-11 00:00:00+00:00,3.0,3.0,2.8499999046325684,2.880000114440918,24700,,
2006-09-12 00:00:00+00:00,2.8499999046325684,3.009999990463257,2.8499999046325684,3.0,8900,,
2006-09-13 00:00:00+00:00,3.009999990463257,3.049999952316284,2.9600000381469727,3.049999952316284,9300,,
2006-09-14 00:00:00+00:00,3.0799999237060547,3.0999999046325684,3.0199999809265137,3.0199999809265137,22400,,
2006-09-15 00:00:00+00:00,3.0,3.0,2.950000047683716,2.950000047683716,6500,,
2006-09-18 00:00:00+00:00,2.950000047683716,3.0199999809265137,2.950000047683716,3.0,1300,,
2006-09-19 00:00:00+00:00,3.0,3.0,3.0,3.0,0,,
2006-09-20 00:00:00+00:00,2.9800000190734863,3.009999990463257,2.9800000190734863,2.990000009536743,6000,,
2006-09-21 00:00:00+00:00,2.990000009536743,2.990000009536743,2.990000009536743,2.990000009536743,0,,
2006-09-22 00:00:00+00:00,3.0,3.0,3.0,3.0,600,,
2006-09-25 00:00:00+00:00,3.039999961853028,3.0999999046325684,3.0299999713897705,3.069999933242798,3300,,
2006-09-26 00:00:00+00:00,3.069999933242798,3.069999933242798,3.069999933242798,3.069999933242798,10400,,
2006-09-27 00:00:00+00:00,3.069999933242798,3.1600000858306885,3.069999933242798,3.119999885559082,10600,,
2006-09-28 00:00:00+00:00,3.1700000762939453,3.400000095367432,3.109999895095825,3.2699999809265137,54100,,
2006-09-29 00:00:00+00:00,3.299999952316284,3.650000095367432,3.259999990463257,3.650000095367432,58800,,
2006-10-02 00:00:00+00:00,3.609999895095825,3.640000104904175,3.4600000381469727,3.5999999046325684,16400,,
2006-10-03 00:00:00+00:00,3.690000057220459,3.690000057220459,3.5299999713897705,3.539999961853028,8400,,
2006-10-04 00:00:00+00:00,3.549999952316284,3.549999952316284,3.430000066757202,3.430000066757202,23800,,
2006-10-05 00:00:00+00:00,3.4600000381469727,3.4600000381469727,3.3499999046325684,3.400000095367432,1500,,
2006-10-06 00:00:00+00:00,3.4200000762939453,3.450000047683716,3.390000104904175,3.450000047683716,9800,,
2006-10-09 00:00:00+00:00,3.450000047683716,3.5,3.450000047683716,3.450000047683716,1600,,
2006-10-10 00:00:00+00:00,3.5,3.5999999046325684,3.490000009536743,3.5,15800,,
2006-10-11 00:00:00+00:00,3.5899999141693115,3.5899999141693115,3.5199999809265137,3.5199999809265137,11000,,
2006-10-12 00:00:00+00:00,3.549999952316284,3.549999952316284,3.5199999809265137,3.5199999809265137,7000,,
2006-10-13 00:00:00+00:00,3.5299999713897705,3.5999999046325684,3.5299999713897705,3.5999999046325684,35000,,
2006-10-16 00:00:00+00:00,3.5299999713897705,3.559999942779541,3.5299999713897705,3.559999942779541,6000,,
2006-10-17 00:00:00+00:00,3.539999961853028,3.539999961853028,3.5,3.5,3400,,
2006-10-18 00:00:00+00:00,3.5199999809265137,3.5199999809265137,3.5199999809265137,3.5199999809265137,2000,,
2006-10-19 00:00:00+00:00,3.539999961853028,3.559999942779541,3.5199999809265137,3.559999942779541,900,,
2006-10-20 00:00:00+00:00,3.539999961853028,3.650000095367432,3.539999961853028,3.619999885559082,2700,,
2006-10-23 00:00:00+00:00,3.630000114440918,3.700000047683716,3.630000114440918,3.700000047683716,16900,,
2006-10-24 00:00:00+00:00,3.690000057220459,3.7300000190734863,3.640000104904175,3.670000076293945,8000,,
2006-10-25 00:00:00+00:00,3.470000028610229,3.5999999046325684,3.470000028610229,3.549999952316284,13800,,
2006-10-26 00:00:00+00:00,3.509999990463257,3.630000114440918,3.450000047683716,3.630000114440918,15600,,
2006-10-27 00:00:00+00:00,3.5899999141693115,3.5999999046325684,3.5,3.549999952316284,39400,,
2006-10-30 00:00:00+00:00,3.609999895095825,3.650000095367432,3.5899999141693115,3.5899999141693115,5900,,
2006-10-31 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,3500,,
2006-11-01 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.549999952316284,3.5899999141693115,17100,,
2006-11-02 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,25700,,
2006-11-03 00:00:00+00:00,3.650000095367432,3.650000095367432,3.5899999141693115,3.640000104904175,7100,,
2006-11-06 00:00:00+00:00,3.5999999046325684,3.7200000286102295,3.5999999046325684,3.7200000286102295,3300,,
2006-11-07 00:00:00+00:00,3.75,3.759999990463257,3.7200000286102295,3.759999990463257,7400,,
2006-11-08 00:00:00+00:00,3.690000057220459,3.740000009536743,3.670000076293945,3.740000009536743,5700,,
2006-11-09 00:00:00+00:00,3.670000076293945,3.670000076293945,3.5299999713897705,3.5299999713897705,18000,,
2006-11-10 00:00:00+00:00,3.5299999713897705,3.650000095367432,3.5299999713897705,3.650000095367432,42100,,
2006-11-13 00:00:00+00:00,3.650000095367432,3.670000076293945,3.650000095367432,3.670000076293945,2300,,
2006-11-14 00:00:00+00:00,3.5999999046325684,3.630000114440918,3.5799999237060547,3.5799999237060547,7400,,
2006-11-15 00:00:00+00:00,3.549999952316284,3.5999999046325684,3.549999952316284,3.549999952316284,3000,,
2006-11-16 00:00:00+00:00,3.5999999046325684,3.630000114440918,3.5999999046325684,3.619999885559082,13000,,
2006-11-17 00:00:00+00:00,3.559999942779541,3.559999942779541,3.490000009536743,3.5,4900,,
2006-11-20 00:00:00+00:00,3.5,3.5,3.450000047683716,3.450000047683716,1300,,
2006-11-21 00:00:00+00:00,3.5,3.549999952316284,3.5,3.549999952316284,12100,,
2006-11-22 00:00:00+00:00,3.5899999141693115,3.700000047683716,3.569999933242798,3.690000057220459,50100,,
2006-11-24 00:00:00+00:00,3.700000047683716,3.740000009536743,3.700000047683716,3.740000009536743,1000,,
2006-11-27 00:00:00+00:00,3.900000095367432,3.900000095367432,3.759999990463257,3.849999904632568,38400,,
2006-11-28 00:00:00+00:00,3.799999952316284,3.910000085830689,3.799999952316284,3.910000085830689,37200,,
2006-11-29 00:00:00+00:00,3.920000076293945,3.920000076293945,3.839999914169312,3.880000114440918,5700,,
2006-11-30 00:00:00+00:00,3.869999885559082,3.900000095367432,3.839999914169312,3.900000095367432,9500,,
2006-12-01 00:00:00+00:00,3.849999904632568,3.9800000190734863,3.759999990463257,3.759999990463257,11200,,
2006-12-04 00:00:00+00:00,3.869999885559082,4.03000020980835,3.869999885559082,4.03000020980835,2100,,
2006-12-05 00:00:00+00:00,4.019999980926514,4.230000019073486,4.0,4.150000095367432,31100,,
2006-12-06 00:00:00+00:00,4.150000095367432,4.199999809265137,4.050000190734863,4.170000076293945,4700,,
2006-12-07 00:00:00+00:00,4.0,4.21999979019165,3.9800000190734863,4.079999923706055,20200,,
2006-12-08 00:00:00+00:00,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,0,,
2006-12-11 00:00:00+00:00,4.099999904632568,4.099999904632568,4.0,4.0,6000,,
2006-12-12 00:00:00+00:00,4.0,4.150000095367432,4.0,4.110000133514404,5500,,
2006-12-13 00:00:00+00:00,4.099999904632568,4.130000114440918,4.0,4.079999923706055,4100,,
2006-12-14 00:00:00+00:00,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,100,,
2006-12-15 00:00:00+00:00,4.050000190734863,4.050000190734863,4.0,4.0,5100,,
2006-12-18 00:00:00+00:00,3.9800000190734863,4.039999961853027,3.9800000190734863,4.039999961853027,300,,
2006-12-19 00:00:00+00:00,4.050000190734863,4.099999904632568,4.050000190734863,4.099999904632568,1200,,
2006-12-20 00:00:00+00:00,4.059999942779541,4.139999866485596,4.050000190734863,4.090000152587891,3000,,
2006-12-21 00:00:00+00:00,4.050000190734863,4.059999942779541,4.0,4.059999942779541,5000,,
2006-12-22 00:00:00+00:00,4.059999942779541,4.059999942779541,4.059999942779541,4.059999942779541,0,,
2006-12-26 00:00:00+00:00,4.059999942779541,4.059999942779541,4.059999942779541,4.059999942779541,0,,
2006-12-27 00:00:00+00:00,4.099999904632568,4.099999904632568,4.090000152587891,4.090000152587891,900,,
2006-12-28 00:00:00+00:00,4.110000133514404,4.110000133514404,4.090000152587891,4.110000133514404,14600,,
2006-12-29 00:00:00+00:00,4.099999904632568,4.119999885559082,4.099999904632568,4.119999885559082,16600,,
2007-01-03 00:00:00+00:00,4.150000095367432,4.150000095367432,4.0,4.099999904632568,30200,,
2007-01-04 00:00:00+00:00,4.059999942779541,4.079999923706055,4.0,4.0,2900,,
2007-01-05 00:00:00+00:00,3.9600000381469727,4.190000057220459,3.950000047683716,4.190000057220459,5100,,
2007-01-08 00:00:00+00:00,4.190000057220459,4.199999809265137,4.150000095367432,4.150000095367432,2600,,
2007-01-09 00:00:00+00:00,4.099999904632568,4.099999904632568,3.849999904632568,4.0,18700,,
2007-01-10 00:00:00+00:00,3.9800000190734863,4.010000228881836,3.9800000190734863,4.0,5200,,
