date,DES_Open,DES_High,DES_Low,DES_Close,DES_Volume,DES_Dividends,DES_Stock Splits
2006-06-16 00:00:00+00:00,16.90333366394043,16.90333366394043,16.726667404174805,9.263154983520508,32400,0.0,
2006-06-19 00:00:00+00:00,16.766666412353516,16.773332595825195,16.566667556762695,9.193048477172852,19200,0.0,
2006-06-20 00:00:00+00:00,16.536666870117188,16.559999465942383,16.53333282470703,9.152462005615234,18000,0.0,
2006-06-21 00:00:00+00:00,16.59666633605957,16.729999542236328,16.579999923706055,9.24655055999756,13800,0.0,
2006-06-22 00:00:00+00:00,16.643333435058594,16.643333435058594,16.573333740234375,9.174600601196287,11700,0.0,
2006-06-23 00:00:00+00:00,16.579999923706055,16.739999771118164,16.579999923706055,9.217031478881836,33900,0.0,
2006-06-26 00:00:00+00:00,16.700000762939453,16.883333206176758,16.700000762939453,9.344329833984377,27900,0.0,
2006-06-27 00:00:00+00:00,16.78333282470703,16.856666564941406,16.73666763305664,9.263154983520508,5100,0.0,
2006-06-28 00:00:00+00:00,16.74333381652832,16.74333381652832,16.666667938232422,9.2262544631958,5400,0.0,
2006-06-29 00:00:00+00:00,16.983333587646484,17.01333236694336,16.916667938232422,9.36646556854248,5100,0.0,
2006-06-30 00:00:00+00:00,17.196666717529297,17.31999969482422,17.196666717529297,9.560182571411133,10500,0.0,
2006-07-03 00:00:00+00:00,17.24333381652832,17.34666633605957,17.24333381652832,9.600768089294434,7500,0.0,
2006-07-05 00:00:00+00:00,17.21666717529297,17.34666633605957,17.116666793823242,9.526973724365234,57900,0.0,
2006-07-06 00:00:00+00:00,17.316667556762695,17.350000381469727,17.206666946411133,9.558335304260254,13500,0.0,
2006-07-07 00:00:00+00:00,17.246667861938477,17.35333251953125,17.156667709350586,9.495606422424316,11700,0.0,
2006-07-10 00:00:00+00:00,17.156667709350586,17.316667556762695,17.156667709350586,9.538042068481444,30300,0.0,
2006-07-11 00:00:00+00:00,17.19333267211914,17.360000610351562,17.100000381469727,9.608154296875,14400,0.0,
2006-07-12 00:00:00+00:00,17.32666778564453,17.329999923706055,17.09666633605957,9.46424961090088,21000,0.0,
2006-07-13 00:00:00+00:00,17.023332595825195,17.023332595825195,16.816667556762695,9.320341110229492,25200,0.0,
2006-07-14 00:00:00+00:00,16.829999923706055,16.829999923706055,16.6299991607666,9.274226188659668,13500,0.0,
2006-07-17 00:00:00+00:00,16.719999313354492,16.770000457763672,16.65333366394043,9.274226188659668,449400,0.0,
2006-07-18 00:00:00+00:00,16.8700008392334,16.876667022705078,16.733333587646484,9.322189331054688,29700,0.0,
2006-07-19 00:00:00+00:00,16.96666717529297,17.316667556762695,16.96666717529297,9.584162712097168,265500,0.0,
2006-07-20 00:00:00+00:00,17.383333206176758,17.383333206176758,17.166667938232422,9.50299072265625,39600,0.0,
2006-07-21 00:00:00+00:00,16.883333206176758,16.883333206176758,16.753332138061523,9.318504333496094,15300,0.0,
2006-07-24 00:00:00+00:00,16.920000076293945,17.15333366394043,16.920000076293945,9.493766784667969,12300,0.0,
2006-07-25 00:00:00+00:00,17.156667709350586,17.213333129882812,17.116666793823242,9.50483512878418,43800,0.0,
