date,MHH_Open,MHH_High,MHH_Low,MHH_Close,MHH_Volume,MHH_Dividends,MHH_Stock Splits
2008-11-19 00:00:00+00:00,0.699999988079071,0.699999988079071,0.699999988079071,0.5051583647727966,40250,0.0,
2008-11-20 00:00:00+00:00,0.6759999990463257,0.6800000071525574,0.6240000128746033,0.476292222738266,32000,0.0,
2008-11-21 00:00:00+00:00,0.6399999856948853,0.6800000071525574,0.5600000023841858,0.4041267037391662,43250,0.0,
2008-11-24 00:00:00+00:00,0.5839999914169312,0.6000000238418579,0.5239999890327454,0.4041267037391662,41000,0.0,
2008-11-25 00:00:00+00:00,0.5600000023841858,0.5600000023841858,0.4880000054836273,0.3752605020999908,95750,0.0,
2008-11-26 00:00:00+00:00,0.5,0.5080000162124634,0.4839999973773956,0.3608274161815643,97750,0.0,
2008-11-28 00:00:00+00:00,0.5080000162124634,0.7039999961853027,0.5080000162124634,0.5051583647727966,21250,0.0,
2008-12-01 00:00:00+00:00,0.7239999771118164,0.7239999771118164,0.6119999885559082,0.4416527450084686,18750,0.0,
2008-12-02 00:00:00+00:00,0.6000000238418579,0.6359999775886536,0.5120000243186951,0.3752605020999908,107250,0.0,
2008-12-03 00:00:00+00:00,0.5040000081062317,0.5400000214576721,0.4799999892711639,0.3492809236049652,78250,0.0,
2008-12-04 00:00:00+00:00,0.4679999947547912,0.4799999892711639,0.4000000059604645,0.3030950129032135,146000,0.0,
2008-12-05 00:00:00+00:00,0.4199999868869781,0.4720000028610229,0.4120000004768371,0.3030950129032135,140750,0.0,
2008-12-08 00:00:00+00:00,0.4760000109672546,0.4760000109672546,0.4079999923706054,0.3175281286239624,240500,0.0,
2008-12-09 00:00:00+00:00,0.4480000138282776,0.4519999921321869,0.4160000085830688,0.3261879682540893,165000,0.0,
2008-12-10 00:00:00+00:00,0.5,0.6159999966621399,0.4320000112056732,0.3983534574508667,89000,0.0,
2008-12-11 00:00:00+00:00,0.5640000104904175,0.6240000128746033,0.5360000133514404,0.3868069946765899,38250,0.0,
2008-12-12 00:00:00+00:00,0.5600000023841858,0.5879999995231628,0.5040000081062317,0.3839203715324402,35750,0.0,
2008-12-15 00:00:00+00:00,0.4799999892711639,0.5320000052452087,0.4679999947547912,0.343507707118988,7500,0.0,
2008-12-16 00:00:00+00:00,0.5519999861717224,0.7919999957084656,0.5519999861717224,0.5138182640075684,270750,0.0,
2008-12-17 00:00:00+00:00,0.7200000286102295,0.959999978542328,0.7200000286102295,0.577323853969574,254250,0.0,
2008-12-18 00:00:00+00:00,0.800000011920929,0.959999978542328,0.800000011920929,0.6148499250411987,74750,0.0,
2008-12-19 00:00:00+00:00,0.8399999737739563,0.959999978542328,0.7200000286102295,0.6927886009216309,108000,0.0,
2008-12-22 00:00:00+00:00,0.959999978542328,0.9639999866485596,0.8519999980926514,0.6148499250411987,44750,0.0,
2008-12-23 00:00:00+00:00,0.8519999980926514,0.9039999842643738,0.8519999980926514,0.6494893431663513,11250,0.0,
2008-12-24 00:00:00+00:00,0.800000011920929,0.8479999899864197,0.800000011920929,0.6090766191482544,6500,0.0,
2008-12-26 00:00:00+00:00,0.7680000066757202,0.959999978542328,0.7680000066757202,0.6899020075798035,21750,0.0,
2008-12-29 00:00:00+00:00,0.8999999761581421,0.959999978542328,0.8399999737739563,0.6927886009216309,71000,0.0,
2008-12-30 00:00:00+00:00,0.8960000276565552,0.8960000276565552,0.8960000276565552,0.6466027498245239,3500,0.0,
2008-12-31 00:00:00+00:00,0.8999999761581421,0.9520000219345092,0.8999999761581421,0.6870154142379761,25000,0.0,
2009-01-02 00:00:00+00:00,0.959999978542328,0.959999978542328,0.9240000247955322,0.6927886009216309,24000,0.0,
2009-01-05 00:00:00+00:00,0.9399999976158142,0.959999978542328,0.9399999976158142,0.6783555150032043,14250,0.0,
2009-01-06 00:00:00+00:00,0.959999978542328,0.959999978542328,0.9399999976158142,0.6927886009216309,31250,0.0,
2009-01-07 00:00:00+00:00,0.9760000109672546,0.9760000109672546,0.800000011920929,0.6466027498245239,69250,0.0,
2009-01-08 00:00:00+00:00,0.8999999761581421,0.9079999923706056,0.800000011920929,0.5802105069160461,27250,0.0,
2009-01-09 00:00:00+00:00,0.8600000143051147,0.9039999842643738,0.8560000061988831,0.6523759365081787,14500,0.0,
2009-01-12 00:00:00+00:00,0.8880000114440918,0.9079999923706056,0.8880000114440918,0.6494893431663513,18000,0.0,
2009-01-13 00:00:00+00:00,0.9359999895095824,0.959999978542328,0.8999999761581421,0.6783555150032043,46000,0.0,
2009-01-14 00:00:00+00:00,0.9079999923706056,0.9079999923706056,0.8240000009536743,0.6206231713294983,8000,0.0,
2009-01-15 00:00:00+00:00,0.843999981880188,0.8600000143051147,0.8399999737739563,0.6177365779876709,4750,0.0,
