date,CLDT_Open,CLDT_High,CLDT_Low,CLDT_Close,CLDT_Volume,CLDT_Dividends,CLDT_Stock Splits
2010-04-16 00:00:00+00:00,20.25,20.63999938964844,20.13999938964844,11.349522590637209,2368400,0.0,
2010-04-19 00:00:00+00:00,20.700000762939453,20.700000762939453,20.149999618530277,11.183439254760742,247600,0.0,
2010-04-20 00:00:00+00:00,20.200000762939453,20.34000015258789,20.0,11.072709083557127,108600,0.0,
2010-04-21 00:00:00+00:00,20.0,20.040000915527344,19.5,10.984122276306152,233800,0.0,
2010-04-22 00:00:00+00:00,19.799999237060547,20.030000686645508,19.489999771118164,11.061641693115234,55800,0.0,
2010-04-23 00:00:00+00:00,20.309999465942383,20.309999465942383,19.729999542236328,10.923223495483398,56100,0.0,
2010-04-26 00:00:00+00:00,19.6299991607666,20.059999465942383,19.600000381469727,11.067173957824709,90200,0.0,
2010-04-27 00:00:00+00:00,20.01000022888184,20.270000457763672,19.82999992370605,11.039490699768066,46700,0.0,
2010-04-28 00:00:00+00:00,20.25,20.25,19.950000762939453,11.045036315917969,3600,0.0,
2010-04-29 00:00:00+00:00,20.049999237060547,20.149999618530277,19.88999938964844,11.078246116638184,7600,0.0,
2010-04-30 00:00:00+00:00,19.989999771118164,20.0,19.459999084472656,10.989662170410156,55900,0.0,
2010-05-03 00:00:00+00:00,19.82999992370605,19.940000534057617,19.61000061035156,10.9066162109375,27300,0.0,
2010-05-04 00:00:00+00:00,19.649999618530277,20.0,19.649999618530277,11.011808395385742,57200,0.0,
2010-05-05 00:00:00+00:00,19.81999969482422,20.06999969482422,19.63999938964844,11.061641693115234,46500,0.0,
2010-05-06 00:00:00+00:00,20.06999969482422,20.06999969482422,19.459999084472656,10.878931999206545,5900,0.0,
2010-05-07 00:00:00+00:00,19.43000030517578,19.75,19.43000030517578,10.89554500579834,42300,0.0,
2010-05-10 00:00:00+00:00,20.0,20.57999992370605,19.959999084472656,11.072709083557127,15900,0.0,
2010-05-11 00:00:00+00:00,19.81999969482422,20.1299991607666,19.770000457763672,10.989662170410156,9200,0.0,
2010-05-12 00:00:00+00:00,19.75,20.36000061035156,19.290000915527344,11.072709083557127,19200,0.0,
2010-05-13 00:00:00+00:00,20.100000381469727,20.190000534057617,20.0,11.10593032836914,8300,0.0,
2010-05-14 00:00:00+00:00,19.950000762939453,20.190000534057617,19.899999618530277,11.01735019683838,5500,0.0,
2010-05-17 00:00:00+00:00,20.0,20.030000686645508,19.299999237060547,10.762680053710938,23400,0.0,
2010-05-18 00:00:00+00:00,19.600000381469727,19.600000381469727,18.399999618530277,10.48031997680664,113100,0.0,
2010-05-19 00:00:00+00:00,19.049999237060547,19.38999938964844,18.86000061035156,10.441568374633787,13800,0.0,
2010-05-20 00:00:00+00:00,18.600000381469727,18.71999931335449,18.040000915527344,10.07063102722168,4600,0.0,
2010-05-21 00:00:00+00:00,18.170000076293945,18.350000381469727,17.559999465942383,9.771661758422852,66500,0.0,
2010-05-24 00:00:00+00:00,17.75,18.200000762939453,17.75,9.87685775756836,10600,0.0,
2010-05-25 00:00:00+00:00,17.479999542236328,17.889999389648438,17.469999313354492,9.749520301818848,41700,0.0,
2010-05-26 00:00:00+00:00,17.989999771118164,18.190000534057617,17.5,10.004194259643556,65200,0.0,
2010-05-27 00:00:00+00:00,18.049999237060547,18.049999237060547,17.639999389648438,9.94329071044922,6800,0.0,
2010-05-28 00:00:00+00:00,17.920000076293945,18.0,17.920000076293945,9.965442657470703,5200,0.0,
2010-06-01 00:00:00+00:00,17.850000381469727,18.07999992370605,17.600000381469727,9.93776035308838,9000,0.0,
2010-06-02 00:00:00+00:00,17.899999618530273,18.07999992370605,17.899999618530273,10.00972843170166,1000,0.0,
2010-06-03 00:00:00+00:00,17.920000076293945,18.149999618530277,17.920000076293945,9.993121147155762,6600,0.0,
2010-06-04 00:00:00+00:00,18.0,18.049999237060547,17.93000030517578,9.93776035308838,6600,0.0,
2010-06-07 00:00:00+00:00,18.0,18.11000061035156,17.979999542236328,9.993121147155762,5000,0.0,
2010-06-08 00:00:00+00:00,17.850000381469727,18.049999237060547,17.670000076293945,9.832566261291504,7400,0.0,
2010-06-09 00:00:00+00:00,17.600000381469727,18.0,17.600000381469727,9.81042194366455,5400,0.0,
2010-06-10 00:00:00+00:00,17.610000610351562,18.010000228881836,17.610000610351562,9.771661758422852,5200,0.0,
2010-06-11 00:00:00+00:00,17.75,17.860000610351562,17.549999237060547,9.777201652526855,6400,0.0,
2010-06-14 00:00:00+00:00,17.75,18.049999237060547,17.700000762939453,9.965442657470703,15600,0.0,
2010-06-15 00:00:00+00:00,17.920000076293945,18.09000015258789,17.860000610351562,9.97651481628418,9200,0.0,
2010-06-16 00:00:00+00:00,18.11000061035156,18.200000762939453,17.920000076293945,9.94329071044922,5600,0.0,
2010-06-17 00:00:00+00:00,17.899999618530273,18.059999465942383,17.780000686645508,9.94329071044922,5000,0.0,
2010-06-18 00:00:00+00:00,18.049999237060547,18.13999938964844,17.450000762939453,9.732909202575684,101900,0.0,
2010-06-21 00:00:00+00:00,17.850000381469727,18.149999618530277,17.850000381469727,9.932223320007324,66700,0.0,
2010-06-22 00:00:00+00:00,17.940000534057617,18.26000022888184,17.860000610351562,10.087235450744627,14600,0.0,
2010-06-23 00:00:00+00:00,18.200000762939453,18.200000762939453,17.850000381469727,9.98205280303955,22200,0.0,
2010-06-24 00:00:00+00:00,18.030000686645508,18.049999237060547,17.780000686645508,9.94329071044922,20600,0.0,
2010-06-25 00:00:00+00:00,17.889999389648438,18.479999542236328,17.6200008392334,10.20350456237793,619200,0.0,
2010-06-28 00:00:00+00:00,18.32999992370605,18.440000534057617,17.700000762939453,9.904539108276367,20800,0.0,
2010-06-29 00:00:00+00:00,17.75,17.889999389648438,17.469999313354492,9.705233573913574,26800,0.0,
2010-06-30 00:00:00+00:00,17.59000015258789,18.59000015258789,17.530000686645508,9.89346694946289,39300,0.0,
2010-07-01 00:00:00+00:00,17.93000030517578,17.93000030517578,17.270000457763672,9.605578422546388,17300,0.0,
2010-07-02 00:00:00+00:00,17.43000030517578,17.65999984741211,17.389999389648438,9.694157600402832,12500,0.0,
2010-07-06 00:00:00+00:00,17.68000030517578,17.760000228881836,16.600000381469727,9.20142650604248,13000,0.0,
2010-07-07 00:00:00+00:00,16.670000076293945,16.719999313354492,16.43000030517578,9.256783485412598,25600,0.0,
2010-07-08 00:00:00+00:00,16.84000015258789,17.309999465942383,16.770000457763672,9.334298133850098,26200,0.0,
2010-07-09 00:00:00+00:00,16.790000915527344,16.809999465942383,16.649999618530273,9.267858505249023,38800,0.0,
2010-07-12 00:00:00+00:00,16.739999771118164,16.739999771118164,16.420000076293945,9.107306480407717,38300,0.0,
2010-07-13 00:00:00+00:00,16.729999542236328,16.8799991607666,16.6200008392334,9.267858505249023,42600,0.0,
2010-07-14 00:00:00+00:00,16.59000015258789,16.59000015258789,16.360000610351562,9.085156440734863,19000,0.0,
2010-07-15 00:00:00+00:00,16.5,16.5,15.979999542236328,8.880314826965332,73700,0.0,
2010-07-16 00:00:00+00:00,16.010000228881836,16.139999389648438,15.859999656677246,8.836021423339844,18000,0.0,
2010-07-19 00:00:00+00:00,16.0,16.0,15.8100004196167,8.791732788085938,12800,0.0,
2010-07-20 00:00:00+00:00,15.75,15.75,15.4399995803833,8.603497505187988,92600,0.0,
2010-07-21 00:00:00+00:00,15.5600004196167,15.6899995803833,14.90999984741211,8.276848793029785,28600,0.0,
2010-07-22 00:00:00+00:00,15.079999923706056,15.18000030517578,14.880000114440918,8.359894752502441,396100,0.0,
2010-07-23 00:00:00+00:00,15.020000457763672,15.630000114440918,14.9399995803833,8.6145658493042,114600,0.0,
2010-07-26 00:00:00+00:00,15.529999732971191,15.640000343322754,15.460000038146973,8.592424392700195,23400,0.0,
2010-07-27 00:00:00+00:00,15.649999618530272,15.699999809265137,14.25,8.6145658493042,16600,0.0,
2010-07-28 00:00:00+00:00,15.5,15.609999656677246,15.15999984741211,8.43740463256836,24100,0.0,
2010-07-29 00:00:00+00:00,15.329999923706056,15.329999923706056,15.109999656677246,8.376504898071289,38400,0.0,
2010-07-30 00:00:00+00:00,15.010000228881836,15.229999542236328,14.960000038146973,8.398650169372559,18200,0.0,
2010-08-02 00:00:00+00:00,15.369999885559082,15.510000228881836,15.220000267028809,8.481695175170898,25500,0.0,
2010-08-03 00:00:00+00:00,15.31999969482422,16.479999542236328,15.31999969482422,8.996577262878418,41700,0.0,
2010-08-04 00:00:00+00:00,16.31999969482422,16.579999923706055,16.25,9.090696334838867,8400,0.0,
