date,XPO_Open,XPO_High,XPO_Low,XPO_Close,XPO_Volume,XPO_Dividends,XPO_Stock Splits
2003-10-07 00:00:00+00:00,1.8537770509719849,1.8537770509719849,1.7016010284423828,1.7292699813842771,36793,,
2003-10-08 00:00:00+00:00,1.7292699813842771,1.7292699813842771,1.7016010284423828,1.7292699813842771,7228,,
2003-10-09 00:00:00+00:00,1.7016010284423828,1.7292699813842771,1.7016010284423828,1.7292699813842771,20963,,
2003-10-10 00:00:00+00:00,1.7292699813842771,1.7984399795532229,1.7292699813842771,1.7984399795532229,5494,,
2003-10-13 00:00:00+00:00,1.7984399795532229,1.8537770509719849,1.7707719802856443,1.839943051338196,20167,,
2003-10-14 00:00:00+00:00,1.7984399795532229,1.7984399795532229,1.7984399795532229,1.7984399795532229,361,,
2003-10-15 00:00:00+00:00,1.8537770509719849,1.8537770509719849,1.7707719802856443,1.8537770509719849,7228,,
2003-10-16 00:00:00+00:00,1.8122750520706177,1.867611050605774,1.7707719802856443,1.867611050605774,43154,,
2003-10-17 00:00:00+00:00,1.867611050605774,1.867611050605774,1.7569379806518557,1.7569379806518557,7156,,
2003-10-20 00:00:00+00:00,1.7984399795532229,2.42097806930542,1.7707719802856443,2.4071431159973145,93175,,
2003-10-21 00:00:00+00:00,2.351807117462158,2.351807117462158,2.0751240253448486,2.0751240253448486,29275,,
2003-10-22 00:00:00+00:00,2.0751240253448486,2.0889580249786377,1.9091140031814573,1.936782002449036,131197,,
2003-10-23 00:00:00+00:00,1.8952800035476685,1.9091140031814573,1.867611050605774,1.867611050605774,5783,,
2003-10-24 00:00:00+00:00,1.9091140031814573,1.9644500017166135,1.8537770509719849,1.936782002449036,8746,,
2003-10-27 00:00:00+00:00,1.8537770509719849,1.8952800035476685,1.8537770509719849,1.8952800035476685,4337,,
2003-10-28 00:00:00+00:00,1.8952800035476685,1.8952800035476685,1.8952800035476685,1.8952800035476685,361,,
2003-10-29 00:00:00+00:00,1.8952800035476685,1.9229480028152464,1.8952800035476685,1.8952800035476685,69610,,
2003-10-30 00:00:00+00:00,1.881445050239563,2.42097806930542,1.867611050605774,2.2826359272003174,32311,,
2003-10-31 00:00:00+00:00,2.144294023513794,2.2826359272003174,2.0751240253448486,2.144294023513794,6506,,
2003-11-03 00:00:00+00:00,2.0751240253448486,2.0751240253448486,1.936782002449036,1.9921189546585083,15830,,
2003-11-04 00:00:00+00:00,1.936782002449036,1.936782002449036,1.936782002449036,1.936782002449036,361,,
2003-11-05 00:00:00+00:00,1.936782002449036,2.0751240253448486,1.867611050605774,1.867611050605774,8385,,
2003-11-06 00:00:00+00:00,1.936782002449036,1.936782002449036,1.7016010284423828,1.936782002449036,23059,,
2003-11-07 00:00:00+00:00,1.9921189546585083,1.9921189546585083,1.936782002449036,1.936782002449036,651,,
2003-11-10 00:00:00+00:00,1.936782002449036,1.936782002449036,1.936782002449036,1.936782002449036,723,,
2003-11-11 00:00:00+00:00,1.936782002449036,2.0751240253448486,1.936782002449036,2.0751240253448486,2385,,
2003-11-12 00:00:00+00:00,2.005953073501587,2.005953073501587,1.7984399795532229,2.005953073501587,1012,,
2003-11-13 00:00:00+00:00,2.005953073501587,2.005953073501587,2.005953073501587,2.005953073501587,0,,
2003-11-14 00:00:00+00:00,1.7984399795532229,1.7984399795532229,1.7984399795532229,1.7984399795532229,578,,
2003-11-17 00:00:00+00:00,1.7984399795532229,1.936782002449036,1.7984399795532229,1.936782002449036,15035,,
2003-11-18 00:00:00+00:00,2.061289072036743,2.061289072036743,1.9091140031814573,1.9782849550247192,14240,,
2003-11-19 00:00:00+00:00,1.9921189546585083,1.9921189546585083,1.9091140031814573,1.936782002449036,8385,,
2003-11-20 00:00:00+00:00,1.9921189546585083,1.9921189546585083,1.8122750520706177,1.8122750520706177,940,,
2003-11-21 00:00:00+00:00,1.7984399795532229,1.7984399795532229,1.7984399795532229,1.7984399795532229,145,,
2003-11-24 00:00:00+00:00,1.9782849550247192,1.9782849550247192,1.936782002449036,1.936782002449036,506,,
