date,MCD_Open,MCD_High,MCD_Low,MCD_Close,MCD_Volume,MCD_Dividends,MCD_Stock Splits
1966-07-05 00:00:00+00:00,0.0,0.2736630141735077,0.2674899995326996,0.1166661754250526,388800,0.0,
1966-07-06 00:00:00+00:00,0.0,0.2839510142803192,0.2674899995326996,0.1229006052017211,692550,0.0,
1966-07-07 00:00:00+00:00,0.0,0.2911520004272461,0.2716050148010254,0.1184476763010025,1858950,0.0,
1966-07-08 00:00:00+00:00,0.0,0.2767490148544311,0.2674899995326996,0.1197833642363548,1239300,0.0,
1966-07-11 00:00:00+00:00,0.0,0.2839510142803192,0.2726339995861053,0.1193379759788513,656100,0.0,
1966-07-12 00:00:00+00:00,0.0,0.2736630141735077,0.270576000213623,0.1175569146871566,303750,0.0,
1966-07-13 00:00:00+00:00,0.0,0.2746909856796264,0.2695469856262207,0.1171114742755889,291600,0.0,
1966-07-14 00:00:00+00:00,0.0,0.2716050148010254,0.2674899995326996,0.1157758682966232,328050,0.0,
1966-07-15 00:00:00+00:00,0.0,0.2685190141201019,0.263374000787735,0.113994300365448,376650,0.0,
1966-07-18 00:00:00+00:00,0.0,0.2716050148010254,0.2613170146942138,0.113994300365448,607500,0.0,
1966-07-19 00:00:00+00:00,0.0,0.263374000787735,0.2592589855194092,0.1122132912278175,413100,0.0,
1966-07-20 00:00:00+00:00,0.0,0.2623459994792938,0.2551440000534057,0.1113229840993881,230850,0.0,
1966-07-21 00:00:00+00:00,0.0,0.2592589855194092,0.25,0.1082058027386665,230850,0.0,
1966-07-22 00:00:00+00:00,0.0,0.2510290145874023,0.2469139993190765,0.1082058027386665,303750,0.0,
1966-07-25 00:00:00+00:00,0.0,0.25,0.2376540005207061,0.1028621792793273,510300,0.0,
1966-07-26 00:00:00+00:00,0.0,0.2417699992656707,0.2345679998397827,0.1015264093875885,328050,0.0,
1966-07-27 00:00:00+00:00,0.0,0.2397119998931884,0.2355969995260238,0.1028621792793273,157950,0.0,
1966-07-28 00:00:00+00:00,0.0,0.2407409995794296,0.236625999212265,0.1041983291506767,97200,0.0,
1966-07-29 00:00:00+00:00,0.0,0.2427980005741119,0.2386830002069473,0.1050885766744613,157950,0.0,
1966-08-01 00:00:00+00:00,0.0,0.2407409995794296,0.2355969995260238,0.1019718497991561,182250,0.0,
1966-08-02 00:00:00+00:00,0.0,0.2386830002069473,0.2345679998397827,0.1024172082543373,85050,0.0,
1966-08-03 00:00:00+00:00,0.0,0.2386830002069473,0.2325100004673004,0.1006356626749038,267300,0.0,
1966-08-04 00:00:00+00:00,0.0,0.236625999212265,0.2335390001535415,0.1019718497991561,60750,0.0,
1966-08-05 00:00:00+00:00,0.0,0.2469139993190765,0.2386830002069473,0.1059793308377265,157950,0.0,
1966-08-08 00:00:00+00:00,0.0,0.2417699992656707,0.2397119998931884,0.1046436131000518,48600,0.0,
1966-08-09 00:00:00+00:00,0.0,0.2448559999465942,0.2397119998931884,0.1050885766744613,133650,0.0,
1966-08-10 00:00:00+00:00,0.0,0.2448559999465942,0.2407409995794296,0.1050885766744613,170100,0.0,
1966-08-11 00:00:00+00:00,0.0,0.2427980005741119,0.2397119998931884,0.1041983291506767,133650,0.0,
1966-08-12 00:00:00+00:00,0.0,0.2407409995794296,0.2376540005207061,0.1028621792793273,206550,0.0,
1966-08-15 00:00:00+00:00,0.0,0.2427980005741119,0.2386830002069473,0.1041983291506767,741150,0.0,
1966-08-16 00:00:00+00:00,0.0,0.2427980005741119,0.2345679998397827,0.1015264093875885,668250,0.0,
1966-08-17 00:00:00+00:00,0.0,0.2355969995260238,0.2170780003070831,0.0970735102891922,473850,0.0,
1966-08-18 00:00:00+00:00,0.0,0.22325100004673,0.2191359996795654,0.0948471352458,109350,0.0,
1966-08-19 00:00:00+00:00,0.0,0.2201649993658065,0.2057610005140304,0.0899488478899002,315900,0.0,
1966-08-22 00:00:00+00:00,0.0,0.2109050005674362,0.1975309997797012,0.086831659078598,680400,0.0,
1966-08-23 00:00:00+00:00,0.0,0.2047329992055893,0.1985599994659423,0.0881678164005279,291600,0.0,
1966-08-24 00:00:00+00:00,0.0,0.2047329992055893,0.1985599994659423,0.0877223908901214,243000,0.0,
1966-08-25 00:00:00+00:00,0.0,0.2088479995727539,0.2037039995193481,0.0881678164005279,279450,0.0,
