date,ELTK_Open,ELTK_High,ELTK_Low,ELTK_Close,ELTK_Volume,ELTK_Dividends,ELTK_Stock Splits
1997-03-10 00:00:00+00:00,21.25,21.25,21.25,20.11910820007324,800,0.0,
1997-03-11 00:00:00+00:00,21.5625,21.5625,21.25,20.11910820007324,500,0.0,
1997-03-12 00:00:00+00:00,21.25,21.25,21.25,20.11910820007324,320,0.0,
1997-03-13 00:00:00+00:00,21.25,21.25,21.25,20.11910820007324,2640,0.0,
1997-03-14 00:00:00+00:00,21.25,21.25,21.25,20.11910820007324,600,0.0,
1997-03-17 00:00:00+00:00,21.25,21.25,21.25,20.11910820007324,1000,0.0,
1997-03-18 00:00:00+00:00,21.25,21.25,21.25,20.11910820007324,1000,0.0,
1997-03-19 00:00:00+00:00,21.25,21.875,20.625,19.52737045288086,2600,0.0,
1997-03-20 00:00:00+00:00,20.625,20.625,19.375,18.34389305114746,4420,0.0,
1997-03-21 00:00:00+00:00,19.375,19.375,19.375,18.34389305114746,1140,0.0,
1997-03-24 00:00:00+00:00,19.375,19.6875,18.125,17.752153396606445,5640,0.0,
1997-03-25 00:00:00+00:00,18.75,19.6875,18.75,17.752153396606445,1220,0.0,
1997-03-26 00:00:00+00:00,18.75,19.6875,18.75,17.752153396606445,3280,0.0,
1997-03-27 00:00:00+00:00,18.75,18.75,18.75,17.752153396606445,200,0.0,
1997-03-31 00:00:00+00:00,18.75,18.75,18.75,17.752153396606445,60,0.0,
1997-04-01 00:00:00+00:00,18.75,18.75,17.5,16.568675994873047,840,0.0,
1997-04-02 00:00:00+00:00,17.5,17.5,17.5,16.568675994873047,1200,0.0,
1997-04-03 00:00:00+00:00,17.5,17.5,17.5,16.568675994873047,120,0.0,
1997-04-04 00:00:00+00:00,17.5,19.375,16.25,15.38520050048828,2320,0.0,
1997-04-07 00:00:00+00:00,16.25,16.25,15.0,14.201723098754885,1760,0.0,
1997-04-08 00:00:00+00:00,15.0,15.9375,15.0,14.793461799621582,3280,0.0,
1997-04-09 00:00:00+00:00,15.625,15.625,15.625,14.793461799621582,80,0.0,
1997-04-10 00:00:00+00:00,15.625,15.625,15.0,14.201723098754885,1860,0.0,
1997-04-11 00:00:00+00:00,15.0,15.0,15.0,14.201723098754885,220,0.0,
1997-04-14 00:00:00+00:00,15.0,15.0,15.0,14.201723098754885,540,0.0,
1997-04-15 00:00:00+00:00,15.0,16.09375,15.0,15.237265586853027,420,0.0,
1997-04-16 00:00:00+00:00,16.09375,16.09375,16.09375,15.237265586853027,0,0.0,
1997-04-17 00:00:00+00:00,15.0,15.0,14.375,13.6099853515625,580,0.0,
1997-04-18 00:00:00+00:00,14.375,14.375,14.375,13.6099853515625,200,0.0,
1997-04-21 00:00:00+00:00,14.375,14.375,14.375,13.6099853515625,200,0.0,
1997-04-22 00:00:00+00:00,14.375,14.375,11.875,11.243030548095703,5400,0.0,
1997-04-23 00:00:00+00:00,11.875,11.875,11.25,11.243030548095703,4980,0.0,
1997-04-24 00:00:00+00:00,12.8125,13.125,12.5,12.13063907623291,4520,0.0,
1997-04-25 00:00:00+00:00,12.8125,12.8125,12.8125,12.13063907623291,0,0.0,
1997-04-28 00:00:00+00:00,13.125,13.75,12.5,13.0182466506958,8120,0.0,
1997-04-29 00:00:00+00:00,13.75,13.75,13.75,13.0182466506958,0,0.0,
1997-04-30 00:00:00+00:00,13.75,14.375,13.75,13.6099853515625,1400,0.0,
1997-05-01 00:00:00+00:00,13.75,14.375,13.75,13.6099853515625,340,0.0,
1997-05-02 00:00:00+00:00,13.75,13.75,13.75,13.0182466506958,140,0.0,
1997-05-05 00:00:00+00:00,13.75,14.375,13.75,13.314115524291992,1580,0.0,
1997-05-06 00:00:00+00:00,14.0625,14.0625,14.0625,13.314115524291992,0,0.0,
1997-05-07 00:00:00+00:00,14.0625,14.0625,14.0625,13.314115524291992,0,0.0,
1997-05-08 00:00:00+00:00,14.0625,14.0625,14.0625,13.314115524291992,1200,0.0,
1997-05-09 00:00:00+00:00,14.0625,14.0625,13.75,13.0182466506958,380,0.0,
1997-05-12 00:00:00+00:00,13.75,13.75,13.125,12.426507949829102,2100,0.0,
1997-05-13 00:00:00+00:00,13.125,13.125,13.125,12.426507949829102,0,0.0,
1997-05-14 00:00:00+00:00,13.125,13.125,13.125,12.426507949829102,0,0.0,
1997-05-15 00:00:00+00:00,13.4375,14.375,13.4375,13.6099853515625,8000,0.0,
1997-05-16 00:00:00+00:00,14.375,14.375,14.375,13.6099853515625,0,0.0,
1997-05-19 00:00:00+00:00,13.75,13.75,13.75,13.0182466506958,100,0.0,
1997-05-20 00:00:00+00:00,13.75,13.75,13.75,13.0182466506958,60,0.0,
1997-05-21 00:00:00+00:00,13.75,13.75,13.75,13.0182466506958,0,0.0,
1997-05-22 00:00:00+00:00,13.75,13.75,13.75,13.0182466506958,0,0.0,
1997-05-23 00:00:00+00:00,13.75,13.75,13.75,13.0182466506958,40,0.0,
1997-05-27 00:00:00+00:00,16.25,16.25,16.25,15.38520050048828,40,0.0,
1997-05-28 00:00:00+00:00,13.75,13.75,13.75,13.0182466506958,700,0.0,
1997-05-29 00:00:00+00:00,13.75,14.375,13.75,13.6099853515625,8840,0.0,
1997-05-30 00:00:00+00:00,14.375,15.0,14.375,13.6099853515625,2600,0.0,
1997-06-02 00:00:00+00:00,14.375,14.6875,14.375,13.905854225158691,2400,0.0,
1997-06-03 00:00:00+00:00,16.875,16.875,14.375,14.201723098754885,1680,0.0,
1997-06-04 00:00:00+00:00,16.875,16.875,14.375,14.201723098754885,3440,0.0,
1997-06-05 00:00:00+00:00,14.6875,14.6875,14.6875,13.905854225158691,100,0.0,
1997-06-06 00:00:00+00:00,14.6875,14.6875,14.6875,13.905854225158691,760,0.0,
1997-06-09 00:00:00+00:00,14.6875,14.6875,14.6875,13.905854225158691,200,0.0,
1997-06-10 00:00:00+00:00,14.6875,14.6875,14.6875,13.905854225158691,720,0.0,
1997-06-11 00:00:00+00:00,14.6875,14.6875,14.6875,13.905854225158691,820,0.0,
1997-06-12 00:00:00+00:00,14.6875,14.6875,14.6875,13.905854225158691,480,0.0,
1997-06-13 00:00:00+00:00,14.6875,15.0,14.6875,13.905854225158691,3020,0.0,
1997-06-16 00:00:00+00:00,14.6875,14.6875,14.6875,13.905854225158691,1040,0.0,
1997-06-17 00:00:00+00:00,14.6875,14.6875,14.6875,13.905854225158691,40,0.0,
1997-06-18 00:00:00+00:00,14.375,14.375,13.125,13.0182466506958,2000,0.0,
1997-06-19 00:00:00+00:00,13.125,13.4375,13.125,12.722376823425291,1640,0.0,
1997-06-20 00:00:00+00:00,13.4375,13.4375,13.125,12.426507949829102,2840,0.0,
1997-06-23 00:00:00+00:00,15.0,15.0,13.125,13.6099853515625,1680,0.0,
1997-06-24 00:00:00+00:00,12.5,13.4375,12.5,12.722376823425291,5800,0.0,
1997-06-25 00:00:00+00:00,13.125,14.0625,13.125,12.426507949829102,420,0.0,
1997-06-26 00:00:00+00:00,13.4375,13.4375,13.4375,12.722376823425291,1100,0.0,
1997-06-27 00:00:00+00:00,13.125,13.125,12.8125,12.13063907623291,1800,0.0,
1997-06-30 00:00:00+00:00,12.1875,12.1875,12.1875,11.538900375366213,1600,0.0,
1997-07-01 00:00:00+00:00,11.875,11.875,11.875,11.243030548095703,600,0.0,
1997-07-02 00:00:00+00:00,13.75,14.375,11.875,11.243030548095703,600,0.0,
1997-07-03 00:00:00+00:00,14.375,14.375,11.875,11.243030548095703,120,0.0,
1997-07-07 00:00:00+00:00,12.5,12.5,12.5,11.834769248962402,200,0.0,
1997-07-08 00:00:00+00:00,14.375,14.375,13.75,13.0182466506958,160,0.0,
1997-07-09 00:00:00+00:00,11.875,11.875,11.875,11.243030548095703,800,0.0,
1997-07-10 00:00:00+00:00,13.75,13.75,11.875,11.243030548095703,280,0.0,
1997-07-11 00:00:00+00:00,11.875,13.125,11.875,12.426507949829102,360,0.0,
1997-07-14 00:00:00+00:00,13.125,13.125,13.125,12.426507949829102,0,0.0,
1997-07-15 00:00:00+00:00,13.125,13.125,11.875,11.243030548095703,540,0.0,
1997-07-16 00:00:00+00:00,11.875,12.5,11.875,11.834769248962402,980,0.0,
1997-07-17 00:00:00+00:00,11.5625,11.5625,11.25,10.65129280090332,1300,0.0,
1997-07-18 00:00:00+00:00,11.5625,12.5,11.5625,11.834769248962402,160,0.0,
1997-07-21 00:00:00+00:00,12.5,12.5,12.5,11.834769248962402,0,0.0,
1997-07-22 00:00:00+00:00,11.5625,13.75,11.5625,10.947161674499512,340,0.0,
1997-07-23 00:00:00+00:00,11.5625,11.5625,9.375,9.17194652557373,2300,0.0,
1997-07-24 00:00:00+00:00,9.375,9.375,9.375,8.876076698303223,200,0.0,
1997-07-25 00:00:00+00:00,11.875,11.875,10.0,9.467815399169922,240,0.0,
1997-07-28 00:00:00+00:00,9.375,10.0,9.375,9.467815399169922,3460,0.0,
1997-07-29 00:00:00+00:00,10.0,10.0,9.6875,9.467815399169922,4800,0.0,
1997-07-30 00:00:00+00:00,9.6875,9.6875,9.6875,9.17194652557373,40,0.0,
1997-07-31 00:00:00+00:00,9.6875,9.6875,9.6875,9.17194652557373,0,0.0,
1997-08-01 00:00:00+00:00,10.0,10.0,10.0,9.467815399169922,200,0.0,
1997-08-04 00:00:00+00:00,10.0,10.0,10.0,9.467815399169922,20,0.0,
1997-08-05 00:00:00+00:00,10.0,10.0,10.0,9.467815399169922,160,0.0,
1997-08-06 00:00:00+00:00,10.0,11.875,10.0,9.467815399169922,1600,0.0,
1997-08-07 00:00:00+00:00,10.0,10.0,10.0,9.467815399169922,0,0.0,
1997-08-08 00:00:00+00:00,10.0,10.0,10.0,9.467815399169922,1180,0.0,
1997-08-11 00:00:00+00:00,10.0,10.0,10.0,9.467815399169922,0,0.0,
1997-08-12 00:00:00+00:00,10.0,10.0,10.0,9.467815399169922,200,0.0,
1997-08-13 00:00:00+00:00,10.0,10.0,10.0,9.467815399169922,400,0.0,
1997-08-14 00:00:00+00:00,10.0,10.625,10.0,9.467815399169922,1940,0.0,
1997-08-15 00:00:00+00:00,10.0,10.0,10.0,9.467815399169922,0,0.0,
1997-08-18 00:00:00+00:00,8.75,10.0,8.125,9.467815399169922,1040,0.0,
1997-08-19 00:00:00+00:00,8.75,9.375,8.75,8.284337997436523,1140,0.0,
1997-08-20 00:00:00+00:00,8.125,10.0,6.875,9.467815399169922,440,0.0,
1997-08-21 00:00:00+00:00,7.5,10.0,7.5,9.467815399169922,440,0.0,
1997-08-22 00:00:00+00:00,10.0,10.0,10.0,9.467815399169922,200,0.0,
1997-08-25 00:00:00+00:00,8.125,8.125,6.875,6.5091233253479,300,0.0,
1997-08-26 00:00:00+00:00,8.125,8.125,5.625,5.917384624481201,1680,0.0,
1997-08-27 00:00:00+00:00,5.625,6.5625,5.3125,5.621515274047852,2900,0.0,
1997-08-28 00:00:00+00:00,5.9375,7.5,5.9375,6.213253974914551,2480,0.0,
1997-08-29 00:00:00+00:00,5.9375,7.1875,5.9375,6.80499267578125,40,0.0,
1997-09-02 00:00:00+00:00,8.4375,9.0625,5.9375,8.580207824707031,780,0.0,
1997-09-03 00:00:00+00:00,9.0625,9.0625,7.5,8.284337997436523,300,0.0,
1997-09-04 00:00:00+00:00,8.75,8.75,8.75,8.284337997436523,200,0.0,
1997-09-05 00:00:00+00:00,10.0,10.0,10.0,9.467815399169922,100,0.0,
1997-09-08 00:00:00+00:00,10.625,10.625,8.4375,8.284337997436523,440,0.0,
1997-09-09 00:00:00+00:00,10.078125,10.078125,10.078125,9.54178237915039,400,0.0,
1997-09-10 00:00:00+00:00,10.9375,10.9375,8.4375,8.284337997436523,1920,0.0,
1997-09-11 00:00:00+00:00,10.9375,10.9375,10.3125,9.76368522644043,780,0.0,
1997-09-12 00:00:00+00:00,10.9375,10.9375,8.75,9.76368522644043,1360,0.0,
1997-09-15 00:00:00+00:00,8.75,9.375,8.75,8.284337997436523,1300,0.0,
1997-09-16 00:00:00+00:00,10.9375,11.25,9.375,8.876076698303223,2040,0.0,
1997-09-17 00:00:00+00:00,9.375,10.625,8.75,10.05955410003662,1180,0.0,
1997-09-18 00:00:00+00:00,10.625,10.625,10.625,10.05955410003662,0,0.0,
1997-09-19 00:00:00+00:00,10.625,10.625,10.625,10.05955410003662,0,0.0,
1997-09-22 00:00:00+00:00,11.25,11.25,8.75,9.467815399169922,1280,0.0,
1997-09-23 00:00:00+00:00,8.75,10.0,8.75,9.467815399169922,700,0.0,
1997-09-24 00:00:00+00:00,9.6875,9.6875,8.75,8.284337997436523,2140,0.0,
1997-09-25 00:00:00+00:00,8.75,8.75,8.75,8.284337997436523,0,0.0,
1997-09-26 00:00:00+00:00,9.375,9.375,9.375,8.876076698303223,120,0.0,
1997-09-29 00:00:00+00:00,10.0,14.375,10.0,11.834769248962402,10700,0.0,
1997-09-30 00:00:00+00:00,16.25,16.875,14.375,13.6099853515625,4500,0.0,
1997-10-01 00:00:00+00:00,17.5,17.5,15.625,16.568675994873047,640,0.0,
1997-10-02 00:00:00+00:00,17.5,17.5,15.0,14.793461799621582,2460,0.0,
1997-10-03 00:00:00+00:00,15.625,15.625,14.375,14.201723098754885,1680,0.0,
1997-10-06 00:00:00+00:00,14.6875,15.0,14.6875,14.201723098754885,500,0.0,
1997-10-07 00:00:00+00:00,15.3125,16.25,14.6875,13.905854225158691,2540,0.0,
1997-10-08 00:00:00+00:00,14.6875,14.6875,14.6875,13.905854225158691,0,0.0,
1997-10-09 00:00:00+00:00,14.6875,15.625,14.6875,14.201723098754885,1240,0.0,
1997-10-10 00:00:00+00:00,15.0,15.625,15.0,14.201723098754885,1140,0.0,
1997-10-13 00:00:00+00:00,15.0,15.625,15.0,14.201723098754885,1320,0.0,
1997-10-14 00:00:00+00:00,16.875,16.875,15.0,14.201723098754885,240,0.0,
1997-10-15 00:00:00+00:00,15.0,15.0,14.375,13.6099853515625,300,0.0,
1997-10-16 00:00:00+00:00,15.0,15.0,15.0,14.201723098754885,1000,0.0,
1997-10-17 00:00:00+00:00,15.0,15.0,15.0,14.201723098754885,2080,0.0,
1997-10-20 00:00:00+00:00,15.0,15.0,14.375,13.6099853515625,2400,0.0,
1997-10-21 00:00:00+00:00,13.125,13.125,13.125,12.426507949829102,200,0.0,
1997-10-22 00:00:00+00:00,12.5,13.75,12.5,11.834769248962402,1560,0.0,
1997-10-23 00:00:00+00:00,11.25,12.5,11.25,10.65129280090332,840,0.0,
1997-10-24 00:00:00+00:00,11.25,11.25,10.0,10.05955410003662,1160,0.0,
1997-10-27 00:00:00+00:00,10.0,10.625,10.0,10.05955410003662,300,0.0,
1997-10-28 00:00:00+00:00,10.0,10.625,10.0,10.05955410003662,3260,0.0,
1997-10-29 00:00:00+00:00,10.625,10.625,10.625,10.05955410003662,0,0.0,
1997-10-30 00:00:00+00:00,10.625,10.625,10.625,10.05955410003662,300,0.0,
1997-10-31 00:00:00+00:00,10.625,10.625,10.625,10.05955410003662,0,0.0,
1997-11-03 00:00:00+00:00,10.625,10.625,10.625,10.05955410003662,2000,0.0,
1997-11-04 00:00:00+00:00,10.9375,10.9375,10.625,10.05955410003662,80,0.0,
1997-11-05 00:00:00+00:00,10.0,10.625,9.6875,10.05955410003662,2320,0.0,
1997-11-06 00:00:00+00:00,10.3125,10.625,8.75,8.284337997436523,2460,0.0,
1997-11-07 00:00:00+00:00,10.625,11.25,10.0,9.467815399169922,2000,0.0,
1997-11-10 00:00:00+00:00,10.625,10.625,10.625,10.05955410003662,4160,0.0,
1997-11-11 00:00:00+00:00,11.25,11.25,10.625,10.05955410003662,3040,0.0,
1997-11-12 00:00:00+00:00,10.0,10.0,10.0,9.467815399169922,320,0.0,
1997-11-13 00:00:00+00:00,10.0,10.0,10.0,9.467815399169922,40,0.0,
1997-11-14 00:00:00+00:00,10.0,10.0,10.0,9.467815399169922,360,0.0,
1997-11-17 00:00:00+00:00,10.0,10.9375,10.0,10.355423927307127,2300,0.0,
1997-11-18 00:00:00+00:00,10.0,10.625,8.984375,9.17194652557373,4000,0.0,
1997-11-19 00:00:00+00:00,10.0,10.0,9.6875,9.17194652557373,2800,0.0,
1997-11-20 00:00:00+00:00,9.6875,9.6875,8.4375,8.284337997436523,5740,0.0,
1997-11-21 00:00:00+00:00,9.375,9.375,8.75,8.284337997436523,1400,0.0,
1997-11-24 00:00:00+00:00,8.125,8.125,8.125,7.692600250244141,300,0.0,
1997-11-25 00:00:00+00:00,8.125,8.75,8.125,7.692600250244141,1500,0.0,
1997-11-26 00:00:00+00:00,8.4375,9.375,8.4375,8.876076698303223,5300,0.0,
1997-11-28 00:00:00+00:00,9.375,9.375,9.375,8.876076698303223,0,0.0,
1997-12-01 00:00:00+00:00,10.625,10.625,8.125,7.692600250244141,1020,0.0,
1997-12-02 00:00:00+00:00,7.8125,8.125,6.875,7.692600250244141,1760,0.0,
1997-12-03 00:00:00+00:00,8.125,8.125,7.1875,7.692600250244141,300,0.0,
1997-12-04 00:00:00+00:00,6.875,6.875,6.875,6.5091233253479,40,0.0,
1997-12-05 00:00:00+00:00,6.875,6.875,6.875,6.5091233253479,0,0.0,
1997-12-08 00:00:00+00:00,6.875,8.75,6.875,8.284337997436523,3540,0.0,
1997-12-09 00:00:00+00:00,10.3125,10.3125,7.5,7.100861549377441,2160,0.0,
1997-12-10 00:00:00+00:00,8.75,10.0,7.8125,9.467815399169922,2360,0.0,
1997-12-11 00:00:00+00:00,10.0,10.0,7.5,7.100861549377441,840,0.0,
1997-12-12 00:00:00+00:00,10.0,10.0,9.375,8.876076698303223,560,0.0,
1997-12-15 00:00:00+00:00,7.8125,7.8125,7.5,7.100861549377441,800,0.0,
1997-12-16 00:00:00+00:00,8.125,8.75,7.5,8.284337997436523,1100,0.0,
1997-12-17 00:00:00+00:00,7.5,7.5,5.0,4.807875156402588,67860,0.0,
1997-12-18 00:00:00+00:00,7.5,7.8125,5.15625,6.5091233253479,32340,0.0,
1997-12-19 00:00:00+00:00,6.875,6.875,6.875,6.5091233253479,0,0.0,
1997-12-22 00:00:00+00:00,6.875,6.875,6.25,5.917384624481201,3240,0.0,
1997-12-23 00:00:00+00:00,8.75,8.75,6.5625,6.5091233253479,1280,0.0,
1997-12-24 00:00:00+00:00,5.625,6.875,5.625,5.917384624481201,2140,0.0,
1997-12-26 00:00:00+00:00,6.25,6.25,6.25,5.917384624481201,600,0.0,
1997-12-29 00:00:00+00:00,6.25,6.25,6.25,5.917384624481201,1800,0.0,
1997-12-30 00:00:00+00:00,6.875,6.875,5.0,4.733907699584961,27500,0.0,
1997-12-31 00:00:00+00:00,6.25,6.875,5.0,4.733907699584961,6400,0.0,
1998-01-02 00:00:00+00:00,7.5,7.5,5.9375,5.7694501876831055,1600,0.0,
1998-01-05 00:00:00+00:00,6.875,6.875,5.9375,5.621515274047852,3200,0.0,
1998-01-06 00:00:00+00:00,6.25,6.25,6.25,5.917384624481201,600,0.0,
1998-01-07 00:00:00+00:00,6.25,8.125,6.25,6.5091233253479,2540,0.0,
1998-01-08 00:00:00+00:00,6.25,6.875,5.9375,5.621515274047852,860,0.0,
1998-01-09 00:00:00+00:00,6.875,6.875,6.25,5.917384624481201,1380,0.0,
1998-01-12 00:00:00+00:00,5.9375,6.25,5.9375,5.621515274047852,2180,0.0,
1998-01-13 00:00:00+00:00,6.875,6.875,6.875,6.5091233253479,220,0.0,
1998-01-14 00:00:00+00:00,6.875,6.875,6.875,6.5091233253479,0,0.0,
1998-01-15 00:00:00+00:00,5.9375,6.25,5.9375,5.917384624481201,460,0.0,
1998-01-16 00:00:00+00:00,5.9375,7.8125,5.9375,5.917384624481201,2740,0.0,
1998-01-20 00:00:00+00:00,5.9375,6.25,5.9375,5.917384624481201,700,0.0,
1998-01-21 00:00:00+00:00,5.9375,5.9375,5.9375,5.621515274047852,200,0.0,
1998-01-22 00:00:00+00:00,5.9375,5.9375,5.625,5.32564640045166,1600,0.0,
1998-01-23 00:00:00+00:00,5.625,5.625,5.625,5.32564640045166,0,0.0,
1998-01-26 00:00:00+00:00,6.25,6.25,5.3125,5.621515274047852,5900,0.0,
1998-01-27 00:00:00+00:00,5.625,6.5625,5.625,6.213253974914551,4840,0.0,
1998-01-28 00:00:00+00:00,7.1875,7.1875,6.5625,6.5091233253479,1200,0.0,
1998-01-29 00:00:00+00:00,6.25,6.25,6.25,5.917384624481201,1620,0.0,
1998-01-30 00:00:00+00:00,6.25,6.25,6.25,5.917384624481201,0,0.0,
1998-02-02 00:00:00+00:00,6.25,6.25,6.25,5.917384624481201,15200,0.0,
1998-02-03 00:00:00+00:00,6.25,6.25,6.25,5.917384624481201,220,0.0,
1998-02-04 00:00:00+00:00,6.25,6.25,6.25,5.917384624481201,0,0.0,
1998-02-05 00:00:00+00:00,6.5625,6.5625,6.25,5.917384624481201,2600,0.0,
1998-02-06 00:00:00+00:00,5.9375,5.9375,5.9375,5.621515274047852,200,0.0,
1998-02-09 00:00:00+00:00,5.9375,5.9375,5.9375,5.621515274047852,320,0.0,
1998-02-10 00:00:00+00:00,5.9375,5.9375,5.9375,5.621515274047852,0,0.0,
1998-02-11 00:00:00+00:00,5.9375,6.875,5.9375,5.917384624481201,6160,0.0,
1998-02-12 00:00:00+00:00,6.25,6.25,6.25,5.917384624481201,680,0.0,
1998-02-13 00:00:00+00:00,6.875,6.875,6.875,6.5091233253479,600,0.0,
1998-02-17 00:00:00+00:00,6.875,6.875,6.875,6.5091233253479,200,0.0,
1998-02-18 00:00:00+00:00,5.625,6.875,5.625,6.5091233253479,7920,0.0,
1998-02-19 00:00:00+00:00,6.25,6.25,6.25,5.917384624481201,400,0.0,
1998-02-20 00:00:00+00:00,6.25,6.25,6.25,5.917384624481201,0,0.0,
1998-02-23 00:00:00+00:00,5.9375,7.03125,5.9375,6.213253974914551,1400,0.0,
1998-02-24 00:00:00+00:00,7.03125,7.03125,6.875,6.5091233253479,260,0.0,
1998-02-25 00:00:00+00:00,6.875,9.0625,6.875,7.100861549377441,2880,0.0,
1998-02-26 00:00:00+00:00,7.5,7.5,7.5,7.100861549377441,1720,0.0,
1998-02-27 00:00:00+00:00,7.5,7.5,7.5,7.100861549377441,0,0.0,
1998-03-02 00:00:00+00:00,7.5,7.5,7.5,7.100861549377441,40,0.0,
1998-03-03 00:00:00+00:00,7.5,7.5,7.5,7.100861549377441,200,0.0,
1998-03-04 00:00:00+00:00,8.125,8.125,8.125,7.692600250244141,400,0.0,
1998-03-05 00:00:00+00:00,7.5,7.5,7.5,7.100861549377441,2020,0.0,
1998-03-06 00:00:00+00:00,7.5,7.5,7.5,7.100861549377441,240,0.0,
1998-03-09 00:00:00+00:00,9.6875,9.6875,7.5,8.876076698303223,1000,0.0,
1998-03-10 00:00:00+00:00,7.8125,8.125,7.8125,7.396730899810791,1200,0.0,
1998-03-11 00:00:00+00:00,7.8125,7.8125,7.8125,7.396730899810791,0,0.0,
1998-03-12 00:00:00+00:00,7.8125,7.8125,7.8125,7.396730899810791,120,0.0,
1998-03-13 00:00:00+00:00,7.1875,7.1875,7.1875,6.80499267578125,60,0.0,
1998-03-16 00:00:00+00:00,7.1875,7.1875,7.1875,6.80499267578125,0,0.0,
1998-03-17 00:00:00+00:00,8.125,8.125,6.5625,6.213253974914551,2740,0.0,
1998-03-18 00:00:00+00:00,6.5625,6.5625,6.5625,6.213253974914551,0,0.0,
1998-03-19 00:00:00+00:00,6.5625,6.5625,6.5625,6.213253974914551,200,0.0,
1998-03-20 00:00:00+00:00,7.5,7.5,7.5,7.100861549377441,200,0.0,
1998-03-23 00:00:00+00:00,7.5,7.5,7.5,7.100861549377441,0,0.0,
1998-03-24 00:00:00+00:00,6.5625,6.5625,6.5625,6.213253974914551,100,0.0,
1998-03-25 00:00:00+00:00,7.5,7.5,6.5625,6.213253974914551,1380,0.0,
1998-03-26 00:00:00+00:00,6.5625,6.5625,6.5625,6.213253974914551,1000,0.0,
1998-03-27 00:00:00+00:00,6.5625,6.5625,6.5625,6.213253974914551,2240,0.0,
1998-03-30 00:00:00+00:00,6.875,6.875,6.875,6.5091233253479,240,0.0,
1998-03-31 00:00:00+00:00,6.875,6.875,6.71875,6.361188411712647,920,0.0,
1998-04-01 00:00:00+00:00,6.71875,6.71875,6.71875,6.361188411712647,0,0.0,
1998-04-02 00:00:00+00:00,7.8125,7.8125,6.875,6.5091233253479,1820,0.0,
1998-04-03 00:00:00+00:00,6.875,6.875,6.71875,6.361188411712647,500,0.0,
1998-04-06 00:00:00+00:00,6.71875,7.5,6.71875,6.361188411712647,1360,0.0,
1998-04-07 00:00:00+00:00,6.875,8.125,6.875,7.100861549377441,680,0.0,
1998-04-08 00:00:00+00:00,7.8125,7.8125,7.34375,6.952927112579346,1820,0.0,
