date,VLUE_Open,VLUE_High,VLUE_Low,VLUE_Close,VLUE_Volume,VLUE_Dividends,VLUE_Stock Splits
2013-04-18 00:00:00+00:00,49.34000015258789,49.34000015258789,49.34000015258789,37.655879974365234,100,0.0,
2013-04-19 00:00:00+00:00,49.34000015258789,49.34000015258789,49.34000015258789,37.655879974365234,0,0.0,
2013-04-22 00:00:00+00:00,49.34000015258789,49.34000015258789,49.34000015258789,37.655879974365234,0,0.0,
2013-04-23 00:00:00+00:00,49.34000015258789,49.34000015258789,49.34000015258789,37.655879974365234,0,0.0,
2013-04-24 00:00:00+00:00,50.04999923706055,50.04999923706055,50.04999923706055,38.197731018066406,600,0.0,
2013-04-25 00:00:00+00:00,51.0099983215332,51.0099983215332,51.0099983215332,38.9304084777832,100,0.0,
2013-04-26 00:00:00+00:00,50.790000915527344,50.790000915527344,50.790000915527344,38.76250457763672,400,0.0,
2013-04-29 00:00:00+00:00,50.790000915527344,50.790000915527344,50.790000915527344,38.76250457763672,0,0.0,
2013-04-30 00:00:00+00:00,49.970001220703125,49.970001220703125,49.970001220703125,38.13668441772461,900,0.0,
2013-05-01 00:00:00+00:00,49.970001220703125,49.970001220703125,49.970001220703125,38.13668441772461,0,0.0,
2013-05-02 00:00:00+00:00,51.119998931884766,51.18999862670898,51.119998931884766,39.067779541015625,400,0.0,
2013-05-03 00:00:00+00:00,51.18999862670898,51.18999862670898,51.18999862670898,39.067779541015625,0,0.0,
2013-05-06 00:00:00+00:00,51.18999862670898,51.18999862670898,51.18999862670898,39.067779541015625,0,0.0,
2013-05-07 00:00:00+00:00,51.18999862670898,51.18999862670898,51.18999862670898,39.067779541015625,0,0.0,
2013-05-08 00:00:00+00:00,52.119998931884766,52.29999923706055,52.119998931884766,39.89966583251953,1800,0.0,
2013-05-09 00:00:00+00:00,52.11000061035156,52.11000061035156,52.11000061035156,39.76992034912109,500,0.0,
2013-05-10 00:00:00+00:00,52.869998931884766,52.869998931884766,52.150001525878906,39.87676239013672,1900,0.0,
2013-05-13 00:00:00+00:00,52.93000030517578,52.93000030517578,52.18000030517578,39.93019485473633,500,0.0,
2013-05-14 00:00:00+00:00,52.869998931884766,52.869998931884766,52.869998931884766,40.34993743896485,400,0.0,
2013-05-15 00:00:00+00:00,52.97999954223633,52.97999954223633,52.97999954223633,40.43389129638672,200,0.0,
2013-05-16 00:00:00+00:00,53.29999923706055,53.29999923706055,53.290000915527344,40.67047119140625,1200,0.0,
2013-05-17 00:00:00+00:00,53.310001373291016,53.310001373291016,53.29999923706055,40.6781120300293,600,0.0,
2013-05-20 00:00:00+00:00,53.29999923706055,53.29999923706055,53.29999923706055,40.6781120300293,0,0.0,
2013-05-21 00:00:00+00:00,53.77999877929688,53.83000183105469,53.77999877929688,41.04444122314453,1100,0.0,
2013-05-22 00:00:00+00:00,53.75,53.75,53.290000915527344,40.67047119140625,600,0.0,
2013-05-23 00:00:00+00:00,52.650001525878906,52.7400016784668,52.650001525878906,40.2507209777832,300,0.0,
2013-05-24 00:00:00+00:00,52.93000030517578,52.93000030517578,52.93000030517578,40.39573287963867,100,0.0,
2013-05-28 00:00:00+00:00,53.86000061035156,53.86000061035156,53.70000076293945,40.983394622802734,1000,0.0,
2013-05-29 00:00:00+00:00,53.40999984741211,53.40999984741211,53.40999984741211,40.76206970214844,100,0.0,
2013-05-30 00:00:00+00:00,53.630001068115234,53.630001068115234,53.630001068115234,40.92997360229492,1500,0.0,
