date,ILCG_Open,ILCG_High,ILCG_Low,ILCG_Close,ILCG_Volume,ILCG_Dividends,ILCG_Stock Splits
2004-07-13 00:00:00+00:00,11.732000350952148,11.732000350952148,11.699999809265137,9.971684455871582,8000,0.0,
2004-07-14 00:00:00+00:00,11.711999893188477,11.720000267028809,11.621999740600586,9.901820182800291,12500,0.0,
2004-07-15 00:00:00+00:00,11.609999656677246,11.640000343322754,11.567999839782717,9.855806350708008,5500,0.0,
2004-07-16 00:00:00+00:00,11.574000358581545,11.574000358581545,11.407999992370604,9.719491958618164,8500,0.0,
2004-07-19 00:00:00+00:00,11.432000160217283,11.432000160217283,11.428000450134276,9.736533164978027,5500,0.0,
2004-07-20 00:00:00+00:00,11.416000366210938,11.498000144958496,11.406000137329102,9.796171188354492,12500,0.0,
2004-07-21 00:00:00+00:00,11.607999801635742,11.607999801635742,11.425999641418455,9.73482608795166,25500,0.0,
2004-07-22 00:00:00+00:00,11.36400032043457,11.45400047302246,11.354000091552734,9.758685111999512,23500,0.0,
2004-07-23 00:00:00+00:00,11.34000015258789,11.34000015258789,11.211999893188477,9.55250358581543,9500,0.0,
2004-07-26 00:00:00+00:00,11.25,11.25,11.12399959564209,9.515012741088867,13000,0.0,
2004-07-27 00:00:00+00:00,11.175999641418455,11.302000045776367,11.175999641418455,9.629179000854492,5000,0.0,
2004-07-28 00:00:00+00:00,11.25,11.25,11.197999954223633,9.540574073791504,3500,0.0,
2004-07-29 00:00:00+00:00,11.305999755859377,11.317999839782717,11.288000106811523,9.617249488830566,3000,0.0,
2004-07-30 00:00:00+00:00,11.326000213623049,11.380000114440918,11.314000129699709,9.63940715789795,37000,0.0,
2004-08-02 00:00:00+00:00,11.37600040435791,11.411999702453612,11.37600040435791,9.72290325164795,2000,0.0,
2004-08-03 00:00:00+00:00,11.383999824523926,11.383999824523926,11.289999961853027,9.618953704833984,5000,0.0,
2004-08-04 00:00:00+00:00,11.248000144958496,11.302000045776367,11.248000144958496,9.615549087524414,5000,0.0,
2004-08-05 00:00:00+00:00,11.260000228881836,11.26200008392334,11.116000175476074,9.470708847045898,17500,0.0,
2004-08-06 00:00:00+00:00,10.98799991607666,10.98799991607666,10.862000465393066,9.254305839538574,10500,0.0,
2004-08-09 00:00:00+00:00,10.913999557495115,10.913999557495115,10.881999969482422,9.271342277526855,8000,0.0,
