date,HUSA_Open,HUSA_High,HUSA_Low,HUSA_Close,HUSA_Volume,HUSA_Dividends,HUSA_Stock Splits
2002-04-08 00:00:00+00:00,7.875,7.875,7.875,7.574489593505859,0,0.0,
2002-04-09 00:00:00+00:00,7.875,7.875,7.875,7.574489593505859,0,0.0,
2002-04-10 00:00:00+00:00,7.875,7.875,7.875,7.574489593505859,0,0.0,
2002-04-11 00:00:00+00:00,7.875,7.875,7.875,7.574489593505859,0,0.0,
2002-04-12 00:00:00+00:00,7.875,7.875,7.875,7.574489593505859,0,0.0,
2002-04-15 00:00:00+00:00,7.125,7.125,7.125,6.853109836578369,80,0.0,
2002-04-16 00:00:00+00:00,7.125,7.125,7.125,6.853109836578369,0,0.0,
2002-04-17 00:00:00+00:00,7.125,7.125,7.125,6.853109836578369,800,0.0,
2002-04-18 00:00:00+00:00,7.125,7.125,7.125,6.853109836578369,0,0.0,
2002-04-19 00:00:00+00:00,7.5,7.5,6.875,6.973338603973389,1624,0.0,
2002-04-22 00:00:00+00:00,7.25,7.25,7.25,6.973338603973389,0,0.0,
2002-04-23 00:00:00+00:00,7.25,7.25,7.25,6.973338603973389,0,0.0,
2002-04-24 00:00:00+00:00,7.25,7.25,7.25,6.973338603973389,0,0.0,
2002-04-25 00:00:00+00:00,8.125,8.125,7.75,7.454260349273682,1944,0.0,
2002-04-26 00:00:00+00:00,7.75,7.75,7.75,7.454260349273682,0,0.0,
2002-04-29 00:00:00+00:00,6.625,6.875,6.625,6.372189521789551,2320,0.0,
2002-04-30 00:00:00+00:00,8.625,8.625,8.625,8.295868873596191,160,0.0,
2002-05-01 00:00:00+00:00,8.625,8.625,8.625,8.295868873596191,0,0.0,
2002-05-02 00:00:00+00:00,8.625,8.625,8.625,8.295868873596191,0,0.0,
2002-05-03 00:00:00+00:00,8.625,8.625,8.625,8.295868873596191,0,0.0,
2002-05-06 00:00:00+00:00,8.125,8.125,8.125,7.814949035644531,200,0.0,
2002-05-07 00:00:00+00:00,6.375,6.375,6.375,6.1317291259765625,392,0.0,
2002-05-08 00:00:00+00:00,6.25,6.25,6.0,5.771040439605713,752,0.0,
2002-05-09 00:00:00+00:00,6.0,6.0,6.0,5.771040439605713,0,0.0,
2002-05-10 00:00:00+00:00,6.0,6.0,6.0,5.771040439605713,0,0.0,
2002-05-13 00:00:00+00:00,6.0,6.0,6.0,5.771040439605713,0,0.0,
2002-05-14 00:00:00+00:00,4.375,5.0,4.375,4.809199810028076,448,0.0,
2002-05-15 00:00:00+00:00,5.0,5.0,5.0,4.809199810028076,0,0.0,
2002-05-16 00:00:00+00:00,4.375,4.375,4.375,4.20805025100708,400,0.0,
2002-05-17 00:00:00+00:00,5.0,5.0,5.0,4.809199810028076,200,0.0,
2002-05-20 00:00:00+00:00,5.0,5.0,5.0,4.809199810028076,200,0.0,
2002-05-21 00:00:00+00:00,5.625,6.875,5.625,6.612650394439697,4560,0.0,
2002-05-22 00:00:00+00:00,6.375,6.875,5.625,5.410349369049072,2280,0.0,
2002-05-23 00:00:00+00:00,5.625,5.625,5.625,5.410349369049072,0,0.0,
2002-05-24 00:00:00+00:00,5.75,5.75,5.75,5.530580520629883,1200,0.0,
2002-05-28 00:00:00+00:00,4.625,4.625,4.625,4.448509216308594,320,0.0,
2002-05-29 00:00:00+00:00,4.625,4.625,2.875,3.6068999767303462,4480,0.0,
2002-05-30 00:00:00+00:00,4.125,4.125,4.125,3.967589855194092,400,0.0,
2002-05-31 00:00:00+00:00,6.375,6.375,5.625,5.410349369049072,2160,0.0,
2002-06-03 00:00:00+00:00,5.625,5.625,5.625,5.410349369049072,0,0.0,
2002-06-04 00:00:00+00:00,5.625,5.625,5.625,5.410349369049072,0,0.0,
2002-06-05 00:00:00+00:00,4.5,4.5,4.5,4.328279495239258,400,0.0,
2002-06-06 00:00:00+00:00,4.5,4.625,3.625,3.4866693019866943,4376,0.0,
2002-06-07 00:00:00+00:00,3.625,3.625,3.625,3.4866693019866943,0,0.0,
2002-06-10 00:00:00+00:00,3.625,3.625,3.625,3.4866693019866943,0,0.0,
2002-06-11 00:00:00+00:00,3.625,3.625,3.625,3.4866693019866943,0,0.0,
2002-06-12 00:00:00+00:00,4.875,4.875,4.875,4.688969612121582,240,0.0,
2002-06-13 00:00:00+00:00,4.875,4.875,4.875,4.688969612121582,0,0.0,
2002-06-14 00:00:00+00:00,4.375,4.375,4.375,4.20805025100708,160,0.0,
2002-06-17 00:00:00+00:00,4.375,4.375,4.375,4.20805025100708,0,0.0,
2002-06-18 00:00:00+00:00,4.375,4.375,4.375,4.20805025100708,0,0.0,
2002-06-19 00:00:00+00:00,4.375,4.375,4.375,4.20805025100708,0,0.0,
2002-06-20 00:00:00+00:00,4.375,4.375,4.375,4.20805025100708,0,0.0,
2002-06-21 00:00:00+00:00,4.375,4.875,4.375,4.20805025100708,1520,0.0,
2002-06-24 00:00:00+00:00,4.375,4.375,4.375,4.20805025100708,0,0.0,
2002-06-25 00:00:00+00:00,4.375,4.375,4.375,4.20805025100708,0,0.0,
2002-06-26 00:00:00+00:00,4.375,4.375,4.375,4.20805025100708,0,0.0,
2002-06-27 00:00:00+00:00,4.375,4.875,4.375,4.688969612121582,2080,0.0,
2002-06-28 00:00:00+00:00,4.875,4.875,4.875,4.688969612121582,0,0.0,
2002-07-01 00:00:00+00:00,4.875,4.875,4.875,4.688969612121582,0,0.0,
2002-07-02 00:00:00+00:00,4.875,4.875,4.875,4.688969612121582,0,0.0,
2002-07-03 00:00:00+00:00,4.875,4.875,4.875,4.688969612121582,0,0.0,
2002-07-05 00:00:00+00:00,4.875,4.875,4.875,4.688969612121582,0,0.0,
2002-07-08 00:00:00+00:00,4.875,4.875,4.875,4.688969612121582,0,0.0,
2002-07-09 00:00:00+00:00,4.875,4.875,4.875,4.688969612121582,0,0.0,
2002-07-10 00:00:00+00:00,4.875,4.875,4.875,4.688969612121582,0,0.0,
2002-07-11 00:00:00+00:00,3.625,3.625,3.625,3.4866693019866943,400,0.0,
2002-07-12 00:00:00+00:00,4.375,4.375,3.75,3.6068999767303462,1224,0.0,
2002-07-15 00:00:00+00:00,3.75,3.75,3.75,3.6068999767303462,0,0.0,
2002-07-16 00:00:00+00:00,3.75,3.75,3.75,3.6068999767303462,0,0.0,
2002-07-17 00:00:00+00:00,3.75,3.75,3.75,3.6068999767303462,0,0.0,
2002-07-18 00:00:00+00:00,3.75,3.75,3.75,3.6068999767303462,0,0.0,
2002-07-19 00:00:00+00:00,3.75,3.75,3.75,3.6068999767303462,0,0.0,
2002-07-22 00:00:00+00:00,3.75,3.75,3.75,3.6068999767303462,0,0.0,
2002-07-23 00:00:00+00:00,3.75,3.75,3.75,3.6068999767303462,0,0.0,
2002-07-24 00:00:00+00:00,3.75,3.75,3.75,3.6068999767303462,0,0.0,
2002-07-25 00:00:00+00:00,4.375,4.375,4.375,4.20805025100708,16,0.0,
2002-07-26 00:00:00+00:00,4.375,4.375,4.375,4.20805025100708,0,0.0,
2002-07-29 00:00:00+00:00,2.75,4.375,2.75,4.20805025100708,432,0.0,
2002-07-30 00:00:00+00:00,4.375,4.375,4.375,4.20805025100708,0,0.0,
2002-07-31 00:00:00+00:00,3.125,3.125,3.125,3.0057499408721924,400,0.0,
2002-08-01 00:00:00+00:00,3.125,3.125,2.75,2.645059585571289,864,0.0,
2002-08-02 00:00:00+00:00,2.75,2.75,2.75,2.645059585571289,0,0.0,
2002-08-05 00:00:00+00:00,2.75,2.75,2.75,2.645059585571289,0,0.0,
2002-08-06 00:00:00+00:00,2.75,2.75,2.75,2.645059585571289,0,0.0,
2002-08-07 00:00:00+00:00,2.5,2.5,2.5,2.404599905014038,800,0.0,
2002-08-08 00:00:00+00:00,2.125,2.5,2.125,2.404599905014038,760,0.0,
2002-08-09 00:00:00+00:00,2.5,2.5,2.5,2.404599905014038,0,0.0,
2002-08-12 00:00:00+00:00,2.5,2.5,2.5,2.404599905014038,0,0.0,
2002-08-13 00:00:00+00:00,1.75,1.75,1.5,1.4427601099014282,1280,0.0,
2002-08-14 00:00:00+00:00,1.5,1.5,1.5,1.4427601099014282,0,0.0,
2002-08-15 00:00:00+00:00,2.25,3.125,1.875,3.0057499408721924,7000,0.0,
2002-08-16 00:00:00+00:00,3.125,3.125,2.375,2.284369707107544,800,0.0,
2002-08-19 00:00:00+00:00,2.125,2.25,2.125,2.164139747619629,2000,0.0,
2002-08-20 00:00:00+00:00,2.25,2.25,2.25,2.164139747619629,400,0.0,
2002-08-21 00:00:00+00:00,2.375,2.875,2.375,2.645059585571289,3104,0.0,
2002-08-22 00:00:00+00:00,2.5,2.875,2.5,2.645059585571289,2400,0.0,
2002-08-23 00:00:00+00:00,2.5,2.625,2.375,2.524829626083374,1600,0.0,
2002-08-26 00:00:00+00:00,3.25,3.25,3.25,3.1259796619415283,800,0.0,
2002-08-27 00:00:00+00:00,3.25,3.25,3.25,3.1259796619415283,0,0.0,
2002-08-28 00:00:00+00:00,3.25,3.25,3.25,3.1259796619415283,0,0.0,
2002-08-29 00:00:00+00:00,2.875,2.875,2.875,2.7652902603149414,400,0.0,
2002-08-30 00:00:00+00:00,3.75,3.75,3.75,3.6068999767303462,32,0.0,
2002-09-03 00:00:00+00:00,2.25,2.25,2.25,2.164139747619629,400,0.0,
2002-09-04 00:00:00+00:00,3.125,3.125,3.125,3.0057499408721924,320,0.0,
2002-09-05 00:00:00+00:00,3.125,3.125,3.125,3.0057499408721924,400,0.0,
2002-09-06 00:00:00+00:00,2.875,2.875,2.875,2.7652902603149414,400,0.0,
2002-09-09 00:00:00+00:00,3.75,3.75,3.5,3.366439819335937,760,0.0,
2002-09-10 00:00:00+00:00,3.5,3.75,3.375,3.6068999767303462,1560,0.0,
2002-09-11 00:00:00+00:00,4.0,4.0,3.75,3.8473596572875977,1720,0.0,
2002-09-12 00:00:00+00:00,4.0,4.0,3.375,3.6068999767303462,1608,0.0,
2002-09-13 00:00:00+00:00,3.75,3.75,3.75,3.6068999767303462,0,0.0,
2002-09-16 00:00:00+00:00,4.375,4.375,3.125,3.0057499408721924,416,0.0,
2002-09-17 00:00:00+00:00,3.125,3.125,3.125,3.0057499408721924,0,0.0,
2002-09-18 00:00:00+00:00,3.125,3.125,3.125,3.0057499408721924,0,0.0,
2002-09-19 00:00:00+00:00,4.625,4.625,4.625,4.448509216308594,208,0.0,
2002-09-20 00:00:00+00:00,5.0,5.0,3.125,3.0057499408721924,992,0.0,
2002-09-23 00:00:00+00:00,3.125,3.125,3.125,3.0057499408721924,0,0.0,
2002-09-24 00:00:00+00:00,3.125,3.125,3.125,3.0057499408721924,0,0.0,
2002-09-25 00:00:00+00:00,3.125,3.125,3.125,3.0057499408721924,0,0.0,
2002-09-26 00:00:00+00:00,3.125,3.125,3.125,3.0057499408721924,0,0.0,
2002-09-27 00:00:00+00:00,3.125,3.125,3.125,3.0057499408721924,0,0.0,
2002-09-30 00:00:00+00:00,3.125,3.125,3.125,3.0057499408721924,0,0.0,
2002-10-01 00:00:00+00:00,3.125,3.125,3.125,3.0057499408721924,0,0.0,
2002-10-02 00:00:00+00:00,3.125,3.125,3.125,3.0057499408721924,0,0.0,
2002-10-03 00:00:00+00:00,3.125,3.125,3.125,3.0057499408721924,0,0.0,
2002-10-04 00:00:00+00:00,2.5,2.5,2.5,2.404599905014038,400,0.0,
2002-10-07 00:00:00+00:00,2.5,2.5,2.25,2.164139747619629,784,0.0,
2002-10-08 00:00:00+00:00,2.25,2.25,2.25,2.164139747619629,0,0.0,
2002-10-09 00:00:00+00:00,2.25,2.25,2.25,2.164139747619629,0,0.0,
2002-10-10 00:00:00+00:00,2.25,2.25,2.25,2.164139747619629,0,0.0,
2002-10-11 00:00:00+00:00,2.25,2.25,2.25,2.164139747619629,0,0.0,
2002-10-14 00:00:00+00:00,2.75,3.0,2.75,2.8855202198028564,600,0.0,
2002-10-15 00:00:00+00:00,3.0,3.0,3.0,2.8855202198028564,0,0.0,
2002-10-16 00:00:00+00:00,3.0,3.0,3.0,2.8855202198028564,0,0.0,
2002-10-17 00:00:00+00:00,3.0,3.0,3.0,2.8855202198028564,0,0.0,
2002-10-18 00:00:00+00:00,3.0,3.0,3.0,2.8855202198028564,0,0.0,
2002-10-21 00:00:00+00:00,3.0,3.0,3.0,2.8855202198028564,0,0.0,
2002-10-22 00:00:00+00:00,3.0,3.0,3.0,2.8855202198028564,0,0.0,
2002-10-23 00:00:00+00:00,3.0,3.0,3.0,2.8855202198028564,0,0.0,
2002-10-24 00:00:00+00:00,2.0,2.0,1.875,1.8034499883651731,3200,0.0,
2002-10-25 00:00:00+00:00,1.875,1.875,1.875,1.8034499883651731,0,0.0,
2002-10-28 00:00:00+00:00,1.875,1.875,1.875,1.8034499883651731,0,0.0,
2002-10-29 00:00:00+00:00,1.5,1.75,1.5,1.6832199096679688,1200,0.0,
2002-10-30 00:00:00+00:00,1.75,1.75,1.75,1.6832199096679688,800,0.0,
2002-10-31 00:00:00+00:00,2.0,2.125,2.0,2.043910264968872,1600,0.0,
2002-11-01 00:00:00+00:00,1.875,1.875,1.875,1.8034499883651731,400,0.0,
2002-11-04 00:00:00+00:00,1.875,1.875,1.875,1.8034499883651731,0,0.0,
2002-11-05 00:00:00+00:00,1.875,1.875,1.875,1.8034499883651731,0,0.0,
2002-11-06 00:00:00+00:00,2.75,2.75,2.75,2.645059585571289,400,0.0,
2002-11-07 00:00:00+00:00,2.5,3.125,2.5,3.0057499408721924,1200,0.0,
2002-11-08 00:00:00+00:00,3.125,3.125,3.125,3.0057499408721924,0,0.0,
2002-11-11 00:00:00+00:00,3.125,3.125,3.125,3.0057499408721924,0,0.0,
2002-11-12 00:00:00+00:00,3.25,3.25,2.625,2.524829626083374,976,0.0,
2002-11-13 00:00:00+00:00,2.625,2.625,2.625,2.524829626083374,0,0.0,
2002-11-14 00:00:00+00:00,3.25,3.5,2.875,3.366439819335937,3600,0.0,
2002-11-15 00:00:00+00:00,3.5,3.5,3.5,3.366439819335937,0,0.0,
2002-11-18 00:00:00+00:00,3.5,3.5,3.5,3.366439819335937,0,0.0,
2002-11-19 00:00:00+00:00,3.5,3.5,3.5,3.366439819335937,0,0.0,
2002-11-20 00:00:00+00:00,3.125,3.125,3.125,3.0057499408721924,400,0.0,
2002-11-21 00:00:00+00:00,3.125,3.125,3.125,3.0057499408721924,0,0.0,
2002-11-22 00:00:00+00:00,3.625,3.625,3.625,3.4866693019866943,120,0.0,
2002-11-25 00:00:00+00:00,3.625,3.625,3.625,3.4866693019866943,0,0.0,
2002-11-26 00:00:00+00:00,2.25,2.25,1.875,1.8034499883651731,320,0.0,
2002-11-27 00:00:00+00:00,1.875,1.875,1.875,1.8034499883651731,0,0.0,
2002-11-29 00:00:00+00:00,1.875,1.875,1.875,1.8034499883651731,0,0.0,
2002-12-02 00:00:00+00:00,3.25,3.25,3.25,3.1259796619415283,544,0.0,
2002-12-03 00:00:00+00:00,2.5,3.25,2.5,3.1259796619415283,1304,0.0,
2002-12-04 00:00:00+00:00,3.25,3.25,2.5,2.404599905014038,1160,0.0,
2002-12-05 00:00:00+00:00,2.5,2.5,2.5,2.404599905014038,0,0.0,
2002-12-06 00:00:00+00:00,3.375,3.375,3.375,3.2462098598480225,1200,0.0,
2002-12-09 00:00:00+00:00,2.5,2.625,2.5,2.524829626083374,720,0.0,
2002-12-10 00:00:00+00:00,3.375,3.625,3.375,3.4866693019866943,1280,0.0,
2002-12-11 00:00:00+00:00,3.625,4.375,3.5,4.20805025100708,1000,0.0,
2002-12-12 00:00:00+00:00,4.375,4.375,3.75,3.6068999767303462,1800,0.0,
2002-12-13 00:00:00+00:00,4.0,4.0,3.375,3.2462098598480225,1760,0.0,
2002-12-16 00:00:00+00:00,3.375,3.375,3.375,3.2462098598480225,0,0.0,
2002-12-17 00:00:00+00:00,4.0,4.0,4.0,3.8473596572875977,272,0.0,
2002-12-18 00:00:00+00:00,4.0,4.0,4.0,3.8473596572875977,0,0.0,
2002-12-19 00:00:00+00:00,3.875,3.875,3.375,3.2462098598480225,1600,0.0,
2002-12-20 00:00:00+00:00,3.375,3.375,3.375,3.2462098598480225,0,0.0,
2002-12-23 00:00:00+00:00,3.375,3.375,3.375,3.2462098598480225,0,0.0,
2002-12-24 00:00:00+00:00,3.375,3.375,3.375,3.2462098598480225,0,0.0,
2002-12-26 00:00:00+00:00,4.5,5.0,4.375,4.448509216308594,3240,0.0,
2002-12-27 00:00:00+00:00,4.875,4.875,4.5,4.328279495239258,1240,0.0,
2002-12-30 00:00:00+00:00,4.5,4.5,4.5,4.328279495239258,0,0.0,
2002-12-31 00:00:00+00:00,4.5,4.5,4.5,4.328279495239258,1480,0.0,
2003-01-02 00:00:00+00:00,4.5,4.5,4.5,4.328279495239258,0,0.0,
2003-01-03 00:00:00+00:00,4.5,4.5,4.5,4.328279495239258,0,0.0,
2003-01-06 00:00:00+00:00,4.5,4.5,4.5,4.328279495239258,0,0.0,
2003-01-07 00:00:00+00:00,5.0,5.0,5.0,4.809199810028076,56,0.0,
2003-01-08 00:00:00+00:00,5.0,5.0,4.75,4.568739414215088,2000,0.0,
2003-01-09 00:00:00+00:00,5.0,5.0,4.75,4.568739414215088,1856,0.0,
2003-01-10 00:00:00+00:00,4.75,4.75,4.75,4.568739414215088,1280,0.0,
2003-01-13 00:00:00+00:00,4.75,4.75,4.75,4.568739414215088,800,0.0,
2003-01-14 00:00:00+00:00,4.75,4.75,4.75,4.568739414215088,0,0.0,
2003-01-15 00:00:00+00:00,4.75,4.75,4.75,4.568739414215088,0,0.0,
2003-01-16 00:00:00+00:00,4.625,4.75,4.625,4.568739414215088,1640,0.0,
2003-01-17 00:00:00+00:00,4.75,6.0,4.625,5.049659252166748,2560,0.0,
2003-01-21 00:00:00+00:00,6.25,6.25,6.25,6.011499881744385,8,0.0,
2003-01-22 00:00:00+00:00,6.25,6.25,6.25,6.011499881744385,0,0.0,
2003-01-23 00:00:00+00:00,6.25,6.25,5.625,5.410349369049072,496,0.0,
2003-01-24 00:00:00+00:00,5.625,5.625,5.625,5.410349369049072,0,0.0,
2003-01-27 00:00:00+00:00,5.875,5.875,5.875,5.6508097648620605,8,0.0,
2003-01-28 00:00:00+00:00,5.875,5.875,5.875,5.6508097648620605,0,0.0,
2003-01-29 00:00:00+00:00,4.75,5.125,4.75,4.9294304847717285,800,0.0,
2003-01-30 00:00:00+00:00,6.375,6.375,4.875,5.771040439605713,1632,0.0,
2003-01-31 00:00:00+00:00,6.0,6.0,6.0,5.771040439605713,160,0.0,
2003-02-03 00:00:00+00:00,5.0,5.0,5.0,4.809199810028076,80,0.0,
2003-02-04 00:00:00+00:00,5.0,5.0,5.0,4.809199810028076,0,0.0,
2003-02-05 00:00:00+00:00,6.0,6.0,6.0,5.771040439605713,760,0.0,
2003-02-06 00:00:00+00:00,6.0,6.0,5.75,5.530580520629883,600,0.0,
2003-02-07 00:00:00+00:00,5.75,6.0,5.5,5.290119171142578,1280,0.0,
2003-02-10 00:00:00+00:00,5.5,5.5,5.5,5.290119171142578,0,0.0,
2003-02-11 00:00:00+00:00,6.125,6.125,6.125,5.891269683837891,400,0.0,
2003-02-12 00:00:00+00:00,6.125,6.125,6.125,5.891269683837891,0,0.0,
2003-02-13 00:00:00+00:00,6.125,6.125,6.125,5.891269683837891,0,0.0,
2003-02-14 00:00:00+00:00,6.125,6.125,6.125,5.891269683837891,0,0.0,
2003-02-18 00:00:00+00:00,6.125,6.125,6.125,5.891269683837891,160,0.0,
2003-02-19 00:00:00+00:00,6.125,6.125,6.125,5.891269683837891,0,0.0,
2003-02-20 00:00:00+00:00,5.25,6.0,5.25,5.6508097648620605,560,0.0,
2003-02-21 00:00:00+00:00,6.0,6.0,6.0,5.771040439605713,400,0.0,
2003-02-24 00:00:00+00:00,6.0,6.0,5.875,5.6508097648620605,400,0.0,
2003-02-25 00:00:00+00:00,5.0,5.0,5.0,4.809199810028076,744,0.0,
2003-02-26 00:00:00+00:00,5.75,5.75,5.625,5.410349369049072,336,0.0,
2003-02-27 00:00:00+00:00,5.75,5.75,5.0,4.809199810028076,2960,0.0,
2003-02-28 00:00:00+00:00,6.0,6.0,5.625,5.410349369049072,2120,0.0,
2003-03-03 00:00:00+00:00,6.0,6.0,5.75,5.530580520629883,1200,0.0,
2003-03-04 00:00:00+00:00,5.5,5.5,4.625,4.448509216308594,2800,0.0,
2003-03-05 00:00:00+00:00,5.75,5.75,5.75,5.530580520629883,400,0.0,
2003-03-06 00:00:00+00:00,5.75,5.75,5.75,5.530580520629883,0,0.0,
2003-03-07 00:00:00+00:00,5.75,5.75,5.75,5.530580520629883,0,0.0,
2003-03-10 00:00:00+00:00,5.75,5.75,5.75,5.530580520629883,0,0.0,
2003-03-11 00:00:00+00:00,5.75,5.75,5.75,5.530580520629883,0,0.0,
2003-03-12 00:00:00+00:00,5.75,5.75,5.75,5.530580520629883,0,0.0,
2003-03-13 00:00:00+00:00,5.75,5.75,5.75,5.530580520629883,0,0.0,
2003-03-14 00:00:00+00:00,5.75,5.75,5.75,5.530580520629883,0,0.0,
2003-03-17 00:00:00+00:00,5.75,5.75,5.75,5.530580520629883,0,0.0,
2003-03-18 00:00:00+00:00,5.75,5.75,5.75,5.530580520629883,0,0.0,
2003-03-19 00:00:00+00:00,5.75,5.75,5.75,5.530580520629883,0,0.0,
2003-03-20 00:00:00+00:00,5.75,5.75,5.75,5.530580520629883,0,0.0,
2003-03-21 00:00:00+00:00,5.75,5.75,5.75,5.530580520629883,0,0.0,
2003-03-24 00:00:00+00:00,5.75,5.75,5.75,5.530580520629883,0,0.0,
2003-03-25 00:00:00+00:00,4.375,4.875,4.375,4.568739414215088,3280,0.0,
2003-03-26 00:00:00+00:00,4.5,4.5,3.75,3.6068999767303462,2200,0.0,
2003-03-27 00:00:00+00:00,4.0,4.375,4.0,4.20805025100708,1120,0.0,
2003-03-28 00:00:00+00:00,4.5,4.5,4.375,4.20805025100708,1232,0.0,
2003-03-31 00:00:00+00:00,4.375,4.375,4.375,4.20805025100708,0,0.0,
2003-04-01 00:00:00+00:00,3.875,3.875,3.875,3.727130174636841,240,0.0,
2003-04-02 00:00:00+00:00,3.875,3.875,3.875,3.727130174636841,0,0.0,
2003-04-03 00:00:00+00:00,3.875,3.875,3.875,3.727130174636841,0,0.0,
2003-04-04 00:00:00+00:00,3.75,3.75,3.75,3.6068999767303462,784,0.0,
2003-04-07 00:00:00+00:00,4.375,4.375,4.375,4.20805025100708,400,0.0,
2003-04-08 00:00:00+00:00,4.375,4.375,4.125,3.967589855194092,1600,0.0,
2003-04-09 00:00:00+00:00,3.875,3.875,3.25,3.1259796619415283,2400,0.0,
2003-04-10 00:00:00+00:00,3.25,3.25,3.25,3.1259796619415283,0,0.0,
2003-04-11 00:00:00+00:00,3.625,3.625,3.625,3.4866693019866943,800,0.0,
2003-04-14 00:00:00+00:00,3.625,3.625,3.625,3.4866693019866943,0,0.0,
2003-04-15 00:00:00+00:00,3.625,3.625,3.625,3.4866693019866943,0,0.0,
