date,FNCB_Open,FNCB_High,FNCB_Low,FNCB_Close,FNCB_Volume,FNCB_Dividends,FNCB_Stock Splits
1995-02-02 00:00:00+00:00,0.4132719933986664,0.4132719933986664,0.4132719933986664,0.2895784080028534,0.0,0.0,
1995-02-03 00:00:00+00:00,0.4339999854564667,0.4339999854564667,0.4339999854564667,0.3041025102138519,9680.0,0.0,
1995-02-06 00:00:00+00:00,0.4339999854564667,0.4339999854564667,0.4339999854564667,0.3041025102138519,0.0,0.0,
1995-02-07 00:00:00+00:00,0.4339999854564667,0.4339999854564667,0.4339999854564667,0.3041025102138519,0.0,0.0,
1995-02-08 00:00:00+00:00,0.4339999854564667,0.4339999854564667,0.4339999854564667,0.3041025102138519,0.0,0.0,
1995-02-09 00:00:00+00:00,0.4339999854564667,0.4339999854564667,0.4339999854564667,0.3041025102138519,0.0,0.0,
1995-02-10 00:00:00+00:00,0.4339999854564667,0.4339999854564667,0.4339999854564667,0.3041025102138519,0.0,0.0,
1995-02-13 00:00:00+00:00,0.4339999854564667,0.4339999854564667,0.4339999854564667,0.3041025102138519,0.0,0.0,
1995-02-14 00:00:00+00:00,0.4339999854564667,0.4339999854564667,0.4339999854564667,0.3041025102138519,0.0,0.0,
1995-02-15 00:00:00+00:00,0.4339999854564667,0.4339999854564667,0.4339999854564667,0.3041025102138519,0.0,0.0,
1995-02-16 00:00:00+00:00,0.4339999854564667,0.4339999854564667,0.4339999854564667,0.3041025102138519,0.0,0.0,
1995-02-17 00:00:00+00:00,0.4339999854564667,0.4339999854564667,0.4339999854564667,0.3041025102138519,0.0,0.0,
1995-02-21 00:00:00+00:00,0.4339999854564667,0.4339999854564667,0.4339999854564667,0.3041025102138519,0.0,0.0,
1995-02-22 00:00:00+00:00,0.4339999854564667,0.4339999854564667,0.4339999854564667,0.3041025102138519,0.0,0.0,
1995-02-23 00:00:00+00:00,0.4339999854564667,0.4339999854564667,0.4339999854564667,0.3041025102138519,0.0,0.0,
1995-02-24 00:00:00+00:00,0.4339999854564667,0.4339999854564667,0.4339999854564667,0.3041025102138519,0.0,0.0,
1995-02-27 00:00:00+00:00,0.4339999854564667,0.4339999854564667,0.4339999854564667,0.3041025102138519,0.0,0.0,
1995-02-28 00:00:00+00:00,0.4339999854564667,0.4339999854564667,0.4339999854564667,0.3041025102138519,0.0,0.0,
1995-03-01 00:00:00+00:00,0.4339999854564667,0.4339999854564667,0.4339999854564667,0.3041025102138519,0.0,0.0,
1995-03-02 00:00:00+00:00,0.4339999854564667,0.4339999854564667,0.4339999854564667,0.3041025102138519,0.0,0.0,
1995-03-03 00:00:00+00:00,0.4339999854564667,0.4339999854564667,0.4339999854564667,0.3041025102138519,0.0,0.0,
1995-03-06 00:00:00+00:00,0.4339999854564667,0.4339999854564667,0.4339999854564667,0.3041025102138519,0.0,0.0,
1995-03-07 00:00:00+00:00,0.4339999854564667,0.4339999854564667,0.4339999854564667,0.3041025102138519,0.0,0.0,
