date,FXL_Open,FXL_High,FXL_Low,FXL_Close,FXL_Volume,FXL_Dividends,FXL_Stock Splits
2007-05-10 00:00:00+00:00,20.11000061035156,20.11000061035156,20.059999465942383,19.081056594848636,2000,0.0,
2007-05-11 00:00:00+00:00,20.059999465942383,20.059999465942383,20.059999465942383,19.081056594848636,0,0.0,
2007-05-14 00:00:00+00:00,20.059999465942383,20.059999465942383,20.059999465942383,19.081056594848636,0,0.0,
2007-05-15 00:00:00+00:00,20.059999465942383,20.059999465942383,20.059999465942383,19.081056594848636,0,0.0,
2007-05-16 00:00:00+00:00,20.059999465942383,20.059999465942383,20.059999465942383,19.081056594848636,0,0.0,
2007-05-17 00:00:00+00:00,20.059999465942383,20.059999465942383,20.059999465942383,19.081056594848636,0,0.0,
2007-05-18 00:00:00+00:00,20.059999465942383,20.059999465942383,20.059999465942383,19.081056594848636,0,0.0,
2007-05-21 00:00:00+00:00,20.059999465942383,20.059999465942383,20.059999465942383,19.081056594848636,0,0.0,
2007-05-22 00:00:00+00:00,20.059999465942383,20.059999465942383,20.059999465942383,19.081056594848636,0,0.0,
2007-05-23 00:00:00+00:00,20.059999465942383,20.059999465942383,20.059999465942383,19.081056594848636,0,0.0,
2007-05-24 00:00:00+00:00,20.059999465942383,20.059999465942383,20.059999465942383,19.081056594848636,0,0.0,
2007-05-25 00:00:00+00:00,20.059999465942383,20.059999465942383,20.059999465942383,19.081056594848636,0,0.0,
2007-05-29 00:00:00+00:00,20.11000061035156,20.11000061035156,20.11000061035156,19.12860870361328,900,0.0,
2007-05-30 00:00:00+00:00,20.11000061035156,20.11000061035156,20.11000061035156,19.12860870361328,0,0.0,
2007-05-31 00:00:00+00:00,20.11000061035156,20.11000061035156,20.11000061035156,19.12860870361328,0,0.0,
2007-06-01 00:00:00+00:00,20.11000061035156,20.11000061035156,20.11000061035156,19.12860870361328,0,0.0,
2007-06-04 00:00:00+00:00,20.11000061035156,20.11000061035156,20.11000061035156,19.12860870361328,0,0.0,
2007-06-05 00:00:00+00:00,20.770000457763672,20.770000457763672,20.770000457763672,19.756404876708984,200,0.0,
2007-06-06 00:00:00+00:00,20.770000457763672,20.770000457763672,20.770000457763672,19.756404876708984,0,0.0,
2007-06-07 00:00:00+00:00,20.770000457763672,20.770000457763672,20.770000457763672,19.756404876708984,0,0.0,
2007-06-08 00:00:00+00:00,20.770000457763672,20.770000457763672,20.770000457763672,19.756404876708984,0,0.0,
2007-06-11 00:00:00+00:00,20.770000457763672,20.770000457763672,20.770000457763672,19.756404876708984,0,0.0,
2007-06-12 00:00:00+00:00,20.770000457763672,20.770000457763672,20.770000457763672,19.756404876708984,0,0.0,
2007-06-13 00:00:00+00:00,20.770000457763672,20.770000457763672,20.770000457763672,19.756404876708984,0,0.0,
2007-06-14 00:00:00+00:00,20.770000457763672,20.770000457763672,20.770000457763672,19.756404876708984,0,0.0,
2007-06-15 00:00:00+00:00,20.770000457763672,20.770000457763672,20.770000457763672,19.756404876708984,0,0.0,
2007-06-18 00:00:00+00:00,20.88999938964844,20.88999938964844,20.88999938964844,19.87055015563965,3400,0.0,
2007-06-19 00:00:00+00:00,20.88999938964844,20.88999938964844,20.88999938964844,19.87055015563965,0,0.0,
