date,OTEX_Open,OTEX_High,OTEX_Low,OTEX_Close,OTEX_Volume,OTEX_Dividends,OTEX_Stock Splits
1996-03-01 00:00:00+00:00,1.515625,1.546875,1.359375,1.1133768558502195,2236800,0.0,
1996-03-04 00:00:00+00:00,1.40625,1.453125,1.390625,1.1386805772781372,977600,0.0,
1996-03-05 00:00:00+00:00,1.421875,1.421875,1.390625,1.151333212852478,838400,0.0,
1996-03-06 00:00:00+00:00,1.4199219942092896,1.46875,1.40625,1.1639844179153442,1104800,0.0,
1996-03-07 00:00:00+00:00,1.453125,1.46875,1.4375,1.1766371726989746,620800,0.0,
1996-03-08 00:00:00+00:00,1.421875,1.421875,1.25,1.0121607780456543,1096000,0.0,
1996-03-11 00:00:00+00:00,1.3125,1.484375,1.25,1.2019407749176023,1276800,0.0,
1996-03-12 00:00:00+00:00,1.484375,1.5,1.375,1.1766371726989746,1057600,0.0,
1996-03-13 00:00:00+00:00,1.625,1.625,1.46875,1.2525489330291748,2423200,0.0,
1996-03-14 00:00:00+00:00,1.53125,1.71875,1.53125,1.3347872495651243,2293600,0.0,
1996-03-15 00:00:00+00:00,1.6875,1.71875,1.65625,1.3664166927337646,541600,0.0,
1996-03-18 00:00:00+00:00,1.71875,1.796875,1.703125,1.3790690898895264,959200,0.0,
1996-03-19 00:00:00+00:00,1.75,1.75,1.6875,1.3790690898895264,516000,0.0,
1996-03-20 00:00:00+00:00,1.71875,1.765625,1.6875,1.404373288154602,530400,0.0,
1996-03-21 00:00:00+00:00,1.734375,1.9375,1.71875,1.5435447692871094,2733600,0.0,
1996-03-22 00:00:00+00:00,1.9375,2.0625,1.9375,1.657413125038147,2570400,0.0,
1996-03-25 00:00:00+00:00,2.078125,2.078125,1.890625,1.5435447692871094,940800,0.0,
1996-03-26 00:00:00+00:00,1.910156011581421,1.9375,1.78125,1.4549810886383057,859200,0.0,
1996-03-27 00:00:00+00:00,1.8125,1.8125,1.625,1.3411132097244265,650400,0.0,
1996-03-28 00:00:00+00:00,1.683593988418579,1.75,1.640625,1.3917208909988403,1160800,0.0,
1996-03-29 00:00:00+00:00,1.796875,1.796875,1.734375,1.429677128791809,1588800,0.0,
1996-04-01 00:00:00+00:00,1.75,1.78125,1.75,1.4170252084732056,470400,0.0,
1996-04-02 00:00:00+00:00,1.78125,1.8125,1.765625,1.429677128791809,1168000,0.0,
1996-04-03 00:00:00+00:00,1.8125,1.8125,1.765625,1.429677128791809,1618400,0.0,
1996-04-04 00:00:00+00:00,1.8125,1.8125,1.765625,1.429677128791809,116800,0.0,
1996-04-08 00:00:00+00:00,1.703125,1.734375,1.609375,1.3158087730407717,611200,0.0,
1996-04-09 00:00:00+00:00,1.65625,1.671875,1.625,1.3537647724151611,110400,0.0,
1996-04-10 00:00:00+00:00,1.625,1.671875,1.5625,1.2652008533477783,776800,0.0,
1996-04-11 00:00:00+00:00,1.546875,1.59375,1.484375,1.2525489330291748,247200,0.0,
1996-04-12 00:00:00+00:00,1.5,1.625,1.4375,1.2019407749176023,735200,0.0,
1996-04-15 00:00:00+00:00,1.484375,1.484375,1.34375,1.100724697113037,671200,0.0,
1996-04-16 00:00:00+00:00,1.375,1.484375,1.34375,1.189288854598999,856800,0.0,
1996-04-17 00:00:00+00:00,1.484375,1.5,1.359375,1.1386805772781372,572800,0.0,
1996-04-18 00:00:00+00:00,1.375,1.453125,1.375,1.1544957160949707,719200,0.0,
1996-04-19 00:00:00+00:00,1.421875,1.453125,1.34375,1.1639844179153442,844000,0.0,
1996-04-22 00:00:00+00:00,1.453125,1.453125,1.421875,1.1766371726989746,292000,0.0,
1996-04-23 00:00:00+00:00,1.5,1.71875,1.46875,1.3537647724151611,1136000,0.0,
1996-04-24 00:00:00+00:00,1.703125,1.875,1.703125,1.3790690898895264,1724800,0.0,
1996-04-25 00:00:00+00:00,1.6875,1.765625,1.6875,1.429677128791809,3217600,0.0,
1996-04-26 00:00:00+00:00,1.765625,1.78125,1.71875,1.429677128791809,1442400,0.0,
1996-04-29 00:00:00+00:00,1.8125,1.90625,1.75,1.5182408094406128,2822400,0.0,
1996-04-30 00:00:00+00:00,1.90625,1.90625,1.796875,1.4549810886383057,862400,0.0,
1996-05-01 00:00:00+00:00,1.828125,1.953125,1.8125,1.4676328897476196,1924000,0.0,
1996-05-02 00:00:00+00:00,1.796875,1.90625,1.75,1.4170252084732056,2515200,0.0,
1996-05-03 00:00:00+00:00,1.75,1.78125,1.734375,1.429677128791809,318400,0.0,
1996-05-06 00:00:00+00:00,1.75,1.78125,1.75,1.4170252084732056,568800,0.0,
1996-05-07 00:00:00+00:00,1.753906011581421,1.78125,1.71875,1.3917208909988403,420800,0.0,
1996-05-08 00:00:00+00:00,1.71875,1.765625,1.609375,1.3158087730407717,502400,0.0,
1996-05-09 00:00:00+00:00,1.5625,1.59375,1.453125,1.2145929336547852,1228800,0.0,
1996-05-10 00:00:00+00:00,1.5,1.546875,1.5,1.2145929336547852,760000,0.0,
1996-05-13 00:00:00+00:00,1.515625,1.515625,1.421875,1.189288854598999,427200,0.0,
1996-05-14 00:00:00+00:00,1.484375,1.515625,1.4375,1.2019407749176023,825600,0.0,
1996-05-15 00:00:00+00:00,1.484375,1.53125,1.4375,1.1766371726989746,1164000,0.0,
1996-05-16 00:00:00+00:00,1.453125,1.5,1.453125,1.1766371726989746,156800,0.0,
1996-05-17 00:00:00+00:00,1.484375,1.484375,1.453125,1.2019407749176023,379200,0.0,
1996-05-20 00:00:00+00:00,1.484375,1.484375,1.34375,1.100724697113037,1579200,0.0,
1996-05-21 00:00:00+00:00,1.4375,1.4375,1.375,1.151333212852478,426400,0.0,
1996-05-22 00:00:00+00:00,1.375,1.421875,1.375,1.1386805772781372,324800,0.0,
1996-05-23 00:00:00+00:00,1.390625,1.421875,1.375,1.1386805772781372,897600,0.0,
1996-05-24 00:00:00+00:00,1.421875,1.453125,1.390625,1.1734744310379028,1024800,0.0,
1996-05-28 00:00:00+00:00,1.453125,1.53125,1.390625,1.151333212852478,1264000,0.0,
1996-05-29 00:00:00+00:00,1.453125,1.453125,1.40625,1.1386805772781372,255200,0.0,
1996-05-30 00:00:00+00:00,1.40625,1.421875,1.359375,1.100724697113037,800800,0.0,
1996-05-31 00:00:00+00:00,1.40625,1.40625,1.359375,1.100724697113037,144800,0.0,
1996-06-03 00:00:00+00:00,1.359375,1.375,1.328125,1.100724697113037,296000,0.0,
1996-06-04 00:00:00+00:00,1.359375,1.375,1.34375,1.1133768558502195,168000,0.0,
1996-06-05 00:00:00+00:00,1.375,1.375,1.3125,1.100724697113037,1332000,0.0,
1996-06-06 00:00:00+00:00,1.234375,1.3144530057907104,1.125,1.0121607780456543,2217600,0.0,
1996-06-07 00:00:00+00:00,1.203125,1.34375,1.175781011581421,1.088072657585144,528000,0.0,
1996-06-10 00:00:00+00:00,1.40625,1.46875,1.390625,1.151333212852478,1248800,0.0,
1996-06-11 00:00:00+00:00,1.453125,1.5625,1.453125,1.2652008533477783,1236800,0.0,
1996-06-12 00:00:00+00:00,1.5488280057907104,1.65625,1.5488280057907104,1.2652008533477783,893600,0.0,
1996-06-13 00:00:00+00:00,1.6074219942092896,1.609375,1.53125,1.2525489330291748,366400,0.0,
1996-06-14 00:00:00+00:00,1.546875,1.546875,1.4375,1.189288854598999,790400,0.0,
1996-06-17 00:00:00+00:00,1.441406011581421,1.453125,1.359375,1.107051134109497,396800,0.0,
1996-06-18 00:00:00+00:00,1.390625,1.390625,1.25,1.050117015838623,443200,0.0,
1996-06-19 00:00:00+00:00,1.25,1.296875,1.1875,1.0248125791549685,576800,0.0,
1996-06-20 00:00:00+00:00,1.234375,1.265625,1.203125,1.008997917175293,161600,0.0,
1996-06-21 00:00:00+00:00,1.25,1.265625,1.203125,0.9742045402526855,328000,0.0,
1996-06-24 00:00:00+00:00,1.203125,1.234375,1.203125,0.9868568181991576,154400,0.0,
1996-06-25 00:00:00+00:00,1.21875,1.21875,1.15625,0.9425747990608216,775200,0.0,
1996-06-26 00:00:00+00:00,1.15625,1.15625,1.046875,0.9109448194503784,705600,0.0,
1996-06-27 00:00:00+00:00,1.125,1.203125,1.109375,0.9615530371665956,788000,0.0,
1996-06-28 00:00:00+00:00,1.25,1.3125,1.25,1.050117015838623,529600,0.0,
1996-07-01 00:00:00+00:00,1.296875,1.296875,1.25,1.0121607780456543,24000,0.0,
1996-07-02 00:00:00+00:00,1.25,1.28125,1.21875,0.9868568181991576,87200,0.0,
1996-07-03 00:00:00+00:00,1.21875,1.21875,1.1875,0.9805306792259216,84000,0.0,
1996-07-05 00:00:00+00:00,1.214843988418579,1.21875,1.171875,0.9489006400108336,40800,0.0,
1996-07-08 00:00:00+00:00,1.171875,1.21875,1.140625,0.9489006400108336,192000,0.0,
1996-07-09 00:00:00+00:00,1.171875,1.171875,1.125,0.9141075015068054,371200,0.0,
1996-07-10 00:00:00+00:00,1.171875,1.171875,1.09375,0.8982925415039062,392800,0.0,
1996-07-11 00:00:00+00:00,1.078125,1.078125,1.046875,0.8476847410202026,129600,0.0,
1996-07-12 00:00:00+00:00,1.050781011581421,1.078125,1.046875,0.8729885220527649,207200,0.0,
1996-07-15 00:00:00+00:00,1.046875,1.078125,1.015625,0.8223804831504822,788000,0.0,
1996-07-16 00:00:00+00:00,1.046875,1.0625,1.015625,0.8603366017341614,102400,0.0,
1996-07-17 00:00:00+00:00,1.0625,1.0625,1.03125,0.8350327610969543,68000,0.0,
1996-07-18 00:00:00+00:00,1.0625,1.0625,1.03125,0.8476847410202026,349600,0.0,
1996-07-19 00:00:00+00:00,1.0625,1.125,1.0625,0.9109448194503784,1737600,0.0,
1996-07-22 00:00:00+00:00,1.0625,1.109375,1.0625,0.8603366017341614,72000,0.0,
1996-07-23 00:00:00+00:00,1.0625,1.09375,0.984375,0.8476847410202026,136800,0.0,
1996-07-24 00:00:00+00:00,0.9980469942092896,1.0,0.953125,0.7844245433807373,1289600,0.0,
1996-07-25 00:00:00+00:00,1.0,1.015625,0.96875,0.7970766425132751,207200,0.0,
1996-07-26 00:00:00+00:00,0.984375,1.015625,0.90625,0.7338164448738098,327200,0.0,
1996-07-29 00:00:00+00:00,0.9492189884185792,0.953125,0.890625,0.7338164448738098,118400,0.0,
1996-07-30 00:00:00+00:00,0.890625,0.921875,0.890625,0.7211644053459167,49600,0.0,
1996-07-31 00:00:00+00:00,0.890625,0.8945310115814209,0.859375,0.7085126042366028,99200,0.0,
1996-08-01 00:00:00+00:00,0.859375,0.875,0.703125,0.6072964668273926,2148000,0.0,
1996-08-02 00:00:00+00:00,0.7695310115814209,0.828125,0.765625,0.645252525806427,912800,0.0,
1996-08-05 00:00:00+00:00,0.7929689884185791,0.796875,0.734375,0.5946444272994995,138400,0.0,
1996-08-06 00:00:00+00:00,0.734375,0.765625,0.71875,0.5819922089576721,627200,0.0,
1996-08-07 00:00:00+00:00,0.75,0.75,0.71875,0.5819922089576721,319200,0.0,
1996-08-08 00:00:00+00:00,0.7207030057907104,0.734375,0.71875,0.5819922089576721,535200,0.0,
1996-08-09 00:00:00+00:00,0.734375,0.765625,0.71875,0.6199485063552856,784800,0.0,
1996-08-12 00:00:00+00:00,0.765625,0.890625,0.75,0.7085126042366028,2075200,0.0,
1996-08-13 00:00:00+00:00,0.859375,0.875,0.84375,0.6958604454994202,355200,0.0,
1996-08-14 00:00:00+00:00,0.859375,0.921875,0.859375,0.7211644053459167,446400,0.0,
1996-08-15 00:00:00+00:00,0.921875,0.921875,0.890625,0.7338164448738098,428000,0.0,
1996-08-16 00:00:00+00:00,0.921875,0.921875,0.828125,0.7085126042366028,136800,0.0,
1996-08-19 00:00:00+00:00,0.8125,0.859375,0.8125,0.6705566048622131,2043200,0.0,
1996-08-20 00:00:00+00:00,0.859375,0.859375,0.8125,0.6579043865203857,188800,0.0,
1996-08-21 00:00:00+00:00,0.796875,0.828125,0.796875,0.645252525806427,88800,0.0,
1996-08-22 00:00:00+00:00,0.796875,0.859375,0.796875,0.6705566048622131,701600,0.0,
1996-08-23 00:00:00+00:00,0.828125,0.875,0.828125,0.6832083463668823,154400,0.0,
1996-08-26 00:00:00+00:00,0.84375,0.859375,0.8125,0.676882803440094,378400,0.0,
1996-08-27 00:00:00+00:00,0.828125,0.84375,0.8125,0.6705566048622131,196000,0.0,
1996-08-28 00:00:00+00:00,0.8125,0.84375,0.78125,0.6642309427261353,2368000,0.0,
1996-08-29 00:00:00+00:00,0.78125,0.796875,0.765625,0.645252525806427,572800,0.0,
1996-08-30 00:00:00+00:00,0.78125,0.796875,0.78125,0.645252525806427,184800,0.0,
1996-09-03 00:00:00+00:00,0.796875,0.796875,0.78125,0.6389267444610596,288800,0.0,
1996-09-04 00:00:00+00:00,0.78125,0.796875,0.78125,0.6326004266738892,532800,0.0,
1996-09-05 00:00:00+00:00,0.7792969942092896,0.78125,0.765625,0.6326004266738892,200000,0.0,
1996-09-06 00:00:00+00:00,0.765625,0.78125,0.75,0.6326004266738892,185600,0.0,
1996-09-09 00:00:00+00:00,0.78125,0.78125,0.765625,0.6326004266738892,247200,0.0,
1996-09-10 00:00:00+00:00,0.765625,0.765625,0.75,0.6199485063552856,1196000,0.0,
1996-09-11 00:00:00+00:00,0.734375,0.765625,0.703125,0.6199485063552856,302400,0.0,
1996-09-12 00:00:00+00:00,0.765625,0.796875,0.734375,0.6326004266738892,1257600,0.0,
1996-09-13 00:00:00+00:00,0.734375,0.734375,0.53125,0.4681243598461151,10230400,0.0,
1996-09-16 00:00:00+00:00,0.5820310115814209,0.609375,0.546875,0.4428203403949737,1335200,0.0,
1996-09-17 00:00:00+00:00,0.5625,0.609375,0.53125,0.4301683008670807,1613600,0.0,
1996-09-18 00:00:00+00:00,0.5625,0.5625,0.53125,0.4364946484565735,909600,0.0,
1996-09-19 00:00:00+00:00,0.5625,0.5625,0.515625,0.4428203403949737,563200,0.0,
1996-09-20 00:00:00+00:00,0.546875,0.546875,0.515625,0.4175163805484772,679200,0.0,
1996-09-23 00:00:00+00:00,0.5195310115814209,0.546875,0.515625,0.4428203403949737,445600,0.0,
1996-09-24 00:00:00+00:00,0.515625,0.546875,0.515625,0.4238428175449371,557600,0.0,
1996-09-25 00:00:00+00:00,0.546875,0.609375,0.515625,0.4934284090995788,1544800,0.0,
1996-09-26 00:00:00+00:00,0.6074219942092896,0.625,0.578125,0.5060803890228271,1947200,0.0,
1996-09-27 00:00:00+00:00,0.65625,0.71875,0.625,0.5819922089576721,2282400,0.0,
1996-09-30 00:00:00+00:00,0.78125,0.796875,0.71875,0.6072964668273926,2140000,0.0,
1996-10-01 00:00:00+00:00,0.75,0.765625,0.71875,0.6072964668273926,616000,0.0,
1996-10-02 00:00:00+00:00,0.7636719942092896,0.765625,0.71875,0.5819922089576721,684800,0.0,
1996-10-03 00:00:00+00:00,0.71875,0.75,0.671875,0.5693402886390686,937600,0.0,
1996-10-04 00:00:00+00:00,0.703125,0.796875,0.6875,0.634181797504425,1612800,0.0,
1996-10-07 00:00:00+00:00,0.8125,0.828125,0.78125,0.6705566048622131,2039200,0.0,
1996-10-08 00:00:00+00:00,0.8125,0.90625,0.8125,0.7338164448738098,2118400,0.0,
1996-10-09 00:00:00+00:00,0.9179689884185792,1.03125,0.890625,0.8097285628318787,6833600,0.0,
1996-10-10 00:00:00+00:00,1.03125,1.046875,1.0,0.8350327610969543,2089600,0.0,
1996-10-11 00:00:00+00:00,1.0625,1.078125,0.984375,0.8097285628318787,1263200,0.0,
1996-10-14 00:00:00+00:00,1.011718988418579,1.015625,0.984375,0.8097285628318787,120000,0.0,
1996-10-15 00:00:00+00:00,1.0136719942092896,1.0136719942092896,0.890625,0.7464683055877686,1668800,0.0,
1996-10-16 00:00:00+00:00,0.90625,0.921875,0.890625,0.7211644053459167,844800,0.0,
1996-10-17 00:00:00+00:00,0.890625,0.90625,0.890625,0.7211644053459167,1006400,0.0,
1996-10-18 00:00:00+00:00,0.9042969942092896,0.90625,0.875,0.7085126042366028,1669600,0.0,
1996-10-21 00:00:00+00:00,0.890625,0.890625,0.859375,0.6958604454994202,849600,0.0,
1996-10-22 00:00:00+00:00,0.859375,0.875,0.84375,0.6832083463668823,546400,0.0,
1996-10-23 00:00:00+00:00,0.859375,0.859375,0.828125,0.6832083463668823,136000,0.0,
1996-10-24 00:00:00+00:00,0.84375,0.859375,0.828125,0.6832083463668823,1150400,0.0,
1996-10-25 00:00:00+00:00,0.859375,0.859375,0.828125,0.6832083463668823,284800,0.0,
1996-10-28 00:00:00+00:00,0.859375,0.859375,0.8125,0.6705566048622131,396000,0.0,
1996-10-29 00:00:00+00:00,0.828125,0.84375,0.8125,0.6705566048622131,452000,0.0,
1996-10-30 00:00:00+00:00,0.828125,0.84375,0.828125,0.6705566048622131,104800,0.0,
1996-10-31 00:00:00+00:00,0.8417969942092896,0.859375,0.78125,0.6958604454994202,2338400,0.0,
1996-11-01 00:00:00+00:00,0.84375,0.859375,0.84375,0.6832083463668823,516000,0.0,
1996-11-04 00:00:00+00:00,0.84375,0.84375,0.828125,0.6705566048622131,336000,0.0,
1996-11-05 00:00:00+00:00,0.84375,0.890625,0.828125,0.7085126042366028,740000,0.0,
1996-11-06 00:00:00+00:00,0.8886719942092896,0.90625,0.875,0.714838981628418,294400,0.0,
1996-11-07 00:00:00+00:00,0.90625,0.921875,0.875,0.7338164448738098,624000,0.0,
1996-11-08 00:00:00+00:00,0.921875,0.921875,0.875,0.7085126042366028,190400,0.0,
1996-11-11 00:00:00+00:00,0.90625,0.90625,0.875,0.7085126042366028,198400,0.0,
1996-11-12 00:00:00+00:00,0.875,0.890625,0.828125,0.6705566048622131,551200,0.0,
1996-11-13 00:00:00+00:00,0.859375,0.859375,0.8125,0.6579043865203857,322400,0.0,
1996-11-14 00:00:00+00:00,0.796875,0.8125,0.796875,0.6579043865203857,81600,0.0,
1996-11-15 00:00:00+00:00,0.8125,0.8125,0.703125,0.5946444272994995,820800,0.0,
1996-11-18 00:00:00+00:00,0.71875,0.734375,0.703125,0.5693402886390686,280800,0.0,
1996-11-19 00:00:00+00:00,0.703125,0.71875,0.6875,0.5566884279251099,234400,0.0,
1996-11-20 00:00:00+00:00,0.6875,0.703125,0.671875,0.563014805316925,971200,0.0,
1996-11-21 00:00:00+00:00,0.6875,0.703125,0.671875,0.563014805316925,213600,0.0,
1996-11-22 00:00:00+00:00,0.671875,0.6875,0.59375,0.4934284090995788,1109600,0.0,
1996-11-25 00:00:00+00:00,0.625,0.640625,0.59375,0.5060803890228271,1648000,0.0,
1996-11-26 00:00:00+00:00,0.640625,0.734375,0.609375,0.5566884279251099,2744800,0.0,
1996-11-27 00:00:00+00:00,0.703125,0.8125,0.6875,0.651578962802887,2872800,0.0,
1996-11-29 00:00:00+00:00,0.8125,0.828125,0.796875,0.6579043865203857,696800,0.0,
1996-12-02 00:00:00+00:00,0.828125,0.84375,0.8125,0.6705566048622131,468800,0.0,
1996-12-03 00:00:00+00:00,0.828125,0.859375,0.765625,0.6199485063552856,1890400,0.0,
1996-12-04 00:00:00+00:00,0.765625,0.78125,0.75,0.6199485063552856,908800,0.0,
1996-12-05 00:00:00+00:00,0.765625,0.78125,0.71875,0.6072964668273926,1445600,0.0,
1996-12-06 00:00:00+00:00,0.75,0.765625,0.734375,0.613622784614563,1482400,0.0,
1996-12-09 00:00:00+00:00,0.765625,0.828125,0.75,0.6705566048622131,1838400,0.0,
1996-12-10 00:00:00+00:00,0.8261719942092896,0.84375,0.8125,0.676882803440094,1713600,0.0,
1996-12-11 00:00:00+00:00,0.8359379768371582,0.890625,0.8125,0.7211644053459167,2427200,0.0,
1996-12-12 00:00:00+00:00,0.953125,1.09375,0.9375,0.7970766425132751,5840800,0.0,
1996-12-13 00:00:00+00:00,1.0,1.015625,0.96875,0.8223804831504822,728000,0.0,
1996-12-16 00:00:00+00:00,1.015625,1.09375,1.0,0.8476847410202026,1616000,0.0,
1996-12-17 00:00:00+00:00,1.0449219942092896,1.046875,0.953125,0.8223804831504822,904000,0.0,
1996-12-18 00:00:00+00:00,1.015625,1.015625,0.875,0.7211644053459167,2806400,0.0,
1996-12-19 00:00:00+00:00,0.890625,0.90625,0.84375,0.7085126042366028,8877600,0.0,
1996-12-20 00:00:00+00:00,0.90625,0.921875,0.875,0.7085126042366028,1508800,0.0,
1996-12-23 00:00:00+00:00,0.875,0.8828129768371582,0.828125,0.6705566048622131,635200,0.0,
1996-12-24 00:00:00+00:00,0.828125,0.84375,0.828125,0.6705566048622131,451200,0.0,
1996-12-26 00:00:00+00:00,0.8417969942092896,0.859375,0.828125,0.6737191677093506,328000,0.0,
1996-12-27 00:00:00+00:00,0.828125,0.859375,0.828125,0.6832083463668823,891200,0.0,
1996-12-30 00:00:00+00:00,0.859375,0.859375,0.828125,0.6705566048622131,458400,0.0,
1996-12-31 00:00:00+00:00,0.828125,0.859375,0.828125,0.6958604454994202,1163200,0.0,
1997-01-02 00:00:00+00:00,0.84375,0.859375,0.84375,0.69427889585495,160800,0.0,
1997-01-03 00:00:00+00:00,0.8613280057907104,1.015625,0.859375,0.8223804831504822,3730400,0.0,
1997-01-06 00:00:00+00:00,1.03125,1.171875,1.0,0.8982925415039062,4060800,0.0,
1997-01-07 00:00:00+00:00,1.109375,1.109375,1.03125,0.8350327610969543,774400,0.0,
1997-01-08 00:00:00+00:00,1.046875,1.0625,1.03125,0.8476847410202026,800800,0.0,
1997-01-09 00:00:00+00:00,1.046875,1.09375,0.984375,0.8097285628318787,2310400,0.0,
1997-01-10 00:00:00+00:00,0.9980469942092896,1.015625,0.984375,0.8097285628318787,1155200,0.0,
1997-01-13 00:00:00+00:00,1.0136719942092896,1.078125,1.0,0.8603366017341614,2177600,0.0,
1997-01-14 00:00:00+00:00,1.09375,1.140625,1.078125,0.9093634486198424,1696000,0.0,
1997-01-15 00:00:00+00:00,1.121093988418579,1.125,1.03125,0.8603366017341614,881600,0.0,
1997-01-16 00:00:00+00:00,1.0605469942092896,1.078125,1.046875,0.8603366017341614,320000,0.0,
1997-01-17 00:00:00+00:00,1.046875,1.046875,0.953125,0.793913722038269,1928000,0.0,
1997-01-20 00:00:00+00:00,0.9804689884185792,0.9804689884185792,0.9375,0.7717723846435547,1362400,0.0,
1997-01-21 00:00:00+00:00,0.953125,1.03125,0.953125,0.8223804831504822,1619200,0.0,
1997-01-22 00:00:00+00:00,1.0234379768371582,1.03125,1.0,0.8334512114524841,612000,0.0,
1997-01-23 00:00:00+00:00,1.0292969942092896,1.03125,0.96875,0.7970766425132751,1785600,0.0,
1997-01-24 00:00:00+00:00,0.9960939884185792,1.0,0.9375,0.8097285628318787,868800,0.0,
1997-01-27 00:00:00+00:00,0.984375,1.0,0.96875,0.7970766425132751,503200,0.0,
1997-01-28 00:00:00+00:00,1.0,1.0625,1.0,0.8097285628318787,1127200,0.0,
1997-01-29 00:00:00+00:00,1.0488280057907104,1.0625,0.984375,0.8223804831504822,1705600,0.0,
1997-01-30 00:00:00+00:00,1.019531011581421,1.078125,1.019531011581421,0.8476847410202026,685600,0.0,
1997-01-31 00:00:00+00:00,1.074218988418579,1.074218988418579,1.015625,0.8476847410202026,376000,0.0,
1997-02-03 00:00:00+00:00,1.0332030057907104,1.078125,1.03125,0.8603366017341614,1391200,0.0,
1997-02-04 00:00:00+00:00,1.078125,1.09375,1.046875,0.8603366017341614,568800,0.0,
1997-02-05 00:00:00+00:00,1.0625,1.0625,0.953125,0.7717723846435547,1274400,0.0,
1997-02-06 00:00:00+00:00,0.953125,0.984375,0.9375,0.7844245433807373,264800,0.0,
1997-02-07 00:00:00+00:00,0.96875,1.046875,0.96875,0.8476847410202026,789600,0.0,
1997-02-10 00:00:00+00:00,1.046875,1.0625,1.015625,0.8223804831504822,612000,0.0,
1997-02-11 00:00:00+00:00,1.03125,1.03125,1.0,0.8097285628318787,292800,0.0,
1997-02-12 00:00:00+00:00,1.03125,1.09375,1.015625,0.8729885220527649,2164800,0.0,
1997-02-13 00:00:00+00:00,1.078125,1.09375,1.0625,0.8793153762817383,338400,0.0,
1997-02-14 00:00:00+00:00,1.0859379768371582,1.109375,1.0625,0.8982925415039062,1060000,0.0,
1997-02-18 00:00:00+00:00,1.125,1.171875,1.109375,0.9425747990608216,1381600,0.0,
1997-02-19 00:00:00+00:00,1.15625,1.1875,1.140625,0.9362487196922302,957600,0.0,
1997-02-20 00:00:00+00:00,1.15625,1.234375,1.15625,0.9868568181991576,1388000,0.0,
1997-02-21 00:00:00+00:00,1.21875,1.2675780057907104,1.171875,1.0248125791549685,1611200,0.0,
1997-02-24 00:00:00+00:00,1.265625,1.390625,1.25,1.037464618682861,2010400,0.0,
1997-02-25 00:00:00+00:00,1.296875,1.328125,1.203125,0.9995087385177612,1143200,0.0,
1997-02-26 00:00:00+00:00,1.25,1.25,1.140625,0.9489006400108336,685600,0.0,
1997-02-27 00:00:00+00:00,1.171875,1.1875,1.109375,0.9172707796096802,564000,0.0,
1997-02-28 00:00:00+00:00,1.109375,1.125,1.078125,0.9109448194503784,984000,0.0,
