date,IMMP_Open,IMMP_High,IMMP_Low,IMMP_Close,IMMP_Volume,IMMP_Dividends,IMMP_Stock Splits
2012-04-19 00:00:00+00:00,25.0,25.5,23.333332061767575,23.333332061767575,1110,,
2012-04-20 00:00:00+00:00,23.666667938232425,25.5,23.666667938232425,24.0,1290,,
2012-04-23 00:00:00+00:00,23.0,23.0,21.333332061767575,21.333332061767575,1530,,
2012-04-24 00:00:00+00:00,21.666667938232425,21.666667938232425,21.333332061767575,21.333332061767575,570,,
2012-04-25 00:00:00+00:00,22.600000381469727,22.666667938232425,21.333332061767575,22.56666755676269,540,,
2012-04-26 00:00:00+00:00,22.56666755676269,22.56666755676269,22.56666755676269,22.56666755676269,0,,
2012-04-27 00:00:00+00:00,23.333332061767575,23.333332061767575,23.333332061767575,23.333332061767575,300,,
2012-04-30 00:00:00+00:00,23.333332061767575,23.333332061767575,23.333332061767575,23.333332061767575,0,,
2012-05-01 00:00:00+00:00,24.0,24.0,23.333332061767575,23.333332061767575,90,,
2012-05-02 00:00:00+00:00,23.13333320617676,23.13333320617676,22.600000381469727,22.600000381469727,300,,
2012-05-03 00:00:00+00:00,22.600000381469727,22.600000381469727,22.600000381469727,22.600000381469727,0,,
2012-05-04 00:00:00+00:00,22.600000381469727,22.600000381469727,22.600000381469727,22.600000381469727,0,,
2012-05-07 00:00:00+00:00,20.0,20.0,20.0,20.0,90,,
2012-05-08 00:00:00+00:00,23.333332061767575,23.333332061767575,20.0,20.0,330,,
2012-05-09 00:00:00+00:00,20.0,20.0,20.0,20.0,0,,
2012-05-10 00:00:00+00:00,20.0,20.0,20.0,20.0,0,,
2012-05-11 00:00:00+00:00,20.0,20.0,20.0,20.0,0,,
2012-05-14 00:00:00+00:00,20.0,20.0,20.0,20.0,0,,
2012-05-15 00:00:00+00:00,17.5,17.5,17.5,17.5,750,,
2012-05-16 00:00:00+00:00,17.5,17.5,17.5,17.5,0,,
2012-05-17 00:00:00+00:00,17.5,17.5,17.5,17.5,0,,
2012-05-18 00:00:00+00:00,16.666667938232422,16.666667938232422,15.666666984558104,16.133333206176758,960,,
2012-05-21 00:00:00+00:00,15.0,15.0,15.0,15.0,30,,
2012-05-22 00:00:00+00:00,15.0,15.0,15.0,15.0,0,,
2012-05-23 00:00:00+00:00,15.666666984558104,15.666666984558104,15.666666984558104,15.666666984558104,150,,
2012-05-24 00:00:00+00:00,15.666666984558104,15.666666984558104,15.666666984558104,15.666666984558104,0,,
