date,CHMG_Open,CHMG_High,CHMG_Low,CHMG_Close,CHMG_Volume,CHMG_Dividends,CHMG_Stock Splits
2004-06-22 00:00:00+00:00,29.0,29.0,28.399999618530277,14.26743507385254,4500,0.0,
2004-06-23 00:00:00+00:00,28.399999618530277,29.0,28.399999618530277,14.568860054016112,3700,0.0,
2004-06-24 00:00:00+00:00,29.0,29.0,28.600000381469727,14.482769966125488,12000,0.23,
2004-06-25 00:00:00+00:00,28.600000381469727,28.600000381469727,28.600000381469727,14.482769966125488,3000,0.0,
2004-06-28 00:00:00+00:00,28.600000381469727,28.600000381469727,28.600000381469727,14.482769966125488,0,0.0,
2004-06-29 00:00:00+00:00,28.899999618530277,28.899999618530277,28.75,14.55872917175293,5000,0.0,
2004-06-30 00:00:00+00:00,28.75,28.75,28.75,14.55872917175293,0,0.0,
2004-07-01 00:00:00+00:00,28.649999618530277,28.649999618530277,28.649999618530277,14.508090019226074,200,0.0,
2004-07-02 00:00:00+00:00,28.649999618530277,28.649999618530277,28.649999618530277,14.508090019226074,0,0.0,
2004-07-06 00:00:00+00:00,29.0,29.450000762939453,29.0,14.91320514678955,3800,0.0,
2004-07-07 00:00:00+00:00,29.5,29.5,29.5,14.938525199890137,2000,0.0,
2004-07-08 00:00:00+00:00,29.5,29.5,29.5,14.938525199890137,0,0.0,
2004-07-09 00:00:00+00:00,29.5,29.5,29.5,14.938525199890137,0,0.0,
2004-07-12 00:00:00+00:00,29.5,29.5,29.25,14.811922073364258,500,0.0,
2004-07-13 00:00:00+00:00,30.0,30.75,30.0,15.571504592895508,4100,0.0,
2004-07-14 00:00:00+00:00,30.200000762939453,30.200000762939453,29.950000762939453,15.166393280029297,1400,0.0,
2004-07-15 00:00:00+00:00,29.75,29.75,29.5,14.938525199890137,600,0.0,
2004-07-16 00:00:00+00:00,29.399999618530277,29.5,29.0,14.938525199890137,6700,0.0,
2004-07-19 00:00:00+00:00,29.25,29.299999237060547,29.25,14.811922073364258,2000,0.0,
2004-07-20 00:00:00+00:00,29.25,29.25,29.25,14.811922073364258,0,0.0,
2004-07-21 00:00:00+00:00,29.5,29.5,29.299999237060547,14.83724308013916,2700,0.0,
2004-07-22 00:00:00+00:00,29.100000381469727,29.100000381469727,29.0,14.685327529907228,2500,0.0,
2004-07-23 00:00:00+00:00,29.0,29.0,29.0,14.685327529907228,0,0.0,
2004-07-26 00:00:00+00:00,29.0,29.0,29.0,14.685327529907228,0,0.0,
2004-07-27 00:00:00+00:00,29.0,29.0,29.0,14.685327529907228,0,0.0,
2004-07-28 00:00:00+00:00,28.75,28.75,28.75,14.55872917175293,900,0.0,
2004-07-29 00:00:00+00:00,28.850000381469727,28.850000381469727,28.850000381469727,14.609366416931152,3000,0.0,
2004-07-30 00:00:00+00:00,28.850000381469727,28.850000381469727,28.850000381469727,14.609366416931152,0,0.0,
2004-08-02 00:00:00+00:00,28.75,28.75,28.600000381469727,14.482769966125488,400,0.0,
2004-08-03 00:00:00+00:00,28.600000381469727,28.600000381469727,28.600000381469727,14.482769966125488,0,0.0,
2004-08-04 00:00:00+00:00,29.0,29.0,28.75,14.55872917175293,2100,0.0,
2004-08-05 00:00:00+00:00,28.75,28.75,28.75,14.55872917175293,0,0.0,
2004-08-06 00:00:00+00:00,28.75,28.75,28.75,14.55872917175293,0,0.0,
2004-08-09 00:00:00+00:00,28.5,28.5,28.5,14.432130813598633,400,0.0,
2004-08-10 00:00:00+00:00,28.25,28.5,28.25,14.432130813598633,2500,0.0,
2004-08-11 00:00:00+00:00,28.5,28.5,28.5,14.432130813598633,0,0.0,
2004-08-12 00:00:00+00:00,28.5,28.5,28.5,14.432130813598633,600,0.0,
2004-08-13 00:00:00+00:00,28.25,28.75,28.0,14.55872917175293,1700,0.0,
2004-08-16 00:00:00+00:00,28.75,28.75,28.75,14.55872917175293,0,0.0,
2004-08-17 00:00:00+00:00,28.25,28.25,28.25,14.305536270141602,400,0.0,
2004-08-18 00:00:00+00:00,28.25,28.25,28.25,14.305536270141602,0,0.0,
2004-08-19 00:00:00+00:00,28.25,28.25,28.25,14.305536270141602,0,0.0,
2004-08-20 00:00:00+00:00,28.5,29.25,28.5,14.811922073364258,300,0.0,
2004-08-23 00:00:00+00:00,28.5,29.25,28.149999618530277,14.55872917175293,6300,0.0,
2004-08-24 00:00:00+00:00,28.700000762939453,29.25,28.299999237060547,14.381489753723145,3600,0.0,
2004-08-25 00:00:00+00:00,28.399999618530277,28.399999618530277,28.399999618530277,14.381489753723145,0,0.0,
2004-08-26 00:00:00+00:00,28.399999618530277,28.399999618530277,28.399999618530277,14.381489753723145,0,0.0,
2004-08-27 00:00:00+00:00,29.850000381469727,29.850000381469727,29.850000381469727,15.115758895874023,1000,0.0,
2004-08-30 00:00:00+00:00,29.799999237060547,29.799999237060547,29.5,14.938525199890137,1100,0.0,
2004-08-31 00:00:00+00:00,28.75,28.75,28.75,14.55872917175293,400,0.0,
2004-09-01 00:00:00+00:00,28.75,28.75,28.5,14.432130813598633,1400,0.0,
2004-09-02 00:00:00+00:00,28.5,28.5,28.5,14.432130813598633,0,0.0,
2004-09-03 00:00:00+00:00,28.5,28.5,28.5,14.432130813598633,0,0.0,
2004-09-07 00:00:00+00:00,28.5,28.5,28.5,14.432130813598633,0,0.0,
2004-09-08 00:00:00+00:00,29.850000381469727,29.950000762939453,29.75,15.065119743347168,2500,0.0,
2004-09-09 00:00:00+00:00,30.0,30.0,30.0,15.191713333129885,200,0.0,
2004-09-10 00:00:00+00:00,29.25,30.600000381469727,29.25,15.191713333129885,7700,0.0,
2004-09-13 00:00:00+00:00,30.0,30.5,30.0,15.318313598632812,1400,0.0,
2004-09-14 00:00:00+00:00,30.25,30.25,30.25,15.318313598632812,0,0.0,
2004-09-15 00:00:00+00:00,30.25,30.25,30.25,15.318313598632812,0,0.0,
2004-09-16 00:00:00+00:00,30.0,30.0,30.0,15.191713333129885,200,0.0,
2004-09-17 00:00:00+00:00,29.700000762939453,30.25,29.700000762939453,15.318313598632812,700,0.0,
2004-09-20 00:00:00+00:00,30.5,31.0,30.5,15.596830368041992,1300,0.0,
2004-09-21 00:00:00+00:00,30.399999618530277,30.399999618530277,30.399999618530277,15.394272804260254,200,0.0,
2004-09-22 00:00:00+00:00,30.0,30.0,30.0,15.191713333129885,5600,0.0,
2004-09-23 00:00:00+00:00,30.5,31.200000762939453,30.5,15.819390296936035,5500,0.23,
2004-09-24 00:00:00+00:00,30.75,31.5,30.0,16.023508071899414,25800,0.0,
2004-09-27 00:00:00+00:00,31.0,31.0,30.25,15.436662673950195,1100,0.0,
2004-09-28 00:00:00+00:00,30.25,30.25,30.25,15.436662673950195,0,0.0,
2004-09-29 00:00:00+00:00,30.299999237060547,30.299999237060547,30.299999237060547,15.46217441558838,500,0.0,
2004-09-30 00:00:00+00:00,30.75,30.75,30.75,15.691812515258787,600,0.0,
2004-10-01 00:00:00+00:00,30.75,30.75,30.75,15.691812515258787,0,0.0,
2004-10-04 00:00:00+00:00,31.0,31.0,31.0,15.819390296936035,2100,0.0,
2004-10-05 00:00:00+00:00,31.0,31.0,31.0,15.819390296936035,0,0.0,
2004-10-06 00:00:00+00:00,30.25,30.25,30.0,15.411142349243164,4500,0.0,
2004-10-07 00:00:00+00:00,29.700000762939453,29.700000762939453,29.5,15.053935050964355,3000,0.0,
2004-10-08 00:00:00+00:00,29.700000762939453,29.700000762939453,29.0,14.798781394958496,7000,0.0,
2004-10-11 00:00:00+00:00,29.700000762939453,30.25,29.649999618530277,15.13047695159912,4000,0.0,
2004-10-12 00:00:00+00:00,29.549999237060547,29.549999237060547,29.0,14.97738552093506,5300,0.0,
2004-10-13 00:00:00+00:00,29.649999618530277,29.950000762939453,29.649999618530277,15.283573150634766,1100,0.0,
2004-10-14 00:00:00+00:00,29.950000762939453,30.200000762939453,29.950000762939453,15.411142349243164,700,0.0,
2004-10-15 00:00:00+00:00,30.200000762939453,30.200000762939453,30.200000762939453,15.411142349243164,0,0.0,
2004-10-18 00:00:00+00:00,30.0,30.450000762939453,30.0,15.538724899291992,600,0.0,
2004-10-19 00:00:00+00:00,30.899999618530277,30.899999618530277,30.25,15.64078140258789,3800,0.0,
2004-10-20 00:00:00+00:00,30.649999618530277,30.649999618530277,30.649999618530277,15.64078140258789,0,0.0,
2004-10-21 00:00:00+00:00,30.649999618530277,30.649999618530277,30.649999618530277,15.64078140258789,0,0.0,
2004-10-22 00:00:00+00:00,30.25,30.75,30.25,15.691812515258787,4700,0.0,
2004-10-25 00:00:00+00:00,30.25,30.25,30.25,15.436662673950195,200,0.0,
2004-10-26 00:00:00+00:00,31.0,31.5,30.850000381469727,16.023508071899414,5800,0.0,
2004-10-27 00:00:00+00:00,31.399999618530277,31.399999618530277,31.399999618530277,16.023508071899414,0,0.0,
2004-10-28 00:00:00+00:00,30.850000381469727,30.850000381469727,30.850000381469727,15.742843627929688,600,0.0,
2004-10-29 00:00:00+00:00,30.850000381469727,30.850000381469727,30.850000381469727,15.742843627929688,0,0.0,
2004-11-01 00:00:00+00:00,31.899999618530277,31.899999618530277,31.5,16.074541091918945,1700,0.0,
2004-11-02 00:00:00+00:00,31.0,31.0,30.5,15.564234733581545,1200,0.0,
2004-11-03 00:00:00+00:00,30.299999237060547,30.299999237060547,30.299999237060547,15.46217441558838,100,0.0,
2004-11-04 00:00:00+00:00,30.649999618530277,30.649999618530277,30.25,15.436662673950195,2200,0.0,
2004-11-05 00:00:00+00:00,30.049999237060547,30.899999618530277,29.600000381469727,15.207029342651367,18500,0.0,
2004-11-08 00:00:00+00:00,29.600000381469727,29.600000381469727,28.75,14.671199798583984,3900,0.0,
2004-11-09 00:00:00+00:00,29.0,29.75,29.0,15.181509017944336,600,0.0,
2004-11-10 00:00:00+00:00,29.350000381469727,29.350000381469727,29.350000381469727,14.97738552093506,900,0.0,
2004-11-11 00:00:00+00:00,29.5,29.75,29.5,15.181509017944336,2100,0.0,
2004-11-12 00:00:00+00:00,29.75,29.950000762939453,29.75,15.283573150634766,800,0.0,
2004-11-15 00:00:00+00:00,29.399999618530277,30.0,29.399999618530277,15.30907917022705,1500,0.0,
2004-11-16 00:00:00+00:00,29.399999618530277,29.399999618530277,29.399999618530277,15.002901077270508,400,0.0,
2004-11-17 00:00:00+00:00,29.75,31.5,29.75,16.074541091918945,9900,0.0,
2004-11-18 00:00:00+00:00,30.950000762939453,31.5,30.950000762939453,16.074541091918945,18200,0.0,
2004-11-19 00:00:00+00:00,30.950000762939453,31.450000762939453,30.950000762939453,16.049022674560547,18100,0.0,
2004-11-22 00:00:00+00:00,30.799999237060547,31.0,30.799999237060547,15.819390296936035,900,0.0,
2004-11-23 00:00:00+00:00,31.489999771118164,31.5,31.489999771118164,16.074541091918945,1400,0.0,
2004-11-24 00:00:00+00:00,31.5,31.5,31.5,16.074541091918945,0,0.0,
2004-11-26 00:00:00+00:00,31.5,31.5,31.5,16.074541091918945,300,0.0,
2004-11-29 00:00:00+00:00,31.5,31.5,31.489999771118164,16.069429397583008,700,0.0,
2004-11-30 00:00:00+00:00,30.75,31.5,30.75,16.069429397583008,8000,0.0,
2004-12-01 00:00:00+00:00,31.0,33.0,31.0,16.27865982055664,4100,0.0,
2004-12-02 00:00:00+00:00,32.0,32.0,31.299999237060547,15.97248077392578,900,0.0,
2004-12-03 00:00:00+00:00,31.5,32.0,31.25,16.32968521118164,1000,0.0,
2004-12-06 00:00:00+00:00,32.0,32.0,31.5,16.074541091918945,1100,0.0,
2004-12-07 00:00:00+00:00,31.5,31.5,31.0,15.819390296936035,10300,0.0,
2004-12-08 00:00:00+00:00,32.0,33.0,31.0,16.6358642578125,11700,0.0,
2004-12-09 00:00:00+00:00,32.599998474121094,32.599998474121094,32.599998474121094,16.6358642578125,1600,0.0,
2004-12-10 00:00:00+00:00,32.599998474121094,32.599998474121094,32.599998474121094,16.6358642578125,0,0.0,
2004-12-13 00:00:00+00:00,32.599998474121094,35.0,32.0,16.83999252319336,2100,0.0,
2004-12-14 00:00:00+00:00,35.0,35.0,33.0,16.83999252319336,1800,0.0,
2004-12-15 00:00:00+00:00,33.349998474121094,34.0,33.0,17.35030174255371,1900,0.0,
2004-12-16 00:00:00+00:00,34.0,34.0,34.0,17.35030174255371,0,0.0,
2004-12-17 00:00:00+00:00,33.25,33.25,33.25,16.967573165893555,300,0.0,
2004-12-20 00:00:00+00:00,33.099998474121094,33.150001525878906,33.0,16.916547775268555,1800,0.0,
2004-12-21 00:00:00+00:00,33.150001525878906,33.150001525878906,33.150001525878906,16.916547775268555,0,0.0,
2004-12-22 00:00:00+00:00,33.0,33.0,33.0,16.962800979614258,100,0.24,
2004-12-23 00:00:00+00:00,33.75,33.75,33.75,17.348316192626953,100,0.0,
2004-12-27 00:00:00+00:00,33.75,33.75,33.75,17.348316192626953,0,0.0,
2004-12-28 00:00:00+00:00,33.75,33.75,33.75,17.348316192626953,0,0.0,
2004-12-29 00:00:00+00:00,33.5,33.5,33.5,17.219810485839844,400,0.0,
2004-12-30 00:00:00+00:00,33.5,33.5,33.5,17.219810485839844,0,0.0,
2004-12-31 00:00:00+00:00,32.75,32.75,32.75,16.83429718017578,1600,0.0,
2005-01-03 00:00:00+00:00,32.75,32.75,32.75,16.83429718017578,0,0.0,
2005-01-04 00:00:00+00:00,32.75,33.25,32.5,16.70578956604004,4900,0.0,
2005-01-05 00:00:00+00:00,32.0,32.0,31.600000381469727,16.448768615722656,500,0.0,
2005-01-06 00:00:00+00:00,32.0,32.0,32.0,16.448768615722656,200,0.0,
2005-01-07 00:00:00+00:00,32.0,32.0,32.0,16.448768615722656,0,0.0,
2005-01-10 00:00:00+00:00,31.600000381469727,32.0,31.600000381469727,16.448768615722656,2000,0.0,
2005-01-11 00:00:00+00:00,31.600000381469727,31.600000381469727,31.049999237060547,15.960453987121582,1500,0.0,
2005-01-12 00:00:00+00:00,31.049999237060547,31.049999237060547,31.049999237060547,15.960453987121582,300,0.0,
2005-01-13 00:00:00+00:00,31.5,31.5,31.5,16.1917667388916,200,0.0,
2005-01-14 00:00:00+00:00,31.5,31.5,31.5,16.1917667388916,0,0.0,
2005-01-18 00:00:00+00:00,31.5,31.5,31.5,16.1917667388916,0,0.0,
2005-01-19 00:00:00+00:00,31.0,31.049999237060547,31.0,15.960453987121582,1300,0.0,
2005-01-20 00:00:00+00:00,31.049999237060547,31.049999237060547,31.049999237060547,15.960453987121582,900,0.0,
2005-01-21 00:00:00+00:00,31.049999237060547,31.049999237060547,31.049999237060547,15.960453987121582,0,0.0,
2005-01-24 00:00:00+00:00,31.049999237060547,31.049999237060547,31.049999237060547,15.960453987121582,0,0.0,
2005-01-25 00:00:00+00:00,31.5,31.5,31.5,16.1917667388916,500,0.0,
2005-01-26 00:00:00+00:00,31.5,31.5,31.5,16.1917667388916,0,0.0,
2005-01-27 00:00:00+00:00,31.5,31.5,31.5,16.1917667388916,0,0.0,
2005-01-28 00:00:00+00:00,31.5,31.5,31.5,16.1917667388916,0,0.0,
2005-01-31 00:00:00+00:00,31.5,31.5,31.5,16.1917667388916,0,0.0,
2005-02-01 00:00:00+00:00,31.700000762939453,31.700000762939453,31.700000762939453,16.294570922851562,100,0.0,
2005-02-02 00:00:00+00:00,31.700000762939453,31.700000762939453,31.700000762939453,16.294570922851562,0,0.0,
2005-02-03 00:00:00+00:00,31.350000381469727,31.700000762939453,31.350000381469727,16.294570922851562,1000,0.0,
2005-02-04 00:00:00+00:00,31.700000762939453,31.700000762939453,31.700000762939453,16.294570922851562,0,0.0,
2005-02-07 00:00:00+00:00,31.350000381469727,31.350000381469727,31.350000381469727,16.11465835571289,600,0.0,
2005-02-08 00:00:00+00:00,31.350000381469727,31.350000381469727,31.350000381469727,16.11465835571289,1200,0.0,
2005-02-09 00:00:00+00:00,31.399999618530277,31.399999618530277,31.399999618530277,16.14035987854004,1300,0.0,
2005-02-10 00:00:00+00:00,32.20000076293945,32.20000076293945,32.20000076293945,16.55158805847168,200,0.0,
2005-02-11 00:00:00+00:00,32.20000076293945,32.20000076293945,31.450000762939453,16.166057586669922,3200,0.0,
2005-02-14 00:00:00+00:00,31.450000762939453,32.0,31.450000762939453,16.42307472229004,3800,0.0,
2005-02-15 00:00:00+00:00,31.549999237060547,31.549999237060547,31.549999237060547,16.217470169067383,200,0.0,
2005-02-16 00:00:00+00:00,31.549999237060547,31.549999237060547,31.549999237060547,16.217470169067383,0,0.0,
2005-02-17 00:00:00+00:00,31.549999237060547,31.549999237060547,31.549999237060547,16.217470169067383,0,0.0,
2005-02-18 00:00:00+00:00,33.0,33.0,32.5,16.70578956604004,3200,0.0,
2005-02-22 00:00:00+00:00,32.0,32.0,32.0,16.448768615722656,100,0.0,
2005-02-23 00:00:00+00:00,32.29999923706055,32.29999923706055,32.0,16.448768615722656,400,0.0,
2005-02-24 00:00:00+00:00,32.0,32.0,32.0,16.448768615722656,0,0.0,
2005-02-25 00:00:00+00:00,32.0,32.0,32.0,16.448768615722656,0,0.0,
2005-02-28 00:00:00+00:00,32.0,32.0,32.0,16.448768615722656,0,0.0,
2005-03-01 00:00:00+00:00,32.0,32.0,32.0,16.448768615722656,0,0.0,
2005-03-02 00:00:00+00:00,32.0,32.0,32.0,16.448768615722656,500,0.0,
2005-03-03 00:00:00+00:00,32.0,32.25,32.0,16.577281951904297,800,0.0,
2005-03-04 00:00:00+00:00,32.25,32.25,32.25,16.577281951904297,0,0.0,
2005-03-07 00:00:00+00:00,32.25,32.25,32.25,16.577281951904297,0,0.0,
2005-03-08 00:00:00+00:00,32.0,32.0,32.0,16.448768615722656,800,0.0,
2005-03-09 00:00:00+00:00,32.0,32.0,32.0,16.448768615722656,0,0.0,
2005-03-10 00:00:00+00:00,32.25,32.5,32.25,16.70578956604004,400,0.0,
2005-03-11 00:00:00+00:00,32.0,32.0,32.0,16.448768615722656,1200,0.0,
2005-03-14 00:00:00+00:00,32.75,32.75,32.75,16.83429718017578,400,0.0,
2005-03-15 00:00:00+00:00,32.75,33.400001525878906,32.0,17.168415069580078,6900,0.0,
2005-03-16 00:00:00+00:00,33.400001525878906,33.400001525878906,33.0,16.962800979614258,2400,0.0,
2005-03-17 00:00:00+00:00,32.5,32.5,32.5,16.70578956604004,100,0.0,
2005-03-18 00:00:00+00:00,32.5,32.5,32.5,16.70578956604004,0,0.0,
2005-03-21 00:00:00+00:00,32.5,32.5,32.5,16.70578956604004,2500,0.0,
2005-03-22 00:00:00+00:00,32.599998474121094,32.599998474121094,32.5,16.70578956604004,400,0.0,
2005-03-23 00:00:00+00:00,34.0,34.0,33.0,17.0889949798584,500,0.24,
2005-03-24 00:00:00+00:00,32.5,34.0,32.5,17.60684585571289,1200,0.0,
2005-03-28 00:00:00+00:00,33.0,33.0,33.0,17.0889949798584,300,0.0,
2005-03-29 00:00:00+00:00,33.0,33.0,33.0,17.0889949798584,0,0.0,
2005-03-30 00:00:00+00:00,32.5,32.5,32.5,16.8300724029541,800,0.0,
2005-03-31 00:00:00+00:00,32.5,32.75,31.600000381469727,16.897401809692383,4700,0.0,
2005-04-01 00:00:00+00:00,32.75,32.75,32.75,16.95953941345215,900,0.0,
2005-04-04 00:00:00+00:00,32.75,33.0,32.5,16.8300724029541,3700,0.0,
2005-04-05 00:00:00+00:00,32.25,32.25,32.25,16.700607299804688,500,0.0,
2005-04-06 00:00:00+00:00,33.25,33.25,32.5,16.8300724029541,1100,0.0,
2005-04-07 00:00:00+00:00,32.5,32.5,32.5,16.8300724029541,0,0.0,
2005-04-08 00:00:00+00:00,33.5,33.5,33.5,17.347911834716797,300,0.0,
2005-04-11 00:00:00+00:00,32.75,33.5,32.75,17.347911834716797,900,0.0,
2005-04-12 00:00:00+00:00,33.5,33.5,33.5,17.347911834716797,0,0.0,
2005-04-13 00:00:00+00:00,33.5,33.5,33.5,17.347911834716797,500,0.0,
2005-04-14 00:00:00+00:00,33.25,33.25,33.25,17.218456268310547,200,0.0,
2005-04-15 00:00:00+00:00,33.25,33.25,33.25,17.218456268310547,0,0.0,
2005-04-18 00:00:00+00:00,33.0,34.0,33.0,17.60684585571289,800,0.0,
2005-04-19 00:00:00+00:00,34.0,34.0,33.0,17.347911834716797,3200,0.0,
2005-04-20 00:00:00+00:00,32.79999923706055,33.0,32.5,17.0889949798584,1300,0.0,
2005-04-21 00:00:00+00:00,32.900001525878906,33.29999923706055,32.900001525878906,17.24435043334961,800,0.0,
2005-04-22 00:00:00+00:00,32.900001525878906,32.900001525878906,32.900001525878906,17.037208557128906,200,0.0,
2005-04-25 00:00:00+00:00,33.0,33.75,32.880001068115234,17.037208557128906,8400,0.0,
2005-04-26 00:00:00+00:00,33.5,33.5,33.0,17.347911834716797,2500,0.0,
2005-04-27 00:00:00+00:00,33.75,33.75,33.25,17.218456268310547,2300,0.0,
2005-04-28 00:00:00+00:00,33.349998474121094,33.349998474121094,33.349998474121094,17.270246505737305,400,0.0,
2005-04-29 00:00:00+00:00,33.349998474121094,33.349998474121094,33.349998474121094,17.270246505737305,0,0.0,
2005-05-02 00:00:00+00:00,33.5,33.5,33.349998474121094,17.347911834716797,3000,0.0,
2005-05-03 00:00:00+00:00,33.25,33.25,33.25,17.218456268310547,200,0.0,
2005-05-04 00:00:00+00:00,33.75,33.75,33.5,17.347911834716797,2100,0.0,
2005-05-05 00:00:00+00:00,33.5,33.5,33.5,17.347911834716797,300,0.0,
2005-05-06 00:00:00+00:00,33.5,33.5,33.5,17.347911834716797,0,0.0,
2005-05-09 00:00:00+00:00,33.5,33.5,33.5,17.347911834716797,0,0.0,
2005-05-10 00:00:00+00:00,34.25,34.25,33.0,17.0889949798584,1300,0.0,
2005-05-11 00:00:00+00:00,33.0,33.0,33.0,17.0889949798584,600,0.0,
2005-05-12 00:00:00+00:00,33.0,33.0,33.0,17.0889949798584,0,0.0,
2005-05-13 00:00:00+00:00,32.29999923706055,32.29999923706055,32.29999923706055,16.726505279541016,500,0.0,
2005-05-16 00:00:00+00:00,32.29999923706055,33.900001525878906,32.29999923706055,16.726505279541016,1700,0.0,
2005-05-17 00:00:00+00:00,33.0,33.900001525878906,31.5,17.555063247680664,3000,0.0,
2005-05-18 00:00:00+00:00,32.5,33.5,32.5,17.347911834716797,600,0.0,
2005-05-19 00:00:00+00:00,32.5,33.900001525878906,32.5,17.555063247680664,1200,0.0,
2005-05-20 00:00:00+00:00,33.0,33.0,32.5,16.8300724029541,400,0.0,
2005-05-23 00:00:00+00:00,32.5,33.900001525878906,32.5,17.555063247680664,800,0.0,
2005-05-24 00:00:00+00:00,33.900001525878906,33.900001525878906,33.0,17.0889949798584,2500,0.0,
2005-05-25 00:00:00+00:00,33.0,33.5,33.0,17.347911834716797,1100,0.0,
2005-05-26 00:00:00+00:00,34.0,34.0,34.0,17.60684585571289,1600,0.0,
2005-05-27 00:00:00+00:00,32.5,32.5,32.5,16.8300724029541,700,0.0,
2005-05-31 00:00:00+00:00,33.900001525878906,33.900001525878906,33.900001525878906,17.555063247680664,500,0.0,
2005-06-01 00:00:00+00:00,34.0,34.0,33.25,17.218456268310547,1600,0.0,
2005-06-02 00:00:00+00:00,32.5,32.5,32.5,16.8300724029541,1000,0.0,
2005-06-03 00:00:00+00:00,33.0,33.0,32.0,16.8300724029541,3400,0.0,
2005-06-06 00:00:00+00:00,32.75,33.0,32.75,17.0889949798584,400,0.0,
2005-06-07 00:00:00+00:00,32.0,32.0,32.0,16.57114601135254,1100,0.0,
2005-06-08 00:00:00+00:00,32.0,32.0,32.0,16.57114601135254,200,0.0,
2005-06-09 00:00:00+00:00,32.0,33.0,31.75,16.44168472290039,700,0.0,
2005-06-10 00:00:00+00:00,33.0,33.0,31.549999237060547,16.33811378479004,600,0.0,
2005-06-13 00:00:00+00:00,31.549999237060547,31.549999237060547,31.5,16.31222152709961,400,0.0,
2005-06-14 00:00:00+00:00,31.700000762939453,32.0,31.700000762939453,16.57114601135254,200,0.0,
2005-06-15 00:00:00+00:00,32.0,32.0,32.0,16.57114601135254,0,0.0,
2005-06-16 00:00:00+00:00,32.5,32.5,32.5,16.8300724029541,100,0.0,
2005-06-17 00:00:00+00:00,31.799999237060547,31.799999237060547,31.75,16.44168472290039,10000,0.0,
2005-06-20 00:00:00+00:00,31.75,31.75,31.75,16.44168472290039,0,0.0,
2005-06-21 00:00:00+00:00,32.5,32.5,32.5,16.8300724029541,100,0.0,
2005-06-22 00:00:00+00:00,32.5,32.5,32.5,16.8300724029541,200,0.0,
2005-06-23 00:00:00+00:00,32.5,32.5,32.5,16.955278396606445,0,0.24,
2005-06-24 00:00:00+00:00,32.5,32.5,32.5,16.955278396606445,0,0.0,
2005-06-27 00:00:00+00:00,32.0,32.0,31.5,16.433576583862305,700,0.0,
2005-06-28 00:00:00+00:00,31.5,31.5,31.5,16.433576583862305,0,0.0,
2005-06-29 00:00:00+00:00,31.5,31.5,31.5,16.433576583862305,0,0.0,
2005-06-30 00:00:00+00:00,31.5,31.5,31.5,16.433576583862305,1000,0.0,
2005-07-01 00:00:00+00:00,32.5,32.5,32.5,16.955278396606445,1000,0.0,
2005-07-05 00:00:00+00:00,31.75,32.5,31.75,16.955278396606445,3400,0.0,
2005-07-06 00:00:00+00:00,32.5,32.5,32.5,16.955278396606445,0,0.0,
2005-07-07 00:00:00+00:00,32.0,32.0,32.0,16.694429397583008,1100,0.0,
2005-07-08 00:00:00+00:00,31.75,31.799999237060547,31.5,16.433576583862305,1200,0.0,
2005-07-11 00:00:00+00:00,31.5,31.5,31.5,16.433576583862305,0,0.0,
2005-07-12 00:00:00+00:00,31.5,31.5,31.5,16.433576583862305,200,0.0,
2005-07-13 00:00:00+00:00,31.5,31.5,31.5,16.433576583862305,0,0.0,
2005-07-14 00:00:00+00:00,31.5,31.5,31.5,16.433576583862305,700,0.0,
2005-07-15 00:00:00+00:00,31.5,31.5,31.5,16.433576583862305,0,0.0,
2005-07-18 00:00:00+00:00,31.5,31.5,31.5,16.433576583862305,0,0.0,
2005-07-19 00:00:00+00:00,31.5,31.5,31.5,16.433576583862305,0,0.0,
2005-07-20 00:00:00+00:00,31.5,31.5,31.5,16.433576583862305,0,0.0,
2005-07-21 00:00:00+00:00,31.5,31.5,31.5,16.433576583862305,0,0.0,
2005-07-22 00:00:00+00:00,31.5,31.5,31.5,16.433576583862305,600,0.0,
2005-07-25 00:00:00+00:00,31.5,31.75,31.5,16.564008712768555,600,0.0,
2005-07-26 00:00:00+00:00,31.5,31.5,31.5,16.433576583862305,1400,0.0,
2005-07-27 00:00:00+00:00,31.700000762939453,31.700000762939453,31.5,16.433576583862305,800,0.0,
2005-07-28 00:00:00+00:00,31.5,31.5,31.5,16.433576583862305,0,0.0,
2005-07-29 00:00:00+00:00,31.5,31.5,31.5,16.433576583862305,0,0.0,
2005-08-01 00:00:00+00:00,31.5,31.5,31.5,16.433576583862305,0,0.0,
2005-08-02 00:00:00+00:00,31.5,31.5,31.5,16.433576583862305,200,0.0,
2005-08-03 00:00:00+00:00,31.399999618530277,31.399999618530277,31.399999618530277,16.38140296936035,700,0.0,
2005-08-04 00:00:00+00:00,31.399999618530277,31.399999618530277,31.399999618530277,16.38140296936035,0,0.0,
2005-08-05 00:00:00+00:00,31.399999618530277,31.75,31.0,16.1727294921875,3000,0.0,
2005-08-08 00:00:00+00:00,31.0,31.0,31.0,16.1727294921875,600,0.0,
2005-08-09 00:00:00+00:00,31.0,31.0,31.0,16.1727294921875,300,0.0,
2005-08-10 00:00:00+00:00,31.0,31.0,31.0,16.1727294921875,400,0.0,
2005-08-11 00:00:00+00:00,31.5,31.75,31.450000762939453,16.433576583862305,2600,0.0,
2005-08-12 00:00:00+00:00,31.75,32.0,31.5,16.642257690429688,8400,0.0,
