date,REPX_Open,REPX_High,REPX_Low,REPX_Close,REPX_Volume,REPX_Dividends,REPX_Stock Splits
1998-12-28 00:00:00+00:00,828.5714111328125,828.5714111328125,814.2857055664062,699.2531127929688,35,0.0,
1998-12-29 00:00:00+00:00,800.0,807.1428833007812,785.7142944335938,674.7178344726562,110,0.0,
1998-12-30 00:00:00+00:00,771.4285888671875,771.4285888671875,714.2857055664062,637.9150390625,98,0.0,
1998-12-31 00:00:00+00:00,700.0,714.2857055664062,614.2857055664062,570.4431762695312,100,0.0,
1999-01-04 00:00:00+00:00,614.2857055664062,657.1428833007812,600.0,564.3095703125,42,0.0,
1999-01-05 00:00:00+00:00,600.0,600.0,585.7142944335938,502.9714660644531,13,0.0,
1999-01-06 00:00:00+00:00,585.7142944335938,600.0,571.4285888671875,515.2391357421875,38,0.0,
1999-01-07 00:00:00+00:00,600.0,600.0,564.2857055664062,490.7038269042969,51,0.0,
1999-01-08 00:00:00+00:00,585.7142944335938,614.2857055664062,557.1428833007812,527.5066528320312,30,0.0,
1999-01-11 00:00:00+00:00,614.2857055664062,614.2857055664062,557.1428833007812,490.7038269042969,29,0.0,
1999-01-12 00:00:00+00:00,600.0,628.5714111328125,585.7142944335938,502.9714660644531,53,0.0,
1999-01-13 00:00:00+00:00,600.0,600.0,585.7142944335938,515.2391357421875,23,0.0,
1999-01-14 00:00:00+00:00,585.7142944335938,757.1428833007812,585.7142944335938,601.1122436523438,237,0.0,
1999-01-15 00:00:00+00:00,742.8571166992188,771.4285888671875,714.2857055664062,662.4501953125,150,0.0,
1999-01-19 00:00:00+00:00,785.7142944335938,785.7142944335938,728.5714111328125,662.4501953125,23,0.0,
1999-01-20 00:00:00+00:00,771.4285888671875,771.4285888671875,742.8571166992188,637.9150390625,220,0.0,
1999-01-21 00:00:00+00:00,728.5714111328125,771.4285888671875,728.5714111328125,625.6475830078125,23,0.0,
1999-01-22 00:00:00+00:00,700.0,700.0,700.0,601.1122436523438,22,0.0,
1999-01-25 00:00:00+00:00,685.7142944335938,685.7142944335938,642.8571166992188,576.5770874023438,88,0.0,
1999-01-26 00:00:00+00:00,614.2857055664062,671.4285888671875,614.2857055664062,539.7742309570312,43,0.0,
1999-01-27 00:00:00+00:00,614.2857055664062,614.2857055664062,571.4285888671875,515.2391357421875,114,0.0,
1999-01-28 00:00:00+00:00,614.2857055664062,614.2857055664062,571.4285888671875,502.9714660644531,40,0.0,
1999-01-29 00:00:00+00:00,621.4285888671875,621.4285888671875,585.7142944335938,515.2391357421875,156,0.0,
1999-02-01 00:00:00+00:00,585.7142944335938,585.7142944335938,585.7142944335938,502.9714660644531,13,0.0,
1999-02-02 00:00:00+00:00,585.7142944335938,628.5714111328125,585.7142944335938,539.7742309570312,11,0.0,
1999-02-03 00:00:00+00:00,585.7142944335938,628.5714111328125,578.5714111328125,527.5066528320312,38,0.0,
1999-02-04 00:00:00+00:00,578.5714111328125,600.0,571.4285888671875,490.7038269042969,36,0.0,
1999-02-05 00:00:00+00:00,600.0,600.0,600.0,515.2391357421875,3,0.0,
1999-02-08 00:00:00+00:00,600.0,600.0,600.0,515.2391357421875,4,0.0,
1999-02-09 00:00:00+00:00,571.4285888671875,585.7142944335938,571.4285888671875,490.7038269042969,45,0.0,
1999-02-10 00:00:00+00:00,585.7142944335938,600.0,550.0,472.3025207519531,177,0.0,
1999-02-11 00:00:00+00:00,571.4285888671875,571.4285888671875,550.0,475.3693237304688,8,0.0,
1999-02-12 00:00:00+00:00,571.4285888671875,571.4285888671875,514.2857055664062,441.6335144042969,53,0.0,
1999-02-16 00:00:00+00:00,557.1428833007812,585.7142944335938,528.5714111328125,478.436279296875,78,0.0,
1999-02-17 00:00:00+00:00,585.7142944335938,585.7142944335938,571.4285888671875,490.7038269042969,39,0.0,
1999-02-18 00:00:00+00:00,585.7142944335938,585.7142944335938,571.4285888671875,490.7038269042969,26,0.0,
1999-02-19 00:00:00+00:00,571.4285888671875,571.4285888671875,542.8571166992188,466.1686706542969,18,0.0,
1999-02-22 00:00:00+00:00,542.8571166992188,571.4285888671875,528.5714111328125,453.901123046875,104,0.0,
1999-02-23 00:00:00+00:00,528.5714111328125,557.1428833007812,528.5714111328125,460.0349426269531,34,0.0,
1999-02-24 00:00:00+00:00,535.7142944335938,535.7142944335938,535.7142944335938,460.0349426269531,9,0.0,
1999-02-25 00:00:00+00:00,535.7142944335938,535.7142944335938,535.7142944335938,460.0349426269531,0,0.0,
1999-02-26 00:00:00+00:00,535.7142944335938,535.7142944335938,528.5714111328125,453.901123046875,20,0.0,
1999-03-01 00:00:00+00:00,557.1428833007812,571.4285888671875,528.5714111328125,478.436279296875,85,0.0,
1999-03-02 00:00:00+00:00,585.7142944335938,585.7142944335938,564.2857055664062,490.7038269042969,31,0.0,
1999-03-03 00:00:00+00:00,578.5714111328125,578.5714111328125,564.2857055664062,490.7038269042969,51,0.0,
1999-03-04 00:00:00+00:00,578.5714111328125,600.0,571.4285888671875,502.9714660644531,384,0.0,
1999-03-05 00:00:00+00:00,607.1428833007812,607.1428833007812,585.7142944335938,502.9714660644531,172,0.0,
1999-03-08 00:00:00+00:00,585.7142944335938,600.0,578.5714111328125,496.8375854492188,112,0.0,
1999-03-09 00:00:00+00:00,592.8571166992188,614.2857055664062,585.7142944335938,502.9714660644531,305,0.0,
1999-03-10 00:00:00+00:00,614.2857055664062,614.2857055664062,585.7142944335938,502.9714660644531,63,0.0,
1999-03-11 00:00:00+00:00,600.0,614.2857055664062,600.0,527.5066528320312,82,0.0,
1999-03-12 00:00:00+00:00,607.1428833007812,628.5714111328125,607.1428833007812,539.7742309570312,116,0.0,
1999-03-15 00:00:00+00:00,614.2857055664062,614.2857055664062,614.2857055664062,527.5066528320312,44,0.0,
1999-03-16 00:00:00+00:00,614.2857055664062,614.2857055664062,614.2857055664062,527.5066528320312,2,0.0,
1999-03-17 00:00:00+00:00,614.2857055664062,614.2857055664062,614.2857055664062,527.5066528320312,2,0.0,
1999-03-18 00:00:00+00:00,614.2857055664062,621.4285888671875,585.7142944335938,502.9714660644531,39,0.0,
1999-03-19 00:00:00+00:00,585.7142944335938,600.0,585.7142944335938,515.2391357421875,4,0.0,
1999-03-22 00:00:00+00:00,614.2857055664062,642.8571166992188,614.2857055664062,527.5066528320312,144,0.0,
1999-03-23 00:00:00+00:00,621.4285888671875,635.7142944335938,621.4285888671875,539.7742309570312,34,0.0,
